"Step","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term__MAX"
"4949","1.559444546699524","1.559444546699524","1.559444546699524","1.34135103225708","1.34135103225708","1.34135103225708","2.1575329303741455","2.1575329303741455","2.1575329303741455"
"4979","1.4456130266189575","1.4456130266189575","1.4456130266189575","1.4133267402648926","1.4133267402648926","1.4133267402648926","2.168015956878662","2.168015956878662","2.168015956878662"
"5009","1.4811992645263672","1.4811992645263672","1.4811992645263672","1.5226119756698608","1.5226119756698608","1.5226119756698608","2.3510398864746094","2.3510398864746094","2.3510398864746094"
"5039","1.3697444200515747","1.3697444200515747","1.3697444200515747","1.50481379032135","1.50481379032135","1.50481379032135","2.278709650039673","2.278709650039673","2.278709650039673"
"5069","1.498512864112854","1.498512864112854","1.498512864112854","1.4378849267959595","1.4378849267959595","1.4378849267959595","2.1971335411071777","2.1971335411071777","2.1971335411071777"
"5099","1.4253870248794556","1.4253870248794556","1.4253870248794556","1.3321605920791626","1.3321605920791626","1.3321605920791626","2.208930015563965","2.208930015563965","2.208930015563965"
"5129","1.4582440853118896","1.4582440853118896","1.4582440853118896","1.3460137844085693","1.3460137844085693","1.3460137844085693","2.1702966690063477","2.1702966690063477","2.1702966690063477"
"5159","2.3582468032836914","2.3582468032836914","2.3582468032836914","1.5134176015853882","1.5134176015853882","1.5134176015853882","2.2669780254364014","2.2669780254364014","2.2669780254364014"
"5189","1.3769712448120117","1.3769712448120117","1.3769712448120117","1.4057044982910156","1.4057044982910156","1.4057044982910156","2.2456486225128174","2.2456486225128174","2.2456486225128174"
"5219","1.5866732597351074","1.5866732597351074","1.5866732597351074","1.625492811203003","1.625492811203003","1.625492811203003","2.1507086753845215","2.1507086753845215","2.1507086753845215"
"5249","1.4715549945831299","1.4715549945831299","1.4715549945831299","1.3870196342468262","1.3870196342468262","1.3870196342468262","2.1750245094299316","2.1750245094299316","2.1750245094299316"
"5279","1.4339967966079712","1.4339967966079712","1.4339967966079712","1.6083111763000488","1.6083111763000488","1.6083111763000488","1.9944223165512085","1.9944223165512085","1.9944223165512085"
"5309","1.4899449348449707","1.4899449348449707","1.4899449348449707","1.700774908065796","1.700774908065796","1.700774908065796","2.1729483604431152","2.1729483604431152","2.1729483604431152"
"5339","1.4847255945205688","1.4847255945205688","1.4847255945205688","1.6095858812332153","1.6095858812332153","1.6095858812332153","2.1932082176208496","2.1932082176208496","2.1932082176208496"
"5369","1.8747848272323608","1.8747848272323608","1.8747848272323608","1.412218451499939","1.412218451499939","1.412218451499939","2.15322208404541","2.15322208404541","2.15322208404541"
"5399","1.4635812044143677","1.4635812044143677","1.4635812044143677","1.3360639810562134","1.3360639810562134","1.3360639810562134","2.165092706680298","2.165092706680298","2.165092706680298"
"5429","1.4088212251663208","1.4088212251663208","1.4088212251663208","1.394477367401123","1.394477367401123","1.394477367401123","2.176086187362671","2.176086187362671","2.176086187362671"
"5459","1.4930706024169922","1.4930706024169922","1.4930706024169922","1.572418212890625","1.572418212890625","1.572418212890625","2.0692975521087646","2.0692975521087646","2.0692975521087646"
"5489","1.4359813928604126","1.4359813928604126","1.4359813928604126","1.3569450378417969","1.3569450378417969","1.3569450378417969","2.205960750579834","2.205960750579834","2.205960750579834"
"5519","1.1517406702041626","1.1517406702041626","1.1517406702041626","1.1918574571609497","1.1918574571609497","1.1918574571609497","2.0828731060028076","2.0828731060028076","2.0828731060028076"
"5549","1.3117469549179077","1.3117469549179077","1.3117469549179077","1.1993228197097778","1.1993228197097778","1.1993228197097778","2.0863847732543945","2.0863847732543945","2.0863847732543945"
"5579","1.6858446598052979","1.6858446598052979","1.6858446598052979","1.3203463554382324","1.3203463554382324","1.3203463554382324","2.0629947185516357","2.0629947185516357","2.0629947185516357"
"5609","1.2943665981292725","1.2943665981292725","1.2943665981292725","1.6439372301101685","1.6439372301101685","1.6439372301101685","2.1372413635253906","2.1372413635253906","2.1372413635253906"
"5639","1.2174893617630005","1.2174893617630005","1.2174893617630005","1.1931416988372803","1.1931416988372803","1.1931416988372803","2.0473549365997314","2.0473549365997314","2.0473549365997314"
"5669","1.0653396844863892","1.0653396844863892","1.0653396844863892","1.1610523462295532","1.1610523462295532","1.1610523462295532","2.0176491737365723","2.0176491737365723","2.0176491737365723"
"5699","1.2519893646240234","1.2519893646240234","1.2519893646240234","1.0896693468093872","1.0896693468093872","1.0896693468093872","2.0121591091156006","2.0121591091156006","2.0121591091156006"
"5729","1.13604736328125","1.13604736328125","1.13604736328125","1.1781905889511108","1.1781905889511108","1.1781905889511108","2.084045648574829","2.084045648574829","2.084045648574829"
"5759","1.1087570190429688","1.1087570190429688","1.1087570190429688","1.1978819370269775","1.1978819370269775","1.1978819370269775","2.1062419414520264","2.1062419414520264","2.1062419414520264"
"5789","1.1990212202072144","1.1990212202072144","1.1990212202072144","1.2170401811599731","1.2170401811599731","1.2170401811599731","2.065988302230835","2.065988302230835","2.065988302230835"
"5819","1.114280104637146","1.114280104637146","1.114280104637146","1.2678426504135132","1.2678426504135132","1.2678426504135132","2.0842275619506836","2.0842275619506836","2.0842275619506836"
"5849","1.1459167003631592","1.1459167003631592","1.1459167003631592","1.2886168956756592","1.2886168956756592","1.2886168956756592","2.047480344772339","2.047480344772339","2.047480344772339"
"5879","1.139103651046753","1.139103651046753","1.139103651046753","1.0981264114379883","1.0981264114379883","1.0981264114379883","2.063624382019043","2.063624382019043","2.063624382019043"
"5909","1.2084885835647583","1.2084885835647583","1.2084885835647583","1.1788438558578491","1.1788438558578491","1.1788438558578491","2.064572334289551","2.064572334289551","2.064572334289551"
"5939","1.8045436143875122","1.8045436143875122","1.8045436143875122","1.1884140968322754","1.1884140968322754","1.1884140968322754","2.0106570720672607","2.0106570720672607","2.0106570720672607"
"5969","1.105222463607788","1.105222463607788","1.105222463607788","1.190036416053772","1.190036416053772","1.190036416053772","1.9482053518295288","1.9482053518295288","1.9482053518295288"
"5999","1.025449275970459","1.025449275970459","1.025449275970459","1.154147982597351","1.154147982597351","1.154147982597351","2.0467541217803955","2.0467541217803955","2.0467541217803955"
"6029","1.1132367849349976","1.1132367849349976","1.1132367849349976","1.1143319606781006","1.1143319606781006","1.1143319606781006","1.9716567993164062","1.9716567993164062","1.9716567993164062"
"6059","1.3853744268417358","1.3853744268417358","1.3853744268417358","1.1797699928283691","1.1797699928283691","1.1797699928283691","2.018829345703125","2.018829345703125","2.018829345703125"
"6089","0.9428134560585022","0.9428134560585022","0.9428134560585022","1.1218258142471313","1.1218258142471313","1.1218258142471313","1.9817359447479248","1.9817359447479248","1.9817359447479248"
"6119","1.2126721143722534","1.2126721143722534","1.2126721143722534","1.406097412109375","1.406097412109375","1.406097412109375","1.9433977603912354","1.9433977603912354","1.9433977603912354"
"6149","0.8561693429946899","0.8561693429946899","0.8561693429946899","1.0836292505264282","1.0836292505264282","1.0836292505264282","1.9379397630691528","1.9379397630691528","1.9379397630691528"
"6179","0.9750922918319702","0.9750922918319702","0.9750922918319702","1.1272788047790527","1.1272788047790527","1.1272788047790527","2.032438278198242","2.032438278198242","2.032438278198242"
"6209","1.1642613410949707","1.1642613410949707","1.1642613410949707","1.2224758863449097","1.2224758863449097","1.2224758863449097","2.038705348968506","2.038705348968506","2.038705348968506"
"6239","0.9397774338722229","0.9397774338722229","0.9397774338722229","1.0272873640060425","1.0272873640060425","1.0272873640060425","1.9115036725997925","1.9115036725997925","1.9115036725997925"
"6269","0.9470422267913818","0.9470422267913818","0.9470422267913818","1.0481507778167725","1.0481507778167725","1.0481507778167725","1.8380192518234253","1.8380192518234253","1.8380192518234253"
"6299","0.9103513956069946","0.9103513956069946","0.9103513956069946","1.0801042318344116","1.0801042318344116","1.0801042318344116","1.9779704809188843","1.9779704809188843","1.9779704809188843"
"6329","1.078495740890503","1.078495740890503","1.078495740890503","1.0955123901367188","1.0955123901367188","1.0955123901367188","1.991823673248291","1.991823673248291","1.991823673248291"
"6359","0.9744108319282532","0.9744108319282532","0.9744108319282532","1.3817367553710938","1.3817367553710938","1.3817367553710938","1.9555094242095947","1.9555094242095947","1.9555094242095947"
"6389","0.8273964524269104","0.8273964524269104","0.8273964524269104","1.0962090492248535","1.0962090492248535","1.0962090492248535","1.9625557661056519","1.9625557661056519","1.9625557661056519"
"6419","0.9264481067657471","0.9264481067657471","0.9264481067657471","1.2267625331878662","1.2267625331878662","1.2267625331878662","1.9066658020019531","1.9066658020019531","1.9066658020019531"
"6449","0.7854330539703369","0.7854330539703369","0.7854330539703369","1.0488430261611938","1.0488430261611938","1.0488430261611938","1.9514766931533813","1.9514766931533813","1.9514766931533813"
"6479","0.8920656442642212","0.8920656442642212","0.8920656442642212","0.9916508197784424","0.9916508197784424","0.9916508197784424","1.9583290815353394","1.9583290815353394","1.9583290815353394"
"6509","1.0909148454666138","1.0909148454666138","1.0909148454666138","1.043047308921814","1.043047308921814","1.043047308921814","1.856170654296875","1.856170654296875","1.856170654296875"
"6539","0.8145341873168945","0.8145341873168945","0.8145341873168945","0.9830190539360046","0.9830190539360046","0.9830190539360046","1.8786747455596924","1.8786747455596924","1.8786747455596924"
"6569","0.8336841464042664","0.8336841464042664","0.8336841464042664","1.061618447303772","1.061618447303772","1.061618447303772","1.8724790811538696","1.8724790811538696","1.8724790811538696"
"6599","0.9704360961914062","0.9704360961914062","0.9704360961914062","0.9772089123725891","0.9772089123725891","0.9772089123725891","1.8535854816436768","1.8535854816436768","1.8535854816436768"
"6629","0.7883554100990295","0.7883554100990295","0.7883554100990295","1.0010020732879639","1.0010020732879639","1.0010020732879639","1.9520156383514404","1.9520156383514404","1.9520156383514404"
"6659","0.9398414492607117","0.9398414492607117","0.9398414492607117","1.0458836555480957","1.0458836555480957","1.0458836555480957","1.9135662317276","1.9135662317276","1.9135662317276"
"6689","0.7655443549156189","0.7655443549156189","0.7655443549156189","0.9194198250770569","0.9194198250770569","0.9194198250770569","1.8354907035827637","1.8354907035827637","1.8354907035827637"
"6719","0.8888089060783386","0.8888089060783386","0.8888089060783386","1.0532795190811157","1.0532795190811157","1.0532795190811157","1.90682852268219","1.90682852268219","1.90682852268219"
"6749","0.9833465218544006","0.9833465218544006","0.9833465218544006","0.9677187204360962","0.9677187204360962","0.9677187204360962","1.9786149263381958","1.9786149263381958","1.9786149263381958"
"6779","1.071609377861023","1.071609377861023","1.071609377861023","0.9760987758636475","0.9760987758636475","0.9760987758636475","1.816741943359375","1.816741943359375","1.816741943359375"
"6809","0.7338687181472778","0.7338687181472778","0.7338687181472778","0.9553188681602478","0.9553188681602478","0.9553188681602478","1.826381802558899","1.826381802558899","1.826381802558899"
"6839","0.8543644547462463","0.8543644547462463","0.8543644547462463","0.9518668055534363","0.9518668055534363","0.9518668055534363","1.7436981201171875","1.7436981201171875","1.7436981201171875"
"6869","0.7171013951301575","0.7171013951301575","0.7171013951301575","0.9422314167022705","0.9422314167022705","0.9422314167022705","1.8561371564865112","1.8561371564865112","1.8561371564865112"
"6899","1.0421682596206665","1.0421682596206665","1.0421682596206665","1.1639597415924072","1.1639597415924072","1.1639597415924072","1.8356070518493652","1.8356070518493652","1.8356070518493652"
"6929","0.7640640735626221","0.7640640735626221","0.7640640735626221","1.009695291519165","1.009695291519165","1.009695291519165","1.8956429958343506","1.8956429958343506","1.8956429958343506"
"6959","0.7794964909553528","0.7794964909553528","0.7794964909553528","0.8730865120887756","0.8730865120887756","0.8730865120887756","1.8157492876052856","1.8157492876052856","1.8157492876052856"
"6989","0.7020659446716309","0.7020659446716309","0.7020659446716309","0.935839056968689","0.935839056968689","0.935839056968689","1.8980404138565063","1.8980404138565063","1.8980404138565063"
"7019","0.7119116187095642","0.7119116187095642","0.7119116187095642","0.8698036670684814","0.8698036670684814","0.8698036670684814","1.7694473266601562","1.7694473266601562","1.7694473266601562"
"7049","0.8118813037872314","0.8118813037872314","0.8118813037872314","0.970313310623169","0.970313310623169","0.970313310623169","1.8876153230667114","1.8876153230667114","1.8876153230667114"
"7079","0.6829615831375122","0.6829615831375122","0.6829615831375122","0.9332365393638611","0.9332365393638611","0.9332365393638611","1.8295462131500244","1.8295462131500244","1.8295462131500244"
"7109","0.7436477541923523","0.7436477541923523","0.7436477541923523","0.9917991161346436","0.9917991161346436","0.9917991161346436","1.975289225578308","1.975289225578308","1.975289225578308"
"7139","0.6979928612709045","0.6979928612709045","0.6979928612709045","0.8625323176383972","0.8625323176383972","0.8625323176383972","1.7843674421310425","1.7843674421310425","1.7843674421310425"
"7169","0.7894536256790161","0.7894536256790161","0.7894536256790161","0.9731167554855347","0.9731167554855347","0.9731167554855347","1.8947359323501587","1.8947359323501587","1.8947359323501587"
"7199","0.6288319826126099","0.6288319826126099","0.6288319826126099","0.9116047620773315","0.9116047620773315","0.9116047620773315","1.7760993242263794","1.7760993242263794","1.7760993242263794"
"7229","0.7197074890136719","0.7197074890136719","0.7197074890136719","0.9027590751647949","0.9027590751647949","0.9027590751647949","1.899461030960083","1.899461030960083","1.899461030960083"
"7259","1.299057126045227","1.299057126045227","1.299057126045227","1.2544386386871338","1.2544386386871338","1.2544386386871338","1.846545934677124","1.846545934677124","1.846545934677124"
"7289","0.7241238355636597","0.7241238355636597","0.7241238355636597","0.9027383327484131","0.9027383327484131","0.9027383327484131","1.8539559841156006","1.8539559841156006","1.8539559841156006"
"7319","0.7287205457687378","0.7287205457687378","0.7287205457687378","0.8704445958137512","0.8704445958137512","0.8704445958137512","1.7300076484680176","1.7300076484680176","1.7300076484680176"
"7349","0.7265270948410034","0.7265270948410034","0.7265270948410034","0.9390250444412231","0.9390250444412231","0.9390250444412231","1.810010313987732","1.810010313987732","1.810010313987732"
"7379","0.6601318120956421","0.6601318120956421","0.6601318120956421","0.8977501392364502","0.8977501392364502","0.8977501392364502","1.8394023180007935","1.8394023180007935","1.8394023180007935"
"7409","0.500789225101471","0.500789225101471","0.500789225101471","0.7602828741073608","0.7602828741073608","0.7602828741073608","1.7005566358566284","1.7005566358566284","1.7005566358566284"
"7439","0.6409143209457397","0.6409143209457397","0.6409143209457397","0.7687458395957947","0.7687458395957947","0.7687458395957947","1.7842886447906494","1.7842886447906494","1.7842886447906494"
"7469","0.7782437205314636","0.7782437205314636","0.7782437205314636","0.99680495262146","0.99680495262146","0.99680495262146","1.6657567024230957","1.6657567024230957","1.6657567024230957"
"7499","0.6055724620819092","0.6055724620819092","0.6055724620819092","0.8717454075813293","0.8717454075813293","0.8717454075813293","1.792565107345581","1.792565107345581","1.792565107345581"
"7529","0.5365042090415955","0.5365042090415955","0.5365042090415955","0.7984539866447449","0.7984539866447449","0.7984539866447449","1.67992103099823","1.67992103099823","1.67992103099823"
"7559","0.6025241613388062","0.6025241613388062","0.6025241613388062","0.8274179100990295","0.8274179100990295","0.8274179100990295","1.7525392770767212","1.7525392770767212","1.7525392770767212"
"7589","0.6564611792564392","0.6564611792564392","0.6564611792564392","0.7804715633392334","0.7804715633392334","0.7804715633392334","1.733994960784912","1.733994960784912","1.733994960784912"
"7619","0.710034191608429","0.710034191608429","0.710034191608429","0.90887451171875","0.90887451171875","0.90887451171875","1.7545034885406494","1.7545034885406494","1.7545034885406494"
"7649","0.566957950592041","0.566957950592041","0.566957950592041","0.7502769231796265","0.7502769231796265","0.7502769231796265","1.645872950553894","1.645872950553894","1.645872950553894"
"7679","0.625653088092804","0.625653088092804","0.625653088092804","0.8666479587554932","0.8666479587554932","0.8666479587554932","1.7417614459991455","1.7417614459991455","1.7417614459991455"
"7709","0.6419958472251892","0.6419958472251892","0.6419958472251892","0.720893383026123","0.720893383026123","0.720893383026123","1.5827724933624268","1.5827724933624268","1.5827724933624268"
"7739","0.7393383383750916","0.7393383383750916","0.7393383383750916","0.8873868584632874","0.8873868584632874","0.8873868584632874","1.7469130754470825","1.7469130754470825","1.7469130754470825"
"7769","0.582927942276001","0.582927942276001","0.582927942276001","0.759339451789856","0.759339451789856","0.759339451789856","1.6766122579574585","1.6766122579574585","1.6766122579574585"
"7799","0.6830618381500244","0.6830618381500244","0.6830618381500244","0.798884391784668","0.798884391784668","0.798884391784668","1.6306334733963013","1.6306334733963013","1.6306334733963013"
"7829","0.7283554077148438","0.7283554077148438","0.7283554077148438","0.9885968565940857","0.9885968565940857","0.9885968565940857","1.7035094499588013","1.7035094499588013","1.7035094499588013"
"7859","0.5756546854972839","0.5756546854972839","0.5756546854972839","0.7808026075363159","0.7808026075363159","0.7808026075363159","1.7236961126327515","1.7236961126327515","1.7236961126327515"
"7889","0.6363877654075623","0.6363877654075623","0.6363877654075623","0.876617968082428","0.876617968082428","0.876617968082428","1.7805112600326538","1.7805112600326538","1.7805112600326538"
"7919","0.5794466137886047","0.5794466137886047","0.5794466137886047","0.8780145645141602","0.8780145645141602","0.8780145645141602","1.8244009017944336","1.8244009017944336","1.8244009017944336"
"7949","0.5959692001342773","0.5959692001342773","0.5959692001342773","0.7668460607528687","0.7668460607528687","0.7668460607528687","1.6913028955459595","1.6913028955459595","1.6913028955459595"
"7979","0.6370172500610352","0.6370172500610352","0.6370172500610352","0.7745866775512695","0.7745866775512695","0.7745866775512695","1.6973730325698853","1.6973730325698853","1.6973730325698853"
"8009","0.6566619873046875","0.6566619873046875","0.6566619873046875","0.9590727090835571","0.9590727090835571","0.9590727090835571","1.677407145500183","1.677407145500183","1.677407145500183"
"8039","0.6015664339065552","0.6015664339065552","0.6015664339065552","0.777158796787262","0.777158796787262","0.777158796787262","1.687097430229187","1.687097430229187","1.687097430229187"
"8069","0.5450572967529297","0.5450572967529297","0.5450572967529297","0.7465224862098694","0.7465224862098694","0.7465224862098694","1.6241354942321777","1.6241354942321777","1.6241354942321777"
"8099","0.5272247791290283","0.5272247791290283","0.5272247791290283","0.783673107624054","0.783673107624054","0.783673107624054","1.7422350645065308","1.7422350645065308","1.7422350645065308"
"8129","0.6012080311775208","0.6012080311775208","0.6012080311775208","0.7924593091011047","0.7924593091011047","0.7924593091011047","1.685400366783142","1.685400366783142","1.685400366783142"
"8159","0.5405701398849487","0.5405701398849487","0.5405701398849487","0.7365905046463013","0.7365905046463013","0.7365905046463013","1.7279733419418335","1.7279733419418335","1.7279733419418335"
"8189","0.7115715146064758","0.7115715146064758","0.7115715146064758","0.9767208099365234","0.9767208099365234","0.9767208099365234","1.6655564308166504","1.6655564308166504","1.6655564308166504"
"8219","0.709938645362854","0.709938645362854","0.709938645362854","0.9275112152099609","0.9275112152099609","0.9275112152099609","1.5827784538269043","1.5827784538269043","1.5827784538269043"
"8249","0.5267446041107178","0.5267446041107178","0.5267446041107178","0.6980244517326355","0.6980244517326355","0.6980244517326355","1.582643985748291","1.582643985748291","1.582643985748291"
"8279","0.5411708950996399","0.5411708950996399","0.5411708950996399","0.7825137376785278","0.7825137376785278","0.7825137376785278","1.6516625881195068","1.6516625881195068","1.6516625881195068"
"8309","0.6280648112297058","0.6280648112297058","0.6280648112297058","0.8162758946418762","0.8162758946418762","0.8162758946418762","1.7061043977737427","1.7061043977737427","1.7061043977737427"
"8339","0.4842274487018585","0.4842274487018585","0.4842274487018585","0.7296830415725708","0.7296830415725708","0.7296830415725708","1.6167587041854858","1.6167587041854858","1.6167587041854858"
"8369","0.6372805237770081","0.6372805237770081","0.6372805237770081","0.8993675112724304","0.8993675112724304","0.8993675112724304","1.5782943964004517","1.5782943964004517","1.5782943964004517"
"8399","0.5592700242996216","0.5592700242996216","0.5592700242996216","0.7377535700798035","0.7377535700798035","0.7377535700798035","1.6596876382827759","1.6596876382827759","1.6596876382827759"
"8429","0.6941431760787964","0.6941431760787964","0.6941431760787964","0.9045109152793884","0.9045109152793884","0.9045109152793884","1.5998107194900513","1.5998107194900513","1.5998107194900513"
"8459","0.570487916469574","0.570487916469574","0.570487916469574","0.7124201655387878","0.7124201655387878","0.7124201655387878","1.5862759351730347","1.5862759351730347","1.5862759351730347"
"8489","0.6213622093200684","0.6213622093200684","0.6213622093200684","0.7614479660987854","0.7614479660987854","0.7614479660987854","1.6379199028015137","1.6379199028015137","1.6379199028015137"
"8519","0.6838712692260742","0.6838712692260742","0.6838712692260742","0.9557818174362183","0.9557818174362183","0.9557818174362183","1.6562654972076416","1.6562654972076416","1.6562654972076416"
"8549","0.5001426339149475","0.5001426339149475","0.5001426339149475","0.6735554933547974","0.6735554933547974","0.6735554933547974","1.6891127824783325","1.6891127824783325","1.6891127824783325"
"8579","0.595013439655304","0.595013439655304","0.595013439655304","0.9456735253334045","0.9456735253334045","0.9456735253334045","1.6247564554214478","1.6247564554214478","1.6247564554214478"
"8609","0.4621935784816742","0.4621935784816742","0.4621935784816742","0.6663638353347778","0.6663638353347778","0.6663638353347778","1.6139689683914185","1.6139689683914185","1.6139689683914185"
"8639","0.5334927439689636","0.5334927439689636","0.5334927439689636","0.6917437314987183","0.6917437314987183","0.6917437314987183","1.5583029985427856","1.5583029985427856","1.5583029985427856"
"8669","0.5275917649269104","0.5275917649269104","0.5275917649269104","0.7010206580162048","0.7010206580162048","0.7010206580162048","1.646547794342041","1.646547794342041","1.646547794342041"
"8699","0.48814406991004944","0.48814406991004944","0.48814406991004944","0.7052337527275085","0.7052337527275085","0.7052337527275085","1.6446328163146973","1.6446328163146973","1.6446328163146973"
"8729","0.5892872214317322","0.5892872214317322","0.5892872214317322","0.7127757668495178","0.7127757668495178","0.7127757668495178","1.6500639915466309","1.6500639915466309","1.6500639915466309"
"8759","0.5180196166038513","0.5180196166038513","0.5180196166038513","0.7039932012557983","0.7039932012557983","0.7039932012557983","1.5697027444839478","1.5697027444839478","1.5697027444839478"
"8789","0.5204047560691833","0.5204047560691833","0.5204047560691833","0.8700308799743652","0.8700308799743652","0.8700308799743652","1.5875259637832642","1.5875259637832642","1.5875259637832642"
"8819","0.5204560160636902","0.5204560160636902","0.5204560160636902","0.6684444546699524","0.6684444546699524","0.6684444546699524","1.5751309394836426","1.5751309394836426","1.5751309394836426"
"8849","0.4616045653820038","0.4616045653820038","0.4616045653820038","0.6697494387626648","0.6697494387626648","0.6697494387626648","1.5713096857070923","1.5713096857070923","1.5713096857070923"
"8879","0.4862686097621918","0.4862686097621918","0.4862686097621918","0.7118908762931824","0.7118908762931824","0.7118908762931824","1.5260279178619385","1.5260279178619385","1.5260279178619385"
"8909","0.5181977152824402","0.5181977152824402","0.5181977152824402","0.6728301644325256","0.6728301644325256","0.6728301644325256","1.5979304313659668","1.5979304313659668","1.5979304313659668"
"8939","0.43546900153160095","0.43546900153160095","0.43546900153160095","0.6980676651000977","0.6980676651000977","0.6980676651000977","1.5933045148849487","1.5933045148849487","1.5933045148849487"
"8969","0.46655893325805664","0.46655893325805664","0.46655893325805664","0.6537043452262878","0.6537043452262878","0.6537043452262878","1.5453115701675415","1.5453115701675415","1.5453115701675415"
"8999","0.6032930016517639","0.6032930016517639","0.6032930016517639","0.8504636287689209","0.8504636287689209","0.8504636287689209","1.526172161102295","1.526172161102295","1.526172161102295"
"9029","0.5128928422927856","0.5128928422927856","0.5128928422927856","0.6710914373397827","0.6710914373397827","0.6710914373397827","1.5327093601226807","1.5327093601226807","1.5327093601226807"
"9059","0.5153429508209229","0.5153429508209229","0.5153429508209229","0.7736421227455139","0.7736421227455139","0.7736421227455139","1.6900283098220825","1.6900283098220825","1.6900283098220825"
"9089","0.4610013961791992","0.4610013961791992","0.4610013961791992","0.6765072345733643","0.6765072345733643","0.6765072345733643","1.6476932764053345","1.6476932764053345","1.6476932764053345"
"9119","0.4704682528972626","0.4704682528972626","0.4704682528972626","0.6335826516151428","0.6335826516151428","0.6335826516151428","1.5844042301177979","1.5844042301177979","1.5844042301177979"
"9149","0.4385850429534912","0.4385850429534912","0.4385850429534912","0.6867057085037231","0.6867057085037231","0.6867057085037231","1.5695253610610962","1.5695253610610962","1.5695253610610962"
"9179","0.418322890996933","0.418322890996933","0.418322890996933","0.6083065867424011","0.6083065867424011","0.6083065867424011","1.4781137704849243","1.4781137704849243","1.4781137704849243"
"9209","0.5461931228637695","0.5461931228637695","0.5461931228637695","0.8714877367019653","0.8714877367019653","0.8714877367019653","1.6083489656448364","1.6083489656448364","1.6083489656448364"
"9239","0.4287290871143341","0.4287290871143341","0.4287290871143341","0.6905653476715088","0.6905653476715088","0.6905653476715088","1.5816375017166138","1.5816375017166138","1.5816375017166138"
"9269","0.41818687319755554","0.41818687319755554","0.41818687319755554","0.6482731699943542","0.6482731699943542","0.6482731699943542","1.4854819774627686","1.4854819774627686","1.4854819774627686"
"9299","0.41394418478012085","0.41394418478012085","0.41394418478012085","0.6366814970970154","0.6366814970970154","0.6366814970970154","1.4872006177902222","1.4872006177902222","1.4872006177902222"
"9329","0.444507896900177","0.444507896900177","0.444507896900177","0.7414925694465637","0.7414925694465637","0.7414925694465637","1.6698287725448608","1.6698287725448608","1.6698287725448608"
"9359","0.3983452618122101","0.3983452618122101","0.3983452618122101","0.575984001159668","0.575984001159668","0.575984001159668","1.549878716468811","1.549878716468811","1.549878716468811"
"9389","0.396280437707901","0.396280437707901","0.396280437707901","0.5582336783409119","0.5582336783409119","0.5582336783409119","1.4552383422851562","1.4552383422851562","1.4552383422851562"
"9419","0.46787017583847046","0.46787017583847046","0.46787017583847046","0.6704127192497253","0.6704127192497253","0.6704127192497253","1.5390510559082031","1.5390510559082031","1.5390510559082031"
"9449","0.4152075946331024","0.4152075946331024","0.4152075946331024","0.6509048342704773","0.6509048342704773","0.6509048342704773","1.5294921398162842","1.5294921398162842","1.5294921398162842"
"9479","0.438571572303772","0.438571572303772","0.438571572303772","0.597861647605896","0.597861647605896","0.597861647605896","1.4911049604415894","1.4911049604415894","1.4911049604415894"
"9509","0.42285242676734924","0.42285242676734924","0.42285242676734924","0.5509570837020874","0.5509570837020874","0.5509570837020874","1.4739511013031006","1.4739511013031006","1.4739511013031006"
"9539","0.39979928731918335","0.39979928731918335","0.39979928731918335","0.5984487533569336","0.5984487533569336","0.5984487533569336","1.5797460079193115","1.5797460079193115","1.5797460079193115"
"9569","0.46526631712913513","0.46526631712913513","0.46526631712913513","0.6054919958114624","0.6054919958114624","0.6054919958114624","1.4867875576019287","1.4867875576019287","1.4867875576019287"
"9599","0.4026753902435303","0.4026753902435303","0.4026753902435303","0.6542085409164429","0.6542085409164429","0.6542085409164429","1.5199847221374512","1.5199847221374512","1.5199847221374512"
"9629","0.5306257009506226","0.5306257009506226","0.5306257009506226","0.6775478720664978","0.6775478720664978","0.6775478720664978","1.5485436916351318","1.5485436916351318","1.5485436916351318"
"9659","0.4927695393562317","0.4927695393562317","0.4927695393562317","0.7426272630691528","0.7426272630691528","0.7426272630691528","1.51539146900177","1.51539146900177","1.51539146900177"
"9689","0.3930811285972595","0.3930811285972595","0.3930811285972595","0.5875625014305115","0.5875625014305115","0.5875625014305115","1.4232615232467651","1.4232615232467651","1.4232615232467651"
"9719","0.3357469141483307","0.3357469141483307","0.3357469141483307","0.5377275943756104","0.5377275943756104","0.5377275943756104","1.4419403076171875","1.4419403076171875","1.4419403076171875"
