"Step","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term__MAX"
"9929","2.111366033554077","2.111366033554077","2.111366033554077","2.512716293334961","2.512716293334961","2.512716293334961","1.5840154886245728","1.5840154886245728","1.5840154886245728"
"9959","2.0977535247802734","2.0977535247802734","2.0977535247802734","2.5365779399871826","2.5365779399871826","2.5365779399871826","1.490187644958496","1.490187644958496","1.490187644958496"
"9989","2.0511436462402344","2.0511436462402344","2.0511436462402344","2.5415847301483154","2.5415847301483154","2.5415847301483154","1.5630122423171997","1.5630122423171997","1.5630122423171997"
"10019","1.9518072605133057","1.9518072605133057","1.9518072605133057","2.3731045722961426","2.3731045722961426","2.3731045722961426","1.4453665018081665","1.4453665018081665","1.4453665018081665"
"10049","2.1060664653778076","2.1060664653778076","2.1060664653778076","2.563854217529297","2.563854217529297","2.563854217529297","1.5266741514205933","1.5266741514205933","1.5266741514205933"
"10079","2.0121705532073975","2.0121705532073975","2.0121705532073975","2.3645880222320557","2.3645880222320557","2.3645880222320557","1.4201427698135376","1.4201427698135376","1.4201427698135376"
"10109","2.0951077938079834","2.0951077938079834","2.0951077938079834","2.5603063106536865","2.5603063106536865","2.5603063106536865","1.4764007329940796","1.4764007329940796","1.4764007329940796"
"10139","2.046409845352173","2.046409845352173","2.046409845352173","2.3937675952911377","2.3937675952911377","2.3937675952911377","1.394084095954895","1.394084095954895","1.394084095954895"
"10169","2.034666061401367","2.034666061401367","2.034666061401367","2.5021095275878906","2.5021095275878906","2.5021095275878906","1.518628478050232","1.518628478050232","1.518628478050232"
"10199","1.9830487966537476","1.9830487966537476","1.9830487966537476","2.306344509124756","2.306344509124756","2.306344509124756","1.4125200510025024","1.4125200510025024","1.4125200510025024"
"10229","1.9828006029129028","1.9828006029129028","1.9828006029129028","2.379988431930542","2.379988431930542","2.379988431930542","1.4332242012023926","1.4332242012023926","1.4332242012023926"
"10259","2.042576551437378","2.042576551437378","2.042576551437378","2.4614853858947754","2.4614853858947754","2.4614853858947754","1.5064061880111694","1.5064061880111694","1.5064061880111694"
"10289","2.080474853515625","2.080474853515625","2.080474853515625","2.556688070297241","2.556688070297241","2.556688070297241","1.492586374282837","1.492586374282837","1.492586374282837"
"10319","2.0235214233398438","2.0235214233398438","2.0235214233398438","2.521509885787964","2.521509885787964","2.521509885787964","1.4931291341781616","1.4931291341781616","1.4931291341781616"
"10349","2.076120615005493","2.076120615005493","2.076120615005493","2.5788018703460693","2.5788018703460693","2.5788018703460693","1.5818966627120972","1.5818966627120972","1.5818966627120972"
"10379","3.741382598876953","3.741382598876953","3.741382598876953","11.776337623596191","11.776337623596191","11.776337623596191","1.3702726364135742","1.3702726364135742","1.3702726364135742"
"10409","2.0297930240631104","2.0297930240631104","2.0297930240631104","2.493544340133667","2.493544340133667","2.493544340133667","1.4750553369522095","1.4750553369522095","1.4750553369522095"
"10439","2.0353927612304688","2.0353927612304688","2.0353927612304688","2.5281355381011963","2.5281355381011963","2.5281355381011963","1.5884442329406738","1.5884442329406738","1.5884442329406738"
"10469","4.326651096343994","4.326651096343994","4.326651096343994","13.447322845458984","13.447322845458984","13.447322845458984","1.4851107597351074","1.4851107597351074","1.4851107597351074"
"10499","2.0350418090820312","2.0350418090820312","2.0350418090820312","2.5410683155059814","2.5410683155059814","2.5410683155059814","1.5129979848861694","1.5129979848861694","1.5129979848861694"
"10529","20.43761444091797","20.43761444091797","20.43761444091797","3.941408634185791","3.941408634185791","3.941408634185791","1.3468677997589111","1.3468677997589111","1.3468677997589111"
"10559","2.104813575744629","2.104813575744629","2.104813575744629","2.513986110687256","2.513986110687256","2.513986110687256","1.5364423990249634","1.5364423990249634","1.5364423990249634"
"10589","2.141209602355957","2.141209602355957","2.141209602355957","2.6202733516693115","2.6202733516693115","2.6202733516693115","1.5171068906784058","1.5171068906784058","1.5171068906784058"
"10619","1.958828330039978","1.958828330039978","1.958828330039978","2.3928840160369873","2.3928840160369873","2.3928840160369873","1.387012243270874","1.387012243270874","1.387012243270874"
"10649","2.0226690769195557","2.0226690769195557","2.0226690769195557","2.369675874710083","2.369675874710083","2.369675874710083","1.3647390604019165","1.3647390604019165","1.3647390604019165"
"10679","2.037930965423584","2.037930965423584","2.037930965423584","2.5591375827789307","2.5591375827789307","2.5591375827789307","1.518870234489441","1.518870234489441","1.518870234489441"
"10709","3.676813840866089","3.676813840866089","3.676813840866089","11.418906211853027","11.418906211853027","11.418906211853027","1.3146233558654785","1.3146233558654785","1.3146233558654785"
"10739","1.9544662237167358","1.9544662237167358","1.9544662237167358","2.5219500064849854","2.5219500064849854","2.5219500064849854","1.4921795129776","1.4921795129776","1.4921795129776"
"10769","1.9353678226470947","1.9353678226470947","1.9353678226470947","2.4083170890808105","2.4083170890808105","2.4083170890808105","1.4418874979019165","1.4418874979019165","1.4418874979019165"
"10799","2.0857949256896973","2.0857949256896973","2.0857949256896973","2.5740303993225098","2.5740303993225098","2.5740303993225098","1.5050873756408691","1.5050873756408691","1.5050873756408691"
"10829","2.0108697414398193","2.0108697414398193","2.0108697414398193","2.5041708946228027","2.5041708946228027","2.5041708946228027","1.4065560102462769","1.4065560102462769","1.4065560102462769"
"10859","1.9499719142913818","1.9499719142913818","1.9499719142913818","2.3095779418945312","2.3095779418945312","2.3095779418945312","1.3328073024749756","1.3328073024749756","1.3328073024749756"
"10889","3.738858461380005","3.738858461380005","3.738858461380005","11.427324295043945","11.427324295043945","11.427324295043945","1.3649581670761108","1.3649581670761108","1.3649581670761108"
"10919","3.6102709770202637","3.6102709770202637","3.6102709770202637","11.37220573425293","11.37220573425293","11.37220573425293","1.344684362411499","1.344684362411499","1.344684362411499"
"10949","2.055501699447632","2.055501699447632","2.055501699447632","2.466677188873291","2.466677188873291","2.466677188873291","1.464884638786316","1.464884638786316","1.464884638786316"
"10979","1.9911607503890991","1.9911607503890991","1.9911607503890991","2.4245147705078125","2.4245147705078125","2.4245147705078125","1.4017150402069092","1.4017150402069092","1.4017150402069092"
"11009","1.9946746826171875","1.9946746826171875","1.9946746826171875","2.440311908721924","2.440311908721924","2.440311908721924","1.435133457183838","1.435133457183838","1.435133457183838"
"11039","1.9710756540298462","1.9710756540298462","1.9710756540298462","2.402592182159424","2.402592182159424","2.402592182159424","1.3843601942062378","1.3843601942062378","1.3843601942062378"
"11069","2.0321240425109863","2.0321240425109863","2.0321240425109863","2.549550771713257","2.549550771713257","2.549550771713257","1.508049488067627","1.508049488067627","1.508049488067627"
"11099","2.0067176818847656","2.0067176818847656","2.0067176818847656","2.4424986839294434","2.4424986839294434","2.4424986839294434","1.42903470993042","1.42903470993042","1.42903470993042"
"11129","1.9048043489456177","1.9048043489456177","1.9048043489456177","2.3516571521759033","2.3516571521759033","2.3516571521759033","1.387685775756836","1.387685775756836","1.387685775756836"
"11159","2.0174849033355713","2.0174849033355713","2.0174849033355713","2.510317802429199","2.510317802429199","2.510317802429199","1.4440664052963257","1.4440664052963257","1.4440664052963257"
"11189","3.9976751804351807","3.9976751804351807","3.9976751804351807","12.721083641052246","12.721083641052246","12.721083641052246","1.3256560564041138","1.3256560564041138","1.3256560564041138"
"11219","1.941912293434143","1.941912293434143","1.941912293434143","2.2901759147644043","2.2901759147644043","2.2901759147644043","1.297959566116333","1.297959566116333","1.297959566116333"
"11249","1.989080786705017","1.989080786705017","1.989080786705017","2.405656099319458","2.405656099319458","2.405656099319458","1.4374089241027832","1.4374089241027832","1.4374089241027832"
"11279","1.9805659055709839","1.9805659055709839","1.9805659055709839","2.453561305999756","2.453561305999756","2.453561305999756","1.4200387001037598","1.4200387001037598","1.4200387001037598"
"11309","3.6128337383270264","3.6128337383270264","3.6128337383270264","11.30699634552002","11.30699634552002","11.30699634552002","1.430596947669983","1.430596947669983","1.430596947669983"
"11339","2.1005563735961914","2.1005563735961914","2.1005563735961914","2.511866331100464","2.511866331100464","2.511866331100464","1.4407135248184204","1.4407135248184204","1.4407135248184204"
"11369","1.907494306564331","1.907494306564331","1.907494306564331","2.312251329421997","2.312251329421997","2.312251329421997","1.3637738227844238","1.3637738227844238","1.3637738227844238"
"11399","2.0250935554504395","2.0250935554504395","2.0250935554504395","2.4506688117980957","2.4506688117980957","2.4506688117980957","1.4499481916427612","1.4499481916427612","1.4499481916427612"
"11429","3.5263774394989014","3.5263774394989014","3.5263774394989014","11.135254859924316","11.135254859924316","11.135254859924316","1.304133415222168","1.304133415222168","1.304133415222168"
"11459","1.9328904151916504","1.9328904151916504","1.9328904151916504","2.3844077587127686","2.3844077587127686","2.3844077587127686","1.3825608491897583","1.3825608491897583","1.3825608491897583"
"11489","2.0671396255493164","2.0671396255493164","2.0671396255493164","2.3928141593933105","2.3928141593933105","2.3928141593933105","1.3487709760665894","1.3487709760665894","1.3487709760665894"
"11519","1.9759572744369507","1.9759572744369507","1.9759572744369507","2.3500900268554688","2.3500900268554688","2.3500900268554688","1.3375954627990723","1.3375954627990723","1.3375954627990723"
"11549","2.0413691997528076","2.0413691997528076","2.0413691997528076","2.423931121826172","2.423931121826172","2.423931121826172","1.388041377067566","1.388041377067566","1.388041377067566"
"11579","3.5379655361175537","3.5379655361175537","3.5379655361175537","11.1161470413208","11.1161470413208","11.1161470413208","1.3967612981796265","1.3967612981796265","1.3967612981796265"
"11609","1.9980193376541138","1.9980193376541138","1.9980193376541138","2.4096176624298096","2.4096176624298096","2.4096176624298096","1.3802685737609863","1.3802685737609863","1.3802685737609863"
"11639","3.598991870880127","3.598991870880127","3.598991870880127","10.993268966674805","10.993268966674805","10.993268966674805","1.4452348947525024","1.4452348947525024","1.4452348947525024"
"11669","2.021939516067505","2.021939516067505","2.021939516067505","2.501035690307617","2.501035690307617","2.501035690307617","1.4386792182922363","1.4386792182922363","1.4386792182922363"
"11699","3.355214834213257","3.355214834213257","3.355214834213257","10.714492797851562","10.714492797851562","10.714492797851562","1.2358425855636597","1.2358425855636597","1.2358425855636597"
"11729","2.083125352859497","2.083125352859497","2.083125352859497","2.50943660736084","2.50943660736084","2.50943660736084","1.3881274461746216","1.3881274461746216","1.3881274461746216"
"11759","2.041050910949707","2.041050910949707","2.041050910949707","2.5100748538970947","2.5100748538970947","2.5100748538970947","1.385809302330017","1.385809302330017","1.385809302330017"
"11789","1.9804826974868774","1.9804826974868774","1.9804826974868774","2.4447927474975586","2.4447927474975586","2.4447927474975586","1.3868136405944824","1.3868136405944824","1.3868136405944824"
"11819","1.990194320678711","1.990194320678711","1.990194320678711","2.4663243293762207","2.4663243293762207","2.4663243293762207","1.3451849222183228","1.3451849222183228","1.3451849222183228"
"11849","2.0335447788238525","2.0335447788238525","2.0335447788238525","2.453845977783203","2.453845977783203","2.453845977783203","1.3586370944976807","1.3586370944976807","1.3586370944976807"
"11879","1.935194969177246","1.935194969177246","1.935194969177246","2.3988823890686035","2.3988823890686035","2.3988823890686035","1.3418442010879517","1.3418442010879517","1.3418442010879517"
"11909","3.656329870223999","3.656329870223999","3.656329870223999","10.981432914733887","10.981432914733887","10.981432914733887","1.4264962673187256","1.4264962673187256","1.4264962673187256"
"11939","2.0291900634765625","2.0291900634765625","2.0291900634765625","2.5041728019714355","2.5041728019714355","2.5041728019714355","1.4182641506195068","1.4182641506195068","1.4182641506195068"
"11969","1.949703574180603","1.949703574180603","1.949703574180603","2.323845863342285","2.323845863342285","2.323845863342285","1.3093044757843018","1.3093044757843018","1.3093044757843018"
"11999","3.4753215312957764","3.4753215312957764","3.4753215312957764","10.613725662231445","10.613725662231445","10.613725662231445","1.2847570180892944","1.2847570180892944","1.2847570180892944"
"12029","3.5510144233703613","3.5510144233703613","3.5510144233703613","10.752952575683594","10.752952575683594","10.752952575683594","1.4054824113845825","1.4054824113845825","1.4054824113845825"
"12059","2.0098094940185547","2.0098094940185547","2.0098094940185547","2.4325857162475586","2.4325857162475586","2.4325857162475586","1.348341703414917","1.348341703414917","1.348341703414917"
"12089","1.9371269941329956","1.9371269941329956","1.9371269941329956","2.380632162094116","2.380632162094116","2.380632162094116","1.3188046216964722","1.3188046216964722","1.3188046216964722"
"12119","46.0104866027832","46.0104866027832","46.0104866027832","111.24970245361328","111.24970245361328","111.24970245361328","20.62169075012207","20.62169075012207","20.62169075012207"
"12149","1.9555065631866455","1.9555065631866455","1.9555065631866455","2.481893539428711","2.481893539428711","2.481893539428711","1.446778655052185","1.446778655052185","1.446778655052185"
"12179","1.926324725151062","1.926324725151062","1.926324725151062","2.3050196170806885","2.3050196170806885","2.3050196170806885","1.3108991384506226","1.3108991384506226","1.3108991384506226"
"12209","1.9765578508377075","1.9765578508377075","1.9765578508377075","2.427372932434082","2.427372932434082","2.427372932434082","1.3580960035324097","1.3580960035324097","1.3580960035324097"
"12239","2.0210018157958984","2.0210018157958984","2.0210018157958984","2.413257598876953","2.413257598876953","2.413257598876953","1.3975567817687988","1.3975567817687988","1.3975567817687988"
"12269","2.106394052505493","2.106394052505493","2.106394052505493","2.6500604152679443","2.6500604152679443","2.6500604152679443","1.4377111196517944","1.4377111196517944","1.4377111196517944"
"12299","1.9239273071289062","1.9239273071289062","1.9239273071289062","2.3296971321105957","2.3296971321105957","2.3296971321105957","1.3504433631896973","1.3504433631896973","1.3504433631896973"
"12329","1.923026442527771","1.923026442527771","1.923026442527771","2.3988940715789795","2.3988940715789795","2.3988940715789795","1.4062684774398804","1.4062684774398804","1.4062684774398804"
"12359","3.481539011001587","3.481539011001587","3.481539011001587","10.539578437805176","10.539578437805176","10.539578437805176","1.3803030252456665","1.3803030252456665","1.3803030252456665"
"12389","1.9834831953048706","1.9834831953048706","1.9834831953048706","2.475111246109009","2.475111246109009","2.475111246109009","1.3767571449279785","1.3767571449279785","1.3767571449279785"
"12419","1.8847302198410034","1.8847302198410034","1.8847302198410034","2.2646849155426025","2.2646849155426025","2.2646849155426025","1.2446720600128174","1.2446720600128174","1.2446720600128174"
"12449","3.337188243865967","3.337188243865967","3.337188243865967","10.37045669555664","10.37045669555664","10.37045669555664","1.2904925346374512","1.2904925346374512","1.2904925346374512"
"12479","3.3983147144317627","3.3983147144317627","3.3983147144317627","10.399689674377441","10.399689674377441","10.399689674377441","1.3081833124160767","1.3081833124160767","1.3081833124160767"
"12509","3.345669984817505","3.345669984817505","3.345669984817505","10.359816551208496","10.359816551208496","10.359816551208496","1.290719747543335","1.290719747543335","1.290719747543335"
"12539","1.9269959926605225","1.9269959926605225","1.9269959926605225","2.2670249938964844","2.2670249938964844","2.2670249938964844","1.2230117321014404","1.2230117321014404","1.2230117321014404"
"12569","1.9406853914260864","1.9406853914260864","1.9406853914260864","2.270216226577759","2.270216226577759","2.270216226577759","1.237865924835205","1.237865924835205","1.237865924835205"
"12599","2.0419044494628906","2.0419044494628906","2.0419044494628906","2.5751757621765137","2.5751757621765137","2.5751757621765137","1.4298646450042725","1.4298646450042725","1.4298646450042725"
"12629","1.9218209981918335","1.9218209981918335","1.9218209981918335","2.3525137901306152","2.3525137901306152","2.3525137901306152","1.2670310735702515","1.2670310735702515","1.2670310735702515"
"12659","1.944456934928894","1.944456934928894","1.944456934928894","2.3227226734161377","2.3227226734161377","2.3227226734161377","1.2952063083648682","1.2952063083648682","1.2952063083648682"
"12689","1.918345332145691","1.918345332145691","1.918345332145691","2.301765203475952","2.301765203475952","2.301765203475952","1.234728455543518","1.234728455543518","1.234728455543518"
"12719","1.9917086362838745","1.9917086362838745","1.9917086362838745","2.500131845474243","2.500131845474243","2.500131845474243","1.4071924686431885","1.4071924686431885","1.4071924686431885"
"12749","1.9393244981765747","1.9393244981765747","1.9393244981765747","2.3754587173461914","2.3754587173461914","2.3754587173461914","1.3232167959213257","1.3232167959213257","1.3232167959213257"
"12779","1.9048058986663818","1.9048058986663818","1.9048058986663818","2.3264007568359375","2.3264007568359375","2.3264007568359375","1.3363991975784302","1.3363991975784302","1.3363991975784302"
"12809","1.9589240550994873","1.9589240550994873","1.9589240550994873","2.3720779418945312","2.3720779418945312","2.3720779418945312","1.298902988433838","1.298902988433838","1.298902988433838"
"12839","2.17838191986084","2.17838191986084","2.17838191986084","2.4952316284179688","2.4952316284179688","2.4952316284179688","1.4041156768798828","1.4041156768798828","1.4041156768798828"
"12869","2.1578776836395264","2.1578776836395264","2.1578776836395264","2.3301854133605957","2.3301854133605957","2.3301854133605957","1.3078725337982178","1.3078725337982178","1.3078725337982178"
"12899","2.1017379760742188","2.1017379760742188","2.1017379760742188","2.5089690685272217","2.5089690685272217","2.5089690685272217","1.4069854021072388","1.4069854021072388","1.4069854021072388"
"12929","1.93819260597229","1.93819260597229","1.93819260597229","2.36268949508667","2.36268949508667","2.36268949508667","1.2903783321380615","1.2903783321380615","1.2903783321380615"
"12959","4.10184907913208","4.10184907913208","4.10184907913208","13.133959770202637","13.133959770202637","13.133959770202637","1.3508868217468262","1.3508868217468262","1.3508868217468262"
"12989","2.008662700653076","2.008662700653076","2.008662700653076","2.427339792251587","2.427339792251587","2.427339792251587","1.4018359184265137","1.4018359184265137","1.4018359184265137"
"13019","2.0470900535583496","2.0470900535583496","2.0470900535583496","2.4800333976745605","2.4800333976745605","2.4800333976745605","1.3770958185195923","1.3770958185195923","1.3770958185195923"
"13049","1.858251929283142","1.858251929283142","1.858251929283142","2.2399094104766846","2.2399094104766846","2.2399094104766846","1.2602425813674927","1.2602425813674927","1.2602425813674927"
"13079","2.004383087158203","2.004383087158203","2.004383087158203","2.5170273780822754","2.5170273780822754","2.5170273780822754","1.3550888299942017","1.3550888299942017","1.3550888299942017"
"13109","1.8717193603515625","1.8717193603515625","1.8717193603515625","2.249298095703125","2.249298095703125","2.249298095703125","1.1966145038604736","1.1966145038604736","1.1966145038604736"
"13139","3.172520637512207","3.172520637512207","3.172520637512207","9.959432601928711","9.959432601928711","9.959432601928711","1.240762710571289","1.240762710571289","1.240762710571289"
"13169","1.9887678623199463","1.9887678623199463","1.9887678623199463","2.4538207054138184","2.4538207054138184","2.4538207054138184","1.4074431657791138","1.4074431657791138","1.4074431657791138"
"13199","1.9404314756393433","1.9404314756393433","1.9404314756393433","2.260388135910034","2.260388135910034","2.260388135910034","1.2368323802947998","1.2368323802947998","1.2368323802947998"
"13229","1.9603216648101807","1.9603216648101807","1.9603216648101807","2.4281105995178223","2.4281105995178223","2.4281105995178223","1.2807984352111816","1.2807984352111816","1.2807984352111816"
"13259","2.1066551208496094","2.1066551208496094","2.1066551208496094","2.388300657272339","2.388300657272339","2.388300657272339","1.28200101852417","1.28200101852417","1.28200101852417"
"13289","1.8957778215408325","1.8957778215408325","1.8957778215408325","2.3032379150390625","2.3032379150390625","2.3032379150390625","1.2559092044830322","1.2559092044830322","1.2559092044830322"
"13319","2.2035489082336426","2.2035489082336426","2.2035489082336426","2.410788059234619","2.410788059234619","2.410788059234619","1.294030785560608","1.294030785560608","1.294030785560608"
"13349","2.112870454788208","2.112870454788208","2.112870454788208","2.5597565174102783","2.5597565174102783","2.5597565174102783","1.3234089612960815","1.3234089612960815","1.3234089612960815"
"13379","1.925074577331543","1.925074577331543","1.925074577331543","2.3747076988220215","2.3747076988220215","2.3747076988220215","1.2911663055419922","1.2911663055419922","1.2911663055419922"
"13409","1.9756420850753784","1.9756420850753784","1.9756420850753784","2.4820404052734375","2.4820404052734375","2.4820404052734375","1.3196499347686768","1.3196499347686768","1.3196499347686768"
"13439","1.9121402502059937","1.9121402502059937","1.9121402502059937","2.354228973388672","2.354228973388672","2.354228973388672","1.2955400943756104","1.2955400943756104","1.2955400943756104"
"13469","1.915553092956543","1.915553092956543","1.915553092956543","2.3138513565063477","2.3138513565063477","2.3138513565063477","1.2245333194732666","1.2245333194732666","1.2245333194732666"
"13499","1.8866747617721558","1.8866747617721558","1.8866747617721558","2.341465950012207","2.341465950012207","2.341465950012207","1.2482129335403442","1.2482129335403442","1.2482129335403442"
"13529","1.906333327293396","1.906333327293396","1.906333327293396","2.3208987712860107","2.3208987712860107","2.3208987712860107","1.252705693244934","1.252705693244934","1.252705693244934"
"13559","1.8729286193847656","1.8729286193847656","1.8729286193847656","2.2759997844696045","2.2759997844696045","2.2759997844696045","1.2465076446533203","1.2465076446533203","1.2465076446533203"
"13589","1.8270342350006104","1.8270342350006104","1.8270342350006104","2.214547634124756","2.214547634124756","2.214547634124756","1.1658021211624146","1.1658021211624146","1.1658021211624146"
"13619","2.0014073848724365","2.0014073848724365","2.0014073848724365","2.272104263305664","2.272104263305664","2.272104263305664","1.176785945892334","1.176785945892334","1.176785945892334"
"13649","2.077014446258545","2.077014446258545","2.077014446258545","2.358853578567505","2.358853578567505","2.358853578567505","1.2300938367843628","1.2300938367843628","1.2300938367843628"
"13679","1.9445849657058716","1.9445849657058716","1.9445849657058716","2.2967472076416016","2.2967472076416016","2.2967472076416016","1.2483245134353638","1.2483245134353638","1.2483245134353638"
"13709","3.2082741260528564","3.2082741260528564","3.2082741260528564","9.593598365783691","9.593598365783691","9.593598365783691","1.2219849824905396","1.2219849824905396","1.2219849824905396"
"13739","1.953154444694519","1.953154444694519","1.953154444694519","2.336942672729492","2.336942672729492","2.336942672729492","1.2365761995315552","1.2365761995315552","1.2365761995315552"
"13769","1.9962561130523682","1.9962561130523682","1.9962561130523682","2.3638916015625","2.3638916015625","2.3638916015625","1.351524829864502","1.351524829864502","1.351524829864502"
"13799","1.9678738117218018","1.9678738117218018","1.9678738117218018","2.3819169998168945","2.3819169998168945","2.3819169998168945","1.348401665687561","1.348401665687561","1.348401665687561"
"13829","1.8920631408691406","1.8920631408691406","1.8920631408691406","2.356278419494629","2.356278419494629","2.356278419494629","1.328680396080017","1.328680396080017","1.328680396080017"
"13859","1.884712815284729","1.884712815284729","1.884712815284729","2.2810146808624268","2.2810146808624268","2.2810146808624268","1.1784569025039673","1.1784569025039673","1.1784569025039673"
"13889","1.8900095224380493","1.8900095224380493","1.8900095224380493","2.3010077476501465","2.3010077476501465","2.3010077476501465","1.2340309619903564","1.2340309619903564","1.2340309619903564"
"13919","1.94817316532135","1.94817316532135","1.94817316532135","2.278066396713257","2.278066396713257","2.278066396713257","1.2622411251068115","1.2622411251068115","1.2622411251068115"
"13949","1.9473525285720825","1.9473525285720825","1.9473525285720825","2.3185787200927734","2.3185787200927734","2.3185787200927734","1.2441107034683228","1.2441107034683228","1.2441107034683228"
"13979","1.898521065711975","1.898521065711975","1.898521065711975","2.2600393295288086","2.2600393295288086","2.2600393295288086","1.216511845588684","1.216511845588684","1.216511845588684"
"14009","2.0104129314422607","2.0104129314422607","2.0104129314422607","2.461808919906616","2.461808919906616","2.461808919906616","1.3472613096237183","1.3472613096237183","1.3472613096237183"
"14039","1.8668771982192993","1.8668771982192993","1.8668771982192993","2.211970806121826","2.211970806121826","2.211970806121826","1.2033922672271729","1.2033922672271729","1.2033922672271729"
"14069","3.1747496128082275","3.1747496128082275","3.1747496128082275","9.533308982849121","9.533308982849121","9.533308982849121","1.268754243850708","1.268754243850708","1.268754243850708"
"14099","2.009161949157715","2.009161949157715","2.009161949157715","2.478189706802368","2.478189706802368","2.478189706802368","1.393310785293579","1.393310785293579","1.393310785293579"
"14129","2.0658934116363525","2.0658934116363525","2.0658934116363525","2.468445301055908","2.468445301055908","2.468445301055908","1.338857650756836","1.338857650756836","1.338857650756836"
"14159","1.940152645111084","1.940152645111084","1.940152645111084","2.351780414581299","2.351780414581299","2.351780414581299","1.3337310552597046","1.3337310552597046","1.3337310552597046"
"14189","2.135880947113037","2.135880947113037","2.135880947113037","2.4407761096954346","2.4407761096954346","2.4407761096954346","1.2467106580734253","1.2467106580734253","1.2467106580734253"
"14219","1.9861980676651","1.9861980676651","1.9861980676651","2.3934547901153564","2.3934547901153564","2.3934547901153564","1.3089797496795654","1.3089797496795654","1.3089797496795654"
"14249","2.0507190227508545","2.0507190227508545","2.0507190227508545","2.4255831241607666","2.4255831241607666","2.4255831241607666","1.35779869556427","1.35779869556427","1.35779869556427"
"14279","2.0947303771972656","2.0947303771972656","2.0947303771972656","2.48653507232666","2.48653507232666","2.48653507232666","1.3564389944076538","1.3564389944076538","1.3564389944076538"
"14309","1.9104119539260864","1.9104119539260864","1.9104119539260864","2.2752716541290283","2.2752716541290283","2.2752716541290283","1.1722843647003174","1.1722843647003174","1.1722843647003174"
"14339","1.9276186227798462","1.9276186227798462","1.9276186227798462","2.323596715927124","2.323596715927124","2.323596715927124","1.2270652055740356","1.2270652055740356","1.2270652055740356"
"14369","2.005676746368408","2.005676746368408","2.005676746368408","2.2509605884552","2.2509605884552","2.2509605884552","1.1972739696502686","1.1972739696502686","1.1972739696502686"
"14399","1.8108232021331787","1.8108232021331787","1.8108232021331787","2.185473680496216","2.185473680496216","2.185473680496216","1.1523935794830322","1.1523935794830322","1.1523935794830322"
"14429","1.951457142829895","1.951457142829895","1.951457142829895","2.401184558868408","2.401184558868408","2.401184558868408","1.2743983268737793","1.2743983268737793","1.2743983268737793"
"14459","1.9918017387390137","1.9918017387390137","1.9918017387390137","2.24800443649292","2.24800443649292","2.24800443649292","1.2466791868209839","1.2466791868209839","1.2466791868209839"
"14489","1.967226505279541","1.967226505279541","1.967226505279541","2.445882797241211","2.445882797241211","2.445882797241211","1.3120554685592651","1.3120554685592651","1.3120554685592651"
"14519","2.332923650741577","2.332923650741577","2.332923650741577","2.5470244884490967","2.5470244884490967","2.5470244884490967","1.392059326171875","1.392059326171875","1.392059326171875"
"14549","1.9891430139541626","1.9891430139541626","1.9891430139541626","2.494584560394287","2.494584560394287","2.494584560394287","1.296823501586914","1.296823501586914","1.296823501586914"
"14579","1.9810118675231934","1.9810118675231934","1.9810118675231934","2.3493971824645996","2.3493971824645996","2.3493971824645996","1.3045681715011597","1.3045681715011597","1.3045681715011597"
"14609","2.075448513031006","2.075448513031006","2.075448513031006","2.3990917205810547","2.3990917205810547","2.3990917205810547","1.314513087272644","1.314513087272644","1.314513087272644"
"14639","1.8534629344940186","1.8534629344940186","1.8534629344940186","2.199801445007324","2.199801445007324","2.199801445007324","1.1382453441619873","1.1382453441619873","1.1382453441619873"
"14669","1.9850190877914429","1.9850190877914429","1.9850190877914429","2.3215084075927734","2.3215084075927734","2.3215084075927734","1.280700445175171","1.280700445175171","1.280700445175171"
"14699","1.9310400485992432","1.9310400485992432","1.9310400485992432","2.309220790863037","2.309220790863037","2.309220790863037","1.2368829250335693","1.2368829250335693","1.2368829250335693"
"14729","2.0976881980895996","2.0976881980895996","2.0976881980895996","2.56955623626709","2.56955623626709","2.56955623626709","1.3550344705581665","1.3550344705581665","1.3550344705581665"
"14759","1.9852029085159302","1.9852029085159302","1.9852029085159302","2.324718475341797","2.324718475341797","2.324718475341797","1.2046067714691162","1.2046067714691162","1.2046067714691162"
"14789","1.8750718832015991","1.8750718832015991","1.8750718832015991","2.195540189743042","2.195540189743042","2.195540189743042","1.1639145612716675","1.1639145612716675","1.1639145612716675"
"14819","1.893886685371399","1.893886685371399","1.893886685371399","2.346496105194092","2.346496105194092","2.346496105194092","1.2966289520263672","1.2966289520263672","1.2966289520263672"
