"Step","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_Devign - losses/fisher_reg_term__MAX"
"9989","2.0537376403808594","2.0537376403808594","2.0537376403808594","2.5430421829223633","2.5430421829223633","2.5430421829223633","1.5553830862045288","1.5553830862045288","1.5553830862045288"
"10019","1.9580460786819458","1.9580460786819458","1.9580460786819458","2.3771228790283203","2.3771228790283203","2.3771228790283203","1.447235107421875","1.447235107421875","1.447235107421875"
"10049","2.114807605743408","2.114807605743408","2.114807605743408","2.568180799484253","2.568180799484253","2.568180799484253","1.522787094116211","1.522787094116211","1.522787094116211"
"10079","2.013721227645874","2.013721227645874","2.013721227645874","2.3704323768615723","2.3704323768615723","2.3704323768615723","1.4180597066879272","1.4180597066879272","1.4180597066879272"
"10109","2.1081955432891846","2.1081955432891846","2.1081955432891846","2.5610952377319336","2.5610952377319336","2.5610952377319336","1.4685338735580444","1.4685338735580444","1.4685338735580444"
"10139","2.0714926719665527","2.0714926719665527","2.0714926719665527","2.395738363265991","2.395738363265991","2.395738363265991","1.3930633068084717","1.3930633068084717","1.3930633068084717"
"10169","2.0408613681793213","2.0408613681793213","2.0408613681793213","2.5040571689605713","2.5040571689605713","2.5040571689605713","1.5229792594909668","1.5229792594909668","1.5229792594909668"
"10199","1.9892672300338745","1.9892672300338745","1.9892672300338745","2.311882734298706","2.311882734298706","2.311882734298706","1.4023873805999756","1.4023873805999756","1.4023873805999756"
"10229","1.9868404865264893","1.9868404865264893","1.9868404865264893","2.3818674087524414","2.3818674087524414","2.3818674087524414","1.43015456199646","1.43015456199646","1.43015456199646"
"10259","2.0522961616516113","2.0522961616516113","2.0522961616516113","2.470385789871216","2.470385789871216","2.470385789871216","1.505825161933899","1.505825161933899","1.505825161933899"
"10289","2.0880916118621826","2.0880916118621826","2.0880916118621826","2.557483196258545","2.557483196258545","2.557483196258545","1.4857436418533325","1.4857436418533325","1.4857436418533325"
"10319","2.024179697036743","2.024179697036743","2.024179697036743","2.5269007682800293","2.5269007682800293","2.5269007682800293","1.4891120195388794","1.4891120195388794","1.4891120195388794"
"10349","2.082024097442627","2.082024097442627","2.082024097442627","2.5838048458099365","2.5838048458099365","2.5838048458099365","1.566515326499939","1.566515326499939","1.566515326499939"
"10379","3.717639923095703","3.717639923095703","3.717639923095703","11.810717582702637","11.810717582702637","11.810717582702637","1.3691569566726685","1.3691569566726685","1.3691569566726685"
"10409","2.038231372833252","2.038231372833252","2.038231372833252","2.495576858520508","2.495576858520508","2.495576858520508","1.4650704860687256","1.4650704860687256","1.4650704860687256"
"10439","2.0512938499450684","2.0512938499450684","2.0512938499450684","2.5292651653289795","2.5292651653289795","2.5292651653289795","1.5898339748382568","1.5898339748382568","1.5898339748382568"
"10469","4.29246711730957","4.29246711730957","4.29246711730957","13.602954864501953","13.602954864501953","13.602954864501953","1.4879275560379028","1.4879275560379028","1.4879275560379028"
"10499","2.049314260482788","2.049314260482788","2.049314260482788","2.545522928237915","2.545522928237915","2.545522928237915","1.4938960075378418","1.4938960075378418","1.4938960075378418"
"10529","20.34932518005371","20.34932518005371","20.34932518005371","3.965733528137207","3.965733528137207","3.965733528137207","1.3531365394592285","1.3531365394592285","1.3531365394592285"
"10559","2.1097259521484375","2.1097259521484375","2.1097259521484375","2.5148725509643555","2.5148725509643555","2.5148725509643555","1.5259075164794922","1.5259075164794922","1.5259075164794922"
"10589","2.145030975341797","2.145030975341797","2.145030975341797","2.626047372817993","2.626047372817993","2.626047372817993","1.5103344917297363","1.5103344917297363","1.5103344917297363"
"10619","1.9629753828048706","1.9629753828048706","1.9629753828048706","2.395810842514038","2.395810842514038","2.395810842514038","1.3832746744155884","1.3832746744155884","1.3832746744155884"
"10649","2.0275795459747314","2.0275795459747314","2.0275795459747314","2.3775722980499268","2.3775722980499268","2.3775722980499268","1.362874150276184","1.362874150276184","1.362874150276184"
"10679","2.048588752746582","2.048588752746582","2.048588752746582","2.5618221759796143","2.5618221759796143","2.5618221759796143","1.5196996927261353","1.5196996927261353","1.5196996927261353"
"10709","3.6699330806732178","3.6699330806732178","3.6699330806732178","11.464096069335938","11.464096069335938","11.464096069335938","1.304589867591858","1.304589867591858","1.304589867591858"
"10739","1.9671950340270996","1.9671950340270996","1.9671950340270996","2.5276098251342773","2.5276098251342773","2.5276098251342773","1.488813042640686","1.488813042640686","1.488813042640686"
"10769","1.9461820125579834","1.9461820125579834","1.9461820125579834","2.411989688873291","2.411989688873291","2.411989688873291","1.4339529275894165","1.4339529275894165","1.4339529275894165"
"10799","2.09381103515625","2.09381103515625","2.09381103515625","2.5782127380371094","2.5782127380371094","2.5782127380371094","1.50713312625885","1.50713312625885","1.50713312625885"
"10829","2.022120952606201","2.022120952606201","2.022120952606201","2.5092968940734863","2.5092968940734863","2.5092968940734863","1.4059470891952515","1.4059470891952515","1.4059470891952515"
"10859","1.957729458808899","1.957729458808899","1.957729458808899","2.313810348510742","2.313810348510742","2.313810348510742","1.3286336660385132","1.3286336660385132","1.3286336660385132"
"10889","3.7291033267974854","3.7291033267974854","3.7291033267974854","11.479108810424805","11.479108810424805","11.479108810424805","1.3646228313446045","1.3646228313446045","1.3646228313446045"
"10919","3.635232448577881","3.635232448577881","3.635232448577881","11.386937141418457","11.386937141418457","11.386937141418457","1.3452318906784058","1.3452318906784058","1.3452318906784058"
"10949","2.06233286857605","2.06233286857605","2.06233286857605","2.4692800045013428","2.4692800045013428","2.4692800045013428","1.4663299322128296","1.4663299322128296","1.4663299322128296"
"10979","1.9992263317108154","1.9992263317108154","1.9992263317108154","2.430304527282715","2.430304527282715","2.430304527282715","1.399303913116455","1.399303913116455","1.399303913116455"
"11009","2.0033562183380127","2.0033562183380127","2.0033562183380127","2.446331262588501","2.446331262588501","2.446331262588501","1.4328811168670654","1.4328811168670654","1.4328811168670654"
"11039","1.9836345911026","1.9836345911026","1.9836345911026","2.4074714183807373","2.4074714183807373","2.4074714183807373","1.379504919052124","1.379504919052124","1.379504919052124"
"11069","2.044196844100952","2.044196844100952","2.044196844100952","2.5638506412506104","2.5638506412506104","2.5638506412506104","1.4978700876235962","1.4978700876235962","1.4978700876235962"
"11099","2.0164437294006348","2.0164437294006348","2.0164437294006348","2.44875431060791","2.44875431060791","2.44875431060791","1.4241267442703247","1.4241267442703247","1.4241267442703247"
"11129","1.9059886932373047","1.9059886932373047","1.9059886932373047","2.354386568069458","2.354386568069458","2.354386568069458","1.3807530403137207","1.3807530403137207","1.3807530403137207"
"11159","2.0246121883392334","2.0246121883392334","2.0246121883392334","2.512021541595459","2.512021541595459","2.512021541595459","1.4366230964660645","1.4366230964660645","1.4366230964660645"
"11189","4.014507293701172","4.014507293701172","4.014507293701172","12.70521354675293","12.70521354675293","12.70521354675293","1.3295559883117676","1.3295559883117676","1.3295559883117676"
"11219","1.951302409172058","1.951302409172058","1.951302409172058","2.2982635498046875","2.2982635498046875","2.2982635498046875","1.2937442064285278","1.2937442064285278","1.2937442064285278"
"11249","1.9915575981140137","1.9915575981140137","1.9915575981140137","2.4091238975524902","2.4091238975524902","2.4091238975524902","1.4292551279067993","1.4292551279067993","1.4292551279067993"
"11279","1.998130440711975","1.998130440711975","1.998130440711975","2.4604034423828125","2.4604034423828125","2.4604034423828125","1.4092649221420288","1.4092649221420288","1.4092649221420288"
"11309","3.627720355987549","3.627720355987549","3.627720355987549","11.3314208984375","11.3314208984375","11.3314208984375","1.4255504608154297","1.4255504608154297","1.4255504608154297"
"11339","2.1109187602996826","2.1109187602996826","2.1109187602996826","2.520932674407959","2.520932674407959","2.520932674407959","1.4336440563201904","1.4336440563201904","1.4336440563201904"
"11369","1.9180729389190674","1.9180729389190674","1.9180729389190674","2.3150711059570312","2.3150711059570312","2.3150711059570312","1.3553204536437988","1.3553204536437988","1.3553204536437988"
"11399","2.031587839126587","2.031587839126587","2.031587839126587","2.4596643447875977","2.4596643447875977","2.4596643447875977","1.4405920505523682","1.4405920505523682","1.4405920505523682"
"11429","3.535130500793457","3.535130500793457","3.535130500793457","11.117854118347168","11.117854118347168","11.117854118347168","1.3050997257232666","1.3050997257232666","1.3050997257232666"
"11459","1.9458836317062378","1.9458836317062378","1.9458836317062378","2.3895115852355957","2.3895115852355957","2.3895115852355957","1.3671119213104248","1.3671119213104248","1.3671119213104248"
"11489","2.073456287384033","2.073456287384033","2.073456287384033","2.401871919631958","2.401871919631958","2.401871919631958","1.3476409912109375","1.3476409912109375","1.3476409912109375"
"11519","1.9871455430984497","1.9871455430984497","1.9871455430984497","2.3557963371276855","2.3557963371276855","2.3557963371276855","1.3359029293060303","1.3359029293060303","1.3359029293060303"
"11549","2.0512189865112305","2.0512189865112305","2.0512189865112305","2.428265333175659","2.428265333175659","2.428265333175659","1.3935524225234985","1.3935524225234985","1.3935524225234985"
"11579","3.538792133331299","3.538792133331299","3.538792133331299","11.099909782409668","11.099909782409668","11.099909782409668","1.395141839981079","1.395141839981079","1.395141839981079"
"11609","2.003837823867798","2.003837823867798","2.003837823867798","2.415830135345459","2.415830135345459","2.415830135345459","1.3724383115768433","1.3724383115768433","1.3724383115768433"
"11639","3.5961546897888184","3.5961546897888184","3.5961546897888184","11.032289505004883","11.032289505004883","11.032289505004883","1.4439916610717773","1.4439916610717773","1.4439916610717773"
"11669","2.036036968231201","2.036036968231201","2.036036968231201","2.505048990249634","2.505048990249634","2.505048990249634","1.4371089935302734","1.4371089935302734","1.4371089935302734"
"11699","3.3459081649780273","3.3459081649780273","3.3459081649780273","10.69399642944336","10.69399642944336","10.69399642944336","1.231671690940857","1.231671690940857","1.231671690940857"
"11729","2.0901780128479004","2.0901780128479004","2.0901780128479004","2.513233184814453","2.513233184814453","2.513233184814453","1.3874797821044922","1.3874797821044922","1.3874797821044922"
"11759","2.0471129417419434","2.0471129417419434","2.0471129417419434","2.5158467292785645","2.5158467292785645","2.5158467292785645","1.3760740756988525","1.3760740756988525","1.3760740756988525"
"11789","1.9851888418197632","1.9851888418197632","1.9851888418197632","2.4514212608337402","2.4514212608337402","2.4514212608337402","1.3884713649749756","1.3884713649749756","1.3884713649749756"
"11819","1.9961953163146973","1.9961953163146973","1.9961953163146973","2.4743642807006836","2.4743642807006836","2.4743642807006836","1.347337007522583","1.347337007522583","1.347337007522583"
"11849","2.0360047817230225","2.0360047817230225","2.0360047817230225","2.4585533142089844","2.4585533142089844","2.4585533142089844","1.3526499271392822","1.3526499271392822","1.3526499271392822"
"11879","1.9355056285858154","1.9355056285858154","1.9355056285858154","2.4032018184661865","2.4032018184661865","2.4032018184661865","1.3297353982925415","1.3297353982925415","1.3297353982925415"
"11909","3.6434526443481445","3.6434526443481445","3.6434526443481445","10.94992446899414","10.94992446899414","10.94992446899414","1.4135301113128662","1.4135301113128662","1.4135301113128662"
"11939","2.0421805381774902","2.0421805381774902","2.0421805381774902","2.5048391819000244","2.5048391819000244","2.5048391819000244","1.4099093675613403","1.4099093675613403","1.4099093675613403"
"11969","1.9612066745758057","1.9612066745758057","1.9612066745758057","2.331953287124634","2.331953287124634","2.331953287124634","1.3094834089279175","1.3094834089279175","1.3094834089279175"
"11999","3.4616661071777344","3.4616661071777344","3.4616661071777344","10.609724044799805","10.609724044799805","10.609724044799805","1.2871202230453491","1.2871202230453491","1.2871202230453491"
"12029","3.551297187805176","3.551297187805176","3.551297187805176","10.745898246765137","10.745898246765137","10.745898246765137","1.3921624422073364","1.3921624422073364","1.3921624422073364"
"12059","2.0136804580688477","2.0136804580688477","2.0136804580688477","2.4384074211120605","2.4384074211120605","2.4384074211120605","1.3473200798034668","1.3473200798034668","1.3473200798034668"
"12089","1.9484816789627075","1.9484816789627075","1.9484816789627075","2.391019344329834","2.391019344329834","2.391019344329834","1.3138386011123657","1.3138386011123657","1.3138386011123657"
"12119","46.026527404785156","46.026527404785156","46.026527404785156","109.91871643066406","109.91871643066406","109.91871643066406","20.630306243896484","20.630306243896484","20.630306243896484"
"12149","1.9661009311676025","1.9661009311676025","1.9661009311676025","2.4862780570983887","2.4862780570983887","2.4862780570983887","1.4372994899749756","1.4372994899749756","1.4372994899749756"
"12179","1.938254714012146","1.938254714012146","1.938254714012146","2.3114044666290283","2.3114044666290283","2.3114044666290283","1.3182793855667114","1.3182793855667114","1.3182793855667114"
"12209","1.982418179512024","1.982418179512024","1.982418179512024","2.4343011379241943","2.4343011379241943","2.4343011379241943","1.3512853384017944","1.3512853384017944","1.3512853384017944"
"12239","2.0354182720184326","2.0354182720184326","2.0354182720184326","2.421248197555542","2.421248197555542","2.421248197555542","1.401594638824463","1.401594638824463","1.401594638824463"
"12269","2.1119534969329834","2.1119534969329834","2.1119534969329834","2.6521637439727783","2.6521637439727783","2.6521637439727783","1.4353580474853516","1.4353580474853516","1.4353580474853516"
"12299","1.9333032369613647","1.9333032369613647","1.9333032369613647","2.3387765884399414","2.3387765884399414","2.3387765884399414","1.3433128595352173","1.3433128595352173","1.3433128595352173"
"12329","1.931172490119934","1.931172490119934","1.931172490119934","2.4013845920562744","2.4013845920562744","2.4013845920562744","1.4072147607803345","1.4072147607803345","1.4072147607803345"
"12359","3.4777450561523438","3.4777450561523438","3.4777450561523438","10.488259315490723","10.488259315490723","10.488259315490723","1.3779897689819336","1.3779897689819336","1.3779897689819336"
"12389","1.9905576705932617","1.9905576705932617","1.9905576705932617","2.4792349338531494","2.4792349338531494","2.4792349338531494","1.371737003326416","1.371737003326416","1.371737003326416"
"12419","1.8982065916061401","1.8982065916061401","1.8982065916061401","2.274693250656128","2.274693250656128","2.274693250656128","1.2299929857254028","1.2299929857254028","1.2299929857254028"
"12449","3.331793785095215","3.331793785095215","3.331793785095215","10.293802261352539","10.293802261352539","10.293802261352539","1.2906140089035034","1.2906140089035034","1.2906140089035034"
"12479","3.40500545501709","3.40500545501709","3.40500545501709","10.322339057922363","10.322339057922363","10.322339057922363","1.3108307123184204","1.3108307123184204","1.3108307123184204"
"12509","3.3366572856903076","3.3366572856903076","3.3366572856903076","10.266462326049805","10.266462326049805","10.266462326049805","1.3054038286209106","1.3054038286209106","1.3054038286209106"
"12539","1.9402660131454468","1.9402660131454468","1.9402660131454468","2.2725439071655273","2.2725439071655273","2.2725439071655273","1.2295548915863037","1.2295548915863037","1.2295548915863037"
"12569","1.9478787183761597","1.9478787183761597","1.9478787183761597","2.2730727195739746","2.2730727195739746","2.2730727195739746","1.2412707805633545","1.2412707805633545","1.2412707805633545"
"12599","2.0565431118011475","2.0565431118011475","2.0565431118011475","2.587128162384033","2.587128162384033","2.587128162384033","1.4304182529449463","1.4304182529449463","1.4304182529449463"
"12629","1.925465703010559","1.925465703010559","1.925465703010559","2.354440212249756","2.354440212249756","2.354440212249756","1.2811124324798584","1.2811124324798584","1.2811124324798584"
"12659","1.946887493133545","1.946887493133545","1.946887493133545","2.32832670211792","2.32832670211792","2.32832670211792","1.3107037544250488","1.3107037544250488","1.3107037544250488"
"12689","1.9361305236816406","1.9361305236816406","1.9361305236816406","2.3047380447387695","2.3047380447387695","2.3047380447387695","1.2346256971359253","1.2346256971359253","1.2346256971359253"
"12719","2.0059001445770264","2.0059001445770264","2.0059001445770264","2.5034310817718506","2.5034310817718506","2.5034310817718506","1.4136937856674194","1.4136937856674194","1.4136937856674194"
"12749","1.9492378234863281","1.9492378234863281","1.9492378234863281","2.3804984092712402","2.3804984092712402","2.3804984092712402","1.3395217657089233","1.3395217657089233","1.3395217657089233"
"12779","1.9214881658554077","1.9214881658554077","1.9214881658554077","2.3292436599731445","2.3292436599731445","2.3292436599731445","1.3462166786193848","1.3462166786193848","1.3462166786193848"
"12809","1.964640498161316","1.964640498161316","1.964640498161316","2.3795292377471924","2.3795292377471924","2.3795292377471924","1.3119028806686401","1.3119028806686401","1.3119028806686401"
"12839","2.1724469661712646","2.1724469661712646","2.1724469661712646","2.499246835708618","2.499246835708618","2.499246835708618","1.4096676111221313","1.4096676111221313","1.4096676111221313"
"12869","2.1589953899383545","2.1589953899383545","2.1589953899383545","2.3344385623931885","2.3344385623931885","2.3344385623931885","1.3241724967956543","1.3241724967956543","1.3241724967956543"
"12899","2.1056511402130127","2.1056511402130127","2.1056511402130127","2.5116264820098877","2.5116264820098877","2.5116264820098877","1.4148921966552734","1.4148921966552734","1.4148921966552734"
"12929","1.9498960971832275","1.9498960971832275","1.9498960971832275","2.3699536323547363","2.3699536323547363","2.3699536323547363","1.286342740058899","1.286342740058899","1.286342740058899"
"12959","4.08779239654541","4.08779239654541","4.08779239654541","13.18352222442627","13.18352222442627","13.18352222442627","1.3612780570983887","1.3612780570983887","1.3612780570983887"
"12989","2.002535104751587","2.002535104751587","2.002535104751587","2.432647705078125","2.432647705078125","2.432647705078125","1.4048421382904053","1.4048421382904053","1.4048421382904053"
"13019","2.052966594696045","2.052966594696045","2.052966594696045","2.482384204864502","2.482384204864502","2.482384204864502","1.377755045890808","1.377755045890808","1.377755045890808"
"13049","1.87362539768219","1.87362539768219","1.87362539768219","2.250993251800537","2.250993251800537","2.250993251800537","1.2666988372802734","1.2666988372802734","1.2666988372802734"
"13079","2.00947642326355","2.00947642326355","2.00947642326355","2.519666910171509","2.519666910171509","2.519666910171509","1.3502318859100342","1.3502318859100342","1.3502318859100342"
"13109","1.8817315101623535","1.8817315101623535","1.8817315101623535","2.258788824081421","2.258788824081421","2.258788824081421","1.1953388452529907","1.1953388452529907","1.1953388452529907"
"13139","3.175901412963867","3.175901412963867","3.175901412963867","9.941765785217285","9.941765785217285","9.941765785217285","1.2445340156555176","1.2445340156555176","1.2445340156555176"
"13169","1.9939517974853516","1.9939517974853516","1.9939517974853516","2.4562928676605225","2.4562928676605225","2.4562928676605225","1.4086352586746216","1.4086352586746216","1.4086352586746216"
"13199","1.9576740264892578","1.9576740264892578","1.9576740264892578","2.2689332962036133","2.2689332962036133","2.2689332962036133","1.245557427406311","1.245557427406311","1.245557427406311"
"13229","1.962382435798645","1.962382435798645","1.962382435798645","2.435851573944092","2.435851573944092","2.435851573944092","1.2727978229522705","1.2727978229522705","1.2727978229522705"
"13259","2.1043319702148438","2.1043319702148438","2.1043319702148438","2.392038345336914","2.392038345336914","2.392038345336914","1.2880806922912598","1.2880806922912598","1.2880806922912598"
"13289","1.9042959213256836","1.9042959213256836","1.9042959213256836","2.305649995803833","2.305649995803833","2.305649995803833","1.2583979368209839","1.2583979368209839","1.2583979368209839"
"13319","2.1992297172546387","2.1992297172546387","2.1992297172546387","2.4138612747192383","2.4138612747192383","2.4138612747192383","1.3033992052078247","1.3033992052078247","1.3033992052078247"
"13349","2.111774206161499","2.111774206161499","2.111774206161499","2.565629243850708","2.565629243850708","2.565629243850708","1.3156359195709229","1.3156359195709229","1.3156359195709229"
"13379","1.9333823919296265","1.9333823919296265","1.9333823919296265","2.379969835281372","2.379969835281372","2.379969835281372","1.2840873003005981","1.2840873003005981","1.2840873003005981"
"13409","1.9851046800613403","1.9851046800613403","1.9851046800613403","2.491182804107666","2.491182804107666","2.491182804107666","1.3299543857574463","1.3299543857574463","1.3299543857574463"
"13439","1.9200398921966553","1.9200398921966553","1.9200398921966553","2.357187509536743","2.357187509536743","2.357187509536743","1.2962490320205688","1.2962490320205688","1.2962490320205688"
"13469","1.9249324798583984","1.9249324798583984","1.9249324798583984","2.3157739639282227","2.3157739639282227","2.3157739639282227","1.2181824445724487","1.2181824445724487","1.2181824445724487"
"13499","1.894251823425293","1.894251823425293","1.894251823425293","2.3486993312835693","2.3486993312835693","2.3486993312835693","1.2425408363342285","1.2425408363342285","1.2425408363342285"
"13529","1.9207656383514404","1.9207656383514404","1.9207656383514404","2.324815511703491","2.324815511703491","2.324815511703491","1.2520692348480225","1.2520692348480225","1.2520692348480225"
"13559","1.8787786960601807","1.8787786960601807","1.8787786960601807","2.2857916355133057","2.2857916355133057","2.2857916355133057","1.2440015077590942","1.2440015077590942","1.2440015077590942"
"13589","1.833809494972229","1.833809494972229","1.833809494972229","2.21889591217041","2.21889591217041","2.21889591217041","1.1521344184875488","1.1521344184875488","1.1521344184875488"
"13619","2.0308783054351807","2.0308783054351807","2.0308783054351807","2.2755203247070312","2.2755203247070312","2.2755203247070312","1.1762125492095947","1.1762125492095947","1.1762125492095947"
"13649","2.0827207565307617","2.0827207565307617","2.0827207565307617","2.3676884174346924","2.3676884174346924","2.3676884174346924","1.2253254652023315","1.2253254652023315","1.2253254652023315"
"13679","1.9463332891464233","1.9463332891464233","1.9463332891464233","2.295247793197632","2.295247793197632","2.295247793197632","1.249837875366211","1.249837875366211","1.249837875366211"
"13709","3.1935017108917236","3.1935017108917236","3.1935017108917236","9.625386238098145","9.625386238098145","9.625386238098145","1.211916446685791","1.211916446685791","1.211916446685791"
"13739","1.9595071077346802","1.9595071077346802","1.9595071077346802","2.338763952255249","2.338763952255249","2.338763952255249","1.2387140989303589","1.2387140989303589","1.2387140989303589"
"13769","1.9948731660842896","1.9948731660842896","1.9948731660842896","2.3724513053894043","2.3724513053894043","2.3724513053894043","1.3545598983764648","1.3545598983764648","1.3545598983764648"
"13799","1.9793777465820312","1.9793777465820312","1.9793777465820312","2.3839643001556396","2.3839643001556396","2.3839643001556396","1.3380502462387085","1.3380502462387085","1.3380502462387085"
"13829","1.903087854385376","1.903087854385376","1.903087854385376","2.354961633682251","2.354961633682251","2.354961633682251","1.3261536359786987","1.3261536359786987","1.3261536359786987"
"13859","1.8908807039260864","1.8908807039260864","1.8908807039260864","2.2861557006835938","2.2861557006835938","2.2861557006835938","1.1728276014328003","1.1728276014328003","1.1728276014328003"
"13889","1.9027903079986572","1.9027903079986572","1.9027903079986572","2.3037021160125732","2.3037021160125732","2.3037021160125732","1.2283443212509155","1.2283443212509155","1.2283443212509155"
"13919","1.9549404382705688","1.9549404382705688","1.9549404382705688","2.279514789581299","2.279514789581299","2.279514789581299","1.2454452514648438","1.2454452514648438","1.2454452514648438"
"13949","1.9650368690490723","1.9650368690490723","1.9650368690490723","2.321564197540283","2.321564197540283","2.321564197540283","1.2388041019439697","1.2388041019439697","1.2388041019439697"
"13979","1.9166314601898193","1.9166314601898193","1.9166314601898193","2.2653133869171143","2.2653133869171143","2.2653133869171143","1.2206324338912964","1.2206324338912964","1.2206324338912964"
"14009","2.0196683406829834","2.0196683406829834","2.0196683406829834","2.4663803577423096","2.4663803577423096","2.4663803577423096","1.34492027759552","1.34492027759552","1.34492027759552"
"14039","1.8785064220428467","1.8785064220428467","1.8785064220428467","2.2154135704040527","2.2154135704040527","2.2154135704040527","1.1986974477767944","1.1986974477767944","1.1986974477767944"
"14069","3.156522750854492","3.156522750854492","3.156522750854492","9.5702486038208","9.5702486038208","9.5702486038208","1.2654402256011963","1.2654402256011963","1.2654402256011963"
"14099","2.012489080429077","2.012489080429077","2.012489080429077","2.4834916591644287","2.4834916591644287","2.4834916591644287","1.383233904838562","1.383233904838562","1.383233904838562"
"14129","2.0774049758911133","2.0774049758911133","2.0774049758911133","2.4740092754364014","2.4740092754364014","2.4740092754364014","1.312398910522461","1.312398910522461","1.312398910522461"
"14159","1.9518523216247559","1.9518523216247559","1.9518523216247559","2.359534502029419","2.359534502029419","2.359534502029419","1.3390859365463257","1.3390859365463257","1.3390859365463257"
"14189","2.146709442138672","2.146709442138672","2.146709442138672","2.4435136318206787","2.4435136318206787","2.4435136318206787","1.2436978816986084","1.2436978816986084","1.2436978816986084"
"14219","1.9981387853622437","1.9981387853622437","1.9981387853622437","2.3977437019348145","2.3977437019348145","2.3977437019348145","1.300639033317566","1.300639033317566","1.300639033317566"
"14249","2.0716371536254883","2.0716371536254883","2.0716371536254883","2.4226787090301514","2.4226787090301514","2.4226787090301514","1.358623743057251","1.358623743057251","1.358623743057251"
"14279","2.099698781967163","2.099698781967163","2.099698781967163","2.49013352394104","2.49013352394104","2.49013352394104","1.3240656852722168","1.3240656852722168","1.3240656852722168"
"14309","1.9245655536651611","1.9245655536651611","1.9245655536651611","2.2771894931793213","2.2771894931793213","2.2771894931793213","1.1766613721847534","1.1766613721847534","1.1766613721847534"
"14339","1.9479931592941284","1.9479931592941284","1.9479931592941284","2.327402114868164","2.327402114868164","2.327402114868164","1.2283364534378052","1.2283364534378052","1.2283364534378052"
"14369","2.006565570831299","2.006565570831299","2.006565570831299","2.256890296936035","2.256890296936035","2.256890296936035","1.1836462020874023","1.1836462020874023","1.1836462020874023"
"14399","1.823037028312683","1.823037028312683","1.823037028312683","2.1901135444641113","2.1901135444641113","2.1901135444641113","1.1478599309921265","1.1478599309921265","1.1478599309921265"
"14429","1.9629528522491455","1.9629528522491455","1.9629528522491455","2.4110357761383057","2.4110357761383057","2.4110357761383057","1.28419029712677","1.28419029712677","1.28419029712677"
"14459","1.999708652496338","1.999708652496338","1.999708652496338","2.2508535385131836","2.2508535385131836","2.2508535385131836","1.2365543842315674","1.2365543842315674","1.2365543842315674"
"14489","1.9863643646240234","1.9863643646240234","1.9863643646240234","2.446228504180908","2.446228504180908","2.446228504180908","1.3108291625976562","1.3108291625976562","1.3108291625976562"
"14519","2.3344273567199707","2.3344273567199707","2.3344273567199707","2.555701494216919","2.555701494216919","2.555701494216919","1.3777581453323364","1.3777581453323364","1.3777581453323364"
"14549","2.001115560531616","2.001115560531616","2.001115560531616","2.498783588409424","2.498783588409424","2.498783588409424","1.2894829511642456","1.2894829511642456","1.2894829511642456"
"14579","1.9973520040512085","1.9973520040512085","1.9973520040512085","2.3548569679260254","2.3548569679260254","2.3548569679260254","1.301971673965454","1.301971673965454","1.301971673965454"
"14609","2.0893185138702393","2.0893185138702393","2.0893185138702393","2.4009790420532227","2.4009790420532227","2.4009790420532227","1.292651653289795","1.292651653289795","1.292651653289795"
"14639","1.865595817565918","1.865595817565918","1.865595817565918","2.2034912109375","2.2034912109375","2.2034912109375","1.141838550567627","1.141838550567627","1.141838550567627"
"14669","1.9827159643173218","1.9827159643173218","1.9827159643173218","2.3254029750823975","2.3254029750823975","2.3254029750823975","1.2688874006271362","1.2688874006271362","1.2688874006271362"
"14699","1.9548522233963013","1.9548522233963013","1.9548522233963013","2.315717935562134","2.315717935562134","2.315717935562134","1.2474392652511597","1.2474392652511597","1.2474392652511597"
"14729","2.114302396774292","2.114302396774292","2.114302396774292","2.577136754989624","2.577136754989624","2.577136754989624","1.3578121662139893","1.3578121662139893","1.3578121662139893"
"14759","2.009467840194702","2.009467840194702","2.009467840194702","2.32753849029541","2.32753849029541","2.32753849029541","1.2025935649871826","1.2025935649871826","1.2025935649871826"
"14789","1.8907824754714966","1.8907824754714966","1.8907824754714966","2.1981759071350098","2.1981759071350098","2.1981759071350098","1.1570388078689575","1.1570388078689575","1.1570388078689575"
"14819","1.9008960723876953","1.9008960723876953","1.9008960723876953","2.3488869667053223","2.3488869667053223","2.3488869667053223","1.2982239723205566","1.2982239723205566","1.2982239723205566"
"14849","2.1218442916870117","2.1218442916870117","2.1218442916870117","2.382983684539795","2.382983684539795","2.382983684539795","1.2890795469284058","1.2890795469284058","1.2890795469284058"
