"Step","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX"
"9959","1.8001971244812012","1.8001971244812012","1.8001971244812012","2.217716693878174","2.217716693878174","2.217716693878174","1.6497695446014404","1.6497695446014404","1.6497695446014404"
"9989","1.8356804847717285","1.8356804847717285","1.8356804847717285","2.310251474380493","2.310251474380493","2.310251474380493","1.7131218910217285","1.7131218910217285","1.7131218910217285"
"10019","1.9260613918304443","1.9260613918304443","1.9260613918304443","2.406390428543091","2.406390428543091","2.406390428543091","1.7090630531311035","1.7090630531311035","1.7090630531311035"
"10049","1.820322871208191","1.820322871208191","1.820322871208191","2.291091203689575","2.291091203689575","2.291091203689575","1.713923454284668","1.713923454284668","1.713923454284668"
"10079","1.933496356010437","1.933496356010437","1.933496356010437","2.407735586166382","2.407735586166382","2.407735586166382","1.7803603410720825","1.7803603410720825","1.7803603410720825"
"10109","1.7944653034210205","1.7944653034210205","1.7944653034210205","2.2578139305114746","2.2578139305114746","2.2578139305114746","1.6817529201507568","1.6817529201507568","1.6817529201507568"
"10139","1.8304749727249146","1.8304749727249146","1.8304749727249146","2.3174915313720703","2.3174915313720703","2.3174915313720703","1.7547975778579712","1.7547975778579712","1.7547975778579712"
"10169","1.9515249729156494","1.9515249729156494","1.9515249729156494","2.4201579093933105","2.4201579093933105","2.4201579093933105","1.7517591714859009","1.7517591714859009","1.7517591714859009"
"10199","1.7901628017425537","1.7901628017425537","1.7901628017425537","2.1598808765411377","2.1598808765411377","2.1598808765411377","1.5678434371948242","1.5678434371948242","1.5678434371948242"
"10229","1.7546136379241943","1.7546136379241943","1.7546136379241943","2.1612863540649414","2.1612863540649414","2.1612863540649414","1.634595274925232","1.634595274925232","1.634595274925232"
"10259","1.8276678323745728","1.8276678323745728","1.8276678323745728","2.3037848472595215","2.3037848472595215","2.3037848472595215","1.7148756980895996","1.7148756980895996","1.7148756980895996"
"10289","1.9279998540878296","1.9279998540878296","1.9279998540878296","2.365786552429199","2.365786552429199","2.365786552429199","1.708790898323059","1.708790898323059","1.708790898323059"
"10319","1.9359506368637085","1.9359506368637085","1.9359506368637085","2.3933236598968506","2.3933236598968506","2.3933236598968506","1.719323992729187","1.719323992729187","1.719323992729187"
"10349","1.7303210496902466","1.7303210496902466","1.7303210496902466","2.194293737411499","2.194293737411499","2.194293737411499","1.563618779182434","1.563618779182434","1.563618779182434"
"10379","3.447550058364868","3.447550058364868","3.447550058364868","11.848919868469238","11.848919868469238","11.848919868469238","1.6633949279785156","1.6633949279785156","1.6633949279785156"
"10409","1.8519396781921387","1.8519396781921387","1.8519396781921387","2.2886760234832764","2.2886760234832764","2.2886760234832764","1.670812964439392","1.670812964439392","1.670812964439392"
"10439","1.902488112449646","1.902488112449646","1.902488112449646","2.3423194885253906","2.3423194885253906","2.3423194885253906","1.728908658027649","1.728908658027649","1.728908658027649"
"10469","3.7468621730804443","3.7468621730804443","3.7468621730804443","13.041122436523438","13.041122436523438","13.041122436523438","1.656379222869873","1.656379222869873","1.656379222869873"
"10499","2.04109787940979","2.04109787940979","2.04109787940979","2.1321072578430176","2.1321072578430176","2.1321072578430176","1.5744073390960693","1.5744073390960693","1.5744073390960693"
"10529","20.005741119384766","20.005741119384766","20.005741119384766","4.479079723358154","4.479079723358154","4.479079723358154","1.602762222290039","1.602762222290039","1.602762222290039"
"10559","2.0162832736968994","2.0162832736968994","2.0162832736968994","2.3102939128875732","2.3102939128875732","2.3102939128875732","1.729215145111084","1.729215145111084","1.729215145111084"
"10589","1.8922847509384155","1.8922847509384155","1.8922847509384155","2.457206964492798","2.457206964492798","2.457206964492798","1.774921178817749","1.774921178817749","1.774921178817749"
"10619","1.7781336307525635","1.7781336307525635","1.7781336307525635","2.299006700515747","2.299006700515747","2.299006700515747","1.6495574712753296","1.6495574712753296","1.6495574712753296"
"10649","1.8971384763717651","1.8971384763717651","1.8971384763717651","2.456700086593628","2.456700086593628","2.456700086593628","1.7999786138534546","1.7999786138534546","1.7999786138534546"
"10679","1.96968412399292","1.96968412399292","1.96968412399292","2.4672112464904785","2.4672112464904785","2.4672112464904785","1.7991223335266113","1.7991223335266113","1.7991223335266113"
"10709","3.392033815383911","3.392033815383911","3.392033815383911","11.47388744354248","11.47388744354248","11.47388744354248","1.674538493156433","1.674538493156433","1.674538493156433"
"10739","1.8493523597717285","1.8493523597717285","1.8493523597717285","2.3367717266082764","2.3367717266082764","2.3367717266082764","1.6612921953201294","1.6612921953201294","1.6612921953201294"
"10769","1.901533603668213","1.901533603668213","1.901533603668213","2.338336229324341","2.338336229324341","2.338336229324341","1.7136565446853638","1.7136565446853638","1.7136565446853638"
"10799","1.8265241384506226","1.8265241384506226","1.8265241384506226","2.2931222915649414","2.2931222915649414","2.2931222915649414","1.6465139389038086","1.6465139389038086","1.6465139389038086"
"10829","1.7626389265060425","1.7626389265060425","1.7626389265060425","2.213733673095703","2.213733673095703","2.213733673095703","1.6033320426940918","1.6033320426940918","1.6033320426940918"
"10859","1.776355504989624","1.776355504989624","1.776355504989624","2.271375894546509","2.271375894546509","2.271375894546509","1.679502010345459","1.679502010345459","1.679502010345459"
"10889","3.258944272994995","3.258944272994995","3.258944272994995","11.234220504760742","11.234220504760742","11.234220504760742","1.5370938777923584","1.5370938777923584","1.5370938777923584"
"10919","3.3685667514801025","3.3685667514801025","3.3685667514801025","11.278731346130371","11.278731346130371","11.278731346130371","1.6118144989013672","1.6118144989013672","1.6118144989013672"
"10949","1.9398964643478394","1.9398964643478394","1.9398964643478394","2.350268840789795","2.350268840789795","2.350268840789795","1.7055819034576416","1.7055819034576416","1.7055819034576416"
"10979","1.8518136739730835","1.8518136739730835","1.8518136739730835","2.194798707962036","2.194798707962036","2.194798707962036","1.5665332078933716","1.5665332078933716","1.5665332078933716"
"11009","1.7658920288085938","1.7658920288085938","1.7658920288085938","2.2153759002685547","2.2153759002685547","2.2153759002685547","1.5576614141464233","1.5576614141464233","1.5576614141464233"
"11039","1.812496304512024","1.812496304512024","1.812496304512024","2.263664722442627","2.263664722442627","2.263664722442627","1.6484230756759644","1.6484230756759644","1.6484230756759644"
"11069","1.7488030195236206","1.7488030195236206","1.7488030195236206","2.25120210647583","2.25120210647583","2.25120210647583","1.635272741317749","1.635272741317749","1.635272741317749"
"11099","1.7484426498413086","1.7484426498413086","1.7484426498413086","2.1890828609466553","2.1890828609466553","2.1890828609466553","1.5697702169418335","1.5697702169418335","1.5697702169418335"
"11129","1.7466354370117188","1.7466354370117188","1.7466354370117188","2.1551730632781982","2.1551730632781982","2.1551730632781982","1.4858022928237915","1.4858022928237915","1.4858022928237915"
"11159","1.77085542678833","1.77085542678833","1.77085542678833","2.3119304180145264","2.3119304180145264","2.3119304180145264","1.6386511325836182","1.6386511325836182","1.6386511325836182"
"11189","3.631542921066284","3.631542921066284","3.631542921066284","12.67535400390625","12.67535400390625","12.67535400390625","1.6563200950622559","1.6563200950622559","1.6563200950622559"
"11219","1.8863366842269897","1.8863366842269897","1.8863366842269897","2.237105369567871","2.237105369567871","2.237105369567871","1.6420650482177734","1.6420650482177734","1.6420650482177734"
"11249","1.80999755859375","1.80999755859375","1.80999755859375","2.2463760375976562","2.2463760375976562","2.2463760375976562","1.5946004390716553","1.5946004390716553","1.5946004390716553"
"11279","1.8456075191497803","1.8456075191497803","1.8456075191497803","2.244771718978882","2.244771718978882","2.244771718978882","1.6068668365478516","1.6068668365478516","1.6068668365478516"
"11309","3.2647762298583984","3.2647762298583984","3.2647762298583984","11.12514591217041","11.12514591217041","11.12514591217041","1.6456265449523926","1.6456265449523926","1.6456265449523926"
"11339","1.752645492553711","1.752645492553711","1.752645492553711","2.1851630210876465","2.1851630210876465","2.1851630210876465","1.537622094154358","1.537622094154358","1.537622094154358"
"11369","1.7771716117858887","1.7771716117858887","1.7771716117858887","2.2406201362609863","2.2406201362609863","2.2406201362609863","1.594027042388916","1.594027042388916","1.594027042388916"
"11399","1.8293242454528809","1.8293242454528809","1.8293242454528809","2.4158546924591064","2.4158546924591064","2.4158546924591064","1.727824330329895","1.727824330329895","1.727824330329895"
"11429","3.3063414096832275","3.3063414096832275","3.3063414096832275","11.038748741149902","11.038748741149902","11.038748741149902","1.6160650253295898","1.6160650253295898","1.6160650253295898"
"11459","1.7314093112945557","1.7314093112945557","1.7314093112945557","2.218604326248169","2.218604326248169","2.218604326248169","1.5713253021240234","1.5713253021240234","1.5713253021240234"
"11489","1.9100521802902222","1.9100521802902222","1.9100521802902222","2.384766101837158","2.384766101837158","2.384766101837158","1.726889967918396","1.726889967918396","1.726889967918396"
"11519","1.8072490692138672","1.8072490692138672","1.8072490692138672","2.240391731262207","2.240391731262207","2.240391731262207","1.6021056175231934","1.6021056175231934","1.6021056175231934"
"11549","1.8036353588104248","1.8036353588104248","1.8036353588104248","2.1840803623199463","2.1840803623199463","2.1840803623199463","1.474155068397522","1.474155068397522","1.474155068397522"
"11579","3.1821327209472656","3.1821327209472656","3.1821327209472656","10.849021911621094","10.849021911621094","10.849021911621094","1.6212775707244873","1.6212775707244873","1.6212775707244873"
"11609","1.7358226776123047","1.7358226776123047","1.7358226776123047","2.306433916091919","2.306433916091919","2.306433916091919","1.6493237018585205","1.6493237018585205","1.6493237018585205"
"11639","3.286855459213257","3.286855459213257","3.286855459213257","10.775553703308105","10.775553703308105","10.775553703308105","1.615891695022583","1.615891695022583","1.615891695022583"
"11669","1.8098299503326416","1.8098299503326416","1.8098299503326416","2.200319766998291","2.200319766998291","2.200319766998291","1.5454833507537842","1.5454833507537842","1.5454833507537842"
"11699","3.20267653465271","3.20267653465271","3.20267653465271","10.77742862701416","10.77742862701416","10.77742862701416","1.5311205387115479","1.5311205387115479","1.5311205387115479"
"11729","1.7781401872634888","1.7781401872634888","1.7781401872634888","2.1880624294281006","2.1880624294281006","2.1880624294281006","1.524526596069336","1.524526596069336","1.524526596069336"
"11759","1.7724169492721558","1.7724169492721558","1.7724169492721558","2.2613918781280518","2.2613918781280518","2.2613918781280518","1.5430752038955688","1.5430752038955688","1.5430752038955688"
"11789","1.7664074897766113","1.7664074897766113","1.7664074897766113","2.227220058441162","2.227220058441162","2.227220058441162","1.547293782234192","1.547293782234192","1.547293782234192"
"11819","1.7303235530853271","1.7303235530853271","1.7303235530853271","2.216977834701538","2.216977834701538","2.216977834701538","1.515013337135315","1.515013337135315","1.515013337135315"
"11849","1.9416821002960205","1.9416821002960205","1.9416821002960205","2.4319519996643066","2.4319519996643066","2.4319519996643066","1.6755995750427246","1.6755995750427246","1.6755995750427246"
"11879","1.76642906665802","1.76642906665802","1.76642906665802","2.2296502590179443","2.2296502590179443","2.2296502590179443","1.5730849504470825","1.5730849504470825","1.5730849504470825"
"11909","3.188063859939575","3.188063859939575","3.188063859939575","10.454978942871094","10.454978942871094","10.454978942871094","1.5440386533737183","1.5440386533737183","1.5440386533737183"
"11939","1.7552855014801025","1.7552855014801025","1.7552855014801025","2.1836626529693604","2.1836626529693604","2.1836626529693604","1.4823720455169678","1.4823720455169678","1.4823720455169678"
"11969","1.7602132558822632","1.7602132558822632","1.7602132558822632","2.2161831855773926","2.2161831855773926","2.2161831855773926","1.5417585372924805","1.5417585372924805","1.5417585372924805"
"11999","3.113391160964966","3.113391160964966","3.113391160964966","10.47222900390625","10.47222900390625","10.47222900390625","1.5097216367721558","1.5097216367721558","1.5097216367721558"
"12029","3.1324658393859863","3.1324658393859863","3.1324658393859863","10.383293151855469","10.383293151855469","10.383293151855469","1.499388575553894","1.499388575553894","1.499388575553894"
"12059","1.7600606679916382","1.7600606679916382","1.7600606679916382","2.2271509170532227","2.2271509170532227","2.2271509170532227","1.5323044061660767","1.5323044061660767","1.5323044061660767"
"12089","1.8173937797546387","1.8173937797546387","1.8173937797546387","2.3912224769592285","2.3912224769592285","2.3912224769592285","1.643471360206604","1.643471360206604","1.643471360206604"
"12119","43.00153350830078","43.00153350830078","43.00153350830078","112.5253677368164","112.5253677368164","112.5253677368164","27.37128448486328","27.37128448486328","27.37128448486328"
"12149","1.8639270067214966","1.8639270067214966","1.8639270067214966","2.247676134109497","2.247676134109497","2.247676134109497","1.5281630754470825","1.5281630754470825","1.5281630754470825"
"12179","1.7849105596542358","1.7849105596542358","1.7849105596542358","2.2374119758605957","2.2374119758605957","2.2374119758605957","1.525268793106079","1.525268793106079","1.525268793106079"
"12209","1.8355947732925415","1.8355947732925415","1.8355947732925415","2.3160195350646973","2.3160195350646973","2.3160195350646973","1.6100578308105469","1.6100578308105469","1.6100578308105469"
"12239","1.7964086532592773","1.7964086532592773","1.7964086532592773","2.2173993587493896","2.2173993587493896","2.2173993587493896","1.5415005683898926","1.5415005683898926","1.5415005683898926"
"12269","1.7955985069274902","1.7955985069274902","1.7955985069274902","2.291245937347412","2.291245937347412","2.291245937347412","1.5225085020065308","1.5225085020065308","1.5225085020065308"
"12299","1.7739574909210205","1.7739574909210205","1.7739574909210205","2.2266387939453125","2.2266387939453125","2.2266387939453125","1.5196131467819214","1.5196131467819214","1.5196131467819214"
"12329","1.807008981704712","1.807008981704712","1.807008981704712","2.265739679336548","2.265739679336548","2.265739679336548","1.5040724277496338","1.5040724277496338","1.5040724277496338"
"12359","3.0389842987060547","3.0389842987060547","3.0389842987060547","10.170110702514648","10.170110702514648","10.170110702514648","1.5406676530838013","1.5406676530838013","1.5406676530838013"
"12389","1.7260247468948364","1.7260247468948364","1.7260247468948364","2.1167144775390625","2.1167144775390625","2.1167144775390625","1.3975574970245361","1.3975574970245361","1.3975574970245361"
"12419","1.7895323038101196","1.7895323038101196","1.7895323038101196","2.23330020904541","2.23330020904541","2.23330020904541","1.5385640859603882","1.5385640859603882","1.5385640859603882"
"12449","3.052978515625","3.052978515625","3.052978515625","10.003662109375","10.003662109375","10.003662109375","1.5215240716934204","1.5215240716934204","1.5215240716934204"
"12479","3.1107776165008545","3.1107776165008545","3.1107776165008545","10.17629337310791","10.17629337310791","10.17629337310791","1.5212087631225586","1.5212087631225586","1.5212087631225586"
"12509","2.983785390853882","2.983785390853882","2.983785390853882","9.864765167236328","9.864765167236328","9.864765167236328","1.4090611934661865","1.4090611934661865","1.4090611934661865"
"12539","1.737396001815796","1.737396001815796","1.737396001815796","2.1850290298461914","2.1850290298461914","2.1850290298461914","1.4621371030807495","1.4621371030807495","1.4621371030807495"
"12569","1.8337146043777466","1.8337146043777466","1.8337146043777466","2.2304420471191406","2.2304420471191406","2.2304420471191406","1.550520896911621","1.550520896911621","1.550520896911621"
"12599","1.7215129137039185","1.7215129137039185","1.7215129137039185","2.165367841720581","2.165367841720581","2.165367841720581","1.4670902490615845","1.4670902490615845","1.4670902490615845"
"12629","1.7474291324615479","1.7474291324615479","1.7474291324615479","2.252056837081909","2.252056837081909","2.252056837081909","1.5366586446762085","1.5366586446762085","1.5366586446762085"
"12659","1.744498610496521","1.744498610496521","1.744498610496521","2.262349843978882","2.262349843978882","2.262349843978882","1.5152004957199097","1.5152004957199097","1.5152004957199097"
"12689","1.7471084594726562","1.7471084594726562","1.7471084594726562","2.2539713382720947","2.2539713382720947","2.2539713382720947","1.4900084733963013","1.4900084733963013","1.4900084733963013"
"12719","1.7404464483261108","1.7404464483261108","1.7404464483261108","2.2953085899353027","2.2953085899353027","2.2953085899353027","1.5302664041519165","1.5302664041519165","1.5302664041519165"
"12749","1.7706458568572998","1.7706458568572998","1.7706458568572998","2.2391176223754883","2.2391176223754883","2.2391176223754883","1.5033423900604248","1.5033423900604248","1.5033423900604248"
"12779","1.84522545337677","1.84522545337677","1.84522545337677","2.2821083068847656","2.2821083068847656","2.2821083068847656","1.5981115102767944","1.5981115102767944","1.5981115102767944"
"12809","1.676912784576416","1.676912784576416","1.676912784576416","2.212812662124634","2.212812662124634","2.212812662124634","1.4922726154327393","1.4922726154327393","1.4922726154327393"
"12839","1.8619017601013184","1.8619017601013184","1.8619017601013184","2.3858330249786377","2.3858330249786377","2.3858330249786377","1.6029491424560547","1.6029491424560547","1.6029491424560547"
"12869","1.8518885374069214","1.8518885374069214","1.8518885374069214","2.3014464378356934","2.3014464378356934","2.3014464378356934","1.5101430416107178","1.5101430416107178","1.5101430416107178"
"12899","1.8098998069763184","1.8098998069763184","1.8098998069763184","2.284630537033081","2.284630537033081","2.284630537033081","1.4932302236557007","1.4932302236557007","1.4932302236557007"
"12929","1.7667912244796753","1.7667912244796753","1.7667912244796753","2.206010103225708","2.206010103225708","2.206010103225708","1.4635974168777466","1.4635974168777466","1.4635974168777466"
"12959","3.5786683559417725","3.5786683559417725","3.5786683559417725","12.505084991455078","12.505084991455078","12.505084991455078","1.5623605251312256","1.5623605251312256","1.5623605251312256"
"12989","1.7888799905776978","1.7888799905776978","1.7888799905776978","2.1823763847351074","2.1823763847351074","2.1823763847351074","1.4500337839126587","1.4500337839126587","1.4500337839126587"
"13019","1.7237603664398193","1.7237603664398193","1.7237603664398193","2.1993465423583984","2.1993465423583984","2.1993465423583984","1.46591055393219","1.46591055393219","1.46591055393219"
"13049","1.8827265501022339","1.8827265501022339","1.8827265501022339","2.267958641052246","2.267958641052246","2.267958641052246","1.5055062770843506","1.5055062770843506","1.5055062770843506"
"13079","1.7474993467330933","1.7474993467330933","1.7474993467330933","2.2335565090179443","2.2335565090179443","2.2335565090179443","1.4944661855697632","1.4944661855697632","1.4944661855697632"
"13109","1.9634274244308472","1.9634274244308472","1.9634274244308472","2.319396734237671","2.319396734237671","2.319396734237671","1.5412135124206543","1.5412135124206543","1.5412135124206543"
"13139","3.0074148178100586","3.0074148178100586","3.0074148178100586","9.796510696411133","9.796510696411133","9.796510696411133","1.4845651388168335","1.4845651388168335","1.4845651388168335"
"13169","1.718202829360962","1.718202829360962","1.718202829360962","2.10076904296875","2.10076904296875","2.10076904296875","1.3854904174804688","1.3854904174804688","1.3854904174804688"
"13199","1.7197445631027222","1.7197445631027222","1.7197445631027222","2.2084174156188965","2.2084174156188965","2.2084174156188965","1.474734902381897","1.474734902381897","1.474734902381897"
"13229","1.7064193487167358","1.7064193487167358","1.7064193487167358","2.1282765865325928","2.1282765865325928","2.1282765865325928","1.4514238834381104","1.4514238834381104","1.4514238834381104"
"13259","1.7487188577651978","1.7487188577651978","1.7487188577651978","2.277945041656494","2.277945041656494","2.277945041656494","1.4824025630950928","1.4824025630950928","1.4824025630950928"
"13289","1.7112067937850952","1.7112067937850952","1.7112067937850952","2.1579692363739014","2.1579692363739014","2.1579692363739014","1.4048032760620117","1.4048032760620117","1.4048032760620117"
"13319","1.7596144676208496","1.7596144676208496","1.7596144676208496","2.2886242866516113","2.2886242866516113","2.2886242866516113","1.475628137588501","1.475628137588501","1.475628137588501"
"13349","1.7164068222045898","1.7164068222045898","1.7164068222045898","2.132079839706421","2.132079839706421","2.132079839706421","1.441683053970337","1.441683053970337","1.441683053970337"
"13379","1.6808743476867676","1.6808743476867676","1.6808743476867676","2.08329701423645","2.08329701423645","2.08329701423645","1.368854284286499","1.368854284286499","1.368854284286499"
"13409","1.7465630769729614","1.7465630769729614","1.7465630769729614","2.142775535583496","2.142775535583496","2.142775535583496","1.4242631196975708","1.4242631196975708","1.4242631196975708"
"13439","1.7149871587753296","1.7149871587753296","1.7149871587753296","2.196580410003662","2.196580410003662","2.196580410003662","1.4516270160675049","1.4516270160675049","1.4516270160675049"
"13469","1.7432060241699219","1.7432060241699219","1.7432060241699219","2.2300682067871094","2.2300682067871094","2.2300682067871094","1.4797064065933228","1.4797064065933228","1.4797064065933228"
"13499","1.837178349494934","1.837178349494934","1.837178349494934","2.142735004425049","2.142735004425049","2.142735004425049","1.475180983543396","1.475180983543396","1.475180983543396"
"13529","1.7148314714431763","1.7148314714431763","1.7148314714431763","2.109607219696045","2.109607219696045","2.109607219696045","1.3792067766189575","1.3792067766189575","1.3792067766189575"
"13559","1.7655456066131592","1.7655456066131592","1.7655456066131592","2.232611894607544","2.232611894607544","2.232611894607544","1.4359651803970337","1.4359651803970337","1.4359651803970337"
"13589","1.7928624153137207","1.7928624153137207","1.7928624153137207","2.2631382942199707","2.2631382942199707","2.2631382942199707","1.5035667419433594","1.5035667419433594","1.5035667419433594"
"13619","1.7906019687652588","1.7906019687652588","1.7906019687652588","2.2363345623016357","2.2363345623016357","2.2363345623016357","1.5422691106796265","1.5422691106796265","1.5422691106796265"
"13649","1.805196762084961","1.805196762084961","1.805196762084961","2.1643741130828857","2.1643741130828857","2.1643741130828857","1.4431798458099365","1.4431798458099365","1.4431798458099365"
"13679","1.8692377805709839","1.8692377805709839","1.8692377805709839","2.3912320137023926","2.3912320137023926","2.3912320137023926","1.5044289827346802","1.5044289827346802","1.5044289827346802"
"13709","2.907578706741333","2.907578706741333","2.907578706741333","9.273300170898438","9.273300170898438","9.273300170898438","1.4317864179611206","1.4317864179611206","1.4317864179611206"
"13739","1.7897478342056274","1.7897478342056274","1.7897478342056274","2.324821949005127","2.324821949005127","2.324821949005127","1.5249205827713013","1.5249205827713013","1.5249205827713013"
"13769","1.8513832092285156","1.8513832092285156","1.8513832092285156","2.204936981201172","2.204936981201172","2.204936981201172","1.4588735103607178","1.4588735103607178","1.4588735103607178"
"13799","1.8279627561569214","1.8279627561569214","1.8279627561569214","2.3054656982421875","2.3054656982421875","2.3054656982421875","1.5408855676651","1.5408855676651","1.5408855676651"
"13829","1.7397297620773315","1.7397297620773315","1.7397297620773315","2.1767070293426514","2.1767070293426514","2.1767070293426514","1.403566598892212","1.403566598892212","1.403566598892212"
"13859","1.7021175622940063","1.7021175622940063","1.7021175622940063","2.170116424560547","2.170116424560547","2.170116424560547","1.3808830976486206","1.3808830976486206","1.3808830976486206"
"13889","1.77693772315979","1.77693772315979","1.77693772315979","2.2209081649780273","2.2209081649780273","2.2209081649780273","1.4763506650924683","1.4763506650924683","1.4763506650924683"
"13919","1.704602599143982","1.704602599143982","1.704602599143982","2.1459555625915527","2.1459555625915527","2.1459555625915527","1.406274437904358","1.406274437904358","1.406274437904358"
"13949","1.7227108478546143","1.7227108478546143","1.7227108478546143","2.2375171184539795","2.2375171184539795","2.2375171184539795","1.4296499490737915","1.4296499490737915","1.4296499490737915"
"13979","1.6825695037841797","1.6825695037841797","1.6825695037841797","2.0597281455993652","2.0597281455993652","2.0597281455993652","1.3732372522354126","1.3732372522354126","1.3732372522354126"
"14009","1.7089691162109375","1.7089691162109375","1.7089691162109375","2.1418890953063965","2.1418890953063965","2.1418890953063965","1.3734281063079834","1.3734281063079834","1.3734281063079834"
"14039","1.7697315216064453","1.7697315216064453","1.7697315216064453","2.2000741958618164","2.2000741958618164","2.2000741958618164","1.4441877603530884","1.4441877603530884","1.4441877603530884"
"14069","2.9036290645599365","2.9036290645599365","2.9036290645599365","9.258936882019043","9.258936882019043","9.258936882019043","1.4477449655532837","1.4477449655532837","1.4477449655532837"
"14099","1.7861398458480835","1.7861398458480835","1.7861398458480835","2.185441493988037","2.185441493988037","2.185441493988037","1.3906612396240234","1.3906612396240234","1.3906612396240234"
"14129","1.7146068811416626","1.7146068811416626","1.7146068811416626","2.1587042808532715","2.1587042808532715","2.1587042808532715","1.3886609077453613","1.3886609077453613","1.3886609077453613"
"14159","1.8236957788467407","1.8236957788467407","1.8236957788467407","2.331479549407959","2.331479549407959","2.331479549407959","1.516374945640564","1.516374945640564","1.516374945640564"
"14189","1.77516508102417","1.77516508102417","1.77516508102417","2.2731096744537354","2.2731096744537354","2.2731096744537354","1.4794937372207642","1.4794937372207642","1.4794937372207642"
"14219","1.765588641166687","1.765588641166687","1.765588641166687","2.2442619800567627","2.2442619800567627","2.2442619800567627","1.4781321287155151","1.4781321287155151","1.4781321287155151"
"14249","1.7240535020828247","1.7240535020828247","1.7240535020828247","2.177661895751953","2.177661895751953","2.177661895751953","1.3687655925750732","1.3687655925750732","1.3687655925750732"
"14279","1.803458333015442","1.803458333015442","1.803458333015442","2.4311039447784424","2.4311039447784424","2.4311039447784424","1.550646185874939","1.550646185874939","1.550646185874939"
"14309","1.9024348258972168","1.9024348258972168","1.9024348258972168","2.4026618003845215","2.4026618003845215","2.4026618003845215","1.5312005281448364","1.5312005281448364","1.5312005281448364"
"14339","1.7722413539886475","1.7722413539886475","1.7722413539886475","2.2394893169403076","2.2394893169403076","2.2394893169403076","1.4788973331451416","1.4788973331451416","1.4788973331451416"
"14369","1.8644115924835205","1.8644115924835205","1.8644115924835205","2.454853057861328","2.454853057861328","2.454853057861328","1.556762933731079","1.556762933731079","1.556762933731079"
"14399","1.7437515258789062","1.7437515258789062","1.7437515258789062","2.2020528316497803","2.2020528316497803","2.2020528316497803","1.4469133615493774","1.4469133615493774","1.4469133615493774"
"14429","1.7528566122055054","1.7528566122055054","1.7528566122055054","2.1794676780700684","2.1794676780700684","2.1794676780700684","1.407631516456604","1.407631516456604","1.407631516456604"
"14459","1.778036117553711","1.778036117553711","1.778036117553711","2.2483530044555664","2.2483530044555664","2.2483530044555664","1.4106777906417847","1.4106777906417847","1.4106777906417847"
"14489","1.6702163219451904","1.6702163219451904","1.6702163219451904","2.081145763397217","2.081145763397217","2.081145763397217","1.3171305656433105","1.3171305656433105","1.3171305656433105"
"14519","1.7475996017456055","1.7475996017456055","1.7475996017456055","2.154358148574829","2.154358148574829","2.154358148574829","1.3677401542663574","1.3677401542663574","1.3677401542663574"
"14549","1.72440767288208","1.72440767288208","1.72440767288208","2.2571656703948975","2.2571656703948975","2.2571656703948975","1.4229084253311157","1.4229084253311157","1.4229084253311157"
"14579","1.790865421295166","1.790865421295166","1.790865421295166","2.189258337020874","2.189258337020874","2.189258337020874","1.380050778388977","1.380050778388977","1.380050778388977"
"14609","1.8225176334381104","1.8225176334381104","1.8225176334381104","2.298541307449341","2.298541307449341","2.298541307449341","1.4693101644515991","1.4693101644515991","1.4693101644515991"
"14639","1.7599663734436035","1.7599663734436035","1.7599663734436035","2.288745880126953","2.288745880126953","2.288745880126953","1.4685790538787842","1.4685790538787842","1.4685790538787842"
"14669","1.7917733192443848","1.7917733192443848","1.7917733192443848","2.1922714710235596","2.1922714710235596","2.1922714710235596","1.4071907997131348","1.4071907997131348","1.4071907997131348"
"14699","1.7786803245544434","1.7786803245544434","1.7786803245544434","2.3105010986328125","2.3105010986328125","2.3105010986328125","1.4842525720596313","1.4842525720596313","1.4842525720596313"
"14729","1.7147098779678345","1.7147098779678345","1.7147098779678345","2.203376054763794","2.203376054763794","2.203376054763794","1.4593255519866943","1.4593255519866943","1.4593255519866943"
"14759","1.8653634786605835","1.8653634786605835","1.8653634786605835","2.1421849727630615","2.1421849727630615","2.1421849727630615","1.3678213357925415","1.3678213357925415","1.3678213357925415"
"14789","1.7368595600128174","1.7368595600128174","1.7368595600128174","2.1495578289031982","2.1495578289031982","2.1495578289031982","1.3433837890625","1.3433837890625","1.3433837890625"
"14819","1.9651877880096436","1.9651877880096436","1.9651877880096436","2.215900182723999","2.215900182723999","2.215900182723999","1.428789496421814","1.428789496421814","1.428789496421814"
