"Step","layer0_mlp_gpt2_singular_fisher - losses/fisher_reg_term","layer0_mlp_gpt2_singular_fisher - losses/fisher_reg_term__MIN","layer0_mlp_gpt2_singular_fisher - losses/fisher_reg_term__MAX","layer10_mlp_gpt2_singular_fisher - losses/fisher_reg_term","layer10_mlp_gpt2_singular_fisher - losses/fisher_reg_term__MIN","layer10_mlp_gpt2_singular_fisher - losses/fisher_reg_term__MAX","layer5_mlp_gpt2_singular_fisher - losses/fisher_reg_term","layer5_mlp_gpt2_singular_fisher - losses/fisher_reg_term__MIN","layer5_mlp_gpt2_singular_fisher - losses/fisher_reg_term__MAX"
"5069","2.4068710803985596","2.4068710803985596","2.4068710803985596","4.8071722984313965","4.8071722984313965","4.8071722984313965","3.051631450653076","3.051631450653076","3.051631450653076"
"5099","2.0861806869506836","2.0861806869506836","2.0861806869506836","3.19319748878479","3.19319748878479","3.19319748878479","3.0623984336853027","3.0623984336853027","3.0623984336853027"
"5129","2.0866007804870605","2.0866007804870605","2.0866007804870605","4.0207200050354","4.0207200050354","4.0207200050354","2.6073474884033203","2.6073474884033203","2.6073474884033203"
"5159","1.707556962966919","1.707556962966919","1.707556962966919","5.128962993621826","5.128962993621826","5.128962993621826","2.570425271987915","2.570425271987915","2.570425271987915"
"5189","2.238464832305908","2.238464832305908","2.238464832305908","4.851245403289795","4.851245403289795","4.851245403289795","2.9779584407806396","2.9779584407806396","2.9779584407806396"
"5219","1.980865240097046","1.980865240097046","1.980865240097046","6.258562088012695","6.258562088012695","6.258562088012695","2.8039348125457764","2.8039348125457764","2.8039348125457764"
"5249","1.38480806350708","1.38480806350708","1.38480806350708","2.4908199310302734","2.4908199310302734","2.4908199310302734","2.5953023433685303","2.5953023433685303","2.5953023433685303"
"5279","1.953508973121643","1.953508973121643","1.953508973121643","5.086726665496826","5.086726665496826","5.086726665496826","3.095012903213501","3.095012903213501","3.095012903213501"
"5309","2.0481629371643066","2.0481629371643066","2.0481629371643066","3.3198792934417725","3.3198792934417725","3.3198792934417725","2.925107717514038","2.925107717514038","2.925107717514038"
"5339","2.568977117538452","2.568977117538452","2.568977117538452","5.344700813293457","5.344700813293457","5.344700813293457","2.7186665534973145","2.7186665534973145","2.7186665534973145"
"5369","2.3773550987243652","2.3773550987243652","2.3773550987243652","4.173184871673584","4.173184871673584","4.173184871673584","3.3141632080078125","3.3141632080078125","3.3141632080078125"
"5399","1.375307559967041","1.375307559967041","1.375307559967041","2.516317844390869","2.516317844390869","2.516317844390869","2.225504159927368","2.225504159927368","2.225504159927368"
"5429","2.3962819576263428","2.3962819576263428","2.3962819576263428","4.4378437995910645","4.4378437995910645","4.4378437995910645","2.4357287883758545","2.4357287883758545","2.4357287883758545"
"5459","1.7108020782470703","1.7108020782470703","1.7108020782470703","4.5688066482543945","4.5688066482543945","4.5688066482543945","2.8167576789855957","2.8167576789855957","2.8167576789855957"
"5489","2.1195709705352783","2.1195709705352783","2.1195709705352783","5.191702365875244","5.191702365875244","5.191702365875244","2.649268627166748","2.649268627166748","2.649268627166748"
"5519","2.850006103515625","2.850006103515625","2.850006103515625","5.172255516052246","5.172255516052246","5.172255516052246","3.388758420944214","3.388758420944214","3.388758420944214"
"5549","1.644208550453186","1.644208550453186","1.644208550453186","3.85378360748291","3.85378360748291","3.85378360748291","2.2475199699401855","2.2475199699401855","2.2475199699401855"
"5579","1.680091142654419","1.680091142654419","1.680091142654419","5.591952800750732","5.591952800750732","5.591952800750732","2.4926705360412598","2.4926705360412598","2.4926705360412598"
"5609","2.1200482845306396","2.1200482845306396","2.1200482845306396","4.549010276794434","4.549010276794434","4.549010276794434","2.5973587036132812","2.5973587036132812","2.5973587036132812"
"5639","1.3828974962234497","1.3828974962234497","1.3828974962234497","4.748073101043701","4.748073101043701","4.748073101043701","2.4282925128936768","2.4282925128936768","2.4282925128936768"
"5669","1.9433382749557495","1.9433382749557495","1.9433382749557495","4.1922430992126465","4.1922430992126465","4.1922430992126465","2.602262496948242","2.602262496948242","2.602262496948242"
"5699","1.4738160371780396","1.4738160371780396","1.4738160371780396","4.791399955749512","4.791399955749512","4.791399955749512","2.156374931335449","2.156374931335449","2.156374931335449"
"5729","1.4944021701812744","1.4944021701812744","1.4944021701812744","3.8680636882781982","3.8680636882781982","3.8680636882781982","2.0335030555725098","2.0335030555725098","2.0335030555725098"
"5759","1.2513737678527832","1.2513737678527832","1.2513737678527832","4.7000203132629395","4.7000203132629395","4.7000203132629395","2.076993227005005","2.076993227005005","2.076993227005005"
"5789","1.5862584114074707","1.5862584114074707","1.5862584114074707","3.3508713245391846","3.3508713245391846","3.3508713245391846","2.3536670207977295","2.3536670207977295","2.3536670207977295"
"5819","1.807754635810852","1.807754635810852","1.807754635810852","3.6113734245300293","3.6113734245300293","3.6113734245300293","3.169621467590332","3.169621467590332","3.169621467590332"
"5849","1.8874179124832153","1.8874179124832153","1.8874179124832153","3.4880053997039795","3.4880053997039795","3.4880053997039795","2.373532295227051","2.373532295227051","2.373532295227051"
"5879","1.9272712469100952","1.9272712469100952","1.9272712469100952","5.537700176239014","5.537700176239014","5.537700176239014","2.2087292671203613","2.2087292671203613","2.2087292671203613"
"5909","1.478042483329773","1.478042483329773","1.478042483329773","4.1532745361328125","4.1532745361328125","4.1532745361328125","2.4397928714752197","2.4397928714752197","2.4397928714752197"
"5939","2.092007637023926","2.092007637023926","2.092007637023926","2.408261299133301","2.408261299133301","2.408261299133301","3.403341293334961","3.403341293334961","3.403341293334961"
"5969","1.7385567426681519","1.7385567426681519","1.7385567426681519","5.9405388832092285","5.9405388832092285","5.9405388832092285","2.221001625061035","2.221001625061035","2.221001625061035"
"5999","1.5025243759155273","1.5025243759155273","1.5025243759155273","5.117325305938721","5.117325305938721","5.117325305938721","2.3497233390808105","2.3497233390808105","2.3497233390808105"
"6029","3.19929575920105","3.19929575920105","3.19929575920105","2.8033807277679443","2.8033807277679443","2.8033807277679443","6.009995460510254","6.009995460510254","6.009995460510254"
"6059","1.8738683462142944","1.8738683462142944","1.8738683462142944","5.285348892211914","5.285348892211914","5.285348892211914","2.4600515365600586","2.4600515365600586","2.4600515365600586"
"6089","2.183685779571533","2.183685779571533","2.183685779571533","3.0609447956085205","3.0609447956085205","3.0609447956085205","3.3478994369506836","3.3478994369506836","3.3478994369506836"
"6119","2.2499096393585205","2.2499096393585205","2.2499096393585205","5.313941478729248","5.313941478729248","5.313941478729248","2.5707616806030273","2.5707616806030273","2.5707616806030273"
"6149","1.8417130708694458","1.8417130708694458","1.8417130708694458","2.9476168155670166","2.9476168155670166","2.9476168155670166","2.4759812355041504","2.4759812355041504","2.4759812355041504"
"6179","1.7900763750076294","1.7900763750076294","1.7900763750076294","3.9991068840026855","3.9991068840026855","3.9991068840026855","2.0198991298675537","2.0198991298675537","2.0198991298675537"
"6209","1.5771420001983643","1.5771420001983643","1.5771420001983643","5.669488906860352","5.669488906860352","5.669488906860352","2.1672377586364746","2.1672377586364746","2.1672377586364746"
"6239","1.966896414756775","1.966896414756775","1.966896414756775","3.519205093383789","3.519205093383789","3.519205093383789","2.1183812618255615","2.1183812618255615","2.1183812618255615"
"6269","1.6895722150802612","1.6895722150802612","1.6895722150802612","4.338698387145996","4.338698387145996","4.338698387145996","2.944126605987549","2.944126605987549","2.944126605987549"
"6299","1.7033530473709106","1.7033530473709106","1.7033530473709106","3.3735005855560303","3.3735005855560303","3.3735005855560303","2.1850085258483887","2.1850085258483887","2.1850085258483887"
"6329","1.5191240310668945","1.5191240310668945","1.5191240310668945","5.593766212463379","5.593766212463379","5.593766212463379","2.159597158432007","2.159597158432007","2.159597158432007"
"6359","1.5324420928955078","1.5324420928955078","1.5324420928955078","4.520646095275879","4.520646095275879","4.520646095275879","2.223985433578491","2.223985433578491","2.223985433578491"
"6389","1.2944433689117432","1.2944433689117432","1.2944433689117432","4.240644454956055","4.240644454956055","4.240644454956055","1.833219051361084","1.833219051361084","1.833219051361084"
"6419","1.159646987915039","1.159646987915039","1.159646987915039","4.739777088165283","4.739777088165283","4.739777088165283","1.8493291139602661","1.8493291139602661","1.8493291139602661"
"6449","1.5030574798583984","1.5030574798583984","1.5030574798583984","3.3376405239105225","3.3376405239105225","3.3376405239105225","2.3285346031188965","2.3285346031188965","2.3285346031188965"
"6479","2.095810890197754","2.095810890197754","2.095810890197754","5.108242034912109","5.108242034912109","5.108242034912109","2.6026182174682617","2.6026182174682617","2.6026182174682617"
"6509","1.4154413938522339","1.4154413938522339","1.4154413938522339","3.6156089305877686","3.6156089305877686","3.6156089305877686","1.7061067819595337","1.7061067819595337","1.7061067819595337"
"6539","1.388421654701233","1.388421654701233","1.388421654701233","2.4477055072784424","2.4477055072784424","2.4477055072784424","1.994396448135376","1.994396448135376","1.994396448135376"
"6569","2.1239919662475586","2.1239919662475586","2.1239919662475586","4.204360008239746","4.204360008239746","4.204360008239746","3.152373790740967","3.152373790740967","3.152373790740967"
"6599","1.4813368320465088","1.4813368320465088","1.4813368320465088","3.2327427864074707","3.2327427864074707","3.2327427864074707","2.078916072845459","2.078916072845459","2.078916072845459"
"6629","1.8085589408874512","1.8085589408874512","1.8085589408874512","5.445091724395752","5.445091724395752","5.445091724395752","2.043595314025879","2.043595314025879","2.043595314025879"
"6659","1.687577247619629","1.687577247619629","1.687577247619629","3.8577966690063477","3.8577966690063477","3.8577966690063477","2.1284515857696533","2.1284515857696533","2.1284515857696533"
"6689","1.553998351097107","1.553998351097107","1.553998351097107","2.5490567684173584","2.5490567684173584","2.5490567684173584","2.447417974472046","2.447417974472046","2.447417974472046"
"6719","1.457925796508789","1.457925796508789","1.457925796508789","2.0994343757629395","2.0994343757629395","2.0994343757629395","2.1697514057159424","2.1697514057159424","2.1697514057159424"
"6749","1.5362420082092285","1.5362420082092285","1.5362420082092285","3.1950247287750244","3.1950247287750244","3.1950247287750244","2.220205068588257","2.220205068588257","2.220205068588257"
"6779","1.3476595878601074","1.3476595878601074","1.3476595878601074","5.055716514587402","5.055716514587402","5.055716514587402","2.3324875831604004","2.3324875831604004","2.3324875831604004"
"6809","1.1718175411224365","1.1718175411224365","1.1718175411224365","3.8033318519592285","3.8033318519592285","3.8033318519592285","1.828374981880188","1.828374981880188","1.828374981880188"
"6839","1.6079554557800293","1.6079554557800293","1.6079554557800293","2.871861219406128","2.871861219406128","2.871861219406128","2.417121171951294","2.417121171951294","2.417121171951294"
"6869","1.1805473566055298","1.1805473566055298","1.1805473566055298","1.009228229522705","1.009228229522705","1.009228229522705","2.2378015518188477","2.2378015518188477","2.2378015518188477"
"6899","1.3902766704559326","1.3902766704559326","1.3902766704559326","2.3783304691314697","2.3783304691314697","2.3783304691314697","2.298419713973999","2.298419713973999","2.298419713973999"
"6929","1.6513088941574097","1.6513088941574097","1.6513088941574097","3.1716573238372803","3.1716573238372803","3.1716573238372803","2.6563823223114014","2.6563823223114014","2.6563823223114014"
"6959","1.592575192451477","1.592575192451477","1.592575192451477","1.774969458580017","1.774969458580017","1.774969458580017","2.4991304874420166","2.4991304874420166","2.4991304874420166"
"6989","1.4621976613998413","1.4621976613998413","1.4621976613998413","4.1402459144592285","4.1402459144592285","4.1402459144592285","2.012338638305664","2.012338638305664","2.012338638305664"
"7019","1.2487564086914062","1.2487564086914062","1.2487564086914062","2.152860403060913","2.152860403060913","2.152860403060913","2.1866462230682373","2.1866462230682373","2.1866462230682373"
"7049","1.8050411939620972","1.8050411939620972","1.8050411939620972","1.2716796398162842","1.2716796398162842","1.2716796398162842","2.740394353866577","2.740394353866577","2.740394353866577"
"7079","1.5852844715118408","1.5852844715118408","1.5852844715118408","1.5841779708862305","1.5841779708862305","1.5841779708862305","2.3756439685821533","2.3756439685821533","2.3756439685821533"
"7109","1.882189393043518","1.882189393043518","1.882189393043518","2.2120580673217773","2.2120580673217773","2.2120580673217773","3.2434287071228027","3.2434287071228027","3.2434287071228027"
"7139","1.58441162109375","1.58441162109375","1.58441162109375","1.8209023475646973","1.8209023475646973","1.8209023475646973","2.489798069000244","2.489798069000244","2.489798069000244"
"7169","1.4408786296844482","1.4408786296844482","1.4408786296844482","1.553946852684021","1.553946852684021","1.553946852684021","3.0937252044677734","3.0937252044677734","3.0937252044677734"
"7199","1.4580360651016235","1.4580360651016235","1.4580360651016235","1.5548210144042969","1.5548210144042969","1.5548210144042969","2.3130738735198975","2.3130738735198975","2.3130738735198975"
"7229","1.6304630041122437","1.6304630041122437","1.6304630041122437","2.2598187923431396","2.2598187923431396","2.2598187923431396","1.9669535160064697","1.9669535160064697","1.9669535160064697"
"7259","2.3211355209350586","2.3211355209350586","2.3211355209350586","2.084630012512207","2.084630012512207","2.084630012512207","3.33716082572937","3.33716082572937","3.33716082572937"
"7289","1.2921134233474731","1.2921134233474731","1.2921134233474731","2.1545655727386475","2.1545655727386475","2.1545655727386475","1.933562994003296","1.933562994003296","1.933562994003296"
"7319","1.398131251335144","1.398131251335144","1.398131251335144","2.8266618251800537","2.8266618251800537","2.8266618251800537","2.4256622791290283","2.4256622791290283","2.4256622791290283"
"7349","1.467256784439087","1.467256784439087","1.467256784439087","2.3219408988952637","2.3219408988952637","2.3219408988952637","2.3552920818328857","2.3552920818328857","2.3552920818328857"
"7379","1.252888798713684","1.252888798713684","1.252888798713684","2.5187206268310547","2.5187206268310547","2.5187206268310547","2.0600810050964355","2.0600810050964355","2.0600810050964355"
"7409","1.4862103462219238","1.4862103462219238","1.4862103462219238","1.2737789154052734","1.2737789154052734","1.2737789154052734","2.6795732975006104","2.6795732975006104","2.6795732975006104"
"7439","1.67684805393219","1.67684805393219","1.67684805393219","2.027214765548706","2.027214765548706","2.027214765548706","2.4903502464294434","2.4903502464294434","2.4903502464294434"
"7469","1.3018832206726074","1.3018832206726074","1.3018832206726074","1.6301953792572021","1.6301953792572021","1.6301953792572021","1.8322261571884155","1.8322261571884155","1.8322261571884155"
"7499","1.2216310501098633","1.2216310501098633","1.2216310501098633","1.7900243997573853","1.7900243997573853","1.7900243997573853","2.001197099685669","2.001197099685669","2.001197099685669"
"7529","1.443163275718689","1.443163275718689","1.443163275718689","2.8941502571105957","2.8941502571105957","2.8941502571105957","2.755662441253662","2.755662441253662","2.755662441253662"
"7559","1.2489025592803955","1.2489025592803955","1.2489025592803955","1.9192639589309692","1.9192639589309692","1.9192639589309692","2.5685627460479736","2.5685627460479736","2.5685627460479736"
"7589","1.987950086593628","1.987950086593628","1.987950086593628","1.7300950288772583","1.7300950288772583","1.7300950288772583","2.632294178009033","2.632294178009033","2.632294178009033"
"7619","0.9029641151428223","0.9029641151428223","0.9029641151428223","1.7226685285568237","1.7226685285568237","1.7226685285568237","2.017260789871216","2.017260789871216","2.017260789871216"
"7649","1.0113201141357422","1.0113201141357422","1.0113201141357422","2.227172613143921","2.227172613143921","2.227172613143921","1.7959144115447998","1.7959144115447998","1.7959144115447998"
"7679","1.1931853294372559","1.1931853294372559","1.1931853294372559","2.6113128662109375","2.6113128662109375","2.6113128662109375","1.7488772869110107","1.7488772869110107","1.7488772869110107"
"7709","1.14463472366333","1.14463472366333","1.14463472366333","1.5238853693008423","1.5238853693008423","1.5238853693008423","1.99252188205719","1.99252188205719","1.99252188205719"
"7739","1.5141085386276245","1.5141085386276245","1.5141085386276245","1.4144928455352783","1.4144928455352783","1.4144928455352783","2.701474905014038","2.701474905014038","2.701474905014038"
"7769","1.4218227863311768","1.4218227863311768","1.4218227863311768","1.4624242782592773","1.4624242782592773","1.4624242782592773","2.8571109771728516","2.8571109771728516","2.8571109771728516"
"7799","1.345497965812683","1.345497965812683","1.345497965812683","2.4654133319854736","2.4654133319854736","2.4654133319854736","1.7198612689971924","1.7198612689971924","1.7198612689971924"
"7829","1.4778530597686768","1.4778530597686768","1.4778530597686768","1.605388879776001","1.605388879776001","1.605388879776001","2.166510581970215","2.166510581970215","2.166510581970215"
"7859","1.3645274639129639","1.3645274639129639","1.3645274639129639","2.3199167251586914","2.3199167251586914","2.3199167251586914","2.182743787765503","2.182743787765503","2.182743787765503"
"7889","1.3504714965820312","1.3504714965820312","1.3504714965820312","1.6202976703643799","1.6202976703643799","1.6202976703643799","2.235553026199341","2.235553026199341","2.235553026199341"
"7919","1.2155998945236206","1.2155998945236206","1.2155998945236206","1.885327935218811","1.885327935218811","1.885327935218811","2.0217578411102295","2.0217578411102295","2.0217578411102295"
"7949","1.8426882028579712","1.8426882028579712","1.8426882028579712","2.0318758487701416","2.0318758487701416","2.0318758487701416","2.7846455574035645","2.7846455574035645","2.7846455574035645"
"7979","1.1558126211166382","1.1558126211166382","1.1558126211166382","1.322174310684204","1.322174310684204","1.322174310684204","2.0894839763641357","2.0894839763641357","2.0894839763641357"
"8009","1.551905870437622","1.551905870437622","1.551905870437622","1.6753933429718018","1.6753933429718018","1.6753933429718018","2.321202516555786","2.321202516555786","2.321202516555786"
"8039","1.1760475635528564","1.1760475635528564","1.1760475635528564","1.9921233654022217","1.9921233654022217","1.9921233654022217","1.8620282411575317","1.8620282411575317","1.8620282411575317"
"8069","1.4768997430801392","1.4768997430801392","1.4768997430801392","3.2759621143341064","3.2759621143341064","3.2759621143341064","2.182833671569824","2.182833671569824","2.182833671569824"
"8099","1.2334085702896118","1.2334085702896118","1.2334085702896118","1.6813706159591675","1.6813706159591675","1.6813706159591675","1.9357630014419556","1.9357630014419556","1.9357630014419556"
"8129","1.0671306848526","1.0671306848526","1.0671306848526","2.7258424758911133","2.7258424758911133","2.7258424758911133","2.4146668910980225","2.4146668910980225","2.4146668910980225"
"8159","1.5355256795883179","1.5355256795883179","1.5355256795883179","2.743443012237549","2.743443012237549","2.743443012237549","1.9464665651321411","1.9464665651321411","1.9464665651321411"
"8189","1.177531361579895","1.177531361579895","1.177531361579895","1.2627061605453491","1.2627061605453491","1.2627061605453491","2.1857922077178955","2.1857922077178955","2.1857922077178955"
"8219","1.2667112350463867","1.2667112350463867","1.2667112350463867","2.351165294647217","2.351165294647217","2.351165294647217","1.7506232261657715","1.7506232261657715","1.7506232261657715"
"8249","1.2849067449569702","1.2849067449569702","1.2849067449569702","1.4848449230194092","1.4848449230194092","1.4848449230194092","2.2990975379943848","2.2990975379943848","2.2990975379943848"
"8279","1.259669303894043","1.259669303894043","1.259669303894043","3.005364418029785","3.005364418029785","3.005364418029785","2.16133713722229","2.16133713722229","2.16133713722229"
"8309","1.2788444757461548","1.2788444757461548","1.2788444757461548","1.5884251594543457","1.5884251594543457","1.5884251594543457","1.639385461807251","1.639385461807251","1.639385461807251"
"8339","1.315375566482544","1.315375566482544","1.315375566482544","1.251317024230957","1.251317024230957","1.251317024230957","1.926498532295227","1.926498532295227","1.926498532295227"
"8369","1.5183087587356567","1.5183087587356567","1.5183087587356567","1.2256050109863281","1.2256050109863281","1.2256050109863281","2.0028436183929443","2.0028436183929443","2.0028436183929443"
"8399","1.021746277809143","1.021746277809143","1.021746277809143","1.1633992195129395","1.1633992195129395","1.1633992195129395","1.7413994073867798","1.7413994073867798","1.7413994073867798"
"8429","1.1828500032424927","1.1828500032424927","1.1828500032424927","1.5766865015029907","1.5766865015029907","1.5766865015029907","1.8107056617736816","1.8107056617736816","1.8107056617736816"
"8459","1.1736549139022827","1.1736549139022827","1.1736549139022827","1.6297942399978638","1.6297942399978638","1.6297942399978638","1.7916241884231567","1.7916241884231567","1.7916241884231567"
"8489","1.1087830066680908","1.1087830066680908","1.1087830066680908","2.4636220932006836","2.4636220932006836","2.4636220932006836","1.5772414207458496","1.5772414207458496","1.5772414207458496"
"8519","0.9625940918922424","0.9625940918922424","0.9625940918922424","0.7053003311157227","0.7053003311157227","0.7053003311157227","1.9096707105636597","1.9096707105636597","1.9096707105636597"
"8549","1.1702865362167358","1.1702865362167358","1.1702865362167358","1.6956288814544678","1.6956288814544678","1.6956288814544678","1.866012454032898","1.866012454032898","1.866012454032898"
"8579","0.9503752589225769","0.9503752589225769","0.9503752589225769","4.1566853523254395","4.1566853523254395","4.1566853523254395","1.559413194656372","1.559413194656372","1.559413194656372"
"8609","1.3768366575241089","1.3768366575241089","1.3768366575241089","1.3283578157424927","1.3283578157424927","1.3283578157424927","2.7528865337371826","2.7528865337371826","2.7528865337371826"
"8639","1.1179231405258179","1.1179231405258179","1.1179231405258179","1.1965035200119019","1.1965035200119019","1.1965035200119019","2.073896646499634","2.073896646499634","2.073896646499634"
"8669","1.073258638381958","1.073258638381958","1.073258638381958","2.355639696121216","2.355639696121216","2.355639696121216","1.6182711124420166","1.6182711124420166","1.6182711124420166"
"8699","1.058799386024475","1.058799386024475","1.058799386024475","1.6339004039764404","1.6339004039764404","1.6339004039764404","1.9237589836120605","1.9237589836120605","1.9237589836120605"
"8729","0.9210226535797119","0.9210226535797119","0.9210226535797119","1.8136510848999023","1.8136510848999023","1.8136510848999023","1.7048784494400024","1.7048784494400024","1.7048784494400024"
"8759","1.338830828666687","1.338830828666687","1.338830828666687","2.0478475093841553","2.0478475093841553","2.0478475093841553","1.9361945390701294","1.9361945390701294","1.9361945390701294"
"8789","1.1813784837722778","1.1813784837722778","1.1813784837722778","2.086090326309204","2.086090326309204","2.086090326309204","1.9765359163284302","1.9765359163284302","1.9765359163284302"
"8819","4.288386821746826","4.288386821746826","4.288386821746826","1.3102366924285889","1.3102366924285889","1.3102366924285889","7.334217071533203","7.334217071533203","7.334217071533203"
"8849","1.0588032007217407","1.0588032007217407","1.0588032007217407","2.2733612060546875","2.2733612060546875","2.2733612060546875","1.9902781248092651","1.9902781248092651","1.9902781248092651"
"8879","1.9177402257919312","1.9177402257919312","1.9177402257919312","1.5634653568267822","1.5634653568267822","1.5634653568267822","2.7382583618164062","2.7382583618164062","2.7382583618164062"
"8909","1.3413950204849243","1.3413950204849243","1.3413950204849243","2.89125657081604","2.89125657081604","2.89125657081604","1.6253982782363892","1.6253982782363892","1.6253982782363892"
"8939","0.8865835666656494","0.8865835666656494","0.8865835666656494","0.8823201060295105","0.8823201060295105","0.8823201060295105","1.9287645816802979","1.9287645816802979","1.9287645816802979"
"8969","1.071141242980957","1.071141242980957","1.071141242980957","1.9336196184158325","1.9336196184158325","1.9336196184158325","1.8241956233978271","1.8241956233978271","1.8241956233978271"
"8999","1.0803931951522827","1.0803931951522827","1.0803931951522827","2.2654988765716553","2.2654988765716553","2.2654988765716553","1.859104871749878","1.859104871749878","1.859104871749878"
"9029","1.793108582496643","1.793108582496643","1.793108582496643","1.0449761152267456","1.0449761152267456","1.0449761152267456","2.5568060874938965","2.5568060874938965","2.5568060874938965"
"9059","0.8906663060188293","0.8906663060188293","0.8906663060188293","1.3107863664627075","1.3107863664627075","1.3107863664627075","1.7032966613769531","1.7032966613769531","1.7032966613769531"
"9089","1.0126879215240479","1.0126879215240479","1.0126879215240479","1.6113214492797852","1.6113214492797852","1.6113214492797852","2.021298408508301","2.021298408508301","2.021298408508301"
"9119","1.132534384727478","1.132534384727478","1.132534384727478","2.475480079650879","2.475480079650879","2.475480079650879","1.6179980039596558","1.6179980039596558","1.6179980039596558"
"9149","0.8558453917503357","0.8558453917503357","0.8558453917503357","1.5797924995422363","1.5797924995422363","1.5797924995422363","1.4032188653945923","1.4032188653945923","1.4032188653945923"
"9179","1.2073702812194824","1.2073702812194824","1.2073702812194824","3.701038122177124","3.701038122177124","3.701038122177124","1.9522387981414795","1.9522387981414795","1.9522387981414795"
"9209","1.146094560623169","1.146094560623169","1.146094560623169","0.5697389841079712","0.5697389841079712","0.5697389841079712","1.568305492401123","1.568305492401123","1.568305492401123"
"9239","1.473182201385498","1.473182201385498","1.473182201385498","2.3010971546173096","2.3010971546173096","2.3010971546173096","2.0638952255249023","2.0638952255249023","2.0638952255249023"
"9269","0.9191446900367737","0.9191446900367737","0.9191446900367737","1.9521452188491821","1.9521452188491821","1.9521452188491821","1.6908384561538696","1.6908384561538696","1.6908384561538696"
"9299","1.3381316661834717","1.3381316661834717","1.3381316661834717","1.8065872192382812","1.8065872192382812","1.8065872192382812","1.8269643783569336","1.8269643783569336","1.8269643783569336"
"9329","1.2578465938568115","1.2578465938568115","1.2578465938568115","2.3560686111450195","2.3560686111450195","2.3560686111450195","2.0246100425720215","2.0246100425720215","2.0246100425720215"
"9359","0.9111396074295044","0.9111396074295044","0.9111396074295044","1.0254164934158325","1.0254164934158325","1.0254164934158325","1.908480167388916","1.908480167388916","1.908480167388916"
"9389","1.1551649570465088","1.1551649570465088","1.1551649570465088","1.701751470565796","1.701751470565796","1.701751470565796","1.7331867218017578","1.7331867218017578","1.7331867218017578"
"9419","1.5696593523025513","1.5696593523025513","1.5696593523025513","1.1082634925842285","1.1082634925842285","1.1082634925842285","2.7021405696868896","2.7021405696868896","2.7021405696868896"
"9449","1.3701292276382446","1.3701292276382446","1.3701292276382446","1.7929342985153198","1.7929342985153198","1.7929342985153198","2.341453790664673","2.341453790664673","2.341453790664673"
"9479","1.1968187093734741","1.1968187093734741","1.1968187093734741","1.5623948574066162","1.5623948574066162","1.5623948574066162","1.862594485282898","1.862594485282898","1.862594485282898"
"9509","1.1747735738754272","1.1747735738754272","1.1747735738754272","1.3092868328094482","1.3092868328094482","1.3092868328094482","1.5834814310073853","1.5834814310073853","1.5834814310073853"
"9539","1.5653536319732666","1.5653536319732666","1.5653536319732666","1.5866353511810303","1.5866353511810303","1.5866353511810303","2.2319650650024414","2.2319650650024414","2.2319650650024414"
"9569","2.3035120964050293","2.3035120964050293","2.3035120964050293","0.9701741933822632","0.9701741933822632","0.9701741933822632","3.8891210556030273","3.8891210556030273","3.8891210556030273"
"9599","0.9249576926231384","0.9249576926231384","0.9249576926231384","1.4211010932922363","1.4211010932922363","1.4211010932922363","1.4877958297729492","1.4877958297729492","1.4877958297729492"
"9629","1.0540093183517456","1.0540093183517456","1.0540093183517456","0.9634511470794678","0.9634511470794678","0.9634511470794678","1.5768452882766724","1.5768452882766724","1.5768452882766724"
"9659","0.8468775153160095","0.8468775153160095","0.8468775153160095","0.9985238909721375","0.9985238909721375","0.9985238909721375","1.3970754146575928","1.3970754146575928","1.3970754146575928"
"9689","1.318766474723816","1.318766474723816","1.318766474723816","1.3539648056030273","1.3539648056030273","1.3539648056030273","2.359593629837036","2.359593629837036","2.359593629837036"
"9719","0.8305754661560059","0.8305754661560059","0.8305754661560059","1.2681633234024048","1.2681633234024048","1.2681633234024048","1.8533514738082886","1.8533514738082886","1.8533514738082886"
"9749","1.040993094444275","1.040993094444275","1.040993094444275","0.8966937065124512","0.8966937065124512","0.8966937065124512","1.6675912141799927","1.6675912141799927","1.6675912141799927"
"9779","0.9396083950996399","0.9396083950996399","0.9396083950996399","1.3333439826965332","1.3333439826965332","1.3333439826965332","1.476613998413086","1.476613998413086","1.476613998413086"
"9809","0.8723064064979553","0.8723064064979553","0.8723064064979553","0.9053487777709961","0.9053487777709961","0.9053487777709961","1.7724393606185913","1.7724393606185913","1.7724393606185913"
"9839","1.069008231163025","1.069008231163025","1.069008231163025","1.1252485513687134","1.1252485513687134","1.1252485513687134","1.8611245155334473","1.8611245155334473","1.8611245155334473"
"9869","0.8817921876907349","0.8817921876907349","0.8817921876907349","1.4282091856002808","1.4282091856002808","1.4282091856002808","1.4479435682296753","1.4479435682296753","1.4479435682296753"
"9899","0.9343370795249939","0.9343370795249939","0.9343370795249939","1.6325870752334595","1.6325870752334595","1.6325870752334595","1.5682389736175537","1.5682389736175537","1.5682389736175537"
"9929","0.7813998460769653","0.7813998460769653","0.7813998460769653","1.7382960319519043","1.7382960319519043","1.7382960319519043","1.5062452554702759","1.5062452554702759","1.5062452554702759"
"9959","1.1195052862167358","1.1195052862167358","1.1195052862167358","0.7662429809570312","0.7662429809570312","0.7662429809570312","1.6928004026412964","1.6928004026412964","1.6928004026412964"
