"Step","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MAX"
"9389","0.2216956615447998","0.2216956615447998","0.2216956615447998","0.8829386234283447","0.8829386234283447","0.8829386234283447","0.3436099886894226","0.3436099886894226","0.3436099886894226","0.28843674063682556","0.28843674063682556","0.28843674063682556","1.5667462348937988","1.5667462348937988","1.5667462348937988","0.43800127506256104","0.43800127506256104","0.43800127506256104"
"9419","0.23041114211082458","0.23041114211082458","0.23041114211082458","0.8118627667427063","0.8118627667427063","0.8118627667427063","0.3319911062717438","0.3319911062717438","0.3319911062717438","0.3143719732761383","0.3143719732761383","0.3143719732761383","1.2803518772125244","1.2803518772125244","1.2803518772125244","0.3025803565979004","0.3025803565979004","0.3025803565979004"
"9449","0.17151784896850586","0.17151784896850586","0.17151784896850586","0.8282492160797119","0.8282492160797119","0.8282492160797119","0.36359480023384094","0.36359480023384094","0.36359480023384094","0.353030800819397","0.353030800819397","0.353030800819397","2.393923044204712","2.393923044204712","2.393923044204712","0.4466117024421692","0.4466117024421692","0.4466117024421692"
"9479","0.416645348072052","0.416645348072052","0.416645348072052","0.935845136642456","0.935845136642456","0.935845136642456","0.2413521558046341","0.2413521558046341","0.2413521558046341","0.3588902950286865","0.3588902950286865","0.3588902950286865","2.3529655933380127","2.3529655933380127","2.3529655933380127","0.3172488808631897","0.3172488808631897","0.3172488808631897"
"9509","0.38128021359443665","0.38128021359443665","0.38128021359443665","0.9910981059074402","0.9910981059074402","0.9910981059074402","0.39624738693237305","0.39624738693237305","0.39624738693237305","0.31632062792778015","0.31632062792778015","0.31632062792778015","1.6729967594146729","1.6729967594146729","1.6729967594146729","0.558951735496521","0.558951735496521","0.558951735496521"
"9539","0.2104937732219696","0.2104937732219696","0.2104937732219696","0.8752202987670898","0.8752202987670898","0.8752202987670898","0.38499754667282104","0.38499754667282104","0.38499754667282104","0.30689987540245056","0.30689987540245056","0.30689987540245056","1.196494698524475","1.196494698524475","1.196494698524475","0.4114350378513336","0.4114350378513336","0.4114350378513336"
"9569","0.2130448818206787","0.2130448818206787","0.2130448818206787","0.5402011871337891","0.5402011871337891","0.5402011871337891","0.5634832978248596","0.5634832978248596","0.5634832978248596","0.34499412775039673","0.34499412775039673","0.34499412775039673","1.505100965499878","1.505100965499878","1.505100965499878","0.4782222509384155","0.4782222509384155","0.4782222509384155"
"9599","0.16528737545013428","0.16528737545013428","0.16528737545013428","1.0660042762756348","1.0660042762756348","1.0660042762756348","0.3845054507255554","0.3845054507255554","0.3845054507255554","0.3454126715660095","0.3454126715660095","0.3454126715660095","1.449134349822998","1.449134349822998","1.449134349822998","0.4102114737033844","0.4102114737033844","0.4102114737033844"
"9629","0.16911330819129944","0.16911330819129944","0.16911330819129944","0.7998145818710327","0.7998145818710327","0.7998145818710327","0.3847462832927704","0.3847462832927704","0.3847462832927704","0.29328179359436035","0.29328179359436035","0.29328179359436035","1.2909228801727295","1.2909228801727295","1.2909228801727295","0.4016224443912506","0.4016224443912506","0.4016224443912506"
"9659","0.17192679643630981","0.17192679643630981","0.17192679643630981","0.8464695811271667","0.8464695811271667","0.8464695811271667","0.26074886322021484","0.26074886322021484","0.26074886322021484","0.30975016951560974","0.30975016951560974","0.30975016951560974","1.1903111934661865","1.1903111934661865","1.1903111934661865","0.354474812746048","0.354474812746048","0.354474812746048"
"9689","0.39173078536987305","0.39173078536987305","0.39173078536987305","0.942410409450531","0.942410409450531","0.942410409450531","0.4829462468624115","0.4829462468624115","0.4829462468624115","0.6067155599594116","0.6067155599594116","0.6067155599594116","2.0887112617492676","2.0887112617492676","2.0887112617492676","0.5759730339050293","0.5759730339050293","0.5759730339050293"
"9719","0.2503812909126282","0.2503812909126282","0.2503812909126282","0.5217772722244263","0.5217772722244263","0.5217772722244263","0.21958483755588531","0.21958483755588531","0.21958483755588531","0.35616618394851685","0.35616618394851685","0.35616618394851685","1.7559683322906494","1.7559683322906494","1.7559683322906494","0.3518228828907013","0.3518228828907013","0.3518228828907013"
"9749","0.21473674476146698","0.21473674476146698","0.21473674476146698","0.5853856801986694","0.5853856801986694","0.5853856801986694","0.4153800904750824","0.4153800904750824","0.4153800904750824","0.23015481233596802","0.23015481233596802","0.23015481233596802","1.4608181715011597","1.4608181715011597","1.4608181715011597","0.3931143879890442","0.3931143879890442","0.3931143879890442"
"9779","0.1848975270986557","0.1848975270986557","0.1848975270986557","0.6354992389678955","0.6354992389678955","0.6354992389678955","0.27737483382225037","0.27737483382225037","0.27737483382225037","0.27036890387535095","0.27036890387535095","0.27036890387535095","1.468366265296936","1.468366265296936","1.468366265296936","0.2750174403190613","0.2750174403190613","0.2750174403190613"
"9809","0.45040860772132874","0.45040860772132874","0.45040860772132874","0.8730764389038086","0.8730764389038086","0.8730764389038086","0.3252122402191162","0.3252122402191162","0.3252122402191162","0.32069018483161926","0.32069018483161926","0.32069018483161926","1.3784692287445068","1.3784692287445068","1.3784692287445068","0.36186060309410095","0.36186060309410095","0.36186060309410095"
"9839","0.23150600492954254","0.23150600492954254","0.23150600492954254","0.7736035585403442","0.7736035585403442","0.7736035585403442","0.2582233250141144","0.2582233250141144","0.2582233250141144","0.2666747272014618","0.2666747272014618","0.2666747272014618","1.3389642238616943","1.3389642238616943","1.3389642238616943","0.33664649724960327","0.33664649724960327","0.33664649724960327"
"9869","0.2587490677833557","0.2587490677833557","0.2587490677833557","1.3841439485549927","1.3841439485549927","1.3841439485549927","0.3439169228076935","0.3439169228076935","0.3439169228076935","0.25178003311157227","0.25178003311157227","0.25178003311157227","1.8993008136749268","1.8993008136749268","1.8993008136749268","0.46283644437789917","0.46283644437789917","0.46283644437789917"
"9899","0.2782377600669861","0.2782377600669861","0.2782377600669861","0.8458483219146729","0.8458483219146729","0.8458483219146729","0.4069242477416992","0.4069242477416992","0.4069242477416992","0.46838849782943726","0.46838849782943726","0.46838849782943726","1.2234034538269043","1.2234034538269043","1.2234034538269043","0.2744472324848175","0.2744472324848175","0.2744472324848175"
"9929","0.27081939578056335","0.27081939578056335","0.27081939578056335","0.7027432322502136","0.7027432322502136","0.7027432322502136","0.3907047510147095","0.3907047510147095","0.3907047510147095","0.4840945303440094","0.4840945303440094","0.4840945303440094","1.4985650777816772","1.4985650777816772","1.4985650777816772","0.34342506527900696","0.34342506527900696","0.34342506527900696"
"9959","0.2383599579334259","0.2383599579334259","0.2383599579334259","0.8854983448982239","0.8854983448982239","0.8854983448982239","0.35033124685287476","0.35033124685287476","0.35033124685287476","0.33936187624931335","0.33936187624931335","0.33936187624931335","1.403117060661316","1.403117060661316","1.403117060661316","0.5122525691986084","0.5122525691986084","0.5122525691986084"
"9989","0.20553278923034668","0.20553278923034668","0.20553278923034668","1.5397084951400757","1.5397084951400757","1.5397084951400757","0.2768878936767578","0.2768878936767578","0.2768878936767578","0.4075015187263489","0.4075015187263489","0.4075015187263489","2.3352978229522705","2.3352978229522705","2.3352978229522705","0.39713770151138306","0.39713770151138306","0.39713770151138306"
"10019","0.161720409989357","0.161720409989357","0.161720409989357","0.6750822067260742","0.6750822067260742","0.6750822067260742","0.265339195728302","0.265339195728302","0.265339195728302","0.342696875333786","0.342696875333786","0.342696875333786","1.2679630517959595","1.2679630517959595","1.2679630517959595","0.40066373348236084","0.40066373348236084","0.40066373348236084"
"10049","0.28491753339767456","0.28491753339767456","0.28491753339767456","0.7422277927398682","0.7422277927398682","0.7422277927398682","0.2476607859134674","0.2476607859134674","0.2476607859134674","0.3317703902721405","0.3317703902721405","0.3317703902721405","1.6528576612472534","1.6528576612472534","1.6528576612472534","0.2578763961791992","0.2578763961791992","0.2578763961791992"
"10079","0.17171809077262878","0.17171809077262878","0.17171809077262878","0.5702259540557861","0.5702259540557861","0.5702259540557861","0.36516106128692627","0.36516106128692627","0.36516106128692627","0.27258023619651794","0.27258023619651794","0.27258023619651794","1.3920646905899048","1.3920646905899048","1.3920646905899048","0.5169712901115417","0.5169712901115417","0.5169712901115417"
"10109","0.2344345599412918","0.2344345599412918","0.2344345599412918","0.6075549721717834","0.6075549721717834","0.6075549721717834","0.2647008001804352","0.2647008001804352","0.2647008001804352","0.27689510583877563","0.27689510583877563","0.27689510583877563","1.4315682649612427","1.4315682649612427","1.4315682649612427","0.4717441201210022","0.4717441201210022","0.4717441201210022"
"10139","0.2126656174659729","0.2126656174659729","0.2126656174659729","0.7683944702148438","0.7683944702148438","0.7683944702148438","0.2536555230617523","0.2536555230617523","0.2536555230617523","0.26494213938713074","0.26494213938713074","0.26494213938713074","1.2547227144241333","1.2547227144241333","1.2547227144241333","0.3542463183403015","0.3542463183403015","0.3542463183403015"
"10169","0.13638290762901306","0.13638290762901306","0.13638290762901306","0.9667660593986511","0.9667660593986511","0.9667660593986511","0.31694450974464417","0.31694450974464417","0.31694450974464417","0.32086607813835144","0.32086607813835144","0.32086607813835144","1.6446136236190796","1.6446136236190796","1.6446136236190796","0.42888343334198","0.42888343334198","0.42888343334198"
"10199","0.2728564441204071","0.2728564441204071","0.2728564441204071","1.1832406520843506","1.1832406520843506","1.1832406520843506","0.28305956721305847","0.28305956721305847","0.28305956721305847","0.3107093870639801","0.3107093870639801","0.3107093870639801","1.5347338914871216","1.5347338914871216","1.5347338914871216","0.4697053134441376","0.4697053134441376","0.4697053134441376"
"10229","0.4219397008419037","0.4219397008419037","0.4219397008419037","0.7467842102050781","0.7467842102050781","0.7467842102050781","0.2435443103313446","0.2435443103313446","0.2435443103313446","0.3419290781021118","0.3419290781021118","0.3419290781021118","1.2021499872207642","1.2021499872207642","1.2021499872207642","0.487231582403183","0.487231582403183","0.487231582403183"
"10259","0.35023000836372375","0.35023000836372375","0.35023000836372375","1.3401495218276978","1.3401495218276978","1.3401495218276978","0.4331338703632355","0.4331338703632355","0.4331338703632355","0.32387951016426086","0.32387951016426086","0.32387951016426086","2.0078728199005127","2.0078728199005127","2.0078728199005127","0.4282805919647217","0.4282805919647217","0.4282805919647217"
"10289","0.18669383227825165","0.18669383227825165","0.18669383227825165","0.6072831749916077","0.6072831749916077","0.6072831749916077","0.2786124050617218","0.2786124050617218","0.2786124050617218","0.2656830847263336","0.2656830847263336","0.2656830847263336","1.8412879705429077","1.8412879705429077","1.8412879705429077","0.449150949716568","0.449150949716568","0.449150949716568"
"10319","0.1640358716249466","0.1640358716249466","0.1640358716249466","1.5555012226104736","1.5555012226104736","1.5555012226104736","0.30007776618003845","0.30007776618003845","0.30007776618003845","0.27794715762138367","0.27794715762138367","0.27794715762138367","1.6906918287277222","1.6906918287277222","1.6906918287277222","0.4196016192436218","0.4196016192436218","0.4196016192436218"
"10349","0.16049957275390625","0.16049957275390625","0.16049957275390625","0.8013556003570557","0.8013556003570557","0.8013556003570557","0.3846113383769989","0.3846113383769989","0.3846113383769989","0.3461436331272125","0.3461436331272125","0.3461436331272125","1.704189419746399","1.704189419746399","1.704189419746399","0.40346357226371765","0.40346357226371765","0.40346357226371765"
"10379","0.1724793165922165","0.1724793165922165","0.1724793165922165","0.6337988376617432","0.6337988376617432","0.6337988376617432","0.337399959564209","0.337399959564209","0.337399959564209","0.304588258266449","0.304588258266449","0.304588258266449","1.3809815645217896","1.3809815645217896","1.3809815645217896","0.5490583777427673","0.5490583777427673","0.5490583777427673"
"10409","0.2291671633720398","0.2291671633720398","0.2291671633720398","1.0746166706085205","1.0746166706085205","1.0746166706085205","0.3164457678794861","0.3164457678794861","0.3164457678794861","0.35235729813575745","0.35235729813575745","0.35235729813575745","2.0040881633758545","2.0040881633758545","2.0040881633758545","0.36546653509140015","0.36546653509140015","0.36546653509140015"
"10439","0.23749975860118866","0.23749975860118866","0.23749975860118866","0.5146948099136353","0.5146948099136353","0.5146948099136353","0.21118620038032532","0.21118620038032532","0.21118620038032532","0.3077833950519562","0.3077833950519562","0.3077833950519562","1.2120039463043213","1.2120039463043213","1.2120039463043213","0.2683981657028198","0.2683981657028198","0.2683981657028198"
"10469","0.17065532505512238","0.17065532505512238","0.17065532505512238","1.2034826278686523","1.2034826278686523","1.2034826278686523","0.41829055547714233","0.41829055547714233","0.41829055547714233","0.23460043966770172","0.23460043966770172","0.23460043966770172","1.2986128330230713","1.2986128330230713","1.2986128330230713","0.5623607635498047","0.5623607635498047","0.5623607635498047"
"10499","0.2092999666929245","0.2092999666929245","0.2092999666929245","0.8192594647407532","0.8192594647407532","0.8192594647407532","0.23800620436668396","0.23800620436668396","0.23800620436668396","0.26852652430534363","0.26852652430534363","0.26852652430534363","1.0894964933395386","1.0894964933395386","1.0894964933395386","0.41841384768486023","0.41841384768486023","0.41841384768486023"
"10529","0.2918745279312134","0.2918745279312134","0.2918745279312134","0.6317070126533508","0.6317070126533508","0.6317070126533508","0.21091441810131073","0.21091441810131073","0.21091441810131073","0.5758690237998962","0.5758690237998962","0.5758690237998962","1.1881115436553955","1.1881115436553955","1.1881115436553955","0.4940672814846039","0.4940672814846039","0.4940672814846039"
"10559","0.1676197201013565","0.1676197201013565","0.1676197201013565","0.8894683122634888","0.8894683122634888","0.8894683122634888","0.29998740553855896","0.29998740553855896","0.29998740553855896","0.2747650742530823","0.2747650742530823","0.2747650742530823","3.038266181945801","3.038266181945801","3.038266181945801","0.4665151834487915","0.4665151834487915","0.4665151834487915"
"10589","0.3429386019706726","0.3429386019706726","0.3429386019706726","0.9307118654251099","0.9307118654251099","0.9307118654251099","0.2587139904499054","0.2587139904499054","0.2587139904499054","0.32090070843696594","0.32090070843696594","0.32090070843696594","2.247968912124634","2.247968912124634","2.247968912124634","0.354975163936615","0.354975163936615","0.354975163936615"
"10619","0.22131162881851196","0.22131162881851196","0.22131162881851196","0.6142870783805847","0.6142870783805847","0.6142870783805847","0.4306146502494812","0.4306146502494812","0.4306146502494812","0.298969566822052","0.298969566822052","0.298969566822052","1.1406848430633545","1.1406848430633545","1.1406848430633545","0.44515907764434814","0.44515907764434814","0.44515907764434814"
"10649","0.3033656179904938","0.3033656179904938","0.3033656179904938","0.6200831532478333","0.6200831532478333","0.6200831532478333","0.2831561267375946","0.2831561267375946","0.2831561267375946","0.23356997966766357","0.23356997966766357","0.23356997966766357","0.9795151352882385","0.9795151352882385","0.9795151352882385","0.4051450490951538","0.4051450490951538","0.4051450490951538"
"10679","0.15185342729091644","0.15185342729091644","0.15185342729091644","0.5342012047767639","0.5342012047767639","0.5342012047767639","0.2805851995944977","0.2805851995944977","0.2805851995944977","0.3872464597225189","0.3872464597225189","0.3872464597225189","1.2124476432800293","1.2124476432800293","1.2124476432800293","0.3857666552066803","0.3857666552066803","0.3857666552066803"
"10709","0.14856749773025513","0.14856749773025513","0.14856749773025513","0.47315290570259094","0.47315290570259094","0.47315290570259094","0.3786585032939911","0.3786585032939911","0.3786585032939911","0.29156413674354553","0.29156413674354553","0.29156413674354553","1.1174782514572144","1.1174782514572144","1.1174782514572144","0.39682742953300476","0.39682742953300476","0.39682742953300476"
"10739","0.1711094081401825","0.1711094081401825","0.1711094081401825","0.5124160051345825","0.5124160051345825","0.5124160051345825","0.24953587353229523","0.24953587353229523","0.24953587353229523","0.30766230821609497","0.30766230821609497","0.30766230821609497","1.4927407503128052","1.4927407503128052","1.4927407503128052","0.30622202157974243","0.30622202157974243","0.30622202157974243"
"10769","0.433601438999176","0.433601438999176","0.433601438999176","0.9506872892379761","0.9506872892379761","0.9506872892379761","0.28250885009765625","0.28250885009765625","0.28250885009765625","0.35615184903144836","0.35615184903144836","0.35615184903144836","1.0691198110580444","1.0691198110580444","1.0691198110580444","0.3212667405605316","0.3212667405605316","0.3212667405605316"
"10799","0.3124433755874634","0.3124433755874634","0.3124433755874634","0.8286228775978088","0.8286228775978088","0.8286228775978088","0.2339237928390503","0.2339237928390503","0.2339237928390503","1.6541436910629272","1.6541436910629272","1.6541436910629272","1.4722830057144165","1.4722830057144165","1.4722830057144165","0.29666873812675476","0.29666873812675476","0.29666873812675476"
"10829","0.16855797171592712","0.16855797171592712","0.16855797171592712","0.6277211904525757","0.6277211904525757","0.6277211904525757","0.4836142361164093","0.4836142361164093","0.4836142361164093","0.3217915892601013","0.3217915892601013","0.3217915892601013","1.3163255453109741","1.3163255453109741","1.3163255453109741","0.4491026997566223","0.4491026997566223","0.4491026997566223"
"10859","0.1863885074853897","0.1863885074853897","0.1863885074853897","1.1600139141082764","1.1600139141082764","1.1600139141082764","0.3220277428627014","0.3220277428627014","0.3220277428627014","0.3952487111091614","0.3952487111091614","0.3952487111091614","2.258849620819092","2.258849620819092","2.258849620819092","0.3762122690677643","0.3762122690677643","0.3762122690677643"
"10889","0.1969142109155655","0.1969142109155655","0.1969142109155655","0.7836073040962219","0.7836073040962219","0.7836073040962219","0.3367401361465454","0.3367401361465454","0.3367401361465454","0.2576146125793457","0.2576146125793457","0.2576146125793457","1.197164535522461","1.197164535522461","1.197164535522461","0.3949873149394989","0.3949873149394989","0.3949873149394989"
"10919","0.16073200106620789","0.16073200106620789","0.16073200106620789","0.6427994966506958","0.6427994966506958","0.6427994966506958","0.6379241943359375","0.6379241943359375","0.6379241943359375","0.311786949634552","0.311786949634552","0.311786949634552","1.7280298471450806","1.7280298471450806","1.7280298471450806","0.771346926689148","0.771346926689148","0.771346926689148"
"10949","0.25628283619880676","0.25628283619880676","0.25628283619880676","1.5232940912246704","1.5232940912246704","1.5232940912246704","0.17642474174499512","0.17642474174499512","0.17642474174499512","0.29774028062820435","0.29774028062820435","0.29774028062820435","2.135005474090576","2.135005474090576","2.135005474090576","0.5282135605812073","0.5282135605812073","0.5282135605812073"
"10979","0.16546420753002167","0.16546420753002167","0.16546420753002167","0.7170215249061584","0.7170215249061584","0.7170215249061584","0.22975389659404755","0.22975389659404755","0.22975389659404755","0.37744539976119995","0.37744539976119995","0.37744539976119995","1.2345130443572998","1.2345130443572998","1.2345130443572998","0.2967866361141205","0.2967866361141205","0.2967866361141205"
"11009","0.24785739183425903","0.24785739183425903","0.24785739183425903","1.2155627012252808","1.2155627012252808","1.2155627012252808","0.5089728236198425","0.5089728236198425","0.5089728236198425","0.3248921036720276","0.3248921036720276","0.3248921036720276","2.4768946170806885","2.4768946170806885","2.4768946170806885","0.6313309669494629","0.6313309669494629","0.6313309669494629"
"11039","0.15130506455898285","0.15130506455898285","0.15130506455898285","0.40761879086494446","0.40761879086494446","0.40761879086494446","0.3955838680267334","0.3955838680267334","0.3955838680267334","0.3756946623325348","0.3756946623325348","0.3756946623325348","1.1486636400222778","1.1486636400222778","1.1486636400222778","0.4081934988498688","0.4081934988498688","0.4081934988498688"
"11069","0.2045496702194214","0.2045496702194214","0.2045496702194214","0.8982865810394287","0.8982865810394287","0.8982865810394287","0.30604755878448486","0.30604755878448486","0.30604755878448486","0.3987034261226654","0.3987034261226654","0.3987034261226654","3.332548141479492","3.332548141479492","3.332548141479492","0.4152034521102905","0.4152034521102905","0.4152034521102905"
"11099","0.23821738362312317","0.23821738362312317","0.23821738362312317","0.572282075881958","0.572282075881958","0.572282075881958","0.29173868894577026","0.29173868894577026","0.29173868894577026","0.24770191311836243","0.24770191311836243","0.24770191311836243","1.0677927732467651","1.0677927732467651","1.0677927732467651","0.34998202323913574","0.34998202323913574","0.34998202323913574"
"11129","0.29881927371025085","0.29881927371025085","0.29881927371025085","0.6728821992874146","0.6728821992874146","0.6728821992874146","0.295726478099823","0.295726478099823","0.295726478099823","0.41585057973861694","0.41585057973861694","0.41585057973861694","1.1462039947509766","1.1462039947509766","1.1462039947509766","0.39289650321006775","0.39289650321006775","0.39289650321006775"
"11159","0.16478358209133148","0.16478358209133148","0.16478358209133148","1.1525853872299194","1.1525853872299194","1.1525853872299194","0.29813849925994873","0.29813849925994873","0.29813849925994873","0.2595978379249573","0.2595978379249573","0.2595978379249573","1.6381053924560547","1.6381053924560547","1.6381053924560547","0.3271052837371826","0.3271052837371826","0.3271052837371826"
"11189","0.23782016336917877","0.23782016336917877","0.23782016336917877","0.6191869378089905","0.6191869378089905","0.6191869378089905","0.563101053237915","0.563101053237915","0.563101053237915","0.35630109906196594","0.35630109906196594","0.35630109906196594","1.1580954790115356","1.1580954790115356","1.1580954790115356","0.5323216319084167","0.5323216319084167","0.5323216319084167"
"11219","0.272193968296051","0.272193968296051","0.272193968296051","0.9253528118133545","0.9253528118133545","0.9253528118133545","0.316650927066803","0.316650927066803","0.316650927066803","0.34857985377311707","0.34857985377311707","0.34857985377311707","1.9458318948745728","1.9458318948745728","1.9458318948745728","0.4270230829715729","0.4270230829715729","0.4270230829715729"
"11249","0.18735411763191223","0.18735411763191223","0.18735411763191223","0.7838473320007324","0.7838473320007324","0.7838473320007324","0.28931286931037903","0.28931286931037903","0.28931286931037903","0.3226702809333801","0.3226702809333801","0.3226702809333801","1.0541081428527832","1.0541081428527832","1.0541081428527832","0.3562636971473694","0.3562636971473694","0.3562636971473694"
"11279","0.15282008051872253","0.15282008051872253","0.15282008051872253","0.6737297177314758","0.6737297177314758","0.6737297177314758","0.3894045054912567","0.3894045054912567","0.3894045054912567","0.28866440057754517","0.28866440057754517","0.28866440057754517","1.1315325498580933","1.1315325498580933","1.1315325498580933","0.4915238916873932","0.4915238916873932","0.4915238916873932"
"11309","0.16321048140525818","0.16321048140525818","0.16321048140525818","0.6408735513687134","0.6408735513687134","0.6408735513687134","0.2546689212322235","0.2546689212322235","0.2546689212322235","0.29496651887893677","0.29496651887893677","0.29496651887893677","1.4548742771148682","1.4548742771148682","1.4548742771148682","0.38600629568099976","0.38600629568099976","0.38600629568099976"
"11339","0.22797992825508118","0.22797992825508118","0.22797992825508118","0.6152379512786865","0.6152379512786865","0.6152379512786865","0.328918993473053","0.328918993473053","0.328918993473053","0.2846676707267761","0.2846676707267761","0.2846676707267761","1.48581063747406","1.48581063747406","1.48581063747406","0.39818108081817627","0.39818108081817627","0.39818108081817627"
"11369","0.439034640789032","0.439034640789032","0.439034640789032","1.6025512218475342","1.6025512218475342","1.6025512218475342","0.3403991758823395","0.3403991758823395","0.3403991758823395","0.3555753231048584","0.3555753231048584","0.3555753231048584","1.4597140550613403","1.4597140550613403","1.4597140550613403","0.4040519595146179","0.4040519595146179","0.4040519595146179"
"11399","0.19092227518558502","0.19092227518558502","0.19092227518558502","0.8798578977584839","0.8798578977584839","0.8798578977584839","0.24538832902908325","0.24538832902908325","0.24538832902908325","0.30555450916290283","0.30555450916290283","0.30555450916290283","1.1908735036849976","1.1908735036849976","1.1908735036849976","0.2737116813659668","0.2737116813659668","0.2737116813659668"
"11429","0.2395465224981308","0.2395465224981308","0.2395465224981308","0.5667774677276611","0.5667774677276611","0.5667774677276611","0.3957061767578125","0.3957061767578125","0.3957061767578125","0.29968100786209106","0.29968100786209106","0.29968100786209106","1.1574167013168335","1.1574167013168335","1.1574167013168335","1.0138170719146729","1.0138170719146729","1.0138170719146729"
"11459","0.30578696727752686","0.30578696727752686","0.30578696727752686","0.4767821431159973","0.4767821431159973","0.4767821431159973","0.3141310513019562","0.3141310513019562","0.3141310513019562","0.33339232206344604","0.33339232206344604","0.33339232206344604","1.441890835762024","1.441890835762024","1.441890835762024","0.42837926745414734","0.42837926745414734","0.42837926745414734"
"11489","0.255502313375473","0.255502313375473","0.255502313375473","0.5079432725906372","0.5079432725906372","0.5079432725906372","0.44210073351860046","0.44210073351860046","0.44210073351860046","0.28516748547554016","0.28516748547554016","0.28516748547554016","1.3657299280166626","1.3657299280166626","1.3657299280166626","0.6194530129432678","0.6194530129432678","0.6194530129432678"
"11519","0.18972693383693695","0.18972693383693695","0.18972693383693695","0.6406992673873901","0.6406992673873901","0.6406992673873901","0.2583565413951874","0.2583565413951874","0.2583565413951874","0.2984136939048767","0.2984136939048767","0.2984136939048767","1.5452300310134888","1.5452300310134888","1.5452300310134888","0.41554853320121765","0.41554853320121765","0.41554853320121765"
"11549","0.15938597917556763","0.15938597917556763","0.15938597917556763","1.1973471641540527","1.1973471641540527","1.1973471641540527","0.2584666609764099","0.2584666609764099","0.2584666609764099","0.38048598170280457","0.38048598170280457","0.38048598170280457","1.9301284551620483","1.9301284551620483","1.9301284551620483","0.3419860005378723","0.3419860005378723","0.3419860005378723"
"11579","0.24209091067314148","0.24209091067314148","0.24209091067314148","0.6438653469085693","0.6438653469085693","0.6438653469085693","0.22488807141780853","0.22488807141780853","0.22488807141780853","0.3627451956272125","0.3627451956272125","0.3627451956272125","1.2109929323196411","1.2109929323196411","1.2109929323196411","0.3426916301250458","0.3426916301250458","0.3426916301250458"
"11609","0.25998133420944214","0.25998133420944214","0.25998133420944214","0.5472050309181213","0.5472050309181213","0.5472050309181213","0.38554415106773376","0.38554415106773376","0.38554415106773376","0.3541580140590668","0.3541580140590668","0.3541580140590668","1.1783409118652344","1.1783409118652344","1.1783409118652344","0.3654075264930725","0.3654075264930725","0.3654075264930725"
"11639","0.2204103022813797","0.2204103022813797","0.2204103022813797","1.374595284461975","1.374595284461975","1.374595284461975","0.3664299249649048","0.3664299249649048","0.3664299249649048","0.3044486939907074","0.3044486939907074","0.3044486939907074","1.8085899353027344","1.8085899353027344","1.8085899353027344","0.37158092856407166","0.37158092856407166","0.37158092856407166"
"11669","0.14343364536762238","0.14343364536762238","0.14343364536762238","0.617698609828949","0.617698609828949","0.617698609828949","0.25429317355155945","0.25429317355155945","0.25429317355155945","0.22752894461154938","0.22752894461154938","0.22752894461154938","1.2816675901412964","1.2816675901412964","1.2816675901412964","0.42347657680511475","0.42347657680511475","0.42347657680511475"
"11699","0.16421210765838623","0.16421210765838623","0.16421210765838623","1.047425389289856","1.047425389289856","1.047425389289856","0.40163275599479675","0.40163275599479675","0.40163275599479675","0.3554237186908722","0.3554237186908722","0.3554237186908722","1.6810011863708496","1.6810011863708496","1.6810011863708496","0.6394243240356445","0.6394243240356445","0.6394243240356445"
"11729","0.3411007523536682","0.3411007523536682","0.3411007523536682","0.8726061582565308","0.8726061582565308","0.8726061582565308","0.27213555574417114","0.27213555574417114","0.27213555574417114","0.4784899353981018","0.4784899353981018","0.4784899353981018","1.5170522928237915","1.5170522928237915","1.5170522928237915","0.3621128797531128","0.3621128797531128","0.3621128797531128"
