"Step","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX"
"9839","2.051931619644165","2.051931619644165","2.051931619644165","2.6782872676849365","2.6782872676849365","2.6782872676849365","2.537177324295044","2.537177324295044","2.537177324295044"
"9869","2.0782623291015625","2.0782623291015625","2.0782623291015625","2.8045709133148193","2.8045709133148193","2.8045709133148193","2.7771267890930176","2.7771267890930176","2.7771267890930176"
"9899","1.9799573421478271","1.9799573421478271","1.9799573421478271","2.467477560043335","2.467477560043335","2.467477560043335","2.422062873840332","2.422062873840332","2.422062873840332"
"9929","1.974404215812683","1.974404215812683","1.974404215812683","2.8995141983032227","2.8995141983032227","2.8995141983032227","2.426745653152466","2.426745653152466","2.426745653152466"
"9959","2.097031354904175","2.097031354904175","2.097031354904175","2.9340155124664307","2.9340155124664307","2.9340155124664307","2.7240583896636963","2.7240583896636963","2.7240583896636963"
"9989","1.9894084930419922","1.9894084930419922","1.9894084930419922","2.503990650177002","2.503990650177002","2.503990650177002","2.3164021968841553","2.3164021968841553","2.3164021968841553"
"10019","2.0520546436309814","2.0520546436309814","2.0520546436309814","2.5394463539123535","2.5394463539123535","2.5394463539123535","2.599193572998047","2.599193572998047","2.599193572998047"
"10049","1.994783639907837","1.994783639907837","1.994783639907837","2.9494566917419434","2.9494566917419434","2.9494566917419434","2.465930938720703","2.465930938720703","2.465930938720703"
"10079","1.995331048965454","1.995331048965454","1.995331048965454","2.7982287406921387","2.7982287406921387","2.7982287406921387","2.608402729034424","2.608402729034424","2.608402729034424"
"10109","1.9585654735565186","1.9585654735565186","1.9585654735565186","2.5448203086853027","2.5448203086853027","2.5448203086853027","2.506340980529785","2.506340980529785","2.506340980529785"
"10139","1.9186025857925415","1.9186025857925415","1.9186025857925415","2.3383865356445312","2.3383865356445312","2.3383865356445312","2.6622226238250732","2.6622226238250732","2.6622226238250732"
"10169","1.9397714138031006","1.9397714138031006","1.9397714138031006","2.5678884983062744","2.5678884983062744","2.5678884983062744","2.375746011734009","2.375746011734009","2.375746011734009"
"10199","1.9311846494674683","1.9311846494674683","1.9311846494674683","2.644334554672241","2.644334554672241","2.644334554672241","2.4189302921295166","2.4189302921295166","2.4189302921295166"
"10229","1.977360486984253","1.977360486984253","1.977360486984253","2.6602673530578613","2.6602673530578613","2.6602673530578613","2.526874303817749","2.526874303817749","2.526874303817749"
"10259","1.9405083656311035","1.9405083656311035","1.9405083656311035","2.8309450149536133","2.8309450149536133","2.8309450149536133","2.4865825176239014","2.4865825176239014","2.4865825176239014"
"10289","2.0938656330108643","2.0938656330108643","2.0938656330108643","2.5847597122192383","2.5847597122192383","2.5847597122192383","2.5534353256225586","2.5534353256225586","2.5534353256225586"
"10319","2.083350419998169","2.083350419998169","2.083350419998169","2.379364013671875","2.379364013671875","2.379364013671875","2.37178373336792","2.37178373336792","2.37178373336792"
"10349","1.891609787940979","1.891609787940979","1.891609787940979","2.3152127265930176","2.3152127265930176","2.3152127265930176","2.440033197402954","2.440033197402954","2.440033197402954"
"10379","2.0193159580230713","2.0193159580230713","2.0193159580230713","2.6254851818084717","2.6254851818084717","2.6254851818084717","2.4415338039398193","2.4415338039398193","2.4415338039398193"
"10409","1.9370214939117432","1.9370214939117432","1.9370214939117432","2.4593539237976074","2.4593539237976074","2.4593539237976074","2.377030611038208","2.377030611038208","2.377030611038208"
"10439","1.880115270614624","1.880115270614624","1.880115270614624","2.482001781463623","2.482001781463623","2.482001781463623","2.4805407524108887","2.4805407524108887","2.4805407524108887"
"10469","1.9975653886795044","1.9975653886795044","1.9975653886795044","2.9408912658691406","2.9408912658691406","2.9408912658691406","2.590536117553711","2.590536117553711","2.590536117553711"
"10499","1.9316070079803467","1.9316070079803467","1.9316070079803467","2.4829444885253906","2.4829444885253906","2.4829444885253906","2.574552059173584","2.574552059173584","2.574552059173584"
"10529","3.234459161758423","3.234459161758423","3.234459161758423","2.489079475402832","2.489079475402832","2.489079475402832","2.5934174060821533","2.5934174060821533","2.5934174060821533"
"10559","1.8573769330978394","1.8573769330978394","1.8573769330978394","2.6062567234039307","2.6062567234039307","2.6062567234039307","2.4487602710723877","2.4487602710723877","2.4487602710723877"
"10589","2.0491249561309814","2.0491249561309814","2.0491249561309814","2.5223817825317383","2.5223817825317383","2.5223817825317383","2.4864866733551025","2.4864866733551025","2.4864866733551025"
"10619","1.9285695552825928","1.9285695552825928","1.9285695552825928","2.4260475635528564","2.4260475635528564","2.4260475635528564","2.4738433361053467","2.4738433361053467","2.4738433361053467"
"10649","1.9290945529937744","1.9290945529937744","1.9290945529937744","2.3865883350372314","2.3865883350372314","2.3865883350372314","2.53141713142395","2.53141713142395","2.53141713142395"
"10679","1.910818099975586","1.910818099975586","1.910818099975586","2.4880528450012207","2.4880528450012207","2.4880528450012207","2.4174880981445312","2.4174880981445312","2.4174880981445312"
"10709","2.0570852756500244","2.0570852756500244","2.0570852756500244","2.547971725463867","2.547971725463867","2.547971725463867","2.517005443572998","2.517005443572998","2.517005443572998"
"10739","2.0050671100616455","2.0050671100616455","2.0050671100616455","2.5076239109039307","2.5076239109039307","2.5076239109039307","2.457926034927368","2.457926034927368","2.457926034927368"
"10769","2.0119194984436035","2.0119194984436035","2.0119194984436035","2.285487413406372","2.285487413406372","2.285487413406372","2.3709025382995605","2.3709025382995605","2.3709025382995605"
"10799","2.044326066970825","2.044326066970825","2.044326066970825","2.461591958999634","2.461591958999634","2.461591958999634","2.535773754119873","2.535773754119873","2.535773754119873"
"10829","1.9586966037750244","1.9586966037750244","1.9586966037750244","2.739774465560913","2.739774465560913","2.739774465560913","2.322648048400879","2.322648048400879","2.322648048400879"
"10859","1.9203115701675415","1.9203115701675415","1.9203115701675415","2.705591917037964","2.705591917037964","2.705591917037964","2.4357409477233887","2.4357409477233887","2.4357409477233887"
"10889","1.9747892618179321","1.9747892618179321","1.9747892618179321","2.5692410469055176","2.5692410469055176","2.5692410469055176","2.5063164234161377","2.5063164234161377","2.5063164234161377"
"10919","2.0510873794555664","2.0510873794555664","2.0510873794555664","2.4329185485839844","2.4329185485839844","2.4329185485839844","2.5812883377075195","2.5812883377075195","2.5812883377075195"
"10949","1.9779750108718872","1.9779750108718872","1.9779750108718872","2.4903862476348877","2.4903862476348877","2.4903862476348877","2.3969719409942627","2.3969719409942627","2.3969719409942627"
"10979","1.9144796133041382","1.9144796133041382","1.9144796133041382","2.405519723892212","2.405519723892212","2.405519723892212","2.63785457611084","2.63785457611084","2.63785457611084"
"11009","1.9364863634109497","1.9364863634109497","1.9364863634109497","2.7109954357147217","2.7109954357147217","2.7109954357147217","2.5198962688446045","2.5198962688446045","2.5198962688446045"
"11039","1.9972871541976929","1.9972871541976929","1.9972871541976929","2.519111394882202","2.519111394882202","2.519111394882202","2.373955726623535","2.373955726623535","2.373955726623535"
"11069","1.9968308210372925","1.9968308210372925","1.9968308210372925","2.4635238647460938","2.4635238647460938","2.4635238647460938","2.2719223499298096","2.2719223499298096","2.2719223499298096"
"11099","1.8751887083053589","1.8751887083053589","1.8751887083053589","2.450809955596924","2.450809955596924","2.450809955596924","2.679537296295166","2.679537296295166","2.679537296295166"
"11129","1.9641283750534058","1.9641283750534058","1.9641283750534058","2.538968563079834","2.538968563079834","2.538968563079834","2.36594820022583","2.36594820022583","2.36594820022583"
"11159","1.9537715911865234","1.9537715911865234","1.9537715911865234","2.6517794132232666","2.6517794132232666","2.6517794132232666","2.5024466514587402","2.5024466514587402","2.5024466514587402"
"11189","2.0525918006896973","2.0525918006896973","2.0525918006896973","2.788529634475708","2.788529634475708","2.788529634475708","2.5624308586120605","2.5624308586120605","2.5624308586120605"
"11219","1.9404308795928955","1.9404308795928955","1.9404308795928955","2.3898820877075195","2.3898820877075195","2.3898820877075195","2.5741589069366455","2.5741589069366455","2.5741589069366455"
"11249","2.0085856914520264","2.0085856914520264","2.0085856914520264","2.450312852859497","2.450312852859497","2.450312852859497","2.614872455596924","2.614872455596924","2.614872455596924"
"11279","1.8766875267028809","1.8766875267028809","1.8766875267028809","2.42785906791687","2.42785906791687","2.42785906791687","2.3362419605255127","2.3362419605255127","2.3362419605255127"
"11309","1.9809331893920898","1.9809331893920898","1.9809331893920898","2.5276384353637695","2.5276384353637695","2.5276384353637695","2.452819347381592","2.452819347381592","2.452819347381592"
"11339","2.025444269180298","2.025444269180298","2.025444269180298","2.523794651031494","2.523794651031494","2.523794651031494","2.527331590652466","2.527331590652466","2.527331590652466"
"11369","1.9520021677017212","1.9520021677017212","1.9520021677017212","2.3989908695220947","2.3989908695220947","2.3989908695220947","2.32806396484375","2.32806396484375","2.32806396484375"
"11399","1.8695021867752075","1.8695021867752075","1.8695021867752075","2.3069915771484375","2.3069915771484375","2.3069915771484375","2.49534010887146","2.49534010887146","2.49534010887146"
"11429","1.993387222290039","1.993387222290039","1.993387222290039","2.5436010360717773","2.5436010360717773","2.5436010360717773","2.6557655334472656","2.6557655334472656","2.6557655334472656"
"11459","1.9559545516967773","1.9559545516967773","1.9559545516967773","2.441416025161743","2.441416025161743","2.441416025161743","2.547959327697754","2.547959327697754","2.547959327697754"
"11489","1.9392871856689453","1.9392871856689453","1.9392871856689453","2.5067813396453857","2.5067813396453857","2.5067813396453857","2.5427942276000977","2.5427942276000977","2.5427942276000977"
"11519","1.837839961051941","1.837839961051941","1.837839961051941","2.5245234966278076","2.5245234966278076","2.5245234966278076","2.4276628494262695","2.4276628494262695","2.4276628494262695"
"11549","1.9968578815460205","1.9968578815460205","1.9968578815460205","2.6340363025665283","2.6340363025665283","2.6340363025665283","2.5400285720825195","2.5400285720825195","2.5400285720825195"
"11579","1.9592489004135132","1.9592489004135132","1.9592489004135132","2.5746476650238037","2.5746476650238037","2.5746476650238037","2.582761287689209","2.582761287689209","2.582761287689209"
"11609","1.9730260372161865","1.9730260372161865","1.9730260372161865","2.3771681785583496","2.3771681785583496","2.3771681785583496","2.4379751682281494","2.4379751682281494","2.4379751682281494"
"11639","1.9660210609436035","1.9660210609436035","1.9660210609436035","2.6138224601745605","2.6138224601745605","2.6138224601745605","2.5955162048339844","2.5955162048339844","2.5955162048339844"
"11669","1.964921236038208","1.964921236038208","1.964921236038208","2.4068222045898438","2.4068222045898438","2.4068222045898438","2.356306314468384","2.356306314468384","2.356306314468384"
"11699","2.0043346881866455","2.0043346881866455","2.0043346881866455","2.7736756801605225","2.7736756801605225","2.7736756801605225","2.2588112354278564","2.2588112354278564","2.2588112354278564"
"11729","1.8982585668563843","1.8982585668563843","1.8982585668563843","2.852616548538208","2.852616548538208","2.852616548538208","2.452402353286743","2.452402353286743","2.452402353286743"
"11759","1.8920692205429077","1.8920692205429077","1.8920692205429077","2.230907440185547","2.230907440185547","2.230907440185547","2.2539455890655518","2.2539455890655518","2.2539455890655518"
"11789","1.8774700164794922","1.8774700164794922","1.8774700164794922","2.465803384780884","2.465803384780884","2.465803384780884","2.5745458602905273","2.5745458602905273","2.5745458602905273"
"11819","1.865831732749939","1.865831732749939","1.865831732749939","2.4369802474975586","2.4369802474975586","2.4369802474975586","2.37595534324646","2.37595534324646","2.37595534324646"
"11849","1.8333364725112915","1.8333364725112915","1.8333364725112915","2.4288594722747803","2.4288594722747803","2.4288594722747803","2.400019407272339","2.400019407272339","2.400019407272339"
"11879","1.9022927284240723","1.9022927284240723","1.9022927284240723","2.5500075817108154","2.5500075817108154","2.5500075817108154","2.4637269973754883","2.4637269973754883","2.4637269973754883"
"11909","1.9036113023757935","1.9036113023757935","1.9036113023757935","2.3813633918762207","2.3813633918762207","2.3813633918762207","2.2206103801727295","2.2206103801727295","2.2206103801727295"
"11939","1.9373284578323364","1.9373284578323364","1.9373284578323364","2.716665029525757","2.716665029525757","2.716665029525757","2.5061442852020264","2.5061442852020264","2.5061442852020264"
"11969","1.9270228147506714","1.9270228147506714","1.9270228147506714","2.290231466293335","2.290231466293335","2.290231466293335","2.5961577892303467","2.5961577892303467","2.5961577892303467"
"11999","1.9753481149673462","1.9753481149673462","1.9753481149673462","2.4268641471862793","2.4268641471862793","2.4268641471862793","2.621347665786743","2.621347665786743","2.621347665786743"
"12029","1.9694859981536865","1.9694859981536865","1.9694859981536865","2.404402017593384","2.404402017593384","2.404402017593384","2.54315447807312","2.54315447807312","2.54315447807312"
"12059","1.9381496906280518","1.9381496906280518","1.9381496906280518","2.2817790508270264","2.2817790508270264","2.2817790508270264","2.483535051345825","2.483535051345825","2.483535051345825"
"12089","1.9151232242584229","1.9151232242584229","1.9151232242584229","2.570228099822998","2.570228099822998","2.570228099822998","2.4874768257141113","2.4874768257141113","2.4874768257141113"
"12119","34.266536712646484","34.266536712646484","34.266536712646484","40.53596115112305","40.53596115112305","40.53596115112305","44.083824157714844","44.083824157714844","44.083824157714844"
"12149","1.9619910717010498","1.9619910717010498","1.9619910717010498","2.2885897159576416","2.2885897159576416","2.2885897159576416","2.5208499431610107","2.5208499431610107","2.5208499431610107"
"12179","1.850189208984375","1.850189208984375","1.850189208984375","2.7477123737335205","2.7477123737335205","2.7477123737335205","2.3087685108184814","2.3087685108184814","2.3087685108184814"
"12209","1.9257210493087769","1.9257210493087769","1.9257210493087769","2.5089056491851807","2.5089056491851807","2.5089056491851807","2.4372756481170654","2.4372756481170654","2.4372756481170654"
"12239","1.8364650011062622","1.8364650011062622","1.8364650011062622","2.4007887840270996","2.4007887840270996","2.4007887840270996","2.7373156547546387","2.7373156547546387","2.7373156547546387"
"12269","1.9285308122634888","1.9285308122634888","1.9285308122634888","2.4436442852020264","2.4436442852020264","2.4436442852020264","2.5308241844177246","2.5308241844177246","2.5308241844177246"
"12299","1.9000500440597534","1.9000500440597534","1.9000500440597534","2.352278709411621","2.352278709411621","2.352278709411621","2.394378900527954","2.394378900527954","2.394378900527954"
"12329","1.87242591381073","1.87242591381073","1.87242591381073","2.47274112701416","2.47274112701416","2.47274112701416","2.2806081771850586","2.2806081771850586","2.2806081771850586"
"12359","1.880287528038025","1.880287528038025","1.880287528038025","2.585869312286377","2.585869312286377","2.585869312286377","2.503066062927246","2.503066062927246","2.503066062927246"
"12389","1.9163334369659424","1.9163334369659424","1.9163334369659424","2.6843600273132324","2.6843600273132324","2.6843600273132324","2.318300485610962","2.318300485610962","2.318300485610962"
"12419","1.786698818206787","1.786698818206787","1.786698818206787","2.5396652221679688","2.5396652221679688","2.5396652221679688","2.370701313018799","2.370701313018799","2.370701313018799"
"12449","1.977293610572815","1.977293610572815","1.977293610572815","2.5960545539855957","2.5960545539855957","2.5960545539855957","2.493053436279297","2.493053436279297","2.493053436279297"
"12479","1.9768785238265991","1.9768785238265991","1.9768785238265991","2.493863105773926","2.493863105773926","2.493863105773926","2.283513069152832","2.283513069152832","2.283513069152832"
"12509","1.9600595235824585","1.9600595235824585","1.9600595235824585","2.419898271560669","2.419898271560669","2.419898271560669","2.621873140335083","2.621873140335083","2.621873140335083"
"12539","1.8608230352401733","1.8608230352401733","1.8608230352401733","2.311779022216797","2.311779022216797","2.311779022216797","2.311004638671875","2.311004638671875","2.311004638671875"
"12569","1.9348583221435547","1.9348583221435547","1.9348583221435547","2.3928494453430176","2.3928494453430176","2.3928494453430176","2.6404566764831543","2.6404566764831543","2.6404566764831543"
"12599","1.8905446529388428","1.8905446529388428","1.8905446529388428","2.443265914916992","2.443265914916992","2.443265914916992","2.3930742740631104","2.3930742740631104","2.3930742740631104"
"12629","1.9753549098968506","1.9753549098968506","1.9753549098968506","2.3646962642669678","2.3646962642669678","2.3646962642669678","2.4911437034606934","2.4911437034606934","2.4911437034606934"
"12659","2.0186564922332764","2.0186564922332764","2.0186564922332764","2.6094954013824463","2.6094954013824463","2.6094954013824463","2.455899715423584","2.455899715423584","2.455899715423584"
"12689","1.8684333562850952","1.8684333562850952","1.8684333562850952","2.3367598056793213","2.3367598056793213","2.3367598056793213","2.313112735748291","2.313112735748291","2.313112735748291"
"12719","1.9654057025909424","1.9654057025909424","1.9654057025909424","2.5093135833740234","2.5093135833740234","2.5093135833740234","2.4180116653442383","2.4180116653442383","2.4180116653442383"
"12749","1.9483615159988403","1.9483615159988403","1.9483615159988403","2.5756747722625732","2.5756747722625732","2.5756747722625732","2.5314722061157227","2.5314722061157227","2.5314722061157227"
"12779","1.9061475992202759","1.9061475992202759","1.9061475992202759","2.33890700340271","2.33890700340271","2.33890700340271","2.3912160396575928","2.3912160396575928","2.3912160396575928"
"12809","1.8616836071014404","1.8616836071014404","1.8616836071014404","2.1998443603515625","2.1998443603515625","2.1998443603515625","2.361011028289795","2.361011028289795","2.361011028289795"
"12839","1.975924015045166","1.975924015045166","1.975924015045166","2.589378595352173","2.589378595352173","2.589378595352173","2.1874823570251465","2.1874823570251465","2.1874823570251465"
"12869","2.00331449508667","2.00331449508667","2.00331449508667","2.6008708477020264","2.6008708477020264","2.6008708477020264","2.473196268081665","2.473196268081665","2.473196268081665"
"12899","1.982300043106079","1.982300043106079","1.982300043106079","2.358262300491333","2.358262300491333","2.358262300491333","2.3860394954681396","2.3860394954681396","2.3860394954681396"
"12929","2.0442914962768555","2.0442914962768555","2.0442914962768555","2.4237704277038574","2.4237704277038574","2.4237704277038574","2.437699556350708","2.437699556350708","2.437699556350708"
"12959","2.129859685897827","2.129859685897827","2.129859685897827","3.22113037109375","3.22113037109375","3.22113037109375","2.7617568969726562","2.7617568969726562","2.7617568969726562"
"12989","1.9774316549301147","1.9774316549301147","1.9774316549301147","2.2570924758911133","2.2570924758911133","2.2570924758911133","2.4098165035247803","2.4098165035247803","2.4098165035247803"
"13019","1.9038804769515991","1.9038804769515991","1.9038804769515991","2.4977710247039795","2.4977710247039795","2.4977710247039795","2.3498942852020264","2.3498942852020264","2.3498942852020264"
"13049","1.8184893131256104","1.8184893131256104","1.8184893131256104","2.535710334777832","2.535710334777832","2.535710334777832","2.347672939300537","2.347672939300537","2.347672939300537"
"13079","1.8420219421386719","1.8420219421386719","1.8420219421386719","2.4188106060028076","2.4188106060028076","2.4188106060028076","2.247076988220215","2.247076988220215","2.247076988220215"
"13109","1.8473856449127197","1.8473856449127197","1.8473856449127197","2.4000725746154785","2.4000725746154785","2.4000725746154785","2.328375816345215","2.328375816345215","2.328375816345215"
"13139","1.9905221462249756","1.9905221462249756","1.9905221462249756","2.4717743396759033","2.4717743396759033","2.4717743396759033","2.319204330444336","2.319204330444336","2.319204330444336"
"13169","1.8238685131072998","1.8238685131072998","1.8238685131072998","2.49857234954834","2.49857234954834","2.49857234954834","2.490079402923584","2.490079402923584","2.490079402923584"
"13199","1.900540828704834","1.900540828704834","1.900540828704834","2.546677589416504","2.546677589416504","2.546677589416504","2.5227878093719482","2.5227878093719482","2.5227878093719482"
"13229","1.978328824043274","1.978328824043274","1.978328824043274","2.65960955619812","2.65960955619812","2.65960955619812","2.370331287384033","2.370331287384033","2.370331287384033"
"13259","1.877351999282837","1.877351999282837","1.877351999282837","2.722770929336548","2.722770929336548","2.722770929336548","2.3942854404449463","2.3942854404449463","2.3942854404449463"
"13289","1.8714025020599365","1.8714025020599365","1.8714025020599365","2.3789002895355225","2.3789002895355225","2.3789002895355225","2.4670398235321045","2.4670398235321045","2.4670398235321045"
"13319","1.939583659172058","1.939583659172058","1.939583659172058","2.5068588256835938","2.5068588256835938","2.5068588256835938","2.451399803161621","2.451399803161621","2.451399803161621"
"13349","1.858319640159607","1.858319640159607","1.858319640159607","2.517904281616211","2.517904281616211","2.517904281616211","2.536954641342163","2.536954641342163","2.536954641342163"
"13379","2.014155864715576","2.014155864715576","2.014155864715576","2.4716598987579346","2.4716598987579346","2.4716598987579346","2.4207468032836914","2.4207468032836914","2.4207468032836914"
"13409","1.9286223649978638","1.9286223649978638","1.9286223649978638","2.5525240898132324","2.5525240898132324","2.5525240898132324","2.545414686203003","2.545414686203003","2.545414686203003"
"13439","1.88148832321167","1.88148832321167","1.88148832321167","2.7899489402770996","2.7899489402770996","2.7899489402770996","2.434609889984131","2.434609889984131","2.434609889984131"
"13469","1.8902844190597534","1.8902844190597534","1.8902844190597534","2.624192714691162","2.624192714691162","2.624192714691162","2.324082136154175","2.324082136154175","2.324082136154175"
"13499","1.8634095191955566","1.8634095191955566","1.8634095191955566","2.5678000450134277","2.5678000450134277","2.5678000450134277","2.5362956523895264","2.5362956523895264","2.5362956523895264"
"13529","1.9016036987304688","1.9016036987304688","1.9016036987304688","2.2092692852020264","2.2092692852020264","2.2092692852020264","2.4718947410583496","2.4718947410583496","2.4718947410583496"
"13559","1.8871169090270996","1.8871169090270996","1.8871169090270996","2.528998851776123","2.528998851776123","2.528998851776123","2.495256185531616","2.495256185531616","2.495256185531616"
"13589","1.889082908630371","1.889082908630371","1.889082908630371","2.3213117122650146","2.3213117122650146","2.3213117122650146","2.425516366958618","2.425516366958618","2.425516366958618"
"13619","1.8468831777572632","1.8468831777572632","1.8468831777572632","2.367142677307129","2.367142677307129","2.367142677307129","2.4379379749298096","2.4379379749298096","2.4379379749298096"
"13649","1.98322594165802","1.98322594165802","1.98322594165802","2.419955015182495","2.419955015182495","2.419955015182495","2.5631585121154785","2.5631585121154785","2.5631585121154785"
"13679","1.9242428541183472","1.9242428541183472","1.9242428541183472","2.6126646995544434","2.6126646995544434","2.6126646995544434","2.330212116241455","2.330212116241455","2.330212116241455"
"13709","1.9742376804351807","1.9742376804351807","1.9742376804351807","2.466494083404541","2.466494083404541","2.466494083404541","2.5200743675231934","2.5200743675231934","2.5200743675231934"
"13739","1.974294900894165","1.974294900894165","1.974294900894165","2.74593186378479","2.74593186378479","2.74593186378479","2.3687074184417725","2.3687074184417725","2.3687074184417725"
"13769","1.8572787046432495","1.8572787046432495","1.8572787046432495","2.3919639587402344","2.3919639587402344","2.3919639587402344","2.411190986633301","2.411190986633301","2.411190986633301"
"13799","1.8667501211166382","1.8667501211166382","1.8667501211166382","2.398908853530884","2.398908853530884","2.398908853530884","2.538058280944824","2.538058280944824","2.538058280944824"
"13829","1.992694616317749","1.992694616317749","1.992694616317749","2.5392050743103027","2.5392050743103027","2.5392050743103027","2.407825469970703","2.407825469970703","2.407825469970703"
"13859","1.8392754793167114","1.8392754793167114","1.8392754793167114","2.49462890625","2.49462890625","2.49462890625","2.230750560760498","2.230750560760498","2.230750560760498"
"13889","1.9649327993392944","1.9649327993392944","1.9649327993392944","2.659738063812256","2.659738063812256","2.659738063812256","2.5684380531311035","2.5684380531311035","2.5684380531311035"
"13919","1.9114822149276733","1.9114822149276733","1.9114822149276733","2.5814077854156494","2.5814077854156494","2.5814077854156494","2.7381627559661865","2.7381627559661865","2.7381627559661865"
"13949","1.8768866062164307","1.8768866062164307","1.8768866062164307","2.48958420753479","2.48958420753479","2.48958420753479","2.3744945526123047","2.3744945526123047","2.3744945526123047"
"13979","1.9595348834991455","1.9595348834991455","1.9595348834991455","2.5151548385620117","2.5151548385620117","2.5151548385620117","2.65250563621521","2.65250563621521","2.65250563621521"
"14009","1.9247677326202393","1.9247677326202393","1.9247677326202393","2.5438668727874756","2.5438668727874756","2.5438668727874756","2.4491050243377686","2.4491050243377686","2.4491050243377686"
"14039","1.9162365198135376","1.9162365198135376","1.9162365198135376","2.5692009925842285","2.5692009925842285","2.5692009925842285","2.4523794651031494","2.4523794651031494","2.4523794651031494"
"14069","1.9786416292190552","1.9786416292190552","1.9786416292190552","2.431626319885254","2.431626319885254","2.431626319885254","2.626354932785034","2.626354932785034","2.626354932785034"
"14099","1.975917935371399","1.975917935371399","1.975917935371399","2.3542070388793945","2.3542070388793945","2.3542070388793945","2.283567190170288","2.283567190170288","2.283567190170288"
"14129","1.7721749544143677","1.7721749544143677","1.7721749544143677","2.2269604206085205","2.2269604206085205","2.2269604206085205","2.127964496612549","2.127964496612549","2.127964496612549"
"14159","1.9001400470733643","1.9001400470733643","1.9001400470733643","2.465363025665283","2.465363025665283","2.465363025665283","2.3785881996154785","2.3785881996154785","2.3785881996154785"
"14189","1.9342812299728394","1.9342812299728394","1.9342812299728394","2.548107385635376","2.548107385635376","2.548107385635376","2.3136274814605713","2.3136274814605713","2.3136274814605713"
"14219","1.9243258237838745","1.9243258237838745","1.9243258237838745","2.347773551940918","2.347773551940918","2.347773551940918","2.3772566318511963","2.3772566318511963","2.3772566318511963"
"14249","1.8451833724975586","1.8451833724975586","1.8451833724975586","2.2653450965881348","2.2653450965881348","2.2653450965881348","2.331608533859253","2.331608533859253","2.331608533859253"
"14279","1.8723275661468506","1.8723275661468506","1.8723275661468506","2.387495279312134","2.387495279312134","2.387495279312134","2.2749507427215576","2.2749507427215576","2.2749507427215576"
"14309","1.8136800527572632","1.8136800527572632","1.8136800527572632","2.285726547241211","2.285726547241211","2.285726547241211","2.5728063583374023","2.5728063583374023","2.5728063583374023"
"14339","1.8555331230163574","1.8555331230163574","1.8555331230163574","2.6833324432373047","2.6833324432373047","2.6833324432373047","2.373708486557007","2.373708486557007","2.373708486557007"
"14369","1.8577932119369507","1.8577932119369507","1.8577932119369507","2.491384744644165","2.491384744644165","2.491384744644165","2.423661947250366","2.423661947250366","2.423661947250366"
"14399","1.8334968090057373","1.8334968090057373","1.8334968090057373","2.3723928928375244","2.3723928928375244","2.3723928928375244","2.2639360427856445","2.2639360427856445","2.2639360427856445"
"14429","1.8798280954360962","1.8798280954360962","1.8798280954360962","2.4118247032165527","2.4118247032165527","2.4118247032165527","2.3969576358795166","2.3969576358795166","2.3969576358795166"
"14459","1.934854507446289","1.934854507446289","1.934854507446289","2.646291971206665","2.646291971206665","2.646291971206665","2.6678056716918945","2.6678056716918945","2.6678056716918945"
"14489","1.8971426486968994","1.8971426486968994","1.8971426486968994","2.4882678985595703","2.4882678985595703","2.4882678985595703","2.4784657955169678","2.4784657955169678","2.4784657955169678"
"14519","1.8000456094741821","1.8000456094741821","1.8000456094741821","2.275383949279785","2.275383949279785","2.275383949279785","2.3327112197875977","2.3327112197875977","2.3327112197875977"
"14549","1.9173803329467773","1.9173803329467773","1.9173803329467773","2.4234955310821533","2.4234955310821533","2.4234955310821533","2.49001145362854","2.49001145362854","2.49001145362854"
"14579","1.8700430393218994","1.8700430393218994","1.8700430393218994","2.4086146354675293","2.4086146354675293","2.4086146354675293","2.634418487548828","2.634418487548828","2.634418487548828"
"14609","1.9913134574890137","1.9913134574890137","1.9913134574890137","2.589472532272339","2.589472532272339","2.589472532272339","2.539402961730957","2.539402961730957","2.539402961730957"
"14639","1.849003553390503","1.849003553390503","1.849003553390503","2.3232388496398926","2.3232388496398926","2.3232388496398926","2.5202367305755615","2.5202367305755615","2.5202367305755615"
"14669","1.903194546699524","1.903194546699524","1.903194546699524","2.585329294204712","2.585329294204712","2.585329294204712","2.406510353088379","2.406510353088379","2.406510353088379"
"14699","1.8736711740493774","1.8736711740493774","1.8736711740493774","2.433560848236084","2.433560848236084","2.433560848236084","2.4745750427246094","2.4745750427246094","2.4745750427246094"
