"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MAX"
"9869","64.60547637939453","64.60547637939453","64.60547637939453","140.79896545410156","140.79896545410156","140.79896545410156","24.745302200317383","24.745302200317383","24.745302200317383","64.85084533691406","64.85084533691406","64.85084533691406","139.9555206298828","139.9555206298828","139.9555206298828","24.818466186523438","24.818466186523438","24.818466186523438"
"9899","65.41409301757812","65.41409301757812","65.41409301757812","140.4580535888672","140.4580535888672","140.4580535888672","24.622365951538086","24.622365951538086","24.622365951538086","65.47734069824219","65.47734069824219","65.47734069824219","140.5662078857422","140.5662078857422","140.5662078857422","24.25816535949707","24.25816535949707","24.25816535949707"
"9929","75.73287200927734","75.73287200927734","75.73287200927734","149.75596618652344","149.75596618652344","149.75596618652344","28.269784927368164","28.269784927368164","28.269784927368164","76.08517456054688","76.08517456054688","76.08517456054688","150.70895385742188","150.70895385742188","150.70895385742188","28.340179443359375","28.340179443359375","28.340179443359375"
"9959","69.26821899414062","69.26821899414062","69.26821899414062","148.5941162109375","148.5941162109375","148.5941162109375","32.98330307006836","32.98330307006836","32.98330307006836","69.22715759277344","69.22715759277344","69.22715759277344","149.3368682861328","149.3368682861328","149.3368682861328","32.800575256347656","32.800575256347656","32.800575256347656"
"9989","76.19152069091797","76.19152069091797","76.19152069091797","166.71060180664062","166.71060180664062","166.71060180664062","30.071889877319336","30.071889877319336","30.071889877319336","75.84687042236328","75.84687042236328","75.84687042236328","166.7008514404297","166.7008514404297","166.7008514404297","30.010061264038086","30.010061264038086","30.010061264038086"
"10019","68.6142349243164","68.6142349243164","68.6142349243164","139.394287109375","139.394287109375","139.394287109375","28.625560760498047","28.625560760498047","28.625560760498047","68.59882354736328","68.59882354736328","68.59882354736328","138.82958984375","138.82958984375","138.82958984375","28.504404067993164","28.504404067993164","28.504404067993164"
"10049","67.42396545410156","67.42396545410156","67.42396545410156","144.32492065429688","144.32492065429688","144.32492065429688","25.27164649963379","25.27164649963379","25.27164649963379","67.59141540527344","67.59141540527344","67.59141540527344","143.7055206298828","143.7055206298828","143.7055206298828","25.32657814025879","25.32657814025879","25.32657814025879"
"10079","66.25093841552734","66.25093841552734","66.25093841552734","143.90219116210938","143.90219116210938","143.90219116210938","25.574920654296875","25.574920654296875","25.574920654296875","66.10635375976562","66.10635375976562","66.10635375976562","143.1244354248047","143.1244354248047","143.1244354248047","25.564735412597656","25.564735412597656","25.564735412597656"
"10109","63.10344696044922","63.10344696044922","63.10344696044922","131.46299743652344","131.46299743652344","131.46299743652344","25.15610694885254","25.15610694885254","25.15610694885254","63.058250427246094","63.058250427246094","63.058250427246094","131.3180694580078","131.3180694580078","131.3180694580078","25.1370849609375","25.1370849609375","25.1370849609375"
"10139","67.18704223632812","67.18704223632812","67.18704223632812","143.31710815429688","143.31710815429688","143.31710815429688","27.73794937133789","27.73794937133789","27.73794937133789","67.02253723144531","67.02253723144531","67.02253723144531","143.35623168945312","143.35623168945312","143.35623168945312","27.741151809692383","27.741151809692383","27.741151809692383"
"10169","69.3765640258789","69.3765640258789","69.3765640258789","149.70640563964844","149.70640563964844","149.70640563964844","23.037494659423828","23.037494659423828","23.037494659423828","69.31461334228516","69.31461334228516","69.31461334228516","149.3376007080078","149.3376007080078","149.3376007080078","23.07351303100586","23.07351303100586","23.07351303100586"
"10199","70.46138763427734","70.46138763427734","70.46138763427734","150.8549346923828","150.8549346923828","150.8549346923828","27.72400665283203","27.72400665283203","27.72400665283203","70.39200592041016","70.39200592041016","70.39200592041016","150.17355346679688","150.17355346679688","150.17355346679688","27.713388442993164","27.713388442993164","27.713388442993164"
"10229","68.65373992919922","68.65373992919922","68.65373992919922","138.09033203125","138.09033203125","138.09033203125","26.517879486083984","26.517879486083984","26.517879486083984","68.74362182617188","68.74362182617188","68.74362182617188","137.91416931152344","137.91416931152344","137.91416931152344","26.60506820678711","26.60506820678711","26.60506820678711"
"10259","73.56212615966797","73.56212615966797","73.56212615966797","161.95384216308594","161.95384216308594","161.95384216308594","21.463207244873047","21.463207244873047","21.463207244873047","73.23804473876953","73.23804473876953","73.23804473876953","161.0098419189453","161.0098419189453","161.0098419189453","21.28217315673828","21.28217315673828","21.28217315673828"
"10289","63.05234909057617","63.05234909057617","63.05234909057617","139.953125","139.953125","139.953125","25.30158233642578","25.30158233642578","25.30158233642578","62.68024826049805","62.68024826049805","62.68024826049805","140.3088836669922","140.3088836669922","140.3088836669922","25.21171760559082","25.21171760559082","25.21171760559082"
"10319","70.64967346191406","70.64967346191406","70.64967346191406","148.70933532714844","148.70933532714844","148.70933532714844","28.09697151184082","28.09697151184082","28.09697151184082","70.48677825927734","70.48677825927734","70.48677825927734","149.1715850830078","149.1715850830078","149.1715850830078","28.116676330566406","28.116676330566406","28.116676330566406"
"10349","73.12309265136719","73.12309265136719","73.12309265136719","150.75912475585938","150.75912475585938","150.75912475585938","27.453895568847656","27.453895568847656","27.453895568847656","72.77615356445312","72.77615356445312","72.77615356445312","151.65286254882812","151.65286254882812","151.65286254882812","27.489423751831055","27.489423751831055","27.489423751831055"
"10379","69.02271270751953","69.02271270751953","69.02271270751953","145.28985595703125","145.28985595703125","145.28985595703125","25.00642967224121","25.00642967224121","25.00642967224121","68.91384887695312","68.91384887695312","68.91384887695312","145.3948211669922","145.3948211669922","145.3948211669922","24.942176818847656","24.942176818847656","24.942176818847656"
"10409","71.63065338134766","71.63065338134766","71.63065338134766","159.50271606445312","159.50271606445312","159.50271606445312","33.707332611083984","33.707332611083984","33.707332611083984","71.79816436767578","71.79816436767578","71.79816436767578","160.06195068359375","160.06195068359375","160.06195068359375","33.68532180786133","33.68532180786133","33.68532180786133"
"10439","68.52055358886719","68.52055358886719","68.52055358886719","148.5305633544922","148.5305633544922","148.5305633544922","26.39011001586914","26.39011001586914","26.39011001586914","68.39767456054688","68.39767456054688","68.39767456054688","148.45724487304688","148.45724487304688","148.45724487304688","26.13309097290039","26.13309097290039","26.13309097290039"
"10469","62.862796783447266","62.862796783447266","62.862796783447266","132.81179809570312","132.81179809570312","132.81179809570312","32.27423858642578","32.27423858642578","32.27423858642578","62.78757858276367","62.78757858276367","62.78757858276367","133.81689453125","133.81689453125","133.81689453125","32.46879577636719","32.46879577636719","32.46879577636719"
"10499","64.81267547607422","64.81267547607422","64.81267547607422","137.26890563964844","137.26890563964844","137.26890563964844","24.958417892456055","24.958417892456055","24.958417892456055","64.63352966308594","64.63352966308594","64.63352966308594","136.70864868164062","136.70864868164062","136.70864868164062","24.85295295715332","24.85295295715332","24.85295295715332"
"10529","70.5583267211914","70.5583267211914","70.5583267211914","139.65982055664062","139.65982055664062","139.65982055664062","28.391786575317383","28.391786575317383","28.391786575317383","70.52826690673828","70.52826690673828","70.52826690673828","139.79966735839844","139.79966735839844","139.79966735839844","28.52533721923828","28.52533721923828","28.52533721923828"
"10559","65.9726333618164","65.9726333618164","65.9726333618164","153.06231689453125","153.06231689453125","153.06231689453125","27.363353729248047","27.363353729248047","27.363353729248047","66.06504821777344","66.06504821777344","66.06504821777344","153.56216430664062","153.56216430664062","153.56216430664062","27.52176856994629","27.52176856994629","27.52176856994629"
"10589","65.14103698730469","65.14103698730469","65.14103698730469","146.00326538085938","146.00326538085938","146.00326538085938","22.892358779907227","22.892358779907227","22.892358779907227","64.99888610839844","64.99888610839844","64.99888610839844","145.75601196289062","145.75601196289062","145.75601196289062","22.699670791625977","22.699670791625977","22.699670791625977"
"10619","68.23027038574219","68.23027038574219","68.23027038574219","142.95391845703125","142.95391845703125","142.95391845703125","24.946083068847656","24.946083068847656","24.946083068847656","68.27690124511719","68.27690124511719","68.27690124511719","142.43150329589844","142.43150329589844","142.43150329589844","24.94939422607422","24.94939422607422","24.94939422607422"
"10649","63.656639099121094","63.656639099121094","63.656639099121094","135.81439208984375","135.81439208984375","135.81439208984375","24.84536361694336","24.84536361694336","24.84536361694336","63.96967315673828","63.96967315673828","63.96967315673828","135.15469360351562","135.15469360351562","135.15469360351562","24.69059944152832","24.69059944152832","24.69059944152832"
"10679","73.3299560546875","73.3299560546875","73.3299560546875","152.75314331054688","152.75314331054688","152.75314331054688","29.702728271484375","29.702728271484375","29.702728271484375","73.3961181640625","73.3961181640625","73.3961181640625","152.39552307128906","152.39552307128906","152.39552307128906","29.80013084411621","29.80013084411621","29.80013084411621"
"10709","61.80493927001953","61.80493927001953","61.80493927001953","142.40953063964844","142.40953063964844","142.40953063964844","20.290111541748047","20.290111541748047","20.290111541748047","61.58744812011719","61.58744812011719","61.58744812011719","142.566650390625","142.566650390625","142.566650390625","20.114328384399414","20.114328384399414","20.114328384399414"
"10739","64.93431854248047","64.93431854248047","64.93431854248047","140.41607666015625","140.41607666015625","140.41607666015625","21.45784568786621","21.45784568786621","21.45784568786621","64.8877182006836","64.8877182006836","64.8877182006836","139.99851989746094","139.99851989746094","139.99851989746094","21.54462432861328","21.54462432861328","21.54462432861328"
"10769","69.1689224243164","69.1689224243164","69.1689224243164","142.05812072753906","142.05812072753906","142.05812072753906","29.879404067993164","29.879404067993164","29.879404067993164","68.95189666748047","68.95189666748047","68.95189666748047","141.6131591796875","141.6131591796875","141.6131591796875","29.358598709106445","29.358598709106445","29.358598709106445"
"10799","69.10025024414062","69.10025024414062","69.10025024414062","143.83175659179688","143.83175659179688","143.83175659179688","26.73358154296875","26.73358154296875","26.73358154296875","68.87789916992188","68.87789916992188","68.87789916992188","144.1710662841797","144.1710662841797","144.1710662841797","26.840612411499023","26.840612411499023","26.840612411499023"
"10829","70.40187072753906","70.40187072753906","70.40187072753906","145.42062377929688","145.42062377929688","145.42062377929688","38.669151306152344","38.669151306152344","38.669151306152344","70.0799560546875","70.0799560546875","70.0799560546875","144.60037231445312","144.60037231445312","144.60037231445312","38.42304992675781","38.42304992675781","38.42304992675781"
"10859","67.22154998779297","67.22154998779297","67.22154998779297","158.9910125732422","158.9910125732422","158.9910125732422","21.831340789794922","21.831340789794922","21.831340789794922","67.3076171875","67.3076171875","67.3076171875","158.5740203857422","158.5740203857422","158.5740203857422","21.825336456298828","21.825336456298828","21.825336456298828"
"10889","60.98679733276367","60.98679733276367","60.98679733276367","143.80213928222656","143.80213928222656","143.80213928222656","31.967674255371094","31.967674255371094","31.967674255371094","61.24762725830078","61.24762725830078","61.24762725830078","143.44876098632812","143.44876098632812","143.44876098632812","31.896636962890625","31.896636962890625","31.896636962890625"
"10919","63.615535736083984","63.615535736083984","63.615535736083984","138.6949920654297","138.6949920654297","138.6949920654297","23.233407974243164","23.233407974243164","23.233407974243164","63.70871353149414","63.70871353149414","63.70871353149414","138.39671325683594","138.39671325683594","138.39671325683594","23.056894302368164","23.056894302368164","23.056894302368164"
"10949","71.52547454833984","71.52547454833984","71.52547454833984","149.95864868164062","149.95864868164062","149.95864868164062","21.516082763671875","21.516082763671875","21.516082763671875","71.4653091430664","71.4653091430664","71.4653091430664","150.4508514404297","150.4508514404297","150.4508514404297","21.40148162841797","21.40148162841797","21.40148162841797"
"10979","71.06893920898438","71.06893920898438","71.06893920898438","146.66465759277344","146.66465759277344","146.66465759277344","23.840118408203125","23.840118408203125","23.840118408203125","71.06744384765625","71.06744384765625","71.06744384765625","145.7569122314453","145.7569122314453","145.7569122314453","23.928390502929688","23.928390502929688","23.928390502929688"
"11009","71.83033752441406","71.83033752441406","71.83033752441406","167.69366455078125","167.69366455078125","167.69366455078125","34.299983978271484","34.299983978271484","34.299983978271484","71.4211196899414","71.4211196899414","71.4211196899414","167.97616577148438","167.97616577148438","167.97616577148438","33.91498565673828","33.91498565673828","33.91498565673828"
"11039","72.98399353027344","72.98399353027344","72.98399353027344","149.91763305664062","149.91763305664062","149.91763305664062","28.679052352905273","28.679052352905273","28.679052352905273","73.09603881835938","73.09603881835938","73.09603881835938","149.42884826660156","149.42884826660156","149.42884826660156","28.584407806396484","28.584407806396484","28.584407806396484"
"11069","74.22197723388672","74.22197723388672","74.22197723388672","159.4138641357422","159.4138641357422","159.4138641357422","33.28009796142578","33.28009796142578","33.28009796142578","74.21979522705078","74.21979522705078","74.21979522705078","160.266845703125","160.266845703125","160.266845703125","33.27912139892578","33.27912139892578","33.27912139892578"
"11099","66.59868621826172","66.59868621826172","66.59868621826172","135.66177368164062","135.66177368164062","135.66177368164062","23.227251052856445","23.227251052856445","23.227251052856445","66.21031951904297","66.21031951904297","66.21031951904297","135.67288208007812","135.67288208007812","135.67288208007812","23.201000213623047","23.201000213623047","23.201000213623047"
"11129","70.35041046142578","70.35041046142578","70.35041046142578","151.81996154785156","151.81996154785156","151.81996154785156","27.79258918762207","27.79258918762207","27.79258918762207","69.95272064208984","69.95272064208984","69.95272064208984","151.91835021972656","151.91835021972656","151.91835021972656","27.60964584350586","27.60964584350586","27.60964584350586"
"11159","62.5560417175293","62.5560417175293","62.5560417175293","146.51690673828125","146.51690673828125","146.51690673828125","26.17132568359375","26.17132568359375","26.17132568359375","62.720672607421875","62.720672607421875","62.720672607421875","146.83287048339844","146.83287048339844","146.83287048339844","25.89826774597168","25.89826774597168","25.89826774597168"
"11189","72.63488006591797","72.63488006591797","72.63488006591797","147.47705078125","147.47705078125","147.47705078125","25.785818099975586","25.785818099975586","25.785818099975586","72.62542724609375","72.62542724609375","72.62542724609375","147.05714416503906","147.05714416503906","147.05714416503906","25.73880386352539","25.73880386352539","25.73880386352539"
"11219","68.92141723632812","68.92141723632812","68.92141723632812","138.78065490722656","138.78065490722656","138.78065490722656","21.064701080322266","21.064701080322266","21.064701080322266","68.97563171386719","68.97563171386719","68.97563171386719","138.34373474121094","138.34373474121094","138.34373474121094","20.984159469604492","20.984159469604492","20.984159469604492"
"11249","66.05086517333984","66.05086517333984","66.05086517333984","136.28375244140625","136.28375244140625","136.28375244140625","24.435747146606445","24.435747146606445","24.435747146606445","66.02669525146484","66.02669525146484","66.02669525146484","136.76605224609375","136.76605224609375","136.76605224609375","24.214181900024414","24.214181900024414","24.214181900024414"
"11279","63.61448287963867","63.61448287963867","63.61448287963867","141.22296142578125","141.22296142578125","141.22296142578125","26.2935791015625","26.2935791015625","26.2935791015625","63.66691589355469","63.66691589355469","63.66691589355469","140.82911682128906","140.82911682128906","140.82911682128906","26.05503273010254","26.05503273010254","26.05503273010254"
"11309","65.56900024414062","65.56900024414062","65.56900024414062","155.42384338378906","155.42384338378906","155.42384338378906","27.9642276763916","27.9642276763916","27.9642276763916","65.39747619628906","65.39747619628906","65.39747619628906","154.96832275390625","154.96832275390625","154.96832275390625","27.690876007080078","27.690876007080078","27.690876007080078"
"11339","68.49872589111328","68.49872589111328","68.49872589111328","151.51683044433594","151.51683044433594","151.51683044433594","24.67778205871582","24.67778205871582","24.67778205871582","68.57583618164062","68.57583618164062","68.57583618164062","150.9591064453125","150.9591064453125","150.9591064453125","24.75273323059082","24.75273323059082","24.75273323059082"
"11369","68.38373565673828","68.38373565673828","68.38373565673828","154.46487426757812","154.46487426757812","154.46487426757812","28.991342544555664","28.991342544555664","28.991342544555664","68.26708221435547","68.26708221435547","68.26708221435547","154.0287322998047","154.0287322998047","154.0287322998047","28.76942253112793","28.76942253112793","28.76942253112793"
"11399","69.86344146728516","69.86344146728516","69.86344146728516","142.3557586669922","142.3557586669922","142.3557586669922","22.485456466674805","22.485456466674805","22.485456466674805","70.01270294189453","70.01270294189453","70.01270294189453","141.7692108154297","141.7692108154297","141.7692108154297","22.59237289428711","22.59237289428711","22.59237289428711"
"11429","65.91984558105469","65.91984558105469","65.91984558105469","148.45635986328125","148.45635986328125","148.45635986328125","28.478271484375","28.478271484375","28.478271484375","65.89253997802734","65.89253997802734","65.89253997802734","147.6444091796875","147.6444091796875","147.6444091796875","28.42941665649414","28.42941665649414","28.42941665649414"
"11459","67.37783813476562","67.37783813476562","67.37783813476562","144.8235321044922","144.8235321044922","144.8235321044922","21.660717010498047","21.660717010498047","21.660717010498047","67.26630401611328","67.26630401611328","67.26630401611328","145.8075714111328","145.8075714111328","145.8075714111328","21.53849983215332","21.53849983215332","21.53849983215332"
"11489","63.9081916809082","63.9081916809082","63.9081916809082","141.55899047851562","141.55899047851562","141.55899047851562","30.46292495727539","30.46292495727539","30.46292495727539","63.805301666259766","63.805301666259766","63.805301666259766","141.54786682128906","141.54786682128906","141.54786682128906","30.105321884155273","30.105321884155273","30.105321884155273"
"11519","65.74959564208984","65.74959564208984","65.74959564208984","139.37559509277344","139.37559509277344","139.37559509277344","24.18865203857422","24.18865203857422","24.18865203857422","65.52227020263672","65.52227020263672","65.52227020263672","138.9954833984375","138.9954833984375","138.9954833984375","24.264734268188477","24.264734268188477","24.264734268188477"
"11549","70.95166778564453","70.95166778564453","70.95166778564453","145.26258850097656","145.26258850097656","145.26258850097656","26.503915786743164","26.503915786743164","26.503915786743164","70.73627471923828","70.73627471923828","70.73627471923828","145.60081481933594","145.60081481933594","145.60081481933594","26.57927894592285","26.57927894592285","26.57927894592285"
"11579","71.84937286376953","71.84937286376953","71.84937286376953","148.23069763183594","148.23069763183594","148.23069763183594","19.45486068725586","19.45486068725586","19.45486068725586","71.64045715332031","71.64045715332031","71.64045715332031","148.39488220214844","148.39488220214844","148.39488220214844","19.25602912902832","19.25602912902832","19.25602912902832"
"11609","63.673973083496094","63.673973083496094","63.673973083496094","136.300048828125","136.300048828125","136.300048828125","19.211917877197266","19.211917877197266","19.211917877197266","63.40718460083008","63.40718460083008","63.40718460083008","136.4692840576172","136.4692840576172","136.4692840576172","18.914405822753906","18.914405822753906","18.914405822753906"
"11639","67.37289428710938","67.37289428710938","67.37289428710938","146.31500244140625","146.31500244140625","146.31500244140625","27.487491607666016","27.487491607666016","27.487491607666016","67.74020385742188","67.74020385742188","67.74020385742188","146.52252197265625","146.52252197265625","146.52252197265625","27.374252319335938","27.374252319335938","27.374252319335938"
"11669","64.98299407958984","64.98299407958984","64.98299407958984","145.50079345703125","145.50079345703125","145.50079345703125","30.214696884155273","30.214696884155273","30.214696884155273","64.93512725830078","64.93512725830078","64.93512725830078","144.6024627685547","144.6024627685547","144.6024627685547","29.95505714416504","29.95505714416504","29.95505714416504"
"11699","71.9175796508789","71.9175796508789","71.9175796508789","154.05023193359375","154.05023193359375","154.05023193359375","28.521860122680664","28.521860122680664","28.521860122680664","71.56269073486328","71.56269073486328","71.56269073486328","155.1842498779297","155.1842498779297","155.1842498779297","28.3834228515625","28.3834228515625","28.3834228515625"
"11729","64.47694396972656","64.47694396972656","64.47694396972656","149.78416442871094","149.78416442871094","149.78416442871094","27.47898292541504","27.47898292541504","27.47898292541504","64.05355834960938","64.05355834960938","64.05355834960938","149.49871826171875","149.49871826171875","149.49871826171875","27.59014320373535","27.59014320373535","27.59014320373535"
"11759","72.03307342529297","72.03307342529297","72.03307342529297","153.02377319335938","153.02377319335938","153.02377319335938","33.7906494140625","33.7906494140625","33.7906494140625","71.69570922851562","71.69570922851562","71.69570922851562","153.48619079589844","153.48619079589844","153.48619079589844","33.880184173583984","33.880184173583984","33.880184173583984"
"11789","64.34300994873047","64.34300994873047","64.34300994873047","130.00022888183594","130.00022888183594","130.00022888183594","24.284175872802734","24.284175872802734","24.284175872802734","64.40178680419922","64.40178680419922","64.40178680419922","130.39968872070312","130.39968872070312","130.39968872070312","23.92128562927246","23.92128562927246","23.92128562927246"
"11819","68.72566986083984","68.72566986083984","68.72566986083984","151.0052032470703","151.0052032470703","151.0052032470703","22.5809326171875","22.5809326171875","22.5809326171875","68.51850891113281","68.51850891113281","68.51850891113281","151.05953979492188","151.05953979492188","151.05953979492188","22.36933135986328","22.36933135986328","22.36933135986328"
"11849","68.49356079101562","68.49356079101562","68.49356079101562","154.43907165527344","154.43907165527344","154.43907165527344","27.1574649810791","27.1574649810791","27.1574649810791","68.31155395507812","68.31155395507812","68.31155395507812","153.6196746826172","153.6196746826172","153.6196746826172","27.173086166381836","27.173086166381836","27.173086166381836"
"11879","67.99061584472656","67.99061584472656","67.99061584472656","146.85926818847656","146.85926818847656","146.85926818847656","24.011798858642578","24.011798858642578","24.011798858642578","67.71871185302734","67.71871185302734","67.71871185302734","146.47445678710938","146.47445678710938","146.47445678710938","23.853178024291992","23.853178024291992","23.853178024291992"
"11909","70.73628997802734","70.73628997802734","70.73628997802734","158.35101318359375","158.35101318359375","158.35101318359375","39.70770263671875","39.70770263671875","39.70770263671875","70.54116821289062","70.54116821289062","70.54116821289062","158.90101623535156","158.90101623535156","158.90101623535156","39.71537399291992","39.71537399291992","39.71537399291992"
"11939","63.772918701171875","63.772918701171875","63.772918701171875","154.40293884277344","154.40293884277344","154.40293884277344","22.676115036010742","22.676115036010742","22.676115036010742","63.729095458984375","63.729095458984375","63.729095458984375","153.40635681152344","153.40635681152344","153.40635681152344","22.47951316833496","22.47951316833496","22.47951316833496"
"11969","60.05936813354492","60.05936813354492","60.05936813354492","139.76959228515625","139.76959228515625","139.76959228515625","22.82146644592285","22.82146644592285","22.82146644592285","60.01611328125","60.01611328125","60.01611328125","140.0999298095703","140.0999298095703","140.0999298095703","22.755502700805664","22.755502700805664","22.755502700805664"
"11999","72.33174896240234","72.33174896240234","72.33174896240234","150.1864471435547","150.1864471435547","150.1864471435547","30.678178787231445","30.678178787231445","30.678178787231445","72.00029754638672","72.00029754638672","72.00029754638672","150.91354370117188","150.91354370117188","150.91354370117188","30.67913055419922","30.67913055419922","30.67913055419922"
"12029","58.6418342590332","58.6418342590332","58.6418342590332","127.76578521728516","127.76578521728516","127.76578521728516","22.426776885986328","22.426776885986328","22.426776885986328","58.45634460449219","58.45634460449219","58.45634460449219","128.07940673828125","128.07940673828125","128.07940673828125","22.370967864990234","22.370967864990234","22.370967864990234"
"12059","67.070556640625","67.070556640625","67.070556640625","138.7770538330078","138.7770538330078","138.7770538330078","23.62625503540039","23.62625503540039","23.62625503540039","67.01406860351562","67.01406860351562","67.01406860351562","138.74302673339844","138.74302673339844","138.74302673339844","23.32278823852539","23.32278823852539","23.32278823852539"
"12089","65.20088958740234","65.20088958740234","65.20088958740234","143.38992309570312","143.38992309570312","143.38992309570312","24.934789657592773","24.934789657592773","24.934789657592773","65.24994659423828","65.24994659423828","65.24994659423828","143.52304077148438","143.52304077148438","143.52304077148438","24.875574111938477","24.875574111938477","24.875574111938477"
"12119","78.28016662597656","78.28016662597656","78.28016662597656","152.98403930664062","152.98403930664062","152.98403930664062","31.171457290649414","31.171457290649414","31.171457290649414","78.26082611083984","78.26082611083984","78.26082611083984","153.83404541015625","153.83404541015625","153.83404541015625","31.035526275634766","31.035526275634766","31.035526275634766"
"12149","64.2547836303711","64.2547836303711","64.2547836303711","138.16525268554688","138.16525268554688","138.16525268554688","23.586986541748047","23.586986541748047","23.586986541748047","64.09459686279297","64.09459686279297","64.09459686279297","139.01251220703125","139.01251220703125","139.01251220703125","23.495677947998047","23.495677947998047","23.495677947998047"
"12179","70.46635437011719","70.46635437011719","70.46635437011719","151.74520874023438","151.74520874023438","151.74520874023438","24.046987533569336","24.046987533569336","24.046987533569336","70.30233001708984","70.30233001708984","70.30233001708984","151.75157165527344","151.75157165527344","151.75157165527344","24.091283798217773","24.091283798217773","24.091283798217773"
"12209","66.72289276123047","66.72289276123047","66.72289276123047","149.26312255859375","149.26312255859375","149.26312255859375","32.781368255615234","32.781368255615234","32.781368255615234","66.49717712402344","66.49717712402344","66.49717712402344","148.75735473632812","148.75735473632812","148.75735473632812","32.42374038696289","32.42374038696289","32.42374038696289"
"12239","67.89002990722656","67.89002990722656","67.89002990722656","141.92930603027344","141.92930603027344","141.92930603027344","23.211933135986328","23.211933135986328","23.211933135986328","67.66029357910156","67.66029357910156","67.66029357910156","141.12310791015625","141.12310791015625","141.12310791015625","23.287445068359375","23.287445068359375","23.287445068359375"
"12269","68.7965316772461","68.7965316772461","68.7965316772461","144.7034149169922","144.7034149169922","144.7034149169922","22.08428192138672","22.08428192138672","22.08428192138672","68.6793212890625","68.6793212890625","68.6793212890625","144.40809631347656","144.40809631347656","144.40809631347656","22.186315536499023","22.186315536499023","22.186315536499023"
"12299","60.24917984008789","60.24917984008789","60.24917984008789","127.33329772949219","127.33329772949219","127.33329772949219","24.413002014160156","24.413002014160156","24.413002014160156","60.02338409423828","60.02338409423828","60.02338409423828","126.68087005615234","126.68087005615234","126.68087005615234","24.64313507080078","24.64313507080078","24.64313507080078"
"12329","64.553955078125","64.553955078125","64.553955078125","151.07115173339844","151.07115173339844","151.07115173339844","25.393112182617188","25.393112182617188","25.393112182617188","64.62008666992188","64.62008666992188","64.62008666992188","150.08763122558594","150.08763122558594","150.08763122558594","25.40165901184082","25.40165901184082","25.40165901184082"
"12359","65.05809783935547","65.05809783935547","65.05809783935547","148.2915802001953","148.2915802001953","148.2915802001953","20.216306686401367","20.216306686401367","20.216306686401367","64.7330551147461","64.7330551147461","64.7330551147461","148.07376098632812","148.07376098632812","148.07376098632812","20.244903564453125","20.244903564453125","20.244903564453125"
"12389","67.13703918457031","67.13703918457031","67.13703918457031","157.33387756347656","157.33387756347656","157.33387756347656","27.103105545043945","27.103105545043945","27.103105545043945","67.14617156982422","67.14617156982422","67.14617156982422","156.8548583984375","156.8548583984375","156.8548583984375","26.8917179107666","26.8917179107666","26.8917179107666"
"12419","69.95271301269531","69.95271301269531","69.95271301269531","143.32383728027344","143.32383728027344","143.32383728027344","23.540069580078125","23.540069580078125","23.540069580078125","69.96975708007812","69.96975708007812","69.96975708007812","142.45669555664062","142.45669555664062","142.45669555664062","23.58916473388672","23.58916473388672","23.58916473388672"
"12449","61.03145217895508","61.03145217895508","61.03145217895508","142.20858764648438","142.20858764648438","142.20858764648438","23.899946212768555","23.899946212768555","23.899946212768555","61.1572265625","61.1572265625","61.1572265625","141.71005249023438","141.71005249023438","141.71005249023438","23.969900131225586","23.969900131225586","23.969900131225586"
"12479","65.84801483154297","65.84801483154297","65.84801483154297","148.32601928710938","148.32601928710938","148.32601928710938","29.091766357421875","29.091766357421875","29.091766357421875","65.73995971679688","65.73995971679688","65.73995971679688","149.07237243652344","149.07237243652344","149.07237243652344","28.697792053222656","28.697792053222656","28.697792053222656"
