"Step","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MAX"
"10169","0.25017327070236206","0.25017327070236206","0.25017327070236206","0.9286358952522278","0.9286358952522278","0.9286358952522278","0.309783935546875","0.309783935546875","0.309783935546875","0.34815850853919983","0.34815850853919983","0.34815850853919983","1.6454802751541138","1.6454802751541138","1.6454802751541138","0.37915998697280884","0.37915998697280884","0.37915998697280884"
"10199","0.2456989288330078","0.2456989288330078","0.2456989288330078","0.9695364236831665","0.9695364236831665","0.9695364236831665","0.39313507080078125","0.39313507080078125","0.39313507080078125","0.3669663965702057","0.3669663965702057","0.3669663965702057","1.493186354637146","1.493186354637146","1.493186354637146","0.4749302566051483","0.4749302566051483","0.4749302566051483"
"10229","0.31993961334228516","0.31993961334228516","0.31993961334228516","0.45292603969573975","0.45292603969573975","0.45292603969573975","0.23798483610153198","0.23798483610153198","0.23798483610153198","0.36018529534339905","0.36018529534339905","0.36018529534339905","1.190699815750122","1.190699815750122","1.190699815750122","0.3131348788738251","0.3131348788738251","0.3131348788738251"
"10259","0.2875700294971466","0.2875700294971466","0.2875700294971466","1.0929957628250122","1.0929957628250122","1.0929957628250122","0.41279661655426025","0.41279661655426025","0.41279661655426025","0.3102571368217468","0.3102571368217468","0.3102571368217468","1.9948289394378662","1.9948289394378662","1.9948289394378662","0.37127676606178284","0.37127676606178284","0.37127676606178284"
"10289","0.22991840541362762","0.22991840541362762","0.22991840541362762","0.5662904381752014","0.5662904381752014","0.5662904381752014","0.2757185399532318","0.2757185399532318","0.2757185399532318","0.2894168496131897","0.2894168496131897","0.2894168496131897","1.867844820022583","1.867844820022583","1.867844820022583","0.3807692527770996","0.3807692527770996","0.3807692527770996"
"10319","0.17757804691791534","0.17757804691791534","0.17757804691791534","1.7368050813674927","1.7368050813674927","1.7368050813674927","0.5054730772972107","0.5054730772972107","0.5054730772972107","0.27522012591362","0.27522012591362","0.27522012591362","1.6946806907653809","1.6946806907653809","1.6946806907653809","0.4399891495704651","0.4399891495704651","0.4399891495704651"
"10349","0.19738449156284332","0.19738449156284332","0.19738449156284332","0.7504911422729492","0.7504911422729492","0.7504911422729492","0.273039311170578","0.273039311170578","0.273039311170578","0.3458183705806732","0.3458183705806732","0.3458183705806732","1.705230951309204","1.705230951309204","1.705230951309204","0.406061053276062","0.406061053276062","0.406061053276062"
"10379","0.1907677799463272","0.1907677799463272","0.1907677799463272","0.7395579218864441","0.7395579218864441","0.7395579218864441","0.28913894295692444","0.28913894295692444","0.28913894295692444","0.3030795156955719","0.3030795156955719","0.3030795156955719","1.3773680925369263","1.3773680925369263","1.3773680925369263","0.6516889929771423","0.6516889929771423","0.6516889929771423"
"10409","0.19960814714431763","0.19960814714431763","0.19960814714431763","1.0416735410690308","1.0416735410690308","1.0416735410690308","0.2550632655620575","0.2550632655620575","0.2550632655620575","0.350799560546875","0.350799560546875","0.350799560546875","1.9974479675292969","1.9974479675292969","1.9974479675292969","0.356913298368454","0.356913298368454","0.356913298368454"
"10439","0.12773503363132477","0.12773503363132477","0.12773503363132477","0.8320795893669128","0.8320795893669128","0.8320795893669128","0.25327154994010925","0.25327154994010925","0.25327154994010925","0.3042067289352417","0.3042067289352417","0.3042067289352417","1.209869623184204","1.209869623184204","1.209869623184204","0.30264949798583984","0.30264949798583984","0.30264949798583984"
"10469","0.21724510192871094","0.21724510192871094","0.21724510192871094","0.6487154960632324","0.6487154960632324","0.6487154960632324","0.3468018174171448","0.3468018174171448","0.3468018174171448","0.29268646240234375","0.29268646240234375","0.29268646240234375","1.3015830516815186","1.3015830516815186","1.3015830516815186","0.6930350065231323","0.6930350065231323","0.6930350065231323"
"10499","0.1626540720462799","0.1626540720462799","0.1626540720462799","0.8025872707366943","0.8025872707366943","0.8025872707366943","0.3113662898540497","0.3113662898540497","0.3113662898540497","0.3047904968261719","0.3047904968261719","0.3047904968261719","1.089819312095642","1.089819312095642","1.089819312095642","0.35291457176208496","0.35291457176208496","0.35291457176208496"
"10529","0.4154844582080841","0.4154844582080841","0.4154844582080841","0.6902055144309998","0.6902055144309998","0.6902055144309998","0.22820590436458588","0.22820590436458588","0.22820590436458588","0.548888087272644","0.548888087272644","0.548888087272644","1.1977211236953735","1.1977211236953735","1.1977211236953735","0.42390623688697815","0.42390623688697815","0.42390623688697815"
"10559","0.19488757848739624","0.19488757848739624","0.19488757848739624","0.8012522459030151","0.8012522459030151","0.8012522459030151","0.2283778339624405","0.2283778339624405","0.2283778339624405","0.24459199607372284","0.24459199607372284","0.24459199607372284","3.0365703105926514","3.0365703105926514","3.0365703105926514","0.38329192996025085","0.38329192996025085","0.38329192996025085"
"10589","0.24230845272541046","0.24230845272541046","0.24230845272541046","1.0690397024154663","1.0690397024154663","1.0690397024154663","0.31869009137153625","0.31869009137153625","0.31869009137153625","0.27990788221359253","0.27990788221359253","0.27990788221359253","2.2450523376464844","2.2450523376464844","2.2450523376464844","0.3189242482185364","0.3189242482185364","0.3189242482185364"
"10619","0.17034679651260376","0.17034679651260376","0.17034679651260376","0.4601486623287201","0.4601486623287201","0.4601486623287201","0.3272812068462372","0.3272812068462372","0.3272812068462372","0.28497835993766785","0.28497835993766785","0.28497835993766785","1.139569640159607","1.139569640159607","1.139569640159607","0.3381131589412689","0.3381131589412689","0.3381131589412689"
"10649","0.18194246292114258","0.18194246292114258","0.18194246292114258","0.6329919099807739","0.6329919099807739","0.6329919099807739","0.24966533482074738","0.24966533482074738","0.24966533482074738","0.2625957131385803","0.2625957131385803","0.2625957131385803","0.9810898900032043","0.9810898900032043","0.9810898900032043","0.33890578150749207","0.33890578150749207","0.33890578150749207"
"10679","0.2088906466960907","0.2088906466960907","0.2088906466960907","0.46131616830825806","0.46131616830825806","0.46131616830825806","0.2959364652633667","0.2959364652633667","0.2959364652633667","0.35044169425964355","0.35044169425964355","0.35044169425964355","1.215935468673706","1.215935468673706","1.215935468673706","0.400959312915802","0.400959312915802","0.400959312915802"
"10709","0.16013813018798828","0.16013813018798828","0.16013813018798828","0.5673829317092896","0.5673829317092896","0.5673829317092896","0.253131628036499","0.253131628036499","0.253131628036499","0.2742546796798706","0.2742546796798706","0.2742546796798706","1.1183010339736938","1.1183010339736938","1.1183010339736938","0.3395436108112335","0.3395436108112335","0.3395436108112335"
"10739","0.17930462956428528","0.17930462956428528","0.17930462956428528","0.48692411184310913","0.48692411184310913","0.48692411184310913","0.2709231376647949","0.2709231376647949","0.2709231376647949","0.27293720841407776","0.27293720841407776","0.27293720841407776","1.4914464950561523","1.4914464950561523","1.4914464950561523","0.3355426788330078","0.3355426788330078","0.3355426788330078"
"10769","0.19254858791828156","0.19254858791828156","0.19254858791828156","0.5260763168334961","0.5260763168334961","0.5260763168334961","0.2746196985244751","0.2746196985244751","0.2746196985244751","0.3370822072029114","0.3370822072029114","0.3370822072029114","1.068008303642273","1.068008303642273","1.068008303642273","0.3515893518924713","0.3515893518924713","0.3515893518924713"
"10799","0.2798289656639099","0.2798289656639099","0.2798289656639099","0.7641752362251282","0.7641752362251282","0.7641752362251282","0.29221582412719727","0.29221582412719727","0.29221582412719727","0.3614002764225006","0.3614002764225006","0.3614002764225006","1.4684542417526245","1.4684542417526245","1.4684542417526245","0.4317399561405182","0.4317399561405182","0.4317399561405182"
"10829","0.19205784797668457","0.19205784797668457","0.19205784797668457","0.49468907713890076","0.49468907713890076","0.49468907713890076","0.32551124691963196","0.32551124691963196","0.32551124691963196","0.2750278413295746","0.2750278413295746","0.2750278413295746","1.313299536705017","1.313299536705017","1.313299536705017","0.47120314836502075","0.47120314836502075","0.47120314836502075"
"10859","0.16015487909317017","0.16015487909317017","0.16015487909317017","1.1850749254226685","1.1850749254226685","1.1850749254226685","0.20825925469398499","0.20825925469398499","0.20825925469398499","0.3685239851474762","0.3685239851474762","0.3685239851474762","2.2516603469848633","2.2516603469848633","2.2516603469848633","0.45450636744499207","0.45450636744499207","0.45450636744499207"
"10889","0.20321255922317505","0.20321255922317505","0.20321255922317505","0.703406572341919","0.703406572341919","0.703406572341919","0.33329635858535767","0.33329635858535767","0.33329635858535767","0.2618350088596344","0.2618350088596344","0.2618350088596344","1.1982629299163818","1.1982629299163818","1.1982629299163818","0.3331339657306671","0.3331339657306671","0.3331339657306671"
"10919","0.1303674727678299","0.1303674727678299","0.1303674727678299","0.5832949280738831","0.5832949280738831","0.5832949280738831","0.773347020149231","0.773347020149231","0.773347020149231","0.3195662796497345","0.3195662796497345","0.3195662796497345","1.7247556447982788","1.7247556447982788","1.7247556447982788","0.8448500633239746","0.8448500633239746","0.8448500633239746"
"10949","0.24793387949466705","0.24793387949466705","0.24793387949466705","1.9079269170761108","1.9079269170761108","1.9079269170761108","0.23548777401447296","0.23548777401447296","0.23548777401447296","0.31826743483543396","0.31826743483543396","0.31826743483543396","2.1256496906280518","2.1256496906280518","2.1256496906280518","0.401263952255249","0.401263952255249","0.401263952255249"
"10979","0.2259039282798767","0.2259039282798767","0.2259039282798767","0.4797074496746063","0.4797074496746063","0.4797074496746063","0.23198342323303223","0.23198342323303223","0.23198342323303223","0.30840495228767395","0.30840495228767395","0.30840495228767395","1.236838698387146","1.236838698387146","1.236838698387146","0.2921481430530548","0.2921481430530548","0.2921481430530548"
"11009","0.2549181580543518","0.2549181580543518","0.2549181580543518","1.0845725536346436","1.0845725536346436","1.0845725536346436","0.5053302049636841","0.5053302049636841","0.5053302049636841","0.3349136412143707","0.3349136412143707","0.3349136412143707","2.4701998233795166","2.4701998233795166","2.4701998233795166","0.559643030166626","0.559643030166626","0.559643030166626"
"11039","0.20188008248806","0.20188008248806","0.20188008248806","0.5588551759719849","0.5588551759719849","0.5588551759719849","0.39643263816833496","0.39643263816833496","0.39643263816833496","0.3959364593029022","0.3959364593029022","0.3959364593029022","1.1471441984176636","1.1471441984176636","1.1471441984176636","0.3629975914955139","0.3629975914955139","0.3629975914955139"
"11069","0.16287006437778473","0.16287006437778473","0.16287006437778473","1.0478887557983398","1.0478887557983398","1.0478887557983398","0.3408225476741791","0.3408225476741791","0.3408225476741791","0.44982194900512695","0.44982194900512695","0.44982194900512695","3.3168957233428955","3.3168957233428955","3.3168957233428955","0.45491766929626465","0.45491766929626465","0.45491766929626465"
"11099","0.1540578305721283","0.1540578305721283","0.1540578305721283","0.5486361980438232","0.5486361980438232","0.5486361980438232","0.2616642713546753","0.2616642713546753","0.2616642713546753","0.2557598948478699","0.2557598948478699","0.2557598948478699","1.0661731958389282","1.0661731958389282","1.0661731958389282","0.3588489592075348","0.3588489592075348","0.3588489592075348"
"11129","0.27557018399238586","0.27557018399238586","0.27557018399238586","0.5688531398773193","0.5688531398773193","0.5688531398773193","0.365427166223526","0.365427166223526","0.365427166223526","0.4302555024623871","0.4302555024623871","0.4302555024623871","1.1464170217514038","1.1464170217514038","1.1464170217514038","0.38778746128082275","0.38778746128082275","0.38778746128082275"
"11159","0.1748860478401184","0.1748860478401184","0.1748860478401184","0.5632670521736145","0.5632670521736145","0.5632670521736145","0.3694944679737091","0.3694944679737091","0.3694944679737091","0.2841133773326874","0.2841133773326874","0.2841133773326874","1.6286773681640625","1.6286773681640625","1.6286773681640625","0.36333727836608887","0.36333727836608887","0.36333727836608887"
"11189","0.2674999237060547","0.2674999237060547","0.2674999237060547","0.7413132786750793","0.7413132786750793","0.7413132786750793","0.5745856165885925","0.5745856165885925","0.5745856165885925","0.384117990732193","0.384117990732193","0.384117990732193","1.1570299863815308","1.1570299863815308","1.1570299863815308","0.5087425708770752","0.5087425708770752","0.5087425708770752"
"11219","0.2083262950181961","0.2083262950181961","0.2083262950181961","0.9457864165306091","0.9457864165306091","0.9457864165306091","0.1941383332014084","0.1941383332014084","0.1941383332014084","0.3510979115962982","0.3510979115962982","0.3510979115962982","1.9428045749664307","1.9428045749664307","1.9428045749664307","0.20529448986053467","0.20529448986053467","0.20529448986053467"
"11249","0.28347018361091614","0.28347018361091614","0.28347018361091614","0.47178739309310913","0.47178739309310913","0.47178739309310913","0.2345569133758545","0.2345569133758545","0.2345569133758545","0.5675681233406067","0.5675681233406067","0.5675681233406067","1.049660086631775","1.049660086631775","1.049660086631775","0.30705589056015015","0.30705589056015015","0.30705589056015015"
"11279","0.38923078775405884","0.38923078775405884","0.38923078775405884","0.8023075461387634","0.8023075461387634","0.8023075461387634","0.36673209071159363","0.36673209071159363","0.36673209071159363","0.6792188286781311","0.6792188286781311","0.6792188286781311","1.133209228515625","1.133209228515625","1.133209228515625","0.36513471603393555","0.36513471603393555","0.36513471603393555"
"11309","0.21262000501155853","0.21262000501155853","0.21262000501155853","0.5348056554794312","0.5348056554794312","0.5348056554794312","0.4212115705013275","0.4212115705013275","0.4212115705013275","0.374501496553421","0.374501496553421","0.374501496553421","1.4501476287841797","1.4501476287841797","1.4501476287841797","0.4222986400127411","0.4222986400127411","0.4222986400127411"
"11339","0.28231313824653625","0.28231313824653625","0.28231313824653625","0.7341482639312744","0.7341482639312744","0.7341482639312744","0.24016204476356506","0.24016204476356506","0.24016204476356506","0.40881118178367615","0.40881118178367615","0.40881118178367615","1.4768136739730835","1.4768136739730835","1.4768136739730835","0.329069048166275","0.329069048166275","0.329069048166275"
"11369","0.23342421650886536","0.23342421650886536","0.23342421650886536","1.6432671546936035","1.6432671546936035","1.6432671546936035","0.20739653706550598","0.20739653706550598","0.20739653706550598","0.35940781235694885","0.35940781235694885","0.35940781235694885","1.4518318176269531","1.4518318176269531","1.4518318176269531","0.32493847608566284","0.32493847608566284","0.32493847608566284"
"11399","0.21206046640872955","0.21206046640872955","0.21206046640872955","0.4439186453819275","0.4439186453819275","0.4439186453819275","0.26429301500320435","0.26429301500320435","0.26429301500320435","0.3356892466545105","0.3356892466545105","0.3356892466545105","1.191559076309204","1.191559076309204","1.191559076309204","0.3245408236980438","0.3245408236980438","0.3245408236980438"
"11429","0.22970935702323914","0.22970935702323914","0.22970935702323914","0.8444207310676575","0.8444207310676575","0.8444207310676575","0.4845799207687378","0.4845799207687378","0.4845799207687378","0.3184765875339508","0.3184765875339508","0.3184765875339508","1.151253581047058","1.151253581047058","1.151253581047058","0.7930360436439514","0.7930360436439514","0.7930360436439514"
"11459","0.15908320248126984","0.15908320248126984","0.15908320248126984","0.4734419286251068","0.4734419286251068","0.4734419286251068","0.24435564875602722","0.24435564875602722","0.24435564875602722","0.3047548234462738","0.3047548234462738","0.3047548234462738","1.438977599143982","1.438977599143982","1.438977599143982","0.31433168053627014","0.31433168053627014","0.31433168053627014"
"11489","0.2844853103160858","0.2844853103160858","0.2844853103160858","0.6184142827987671","0.6184142827987671","0.6184142827987671","0.42934179306030273","0.42934179306030273","0.42934179306030273","0.24409455060958862","0.24409455060958862","0.24409455060958862","1.3597371578216553","1.3597371578216553","1.3597371578216553","0.5854398012161255","0.5854398012161255","0.5854398012161255"
"11519","0.23015162348747253","0.23015162348747253","0.23015162348747253","0.6197850704193115","0.6197850704193115","0.6197850704193115","0.3103841543197632","0.3103841543197632","0.3103841543197632","0.2968643605709076","0.2968643605709076","0.2968643605709076","1.5430920124053955","1.5430920124053955","1.5430920124053955","0.35453808307647705","0.35453808307647705","0.35453808307647705"
"11549","0.24824942648410797","0.24824942648410797","0.24824942648410797","1.0777829885482788","1.0777829885482788","1.0777829885482788","0.3913938105106354","0.3913938105106354","0.3913938105106354","0.38103580474853516","0.38103580474853516","0.38103580474853516","1.9204059839248657","1.9204059839248657","1.9204059839248657","0.34893789887428284","0.34893789887428284","0.34893789887428284"
"11579","0.15820392966270447","0.15820392966270447","0.15820392966270447","0.5986776351928711","0.5986776351928711","0.5986776351928711","0.29013359546661377","0.29013359546661377","0.29013359546661377","0.3400690257549286","0.3400690257549286","0.3400690257549286","1.2115894556045532","1.2115894556045532","1.2115894556045532","0.301866352558136","0.301866352558136","0.301866352558136"
"11609","0.20529276132583618","0.20529276132583618","0.20529276132583618","0.575610876083374","0.575610876083374","0.575610876083374","0.3287924826145172","0.3287924826145172","0.3287924826145172","0.3434862494468689","0.3434862494468689","0.3434862494468689","1.1476078033447266","1.1476078033447266","1.1476078033447266","0.2540197968482971","0.2540197968482971","0.2540197968482971"
"11639","0.15984828770160675","0.15984828770160675","0.15984828770160675","1.6360070705413818","1.6360070705413818","1.6360070705413818","0.28809791803359985","0.28809791803359985","0.28809791803359985","0.31465795636177063","0.31465795636177063","0.31465795636177063","1.7811622619628906","1.7811622619628906","1.7811622619628906","0.3754633665084839","0.3754633665084839","0.3754633665084839"
"11669","0.15915675461292267","0.15915675461292267","0.15915675461292267","0.9614416360855103","0.9614416360855103","0.9614416360855103","0.2699626088142395","0.2699626088142395","0.2699626088142395","0.2535257637500763","0.2535257637500763","0.2535257637500763","1.2589707374572754","1.2589707374572754","1.2589707374572754","0.34024578332901","0.34024578332901","0.34024578332901"
"11699","0.34407493472099304","0.34407493472099304","0.34407493472099304","0.9186434149742126","0.9186434149742126","0.9186434149742126","0.4103759527206421","0.4103759527206421","0.4103759527206421","0.40759116411209106","0.40759116411209106","0.40759116411209106","1.8667131662368774","1.8667131662368774","1.8667131662368774","0.47450345754623413","0.47450345754623413","0.47450345754623413"
"11729","0.2007436752319336","0.2007436752319336","0.2007436752319336","0.8256359100341797","0.8256359100341797","0.8256359100341797","0.3081422746181488","0.3081422746181488","0.3081422746181488","0.49115169048309326","0.49115169048309326","0.49115169048309326","1.6523264646530151","1.6523264646530151","1.6523264646530151","0.3000844120979309","0.3000844120979309","0.3000844120979309"
"11759","0.31741639971733093","0.31741639971733093","0.31741639971733093","0.47735556960105896","0.47735556960105896","0.47735556960105896","0.5880640149116516","0.5880640149116516","0.5880640149116516","0.35094785690307617","0.35094785690307617","0.35094785690307617","1.1239345073699951","1.1239345073699951","1.1239345073699951","0.6766631007194519","0.6766631007194519","0.6766631007194519"
"11789","0.15356767177581787","0.15356767177581787","0.15356767177581787","0.7417481541633606","0.7417481541633606","0.7417481541633606","0.2050846815109253","0.2050846815109253","0.2050846815109253","0.3232174515724182","0.3232174515724182","0.3232174515724182","1.1544150114059448","1.1544150114059448","1.1544150114059448","0.36979421973228455","0.36979421973228455","0.36979421973228455"
"11819","0.11821635812520981","0.11821635812520981","0.11821635812520981","0.6654312014579773","0.6654312014579773","0.6654312014579773","0.23041245341300964","0.23041245341300964","0.23041245341300964","0.32461103796958923","0.32461103796958923","0.32461103796958923","1.1128867864608765","1.1128867864608765","1.1128867864608765","0.3037355840206146","0.3037355840206146","0.3037355840206146"
"11849","0.275533527135849","0.275533527135849","0.275533527135849","1.0133018493652344","1.0133018493652344","1.0133018493652344","0.32998254895210266","0.32998254895210266","0.32998254895210266","0.34012237191200256","0.34012237191200256","0.34012237191200256","2.5127339363098145","2.5127339363098145","2.5127339363098145","0.4543604850769043","0.4543604850769043","0.4543604850769043"
"11879","0.16257330775260925","0.16257330775260925","0.16257330775260925","0.8385062217712402","0.8385062217712402","0.8385062217712402","0.2835361957550049","0.2835361957550049","0.2835361957550049","0.2704892158508301","0.2704892158508301","0.2704892158508301","1.466835618019104","1.466835618019104","1.466835618019104","0.3044465482234955","0.3044465482234955","0.3044465482234955"
"11909","0.24550488591194153","0.24550488591194153","0.24550488591194153","0.690663754940033","0.690663754940033","0.690663754940033","0.4672330319881439","0.4672330319881439","0.4672330319881439","0.3220307230949402","0.3220307230949402","0.3220307230949402","1.0068647861480713","1.0068647861480713","1.0068647861480713","0.6155913472175598","0.6155913472175598","0.6155913472175598"
"11939","0.2962542176246643","0.2962542176246643","0.2962542176246643","0.9245149493217468","0.9245149493217468","0.9245149493217468","0.22025015950202942","0.22025015950202942","0.22025015950202942","0.2651033103466034","0.2651033103466034","0.2651033103466034","1.415346622467041","1.415346622467041","1.415346622467041","0.2613852918148041","0.2613852918148041","0.2613852918148041"
"11969","0.22435066103935242","0.22435066103935242","0.22435066103935242","0.8710920810699463","0.8710920810699463","0.8710920810699463","0.181967630982399","0.181967630982399","0.181967630982399","0.24841228127479553","0.24841228127479553","0.24841228127479553","1.0459423065185547","1.0459423065185547","1.0459423065185547","0.4042041301727295","0.4042041301727295","0.4042041301727295"
"11999","0.2230551838874817","0.2230551838874817","0.2230551838874817","0.6366596221923828","0.6366596221923828","0.6366596221923828","0.271915078163147","0.271915078163147","0.271915078163147","0.4208444356918335","0.4208444356918335","0.4208444356918335","1.2437984943389893","1.2437984943389893","1.2437984943389893","0.6340577006340027","0.6340577006340027","0.6340577006340027"
"12029","0.24955759942531586","0.24955759942531586","0.24955759942531586","0.6071743965148926","0.6071743965148926","0.6071743965148926","0.28793662786483765","0.28793662786483765","0.28793662786483765","0.23778274655342102","0.23778274655342102","0.23778274655342102","1.145967960357666","1.145967960357666","1.145967960357666","0.3375493884086609","0.3375493884086609","0.3375493884086609"
"12059","0.14493471384048462","0.14493471384048462","0.14493471384048462","0.3565399944782257","0.3565399944782257","0.3565399944782257","0.28072530031204224","0.28072530031204224","0.28072530031204224","0.3224915564060211","0.3224915564060211","0.3224915564060211","1.093400239944458","1.093400239944458","1.093400239944458","0.25323063135147095","0.25323063135147095","0.25323063135147095"
"12089","0.14943097531795502","0.14943097531795502","0.14943097531795502","0.588900625705719","0.588900625705719","0.588900625705719","0.23265613615512848","0.23265613615512848","0.23265613615512848","0.2676730751991272","0.2676730751991272","0.2676730751991272","1.0755634307861328","1.0755634307861328","1.0755634307861328","0.3302172124385834","0.3302172124385834","0.3302172124385834"
"12119","0.18194787204265594","0.18194787204265594","0.18194787204265594","0.8109753727912903","0.8109753727912903","0.8109753727912903","0.6078008413314819","0.6078008413314819","0.6078008413314819","0.43583446741104126","0.43583446741104126","0.43583446741104126","1.6755629777908325","1.6755629777908325","1.6755629777908325","0.6107649207115173","0.6107649207115173","0.6107649207115173"
"12149","0.18080134689807892","0.18080134689807892","0.18080134689807892","0.5834165811538696","0.5834165811538696","0.5834165811538696","0.25354906916618347","0.25354906916618347","0.25354906916618347","0.27745935320854187","0.27745935320854187","0.27745935320854187","1.036276936531067","1.036276936531067","1.036276936531067","0.4222670793533325","0.4222670793533325","0.4222670793533325"
"12179","0.19581449031829834","0.19581449031829834","0.19581449031829834","0.7260661125183105","0.7260661125183105","0.7260661125183105","0.34465762972831726","0.34465762972831726","0.34465762972831726","0.274091511964798","0.274091511964798","0.274091511964798","1.5714107751846313","1.5714107751846313","1.5714107751846313","0.3713326156139374","0.3713326156139374","0.3713326156139374"
"12209","0.19672134518623352","0.19672134518623352","0.19672134518623352","0.7380512356758118","0.7380512356758118","0.7380512356758118","0.47716835141181946","0.47716835141181946","0.47716835141181946","0.26902011036872864","0.26902011036872864","0.26902011036872864","1.0841516256332397","1.0841516256332397","1.0841516256332397","0.40160292387008667","0.40160292387008667","0.40160292387008667"
"12239","0.22594425082206726","0.22594425082206726","0.22594425082206726","0.7011292576789856","0.7011292576789856","0.7011292576789856","0.3041200637817383","0.3041200637817383","0.3041200637817383","0.2913258671760559","0.2913258671760559","0.2913258671760559","0.9618018865585327","0.9618018865585327","0.9618018865585327","0.35445597767829895","0.35445597767829895","0.35445597767829895"
"12269","0.20683768391609192","0.20683768391609192","0.20683768391609192","0.6254023313522339","0.6254023313522339","0.6254023313522339","0.3969329297542572","0.3969329297542572","0.3969329297542572","0.39601606130599976","0.39601606130599976","0.39601606130599976","2.0092453956604004","2.0092453956604004","2.0092453956604004","0.39674246311187744","0.39674246311187744","0.39674246311187744"
"12299","0.26450979709625244","0.26450979709625244","0.26450979709625244","0.819118320941925","0.819118320941925","0.819118320941925","0.2451230138540268","0.2451230138540268","0.2451230138540268","0.3164796829223633","0.3164796829223633","0.3164796829223633","1.2160767316818237","1.2160767316818237","1.2160767316818237","0.31416788697242737","0.31416788697242737","0.31416788697242737"
"12329","0.5922479629516602","0.5922479629516602","0.5922479629516602","0.45124712586402893","0.45124712586402893","0.45124712586402893","0.3417031168937683","0.3417031168937683","0.3417031168937683","0.3488757610321045","0.3488757610321045","0.3488757610321045","1.277619481086731","1.277619481086731","1.277619481086731","0.2680266499519348","0.2680266499519348","0.2680266499519348"
"12359","0.2667401134967804","0.2667401134967804","0.2667401134967804","0.9763426780700684","0.9763426780700684","0.9763426780700684","0.3123781085014343","0.3123781085014343","0.3123781085014343","0.30558541417121887","0.30558541417121887","0.30558541417121887","1.683644413948059","1.683644413948059","1.683644413948059","0.33066847920417786","0.33066847920417786","0.33066847920417786"
"12389","0.18643753230571747","0.18643753230571747","0.18643753230571747","0.6794134378433228","0.6794134378433228","0.6794134378433228","0.33367812633514404","0.33367812633514404","0.33367812633514404","0.303105890750885","0.303105890750885","0.303105890750885","1.6148247718811035","1.6148247718811035","1.6148247718811035","0.272095650434494","0.272095650434494","0.272095650434494"
"12419","0.2513633966445923","0.2513633966445923","0.2513633966445923","0.706517219543457","0.706517219543457","0.706517219543457","0.33387649059295654","0.33387649059295654","0.33387649059295654","0.3699418604373932","0.3699418604373932","0.3699418604373932","1.4056265354156494","1.4056265354156494","1.4056265354156494","0.3754199147224426","0.3754199147224426","0.3754199147224426"
"12449","0.13379035890102386","0.13379035890102386","0.13379035890102386","0.5741159915924072","0.5741159915924072","0.5741159915924072","0.20225124061107635","0.20225124061107635","0.20225124061107635","0.23518750071525574","0.23518750071525574","0.23518750071525574","1.1214888095855713","1.1214888095855713","1.1214888095855713","0.2927900552749634","0.2927900552749634","0.2927900552749634"
"12479","0.3124253749847412","0.3124253749847412","0.3124253749847412","0.5148127675056458","0.5148127675056458","0.5148127675056458","0.348387211561203","0.348387211561203","0.348387211561203","0.35811981558799744","0.35811981558799744","0.35811981558799744","1.3984310626983643","1.3984310626983643","1.3984310626983643","0.606910765171051","0.606910765171051","0.606910765171051"
"12509","0.2608257532119751","0.2608257532119751","0.2608257532119751","0.5236740708351135","0.5236740708351135","0.5236740708351135","0.328194797039032","0.328194797039032","0.328194797039032","0.2389659434556961","0.2389659434556961","0.2389659434556961","1.2160919904708862","1.2160919904708862","1.2160919904708862","0.38550084829330444","0.38550084829330444","0.38550084829330444"
