"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX"
"9629","0.6291875243186951","0.6291875243186951","0.6291875243186951","1.3862524032592773","1.3862524032592773","1.3862524032592773","0.681950032711029","0.681950032711029","0.681950032711029"
"9659","0.644436776638031","0.644436776638031","0.644436776638031","1.26453697681427","1.26453697681427","1.26453697681427","0.6411986351013184","0.6411986351013184","0.6411986351013184"
"9689","1.241199254989624","1.241199254989624","1.241199254989624","1.7901276350021362","1.7901276350021362","1.7901276350021362","1.3454216718673706","1.3454216718673706","1.3454216718673706"
"9719","0.6860507726669312","0.6860507726669312","0.6860507726669312","1.5842480659484863","1.5842480659484863","1.5842480659484863","0.4978656768798828","0.4978656768798828","0.4978656768798828"
"9749","0.6369300484657288","0.6369300484657288","0.6369300484657288","1.500943899154663","1.500943899154663","1.500943899154663","0.5557818412780762","0.5557818412780762","0.5557818412780762"
"9779","0.6515914797782898","0.6515914797782898","0.6515914797782898","1.5362260341644287","1.5362260341644287","1.5362260341644287","0.5846603512763977","0.5846603512763977","0.5846603512763977"
"9809","0.6492646932601929","0.6492646932601929","0.6492646932601929","1.4569509029388428","1.4569509029388428","1.4569509029388428","0.6529264450073242","0.6529264450073242","0.6529264450073242"
"9839","0.5676268935203552","0.5676268935203552","0.5676268935203552","1.433811902999878","1.433811902999878","1.433811902999878","0.6608866453170776","0.6608866453170776","0.6608866453170776"
"9869","0.6072658896446228","0.6072658896446228","0.6072658896446228","1.6959224939346313","1.6959224939346313","1.6959224939346313","0.8999871611595154","0.8999871611595154","0.8999871611595154"
"9899","0.7420803904533386","0.7420803904533386","0.7420803904533386","1.2085109949111938","1.2085109949111938","1.2085109949111938","0.6657711863517761","0.6657711863517761","0.6657711863517761"
"9929","0.8322694301605225","0.8322694301605225","0.8322694301605225","1.5274707078933716","1.5274707078933716","1.5274707078933716","0.7180407643318176","0.7180407643318176","0.7180407643318176"
"9959","0.6508561372756958","0.6508561372756958","0.6508561372756958","1.2194966077804565","1.2194966077804565","1.2194966077804565","0.9034666419029236","0.9034666419029236","0.9034666419029236"
"9989","0.6995994448661804","0.6995994448661804","0.6995994448661804","1.8788046836853027","1.8788046836853027","1.8788046836853027","0.748814046382904","0.748814046382904","0.748814046382904"
"10019","0.6033709645271301","0.6033709645271301","0.6033709645271301","1.2344553470611572","1.2344553470611572","1.2344553470611572","0.6928886771202087","0.6928886771202087","0.6928886771202087"
"10049","0.6264144778251648","0.6264144778251648","0.6264144778251648","1.3965017795562744","1.3965017795562744","1.3965017795562744","0.602546215057373","0.602546215057373","0.602546215057373"
"10079","0.6353402733802795","0.6353402733802795","0.6353402733802795","1.2149088382720947","1.2149088382720947","1.2149088382720947","0.501566469669342","0.501566469669342","0.501566469669342"
"10109","0.6334288120269775","0.6334288120269775","0.6334288120269775","1.3319649696350098","1.3319649696350098","1.3319649696350098","0.6677238941192627","0.6677238941192627","0.6677238941192627"
"10139","0.5955969095230103","0.5955969095230103","0.5955969095230103","1.3064342737197876","1.3064342737197876","1.3064342737197876","0.6867960691452026","0.6867960691452026","0.6867960691452026"
"10169","0.6434759497642517","0.6434759497642517","0.6434759497642517","1.629089593887329","1.629089593887329","1.629089593887329","0.5270177125930786","0.5270177125930786","0.5270177125930786"
"10199","0.6843125820159912","0.6843125820159912","0.6843125820159912","1.5649470090866089","1.5649470090866089","1.5649470090866089","0.6675968766212463","0.6675968766212463","0.6675968766212463"
"10229","0.6160889267921448","0.6160889267921448","0.6160889267921448","1.2631645202636719","1.2631645202636719","1.2631645202636719","0.6190708875656128","0.6190708875656128","0.6190708875656128"
"10259","0.6465590000152588","0.6465590000152588","0.6465590000152588","2.132894515991211","2.132894515991211","2.132894515991211","0.5432151556015015","0.5432151556015015","0.5432151556015015"
"10289","0.58793044090271","0.58793044090271","0.58793044090271","1.6215667724609375","1.6215667724609375","1.6215667724609375","0.6111239194869995","0.6111239194869995","0.6111239194869995"
"10319","0.6165286898612976","0.6165286898612976","0.6165286898612976","1.8566656112670898","1.8566656112670898","1.8566656112670898","0.6989376544952393","0.6989376544952393","0.6989376544952393"
"10349","0.6705951690673828","0.6705951690673828","0.6705951690673828","1.5789508819580078","1.5789508819580078","1.5789508819580078","0.6003221273422241","0.6003221273422241","0.6003221273422241"
"10379","0.6150581240653992","0.6150581240653992","0.6150581240653992","1.31382155418396","1.31382155418396","1.31382155418396","0.5166212320327759","0.5166212320327759","0.5166212320327759"
"10409","0.6750341653823853","0.6750341653823853","0.6750341653823853","1.8423981666564941","1.8423981666564941","1.8423981666564941","0.5998071432113647","0.5998071432113647","0.5998071432113647"
"10439","0.5867497324943542","0.5867497324943542","0.5867497324943542","1.2344129085540771","1.2344129085540771","1.2344129085540771","0.657619297504425","0.657619297504425","0.657619297504425"
"10469","0.5292308926582336","0.5292308926582336","0.5292308926582336","1.238869071006775","1.238869071006775","1.238869071006775","0.7204063534736633","0.7204063534736633","0.7204063534736633"
"10499","0.6065820455551147","0.6065820455551147","0.6065820455551147","1.0464719533920288","1.0464719533920288","1.0464719533920288","0.49201536178588867","0.49201536178588867","0.49201536178588867"
"10529","0.8101657032966614","0.8101657032966614","0.8101657032966614","1.1057493686676025","1.1057493686676025","1.1057493686676025","0.6859703660011292","0.6859703660011292","0.6859703660011292"
"10559","0.5396886467933655","0.5396886467933655","0.5396886467933655","1.323970913887024","1.323970913887024","1.323970913887024","0.6713142395019531","0.6713142395019531","0.6713142395019531"
"10589","0.6133737564086914","0.6133737564086914","0.6133737564086914","1.7557082176208496","1.7557082176208496","1.7557082176208496","0.5606047511100769","0.5606047511100769","0.5606047511100769"
"10619","0.5883051753044128","0.5883051753044128","0.5883051753044128","1.1962066888809204","1.1962066888809204","1.1962066888809204","0.4721493422985077","0.4721493422985077","0.4721493422985077"
"10649","0.5280067324638367","0.5280067324638367","0.5280067324638367","0.960629940032959","0.960629940032959","0.960629940032959","0.6024847030639648","0.6024847030639648","0.6024847030639648"
"10679","0.640035092830658","0.640035092830658","0.640035092830658","1.225240707397461","1.225240707397461","1.225240707397461","0.5940043926239014","0.5940043926239014","0.5940043926239014"
"10709","0.5885520577430725","0.5885520577430725","0.5885520577430725","1.082368016242981","1.082368016242981","1.082368016242981","0.5522666573524475","0.5522666573524475","0.5522666573524475"
"10739","0.5833430290222168","0.5833430290222168","0.5833430290222168","1.42135488986969","1.42135488986969","1.42135488986969","0.4252794682979584","0.4252794682979584","0.4252794682979584"
"10769","0.6460037231445312","0.6460037231445312","0.6460037231445312","1.1637650728225708","1.1637650728225708","1.1637650728225708","0.6465890407562256","0.6465890407562256","0.6465890407562256"
"10799","0.607820987701416","0.607820987701416","0.607820987701416","1.3652911186218262","1.3652911186218262","1.3652911186218262","0.6245836615562439","0.6245836615562439","0.6245836615562439"
"10829","0.5476932525634766","0.5476932525634766","0.5476932525634766","1.3513157367706299","1.3513157367706299","1.3513157367706299","0.7589619755744934","0.7589619755744934","0.7589619755744934"
"10859","0.5616875290870667","0.5616875290870667","0.5616875290870667","1.771897554397583","1.771897554397583","1.771897554397583","0.4307875633239746","0.4307875633239746","0.4307875633239746"
"10889","0.5331401228904724","0.5331401228904724","0.5331401228904724","1.346663236618042","1.346663236618042","1.346663236618042","0.6637870669364929","0.6637870669364929","0.6637870669364929"
"10919","0.5974919199943542","0.5974919199943542","0.5974919199943542","1.482259750366211","1.482259750366211","1.482259750366211","0.6505467295646667","0.6505467295646667","0.6505467295646667"
"10949","0.6421114802360535","0.6421114802360535","0.6421114802360535","2.037726640701294","2.037726640701294","2.037726640701294","0.49474531412124634","0.49474531412124634","0.49474531412124634"
"10979","0.6533671617507935","0.6533671617507935","0.6533671617507935","1.1004422903060913","1.1004422903060913","1.1004422903060913","0.5036144256591797","0.5036144256591797","0.5036144256591797"
"11009","0.5721506476402283","0.5721506476402283","0.5721506476402283","1.9287660121917725","1.9287660121917725","1.9287660121917725","1.1194597482681274","1.1194597482681274","1.1194597482681274"
"11039","0.65468430519104","0.65468430519104","0.65468430519104","1.138794183731079","1.138794183731079","1.138794183731079","0.5698809027671814","0.5698809027671814","0.5698809027671814"
"11069","0.6694322228431702","0.6694322228431702","0.6694322228431702","2.31337833404541","2.31337833404541","2.31337833404541","0.7379554510116577","0.7379554510116577","0.7379554510116577"
"11099","0.5290108919143677","0.5290108919143677","0.5290108919143677","1.0614068508148193","1.0614068508148193","1.0614068508148193","0.44832754135131836","0.44832754135131836","0.44832754135131836"
"11129","0.7266810536384583","0.7266810536384583","0.7266810536384583","1.0165743827819824","1.0165743827819824","1.0165743827819824","0.6301708221435547","0.6301708221435547","0.6301708221435547"
"11159","0.5924298763275146","0.5924298763275146","0.5924298763275146","1.5688692331314087","1.5688692331314087","1.5688692331314087","0.5474709272384644","0.5474709272384644","0.5474709272384644"
"11189","0.6762641072273254","0.6762641072273254","0.6762641072273254","1.1160238981246948","1.1160238981246948","1.1160238981246948","0.7276272177696228","0.7276272177696228","0.7276272177696228"
"11219","0.6128401756286621","0.6128401756286621","0.6128401756286621","1.567627191543579","1.567627191543579","1.567627191543579","0.403165340423584","0.403165340423584","0.403165340423584"
"11249","0.5776061415672302","0.5776061415672302","0.5776061415672302","1.0917315483093262","1.0917315483093262","1.0917315483093262","0.4452279210090637","0.4452279210090637","0.4452279210090637"
"11279","0.5636679530143738","0.5636679530143738","0.5636679530143738","1.081014633178711","1.081014633178711","1.081014633178711","0.47328880429267883","0.47328880429267883","0.47328880429267883"
"11309","0.5183765888214111","0.5183765888214111","0.5183765888214111","1.662671446800232","1.662671446800232","1.662671446800232","0.5816248059272766","0.5816248059272766","0.5816248059272766"
"11339","0.5404590368270874","0.5404590368270874","0.5404590368270874","1.2399358749389648","1.2399358749389648","1.2399358749389648","0.5194554924964905","0.5194554924964905","0.5194554924964905"
"11369","0.563557505607605","0.563557505607605","0.563557505607605","2.137089252471924","2.137089252471924","2.137089252471924","0.59116530418396","0.59116530418396","0.59116530418396"
"11399","0.5787734985351562","0.5787734985351562","0.5787734985351562","1.147203803062439","1.147203803062439","1.147203803062439","0.545950710773468","0.545950710773468","0.545950710773468"
"11429","0.5976690649986267","0.5976690649986267","0.5976690649986267","1.1640278100967407","1.1640278100967407","1.1640278100967407","0.6715654730796814","0.6715654730796814","0.6715654730796814"
"11459","0.5923759341239929","0.5923759341239929","0.5923759341239929","1.2356396913528442","1.2356396913528442","1.2356396913528442","0.4905243515968323","0.4905243515968323","0.4905243515968323"
"11489","0.5640968084335327","0.5640968084335327","0.5640968084335327","1.2567753791809082","1.2567753791809082","1.2567753791809082","0.9833897352218628","0.9833897352218628","0.9833897352218628"
"11519","0.567947268486023","0.567947268486023","0.567947268486023","1.4004855155944824","1.4004855155944824","1.4004855155944824","0.5008284449577332","0.5008284449577332","0.5008284449577332"
"11549","0.6380875110626221","0.6380875110626221","0.6380875110626221","1.8283685445785522","1.8283685445785522","1.8283685445785522","0.5046895742416382","0.5046895742416382","0.5046895742416382"
"11579","0.6059574484825134","0.6059574484825134","0.6059574484825134","1.173047423362732","1.173047423362732","1.173047423362732","0.5046266317367554","0.5046266317367554","0.5046266317367554"
"11609","0.5870745182037354","0.5870745182037354","0.5870745182037354","1.0796047449111938","1.0796047449111938","1.0796047449111938","0.33737415075302124","0.33737415075302124","0.33737415075302124"
"11639","0.547800600528717","0.547800600528717","0.547800600528717","1.7861608266830444","1.7861608266830444","1.7861608266830444","0.49548324942588806","0.49548324942588806","0.49548324942588806"
"11669","0.5541178584098816","0.5541178584098816","0.5541178584098816","1.1472491025924683","1.1472491025924683","1.1472491025924683","0.6295771598815918","0.6295771598815918","0.6295771598815918"
"11699","0.575552225112915","0.575552225112915","0.575552225112915","1.507252812385559","1.507252812385559","1.507252812385559","0.6544190645217896","0.6544190645217896","0.6544190645217896"
"11729","0.5382258892059326","0.5382258892059326","0.5382258892059326","1.2992101907730103","1.2992101907730103","1.2992101907730103","0.4434864819049835","0.4434864819049835","0.4434864819049835"
"11759","0.5433660745620728","0.5433660745620728","0.5433660745620728","1.000164270401001","1.000164270401001","1.000164270401001","0.7555906772613525","0.7555906772613525","0.7555906772613525"
"11789","0.49417632818222046","0.49417632818222046","0.49417632818222046","1.1389025449752808","1.1389025449752808","1.1389025449752808","0.5328037738800049","0.5328037738800049","0.5328037738800049"
"11819","0.5627293586730957","0.5627293586730957","0.5627293586730957","0.9828495383262634","0.9828495383262634","0.9828495383262634","0.44438818097114563","0.44438818097114563","0.44438818097114563"
"11849","0.5459283590316772","0.5459283590316772","0.5459283590316772","1.3493502140045166","1.3493502140045166","1.3493502140045166","0.5646155476570129","0.5646155476570129","0.5646155476570129"
"11879","0.5586603283882141","0.5586603283882141","0.5586603283882141","1.3713232278823853","1.3713232278823853","1.3713232278823853","0.44352057576179504","0.44352057576179504","0.44352057576179504"
"11909","0.5523408651351929","0.5523408651351929","0.5523408651351929","0.937516987323761","0.937516987323761","0.937516987323761","0.8253874182701111","0.8253874182701111","0.8253874182701111"
"11939","0.5241379737854004","0.5241379737854004","0.5241379737854004","1.4352632761001587","1.4352632761001587","1.4352632761001587","0.41489049792289734","0.41489049792289734","0.41489049792289734"
"11969","0.4854649007320404","0.4854649007320404","0.4854649007320404","0.9733527898788452","0.9733527898788452","0.9733527898788452","0.470205157995224","0.470205157995224","0.470205157995224"
"11999","0.57993483543396","0.57993483543396","0.57993483543396","1.2708015441894531","1.2708015441894531","1.2708015441894531","0.5590093731880188","0.5590093731880188","0.5590093731880188"
"12029","0.4766257703304291","0.4766257703304291","0.4766257703304291","1.0911753177642822","1.0911753177642822","1.0911753177642822","0.4273315966129303","0.4273315966129303","0.4273315966129303"
"12059","0.528911828994751","0.528911828994751","0.528911828994751","1.080893874168396","1.080893874168396","1.080893874168396","0.42892974615097046","0.42892974615097046","0.42892974615097046"
"12089","0.5301950573921204","0.5301950573921204","0.5301950573921204","1.0121852159500122","1.0121852159500122","1.0121852159500122","0.527454137802124","0.527454137802124","0.527454137802124"
"12119","4.309814453125","4.309814453125","4.309814453125","9.063709259033203","9.063709259033203","9.063709259033203","4.235776901245117","4.235776901245117","4.235776901245117"
"12149","0.5350527167320251","0.5350527167320251","0.5350527167320251","1.0638182163238525","1.0638182163238525","1.0638182163238525","0.61919766664505","0.61919766664505","0.61919766664505"
"12179","0.5369877219200134","0.5369877219200134","0.5369877219200134","1.381447434425354","1.381447434425354","1.381447434425354","0.4639344811439514","0.4639344811439514","0.4639344811439514"
"12209","0.465798556804657","0.465798556804657","0.465798556804657","0.9107410907745361","0.9107410907745361","0.9107410907745361","0.6740627288818359","0.6740627288818359","0.6740627288818359"
"12239","0.49189069867134094","0.49189069867134094","0.49189069867134094","0.9150927662849426","0.9150927662849426","0.9150927662849426","0.5290823578834534","0.5290823578834534","0.5290823578834534"
"12269","0.5624107122421265","0.5624107122421265","0.5624107122421265","1.3258302211761475","1.3258302211761475","1.3258302211761475","0.5651130080223083","0.5651130080223083","0.5651130080223083"
"12299","0.5131334066390991","0.5131334066390991","0.5131334066390991","1.2850817441940308","1.2850817441940308","1.2850817441940308","0.48889651894569397","0.48889651894569397","0.48889651894569397"
"12329","0.5332924127578735","0.5332924127578735","0.5332924127578735","1.012479543685913","1.012479543685913","1.012479543685913","0.3399450480937958","0.3399450480937958","0.3399450480937958"
"12359","0.5106387734413147","0.5106387734413147","0.5106387734413147","1.4496192932128906","1.4496192932128906","1.4496192932128906","0.4137326776981354","0.4137326776981354","0.4137326776981354"
"12389","0.5276849865913391","0.5276849865913391","0.5276849865913391","1.0597337484359741","1.0597337484359741","1.0597337484359741","0.4426802694797516","0.4426802694797516","0.4426802694797516"
"12419","0.5315044522285461","0.5315044522285461","0.5315044522285461","1.335854411125183","1.335854411125183","1.335854411125183","0.4399143159389496","0.4399143159389496","0.4399143159389496"
"12449","0.46659573912620544","0.46659573912620544","0.46659573912620544","1.0092566013336182","1.0092566013336182","1.0092566013336182","0.44710487127304077","0.44710487127304077","0.44710487127304077"
"12479","0.5489687323570251","0.5489687323570251","0.5489687323570251","1.13980233669281","1.13980233669281","1.13980233669281","0.6013416647911072","0.6013416647911072","0.6013416647911072"
"12509","0.4764009416103363","0.4764009416103363","0.4764009416103363","0.943602442741394","0.943602442741394","0.943602442741394","0.5348285436630249","0.5348285436630249","0.5348285436630249"
"12539","0.46977323293685913","0.46977323293685913","0.46977323293685913","1.084855556488037","1.084855556488037","1.084855556488037","0.37903907895088196","0.37903907895088196","0.37903907895088196"
"12569","0.4784986674785614","0.4784986674785614","0.4784986674785614","1.0220277309417725","1.0220277309417725","1.0220277309417725","0.5433045625686646","0.5433045625686646","0.5433045625686646"
"12599","0.5646440982818604","0.5646440982818604","0.5646440982818604","1.0006672143936157","1.0006672143936157","1.0006672143936157","0.6408005952835083","0.6408005952835083","0.6408005952835083"
"12629","0.4919343888759613","0.4919343888759613","0.4919343888759613","1.2276870012283325","1.2276870012283325","1.2276870012283325","0.5183053612709045","0.5183053612709045","0.5183053612709045"
"12659","0.5186908841133118","0.5186908841133118","0.5186908841133118","1.0360687971115112","1.0360687971115112","1.0360687971115112","0.5937495827674866","0.5937495827674866","0.5937495827674866"
"12689","0.5298618078231812","0.5298618078231812","0.5298618078231812","0.9937273859977722","0.9937273859977722","0.9937273859977722","0.803276777267456","0.803276777267456","0.803276777267456"
"12719","0.47685545682907104","0.47685545682907104","0.47685545682907104","0.981989324092865","0.981989324092865","0.981989324092865","0.8079923987388611","0.8079923987388611","0.8079923987388611"
"12749","0.49607935547828674","0.49607935547828674","0.49607935547828674","1.1857112646102905","1.1857112646102905","1.1857112646102905","0.5546690821647644","0.5546690821647644","0.5546690821647644"
"12779","0.5188108682632446","0.5188108682632446","0.5188108682632446","0.9247326254844666","0.9247326254844666","0.9247326254844666","0.3011503517627716","0.3011503517627716","0.3011503517627716"
"12809","0.4938005805015564","0.4938005805015564","0.4938005805015564","0.8595643639564514","0.8595643639564514","0.8595643639564514","0.5027812719345093","0.5027812719345093","0.5027812719345093"
"12839","0.5947667360305786","0.5947667360305786","0.5947667360305786","1.2702540159225464","1.2702540159225464","1.2702540159225464","0.6642531156539917","0.6642531156539917","0.6642531156539917"
"12869","0.47661352157592773","0.47661352157592773","0.47661352157592773","1.490129828453064","1.490129828453064","1.490129828453064","0.5994375348091125","0.5994375348091125","0.5994375348091125"
"12899","0.5185714364051819","0.5185714364051819","0.5185714364051819","1.3357670307159424","1.3357670307159424","1.3357670307159424","0.5725572109222412","0.5725572109222412","0.5725572109222412"
"12929","0.5702120065689087","0.5702120065689087","0.5702120065689087","1.5582467317581177","1.5582467317581177","1.5582467317581177","0.553712010383606","0.553712010383606","0.553712010383606"
"12959","0.44471585750579834","0.44471585750579834","0.44471585750579834","1.2026400566101074","1.2026400566101074","1.2026400566101074","0.48809918761253357","0.48809918761253357","0.48809918761253357"
"12989","0.5477394461631775","0.5477394461631775","0.5477394461631775","0.8807212114334106","0.8807212114334106","0.8807212114334106","0.6367645263671875","0.6367645263671875","0.6367645263671875"
"13019","0.49247339367866516","0.49247339367866516","0.49247339367866516","1.1666637659072876","1.1666637659072876","1.1666637659072876","0.43986281752586365","0.43986281752586365","0.43986281752586365"
"13049","0.509548008441925","0.509548008441925","0.509548008441925","1.763214111328125","1.763214111328125","1.763214111328125","0.44570890069007874","0.44570890069007874","0.44570890069007874"
"13079","0.4637908935546875","0.4637908935546875","0.4637908935546875","0.8710975646972656","0.8710975646972656","0.8710975646972656","0.4050539433956146","0.4050539433956146","0.4050539433956146"
"13109","0.4754540026187897","0.4754540026187897","0.4754540026187897","1.317099928855896","1.317099928855896","1.317099928855896","0.4308070242404938","0.4308070242404938","0.4308070242404938"
"13139","0.48683616518974304","0.48683616518974304","0.48683616518974304","1.3652886152267456","1.3652886152267456","1.3652886152267456","0.5977961421012878","0.5977961421012878","0.5977961421012878"
"13169","0.4590426981449127","0.4590426981449127","0.4590426981449127","1.0359188318252563","1.0359188318252563","1.0359188318252563","0.39038631319999695","0.39038631319999695","0.39038631319999695"
"13199","0.4893580377101898","0.4893580377101898","0.4893580377101898","1.1833699941635132","1.1833699941635132","1.1833699941635132","0.5222707986831665","0.5222707986831665","0.5222707986831665"
"13229","0.5309376120567322","0.5309376120567322","0.5309376120567322","0.8984056711196899","0.8984056711196899","0.8984056711196899","0.3111541271209717","0.3111541271209717","0.3111541271209717"
"13259","0.4892928898334503","0.4892928898334503","0.4892928898334503","1.2196859121322632","1.2196859121322632","1.2196859121322632","0.5261072516441345","0.5261072516441345","0.5261072516441345"
"13289","0.4950904846191406","0.4950904846191406","0.4950904846191406","1.3866589069366455","1.3866589069366455","1.3866589069366455","0.3469974100589752","0.3469974100589752","0.3469974100589752"
"13319","0.5251376032829285","0.5251376032829285","0.5251376032829285","1.1625312566757202","1.1625312566757202","1.1625312566757202","0.4757736027240753","0.4757736027240753","0.4757736027240753"
"13349","0.4965047836303711","0.4965047836303711","0.4965047836303711","1.3367973566055298","1.3367973566055298","1.3367973566055298","0.3328288197517395","0.3328288197517395","0.3328288197517395"
"13379","0.4951450228691101","0.4951450228691101","0.4951450228691101","1.4650139808654785","1.4650139808654785","1.4650139808654785","0.3489047884941101","0.3489047884941101","0.3489047884941101"
"13409","0.5002792477607727","0.5002792477607727","0.5002792477607727","1.3089909553527832","1.3089909553527832","1.3089909553527832","0.2347743809223175","0.2347743809223175","0.2347743809223175"
"13439","0.4333353340625763","0.4333353340625763","0.4333353340625763","1.0434142351150513","1.0434142351150513","1.0434142351150513","0.6553091406822205","0.6553091406822205","0.6553091406822205"
"13469","0.44636571407318115","0.44636571407318115","0.44636571407318115","1.0299651622772217","1.0299651622772217","1.0299651622772217","0.48394331336021423","0.48394331336021423","0.48394331336021423"
"13499","0.528221070766449","0.528221070766449","0.528221070766449","1.2855303287506104","1.2855303287506104","1.2855303287506104","0.7725231647491455","0.7725231647491455","0.7725231647491455"
"13529","0.5086605548858643","0.5086605548858643","0.5086605548858643","0.9874954223632812","0.9874954223632812","0.9874954223632812","0.441476434469223","0.441476434469223","0.441476434469223"
"13559","0.545843243598938","0.545843243598938","0.545843243598938","0.8857218623161316","0.8857218623161316","0.8857218623161316","0.4029938280582428","0.4029938280582428","0.4029938280582428"
"13589","0.47191721200942993","0.47191721200942993","0.47191721200942993","0.7614436149597168","0.7614436149597168","0.7614436149597168","0.39881980419158936","0.39881980419158936","0.39881980419158936"
"13619","0.4419129192829132","0.4419129192829132","0.4419129192829132","1.3808541297912598","1.3808541297912598","1.3808541297912598","0.39861002564430237","0.39861002564430237","0.39861002564430237"
"13649","0.467960000038147","0.467960000038147","0.467960000038147","0.9334919452667236","0.9334919452667236","0.9334919452667236","0.30600497126579285","0.30600497126579285","0.30600497126579285"
"13679","0.4379886984825134","0.4379886984825134","0.4379886984825134","1.277404546737671","1.277404546737671","1.277404546737671","0.3959328830242157","0.3959328830242157","0.3959328830242157"
"13709","0.4725956916809082","0.4725956916809082","0.4725956916809082","0.8381893634796143","0.8381893634796143","0.8381893634796143","0.506410539150238","0.506410539150238","0.506410539150238"
"13739","0.5131490230560303","0.5131490230560303","0.5131490230560303","1.3361965417861938","1.3361965417861938","1.3361965417861938","0.5505431890487671","0.5505431890487671","0.5505431890487671"
"13769","0.5292244553565979","0.5292244553565979","0.5292244553565979","1.1290770769119263","1.1290770769119263","1.1290770769119263","0.5902378559112549","0.5902378559112549","0.5902378559112549"
"13799","0.4521258473396301","0.4521258473396301","0.4521258473396301","1.2137622833251953","1.2137622833251953","1.2137622833251953","0.4075612425804138","0.4075612425804138","0.4075612425804138"
"13829","0.539623498916626","0.539623498916626","0.539623498916626","1.4350827932357788","1.4350827932357788","1.4350827932357788","0.5473365783691406","0.5473365783691406","0.5473365783691406"
"13859","0.47328639030456543","0.47328639030456543","0.47328639030456543","1.229164958000183","1.229164958000183","1.229164958000183","0.4394789934158325","0.4394789934158325","0.4394789934158325"
"13889","0.5063283443450928","0.5063283443450928","0.5063283443450928","1.156327486038208","1.156327486038208","1.156327486038208","0.3837816119194031","0.3837816119194031","0.3837816119194031"
"13919","0.43998751044273376","0.43998751044273376","0.43998751044273376","1.0711710453033447","1.0711710453033447","1.0711710453033447","0.3032302260398865","0.3032302260398865","0.3032302260398865"
"13949","0.4144555628299713","0.4144555628299713","0.4144555628299713","0.926193356513977","0.926193356513977","0.926193356513977","0.31032153964042664","0.31032153964042664","0.31032153964042664"
"13979","0.4948490560054779","0.4948490560054779","0.4948490560054779","0.9027134776115417","0.9027134776115417","0.9027134776115417","0.29991230368614197","0.29991230368614197","0.29991230368614197"
"14009","0.428939551115036","0.428939551115036","0.428939551115036","3.4825215339660645","3.4825215339660645","3.4825215339660645","0.4313165247440338","0.4313165247440338","0.4313165247440338"
"14039","0.5710784196853638","0.5710784196853638","0.5710784196853638","1.8459703922271729","1.8459703922271729","1.8459703922271729","0.3757811188697815","0.3757811188697815","0.3757811188697815"
"14069","0.4604240655899048","0.4604240655899048","0.4604240655899048","0.9241459965705872","0.9241459965705872","0.9241459965705872","0.44376593828201294","0.44376593828201294","0.44376593828201294"
"14099","0.4921168386936188","0.4921168386936188","0.4921168386936188","0.7775923013687134","0.7775923013687134","0.7775923013687134","0.4310537576675415","0.4310537576675415","0.4310537576675415"
"14129","0.47345420718193054","0.47345420718193054","0.47345420718193054","0.9805222153663635","0.9805222153663635","0.9805222153663635","0.48483091592788696","0.48483091592788696","0.48483091592788696"
"14159","0.44001075625419617","0.44001075625419617","0.44001075625419617","1.135606050491333","1.135606050491333","1.135606050491333","0.4203757345676422","0.4203757345676422","0.4203757345676422"
"14189","0.47144708037376404","0.47144708037376404","0.47144708037376404","2.3775410652160645","2.3775410652160645","2.3775410652160645","0.4604569971561432","0.4604569971561432","0.4604569971561432"
"14219","0.45431727170944214","0.45431727170944214","0.45431727170944214","1.7545444965362549","1.7545444965362549","1.7545444965362549","0.4159611463546753","0.4159611463546753","0.4159611463546753"
"14249","0.4711526334285736","0.4711526334285736","0.4711526334285736","0.8523277044296265","0.8523277044296265","0.8523277044296265","0.47748130559921265","0.47748130559921265","0.47748130559921265"
"14279","0.4182519316673279","0.4182519316673279","0.4182519316673279","1.0276683568954468","1.0276683568954468","1.0276683568954468","0.44923606514930725","0.44923606514930725","0.44923606514930725"
"14309","0.42541617155075073","0.42541617155075073","0.42541617155075073","0.9960589408874512","0.9960589408874512","0.9960589408874512","0.2734088897705078","0.2734088897705078","0.2734088897705078"
"14339","0.4444599747657776","0.4444599747657776","0.4444599747657776","1.1649025678634644","1.1649025678634644","1.1649025678634644","0.3757762908935547","0.3757762908935547","0.3757762908935547"
"14369","0.45999664068222046","0.45999664068222046","0.45999664068222046","0.7335314750671387","0.7335314750671387","0.7335314750671387","0.24995724856853485","0.24995724856853485","0.24995724856853485"
"14399","0.47632139921188354","0.47632139921188354","0.47632139921188354","0.8227104544639587","0.8227104544639587","0.8227104544639587","0.39942917227745056","0.39942917227745056","0.39942917227745056"
