"Step","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_10_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_5_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_0_hook_mlp_out_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX"
"9869","2.074315071105957","2.074315071105957","2.074315071105957","2.806689977645874","2.806689977645874","2.806689977645874","2.774693489074707","2.774693489074707","2.774693489074707"
"9899","1.9891891479492188","1.9891891479492188","1.9891891479492188","2.4691860675811768","2.4691860675811768","2.4691860675811768","2.423031806945801","2.423031806945801","2.423031806945801"
"9929","1.96772038936615","1.96772038936615","1.96772038936615","2.9027295112609863","2.9027295112609863","2.9027295112609863","2.4267354011535645","2.4267354011535645","2.4267354011535645"
"9959","2.0976130962371826","2.0976130962371826","2.0976130962371826","2.937411069869995","2.937411069869995","2.937411069869995","2.7235090732574463","2.7235090732574463","2.7235090732574463"
"9989","1.9906779527664185","1.9906779527664185","1.9906779527664185","2.5053398609161377","2.5053398609161377","2.5053398609161377","2.3160781860351562","2.3160781860351562","2.3160781860351562"
"10019","2.0564346313476562","2.0564346313476562","2.0564346313476562","2.54073166847229","2.54073166847229","2.54073166847229","2.5995917320251465","2.5995917320251465","2.5995917320251465"
"10049","2.002992630004883","2.002992630004883","2.002992630004883","2.9530935287475586","2.9530935287475586","2.9530935287475586","2.4657275676727295","2.4657275676727295","2.4657275676727295"
"10079","2.0026426315307617","2.0026426315307617","2.0026426315307617","2.800549268722534","2.800549268722534","2.800549268722534","2.6077184677124023","2.6077184677124023","2.6077184677124023"
"10109","1.9570097923278809","1.9570097923278809","1.9570097923278809","2.5464677810668945","2.5464677810668945","2.5464677810668945","2.5063834190368652","2.5063834190368652","2.5063834190368652"
"10139","1.9223601818084717","1.9223601818084717","1.9223601818084717","2.3384389877319336","2.3384389877319336","2.3384389877319336","2.6616363525390625","2.6616363525390625","2.6616363525390625"
"10169","1.9366177320480347","1.9366177320480347","1.9366177320480347","2.569066047668457","2.569066047668457","2.569066047668457","2.376065254211426","2.376065254211426","2.376065254211426"
"10199","1.9388259649276733","1.9388259649276733","1.9388259649276733","2.6474297046661377","2.6474297046661377","2.6474297046661377","2.41786527633667","2.41786527633667","2.41786527633667"
"10229","1.9813060760498047","1.9813060760498047","1.9813060760498047","2.662576198577881","2.662576198577881","2.662576198577881","2.526893138885498","2.526893138885498","2.526893138885498"
"10259","1.9459060430526733","1.9459060430526733","1.9459060430526733","2.833549976348877","2.833549976348877","2.833549976348877","2.4861695766448975","2.4861695766448975","2.4861695766448975"
"10289","2.0993919372558594","2.0993919372558594","2.0993919372558594","2.5864195823669434","2.5864195823669434","2.5864195823669434","2.5532944202423096","2.5532944202423096","2.5532944202423096"
"10319","2.0949907302856445","2.0949907302856445","2.0949907302856445","2.379871368408203","2.379871368408203","2.379871368408203","2.3714919090270996","2.3714919090270996","2.3714919090270996"
"10349","1.9023257493972778","1.9023257493972778","1.9023257493972778","2.3165249824523926","2.3165249824523926","2.3165249824523926","2.4403746128082275","2.4403746128082275","2.4403746128082275"
"10379","2.025799512863159","2.025799512863159","2.025799512863159","2.627251625061035","2.627251625061035","2.627251625061035","2.43742299079895","2.43742299079895","2.43742299079895"
"10409","1.9463235139846802","1.9463235139846802","1.9463235139846802","2.4606375694274902","2.4606375694274902","2.4606375694274902","2.3772430419921875","2.3772430419921875","2.3772430419921875"
"10439","1.8875874280929565","1.8875874280929565","1.8875874280929565","2.4835665225982666","2.4835665225982666","2.4835665225982666","2.4793014526367188","2.4793014526367188","2.4793014526367188"
"10469","2.00465989112854","2.00465989112854","2.00465989112854","2.9437451362609863","2.9437451362609863","2.9437451362609863","2.58719539642334","2.58719539642334","2.58719539642334"
"10499","1.9378185272216797","1.9378185272216797","1.9378185272216797","2.4843411445617676","2.4843411445617676","2.4843411445617676","2.5748612880706787","2.5748612880706787","2.5748612880706787"
"10529","3.2390782833099365","3.2390782833099365","3.2390782833099365","2.490079641342163","2.490079641342163","2.490079641342163","2.593747138977051","2.593747138977051","2.593747138977051"
"10559","1.863310694694519","1.863310694694519","1.863310694694519","2.609410285949707","2.609410285949707","2.609410285949707","2.448378086090088","2.448378086090088","2.448378086090088"
"10589","2.058150053024292","2.058150053024292","2.058150053024292","2.524183511734009","2.524183511734009","2.524183511734009","2.4876961708068848","2.4876961708068848","2.4876961708068848"
"10619","1.9342305660247803","1.9342305660247803","1.9342305660247803","2.4273555278778076","2.4273555278778076","2.4273555278778076","2.474478006362915","2.474478006362915","2.474478006362915"
"10649","1.9329051971435547","1.9329051971435547","1.9329051971435547","2.3874402046203613","2.3874402046203613","2.3874402046203613","2.5310275554656982","2.5310275554656982","2.5310275554656982"
"10679","1.9160821437835693","1.9160821437835693","1.9160821437835693","2.4895853996276855","2.4895853996276855","2.4895853996276855","2.4169952869415283","2.4169952869415283","2.4169952869415283"
"10709","2.0697145462036133","2.0697145462036133","2.0697145462036133","2.5498857498168945","2.5498857498168945","2.5498857498168945","2.5169668197631836","2.5169668197631836","2.5169668197631836"
"10739","2.009521722793579","2.009521722793579","2.009521722793579","2.5087504386901855","2.5087504386901855","2.5087504386901855","2.4577343463897705","2.4577343463897705","2.4577343463897705"
"10769","2.0144734382629395","2.0144734382629395","2.0144734382629395","2.2858641147613525","2.2858641147613525","2.2858641147613525","2.370408773422241","2.370408773422241","2.370408773422241"
"10799","2.053269624710083","2.053269624710083","2.053269624710083","2.4627013206481934","2.4627013206481934","2.4627013206481934","2.5359175205230713","2.5359175205230713","2.5359175205230713"
"10829","1.9602161645889282","1.9602161645889282","1.9602161645889282","2.742884874343872","2.742884874343872","2.742884874343872","2.3225648403167725","2.3225648403167725","2.3225648403167725"
"10859","1.9240167140960693","1.9240167140960693","1.9240167140960693","2.7076361179351807","2.7076361179351807","2.7076361179351807","2.436107635498047","2.436107635498047","2.436107635498047"
"10889","1.9841302633285522","1.9841302633285522","1.9841302633285522","2.570049285888672","2.570049285888672","2.570049285888672","2.5081710815429688","2.5081710815429688","2.5081710815429688"
"10919","2.0623791217803955","2.0623791217803955","2.0623791217803955","2.4335484504699707","2.4335484504699707","2.4335484504699707","2.580857992172241","2.580857992172241","2.580857992172241"
"10949","1.9761450290679932","1.9761450290679932","1.9761450290679932","2.491654634475708","2.491654634475708","2.491654634475708","2.396790027618408","2.396790027618408","2.396790027618408"
"10979","1.9241350889205933","1.9241350889205933","1.9241350889205933","2.4064993858337402","2.4064993858337402","2.4064993858337402","2.6381676197052","2.6381676197052","2.6381676197052"
"11009","1.9437977075576782","1.9437977075576782","1.9437977075576782","2.7130982875823975","2.7130982875823975","2.7130982875823975","2.519866466522217","2.519866466522217","2.519866466522217"
"11039","2.007464647293091","2.007464647293091","2.007464647293091","2.520399332046509","2.520399332046509","2.520399332046509","2.3734219074249268","2.3734219074249268","2.3734219074249268"
"11069","2.0071730613708496","2.0071730613708496","2.0071730613708496","2.4644365310668945","2.4644365310668945","2.4644365310668945","2.2717742919921875","2.2717742919921875","2.2717742919921875"
"11099","1.8790395259857178","1.8790395259857178","1.8790395259857178","2.4520058631896973","2.4520058631896973","2.4520058631896973","2.680279493331909","2.680279493331909","2.680279493331909"
"11129","1.9711054563522339","1.9711054563522339","1.9711054563522339","2.5422871112823486","2.5422871112823486","2.5422871112823486","2.3666298389434814","2.3666298389434814","2.3666298389434814"
"11159","1.9657995700836182","1.9657995700836182","1.9657995700836182","2.6529953479766846","2.6529953479766846","2.6529953479766846","2.50205397605896","2.50205397605896","2.50205397605896"
"11189","2.056450366973877","2.056450366973877","2.056450366973877","2.788968324661255","2.788968324661255","2.788968324661255","2.5586752891540527","2.5586752891540527","2.5586752891540527"
"11219","1.9444979429244995","1.9444979429244995","1.9444979429244995","2.3896543979644775","2.3896543979644775","2.3896543979644775","2.573312282562256","2.573312282562256","2.573312282562256"
"11249","2.0203099250793457","2.0203099250793457","2.0203099250793457","2.451296091079712","2.451296091079712","2.451296091079712","2.6138129234313965","2.6138129234313965","2.6138129234313965"
"11279","1.8841674327850342","1.8841674327850342","1.8841674327850342","2.429506540298462","2.429506540298462","2.429506540298462","2.335482120513916","2.335482120513916","2.335482120513916"
"11309","1.9831504821777344","1.9831504821777344","1.9831504821777344","2.5279204845428467","2.5279204845428467","2.5279204845428467","2.453913450241089","2.453913450241089","2.453913450241089"
"11339","2.036463499069214","2.036463499069214","2.036463499069214","2.5252492427825928","2.5252492427825928","2.5252492427825928","2.527284860610962","2.527284860610962","2.527284860610962"
"11369","1.9556854963302612","1.9556854963302612","1.9556854963302612","2.3997044563293457","2.3997044563293457","2.3997044563293457","2.3282980918884277","2.3282980918884277","2.3282980918884277"
"11399","1.874674916267395","1.874674916267395","1.874674916267395","2.307821273803711","2.307821273803711","2.307821273803711","2.496136426925659","2.496136426925659","2.496136426925659"
"11429","1.997408151626587","1.997408151626587","1.997408151626587","2.5459280014038086","2.5459280014038086","2.5459280014038086","2.652283191680908","2.652283191680908","2.652283191680908"
"11459","1.963844895362854","1.963844895362854","1.963844895362854","2.4419703483581543","2.4419703483581543","2.4419703483581543","2.5482702255249023","2.5482702255249023","2.5482702255249023"
"11489","1.9458746910095215","1.9458746910095215","1.9458746910095215","2.5081279277801514","2.5081279277801514","2.5081279277801514","2.542530059814453","2.542530059814453","2.542530059814453"
"11519","1.8486411571502686","1.8486411571502686","1.8486411571502686","2.524779796600342","2.524779796600342","2.524779796600342","2.426161766052246","2.426161766052246","2.426161766052246"
"11549","1.9950612783432007","1.9950612783432007","1.9950612783432007","2.6349053382873535","2.6349053382873535","2.6349053382873535","2.5394198894500732","2.5394198894500732","2.5394198894500732"
"11579","1.972675085067749","1.972675085067749","1.972675085067749","2.576422691345215","2.576422691345215","2.576422691345215","2.5816404819488525","2.5816404819488525","2.5816404819488525"
"11609","1.989428997039795","1.989428997039795","1.989428997039795","2.378035306930542","2.378035306930542","2.378035306930542","2.437908172607422","2.437908172607422","2.437908172607422"
"11639","1.968370795249939","1.968370795249939","1.968370795249939","2.6155636310577393","2.6155636310577393","2.6155636310577393","2.5963728427886963","2.5963728427886963","2.5963728427886963"
"11669","1.9762502908706665","1.9762502908706665","1.9762502908706665","2.4083940982818604","2.4083940982818604","2.4083940982818604","2.357879161834717","2.357879161834717","2.357879161834717"
"11699","2.0130064487457275","2.0130064487457275","2.0130064487457275","2.772413969039917","2.772413969039917","2.772413969039917","2.261093854904175","2.261093854904175","2.261093854904175"
"11729","1.9157975912094116","1.9157975912094116","1.9157975912094116","2.8534672260284424","2.8534672260284424","2.8534672260284424","2.45194935798645","2.45194935798645","2.45194935798645"
"11759","1.8974071741104126","1.8974071741104126","1.8974071741104126","2.2329113483428955","2.2329113483428955","2.2329113483428955","2.2538461685180664","2.2538461685180664","2.2538461685180664"
"11789","1.882967472076416","1.882967472076416","1.882967472076416","2.466857433319092","2.466857433319092","2.466857433319092","2.575176954269409","2.575176954269409","2.575176954269409"
"11819","1.8749444484710693","1.8749444484710693","1.8749444484710693","2.4389636516571045","2.4389636516571045","2.4389636516571045","2.3761298656463623","2.3761298656463623","2.3761298656463623"
"11849","1.8435534238815308","1.8435534238815308","1.8435534238815308","2.4303417205810547","2.4303417205810547","2.4303417205810547","2.400144338607788","2.400144338607788","2.400144338607788"
"11879","1.9121956825256348","1.9121956825256348","1.9121956825256348","2.552983283996582","2.552983283996582","2.552983283996582","2.4647903442382812","2.4647903442382812","2.4647903442382812"
"11909","1.908774733543396","1.908774733543396","1.908774733543396","2.381748914718628","2.381748914718628","2.381748914718628","2.2220327854156494","2.2220327854156494","2.2220327854156494"
"11939","1.9432122707366943","1.9432122707366943","1.9432122707366943","2.718818187713623","2.718818187713623","2.718818187713623","2.504892110824585","2.504892110824585","2.504892110824585"
"11969","1.9393612146377563","1.9393612146377563","1.9393612146377563","2.289767026901245","2.289767026901245","2.289767026901245","2.5965983867645264","2.5965983867645264","2.5965983867645264"
"11999","1.981898307800293","1.981898307800293","1.981898307800293","2.42740535736084","2.42740535736084","2.42740535736084","2.620896816253662","2.620896816253662","2.620896816253662"
"12029","1.9778649806976318","1.9778649806976318","1.9778649806976318","2.4048385620117188","2.4048385620117188","2.4048385620117188","2.5421371459960938","2.5421371459960938","2.5421371459960938"
"12059","1.946818232536316","1.946818232536316","1.946818232536316","2.2830610275268555","2.2830610275268555","2.2830610275268555","2.4828202724456787","2.4828202724456787","2.4828202724456787"
"12089","1.9207514524459839","1.9207514524459839","1.9207514524459839","2.5727367401123047","2.5727367401123047","2.5727367401123047","2.4870550632476807","2.4870550632476807","2.4870550632476807"
"12119","34.47050476074219","34.47050476074219","34.47050476074219","40.494483947753906","40.494483947753906","40.494483947753906","44.119911193847656","44.119911193847656","44.119911193847656"
"12149","1.9720821380615234","1.9720821380615234","1.9720821380615234","2.289412021636963","2.289412021636963","2.289412021636963","2.5212748050689697","2.5212748050689697","2.5212748050689697"
"12179","1.8608388900756836","1.8608388900756836","1.8608388900756836","2.75077223777771","2.75077223777771","2.75077223777771","2.30902099609375","2.30902099609375","2.30902099609375"
"12209","1.9330730438232422","1.9330730438232422","1.9330730438232422","2.5097084045410156","2.5097084045410156","2.5097084045410156","2.4372143745422363","2.4372143745422363","2.4372143745422363"
"12239","1.8395887613296509","1.8395887613296509","1.8395887613296509","2.40201735496521","2.40201735496521","2.40201735496521","2.7365593910217285","2.7365593910217285","2.7365593910217285"
"12269","1.9315623044967651","1.9315623044967651","1.9315623044967651","2.445385694503784","2.445385694503784","2.445385694503784","2.5319294929504395","2.5319294929504395","2.5319294929504395"
"12299","1.9112972021102905","1.9112972021102905","1.9112972021102905","2.3531577587127686","2.3531577587127686","2.3531577587127686","2.3941879272460938","2.3941879272460938","2.3941879272460938"
"12329","1.8792288303375244","1.8792288303375244","1.8792288303375244","2.4737257957458496","2.4737257957458496","2.4737257957458496","2.28117036819458","2.28117036819458","2.28117036819458"
"12359","1.8826056718826294","1.8826056718826294","1.8826056718826294","2.587329149246216","2.587329149246216","2.587329149246216","2.5043280124664307","2.5043280124664307","2.5043280124664307"
"12389","1.9224141836166382","1.9224141836166382","1.9224141836166382","2.6873602867126465","2.6873602867126465","2.6873602867126465","2.3196945190429688","2.3196945190429688","2.3196945190429688"
"12419","1.7937469482421875","1.7937469482421875","1.7937469482421875","2.542897939682007","2.542897939682007","2.542897939682007","2.3704118728637695","2.3704118728637695","2.3704118728637695"
"12449","1.9748435020446777","1.9748435020446777","1.9748435020446777","2.5968174934387207","2.5968174934387207","2.5968174934387207","2.494525909423828","2.494525909423828","2.494525909423828"
"12479","1.9825589656829834","1.9825589656829834","1.9825589656829834","2.4959285259246826","2.4959285259246826","2.4959285259246826","2.2875001430511475","2.2875001430511475","2.2875001430511475"
"12509","1.967833161354065","1.967833161354065","1.967833161354065","2.4202890396118164","2.4202890396118164","2.4202890396118164","2.6237828731536865","2.6237828731536865","2.6237828731536865"
"12539","1.8674463033676147","1.8674463033676147","1.8674463033676147","2.31365966796875","2.31365966796875","2.31365966796875","2.3108737468719482","2.3108737468719482","2.3108737468719482"
"12569","1.9456396102905273","1.9456396102905273","1.9456396102905273","2.3933117389678955","2.3933117389678955","2.3933117389678955","2.6384694576263428","2.6384694576263428","2.6384694576263428"
"12599","1.8976737260818481","1.8976737260818481","1.8976737260818481","2.4446208477020264","2.4446208477020264","2.4446208477020264","2.394739866256714","2.394739866256714","2.394739866256714"
"12629","1.9803746938705444","1.9803746938705444","1.9803746938705444","2.365142345428467","2.365142345428467","2.365142345428467","2.4922049045562744","2.4922049045562744","2.4922049045562744"
"12659","2.0248916149139404","2.0248916149139404","2.0248916149139404","2.6111106872558594","2.6111106872558594","2.6111106872558594","2.4554452896118164","2.4554452896118164","2.4554452896118164"
"12689","1.8731515407562256","1.8731515407562256","1.8731515407562256","2.3379194736480713","2.3379194736480713","2.3379194736480713","2.3136038780212402","2.3136038780212402","2.3136038780212402"
"12719","1.9723888635635376","1.9723888635635376","1.9723888635635376","2.511512517929077","2.511512517929077","2.511512517929077","2.417893886566162","2.417893886566162","2.417893886566162"
"12749","1.9576390981674194","1.9576390981674194","1.9576390981674194","2.5764029026031494","2.5764029026031494","2.5764029026031494","2.5314226150512695","2.5314226150512695","2.5314226150512695"
"12779","1.9122055768966675","1.9122055768966675","1.9122055768966675","2.340684175491333","2.340684175491333","2.340684175491333","2.389660358428955","2.389660358428955","2.389660358428955"
"12809","1.8759385347366333","1.8759385347366333","1.8759385347366333","2.20054292678833","2.20054292678833","2.20054292678833","2.36072039604187","2.36072039604187","2.36072039604187"
"12839","1.9822014570236206","1.9822014570236206","1.9822014570236206","2.591770648956299","2.591770648956299","2.591770648956299","2.188462257385254","2.188462257385254","2.188462257385254"
"12869","2.0116145610809326","2.0116145610809326","2.0116145610809326","2.602116346359253","2.602116346359253","2.602116346359253","2.473242998123169","2.473242998123169","2.473242998123169"
"12899","1.985813856124878","1.985813856124878","1.985813856124878","2.359353542327881","2.359353542327881","2.359353542327881","2.3862898349761963","2.3862898349761963","2.3862898349761963"
"12929","2.051820993423462","2.051820993423462","2.051820993423462","2.4245402812957764","2.4245402812957764","2.4245402812957764","2.438929319381714","2.438929319381714","2.438929319381714"
"12959","2.137632131576538","2.137632131576538","2.137632131576538","3.2198522090911865","3.2198522090911865","3.2198522090911865","2.7565741539001465","2.7565741539001465","2.7565741539001465"
"12989","1.9746347665786743","1.9746347665786743","1.9746347665786743","2.257214069366455","2.257214069366455","2.257214069366455","2.4108641147613525","2.4108641147613525","2.4108641147613525"
"13019","1.9108163118362427","1.9108163118362427","1.9108163118362427","2.4998388290405273","2.4998388290405273","2.4998388290405273","2.3506217002868652","2.3506217002868652","2.3506217002868652"
"13049","1.8318084478378296","1.8318084478378296","1.8318084478378296","2.5369536876678467","2.5369536876678467","2.5369536876678467","2.348902463912964","2.348902463912964","2.348902463912964"
"13079","1.8538579940795898","1.8538579940795898","1.8538579940795898","2.4207515716552734","2.4207515716552734","2.4207515716552734","2.2468421459198","2.2468421459198","2.2468421459198"
"13109","1.8558297157287598","1.8558297157287598","1.8558297157287598","2.4022207260131836","2.4022207260131836","2.4022207260131836","2.328716278076172","2.328716278076172","2.328716278076172"
"13139","2.0036990642547607","2.0036990642547607","2.0036990642547607","2.4716339111328125","2.4716339111328125","2.4716339111328125","2.3213894367218018","2.3213894367218018","2.3213894367218018"
"13169","1.8309473991394043","1.8309473991394043","1.8309473991394043","2.5013396739959717","2.5013396739959717","2.5013396739959717","2.4902777671813965","2.4902777671813965","2.4902777671813965"
"13199","1.9140980243682861","1.9140980243682861","1.9140980243682861","2.5482161045074463","2.5482161045074463","2.5482161045074463","2.5238406658172607","2.5238406658172607","2.5238406658172607"
"13229","1.9977654218673706","1.9977654218673706","1.9977654218673706","2.661799907684326","2.661799907684326","2.661799907684326","2.3716981410980225","2.3716981410980225","2.3716981410980225"
"13259","1.889278531074524","1.889278531074524","1.889278531074524","2.724984645843506","2.724984645843506","2.724984645843506","2.394033908843994","2.394033908843994","2.394033908843994"
"13289","1.8813503980636597","1.8813503980636597","1.8813503980636597","2.3797755241394043","2.3797755241394043","2.3797755241394043","2.467942237854004","2.467942237854004","2.467942237854004"
"13319","1.9454768896102905","1.9454768896102905","1.9454768896102905","2.5086843967437744","2.5086843967437744","2.5086843967437744","2.450690507888794","2.450690507888794","2.450690507888794"
"13349","1.8623106479644775","1.8623106479644775","1.8623106479644775","2.5198020935058594","2.5198020935058594","2.5198020935058594","2.5380446910858154","2.5380446910858154","2.5380446910858154"
"13379","2.0209431648254395","2.0209431648254395","2.0209431648254395","2.4728844165802","2.4728844165802","2.4728844165802","2.4216551780700684","2.4216551780700684","2.4216551780700684"
"13409","1.9395122528076172","1.9395122528076172","1.9395122528076172","2.5542192459106445","2.5542192459106445","2.5542192459106445","2.544330596923828","2.544330596923828","2.544330596923828"
"13439","1.8945499658584595","1.8945499658584595","1.8945499658584595","2.7927980422973633","2.7927980422973633","2.7927980422973633","2.434072732925415","2.434072732925415","2.434072732925415"
"13469","1.897035002708435","1.897035002708435","1.897035002708435","2.625920057296753","2.625920057296753","2.625920057296753","2.325136184692383","2.325136184692383","2.325136184692383"
"13499","1.872388243675232","1.872388243675232","1.872388243675232","2.569767951965332","2.569767951965332","2.569767951965332","2.537041187286377","2.537041187286377","2.537041187286377"
"13529","1.909775972366333","1.909775972366333","1.909775972366333","2.210162878036499","2.210162878036499","2.210162878036499","2.471029043197632","2.471029043197632","2.471029043197632"
"13559","1.901278018951416","1.901278018951416","1.901278018951416","2.5299453735351562","2.5299453735351562","2.5299453735351562","2.495177745819092","2.495177745819092","2.495177745819092"
"13589","1.9066424369812012","1.9066424369812012","1.9066424369812012","2.3223536014556885","2.3223536014556885","2.3223536014556885","2.4258275032043457","2.4258275032043457","2.4258275032043457"
"13619","1.857960820198059","1.857960820198059","1.857960820198059","2.3670527935028076","2.3670527935028076","2.3670527935028076","2.4388318061828613","2.4388318061828613","2.4388318061828613"
"13649","1.988229751586914","1.988229751586914","1.988229751586914","2.4204957485198975","2.4204957485198975","2.4204957485198975","2.564005136489868","2.564005136489868","2.564005136489868"
"13679","1.9344289302825928","1.9344289302825928","1.9344289302825928","2.614816904067993","2.614816904067993","2.614816904067993","2.3313004970550537","2.3313004970550537","2.3313004970550537"
"13709","1.982532024383545","1.982532024383545","1.982532024383545","2.4668290615081787","2.4668290615081787","2.4668290615081787","2.5207180976867676","2.5207180976867676","2.5207180976867676"
"13739","1.9894421100616455","1.9894421100616455","1.9894421100616455","2.747549057006836","2.747549057006836","2.747549057006836","2.369236946105957","2.369236946105957","2.369236946105957"
"13769","1.868295431137085","1.868295431137085","1.868295431137085","2.3933846950531006","2.3933846950531006","2.3933846950531006","2.41133451461792","2.41133451461792","2.41133451461792"
"13799","1.874009609222412","1.874009609222412","1.874009609222412","2.400209665298462","2.400209665298462","2.400209665298462","2.539486885070801","2.539486885070801","2.539486885070801"
"13829","1.9967730045318604","1.9967730045318604","1.9967730045318604","2.539909839630127","2.539909839630127","2.539909839630127","2.4081034660339355","2.4081034660339355","2.4081034660339355"
"13859","1.8515090942382812","1.8515090942382812","1.8515090942382812","2.4967586994171143","2.4967586994171143","2.4967586994171143","2.230968713760376","2.230968713760376","2.230968713760376"
"13889","1.9869091510772705","1.9869091510772705","1.9869091510772705","2.6599767208099365","2.6599767208099365","2.6599767208099365","2.5679948329925537","2.5679948329925537","2.5679948329925537"
"13919","1.9201552867889404","1.9201552867889404","1.9201552867889404","2.5835530757904053","2.5835530757904053","2.5835530757904053","2.7397878170013428","2.7397878170013428","2.7397878170013428"
"13949","1.8875603675842285","1.8875603675842285","1.8875603675842285","2.4917681217193604","2.4917681217193604","2.4917681217193604","2.374657154083252","2.374657154083252","2.374657154083252"
"13979","1.9713797569274902","1.9713797569274902","1.9713797569274902","2.516841173171997","2.516841173171997","2.516841173171997","2.653869152069092","2.653869152069092","2.653869152069092"
"14009","1.9348458051681519","1.9348458051681519","1.9348458051681519","2.5446276664733887","2.5446276664733887","2.5446276664733887","2.4502389430999756","2.4502389430999756","2.4502389430999756"
"14039","1.923754334449768","1.923754334449768","1.923754334449768","2.5723299980163574","2.5723299980163574","2.5723299980163574","2.4525649547576904","2.4525649547576904","2.4525649547576904"
"14069","1.9887512922286987","1.9887512922286987","1.9887512922286987","2.431230068206787","2.431230068206787","2.431230068206787","2.6259899139404297","2.6259899139404297","2.6259899139404297"
"14099","2.0011160373687744","2.0011160373687744","2.0011160373687744","2.3556582927703857","2.3556582927703857","2.3556582927703857","2.2825329303741455","2.2825329303741455","2.2825329303741455"
"14129","1.7770321369171143","1.7770321369171143","1.7770321369171143","2.2279138565063477","2.2279138565063477","2.2279138565063477","2.1281204223632812","2.1281204223632812","2.1281204223632812"
"14159","1.9056272506713867","1.9056272506713867","1.9056272506713867","2.4663331508636475","2.4663331508636475","2.4663331508636475","2.3784308433532715","2.3784308433532715","2.3784308433532715"
"14189","1.9462801218032837","1.9462801218032837","1.9462801218032837","2.5496819019317627","2.5496819019317627","2.5496819019317627","2.3145246505737305","2.3145246505737305","2.3145246505737305"
"14219","1.932780146598816","1.932780146598816","1.932780146598816","2.3476431369781494","2.3476431369781494","2.3476431369781494","2.376703977584839","2.376703977584839","2.376703977584839"
"14249","1.858333706855774","1.858333706855774","1.858333706855774","2.266954183578491","2.266954183578491","2.266954183578491","2.332932472229004","2.332932472229004","2.332932472229004"
"14279","1.8799848556518555","1.8799848556518555","1.8799848556518555","2.3890695571899414","2.3890695571899414","2.3890695571899414","2.275135040283203","2.275135040283203","2.275135040283203"
"14309","1.8269015550613403","1.8269015550613403","1.8269015550613403","2.2870965003967285","2.2870965003967285","2.2870965003967285","2.573650360107422","2.573650360107422","2.573650360107422"
"14339","1.8663629293441772","1.8663629293441772","1.8663629293441772","2.6857073307037354","2.6857073307037354","2.6857073307037354","2.3734328746795654","2.3734328746795654","2.3734328746795654"
"14369","1.8689684867858887","1.8689684867858887","1.8689684867858887","2.493513345718384","2.493513345718384","2.493513345718384","2.423130989074707","2.423130989074707","2.423130989074707"
"14399","1.8420413732528687","1.8420413732528687","1.8420413732528687","2.3743600845336914","2.3743600845336914","2.3743600845336914","2.264542818069458","2.264542818069458","2.264542818069458"
"14429","1.8921266794204712","1.8921266794204712","1.8921266794204712","2.414508581161499","2.414508581161499","2.414508581161499","2.3967654705047607","2.3967654705047607","2.3967654705047607"
"14459","1.9386204481124878","1.9386204481124878","1.9386204481124878","2.6471965312957764","2.6471965312957764","2.6471965312957764","2.666937828063965","2.666937828063965","2.666937828063965"
"14489","1.8927947282791138","1.8927947282791138","1.8927947282791138","2.489464282989502","2.489464282989502","2.489464282989502","2.478914260864258","2.478914260864258","2.478914260864258"
"14519","1.8083629608154297","1.8083629608154297","1.8083629608154297","2.2761478424072266","2.2761478424072266","2.2761478424072266","2.333386182785034","2.333386182785034","2.333386182785034"
"14549","1.9270626306533813","1.9270626306533813","1.9270626306533813","2.424787998199463","2.424787998199463","2.424787998199463","2.4905714988708496","2.4905714988708496","2.4905714988708496"
"14579","1.8799751996994019","1.8799751996994019","1.8799751996994019","2.4096500873565674","2.4096500873565674","2.4096500873565674","2.633134126663208","2.633134126663208","2.633134126663208"
"14609","1.9969329833984375","1.9969329833984375","1.9969329833984375","2.5907909870147705","2.5907909870147705","2.5907909870147705","2.5392539501190186","2.5392539501190186","2.5392539501190186"
"14639","1.8499352931976318","1.8499352931976318","1.8499352931976318","2.324570655822754","2.324570655822754","2.324570655822754","2.5203099250793457","2.5203099250793457","2.5203099250793457"
"14669","1.9074982404708862","1.9074982404708862","1.9074982404708862","2.587165117263794","2.587165117263794","2.587165117263794","2.407296657562256","2.407296657562256","2.407296657562256"
"14699","1.891459345817566","1.891459345817566","1.891459345817566","2.4345157146453857","2.4345157146453857","2.4345157146453857","2.4750566482543945","2.4750566482543945","2.4750566482543945"
"14729","1.8902148008346558","1.8902148008346558","1.8902148008346558","2.4297385215759277","2.4297385215759277","2.4297385215759277","2.617279052734375","2.617279052734375","2.617279052734375"
