"Step","layer0_residual_mid_gpt2_jumprelu - losses/mse_loss","layer0_residual_mid_gpt2_jumprelu - losses/mse_loss__MIN","layer0_residual_mid_gpt2_jumprelu - losses/mse_loss__MAX","layer0_residual_mid_gpt2_singular_fisher - losses/mse_loss","layer0_residual_mid_gpt2_singular_fisher - losses/mse_loss__MIN","layer0_residual_mid_gpt2_singular_fisher - losses/mse_loss__MAX","layer10_residual_mid_gpt2_jumprelu - losses/mse_loss","layer10_residual_mid_gpt2_jumprelu - losses/mse_loss__MIN","layer10_residual_mid_gpt2_jumprelu - losses/mse_loss__MAX","layer10_residual_mid_gpt2_singular_fisher - losses/mse_loss","layer10_residual_mid_gpt2_singular_fisher - losses/mse_loss__MIN","layer10_residual_mid_gpt2_singular_fisher - losses/mse_loss__MAX","layer5_residual_mid_gpt2_jumprelu - losses/mse_loss","layer5_residual_mid_gpt2_jumprelu - losses/mse_loss__MIN","layer5_residual_mid_gpt2_jumprelu - losses/mse_loss__MAX","layer5_residual_mid_gpt2_singular_fisher - losses/mse_loss","layer5_residual_mid_gpt2_singular_fisher - losses/mse_loss__MIN","layer5_residual_mid_gpt2_singular_fisher - losses/mse_loss__MAX"
"10469","0.08125210553407669","0.08125210553407669","0.08125210553407669","0.4290022850036621","0.4290022850036621","0.4290022850036621","2.0994620323181152","2.0994620323181152","2.0994620323181152","12.254572868347168","12.254572868347168","12.254572868347168","0.7115465998649597","0.7115465998649597","0.7115465998649597","3.3002400398254395","3.3002400398254395","3.3002400398254395"
"10499","0.1496531218290329","0.1496531218290329","0.1496531218290329","0.41052863001823425","0.41052863001823425","0.41052863001823425","2.9093546867370605","2.9093546867370605","2.9093546867370605","18.377853393554688","18.377853393554688","18.377853393554688","0.6812322735786438","0.6812322735786438","0.6812322735786438","6.416057586669922","6.416057586669922","6.416057586669922"
"10529","0.08128899335861206","0.08128899335861206","0.08128899335861206","0.36120620369911194","0.36120620369911194","0.36120620369911194","3.355208396911621","3.355208396911621","3.355208396911621","20.524940490722656","20.524940490722656","20.524940490722656","1.0257397890090942","1.0257397890090942","1.0257397890090942","5.138499736785889","5.138499736785889","5.138499736785889"
"10559","0.11379862576723099","0.11379862576723099","0.11379862576723099","0.5171949863433838","0.5171949863433838","0.5171949863433838","1.7567559480667114","1.7567559480667114","1.7567559480667114","16.825700759887695","16.825700759887695","16.825700759887695","1.556825041770935","1.556825041770935","1.556825041770935","3.285907506942749","3.285907506942749","3.285907506942749"
"10589","0.10547453910112381","0.10547453910112381","0.10547453910112381","0.44404342770576477","0.44404342770576477","0.44404342770576477","3.3795714378356934","3.3795714378356934","3.3795714378356934","25.04838752746582","25.04838752746582","25.04838752746582","0.8329868912696838","0.8329868912696838","0.8329868912696838","4.1153998374938965","4.1153998374938965","4.1153998374938965"
"10619","0.0905836671590805","0.0905836671590805","0.0905836671590805","0.4011879563331604","0.4011879563331604","0.4011879563331604","2.7857446670532227","2.7857446670532227","2.7857446670532227","17.621240615844727","17.621240615844727","17.621240615844727","0.7439275979995728","0.7439275979995728","0.7439275979995728","3.4836132526397705","3.4836132526397705","3.4836132526397705"
"10649","0.10226792842149734","0.10226792842149734","0.10226792842149734","0.41573286056518555","0.41573286056518555","0.41573286056518555","2.116633892059326","2.116633892059326","2.116633892059326","14.490776062011719","14.490776062011719","14.490776062011719","0.5028727054595947","0.5028727054595947","0.5028727054595947","3.879629373550415","3.879629373550415","3.879629373550415"
"10679","0.09358236938714981","0.09358236938714981","0.09358236938714981","0.6158146262168884","0.6158146262168884","0.6158146262168884","2.115391492843628","2.115391492843628","2.115391492843628","13.107353210449219","13.107353210449219","13.107353210449219","0.4603883922100067","0.4603883922100067","0.4603883922100067","3.4792473316192627","3.4792473316192627","3.4792473316192627"
"10709","0.0862262099981308","0.0862262099981308","0.0862262099981308","0.5326435565948486","0.5326435565948486","0.5326435565948486","3.720384359359741","3.720384359359741","3.720384359359741","18.29048728942871","18.29048728942871","18.29048728942871","1.2527897357940674","1.2527897357940674","1.2527897357940674","6.167961120605469","6.167961120605469","6.167961120605469"
"10739","0.08259683102369308","0.08259683102369308","0.08259683102369308","0.48951539397239685","0.48951539397239685","0.48951539397239685","1.7452524900436401","1.7452524900436401","1.7452524900436401","10.124289512634277","10.124289512634277","10.124289512634277","0.702530026435852","0.702530026435852","0.702530026435852","3.7626872062683105","3.7626872062683105","3.7626872062683105"
"10769","0.12256821990013123","0.12256821990013123","0.12256821990013123","0.4929141104221344","0.4929141104221344","0.4929141104221344","6.528714656829834","6.528714656829834","6.528714656829834","30.954076766967773","30.954076766967773","30.954076766967773","1.7493737936019897","1.7493737936019897","1.7493737936019897","8.370500564575195","8.370500564575195","8.370500564575195"
"10799","0.0885121300816536","0.0885121300816536","0.0885121300816536","0.39590924978256226","0.39590924978256226","0.39590924978256226","2.30975604057312","2.30975604057312","2.30975604057312","15.613429069519043","15.613429069519043","15.613429069519043","0.7772009968757629","0.7772009968757629","0.7772009968757629","4.7780914306640625","4.7780914306640625","4.7780914306640625"
"10829","0.10776419192552567","0.10776419192552567","0.10776419192552567","0.6303079128265381","0.6303079128265381","0.6303079128265381","2.8984172344207764","2.8984172344207764","2.8984172344207764","17.060304641723633","17.060304641723633","17.060304641723633","1.1641873121261597","1.1641873121261597","1.1641873121261597","4.338174819946289","4.338174819946289","4.338174819946289"
"10859","0.09112408757209778","0.09112408757209778","0.09112408757209778","0.48144102096557617","0.48144102096557617","0.48144102096557617","4.702288627624512","4.702288627624512","4.702288627624512","29.662466049194336","29.662466049194336","29.662466049194336","0.8583573698997498","0.8583573698997498","0.8583573698997498","6.400423526763916","6.400423526763916","6.400423526763916"
"10889","0.08826053142547607","0.08826053142547607","0.08826053142547607","0.4205877184867859","0.4205877184867859","0.4205877184867859","5.7245049476623535","5.7245049476623535","5.7245049476623535","20.830116271972656","20.830116271972656","20.830116271972656","3.7761049270629883","3.7761049270629883","3.7761049270629883","5.313436031341553","5.313436031341553","5.313436031341553"
"10919","0.10433582961559296","0.10433582961559296","0.10433582961559296","0.5356618762016296","0.5356618762016296","0.5356618762016296","2.8968420028686523","2.8968420028686523","2.8968420028686523","23.83289909362793","23.83289909362793","23.83289909362793","1.718553900718689","1.718553900718689","1.718553900718689","4.978407382965088","4.978407382965088","4.978407382965088"
"10949","0.10858941823244095","0.10858941823244095","0.10858941823244095","0.4719918966293335","0.4719918966293335","0.4719918966293335","2.969918966293335","2.969918966293335","2.969918966293335","19.461299896240234","19.461299896240234","19.461299896240234","0.8239918351173401","0.8239918351173401","0.8239918351173401","4.2011003494262695","4.2011003494262695","4.2011003494262695"
"10979","0.08317943662405014","0.08317943662405014","0.08317943662405014","0.49994954466819763","0.49994954466819763","0.49994954466819763","3.413444757461548","3.413444757461548","3.413444757461548","20.90591812133789","20.90591812133789","20.90591812133789","1.18524968624115","1.18524968624115","1.18524968624115","5.780677318572998","5.780677318572998","5.780677318572998"
"11009","0.12147775292396545","0.12147775292396545","0.12147775292396545","0.3329275846481323","0.3329275846481323","0.3329275846481323","1.8259936571121216","1.8259936571121216","1.8259936571121216","11.778385162353516","11.778385162353516","11.778385162353516","0.5480856895446777","0.5480856895446777","0.5480856895446777","3.041241407394409","3.041241407394409","3.041241407394409"
"11039","0.09635575860738754","0.09635575860738754","0.09635575860738754","0.5191479921340942","0.5191479921340942","0.5191479921340942","1.736034870147705","1.736034870147705","1.736034870147705","13.984894752502441","13.984894752502441","13.984894752502441","1.8580944538116455","1.8580944538116455","1.8580944538116455","4.583439826965332","4.583439826965332","4.583439826965332"
"11069","0.09424303472042084","0.09424303472042084","0.09424303472042084","0.41991668939590454","0.41991668939590454","0.41991668939590454","0.9290129542350769","0.9290129542350769","0.9290129542350769","12.787131309509277","12.787131309509277","12.787131309509277","0.4310748279094696","0.4310748279094696","0.4310748279094696","2.9965553283691406","2.9965553283691406","2.9965553283691406"
"11099","0.07737728953361511","0.07737728953361511","0.07737728953361511","0.4020545184612274","0.4020545184612274","0.4020545184612274","2.7329459190368652","2.7329459190368652","2.7329459190368652","14.158361434936523","14.158361434936523","14.158361434936523","0.8614301681518555","0.8614301681518555","0.8614301681518555","3.9008266925811768","3.9008266925811768","3.9008266925811768"
"11129","0.0695640966296196","0.0695640966296196","0.0695640966296196","0.3887803554534912","0.3887803554534912","0.3887803554534912","2.695168972015381","2.695168972015381","2.695168972015381","15.7532958984375","15.7532958984375","15.7532958984375","0.7508428692817688","0.7508428692817688","0.7508428692817688","4.448551177978516","4.448551177978516","4.448551177978516"
"11159","0.07201042026281357","0.07201042026281357","0.07201042026281357","0.4528382420539856","0.4528382420539856","0.4528382420539856","2.365109920501709","2.365109920501709","2.365109920501709","15.76210880279541","15.76210880279541","15.76210880279541","0.8946613073348999","0.8946613073348999","0.8946613073348999","3.8711657524108887","3.8711657524108887","3.8711657524108887"
"11189","0.08533433824777603","0.08533433824777603","0.08533433824777603","0.44815054535865784","0.44815054535865784","0.44815054535865784","2.760331392288208","2.760331392288208","2.760331392288208","18.697872161865234","18.697872161865234","18.697872161865234","0.6906635165214539","0.6906635165214539","0.6906635165214539","4.735714435577393","4.735714435577393","4.735714435577393"
"11219","0.07971133291721344","0.07971133291721344","0.07971133291721344","0.35666170716285706","0.35666170716285706","0.35666170716285706","2.3023738861083984","2.3023738861083984","2.3023738861083984","16.614431381225586","16.614431381225586","16.614431381225586","0.5492410063743591","0.5492410063743591","0.5492410063743591","4.204129695892334","4.204129695892334","4.204129695892334"
"11249","0.07420428842306137","0.07420428842306137","0.07420428842306137","0.44430601596832275","0.44430601596832275","0.44430601596832275","3.588595390319824","3.588595390319824","3.588595390319824","21.375316619873047","21.375316619873047","21.375316619873047","0.7597523331642151","0.7597523331642151","0.7597523331642151","4.000008583068848","4.000008583068848","4.000008583068848"
"11279","0.09823335707187653","0.09823335707187653","0.09823335707187653","0.8335235118865967","0.8335235118865967","0.8335235118865967","4.198549270629883","4.198549270629883","4.198549270629883","26.246294021606445","26.246294021606445","26.246294021606445","1.2352207899093628","1.2352207899093628","1.2352207899093628","5.1311259269714355","5.1311259269714355","5.1311259269714355"
"11309","0.07347280532121658","0.07347280532121658","0.07347280532121658","0.4416864812374115","0.4416864812374115","0.4416864812374115","1.4890830516815186","1.4890830516815186","1.4890830516815186","10.682414054870605","10.682414054870605","10.682414054870605","0.6283547282218933","0.6283547282218933","0.6283547282218933","3.4661617279052734","3.4661617279052734","3.4661617279052734"
"11339","0.10323703289031982","0.10323703289031982","0.10323703289031982","0.44322526454925537","0.44322526454925537","0.44322526454925537","3.9196887016296387","3.9196887016296387","3.9196887016296387","21.305622100830078","21.305622100830078","21.305622100830078","1.2323384284973145","1.2323384284973145","1.2323384284973145","7.977980613708496","7.977980613708496","7.977980613708496"
"11369","0.09518224745988846","0.09518224745988846","0.09518224745988846","0.4759874641895294","0.4759874641895294","0.4759874641895294","2.04605770111084","2.04605770111084","2.04605770111084","13.322895050048828","13.322895050048828","13.322895050048828","0.6328408122062683","0.6328408122062683","0.6328408122062683","5.176243782043457","5.176243782043457","5.176243782043457"
"11399","0.082010917365551","0.082010917365551","0.082010917365551","0.4592304229736328","0.4592304229736328","0.4592304229736328","4.04933500289917","4.04933500289917","4.04933500289917","19.08952522277832","19.08952522277832","19.08952522277832","1.256361722946167","1.256361722946167","1.256361722946167","5.354922294616699","5.354922294616699","5.354922294616699"
"11429","0.08252353221178055","0.08252353221178055","0.08252353221178055","0.38075950741767883","0.38075950741767883","0.38075950741767883","4.031166076660156","4.031166076660156","4.031166076660156","35.06646728515625","35.06646728515625","35.06646728515625","6.43524694442749","6.43524694442749","6.43524694442749","55.53996276855469","55.53996276855469","55.53996276855469"
"11459","0.0712706670165062","0.0712706670165062","0.0712706670165062","0.3821229338645935","0.3821229338645935","0.3821229338645935","2.4850058555603027","2.4850058555603027","2.4850058555603027","13.133256912231445","13.133256912231445","13.133256912231445","0.6506031155586243","0.6506031155586243","0.6506031155586243","3.5281388759613037","3.5281388759613037","3.5281388759613037"
"11489","0.0749763548374176","0.0749763548374176","0.0749763548374176","0.4185214638710022","0.4185214638710022","0.4185214638710022","3.284125328063965","3.284125328063965","3.284125328063965","24.54486846923828","24.54486846923828","24.54486846923828","0.6085335612297058","0.6085335612297058","0.6085335612297058","5.12371826171875","5.12371826171875","5.12371826171875"
"11519","0.0756848007440567","0.0756848007440567","0.0756848007440567","0.44422680139541626","0.44422680139541626","0.44422680139541626","3.4999983310699463","3.4999983310699463","3.4999983310699463","26.05156707763672","26.05156707763672","26.05156707763672","0.6350263357162476","0.6350263357162476","0.6350263357162476","5.127053260803223","5.127053260803223","5.127053260803223"
"11549","0.10085566341876984","0.10085566341876984","0.10085566341876984","0.4293518662452698","0.4293518662452698","0.4293518662452698","3.400606632232666","3.400606632232666","3.400606632232666","19.920698165893555","19.920698165893555","19.920698165893555","0.6350112557411194","0.6350112557411194","0.6350112557411194","4.5229315757751465","4.5229315757751465","4.5229315757751465"
"11579","0.10713152587413788","0.10713152587413788","0.10713152587413788","0.5073630213737488","0.5073630213737488","0.5073630213737488","3.97463059425354","3.97463059425354","3.97463059425354","25.808475494384766","25.808475494384766","25.808475494384766","0.8330438733100891","0.8330438733100891","0.8330438733100891","6.906045913696289","6.906045913696289","6.906045913696289"
"11609","0.09166586399078369","0.09166586399078369","0.09166586399078369","0.36999979615211487","0.36999979615211487","0.36999979615211487","2.8182168006896973","2.8182168006896973","2.8182168006896973","11.049006462097168","11.049006462097168","11.049006462097168","2.088871717453003","2.088871717453003","2.088871717453003","12.542800903320312","12.542800903320312","12.542800903320312"
"11639","0.09038668125867844","0.09038668125867844","0.09038668125867844","0.4484102129936218","0.4484102129936218","0.4484102129936218","3.8704159259796143","3.8704159259796143","3.8704159259796143","23.37497901916504","23.37497901916504","23.37497901916504","2.896476984024048","2.896476984024048","2.896476984024048","14.175429344177246","14.175429344177246","14.175429344177246"
"11669","0.0760808140039444","0.0760808140039444","0.0760808140039444","0.38091883063316345","0.38091883063316345","0.38091883063316345","1.756917953491211","1.756917953491211","1.756917953491211","12.181607246398926","12.181607246398926","12.181607246398926","0.46096572279930115","0.46096572279930115","0.46096572279930115","3.342747449874878","3.342747449874878","3.342747449874878"
"11699","0.09728456288576126","0.09728456288576126","0.09728456288576126","0.5822036266326904","0.5822036266326904","0.5822036266326904","2.8561112880706787","2.8561112880706787","2.8561112880706787","15.82563591003418","15.82563591003418","15.82563591003418","0.7470179796218872","0.7470179796218872","0.7470179796218872","5.573016166687012","5.573016166687012","5.573016166687012"
"11729","0.0627300813794136","0.0627300813794136","0.0627300813794136","0.3408523201942444","0.3408523201942444","0.3408523201942444","1.656647801399231","1.656647801399231","1.656647801399231","13.212326049804688","13.212326049804688","13.212326049804688","0.600028395652771","0.600028395652771","0.600028395652771","3.5558507442474365","3.5558507442474365","3.5558507442474365"
"11759","0.10150181502103806","0.10150181502103806","0.10150181502103806","1.2509384155273438","1.2509384155273438","1.2509384155273438","2.4714150428771973","2.4714150428771973","2.4714150428771973","13.210440635681152","13.210440635681152","13.210440635681152","0.5767223834991455","0.5767223834991455","0.5767223834991455","5.586325645446777","5.586325645446777","5.586325645446777"
"11789","0.08662400394678116","0.08662400394678116","0.08662400394678116","0.43601131439208984","0.43601131439208984","0.43601131439208984","2.3632357120513916","2.3632357120513916","2.3632357120513916","15.221588134765625","15.221588134765625","15.221588134765625","0.9962286353111267","0.9962286353111267","0.9962286353111267","4.036964416503906","4.036964416503906","4.036964416503906"
"11819","0.0814470648765564","0.0814470648765564","0.0814470648765564","0.49018117785453796","0.49018117785453796","0.49018117785453796","2.5871100425720215","2.5871100425720215","2.5871100425720215","19.596895217895508","19.596895217895508","19.596895217895508","0.8381111025810242","0.8381111025810242","0.8381111025810242","3.831779718399048","3.831779718399048","3.831779718399048"
"11849","0.09782007336616516","0.09782007336616516","0.09782007336616516","0.48071420192718506","0.48071420192718506","0.48071420192718506","4.005959987640381","4.005959987640381","4.005959987640381","26.119022369384766","26.119022369384766","26.119022369384766","2.9680004119873047","2.9680004119873047","2.9680004119873047","7.103433609008789","7.103433609008789","7.103433609008789"
"11879","0.07838665693998337","0.07838665693998337","0.07838665693998337","0.39512741565704346","0.39512741565704346","0.39512741565704346","2.581563711166382","2.581563711166382","2.581563711166382","18.302263259887695","18.302263259887695","18.302263259887695","0.6870945692062378","0.6870945692062378","0.6870945692062378","4.1263251304626465","4.1263251304626465","4.1263251304626465"
"11909","0.0650089904665947","0.0650089904665947","0.0650089904665947","0.4742552936077118","0.4742552936077118","0.4742552936077118","2.511730670928955","2.511730670928955","2.511730670928955","12.857565879821777","12.857565879821777","12.857565879821777","0.3341413140296936","0.3341413140296936","0.3341413140296936","3.4303948879241943","3.4303948879241943","3.4303948879241943"
"11939","0.0773443728685379","0.0773443728685379","0.0773443728685379","0.5203741192817688","0.5203741192817688","0.5203741192817688","4.284899711608887","4.284899711608887","4.284899711608887","30.5350284576416","30.5350284576416","30.5350284576416","0.9234234690666199","0.9234234690666199","0.9234234690666199","5.672636985778809","5.672636985778809","5.672636985778809"
"11969","0.08882124722003937","0.08882124722003937","0.08882124722003937","0.4489520788192749","0.4489520788192749","0.4489520788192749","2.311034679412842","2.311034679412842","2.311034679412842","17.120281219482422","17.120281219482422","17.120281219482422","0.5235887765884399","0.5235887765884399","0.5235887765884399","3.2462339401245117","3.2462339401245117","3.2462339401245117"
"11999","0.10446056723594666","0.10446056723594666","0.10446056723594666","0.5455868244171143","0.5455868244171143","0.5455868244171143","2.402958393096924","2.402958393096924","2.402958393096924","22.70350456237793","22.70350456237793","22.70350456237793","0.5520769357681274","0.5520769357681274","0.5520769357681274","4.720164775848389","4.720164775848389","4.720164775848389"
"12029","0.07103338837623596","0.07103338837623596","0.07103338837623596","0.3387329876422882","0.3387329876422882","0.3387329876422882","3.02891206741333","3.02891206741333","3.02891206741333","17.677335739135742","17.677335739135742","17.677335739135742","0.42936789989471436","0.42936789989471436","0.42936789989471436","3.995966672897339","3.995966672897339","3.995966672897339"
"12059","0.08138421177864075","0.08138421177864075","0.08138421177864075","0.46809419989585876","0.46809419989585876","0.46809419989585876","3.049626350402832","3.049626350402832","3.049626350402832","24.27115249633789","24.27115249633789","24.27115249633789","2.7367992401123047","2.7367992401123047","2.7367992401123047","4.986295223236084","4.986295223236084","4.986295223236084"
"12089","0.07901862263679504","0.07901862263679504","0.07901862263679504","0.4243793785572052","0.4243793785572052","0.4243793785572052","2.621368885040283","2.621368885040283","2.621368885040283","18.034137725830078","18.034137725830078","18.034137725830078","1.5418812036514282","1.5418812036514282","1.5418812036514282","17.477611541748047","17.477611541748047","17.477611541748047"
"12119","0.08233755081892014","0.08233755081892014","0.08233755081892014","0.44350799918174744","0.44350799918174744","0.44350799918174744","1.4005951881408691","1.4005951881408691","1.4005951881408691","8.773070335388184","8.773070335388184","8.773070335388184","0.36182084679603577","0.36182084679603577","0.36182084679603577","2.9053001403808594","2.9053001403808594","2.9053001403808594"
"12149","0.09337310492992401","0.09337310492992401","0.09337310492992401","0.35198378562927246","0.35198378562927246","0.35198378562927246","2.8440775871276855","2.8440775871276855","2.8440775871276855","17.17782211303711","17.17782211303711","17.17782211303711","9.973458290100098","9.973458290100098","9.973458290100098","10.961970329284668","10.961970329284668","10.961970329284668"
"12179","0.07014267891645432","0.07014267891645432","0.07014267891645432","0.3424667418003082","0.3424667418003082","0.3424667418003082","1.5956121683120728","1.5956121683120728","1.5956121683120728","9.445152282714844","9.445152282714844","9.445152282714844","1.7669116258621216","1.7669116258621216","1.7669116258621216","10.405274391174316","10.405274391174316","10.405274391174316"
"12209","0.06140412762761116","0.06140412762761116","0.06140412762761116","0.3245565593242645","0.3245565593242645","0.3245565593242645","1.8107662200927734","1.8107662200927734","1.8107662200927734","8.303404808044434","8.303404808044434","8.303404808044434","0.9017427563667297","0.9017427563667297","0.9017427563667297","2.800116539001465","2.800116539001465","2.800116539001465"
"12239","0.07362131774425507","0.07362131774425507","0.07362131774425507","0.4203946888446808","0.4203946888446808","0.4203946888446808","1.421406865119934","1.421406865119934","1.421406865119934","7.946293354034424","7.946293354034424","7.946293354034424","1.0137165784835815","1.0137165784835815","1.0137165784835815","3.355259418487549","3.355259418487549","3.355259418487549"
"12269","0.08658017963171005","0.08658017963171005","0.08658017963171005","0.35761144757270813","0.35761144757270813","0.35761144757270813","0.9628522992134094","0.9628522992134094","0.9628522992134094","5.972048282623291","5.972048282623291","5.972048282623291","0.3301829397678375","0.3301829397678375","0.3301829397678375","1.9860007762908936","1.9860007762908936","1.9860007762908936"
"12299","0.07446175068616867","0.07446175068616867","0.07446175068616867","0.48528316617012024","0.48528316617012024","0.48528316617012024","5.803682804107666","5.803682804107666","5.803682804107666","17.381624221801758","17.381624221801758","17.381624221801758","3.9906256198883057","3.9906256198883057","3.9906256198883057","11.781805992126465","11.781805992126465","11.781805992126465"
"12329","0.08218523114919662","0.08218523114919662","0.08218523114919662","0.4243831932544708","0.4243831932544708","0.4243831932544708","2.4222216606140137","2.4222216606140137","2.4222216606140137","7.496552467346191","7.496552467346191","7.496552467346191","0.45750632882118225","0.45750632882118225","0.45750632882118225","3.189518451690674","3.189518451690674","3.189518451690674"
"12359","0.08320525288581848","0.08320525288581848","0.08320525288581848","0.3077642321586609","0.3077642321586609","0.3077642321586609","1.362084984779358","1.362084984779358","1.362084984779358","10.193131446838379","10.193131446838379","10.193131446838379","0.2362346053123474","0.2362346053123474","0.2362346053123474","2.711374521255493","2.711374521255493","2.711374521255493"
"12389","0.06714668869972229","0.06714668869972229","0.06714668869972229","0.36798620223999023","0.36798620223999023","0.36798620223999023","2.3875935077667236","2.3875935077667236","2.3875935077667236","12.306361198425293","12.306361198425293","12.306361198425293","1.6749787330627441","1.6749787330627441","1.6749787330627441","4.537942886352539","4.537942886352539","4.537942886352539"
"12419","0.06840235739946365","0.06840235739946365","0.06840235739946365","0.3817865550518036","0.3817865550518036","0.3817865550518036","2.0439488887786865","2.0439488887786865","2.0439488887786865","11.976850509643555","11.976850509643555","11.976850509643555","0.46701696515083313","0.46701696515083313","0.46701696515083313","2.463109016418457","2.463109016418457","2.463109016418457"
"12449","0.09714145213365555","0.09714145213365555","0.09714145213365555","0.36600902676582336","0.36600902676582336","0.36600902676582336","1.4920148849487305","1.4920148849487305","1.4920148849487305","11.50932502746582","11.50932502746582","11.50932502746582","0.3543685972690582","0.3543685972690582","0.3543685972690582","2.8885300159454346","2.8885300159454346","2.8885300159454346"
"12479","0.11103180050849915","0.11103180050849915","0.11103180050849915","0.4782446324825287","0.4782446324825287","0.4782446324825287","1.0825356245040894","1.0825356245040894","1.0825356245040894","6.310854911804199","6.310854911804199","6.310854911804199","0.29661574959754944","0.29661574959754944","0.29661574959754944","2.9764974117279053","2.9764974117279053","2.9764974117279053"
"12509","0.07189375907182693","0.07189375907182693","0.07189375907182693","0.4749343693256378","0.4749343693256378","0.4749343693256378","1.7878936529159546","1.7878936529159546","1.7878936529159546","13.43309211730957","13.43309211730957","13.43309211730957","0.4158998727798462","0.4158998727798462","0.4158998727798462","3.4963927268981934","3.4963927268981934","3.4963927268981934"
"12539","0.07526630163192749","0.07526630163192749","0.07526630163192749","0.3048880100250244","0.3048880100250244","0.3048880100250244","0.7699106931686401","0.7699106931686401","0.7699106931686401","4.082446575164795","4.082446575164795","4.082446575164795","0.3475475311279297","0.3475475311279297","0.3475475311279297","3.0806241035461426","3.0806241035461426","3.0806241035461426"
"12569","0.07444962114095688","0.07444962114095688","0.07444962114095688","0.3470102548599243","0.3470102548599243","0.3470102548599243","2.7655041217803955","2.7655041217803955","2.7655041217803955","16.949790954589844","16.949790954589844","16.949790954589844","0.43753546476364136","0.43753546476364136","0.43753546476364136","3.151749849319458","3.151749849319458","3.151749849319458"
"12599","0.09180495887994766","0.09180495887994766","0.09180495887994766","0.45291152596473694","0.45291152596473694","0.45291152596473694","1.929824948310852","1.929824948310852","1.929824948310852","9.565878868103027","9.565878868103027","9.565878868103027","4.864051342010498","4.864051342010498","4.864051342010498","9.06228256225586","9.06228256225586","9.06228256225586"
"12629","0.08019397407770157","0.08019397407770157","0.08019397407770157","0.3610094487667084","0.3610094487667084","0.3610094487667084","2.1142921447753906","2.1142921447753906","2.1142921447753906","8.412131309509277","8.412131309509277","8.412131309509277","1.3054362535476685","1.3054362535476685","1.3054362535476685","2.7129998207092285","2.7129998207092285","2.7129998207092285"
"12659","0.07394827902317047","0.07394827902317047","0.07394827902317047","0.8367612957954407","0.8367612957954407","0.8367612957954407","2.315035104751587","2.315035104751587","2.315035104751587","15.47480297088623","15.47480297088623","15.47480297088623","0.6328979134559631","0.6328979134559631","0.6328979134559631","3.3516666889190674","3.3516666889190674","3.3516666889190674"
"12689","0.06535319983959198","0.06535319983959198","0.06535319983959198","0.4246011972427368","0.4246011972427368","0.4246011972427368","1.4619338512420654","1.4619338512420654","1.4619338512420654","9.306963920593262","9.306963920593262","9.306963920593262","0.4452257752418518","0.4452257752418518","0.4452257752418518","2.3282649517059326","2.3282649517059326","2.3282649517059326"
"12719","0.09517909586429596","0.09517909586429596","0.09517909586429596","0.4032247066497803","0.4032247066497803","0.4032247066497803","0.7365199327468872","0.7365199327468872","0.7365199327468872","5.27177619934082","5.27177619934082","5.27177619934082","0.4465145766735077","0.4465145766735077","0.4465145766735077","3.191432476043701","3.191432476043701","3.191432476043701"
"12749","0.07194050401449203","0.07194050401449203","0.07194050401449203","0.4151691198348999","0.4151691198348999","0.4151691198348999","4.7993879318237305","4.7993879318237305","4.7993879318237305","17.88348960876465","17.88348960876465","17.88348960876465","0.5936406850814819","0.5936406850814819","0.5936406850814819","3.3660764694213867","3.3660764694213867","3.3660764694213867"
"12779","0.08051753789186478","0.08051753789186478","0.08051753789186478","0.38267138600349426","0.38267138600349426","0.38267138600349426","0.8643934726715088","0.8643934726715088","0.8643934726715088","5.103350639343262","5.103350639343262","5.103350639343262","0.31615909934043884","0.31615909934043884","0.31615909934043884","2.337394952774048","2.337394952774048","2.337394952774048"
"12809","0.09407754987478256","0.09407754987478256","0.09407754987478256","0.36321982741355896","0.36321982741355896","0.36321982741355896","1.268938660621643","1.268938660621643","1.268938660621643","6.8276591300964355","6.8276591300964355","6.8276591300964355","0.2689672112464905","0.2689672112464905","0.2689672112464905","2.4605445861816406","2.4605445861816406","2.4605445861816406"
"12839","0.07437337189912796","0.07437337189912796","0.07437337189912796","0.37094932794570923","0.37094932794570923","0.37094932794570923","1.468193769454956","1.468193769454956","1.468193769454956","5.814888954162598","5.814888954162598","5.814888954162598","4.492873668670654","4.492873668670654","4.492873668670654","19.61873435974121","19.61873435974121","19.61873435974121"
"12869","0.061036117374897","0.061036117374897","0.061036117374897","0.38414156436920166","0.38414156436920166","0.38414156436920166","1.6611813306808472","1.6611813306808472","1.6611813306808472","11.779306411743164","11.779306411743164","11.779306411743164","0.3442215025424957","0.3442215025424957","0.3442215025424957","3.0028538703918457","3.0028538703918457","3.0028538703918457"
"12899","0.1053069457411766","0.1053069457411766","0.1053069457411766","0.44667986035346985","0.44667986035346985","0.44667986035346985","2.128491163253784","2.128491163253784","2.128491163253784","14.463908195495605","14.463908195495605","14.463908195495605","0.72675621509552","0.72675621509552","0.72675621509552","3.2019200325012207","3.2019200325012207","3.2019200325012207"
"12929","0.07954151183366776","0.07954151183366776","0.07954151183366776","0.48131057620048523","0.48131057620048523","0.48131057620048523","4.0328288078308105","4.0328288078308105","4.0328288078308105","14.64333724975586","14.64333724975586","14.64333724975586","0.4085843563079834","0.4085843563079834","0.4085843563079834","3.7562854290008545","3.7562854290008545","3.7562854290008545"
