"Step","layer0_residual_mid_gpt2_singular_fisher - losses/fisher_reg_term","layer0_residual_mid_gpt2_singular_fisher - losses/fisher_reg_term__MIN","layer0_residual_mid_gpt2_singular_fisher - losses/fisher_reg_term__MAX","layer10_residual_mid_gpt2_singular_fisher - losses/fisher_reg_term","layer10_residual_mid_gpt2_singular_fisher - losses/fisher_reg_term__MIN","layer10_residual_mid_gpt2_singular_fisher - losses/fisher_reg_term__MAX","layer5_residual_mid_gpt2_singular_fisher - losses/fisher_reg_term","layer5_residual_mid_gpt2_singular_fisher - losses/fisher_reg_term__MIN","layer5_residual_mid_gpt2_singular_fisher - losses/fisher_reg_term__MAX"
"10169","0.2378108650445938","0.2378108650445938","0.2378108650445938","14.125627517700195","14.125627517700195","14.125627517700195","1.8136296272277832","1.8136296272277832","1.8136296272277832"
"10199","0.2707953155040741","0.2707953155040741","0.2707953155040741","14.12028694152832","14.12028694152832","14.12028694152832","2.594543218612671","2.594543218612671","2.594543218612671"
"10229","0.23095546662807465","0.23095546662807465","0.23095546662807465","14.951133728027344","14.951133728027344","14.951133728027344","60.477787017822266","60.477787017822266","60.477787017822266"
"10259","0.21024754643440247","0.21024754643440247","0.21024754643440247","6.14315938949585","6.14315938949585","6.14315938949585","1.4792640209197998","1.4792640209197998","1.4792640209197998"
"10289","0.2789067029953003","0.2789067029953003","0.2789067029953003","13.452462196350098","13.452462196350098","13.452462196350098","2.3066201210021973","2.3066201210021973","2.3066201210021973"
"10319","0.24516649544239044","0.24516649544239044","0.24516649544239044","8.692764282226562","8.692764282226562","8.692764282226562","1.3501933813095093","1.3501933813095093","1.3501933813095093"
"10349","0.24907904863357544","0.24907904863357544","0.24907904863357544","11.666396141052246","11.666396141052246","11.666396141052246","2.1816625595092773","2.1816625595092773","2.1816625595092773"
"10379","0.22972963750362396","0.22972963750362396","0.22972963750362396","9.559769630432129","9.559769630432129","9.559769630432129","1.4081199169158936","1.4081199169158936","1.4081199169158936"
"10409","0.23207908868789673","0.23207908868789673","0.23207908868789673","8.217425346374512","8.217425346374512","8.217425346374512","1.4068453311920166","1.4068453311920166","1.4068453311920166"
"10439","0.23623844981193542","0.23623844981193542","0.23623844981193542","12.737285614013672","12.737285614013672","12.737285614013672","56.57245635986328","56.57245635986328","56.57245635986328"
"10469","0.2204480916261673","0.2204480916261673","0.2204480916261673","5.2183756828308105","5.2183756828308105","5.2183756828308105","1.1977007389068604","1.1977007389068604","1.1977007389068604"
"10499","0.21995653212070465","0.21995653212070465","0.21995653212070465","11.46854305267334","11.46854305267334","11.46854305267334","1.6792995929718018","1.6792995929718018","1.6792995929718018"
"10529","0.22592270374298096","0.22592270374298096","0.22592270374298096","14.31480884552002","14.31480884552002","14.31480884552002","2.515228033065796","2.515228033065796","2.515228033065796"
"10559","0.25347214937210083","0.25347214937210083","0.25347214937210083","7.497048377990723","7.497048377990723","7.497048377990723","1.1854138374328613","1.1854138374328613","1.1854138374328613"
"10589","0.2419445812702179","0.2419445812702179","0.2419445812702179","11.357295036315918","11.357295036315918","11.357295036315918","1.9165866374969482","1.9165866374969482","1.9165866374969482"
"10619","0.22487685084342957","0.22487685084342957","0.22487685084342957","8.570608139038086","8.570608139038086","8.570608139038086","1.4571634531021118","1.4571634531021118","1.4571634531021118"
"10649","0.24866971373558044","0.24866971373558044","0.24866971373558044","9.169351577758789","9.169351577758789","9.169351577758789","1.2485392093658447","1.2485392093658447","1.2485392093658447"
"10679","0.22624701261520386","0.22624701261520386","0.22624701261520386","4.532210350036621","4.532210350036621","4.532210350036621","1.2145237922668457","1.2145237922668457","1.2145237922668457"
"10709","0.23493464291095734","0.23493464291095734","0.23493464291095734","10.428017616271973","10.428017616271973","10.428017616271973","1.9340609312057495","1.9340609312057495","1.9340609312057495"
"10739","0.2130267322063446","0.2130267322063446","0.2130267322063446","2.7657926082611084","2.7657926082611084","2.7657926082611084","0.5989352464675903","0.5989352464675903","0.5989352464675903"
"10769","0.2773382365703583","0.2773382365703583","0.2773382365703583","22.099393844604492","22.099393844604492","22.099393844604492","3.407919406890869","3.407919406890869","3.407919406890869"
"10799","0.2316226065158844","0.2316226065158844","0.2316226065158844","8.797396659851074","8.797396659851074","8.797396659851074","1.8567683696746826","1.8567683696746826","1.8567683696746826"
"10829","0.2533756196498871","0.2533756196498871","0.2533756196498871","7.607606887817383","7.607606887817383","7.607606887817383","1.476545810699463","1.476545810699463","1.476545810699463"
"10859","0.25827327370643616","0.25827327370643616","0.25827327370643616","15.8875093460083","15.8875093460083","15.8875093460083","3.0930557250976562","3.0930557250976562","3.0930557250976562"
"10889","0.2647465765476227","0.2647465765476227","0.2647465765476227","20.991317749023438","20.991317749023438","20.991317749023438","58.645999908447266","58.645999908447266","58.645999908447266"
"10919","0.2345735728740692","0.2345735728740692","0.2345735728740692","17.66402816772461","17.66402816772461","17.66402816772461","2.5066449642181396","2.5066449642181396","2.5066449642181396"
"10949","0.24739710986614227","0.24739710986614227","0.24739710986614227","9.794650077819824","9.794650077819824","9.794650077819824","1.9968039989471436","1.9968039989471436","1.9968039989471436"
"10979","0.23503676056861877","0.23503676056861877","0.23503676056861877","14.236583709716797","14.236583709716797","14.236583709716797","2.3647968769073486","2.3647968769073486","2.3647968769073486"
"11009","0.22952963411808014","0.22952963411808014","0.22952963411808014","4.955336570739746","4.955336570739746","4.955336570739746","1.0921630859375","1.0921630859375","1.0921630859375"
"11039","0.24756327271461487","0.24756327271461487","0.24756327271461487","5.5508599281311035","5.5508599281311035","5.5508599281311035","1.8008116483688354","1.8008116483688354","1.8008116483688354"
"11069","0.21120229363441467","0.21120229363441467","0.21120229363441467","1.6155574321746826","1.6155574321746826","1.6155574321746826","0.5033507347106934","0.5033507347106934","0.5033507347106934"
"11099","0.2282443344593048","0.2282443344593048","0.2282443344593048","7.749073028564453","7.749073028564453","7.749073028564453","1.5260944366455078","1.5260944366455078","1.5260944366455078"
"11129","0.20833109319210052","0.20833109319210052","0.20833109319210052","10.085183143615723","10.085183143615723","10.085183143615723","1.0517252683639526","1.0517252683639526","1.0517252683639526"
"11159","0.20779378712177277","0.20779378712177277","0.20779378712177277","8.439614295959473","8.439614295959473","8.439614295959473","1.2451908588409424","1.2451908588409424","1.2451908588409424"
"11189","0.2387034147977829","0.2387034147977829","0.2387034147977829","7.328022480010986","7.328022480010986","7.328022480010986","2.0679666996002197","2.0679666996002197","2.0679666996002197"
"11219","0.2118566334247589","0.2118566334247589","0.2118566334247589","6.118586540222168","6.118586540222168","6.118586540222168","1.026349425315857","1.026349425315857","1.026349425315857"
"11249","0.24372465908527374","0.24372465908527374","0.24372465908527374","14.937603950500488","14.937603950500488","14.937603950500488","1.9645063877105713","1.9645063877105713","1.9645063877105713"
"11279","0.24665696918964386","0.24665696918964386","0.24665696918964386","15.260272979736328","15.260272979736328","15.260272979736328","2.042479991912842","2.042479991912842","2.042479991912842"
"11309","0.21308547258377075","0.21308547258377075","0.21308547258377075","3.22906231880188","3.22906231880188","3.22906231880188","0.8387874960899353","0.8387874960899353","0.8387874960899353"
"11339","0.2620355784893036","0.2620355784893036","0.2620355784893036","11.652104377746582","11.652104377746582","11.652104377746582","2.5941319465637207","2.5941319465637207","2.5941319465637207"
"11369","0.22792714834213257","0.22792714834213257","0.22792714834213257","5.954155445098877","5.954155445098877","5.954155445098877","1.7488380670547485","1.7488380670547485","1.7488380670547485"
"11399","0.23381520807743073","0.23381520807743073","0.23381520807743073","10.828634262084961","10.828634262084961","10.828634262084961","1.9262429475784302","1.9262429475784302","1.9262429475784302"
"11429","0.22652567923069","0.22652567923069","0.22652567923069","40.518856048583984","40.518856048583984","40.518856048583984","164.5333251953125","164.5333251953125","164.5333251953125"
"11459","0.20942695438861847","0.20942695438861847","0.20942695438861847","6.6789093017578125","6.6789093017578125","6.6789093017578125","1.1004763841629028","1.1004763841629028","1.1004763841629028"
"11489","0.21876512467861176","0.21876512467861176","0.21876512467861176","15.497010231018066","15.497010231018066","15.497010231018066","2.6750452518463135","2.6750452518463135","2.6750452518463135"
"11519","0.22089679539203644","0.22089679539203644","0.22089679539203644","18.170141220092773","18.170141220092773","18.170141220092773","1.927880048751831","1.927880048751831","1.927880048751831"
"11549","0.2330603450536728","0.2330603450536728","0.2330603450536728","11.35400390625","11.35400390625","11.35400390625","2.1174755096435547","2.1174755096435547","2.1174755096435547"
"11579","0.2387610822916031","0.2387610822916031","0.2387610822916031","22.05379867553711","22.05379867553711","22.05379867553711","3.048020124435425","3.048020124435425","3.048020124435425"
"11609","0.21624965965747833","0.21624965965747833","0.21624965965747833","11.060283660888672","11.060283660888672","11.060283660888672","46.305397033691406","46.305397033691406","46.305397033691406"
"11639","0.2623678743839264","0.2623678743839264","0.2623678743839264","17.099384307861328","17.099384307861328","17.099384307861328","46.34646224975586","46.34646224975586","46.34646224975586"
"11669","0.20711585879325867","0.20711585879325867","0.20711585879325867","5.351863861083984","5.351863861083984","5.351863861083984","0.9998383522033691","0.9998383522033691","0.9998383522033691"
"11699","0.2415088266134262","0.2415088266134262","0.2415088266134262","9.009166717529297","9.009166717529297","9.009166717529297","2.2298803329467773","2.2298803329467773","2.2298803329467773"
"11729","0.20280642807483673","0.20280642807483673","0.20280642807483673","4.931307315826416","4.931307315826416","4.931307315826416","1.253894329071045","1.253894329071045","1.253894329071045"
"11759","0.2263815850019455","0.2263815850019455","0.2263815850019455","8.382326126098633","8.382326126098633","8.382326126098633","2.1454122066497803","2.1454122066497803","2.1454122066497803"
"11789","0.21361054480075836","0.21361054480075836","0.21361054480075836","6.38136100769043","6.38136100769043","6.38136100769043","1.03225839138031","1.03225839138031","1.03225839138031"
"11819","0.23538997769355774","0.23538997769355774","0.23538997769355774","8.075766563415527","8.075766563415527","8.075766563415527","1.6579757928848267","1.6579757928848267","1.6579757928848267"
"11849","0.22209015488624573","0.22209015488624573","0.22209015488624573","13.244780540466309","13.244780540466309","13.244780540466309","2.067246437072754","2.067246437072754","2.067246437072754"
"11879","0.18901720643043518","0.18901720643043518","0.18901720643043518","8.515332221984863","8.515332221984863","8.515332221984863","1.1424551010131836","1.1424551010131836","1.1424551010131836"
"11909","0.20861344039440155","0.20861344039440155","0.20861344039440155","5.523441314697266","5.523441314697266","5.523441314697266","0.870159924030304","0.870159924030304","0.870159924030304"
"11939","0.2379346638917923","0.2379346638917923","0.2379346638917923","20.67523956298828","20.67523956298828","20.67523956298828","3.1514508724212646","3.1514508724212646","3.1514508724212646"
"11969","0.2206340730190277","0.2206340730190277","0.2206340730190277","5.974452972412109","5.974452972412109","5.974452972412109","1.2307233810424805","1.2307233810424805","1.2307233810424805"
"11999","0.24468231201171875","0.24468231201171875","0.24468231201171875","12.140228271484375","12.140228271484375","12.140228271484375","2.0734574794769287","2.0734574794769287","2.0734574794769287"
"12029","0.20135387778282166","0.20135387778282166","0.20135387778282166","9.342035293579102","9.342035293579102","9.342035293579102","1.2914801836013794","1.2914801836013794","1.2914801836013794"
"12059","0.24284693598747253","0.24284693598747253","0.24284693598747253","14.767202377319336","14.767202377319336","14.767202377319336","2.0758285522460938","2.0758285522460938","2.0758285522460938"
"12089","0.2139851450920105","0.2139851450920105","0.2139851450920105","15.973031044006348","15.973031044006348","15.973031044006348","42.058563232421875","42.058563232421875","42.058563232421875"
"12119","0.1985367387533188","0.1985367387533188","0.1985367387533188","3.6154026985168457","3.6154026985168457","3.6154026985168457","0.7015799880027771","0.7015799880027771","0.7015799880027771"
"12149","0.1986583173274994","0.1986583173274994","0.1986583173274994","10.720870018005371","10.720870018005371","10.720870018005371","52.69138717651367","52.69138717651367","52.69138717651367"
"12179","0.17444057762622833","0.17444057762622833","0.17444057762622833","9.825815200805664","9.825815200805664","9.825815200805664","52.94414138793945","52.94414138793945","52.94414138793945"
"12209","0.19407416880130768","0.19407416880130768","0.19407416880130768","2.5936520099639893","2.5936520099639893","2.5936520099639893","0.5352359414100647","0.5352359414100647","0.5352359414100647"
"12239","0.19870443642139435","0.19870443642139435","0.19870443642139435","2.9757697582244873","2.9757697582244873","2.9757697582244873","0.6756815314292908","0.6756815314292908","0.6756815314292908"
"12269","0.19195297360420227","0.19195297360420227","0.19195297360420227","1.1454628705978394","1.1454628705978394","1.1454628705978394","0.3545612096786499","0.3545612096786499","0.3545612096786499"
"12299","0.24064362049102783","0.24064362049102783","0.24064362049102783","37.333988189697266","37.333988189697266","37.333988189697266","194.90782165527344","194.90782165527344","194.90782165527344"
"12329","0.1891660988330841","0.1891660988330841","0.1891660988330841","2.1266791820526123","2.1266791820526123","2.1266791820526123","0.6299008131027222","0.6299008131027222","0.6299008131027222"
"12359","0.19424968957901","0.19424968957901","0.19424968957901","4.223004341125488","4.223004341125488","4.223004341125488","0.6105490326881409","0.6105490326881409","0.6105490326881409"
"12389","0.18627165257930756","0.18627165257930756","0.18627165257930756","12.508528709411621","12.508528709411621","12.508528709411621","45.424739837646484","45.424739837646484","45.424739837646484"
"12419","0.1921054571866989","0.1921054571866989","0.1921054571866989","6.8521857261657715","6.8521857261657715","6.8521857261657715","0.709927499294281","0.709927499294281","0.709927499294281"
"12449","0.21208366751670837","0.21208366751670837","0.21208366751670837","5.7239203453063965","5.7239203453063965","5.7239203453063965","1.1875056028366089","1.1875056028366089","1.1875056028366089"
"12479","0.19177813827991486","0.19177813827991486","0.19177813827991486","0.9335727095603943","0.9335727095603943","0.9335727095603943","0.3808501958847046","0.3808501958847046","0.3808501958847046"
"12509","0.22234614193439484","0.22234614193439484","0.22234614193439484","4.802577972412109","4.802577972412109","4.802577972412109","1.0854930877685547","1.0854930877685547","1.0854930877685547"
"12539","0.1893380880355835","0.1893380880355835","0.1893380880355835","0.20318596065044403","0.20318596065044403","0.20318596065044403","0.3075094521045685","0.3075094521045685","0.3075094521045685"
"12569","0.20767293870449066","0.20767293870449066","0.20767293870449066","10.473551750183105","10.473551750183105","10.473551750183105","1.121978521347046","1.121978521347046","1.121978521347046"
"12599","0.21365998685359955","0.21365998685359955","0.21365998685359955","9.223204612731934","9.223204612731934","9.223204612731934","42.90812683105469","42.90812683105469","42.90812683105469"
"12629","0.20667800307273865","0.20667800307273865","0.20667800307273865","1.6019872426986694","1.6019872426986694","1.6019872426986694","0.47701647877693176","0.47701647877693176","0.47701647877693176"
"12659","0.22420653700828552","0.22420653700828552","0.22420653700828552","7.019253730773926","7.019253730773926","7.019253730773926","1.4872405529022217","1.4872405529022217","1.4872405529022217"
"12689","0.19149552285671234","0.19149552285671234","0.19149552285671234","2.3018972873687744","2.3018972873687744","2.3018972873687744","0.5571411848068237","0.5571411848068237","0.5571411848068237"
"12719","0.20310278236865997","0.20310278236865997","0.20310278236865997","0.20597609877586365","0.20597609877586365","0.20597609877586365","0.34107691049575806","0.34107691049575806","0.34107691049575806"
"12749","0.2207004874944687","0.2207004874944687","0.2207004874944687","7.835214614868164","7.835214614868164","7.835214614868164","1.3916192054748535","1.3916192054748535","1.3916192054748535"
"12779","0.21206043660640717","0.21206043660640717","0.21206043660640717","0.21320678293704987","0.21320678293704987","0.21320678293704987","0.3570617735385895","0.3570617735385895","0.3570617735385895"
"12809","0.19432370364665985","0.19432370364665985","0.19432370364665985","1.657132625579834","1.657132625579834","1.657132625579834","0.5030339360237122","0.5030339360237122","0.5030339360237122"
"12839","0.21044962108135223","0.21044962108135223","0.21044962108135223","7.643747329711914","7.643747329711914","7.643747329711914","53.58219909667969","53.58219909667969","53.58219909667969"
"12869","0.21969076991081238","0.21969076991081238","0.21969076991081238","5.233365535736084","5.233365535736084","5.233365535736084","1.304985761642456","1.304985761642456","1.304985761642456"
"12899","0.20677509903907776","0.20677509903907776","0.20677509903907776","4.614835739135742","4.614835739135742","4.614835739135742","0.9764929413795471","0.9764929413795471","0.9764929413795471"
"12929","0.20529477298259735","0.20529477298259735","0.20529477298259735","8.101747512817383","8.101747512817383","8.101747512817383","1.2329695224761963","1.2329695224761963","1.2329695224761963"
"12959","0.1923133283853531","0.1923133283853531","0.1923133283853531","8.133716583251953","8.133716583251953","8.133716583251953","52.5911979675293","52.5911979675293","52.5911979675293"
"12989","0.18175972998142242","0.18175972998142242","0.18175972998142242","3.1624929904937744","3.1624929904937744","3.1624929904937744","0.6308596730232239","0.6308596730232239","0.6308596730232239"
"13019","0.19187697768211365","0.19187697768211365","0.19187697768211365","0.7915952801704407","0.7915952801704407","0.7915952801704407","0.3663475811481476","0.3663475811481476","0.3663475811481476"
"13049","0.18370094895362854","0.18370094895362854","0.18370094895362854","8.264998435974121","8.264998435974121","8.264998435974121","34.37546157836914","34.37546157836914","34.37546157836914"
"13079","0.19416913390159607","0.19416913390159607","0.19416913390159607","3.679577350616455","3.679577350616455","3.679577350616455","0.6949730515480042","0.6949730515480042","0.6949730515480042"
"13109","0.18115234375","0.18115234375","0.18115234375","2.513218641281128","2.513218641281128","2.513218641281128","0.7976671457290649","0.7976671457290649","0.7976671457290649"
"13139","0.18747299909591675","0.18747299909591675","0.18747299909591675","4.398683071136475","4.398683071136475","4.398683071136475","0.9224075078964233","0.9224075078964233","0.9224075078964233"
"13169","0.17201901972293854","0.17201901972293854","0.17201901972293854","5.524359226226807","5.524359226226807","5.524359226226807","0.9069351553916931","0.9069351553916931","0.9069351553916931"
"13199","0.2078455537557602","0.2078455537557602","0.2078455537557602","5.149954319000244","5.149954319000244","5.149954319000244","0.9025927782058716","0.9025927782058716","0.9025927782058716"
"13229","0.18305927515029907","0.18305927515029907","0.18305927515029907","2.8653619289398193","2.8653619289398193","2.8653619289398193","0.7275996208190918","0.7275996208190918","0.7275996208190918"
"13259","0.19846747815608978","0.19846747815608978","0.19846747815608978","5.101211071014404","5.101211071014404","5.101211071014404","0.8073722720146179","0.8073722720146179","0.8073722720146179"
"13289","0.20363818109035492","0.20363818109035492","0.20363818109035492","4.637179374694824","4.637179374694824","4.637179374694824","1.0158321857452393","1.0158321857452393","1.0158321857452393"
"13319","0.19266852736473083","0.19266852736473083","0.19266852736473083","8.419023513793945","8.419023513793945","8.419023513793945","0.8119856119155884","0.8119856119155884","0.8119856119155884"
"13349","0.18751905858516693","0.18751905858516693","0.18751905858516693","4.025938987731934","4.025938987731934","4.025938987731934","0.7243034243583679","0.7243034243583679","0.7243034243583679"
"13379","0.18045766651630402","0.18045766651630402","0.18045766651630402","1.0928828716278076","1.0928828716278076","1.0928828716278076","0.43289217352867126","0.43289217352867126","0.43289217352867126"
"13409","0.2211148887872696","0.2211148887872696","0.2211148887872696","2.0374975204467773","2.0374975204467773","2.0374975204467773","0.5931872725486755","0.5931872725486755","0.5931872725486755"
"13439","0.20078866183757782","0.20078866183757782","0.20078866183757782","4.439499855041504","4.439499855041504","4.439499855041504","1.2017654180526733","1.2017654180526733","1.2017654180526733"
"13469","0.1924159675836563","0.1924159675836563","0.1924159675836563","3.895395517349243","3.895395517349243","3.895395517349243","0.5835305452346802","0.5835305452346802","0.5835305452346802"
"13499","0.18448863923549652","0.18448863923549652","0.18448863923549652","7.8203816413879395","7.8203816413879395","7.8203816413879395","1.3270995616912842","1.3270995616912842","1.3270995616912842"
"13529","0.17649227380752563","0.17649227380752563","0.17649227380752563","1.9389352798461914","1.9389352798461914","1.9389352798461914","0.4325272738933563","0.4325272738933563","0.4325272738933563"
"13559","0.18182027339935303","0.18182027339935303","0.18182027339935303","1.7022831439971924","1.7022831439971924","1.7022831439971924","0.5917540192604065","0.5917540192604065","0.5917540192604065"
"13589","0.19506476819515228","0.19506476819515228","0.19506476819515228","6.380392551422119","6.380392551422119","6.380392551422119","1.14725923538208","1.14725923538208","1.14725923538208"
"13619","0.20726458728313446","0.20726458728313446","0.20726458728313446","10.440250396728516","10.440250396728516","10.440250396728516","2.1966824531555176","2.1966824531555176","2.1966824531555176"
"13649","0.17317861318588257","0.17317861318588257","0.17317861318588257","1.7930841445922852","1.7930841445922852","1.7930841445922852","0.5926958918571472","0.5926958918571472","0.5926958918571472"
"13679","0.2068994641304016","0.2068994641304016","0.2068994641304016","6.036656856536865","6.036656856536865","6.036656856536865","1.3464181423187256","1.3464181423187256","1.3464181423187256"
"13709","0.18291865289211273","0.18291865289211273","0.18291865289211273","3.8139302730560303","3.8139302730560303","3.8139302730560303","0.8597406148910522","0.8597406148910522","0.8597406148910522"
"13739","0.17248468101024628","0.17248468101024628","0.17248468101024628","4.386995792388916","4.386995792388916","4.386995792388916","1.0669891834259033","1.0669891834259033","1.0669891834259033"
"13769","0.18933627009391785","0.18933627009391785","0.18933627009391785","1.3111250400543213","1.3111250400543213","1.3111250400543213","0.5602458119392395","0.5602458119392395","0.5602458119392395"
"13799","0.18847204744815826","0.18847204744815826","0.18847204744815826","3.7994632720947266","3.7994632720947266","3.7994632720947266","0.6809502243995667","0.6809502243995667","0.6809502243995667"
"13829","0.18801775574684143","0.18801775574684143","0.18801775574684143","5.113454341888428","5.113454341888428","5.113454341888428","0.7956954836845398","0.7956954836845398","0.7956954836845398"
"13859","0.1961599588394165","0.1961599588394165","0.1961599588394165","0.8145403861999512","0.8145403861999512","0.8145403861999512","0.3857186436653137","0.3857186436653137","0.3857186436653137"
"13889","0.17318005859851837","0.17318005859851837","0.17318005859851837","3.4931843280792236","3.4931843280792236","3.4931843280792236","0.6488082408905029","0.6488082408905029","0.6488082408905029"
"13919","0.19439387321472168","0.19439387321472168","0.19439387321472168","4.410133361816406","4.410133361816406","4.410133361816406","1.0468080043792725","1.0468080043792725","1.0468080043792725"
"13949","0.1898963749408722","0.1898963749408722","0.1898963749408722","7.363868713378906","7.363868713378906","7.363868713378906","1.1523207426071167","1.1523207426071167","1.1523207426071167"
"13979","0.17993523180484772","0.17993523180484772","0.17993523180484772","1.6700795888900757","1.6700795888900757","1.6700795888900757","0.7985589504241943","0.7985589504241943","0.7985589504241943"
"14009","0.17452530562877655","0.17452530562877655","0.17452530562877655","9.930750846862793","9.930750846862793","9.930750846862793","38.68407440185547","38.68407440185547","38.68407440185547"
"14039","0.17233490943908691","0.17233490943908691","0.17233490943908691","2.373643398284912","2.373643398284912","2.373643398284912","0.6664897203445435","0.6664897203445435","0.6664897203445435"
"14069","0.17166200280189514","0.17166200280189514","0.17166200280189514","10.085630416870117","10.085630416870117","10.085630416870117","39.713775634765625","39.713775634765625","39.713775634765625"
"14099","0.1971089243888855","0.1971089243888855","0.1971089243888855","13.389671325683594","13.389671325683594","13.389671325683594","40.061431884765625","40.061431884765625","40.061431884765625"
"14129","0.21090856194496155","0.21090856194496155","0.21090856194496155","5.687013149261475","5.687013149261475","5.687013149261475","0.9925463795661926","0.9925463795661926","0.9925463795661926"
"14159","0.1974520981311798","0.1974520981311798","0.1974520981311798","14.840938568115234","14.840938568115234","14.840938568115234","35.668575286865234","35.668575286865234","35.668575286865234"
"14189","0.2070479393005371","0.2070479393005371","0.2070479393005371","3.614757776260376","3.614757776260376","3.614757776260376","0.5411999225616455","0.5411999225616455","0.5411999225616455"
"14219","0.17317315936088562","0.17317315936088562","0.17317315936088562","5.913818836212158","5.913818836212158","5.913818836212158","0.7981657385826111","0.7981657385826111","0.7981657385826111"
"14249","0.19937792420387268","0.19937792420387268","0.19937792420387268","8.500638961791992","8.500638961791992","8.500638961791992","33.89512252807617","33.89512252807617","33.89512252807617"
"14279","0.19110053777694702","0.19110053777694702","0.19110053777694702","2.2675225734710693","2.2675225734710693","2.2675225734710693","0.811447024345398","0.811447024345398","0.811447024345398"
"14309","0.18415135145187378","0.18415135145187378","0.18415135145187378","6.723649024963379","6.723649024963379","6.723649024963379","0.5702626705169678","0.5702626705169678","0.5702626705169678"
"14339","0.21689635515213013","0.21689635515213013","0.21689635515213013","14.512252807617188","14.512252807617188","14.512252807617188","37.02165985107422","37.02165985107422","37.02165985107422"
"14369","0.1570582538843155","0.1570582538843155","0.1570582538843155","7.067957401275635","7.067957401275635","7.067957401275635","37.28669357299805","37.28669357299805","37.28669357299805"
"14399","0.19797484576702118","0.19797484576702118","0.19797484576702118","2.194153308868408","2.194153308868408","2.194153308868408","0.5385931730270386","0.5385931730270386","0.5385931730270386"
"14429","0.17081621289253235","0.17081621289253235","0.17081621289253235","1.3194477558135986","1.3194477558135986","1.3194477558135986","0.40772294998168945","0.40772294998168945","0.40772294998168945"
"14459","0.17298607528209686","0.17298607528209686","0.17298607528209686","3.254988670349121","3.254988670349121","3.254988670349121","0.6870266795158386","0.6870266795158386","0.6870266795158386"
"14489","0.210549458861351","0.210549458861351","0.210549458861351","13.302722930908203","13.302722930908203","13.302722930908203","1.8480478525161743","1.8480478525161743","1.8480478525161743"
"14519","0.18005965650081635","0.18005965650081635","0.18005965650081635","1.2237714529037476","1.2237714529037476","1.2237714529037476","0.494253545999527","0.494253545999527","0.494253545999527"
"14549","0.1860523521900177","0.1860523521900177","0.1860523521900177","3.4348652362823486","3.4348652362823486","3.4348652362823486","0.5533380508422852","0.5533380508422852","0.5533380508422852"
"14579","0.1931876242160797","0.1931876242160797","0.1931876242160797","2.2337541580200195","2.2337541580200195","2.2337541580200195","0.4849153161048889","0.4849153161048889","0.4849153161048889"
"14609","0.1974417120218277","0.1974417120218277","0.1974417120218277","3.9544663429260254","3.9544663429260254","3.9544663429260254","1.0805734395980835","1.0805734395980835","1.0805734395980835"
"14639","0.1723681539297104","0.1723681539297104","0.1723681539297104","6.604740619659424","6.604740619659424","6.604740619659424","32.69162368774414","32.69162368774414","32.69162368774414"
"14669","0.15781016647815704","0.15781016647815704","0.15781016647815704","4.8507513999938965","4.8507513999938965","4.8507513999938965","0.5076696872711182","0.5076696872711182","0.5076696872711182"
"14699","0.1709328442811966","0.1709328442811966","0.1709328442811966","3.7608678340911865","3.7608678340911865","3.7608678340911865","0.8780573010444641","0.8780573010444641","0.8780573010444641"
"14729","0.16064341366291046","0.16064341366291046","0.16064341366291046","1.2803667783737183","1.2803667783737183","1.2803667783737183","0.47428542375564575","0.47428542375564575","0.47428542375564575"
"14759","0.1719314157962799","0.1719314157962799","0.1719314157962799","1.1147170066833496","1.1147170066833496","1.1147170066833496","0.4308370351791382","0.4308370351791382","0.4308370351791382"
"14789","0.16521002352237701","0.16521002352237701","0.16521002352237701","1.875091314315796","1.875091314315796","1.875091314315796","0.37505143880844116","0.37505143880844116","0.37505143880844116"
"14819","0.16842472553253174","0.16842472553253174","0.16842472553253174","2.6237151622772217","2.6237151622772217","2.6237151622772217","0.5970712900161743","0.5970712900161743","0.5970712900161743"
"14849","0.17138059437274933","0.17138059437274933","0.17138059437274933","0.6313542127609253","0.6313542127609253","0.6313542127609253","0.3935135006904602","0.3935135006904602","0.3935135006904602"
"14879","0.17249372601509094","0.17249372601509094","0.17249372601509094","0.7372188568115234","0.7372188568115234","0.7372188568115234","0.34507420659065247","0.34507420659065247","0.34507420659065247"
"14909","0.19144870340824127","0.19144870340824127","0.19144870340824127","0.5810965895652771","0.5810965895652771","0.5810965895652771","0.389661967754364","0.389661967754364","0.389661967754364"
"14939","0.19386841356754303","0.19386841356754303","0.19386841356754303","0.21995185315608978","0.21995185315608978","0.21995185315608978","0.3546171188354492","0.3546171188354492","0.3546171188354492"
"14969","0.17248988151550293","0.17248988151550293","0.17248988151550293","2.431536912918091","2.431536912918091","2.431536912918091","0.5939671993255615","0.5939671993255615","0.5939671993255615"
"14999","0.18278534710407257","0.18278534710407257","0.18278534710407257","5.063753604888916","5.063753604888916","5.063753604888916","1.1105763912200928","1.1105763912200928","1.1105763912200928"
"15029","0.1775418370962143","0.1775418370962143","0.1775418370962143","3.4971470832824707","3.4971470832824707","3.4971470832824707","0.7688542604446411","0.7688542604446411","0.7688542604446411"
"15059","0.1740695685148239","0.1740695685148239","0.1740695685148239","4.629705905914307","4.629705905914307","4.629705905914307","0.9689909815788269","0.9689909815788269","0.9689909815788269"
