"Step","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term__MIN","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_TheStackPython - losses/fisher_reg_term__MAX"
"9839","2.292168617248535","2.292168617248535","2.292168617248535","2.5843002796173096","2.5843002796173096","2.5843002796173096","2.889460802078247","2.889460802078247","2.889460802078247"
"9869","2.2867331504821777","2.2867331504821777","2.2867331504821777","2.6459364891052246","2.6459364891052246","2.6459364891052246","3.014439105987549","3.014439105987549","3.014439105987549"
"9899","2.319063425064087","2.319063425064087","2.319063425064087","2.567197799682617","2.567197799682617","2.567197799682617","2.7572600841522217","2.7572600841522217","2.7572600841522217"
"9929","2.303363084793091","2.303363084793091","2.303363084793091","2.64798641204834","2.64798641204834","2.64798641204834","2.9819250106811523","2.9819250106811523","2.9819250106811523"
"9959","2.272498846054077","2.272498846054077","2.272498846054077","2.688481330871582","2.688481330871582","2.688481330871582","2.76961350440979","2.76961350440979","2.76961350440979"
"9989","2.3416764736175537","2.3416764736175537","2.3416764736175537","2.5600662231445312","2.5600662231445312","2.5600662231445312","3.0198843479156494","3.0198843479156494","3.0198843479156494"
"10019","2.4099490642547607","2.4099490642547607","2.4099490642547607","2.6409332752227783","2.6409332752227783","2.6409332752227783","3.036975145339966","3.036975145339966","3.036975145339966"
"10049","2.2821578979492188","2.2821578979492188","2.2821578979492188","2.6071507930755615","2.6071507930755615","2.6071507930755615","2.956052541732788","2.956052541732788","2.956052541732788"
"10079","2.4289560317993164","2.4289560317993164","2.4289560317993164","2.792811870574951","2.792811870574951","2.792811870574951","3.346024751663208","3.346024751663208","3.346024751663208"
"10109","2.3132057189941406","2.3132057189941406","2.3132057189941406","2.4551963806152344","2.4551963806152344","2.4551963806152344","2.9899206161499023","2.9899206161499023","2.9899206161499023"
"10139","2.47804856300354","2.47804856300354","2.47804856300354","2.56982684135437","2.56982684135437","2.56982684135437","3.0619237422943115","3.0619237422943115","3.0619237422943115"
"10169","2.342801809310913","2.342801809310913","2.342801809310913","2.450000047683716","2.450000047683716","2.450000047683716","3.1137890815734863","3.1137890815734863","3.1137890815734863"
"10199","2.254856586456299","2.254856586456299","2.254856586456299","2.4876184463500977","2.4876184463500977","2.4876184463500977","2.832073926925659","2.832073926925659","2.832073926925659"
"10229","2.2368695735931396","2.2368695735931396","2.2368695735931396","2.6435320377349854","2.6435320377349854","2.6435320377349854","2.734705686569214","2.734705686569214","2.734705686569214"
"10259","2.2851922512054443","2.2851922512054443","2.2851922512054443","2.5589942932128906","2.5589942932128906","2.5589942932128906","2.932244300842285","2.932244300842285","2.932244300842285"
"10289","2.3772847652435303","2.3772847652435303","2.3772847652435303","2.645888090133667","2.645888090133667","2.645888090133667","3.073915958404541","3.073915958404541","3.073915958404541"
"10319","2.41689133644104","2.41689133644104","2.41689133644104","2.6396074295043945","2.6396074295043945","2.6396074295043945","3.0984392166137695","3.0984392166137695","3.0984392166137695"
"10349","2.2526872158050537","2.2526872158050537","2.2526872158050537","2.609438180923462","2.609438180923462","2.609438180923462","2.757200002670288","2.757200002670288","2.757200002670288"
"10379","2.326789617538452","2.326789617538452","2.326789617538452","2.6507668495178223","2.6507668495178223","2.6507668495178223","3.069631338119507","3.069631338119507","3.069631338119507"
"10409","2.3609392642974854","2.3609392642974854","2.3609392642974854","2.8870577812194824","2.8870577812194824","2.8870577812194824","2.9359757900238037","2.9359757900238037","2.9359757900238037"
"10439","3.066106081008911","3.066106081008911","3.066106081008911","2.866713523864746","2.866713523864746","2.866713523864746","3.047694683074951","3.047694683074951","3.047694683074951"
"10469","2.3989994525909424","2.3989994525909424","2.3989994525909424","2.688035249710083","2.688035249710083","2.688035249710083","3.186072826385498","3.186072826385498","3.186072826385498"
"10499","2.3404808044433594","2.3404808044433594","2.3404808044433594","2.706232786178589","2.706232786178589","2.706232786178589","2.697751998901367","2.697751998901367","2.697751998901367"
"10529","2.719341993331909","2.719341993331909","2.719341993331909","2.6838769912719727","2.6838769912719727","2.6838769912719727","2.8484911918640137","2.8484911918640137","2.8484911918640137"
"10559","2.5125584602355957","2.5125584602355957","2.5125584602355957","2.602872848510742","2.602872848510742","2.602872848510742","3.2148022651672363","3.2148022651672363","3.2148022651672363"
"10589","2.3783910274505615","2.3783910274505615","2.3783910274505615","2.581805944442749","2.581805944442749","2.581805944442749","3.389007091522217","3.389007091522217","3.389007091522217"
"10619","2.2439205646514893","2.2439205646514893","2.2439205646514893","2.627958297729492","2.627958297729492","2.627958297729492","2.961512327194214","2.961512327194214","2.961512327194214"
"10649","2.4007155895233154","2.4007155895233154","2.4007155895233154","2.6562328338623047","2.6562328338623047","2.6562328338623047","3.1817729473114014","3.1817729473114014","3.1817729473114014"
"10679","2.391359567642212","2.391359567642212","2.391359567642212","2.8894386291503906","2.8894386291503906","2.8894386291503906","3.331732749938965","3.331732749938965","3.331732749938965"
"10709","2.504666805267334","2.504666805267334","2.504666805267334","2.8347058296203613","2.8347058296203613","2.8347058296203613","3.0861284732818604","3.0861284732818604","3.0861284732818604"
"10739","2.264972686767578","2.264972686767578","2.264972686767578","2.7499072551727295","2.7499072551727295","2.7499072551727295","3.005823850631714","3.005823850631714","3.005823850631714"
"10769","2.309142827987671","2.309142827987671","2.309142827987671","2.674945592880249","2.674945592880249","2.674945592880249","3.104875326156616","3.104875326156616","3.104875326156616"
"10799","2.280717611312866","2.280717611312866","2.280717611312866","2.5209577083587646","2.5209577083587646","2.5209577083587646","2.9424095153808594","2.9424095153808594","2.9424095153808594"
"10829","2.2889277935028076","2.2889277935028076","2.2889277935028076","2.588893413543701","2.588893413543701","2.588893413543701","2.859342575073242","2.859342575073242","2.859342575073242"
"10859","2.246671676635742","2.246671676635742","2.246671676635742","2.4744672775268555","2.4744672775268555","2.4744672775268555","2.9391930103302","2.9391930103302","2.9391930103302"
"10889","2.179037570953369","2.179037570953369","2.179037570953369","2.566490411758423","2.566490411758423","2.566490411758423","2.8088035583496094","2.8088035583496094","2.8088035583496094"
"10919","2.351893663406372","2.351893663406372","2.351893663406372","2.5331871509552","2.5331871509552","2.5331871509552","2.920804023742676","2.920804023742676","2.920804023742676"
"10949","2.412050247192383","2.412050247192383","2.412050247192383","2.6579296588897705","2.6579296588897705","2.6579296588897705","3.1106438636779785","3.1106438636779785","3.1106438636779785"
"10979","2.3918049335479736","2.3918049335479736","2.3918049335479736","2.324718475341797","2.324718475341797","2.324718475341797","2.9239537715911865","2.9239537715911865","2.9239537715911865"
"11009","2.3142738342285156","2.3142738342285156","2.3142738342285156","2.552842140197754","2.552842140197754","2.552842140197754","2.697575092315674","2.697575092315674","2.697575092315674"
"11039","2.216251850128174","2.216251850128174","2.216251850128174","2.47845721244812","2.47845721244812","2.47845721244812","3.173962354660034","3.173962354660034","3.173962354660034"
"11069","2.2521626949310303","2.2521626949310303","2.2521626949310303","2.6417999267578125","2.6417999267578125","2.6417999267578125","3.014077663421631","3.014077663421631","3.014077663421631"
"11099","2.2499165534973145","2.2499165534973145","2.2499165534973145","2.2812342643737793","2.2812342643737793","2.2812342643737793","2.8142895698547363","2.8142895698547363","2.8142895698547363"
"11129","2.2285749912261963","2.2285749912261963","2.2285749912261963","2.4905812740325928","2.4905812740325928","2.4905812740325928","2.799919366836548","2.799919366836548","2.799919366836548"
"11159","2.2425758838653564","2.2425758838653564","2.2425758838653564","2.523092269897461","2.523092269897461","2.523092269897461","3.087942361831665","3.087942361831665","3.087942361831665"
"11189","2.4195375442504883","2.4195375442504883","2.4195375442504883","3.0522825717926025","3.0522825717926025","3.0522825717926025","3.120769500732422","3.120769500732422","3.120769500732422"
"11219","2.365281105041504","2.365281105041504","2.365281105041504","2.7767326831817627","2.7767326831817627","2.7767326831817627","3.083630323410034","3.083630323410034","3.083630323410034"
"11249","2.263174533843994","2.263174533843994","2.263174533843994","2.861867904663086","2.861867904663086","2.861867904663086","2.944723129272461","2.944723129272461","2.944723129272461"
"11279","2.3298676013946533","2.3298676013946533","2.3298676013946533","2.527406930923462","2.527406930923462","2.527406930923462","2.899613857269287","2.899613857269287","2.899613857269287"
"11309","2.2871015071868896","2.2871015071868896","2.2871015071868896","2.579450845718384","2.579450845718384","2.579450845718384","3.1861228942871094","3.1861228942871094","3.1861228942871094"
"11339","2.3578431606292725","2.3578431606292725","2.3578431606292725","2.62103533744812","2.62103533744812","2.62103533744812","2.783149003982544","2.783149003982544","2.783149003982544"
"11369","2.296865224838257","2.296865224838257","2.296865224838257","2.6503212451934814","2.6503212451934814","2.6503212451934814","3.0186007022857666","3.0186007022857666","3.0186007022857666"
"11399","2.3694450855255127","2.3694450855255127","2.3694450855255127","2.5845298767089844","2.5845298767089844","2.5845298767089844","3.278459072113037","3.278459072113037","3.278459072113037"
"11429","2.3199901580810547","2.3199901580810547","2.3199901580810547","2.5350821018218994","2.5350821018218994","2.5350821018218994","3.0972282886505127","3.0972282886505127","3.0972282886505127"
"11459","2.202045202255249","2.202045202255249","2.202045202255249","2.381465435028076","2.381465435028076","2.381465435028076","2.9219090938568115","2.9219090938568115","2.9219090938568115"
"11489","2.485349655151367","2.485349655151367","2.485349655151367","2.918344736099243","2.918344736099243","2.918344736099243","3.3496932983398438","3.3496932983398438","3.3496932983398438"
"11519","2.288806438446045","2.288806438446045","2.288806438446045","2.529738664627075","2.529738664627075","2.529738664627075","2.8877861499786377","2.8877861499786377","2.8877861499786377"
"11549","2.290752410888672","2.290752410888672","2.290752410888672","2.61716365814209","2.61716365814209","2.61716365814209","2.6005444526672363","2.6005444526672363","2.6005444526672363"
"11579","2.2553837299346924","2.2553837299346924","2.2553837299346924","2.602170705795288","2.602170705795288","2.602170705795288","3.107564926147461","3.107564926147461","3.107564926147461"
"11609","2.215158224105835","2.215158224105835","2.215158224105835","2.571481466293335","2.571481466293335","2.571481466293335","3.14628267288208","3.14628267288208","3.14628267288208"
"11639","2.412846088409424","2.412846088409424","2.412846088409424","2.5716869831085205","2.5716869831085205","2.5716869831085205","3.143245220184326","3.143245220184326","3.143245220184326"
"11669","2.288439989089966","2.288439989089966","2.288439989089966","2.555788993835449","2.555788993835449","2.555788993835449","2.8213024139404297","2.8213024139404297","2.8213024139404297"
"11699","2.3043313026428223","2.3043313026428223","2.3043313026428223","2.625070333480835","2.625070333480835","2.625070333480835","2.9450109004974365","2.9450109004974365","2.9450109004974365"
"11729","2.2546119689941406","2.2546119689941406","2.2546119689941406","2.545276165008545","2.545276165008545","2.545276165008545","2.9451067447662354","2.9451067447662354","2.9451067447662354"
"11759","2.2723426818847656","2.2723426818847656","2.2723426818847656","2.4097037315368652","2.4097037315368652","2.4097037315368652","2.925318479537964","2.925318479537964","2.925318479537964"
"11789","2.250020742416382","2.250020742416382","2.250020742416382","2.5177106857299805","2.5177106857299805","2.5177106857299805","2.837756395339966","2.837756395339966","2.837756395339966"
"11819","2.252471923828125","2.252471923828125","2.252471923828125","2.6418163776397705","2.6418163776397705","2.6418163776397705","2.961582660675049","2.961582660675049","2.961582660675049"
"11849","2.3975555896759033","2.3975555896759033","2.3975555896759033","2.563070058822632","2.563070058822632","2.563070058822632","3.3757333755493164","3.3757333755493164","3.3757333755493164"
"11879","2.3832223415374756","2.3832223415374756","2.3832223415374756","2.5569419860839844","2.5569419860839844","2.5569419860839844","2.925300121307373","2.925300121307373","2.925300121307373"
"11909","2.3024098873138428","2.3024098873138428","2.3024098873138428","2.5727264881134033","2.5727264881134033","2.5727264881134033","3.056522846221924","3.056522846221924","3.056522846221924"
"11939","2.2211084365844727","2.2211084365844727","2.2211084365844727","2.6552984714508057","2.6552984714508057","2.6552984714508057","2.675527811050415","2.675527811050415","2.675527811050415"
"11969","2.2039096355438232","2.2039096355438232","2.2039096355438232","2.415308713912964","2.415308713912964","2.415308713912964","2.9191203117370605","2.9191203117370605","2.9191203117370605"
"11999","2.4021081924438477","2.4021081924438477","2.4021081924438477","2.5107688903808594","2.5107688903808594","2.5107688903808594","2.983295440673828","2.983295440673828","2.983295440673828"
"12029","2.408383846282959","2.408383846282959","2.408383846282959","2.614741802215576","2.614741802215576","2.614741802215576","2.7996459007263184","2.7996459007263184","2.7996459007263184"
"12059","2.2183432579040527","2.2183432579040527","2.2183432579040527","2.5198304653167725","2.5198304653167725","2.5198304653167725","2.8862342834472656","2.8862342834472656","2.8862342834472656"
"12089","2.3338828086853027","2.3338828086853027","2.3338828086853027","2.598055362701416","2.598055362701416","2.598055362701416","3.125054359436035","3.125054359436035","3.125054359436035"
"12119","43.98958969116211","43.98958969116211","43.98958969116211","43.810516357421875","43.810516357421875","43.810516357421875","52.12974166870117","52.12974166870117","52.12974166870117"
"12149","2.4589054584503174","2.4589054584503174","2.4589054584503174","2.624734401702881","2.624734401702881","2.624734401702881","2.970345973968506","2.970345973968506","2.970345973968506"
"12179","2.31020450592041","2.31020450592041","2.31020450592041","2.608623504638672","2.608623504638672","2.608623504638672","2.9846880435943604","2.9846880435943604","2.9846880435943604"
"12209","2.2935240268707275","2.2935240268707275","2.2935240268707275","2.887026309967041","2.887026309967041","2.887026309967041","3.189148426055908","3.189148426055908","3.189148426055908"
"12239","2.3313052654266357","2.3313052654266357","2.3313052654266357","2.6011924743652344","2.6011924743652344","2.6011924743652344","2.969369411468506","2.969369411468506","2.969369411468506"
"12269","2.233880043029785","2.233880043029785","2.233880043029785","2.4926769733428955","2.4926769733428955","2.4926769733428955","2.990819215774536","2.990819215774536","2.990819215774536"
"12299","2.316563844680786","2.316563844680786","2.316563844680786","2.4856460094451904","2.4856460094451904","2.4856460094451904","2.94399356842041","2.94399356842041","2.94399356842041"
"12329","2.326439142227173","2.326439142227173","2.326439142227173","2.517157793045044","2.517157793045044","2.517157793045044","3.008112668991089","3.008112668991089","3.008112668991089"
"12359","2.2688989639282227","2.2688989639282227","2.2688989639282227","2.5647542476654053","2.5647542476654053","2.5647542476654053","2.900298595428467","2.900298595428467","2.900298595428467"
"12389","2.20538592338562","2.20538592338562","2.20538592338562","2.4620537757873535","2.4620537757873535","2.4620537757873535","2.651456356048584","2.651456356048584","2.651456356048584"
"12419","2.302499532699585","2.302499532699585","2.302499532699585","2.37799334526062","2.37799334526062","2.37799334526062","2.9844589233398438","2.9844589233398438","2.9844589233398438"
"12449","2.3447649478912354","2.3447649478912354","2.3447649478912354","2.5722949504852295","2.5722949504852295","2.5722949504852295","3.0160746574401855","3.0160746574401855","3.0160746574401855"
"12479","2.3753738403320312","2.3753738403320312","2.3753738403320312","2.7088449001312256","2.7088449001312256","2.7088449001312256","3.021721124649048","3.021721124649048","3.021721124649048"
"12509","2.189563274383545","2.189563274383545","2.189563274383545","2.5772650241851807","2.5772650241851807","2.5772650241851807","2.7494380474090576","2.7494380474090576","2.7494380474090576"
"12539","2.3211183547973633","2.3211183547973633","2.3211183547973633","2.5002264976501465","2.5002264976501465","2.5002264976501465","2.752932071685791","2.752932071685791","2.752932071685791"
"12569","2.2987570762634277","2.2987570762634277","2.2987570762634277","2.5152969360351562","2.5152969360351562","2.5152969360351562","2.9873857498168945","2.9873857498168945","2.9873857498168945"
"12599","2.2112789154052734","2.2112789154052734","2.2112789154052734","2.359565019607544","2.359565019607544","2.359565019607544","2.8142433166503906","2.8142433166503906","2.8142433166503906"
"12629","2.2634475231170654","2.2634475231170654","2.2634475231170654","2.478875160217285","2.478875160217285","2.478875160217285","3.0185937881469727","3.0185937881469727","3.0185937881469727"
"12659","2.294064521789551","2.294064521789551","2.294064521789551","2.5413551330566406","2.5413551330566406","2.5413551330566406","2.8977601528167725","2.8977601528167725","2.8977601528167725"
"12689","2.258944034576416","2.258944034576416","2.258944034576416","2.5351240634918213","2.5351240634918213","2.5351240634918213","2.969513416290283","2.969513416290283","2.969513416290283"
"12719","2.270481586456299","2.270481586456299","2.270481586456299","2.6689140796661377","2.6689140796661377","2.6689140796661377","3.0604054927825928","3.0604054927825928","3.0604054927825928"
"12749","2.3210458755493164","2.3210458755493164","2.3210458755493164","2.5092921257019043","2.5092921257019043","2.5092921257019043","2.914365768432617","2.914365768432617","2.914365768432617"
"12779","2.4030535221099854","2.4030535221099854","2.4030535221099854","2.6021838188171387","2.6021838188171387","2.6021838188171387","3.084440231323242","3.084440231323242","3.084440231323242"
"12809","2.1554107666015625","2.1554107666015625","2.1554107666015625","2.562558650970459","2.562558650970459","2.562558650970459","2.8523223400115967","2.8523223400115967","2.8523223400115967"
"12839","2.477734327316284","2.477734327316284","2.477734327316284","2.517857551574707","2.517857551574707","2.517857551574707","3.1229100227355957","3.1229100227355957","3.1229100227355957"
"12869","2.4379594326019287","2.4379594326019287","2.4379594326019287","2.6321234703063965","2.6321234703063965","2.6321234703063965","2.943337917327881","2.943337917327881","2.943337917327881"
"12899","2.2409934997558594","2.2409934997558594","2.2409934997558594","2.5923714637756348","2.5923714637756348","2.5923714637756348","2.8517634868621826","2.8517634868621826","2.8517634868621826"
"12929","2.4260873794555664","2.4260873794555664","2.4260873794555664","2.3541910648345947","2.3541910648345947","2.3541910648345947","2.937767267227173","2.937767267227173","2.937767267227173"
"12959","2.3806309700012207","2.3806309700012207","2.3806309700012207","3.1822540760040283","3.1822540760040283","3.1822540760040283","3.0183334350585938","3.0183334350585938","3.0183334350585938"
"12989","2.34906005859375","2.34906005859375","2.34906005859375","2.633502721786499","2.633502721786499","2.633502721786499","2.8146474361419678","2.8146474361419678","2.8146474361419678"
"13019","2.1687285900115967","2.1687285900115967","2.1687285900115967","2.470111846923828","2.470111846923828","2.470111846923828","2.8535664081573486","2.8535664081573486","2.8535664081573486"
"13049","2.359666585922241","2.359666585922241","2.359666585922241","2.723533868789673","2.723533868789673","2.723533868789673","2.9607226848602295","2.9607226848602295","2.9607226848602295"
"13079","2.3104279041290283","2.3104279041290283","2.3104279041290283","2.5105395317077637","2.5105395317077637","2.5105395317077637","3.06477952003479","3.06477952003479","3.06477952003479"
"13109","2.5401864051818848","2.5401864051818848","2.5401864051818848","2.7963404655456543","2.7963404655456543","2.7963404655456543","3.089820146560669","3.089820146560669","3.089820146560669"
"13139","2.270481586456299","2.270481586456299","2.270481586456299","2.4957919120788574","2.4957919120788574","2.4957919120788574","2.8811933994293213","2.8811933994293213","2.8811933994293213"
"13169","2.196868658065796","2.196868658065796","2.196868658065796","2.4422788619995117","2.4422788619995117","2.4422788619995117","2.6344733238220215","2.6344733238220215","2.6344733238220215"
"13199","2.2797906398773193","2.2797906398773193","2.2797906398773193","2.6542413234710693","2.6542413234710693","2.6542413234710693","2.9147536754608154","2.9147536754608154","2.9147536754608154"
"13229","2.2037134170532227","2.2037134170532227","2.2037134170532227","2.349449634552002","2.349449634552002","2.349449634552002","2.739915609359741","2.739915609359741","2.739915609359741"
"13259","2.2337417602539062","2.2337417602539062","2.2337417602539062","2.5184478759765625","2.5184478759765625","2.5184478759765625","2.8910789489746094","2.8910789489746094","2.8910789489746094"
"13289","2.189567804336548","2.189567804336548","2.189567804336548","2.434762477874756","2.434762477874756","2.434762477874756","2.792011022567749","2.792011022567749","2.792011022567749"
"13319","2.2873260974884033","2.2873260974884033","2.2873260974884033","2.719900369644165","2.719900369644165","2.719900369644165","2.9356744289398193","2.9356744289398193","2.9356744289398193"
"13349","2.272674322128296","2.272674322128296","2.272674322128296","2.3660361766815186","2.3660361766815186","2.3660361766815186","2.8270483016967773","2.8270483016967773","2.8270483016967773"
"13379","2.1550188064575195","2.1550188064575195","2.1550188064575195","2.4357402324676514","2.4357402324676514","2.4357402324676514","2.6153197288513184","2.6153197288513184","2.6153197288513184"
"13409","2.2273924350738525","2.2273924350738525","2.2273924350738525","2.301438331604004","2.301438331604004","2.301438331604004","2.8380491733551025","2.8380491733551025","2.8380491733551025"
"13439","2.2075717449188232","2.2075717449188232","2.2075717449188232","2.4986491203308105","2.4986491203308105","2.4986491203308105","2.7568938732147217","2.7568938732147217","2.7568938732147217"
"13469","2.2264578342437744","2.2264578342437744","2.2264578342437744","2.408219814300537","2.408219814300537","2.408219814300537","2.9378533363342285","2.9378533363342285","2.9378533363342285"
"13499","2.2998714447021484","2.2998714447021484","2.2998714447021484","2.4757771492004395","2.4757771492004395","2.4757771492004395","2.7625579833984375","2.7625579833984375","2.7625579833984375"
"13529","2.1582796573638916","2.1582796573638916","2.1582796573638916","2.286433458328247","2.286433458328247","2.286433458328247","2.7416703701019287","2.7416703701019287","2.7416703701019287"
"13559","2.3435041904449463","2.3435041904449463","2.3435041904449463","2.6717827320098877","2.6717827320098877","2.6717827320098877","2.867598533630371","2.867598533630371","2.867598533630371"
"13589","2.3269076347351074","2.3269076347351074","2.3269076347351074","2.736043691635132","2.736043691635132","2.736043691635132","3.1143221855163574","3.1143221855163574","3.1143221855163574"
"13619","2.316056966781616","2.316056966781616","2.316056966781616","2.5756824016571045","2.5756824016571045","2.5756824016571045","3.0606913566589355","3.0606913566589355","3.0606913566589355"
"13649","2.3197860717773438","2.3197860717773438","2.3197860717773438","2.6738460063934326","2.6738460063934326","2.6738460063934326","2.7802789211273193","2.7802789211273193","2.7802789211273193"
"13679","2.380854368209839","2.380854368209839","2.380854368209839","2.7009639739990234","2.7009639739990234","2.7009639739990234","3.167966842651367","3.167966842651367","3.167966842651367"
"13709","2.2457547187805176","2.2457547187805176","2.2457547187805176","2.5221290588378906","2.5221290588378906","2.5221290588378906","2.606579542160034","2.606579542160034","2.606579542160034"
"13739","2.379197120666504","2.379197120666504","2.379197120666504","2.568826198577881","2.568826198577881","2.568826198577881","3.167804479598999","3.167804479598999","3.167804479598999"
"13769","2.24314546585083","2.24314546585083","2.24314546585083","2.3146114349365234","2.3146114349365234","2.3146114349365234","2.766812801361084","2.766812801361084","2.766812801361084"
"13799","2.328547954559326","2.328547954559326","2.328547954559326","2.7977359294891357","2.7977359294891357","2.7977359294891357","3.0864946842193604","3.0864946842193604","3.0864946842193604"
"13829","2.2809321880340576","2.2809321880340576","2.2809321880340576","2.3834731578826904","2.3834731578826904","2.3834731578826904","2.7924211025238037","2.7924211025238037","2.7924211025238037"
"13859","2.157285690307617","2.157285690307617","2.157285690307617","2.5695338249206543","2.5695338249206543","2.5695338249206543","2.6937663555145264","2.6937663555145264","2.6937663555145264"
"13889","2.3342089653015137","2.3342089653015137","2.3342089653015137","2.619492769241333","2.619492769241333","2.619492769241333","2.7376556396484375","2.7376556396484375","2.7376556396484375"
"13919","2.1918394565582275","2.1918394565582275","2.1918394565582275","2.344130754470825","2.344130754470825","2.344130754470825","2.8020424842834473","2.8020424842834473","2.8020424842834473"
"13949","2.217094659805298","2.217094659805298","2.217094659805298","2.498138666152954","2.498138666152954","2.498138666152954","2.970503568649292","2.970503568649292","2.970503568649292"
"13979","2.169389247894287","2.169389247894287","2.169389247894287","2.6691198348999023","2.6691198348999023","2.6691198348999023","2.6826841831207275","2.6826841831207275","2.6826841831207275"
"14009","2.1899757385253906","2.1899757385253906","2.1899757385253906","2.421905040740967","2.421905040740967","2.421905040740967","2.7017407417297363","2.7017407417297363","2.7017407417297363"
"14039","2.3063063621520996","2.3063063621520996","2.3063063621520996","2.3994903564453125","2.3994903564453125","2.3994903564453125","2.931551218032837","2.931551218032837","2.931551218032837"
"14069","2.274336576461792","2.274336576461792","2.274336576461792","2.4936447143554688","2.4936447143554688","2.4936447143554688","2.9896275997161865","2.9896275997161865","2.9896275997161865"
"14099","2.2589504718780518","2.2589504718780518","2.2589504718780518","2.4545092582702637","2.4545092582702637","2.4545092582702637","2.761385440826416","2.761385440826416","2.761385440826416"
"14129","2.200927972793579","2.200927972793579","2.200927972793579","2.433586359024048","2.433586359024048","2.433586359024048","2.829439640045166","2.829439640045166","2.829439640045166"
"14159","2.364865303039551","2.364865303039551","2.364865303039551","2.5850791931152344","2.5850791931152344","2.5850791931152344","3.0834386348724365","3.0834386348724365","3.0834386348724365"
"14189","2.247079849243164","2.247079849243164","2.247079849243164","2.4688220024108887","2.4688220024108887","2.4688220024108887","3.11739182472229","3.11739182472229","3.11739182472229"
"14219","2.315408229827881","2.315408229827881","2.315408229827881","2.839153289794922","2.839153289794922","2.839153289794922","3.020504951477051","3.020504951477051","3.020504951477051"
"14249","2.204906940460205","2.204906940460205","2.204906940460205","2.5090384483337402","2.5090384483337402","2.5090384483337402","2.709415912628174","2.709415912628174","2.709415912628174"
"14279","2.2757556438446045","2.2757556438446045","2.2757556438446045","2.662991523742676","2.662991523742676","2.662991523742676","3.3310940265655518","3.3310940265655518","3.3310940265655518"
"14309","2.469883918762207","2.469883918762207","2.469883918762207","2.5520966053009033","2.5520966053009033","2.5520966053009033","3.2618539333343506","3.2618539333343506","3.2618539333343506"
"14339","2.2054076194763184","2.2054076194763184","2.2054076194763184","2.4116759300231934","2.4116759300231934","2.4116759300231934","3.071791887283325","3.071791887283325","3.071791887283325"
"14369","2.423518419265747","2.423518419265747","2.423518419265747","2.77372670173645","2.77372670173645","2.77372670173645","3.2647693157196045","3.2647693157196045","3.2647693157196045"
"14399","2.2229630947113037","2.2229630947113037","2.2229630947113037","2.5370047092437744","2.5370047092437744","2.5370047092437744","2.835568428039551","2.835568428039551","2.835568428039551"
"14429","2.2874999046325684","2.2874999046325684","2.2874999046325684","2.3968427181243896","2.3968427181243896","2.3968427181243896","2.925743341445923","2.925743341445923","2.925743341445923"
"14459","2.2874603271484375","2.2874603271484375","2.2874603271484375","2.5736749172210693","2.5736749172210693","2.5736749172210693","2.96787166595459","2.96787166595459","2.96787166595459"
"14489","2.1760284900665283","2.1760284900665283","2.1760284900665283","2.4954822063446045","2.4954822063446045","2.4954822063446045","2.5495760440826416","2.5495760440826416","2.5495760440826416"
"14519","2.3188188076019287","2.3188188076019287","2.3188188076019287","2.4493134021759033","2.4493134021759033","2.4493134021759033","2.748467445373535","2.748467445373535","2.748467445373535"
"14549","2.230804681777954","2.230804681777954","2.230804681777954","2.4217495918273926","2.4217495918273926","2.4217495918273926","3.0889501571655273","3.0889501571655273","3.0889501571655273"
"14579","2.433835744857788","2.433835744857788","2.433835744857788","2.4238176345825195","2.4238176345825195","2.4238176345825195","2.8546366691589355","2.8546366691589355","2.8546366691589355"
"14609","2.2647299766540527","2.2647299766540527","2.2647299766540527","2.575556993484497","2.575556993484497","2.575556993484497","3.0936059951782227","3.0936059951782227","3.0936059951782227"
"14639","2.2626311779022217","2.2626311779022217","2.2626311779022217","2.5655386447906494","2.5655386447906494","2.5655386447906494","3.000584363937378","3.000584363937378","3.000584363937378"
"14669","2.304788112640381","2.304788112640381","2.304788112640381","2.432539224624634","2.432539224624634","2.432539224624634","2.931039333343506","2.931039333343506","2.931039333343506"
"14699","2.260585069656372","2.260585069656372","2.260585069656372","2.5025267601013184","2.5025267601013184","2.5025267601013184","3.251046895980835","3.251046895980835","3.251046895980835"
"14729","2.2596609592437744","2.2596609592437744","2.2596609592437744","2.556739568710327","2.556739568710327","2.556739568710327","2.9147567749023438","2.9147567749023438","2.9147567749023438"
"14759","2.2856926918029785","2.2856926918029785","2.2856926918029785","2.7086021900177","2.7086021900177","2.7086021900177","2.7030158042907715","2.7030158042907715","2.7030158042907715"
