"Step","layer0_mlp_gpt2_jumprelu - losses/mse_loss","layer0_mlp_gpt2_jumprelu - losses/mse_loss__MIN","layer0_mlp_gpt2_jumprelu - losses/mse_loss__MAX","layer0_mlp_gpt2_singular_fisher - losses/mse_loss","layer0_mlp_gpt2_singular_fisher - losses/mse_loss__MIN","layer0_mlp_gpt2_singular_fisher - losses/mse_loss__MAX","layer10_mlp_gpt2_jumprelu - losses/mse_loss","layer10_mlp_gpt2_jumprelu - losses/mse_loss__MIN","layer10_mlp_gpt2_jumprelu - losses/mse_loss__MAX","layer10_mlp_gpt2_singular_fisher - losses/mse_loss","layer10_mlp_gpt2_singular_fisher - losses/mse_loss__MIN","layer10_mlp_gpt2_singular_fisher - losses/mse_loss__MAX","layer5_mlp_gpt2_jumprelu - losses/mse_loss","layer5_mlp_gpt2_jumprelu - losses/mse_loss__MIN","layer5_mlp_gpt2_jumprelu - losses/mse_loss__MAX","layer5_mlp_gpt2_singular_fisher - losses/mse_loss","layer5_mlp_gpt2_singular_fisher - losses/mse_loss__MIN","layer5_mlp_gpt2_singular_fisher - losses/mse_loss__MAX"
"10709","0.2279636263847351","0.2279636263847351","0.2279636263847351","1.5014740228652954","1.5014740228652954","1.5014740228652954","0.44098472595214844","0.44098472595214844","0.44098472595214844","3.242161989212036","3.242161989212036","3.242161989212036","0.506643533706665","0.506643533706665","0.506643533706665","3.543213367462158","3.543213367462158","3.543213367462158"
"10739","0.31973713636398315","0.31973713636398315","0.31973713636398315","1.4776661396026611","1.4776661396026611","1.4776661396026611","0.22572824358940125","0.22572824358940125","0.22572824358940125","2.2092905044555664","2.2092905044555664","2.2092905044555664","0.38114920258522034","0.38114920258522034","0.38114920258522034","3.3772032260894775","3.3772032260894775","3.3772032260894775"
"10769","0.43503522872924805","0.43503522872924805","0.43503522872924805","1.8909602165222168","1.8909602165222168","1.8909602165222168","0.619325578212738","0.619325578212738","0.619325578212738","3.81006121635437","3.81006121635437","3.81006121635437","0.5096833109855652","0.5096833109855652","0.5096833109855652","3.5550053119659424","3.5550053119659424","3.5550053119659424"
"10799","0.31582531332969666","0.31582531332969666","0.31582531332969666","1.6861965656280518","1.6861965656280518","1.6861965656280518","0.28728047013282776","0.28728047013282776","0.28728047013282776","2.4231255054473877","2.4231255054473877","2.4231255054473877","0.5951735377311707","0.5951735377311707","0.5951735377311707","3.5173072814941406","3.5173072814941406","3.5173072814941406"
"10829","0.3525933027267456","0.3525933027267456","0.3525933027267456","1.0325530767440796","1.0325530767440796","1.0325530767440796","0.3044660985469818","0.3044660985469818","0.3044660985469818","2.5562005043029785","2.5562005043029785","2.5562005043029785","0.8117477297782898","0.8117477297782898","0.8117477297782898","3.1956634521484375","3.1956634521484375","3.1956634521484375"
"10859","0.29110145568847656","0.29110145568847656","0.29110145568847656","1.4076892137527466","1.4076892137527466","1.4076892137527466","0.5647550225257874","0.5647550225257874","0.5647550225257874","3.6396403312683105","3.6396403312683105","3.6396403312683105","0.9279338717460632","0.9279338717460632","0.9279338717460632","3.630033493041992","3.630033493041992","3.630033493041992"
"10889","0.2696990668773651","0.2696990668773651","0.2696990668773651","1.224530816078186","1.224530816078186","1.224530816078186","0.4645395874977112","0.4645395874977112","0.4645395874977112","2.888727903366089","2.888727903366089","2.888727903366089","0.4257526397705078","0.4257526397705078","0.4257526397705078","3.4518120288848877","3.4518120288848877","3.4518120288848877"
"10919","0.26275891065597534","0.26275891065597534","0.26275891065597534","1.132407546043396","1.132407546043396","1.132407546043396","0.5536203384399414","0.5536203384399414","0.5536203384399414","3.8251802921295166","3.8251802921295166","3.8251802921295166","0.5762523412704468","0.5762523412704468","0.5762523412704468","3.3021135330200195","3.3021135330200195","3.3021135330200195"
"10949","0.3601599931716919","0.3601599931716919","0.3601599931716919","1.46900475025177","1.46900475025177","1.46900475025177","0.399271696805954","0.399271696805954","0.399271696805954","2.9751815795898438","2.9751815795898438","2.9751815795898438","0.31668269634246826","0.31668269634246826","0.31668269634246826","3.0403528213500977","3.0403528213500977","3.0403528213500977"
"10979","0.20915640890598297","0.20915640890598297","0.20915640890598297","1.1698318719863892","1.1698318719863892","1.1698318719863892","0.45363348722457886","0.45363348722457886","0.45363348722457886","3.476861000061035","3.476861000061035","3.476861000061035","0.5137583613395691","0.5137583613395691","0.5137583613395691","3.0942254066467285","3.0942254066467285","3.0942254066467285"
"11009","0.26845428347587585","0.26845428347587585","0.26845428347587585","1.0925347805023193","1.0925347805023193","1.0925347805023193","0.3476603329181671","0.3476603329181671","0.3476603329181671","2.2396399974823","2.2396399974823","2.2396399974823","0.45415788888931274","0.45415788888931274","0.45415788888931274","3.2380828857421875","3.2380828857421875","3.2380828857421875"
"11039","0.22337831556797028","0.22337831556797028","0.22337831556797028","1.4418697357177734","1.4418697357177734","1.4418697357177734","0.4479781985282898","0.4479781985282898","0.4479781985282898","2.96856951713562","2.96856951713562","2.96856951713562","0.6626905202865601","0.6626905202865601","0.6626905202865601","3.3561770915985107","3.3561770915985107","3.3561770915985107"
"11069","0.1991993635892868","0.1991993635892868","0.1991993635892868","1.3877394199371338","1.3877394199371338","1.3877394199371338","0.3164162039756775","0.3164162039756775","0.3164162039756775","2.143838405609131","2.143838405609131","2.143838405609131","0.4733451008796692","0.4733451008796692","0.4733451008796692","3.560692071914673","3.560692071914673","3.560692071914673"
"11099","0.2237369418144226","0.2237369418144226","0.2237369418144226","1.5424376726150513","1.5424376726150513","1.5424376726150513","0.3499159812927246","0.3499159812927246","0.3499159812927246","3.971693277359009","3.971693277359009","3.971693277359009","0.5599699020385742","0.5599699020385742","0.5599699020385742","3.409372568130493","3.409372568130493","3.409372568130493"
"11129","0.14098885655403137","0.14098885655403137","0.14098885655403137","0.952407717704773","0.952407717704773","0.952407717704773","0.38695278763771057","0.38695278763771057","0.38695278763771057","2.719721555709839","2.719721555709839","2.719721555709839","1.116227149963379","1.116227149963379","1.116227149963379","3.418654680252075","3.418654680252075","3.418654680252075"
"11159","0.22892408072948456","0.22892408072948456","0.22892408072948456","1.2512972354888916","1.2512972354888916","1.2512972354888916","0.41241544485092163","0.41241544485092163","0.41241544485092163","3.1491754055023193","3.1491754055023193","3.1491754055023193","0.5866029858589172","0.5866029858589172","0.5866029858589172","3.566413402557373","3.566413402557373","3.566413402557373"
"11189","0.21656650304794312","0.21656650304794312","0.21656650304794312","1.2009326219558716","1.2009326219558716","1.2009326219558716","0.26184651255607605","0.26184651255607605","0.26184651255607605","2.9541943073272705","2.9541943073272705","2.9541943073272705","0.5199414491653442","0.5199414491653442","0.5199414491653442","3.1978979110717773","3.1978979110717773","3.1978979110717773"
"11219","0.1671270728111267","0.1671270728111267","0.1671270728111267","1.1651573181152344","1.1651573181152344","1.1651573181152344","0.3210799992084503","0.3210799992084503","0.3210799992084503","2.34967041015625","2.34967041015625","2.34967041015625","0.3346408009529114","0.3346408009529114","0.3346408009529114","3.213711738586426","3.213711738586426","3.213711738586426"
"11249","0.431398868560791","0.431398868560791","0.431398868560791","1.7806921005249023","1.7806921005249023","1.7806921005249023","0.25874412059783936","0.25874412059783936","0.25874412059783936","2.677457332611084","2.677457332611084","2.677457332611084","0.4902764856815338","0.4902764856815338","0.4902764856815338","3.324324607849121","3.324324607849121","3.324324607849121"
"11279","0.3247283399105072","0.3247283399105072","0.3247283399105072","1.9104573726654053","1.9104573726654053","1.9104573726654053","0.2449548989534378","0.2449548989534378","0.2449548989534378","4.655900001525879","4.655900001525879","4.655900001525879","0.34336328506469727","0.34336328506469727","0.34336328506469727","3.8488175868988037","3.8488175868988037","3.8488175868988037"
"11309","0.3700641989707947","0.3700641989707947","0.3700641989707947","1.3873621225357056","1.3873621225357056","1.3873621225357056","0.3085451126098633","0.3085451126098633","0.3085451126098633","2.5308210849761963","2.5308210849761963","2.5308210849761963","0.6243896484375","0.6243896484375","0.6243896484375","4.016054153442383","4.016054153442383","4.016054153442383"
"11339","0.3049074411392212","0.3049074411392212","0.3049074411392212","1.4806076288223267","1.4806076288223267","1.4806076288223267","0.39248645305633545","0.39248645305633545","0.39248645305633545","2.8738911151885986","2.8738911151885986","2.8738911151885986","0.6819881796836853","0.6819881796836853","0.6819881796836853","3.2602336406707764","3.2602336406707764","3.2602336406707764"
"11369","0.3066464066505432","0.3066464066505432","0.3066464066505432","1.4175426959991455","1.4175426959991455","1.4175426959991455","0.27264711260795593","0.27264711260795593","0.27264711260795593","2.714672803878784","2.714672803878784","2.714672803878784","0.36326339840888977","0.36326339840888977","0.36326339840888977","3.677025556564331","3.677025556564331","3.677025556564331"
"11399","0.326424241065979","0.326424241065979","0.326424241065979","1.836606740951538","1.836606740951538","1.836606740951538","0.27717721462249756","0.27717721462249756","0.27717721462249756","2.869922161102295","2.869922161102295","2.869922161102295","0.2532860338687897","0.2532860338687897","0.2532860338687897","3.3695623874664307","3.3695623874664307","3.3695623874664307"
"11429","0.4472999572753906","0.4472999572753906","0.4472999572753906","1.5043631792068481","1.5043631792068481","1.5043631792068481","0.31907224655151367","0.31907224655151367","0.31907224655151367","2.563220977783203","2.563220977783203","2.563220977783203","0.2661430835723877","0.2661430835723877","0.2661430835723877","3.1906373500823975","3.1906373500823975","3.1906373500823975"
"11459","0.1920183151960373","0.1920183151960373","0.1920183151960373","0.9657849669456482","0.9657849669456482","0.9657849669456482","0.20122592151165009","0.20122592151165009","0.20122592151165009","2.3626060485839844","2.3626060485839844","2.3626060485839844","0.4728090167045593","0.4728090167045593","0.4728090167045593","3.070972442626953","3.070972442626953","3.070972442626953"
"11489","0.2921390235424042","0.2921390235424042","0.2921390235424042","1.2012500762939453","1.2012500762939453","1.2012500762939453","0.4413801431655884","0.4413801431655884","0.4413801431655884","3.583933115005493","3.583933115005493","3.583933115005493","0.5556396842002869","0.5556396842002869","0.5556396842002869","2.9418551921844482","2.9418551921844482","2.9418551921844482"
"11519","0.21129104495048523","0.21129104495048523","0.21129104495048523","1.1711519956588745","1.1711519956588745","1.1711519956588745","0.4313318431377411","0.4313318431377411","0.4313318431377411","3.0686540603637695","3.0686540603637695","3.0686540603637695","0.9473828673362732","0.9473828673362732","0.9473828673362732","3.064265727996826","3.064265727996826","3.064265727996826"
"11549","0.27203789353370667","0.27203789353370667","0.27203789353370667","1.5850454568862915","1.5850454568862915","1.5850454568862915","0.4841660261154175","0.4841660261154175","0.4841660261154175","2.4091250896453857","2.4091250896453857","2.4091250896453857","0.5200778841972351","0.5200778841972351","0.5200778841972351","2.9344122409820557","2.9344122409820557","2.9344122409820557"
"11579","0.22589623928070068","0.22589623928070068","0.22589623928070068","1.4771714210510254","1.4771714210510254","1.4771714210510254","0.479392945766449","0.479392945766449","0.479392945766449","3.6995513439178467","3.6995513439178467","3.6995513439178467","0.6989269852638245","0.6989269852638245","0.6989269852638245","4.138740539550781","4.138740539550781","4.138740539550781"
"11609","0.24111826717853546","0.24111826717853546","0.24111826717853546","1.4288091659545898","1.4288091659545898","1.4288091659545898","0.24706760048866272","0.24706760048866272","0.24706760048866272","2.183495044708252","2.183495044708252","2.183495044708252","0.5369052886962891","0.5369052886962891","0.5369052886962891","3.3934502601623535","3.3934502601623535","3.3934502601623535"
"11639","0.36071905493736267","0.36071905493736267","0.36071905493736267","1.8994288444519043","1.8994288444519043","1.8994288444519043","0.33837461471557617","0.33837461471557617","0.33837461471557617","2.8868534564971924","2.8868534564971924","2.8868534564971924","0.6784932017326355","0.6784932017326355","0.6784932017326355","3.818681240081787","3.818681240081787","3.818681240081787"
"11669","0.2848362922668457","0.2848362922668457","0.2848362922668457","1.302262544631958","1.302262544631958","1.302262544631958","0.265420526266098","0.265420526266098","0.265420526266098","2.1873421669006348","2.1873421669006348","2.1873421669006348","0.35815268754959106","0.35815268754959106","0.35815268754959106","3.0349864959716797","3.0349864959716797","3.0349864959716797"
"11699","0.48927220702171326","0.48927220702171326","0.48927220702171326","1.4665447473526","1.4665447473526","1.4665447473526","0.44905680418014526","0.44905680418014526","0.44905680418014526","2.688650131225586","2.688650131225586","2.688650131225586","1.2878246307373047","1.2878246307373047","1.2878246307373047","4.630395412445068","4.630395412445068","4.630395412445068"
"11729","0.31041982769966125","0.31041982769966125","0.31041982769966125","1.0460245609283447","1.0460245609283447","1.0460245609283447","0.3332023024559021","0.3332023024559021","0.3332023024559021","2.2381255626678467","2.2381255626678467","2.2381255626678467","0.28390154242515564","0.28390154242515564","0.28390154242515564","3.4730639457702637","3.4730639457702637","3.4730639457702637"
"11759","0.2526089549064636","0.2526089549064636","0.2526089549064636","1.4267547130584717","1.4267547130584717","1.4267547130584717","0.3727980852127075","0.3727980852127075","0.3727980852127075","2.4437551498413086","2.4437551498413086","2.4437551498413086","0.5041011571884155","0.5041011571884155","0.5041011571884155","3.6835296154022217","3.6835296154022217","3.6835296154022217"
"11789","0.27860233187675476","0.27860233187675476","0.27860233187675476","1.3706496953964233","1.3706496953964233","1.3706496953964233","0.36111435294151306","0.36111435294151306","0.36111435294151306","2.273852586746216","2.273852586746216","2.273852586746216","0.41440245509147644","0.41440245509147644","0.41440245509147644","3.693998336791992","3.693998336791992","3.693998336791992"
"11819","0.18726886808872223","0.18726886808872223","0.18726886808872223","1.449870228767395","1.449870228767395","1.449870228767395","0.31036967039108276","0.31036967039108276","0.31036967039108276","2.339529275894165","2.339529275894165","2.339529275894165","0.3784015476703644","0.3784015476703644","0.3784015476703644","3.8430230617523193","3.8430230617523193","3.8430230617523193"
"11849","0.20854079723358154","0.20854079723358154","0.20854079723358154","1.1020736694335938","1.1020736694335938","1.1020736694335938","0.4575362205505371","0.4575362205505371","0.4575362205505371","3.6133992671966553","3.6133992671966553","3.6133992671966553","0.41702571511268616","0.41702571511268616","0.41702571511268616","3.3467068672180176","3.3467068672180176","3.3467068672180176"
"11879","0.1610216498374939","0.1610216498374939","0.1610216498374939","1.0826480388641357","1.0826480388641357","1.0826480388641357","0.43873125314712524","0.43873125314712524","0.43873125314712524","2.4217801094055176","2.4217801094055176","2.4217801094055176","0.3338452875614166","0.3338452875614166","0.3338452875614166","3.077455997467041","3.077455997467041","3.077455997467041"
"11909","0.25337302684783936","0.25337302684783936","0.25337302684783936","1.2004519701004028","1.2004519701004028","1.2004519701004028","0.22328273952007294","0.22328273952007294","0.22328273952007294","2.244598388671875","2.244598388671875","2.244598388671875","0.38530075550079346","0.38530075550079346","0.38530075550079346","2.9972147941589355","2.9972147941589355","2.9972147941589355"
"11939","0.20920178294181824","0.20920178294181824","0.20920178294181824","1.2730491161346436","1.2730491161346436","1.2730491161346436","0.49153274297714233","0.49153274297714233","0.49153274297714233","3.9912285804748535","3.9912285804748535","3.9912285804748535","0.3834766745567322","0.3834766745567322","0.3834766745567322","3.1821348667144775","3.1821348667144775","3.1821348667144775"
"11969","0.16524235904216766","0.16524235904216766","0.16524235904216766","1.32170569896698","1.32170569896698","1.32170569896698","0.44736427068710327","0.44736427068710327","0.44736427068710327","2.3225226402282715","2.3225226402282715","2.3225226402282715","0.6784406900405884","0.6784406900405884","0.6784406900405884","3.5647926330566406","3.5647926330566406","3.5647926330566406"
"11999","0.2681058943271637","0.2681058943271637","0.2681058943271637","1.7286782264709473","1.7286782264709473","1.7286782264709473","0.32827362418174744","0.32827362418174744","0.32827362418174744","2.8730363845825195","2.8730363845825195","2.8730363845825195","0.5914419889450073","0.5914419889450073","0.5914419889450073","3.7033028602600098","3.7033028602600098","3.7033028602600098"
"12029","0.2749142646789551","0.2749142646789551","0.2749142646789551","1.2010340690612793","1.2010340690612793","1.2010340690612793","0.4149363934993744","0.4149363934993744","0.4149363934993744","3.740617036819458","3.740617036819458","3.740617036819458","0.48752081394195557","0.48752081394195557","0.48752081394195557","3.2074475288391113","3.2074475288391113","3.2074475288391113"
"12059","0.35207387804985046","0.35207387804985046","0.35207387804985046","1.394317865371704","1.394317865371704","1.394317865371704","0.3740808069705963","0.3740808069705963","0.3740808069705963","3.2099337577819824","3.2099337577819824","3.2099337577819824","0.6350125074386597","0.6350125074386597","0.6350125074386597","3.82826566696167","3.82826566696167","3.82826566696167"
"12089","0.33602187037467957","0.33602187037467957","0.33602187037467957","1.519197940826416","1.519197940826416","1.519197940826416","0.2626970708370209","0.2626970708370209","0.2626970708370209","2.5168817043304443","2.5168817043304443","2.5168817043304443","0.531286895275116","0.531286895275116","0.531286895275116","3.6197707653045654","3.6197707653045654","3.6197707653045654"
"12119","0.23403607308864594","0.23403607308864594","0.23403607308864594","1.3838781118392944","1.3838781118392944","1.3838781118392944","0.19050945341587067","0.19050945341587067","0.19050945341587067","1.9469274282455444","1.9469274282455444","1.9469274282455444","0.3530961573123932","0.3530961573123932","0.3530961573123932","2.965662717819214","2.965662717819214","2.965662717819214"
"12149","0.41460907459259033","0.41460907459259033","0.41460907459259033","1.4146959781646729","1.4146959781646729","1.4146959781646729","0.19501662254333496","0.19501662254333496","0.19501662254333496","2.0044751167297363","2.0044751167297363","2.0044751167297363","0.4108034670352936","0.4108034670352936","0.4108034670352936","3.0514702796936035","3.0514702796936035","3.0514702796936035"
"12179","0.2329203337430954","0.2329203337430954","0.2329203337430954","1.0607936382293701","1.0607936382293701","1.0607936382293701","0.25002819299697876","0.25002819299697876","0.25002819299697876","2.157463550567627","2.157463550567627","2.157463550567627","0.5399107336997986","0.5399107336997986","0.5399107336997986","3.493483304977417","3.493483304977417","3.493483304977417"
"12209","0.2062290459871292","0.2062290459871292","0.2062290459871292","1.399346947669983","1.399346947669983","1.399346947669983","0.3585904538631439","0.3585904538631439","0.3585904538631439","1.7835685014724731","1.7835685014724731","1.7835685014724731","0.4745667278766632","0.4745667278766632","0.4745667278766632","3.7620959281921387","3.7620959281921387","3.7620959281921387"
"12239","0.20787806808948517","0.20787806808948517","0.20787806808948517","1.2171411514282227","1.2171411514282227","1.2171411514282227","0.15226960182189941","0.15226960182189941","0.15226960182189941","1.7253806591033936","1.7253806591033936","1.7253806591033936","0.3674064576625824","0.3674064576625824","0.3674064576625824","3.3316760063171387","3.3316760063171387","3.3316760063171387"
"12269","0.14776763319969177","0.14776763319969177","0.14776763319969177","1.0107154846191406","1.0107154846191406","1.0107154846191406","0.17373445630073547","0.17373445630073547","0.17373445630073547","1.7081234455108643","1.7081234455108643","1.7081234455108643","0.42645782232284546","0.42645782232284546","0.42645782232284546","3.255499839782715","3.255499839782715","3.255499839782715"
"12299","0.29687702655792236","0.29687702655792236","0.29687702655792236","1.5818473100662231","1.5818473100662231","1.5818473100662231","0.38056284189224243","0.38056284189224243","0.38056284189224243","2.6204962730407715","2.6204962730407715","2.6204962730407715","0.5425577163696289","0.5425577163696289","0.5425577163696289","4.1044135093688965","4.1044135093688965","4.1044135093688965"
"12329","0.16694669425487518","0.16694669425487518","0.16694669425487518","1.4443758726119995","1.4443758726119995","1.4443758726119995","0.24820943176746368","0.24820943176746368","0.24820943176746368","2.726719856262207","2.726719856262207","2.726719856262207","0.4630846679210663","0.4630846679210663","0.4630846679210663","3.52596378326416","3.52596378326416","3.52596378326416"
"12359","0.1989748775959015","0.1989748775959015","0.1989748775959015","1.2017742395401","1.2017742395401","1.2017742395401","0.2995050847530365","0.2995050847530365","0.2995050847530365","1.9118659496307373","1.9118659496307373","1.9118659496307373","0.4264236390590668","0.4264236390590668","0.4264236390590668","3.0166542530059814","3.0166542530059814","3.0166542530059814"
"12389","0.2637702226638794","0.2637702226638794","0.2637702226638794","1.4963730573654175","1.4963730573654175","1.4963730573654175","0.1956411749124527","0.1956411749124527","0.1956411749124527","2.2789344787597656","2.2789344787597656","2.2789344787597656","0.786101222038269","0.786101222038269","0.786101222038269","3.5038769245147705","3.5038769245147705","3.5038769245147705"
"12419","0.20599113404750824","0.20599113404750824","0.20599113404750824","1.6516518592834473","1.6516518592834473","1.6516518592834473","0.3621586859226227","0.3621586859226227","0.3621586859226227","2.2537636756896973","2.2537636756896973","2.2537636756896973","0.6377407908439636","0.6377407908439636","0.6377407908439636","3.1460978984832764","3.1460978984832764","3.1460978984832764"
"12449","0.2218480259180069","0.2218480259180069","0.2218480259180069","1.1556706428527832","1.1556706428527832","1.1556706428527832","0.24117474257946014","0.24117474257946014","0.24117474257946014","2.6617491245269775","2.6617491245269775","2.6617491245269775","0.3769412934780121","0.3769412934780121","0.3769412934780121","2.880624294281006","2.880624294281006","2.880624294281006"
"12479","0.29513654112815857","0.29513654112815857","0.29513654112815857","1.5164629220962524","1.5164629220962524","1.5164629220962524","0.3445616066455841","0.3445616066455841","0.3445616066455841","2.266040563583374","2.266040563583374","2.266040563583374","1.2739696502685547","1.2739696502685547","1.2739696502685547","3.4882071018218994","3.4882071018218994","3.4882071018218994"
"12509","0.24389372766017914","0.24389372766017914","0.24389372766017914","1.2247692346572876","1.2247692346572876","1.2247692346572876","0.2498541623353958","0.2498541623353958","0.2498541623353958","2.062107563018799","2.062107563018799","2.062107563018799","0.5275822877883911","0.5275822877883911","0.5275822877883911","3.659620523452759","3.659620523452759","3.659620523452759"
"12539","0.13306692242622375","0.13306692242622375","0.13306692242622375","0.9782017469406128","0.9782017469406128","0.9782017469406128","0.17610237002372742","0.17610237002372742","0.17610237002372742","1.395264744758606","1.395264744758606","1.395264744758606","0.45258429646492004","0.45258429646492004","0.45258429646492004","2.9815895557403564","2.9815895557403564","2.9815895557403564"
"12569","0.18890762329101562","0.18890762329101562","0.18890762329101562","0.9639569520950317","0.9639569520950317","0.9639569520950317","0.29442349076271057","0.29442349076271057","0.29442349076271057","2.049011707305908","2.049011707305908","2.049011707305908","0.35011282563209534","0.35011282563209534","0.35011282563209534","3.067470073699951","3.067470073699951","3.067470073699951"
"12599","0.2574906647205353","0.2574906647205353","0.2574906647205353","1.8617233037948608","1.8617233037948608","1.8617233037948608","0.19793513417243958","0.19793513417243958","0.19793513417243958","2.561939239501953","2.561939239501953","2.561939239501953","1.1255841255187988","1.1255841255187988","1.1255841255187988","3.4742937088012695","3.4742937088012695","3.4742937088012695"
"12629","0.3354889154434204","0.3354889154434204","0.3354889154434204","1.5450856685638428","1.5450856685638428","1.5450856685638428","0.3119078278541565","0.3119078278541565","0.3119078278541565","1.852831244468689","1.852831244468689","1.852831244468689","0.44480475783348083","0.44480475783348083","0.44480475783348083","3.6243443489074707","3.6243443489074707","3.6243443489074707"
"12659","0.2844093441963196","0.2844093441963196","0.2844093441963196","1.4340990781784058","1.4340990781784058","1.4340990781784058","0.17262473702430725","0.17262473702430725","0.17262473702430725","2.369602918624878","2.369602918624878","2.369602918624878","0.277708500623703","0.277708500623703","0.277708500623703","2.634371280670166","2.634371280670166","2.634371280670166"
"12689","0.23618263006210327","0.23618263006210327","0.23618263006210327","1.3855280876159668","1.3855280876159668","1.3855280876159668","0.31225767731666565","0.31225767731666565","0.31225767731666565","1.732107400894165","1.732107400894165","1.732107400894165","0.35956212878227234","0.35956212878227234","0.35956212878227234","3.6442480087280273","3.6442480087280273","3.6442480087280273"
"12719","0.22301730513572693","0.22301730513572693","0.22301730513572693","1.454526662826538","1.454526662826538","1.454526662826538","0.23044899106025696","0.23044899106025696","0.23044899106025696","1.8222817182540894","1.8222817182540894","1.8222817182540894","0.4540296792984009","0.4540296792984009","0.4540296792984009","3.420572519302368","3.420572519302368","3.420572519302368"
"12749","0.28551211953163147","0.28551211953163147","0.28551211953163147","1.5156453847885132","1.5156453847885132","1.5156453847885132","0.3204968571662903","0.3204968571662903","0.3204968571662903","2.820605754852295","2.820605754852295","2.820605754852295","0.3264780640602112","0.3264780640602112","0.3264780640602112","3.2812352180480957","3.2812352180480957","3.2812352180480957"
"12779","0.18662090599536896","0.18662090599536896","0.18662090599536896","1.7376065254211426","1.7376065254211426","1.7376065254211426","0.3223804533481598","0.3223804533481598","0.3223804533481598","1.907546043395996","1.907546043395996","1.907546043395996","0.7218767404556274","0.7218767404556274","0.7218767404556274","3.5374908447265625","3.5374908447265625","3.5374908447265625"
"12809","0.23786212503910065","0.23786212503910065","0.23786212503910065","1.2878913879394531","1.2878913879394531","1.2878913879394531","0.29648903012275696","0.29648903012275696","0.29648903012275696","2.1234874725341797","2.1234874725341797","2.1234874725341797","0.2675808370113373","0.2675808370113373","0.2675808370113373","2.944875955581665","2.944875955581665","2.944875955581665"
"12839","0.3173674941062927","0.3173674941062927","0.3173674941062927","1.260583758354187","1.260583758354187","1.260583758354187","0.24563376605510712","0.24563376605510712","0.24563376605510712","1.6614354848861694","1.6614354848861694","1.6614354848861694","0.6004518866539001","0.6004518866539001","0.6004518866539001","3.923053503036499","3.923053503036499","3.923053503036499"
"12869","0.304067999124527","0.304067999124527","0.304067999124527","1.6187697649002075","1.6187697649002075","1.6187697649002075","0.2371618151664734","0.2371618151664734","0.2371618151664734","2.2737669944763184","2.2737669944763184","2.2737669944763184","0.7592045664787292","0.7592045664787292","0.7592045664787292","3.295701742172241","3.295701742172241","3.295701742172241"
"12899","0.25229141116142273","0.25229141116142273","0.25229141116142273","1.220507025718689","1.220507025718689","1.220507025718689","0.23168504238128662","0.23168504238128662","0.23168504238128662","2.4050400257110596","2.4050400257110596","2.4050400257110596","0.4600442349910736","0.4600442349910736","0.4600442349910736","3.173590660095215","3.173590660095215","3.173590660095215"
"12929","0.245091050863266","0.245091050863266","0.245091050863266","1.3700964450836182","1.3700964450836182","1.3700964450836182","0.2906181514263153","0.2906181514263153","0.2906181514263153","2.28523850440979","2.28523850440979","2.28523850440979","0.47136011719703674","0.47136011719703674","0.47136011719703674","3.5386717319488525","3.5386717319488525","3.5386717319488525"
"12959","0.23477114737033844","0.23477114737033844","0.23477114737033844","1.1728395223617554","1.1728395223617554","1.1728395223617554","0.32018619775772095","0.32018619775772095","0.32018619775772095","2.7534523010253906","2.7534523010253906","2.7534523010253906","0.32893240451812744","0.32893240451812744","0.32893240451812744","3.240307569503784","3.240307569503784","3.240307569503784"
"12989","0.20439712703227997","0.20439712703227997","0.20439712703227997","1.298844575881958","1.298844575881958","1.298844575881958","0.22814612090587616","0.22814612090587616","0.22814612090587616","1.744547724723816","1.744547724723816","1.744547724723816","0.46631720662117004","0.46631720662117004","0.46631720662117004","2.8593780994415283","2.8593780994415283","2.8593780994415283"
"13019","0.2725312113761902","0.2725312113761902","0.2725312113761902","1.233103632926941","1.233103632926941","1.233103632926941","0.22403235733509064","0.22403235733509064","0.22403235733509064","2.143756866455078","2.143756866455078","2.143756866455078","0.315021276473999","0.315021276473999","0.315021276473999","2.829880952835083","2.829880952835083","2.829880952835083"
"13049","0.3120887279510498","0.3120887279510498","0.3120887279510498","1.730276107788086","1.730276107788086","1.730276107788086","0.2010754942893982","0.2010754942893982","0.2010754942893982","1.7083969116210938","1.7083969116210938","1.7083969116210938","0.4445406496524811","0.4445406496524811","0.4445406496524811","3.4374516010284424","3.4374516010284424","3.4374516010284424"
"13079","0.19844047725200653","0.19844047725200653","0.19844047725200653","1.6845285892486572","1.6845285892486572","1.6845285892486572","0.1672011911869049","0.1672011911869049","0.1672011911869049","1.6336504220962524","1.6336504220962524","1.6336504220962524","0.4246985614299774","0.4246985614299774","0.4246985614299774","2.91664981842041","2.91664981842041","2.91664981842041"
"13109","0.13364416360855103","0.13364416360855103","0.13364416360855103","0.8199689984321594","0.8199689984321594","0.8199689984321594","0.15058350563049316","0.15058350563049316","0.15058350563049316","1.75847589969635","1.75847589969635","1.75847589969635","2.477654457092285","2.477654457092285","2.477654457092285","3.519167900085449","3.519167900085449","3.519167900085449"
"13139","0.20063281059265137","0.20063281059265137","0.20063281059265137","1.6640899181365967","1.6640899181365967","1.6640899181365967","0.28439635038375854","0.28439635038375854","0.28439635038375854","1.9457082748413086","1.9457082748413086","1.9457082748413086","0.4911904036998749","0.4911904036998749","0.4911904036998749","3.2342588901519775","3.2342588901519775","3.2342588901519775"
