"Step","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_10_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_5_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_0_hook_resid_mid_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX"
"9899","1.7271435260772705","1.7271435260772705","1.7271435260772705","2.033648729324341","2.033648729324341","2.033648729324341","1.5842607021331787","1.5842607021331787","1.5842607021331787"
"9929","1.732298493385315","1.732298493385315","1.732298493385315","2.0331859588623047","2.0331859588623047","2.0331859588623047","1.5921322107315063","1.5921322107315063","1.5921322107315063"
"9959","1.7975256443023682","1.7975256443023682","1.7975256443023682","2.2321529388427734","2.2321529388427734","2.2321529388427734","1.730285406112671","1.730285406112671","1.730285406112671"
"9989","1.7030099630355835","1.7030099630355835","1.7030099630355835","1.9795352220535278","1.9795352220535278","1.9795352220535278","1.516522765159607","1.516522765159607","1.516522765159607"
"10019","1.7406158447265625","1.7406158447265625","1.7406158447265625","2.1130545139312744","2.1130545139312744","2.1130545139312744","1.6542000770568848","1.6542000770568848","1.6542000770568848"
"10049","1.6882948875427246","1.6882948875427246","1.6882948875427246","1.9922155141830444","1.9922155141830444","1.9922155141830444","1.578216552734375","1.578216552734375","1.578216552734375"
"10079","1.6977181434631348","1.6977181434631348","1.6977181434631348","2.0999419689178467","2.0999419689178467","2.0999419689178467","1.6512413024902344","1.6512413024902344","1.6512413024902344"
"10109","1.7348217964172363","1.7348217964172363","1.7348217964172363","2.119171380996704","2.119171380996704","2.119171380996704","1.6329035758972168","1.6329035758972168","1.6329035758972168"
"10139","1.715238332748413","1.715238332748413","1.715238332748413","2.108724594116211","2.108724594116211","2.108724594116211","1.6868892908096313","1.6868892908096313","1.6868892908096313"
"10169","1.6561143398284912","1.6561143398284912","1.6561143398284912","1.9552301168441772","1.9552301168441772","1.9552301168441772","1.5600762367248535","1.5600762367248535","1.5600762367248535"
"10199","1.7074716091156006","1.7074716091156006","1.7074716091156006","2.0414061546325684","2.0414061546325684","2.0414061546325684","1.5543323755264282","1.5543323755264282","1.5543323755264282"
"10229","1.7363028526306152","1.7363028526306152","1.7363028526306152","2.0880024433135986","2.0880024433135986","2.0880024433135986","1.6351946592330933","1.6351946592330933","1.6351946592330933"
"10259","1.689919114112854","1.689919114112854","1.689919114112854","2.073117256164551","2.073117256164551","2.073117256164551","1.5554800033569336","1.5554800033569336","1.5554800033569336"
"10289","1.7419414520263672","1.7419414520263672","1.7419414520263672","2.136172294616699","2.136172294616699","2.136172294616699","1.6213533878326416","1.6213533878326416","1.6213533878326416"
"10319","1.7159087657928467","1.7159087657928467","1.7159087657928467","2.056854009628296","2.056854009628296","2.056854009628296","1.6076263189315796","1.6076263189315796","1.6076263189315796"
"10349","1.6718050241470337","1.6718050241470337","1.6718050241470337","1.9981821775436401","1.9981821775436401","1.9981821775436401","1.6007821559906006","1.6007821559906006","1.6007821559906006"
"10379","3.047163724899292","3.047163724899292","3.047163724899292","13.456015586853027","13.456015586853027","13.456015586853027","1.5548794269561768","1.5548794269561768","1.5548794269561768"
"10409","1.6581594944000244","1.6581594944000244","1.6581594944000244","2.0085275173187256","2.0085275173187256","2.0085275173187256","1.5392837524414062","1.5392837524414062","1.5392837524414062"
"10439","1.6581976413726807","1.6581976413726807","1.6581976413726807","2.0674386024475098","2.0674386024475098","2.0674386024475098","1.5797102451324463","1.5797102451324463","1.5797102451324463"
"10469","3.3782877922058105","3.3782877922058105","3.3782877922058105","14.822826385498047","14.822826385498047","14.822826385498047","1.566080927848816","1.566080927848816","1.566080927848816"
"10499","1.6829700469970703","1.6829700469970703","1.6829700469970703","2.046931028366089","2.046931028366089","2.046931028366089","1.5870978832244873","1.5870978832244873","1.5870978832244873"
"10529","19.68478012084961","19.68478012084961","19.68478012084961","3.045621633529663","3.045621633529663","3.045621633529663","1.6071707010269165","1.6071707010269165","1.6071707010269165"
"10559","1.6566617488861084","1.6566617488861084","1.6566617488861084","2.035235643386841","2.035235643386841","2.035235643386841","1.5608268976211548","1.5608268976211548","1.5608268976211548"
"10589","1.7093828916549683","1.7093828916549683","1.7093828916549683","2.0991265773773193","2.0991265773773193","2.0991265773773193","1.5287996530532837","1.5287996530532837","1.5287996530532837"
"10619","1.6510412693023682","1.6510412693023682","1.6510412693023682","2.0373876094818115","2.0373876094818115","2.0373876094818115","1.5392941236495972","1.5392941236495972","1.5392941236495972"
"10649","1.6935290098190308","1.6935290098190308","1.6935290098190308","2.10530948638916","2.10530948638916","2.10530948638916","1.6018441915512085","1.6018441915512085","1.6018441915512085"
"10679","1.6261712312698364","1.6261712312698364","1.6261712312698364","2.0167462825775146","2.0167462825775146","2.0167462825775146","1.502966284751892","1.502966284751892","1.502966284751892"
"10709","2.9717931747436523","2.9717931747436523","2.9717931747436523","13.045676231384277","13.045676231384277","13.045676231384277","1.5328682661056519","1.5328682661056519","1.5328682661056519"
"10739","1.6992297172546387","1.6992297172546387","1.6992297172546387","2.065368890762329","2.065368890762329","2.065368890762329","1.5248675346374512","1.5248675346374512","1.5248675346374512"
"10769","1.6823934316635132","1.6823934316635132","1.6823934316635132","2.0239148139953613","2.0239148139953613","2.0239148139953613","1.5356309413909912","1.5356309413909912","1.5356309413909912"
"10799","1.6502013206481934","1.6502013206481934","1.6502013206481934","2.0393636226654053","2.0393636226654053","2.0393636226654053","1.5383692979812622","1.5383692979812622","1.5383692979812622"
"10829","1.647429347038269","1.647429347038269","1.647429347038269","2.00030779838562","2.00030779838562","2.00030779838562","1.5588594675064087","1.5588594675064087","1.5588594675064087"
"10859","1.6756662130355835","1.6756662130355835","1.6756662130355835","2.047081470489502","2.047081470489502","2.047081470489502","1.52632737159729","1.52632737159729","1.52632737159729"
"10889","2.954132556915283","2.954132556915283","2.954132556915283","13.032170295715332","13.032170295715332","13.032170295715332","1.5906846523284912","1.5906846523284912","1.5906846523284912"
"10919","2.970737934112549","2.970737934112549","2.970737934112549","12.891769409179688","12.891769409179688","12.891769409179688","1.5460903644561768","1.5460903644561768","1.5460903644561768"
"10949","1.6410011053085327","1.6410011053085327","1.6410011053085327","1.9869989156723022","1.9869989156723022","1.9869989156723022","1.4812573194503784","1.4812573194503784","1.4812573194503784"
"10979","1.6636179685592651","1.6636179685592651","1.6636179685592651","2.077153205871582","2.077153205871582","2.077153205871582","1.604987621307373","1.604987621307373","1.604987621307373"
"11009","1.6509313583374023","1.6509313583374023","1.6509313583374023","2.0763442516326904","2.0763442516326904","2.0763442516326904","1.5943305492401123","1.5943305492401123","1.5943305492401123"
"11039","1.6772717237472534","1.6772717237472534","1.6772717237472534","2.032193660736084","2.032193660736084","2.032193660736084","1.502368688583374","1.502368688583374","1.502368688583374"
"11069","1.787589430809021","1.787589430809021","1.787589430809021","1.977056860923767","1.977056860923767","1.977056860923767","1.454225778579712","1.454225778579712","1.454225778579712"
"11099","1.6716041564941406","1.6716041564941406","1.6716041564941406","2.0969762802124023","2.0969762802124023","2.0969762802124023","1.6095504760742188","1.6095504760742188","1.6095504760742188"
"11129","1.6701220273971558","1.6701220273971558","1.6701220273971558","1.9655625820159912","1.9655625820159912","1.9655625820159912","1.46073579788208","1.46073579788208","1.46073579788208"
"11159","1.6967588663101196","1.6967588663101196","1.6967588663101196","2.0671918392181396","2.0671918392181396","2.0671918392181396","1.5491209030151367","1.5491209030151367","1.5491209030151367"
"11189","3.2158665657043457","3.2158665657043457","3.2158665657043457","14.051369667053223","14.051369667053223","14.051369667053223","1.5159960985183716","1.5159960985183716","1.5159960985183716"
"11219","1.7581725120544434","1.7581725120544434","1.7581725120544434","2.0509657859802246","2.0509657859802246","2.0509657859802246","1.5504717826843262","1.5504717826843262","1.5504717826843262"
"11249","1.6918416023254395","1.6918416023254395","1.6918416023254395","2.0710256099700928","2.0710256099700928","2.0710256099700928","1.5493229627609253","1.5493229627609253","1.5493229627609253"
"11279","1.6401448249816895","1.6401448249816895","1.6401448249816895","1.9945142269134521","1.9945142269134521","1.9945142269134521","1.4700101613998413","1.4700101613998413","1.4700101613998413"
"11309","2.9072773456573486","2.9072773456573486","2.9072773456573486","12.613029479980469","12.613029479980469","12.613029479980469","1.4936602115631104","1.4936602115631104","1.4936602115631104"
"11339","1.7644060850143433","1.7644060850143433","1.7644060850143433","2.125988483428955","2.125988483428955","2.125988483428955","1.5300740003585815","1.5300740003585815","1.5300740003585815"
"11369","1.59877347946167","1.59877347946167","1.59877347946167","1.9739495515823364","1.9739495515823364","1.9739495515823364","1.4620119333267212","1.4620119333267212","1.4620119333267212"
"11399","1.6115505695343018","1.6115505695343018","1.6115505695343018","2.026721477508545","2.026721477508545","2.026721477508545","1.5286473035812378","1.5286473035812378","1.5286473035812378"
"11429","2.8861918449401855","2.8861918449401855","2.8861918449401855","12.62593936920166","12.62593936920166","12.62593936920166","1.504286766052246","1.504286766052246","1.504286766052246"
"11459","1.6567933559417725","1.6567933559417725","1.6567933559417725","2.0363006591796875","2.0363006591796875","2.0363006591796875","1.5296911001205444","1.5296911001205444","1.5296911001205444"
"11489","1.6741422414779663","1.6741422414779663","1.6741422414779663","2.086545705795288","2.086545705795288","2.086545705795288","1.5227586030960083","1.5227586030960083","1.5227586030960083"
"11519","1.6796760559082031","1.6796760559082031","1.6796760559082031","1.9592711925506592","1.9592711925506592","1.9592711925506592","1.5033215284347534","1.5033215284347534","1.5033215284347534"
"11549","1.6840569972991943","1.6840569972991943","1.6840569972991943","2.1171367168426514","2.1171367168426514","2.1171367168426514","1.5181511640548706","1.5181511640548706","1.5181511640548706"
"11579","2.853673219680786","2.853673219680786","2.853673219680786","12.4183349609375","12.4183349609375","12.4183349609375","1.4910659790039062","1.4910659790039062","1.4910659790039062"
"11609","1.6153204441070557","1.6153204441070557","1.6153204441070557","1.9820995330810547","1.9820995330810547","1.9820995330810547","1.4900857210159302","1.4900857210159302","1.4900857210159302"
"11639","2.9062044620513916","2.9062044620513916","2.9062044620513916","12.344186782836914","12.344186782836914","12.344186782836914","1.4965859651565552","1.4965859651565552","1.4965859651565552"
"11669","1.6094951629638672","1.6094951629638672","1.6094951629638672","1.9933626651763916","1.9933626651763916","1.9933626651763916","1.4673861265182495","1.4673861265182495","1.4673861265182495"
"11699","2.820589542388916","2.820589542388916","2.820589542388916","12.213326454162598","12.213326454162598","12.213326454162598","1.4065483808517456","1.4065483808517456","1.4065483808517456"
"11729","1.6064540147781372","1.6064540147781372","1.6064540147781372","2.051403284072876","2.051403284072876","2.051403284072876","1.4630587100982666","1.4630587100982666","1.4630587100982666"
"11759","1.5899407863616943","1.5899407863616943","1.5899407863616943","1.935981273651123","1.935981273651123","1.935981273651123","1.3958758115768433","1.3958758115768433","1.3958758115768433"
"11789","1.6812680959701538","1.6812680959701538","1.6812680959701538","2.070931911468506","2.070931911468506","2.070931911468506","1.517050862312317","1.517050862312317","1.517050862312317"
"11819","1.6118755340576172","1.6118755340576172","1.6118755340576172","1.9674516916275024","1.9674516916275024","1.9674516916275024","1.4484771490097046","1.4484771490097046","1.4484771490097046"
"11849","1.5985440015792847","1.5985440015792847","1.5985440015792847","1.9550280570983887","1.9550280570983887","1.9550280570983887","1.44564950466156","1.44564950466156","1.44564950466156"
"11879","1.6266237497329712","1.6266237497329712","1.6266237497329712","1.9905266761779785","1.9905266761779785","1.9905266761779785","1.440487027168274","1.440487027168274","1.440487027168274"
"11909","2.77647066116333","2.77647066116333","2.77647066116333","12.11633014678955","12.11633014678955","12.11633014678955","1.4539306163787842","1.4539306163787842","1.4539306163787842"
"11939","1.6311901807785034","1.6311901807785034","1.6311901807785034","2.028226375579834","2.028226375579834","2.028226375579834","1.4642319679260254","1.4642319679260254","1.4642319679260254"
"11969","1.6411724090576172","1.6411724090576172","1.6411724090576172","2.0602426528930664","2.0602426528930664","2.0602426528930664","1.5069048404693604","1.5069048404693604","1.5069048404693604"
"11999","2.8302810192108154","2.8302810192108154","2.8302810192108154","12.227373123168945","12.227373123168945","12.227373123168945","1.535844087600708","1.535844087600708","1.535844087600708"
"12029","2.8084497451782227","2.8084497451782227","2.8084497451782227","12.133841514587402","12.133841514587402","12.133841514587402","1.4565192461013794","1.4565192461013794","1.4565192461013794"
"12059","1.6219013929367065","1.6219013929367065","1.6219013929367065","2.0210015773773193","2.0210015773773193","2.0210015773773193","1.4586704969406128","1.4586704969406128","1.4586704969406128"
"12089","1.626778244972229","1.626778244972229","1.626778244972229","1.9937353134155273","1.9937353134155273","1.9937353134155273","1.4531463384628296","1.4531463384628296","1.4531463384628296"
"12119","38.40091323852539","38.40091323852539","38.40091323852539","122.74267578125","122.74267578125","122.74267578125","25.93796157836914","25.93796157836914","25.93796157836914"
"12149","1.6281222105026245","1.6281222105026245","1.6281222105026245","2.0408482551574707","2.0408482551574707","2.0408482551574707","1.488759160041809","1.488759160041809","1.488759160041809"
"12179","1.61711585521698","1.61711585521698","1.61711585521698","1.9764137268066406","1.9764137268066406","1.9764137268066406","1.4010770320892334","1.4010770320892334","1.4010770320892334"
"12209","1.606229305267334","1.606229305267334","1.606229305267334","2.069894313812256","2.069894313812256","2.069894313812256","1.45134699344635","1.45134699344635","1.45134699344635"
"12239","1.645510196685791","1.645510196685791","1.645510196685791","2.0977957248687744","2.0977957248687744","2.0977957248687744","1.5426501035690308","1.5426501035690308","1.5426501035690308"
"12269","1.582348346710205","1.582348346710205","1.582348346710205","1.9672656059265137","1.9672656059265137","1.9672656059265137","1.4940935373306274","1.4940935373306274","1.4940935373306274"
"12299","1.6043766736984253","1.6043766736984253","1.6043766736984253","1.992747187614441","1.992747187614441","1.992747187614441","1.4108631610870361","1.4108631610870361","1.4108631610870361"
"12329","1.6062082052230835","1.6062082052230835","1.6062082052230835","1.952832579612732","1.952832579612732","1.952832579612732","1.4278632402420044","1.4278632402420044","1.4278632402420044"
"12359","2.7175662517547607","2.7175662517547607","2.7175662517547607","11.708932876586914","11.708932876586914","11.708932876586914","1.438057780265808","1.438057780265808","1.438057780265808"
"12389","1.6058732271194458","1.6058732271194458","1.6058732271194458","1.9501577615737915","1.9501577615737915","1.9501577615737915","1.398262619972229","1.398262619972229","1.398262619972229"
"12419","1.557214379310608","1.557214379310608","1.557214379310608","1.9340740442276","1.9340740442276","1.9340740442276","1.4197251796722412","1.4197251796722412","1.4197251796722412"
"12449","2.7431797981262207","2.7431797981262207","2.7431797981262207","11.726933479309082","11.726933479309082","11.726933479309082","1.444238305091858","1.444238305091858","1.444238305091858"
"12479","2.7406108379364014","2.7406108379364014","2.7406108379364014","11.636924743652344","11.636924743652344","11.636924743652344","1.4066097736358643","1.4066097736358643","1.4066097736358643"
"12509","2.749451160430908","2.749451160430908","2.749451160430908","11.733640670776367","11.733640670776367","11.733640670776367","1.506238341331482","1.506238341331482","1.506238341331482"
"12539","1.585853099822998","1.585853099822998","1.585853099822998","1.9428030252456665","1.9428030252456665","1.9428030252456665","1.3844765424728394","1.3844765424728394","1.3844765424728394"
"12569","1.6365419626235962","1.6365419626235962","1.6365419626235962","2.0552709102630615","2.0552709102630615","2.0552709102630615","1.5063656568527222","1.5063656568527222","1.5063656568527222"
"12599","1.6006066799163818","1.6006066799163818","1.6006066799163818","2.001004219055176","2.001004219055176","2.001004219055176","1.4083209037780762","1.4083209037780762","1.4083209037780762"
"12629","1.6240932941436768","1.6240932941436768","1.6240932941436768","2.031817674636841","2.031817674636841","2.031817674636841","1.4717309474945068","1.4717309474945068","1.4717309474945068"
"12659","1.6269347667694092","1.6269347667694092","1.6269347667694092","2.053090810775757","2.053090810775757","2.053090810775757","1.4569867849349976","1.4569867849349976","1.4569867849349976"
"12689","1.6055419445037842","1.6055419445037842","1.6055419445037842","1.9627898931503296","1.9627898931503296","1.9627898931503296","1.3734872341156006","1.3734872341156006","1.3734872341156006"
"12719","1.5811620950698853","1.5811620950698853","1.5811620950698853","1.9940744638442993","1.9940744638442993","1.9940744638442993","1.4234464168548584","1.4234464168548584","1.4234464168548584"
"12749","1.657051920890808","1.657051920890808","1.657051920890808","2.0887162685394287","2.0887162685394287","2.0887162685394287","1.4934264421463013","1.4934264421463013","1.4934264421463013"
"12779","1.5647680759429932","1.5647680759429932","1.5647680759429932","1.945113182067871","1.945113182067871","1.945113182067871","1.3782094717025757","1.3782094717025757","1.3782094717025757"
"12809","1.5573124885559082","1.5573124885559082","1.5573124885559082","1.9360265731811523","1.9360265731811523","1.9360265731811523","1.3765374422073364","1.3765374422073364","1.3765374422073364"
"12839","1.5663726329803467","1.5663726329803467","1.5663726329803467","1.90130615234375","1.90130615234375","1.90130615234375","1.3597506284713745","1.3597506284713745","1.3597506284713745"
"12869","1.6768743991851807","1.6768743991851807","1.6768743991851807","2.0229601860046387","2.0229601860046387","2.0229601860046387","1.4212572574615479","1.4212572574615479","1.4212572574615479"
"12899","1.636979341506958","1.636979341506958","1.636979341506958","2.00268816947937","2.00268816947937","2.00268816947937","1.4220901727676392","1.4220901727676392","1.4220901727676392"
"12929","1.606441617012024","1.606441617012024","1.606441617012024","1.9822951555252075","1.9822951555252075","1.9822951555252075","1.4547529220581055","1.4547529220581055","1.4547529220581055"
"12959","3.1806371212005615","3.1806371212005615","3.1806371212005615","14.170315742492676","14.170315742492676","14.170315742492676","1.4738812446594238","1.4738812446594238","1.4738812446594238"
"12989","1.6000912189483643","1.6000912189483643","1.6000912189483643","1.9645551443099976","1.9645551443099976","1.9645551443099976","1.381277084350586","1.381277084350586","1.381277084350586"
"13019","1.5576485395431519","1.5576485395431519","1.5576485395431519","1.9400683641433716","1.9400683641433716","1.9400683641433716","1.3801838159561157","1.3801838159561157","1.3801838159561157"
"13049","1.5442919731140137","1.5442919731140137","1.5442919731140137","1.956658124923706","1.956658124923706","1.956658124923706","1.3722784519195557","1.3722784519195557","1.3722784519195557"
"13079","1.561658263206482","1.561658263206482","1.561658263206482","1.9037058353424072","1.9037058353424072","1.9037058353424072","1.344340205192566","1.344340205192566","1.344340205192566"
"13109","1.5375105142593384","1.5375105142593384","1.5375105142593384","1.9332962036132812","1.9332962036132812","1.9332962036132812","1.354645013809204","1.354645013809204","1.354645013809204"
"13139","2.6768176555633545","2.6768176555633545","2.6768176555633545","11.198880195617676","11.198880195617676","11.198880195617676","1.383852481842041","1.383852481842041","1.383852481842041"
"13169","1.5665029287338257","1.5665029287338257","1.5665029287338257","2.013232707977295","2.013232707977295","2.013232707977295","1.4252972602844238","1.4252972602844238","1.4252972602844238"
"13199","1.617143154144287","1.617143154144287","1.617143154144287","2.0318069458007812","2.0318069458007812","2.0318069458007812","1.4309457540512085","1.4309457540512085","1.4309457540512085"
"13229","1.5948766469955444","1.5948766469955444","1.5948766469955444","1.990246057510376","1.990246057510376","1.990246057510376","1.3487038612365723","1.3487038612365723","1.3487038612365723"
"13259","1.6186425685882568","1.6186425685882568","1.6186425685882568","1.9827359914779663","1.9827359914779663","1.9827359914779663","1.4312598705291748","1.4312598705291748","1.4312598705291748"
"13289","1.6316076517105103","1.6316076517105103","1.6316076517105103","2.0051229000091553","2.0051229000091553","2.0051229000091553","1.3993526697158813","1.3993526697158813","1.3993526697158813"
"13319","1.5968736410140991","1.5968736410140991","1.5968736410140991","2.0460519790649414","2.0460519790649414","2.0460519790649414","1.4013763666152954","1.4013763666152954","1.4013763666152954"
"13349","1.573513150215149","1.573513150215149","1.573513150215149","2.0016210079193115","2.0016210079193115","2.0016210079193115","1.4174461364746094","1.4174461364746094","1.4174461364746094"
"13379","1.6613606214523315","1.6613606214523315","1.6613606214523315","1.9965959787368774","1.9965959787368774","1.9965959787368774","1.3533809185028076","1.3533809185028076","1.3533809185028076"
"13409","1.680674433708191","1.680674433708191","1.680674433708191","2.0571374893188477","2.0571374893188477","2.0571374893188477","1.3718249797821045","1.3718249797821045","1.3718249797821045"
"13439","1.6523878574371338","1.6523878574371338","1.6523878574371338","2.04176926612854","2.04176926612854","2.04176926612854","1.4030457735061646","1.4030457735061646","1.4030457735061646"
"13469","1.5802172422409058","1.5802172422409058","1.5802172422409058","1.9295986890792847","1.9295986890792847","1.9295986890792847","1.3466455936431885","1.3466455936431885","1.3466455936431885"
"13499","1.5836522579193115","1.5836522579193115","1.5836522579193115","2.0383148193359375","2.0383148193359375","2.0383148193359375","1.4296778440475464","1.4296778440475464","1.4296778440475464"
"13529","1.5861865282058716","1.5861865282058716","1.5861865282058716","2.044785499572754","2.044785499572754","2.044785499572754","1.398693323135376","1.398693323135376","1.398693323135376"
"13559","1.590905785560608","1.590905785560608","1.590905785560608","2.0379199981689453","2.0379199981689453","2.0379199981689453","1.4062952995300293","1.4062952995300293","1.4062952995300293"
"13589","1.583154320716858","1.583154320716858","1.583154320716858","2.0139687061309814","2.0139687061309814","2.0139687061309814","1.3633999824523926","1.3633999824523926","1.3633999824523926"
"13619","1.569337010383606","1.569337010383606","1.569337010383606","1.9677636623382568","1.9677636623382568","1.9677636623382568","1.3678624629974365","1.3678624629974365","1.3678624629974365"
"13649","1.5983343124389648","1.5983343124389648","1.5983343124389648","2.0360469818115234","2.0360469818115234","2.0360469818115234","1.4012267589569092","1.4012267589569092","1.4012267589569092"
"13679","1.6052181720733643","1.6052181720733643","1.6052181720733643","1.915507435798645","1.915507435798645","1.915507435798645","1.333028793334961","1.333028793334961","1.333028793334961"
"13709","2.562234401702881","2.562234401702881","2.562234401702881","10.915461540222168","10.915461540222168","10.915461540222168","1.3864810466766357","1.3864810466766357","1.3864810466766357"
"13739","1.623006820678711","1.623006820678711","1.623006820678711","1.9475822448730469","1.9475822448730469","1.9475822448730469","1.336043119430542","1.336043119430542","1.336043119430542"
"13769","1.5618003606796265","1.5618003606796265","1.5618003606796265","1.9250560998916626","1.9250560998916626","1.9250560998916626","1.3668649196624756","1.3668649196624756","1.3668649196624756"
"13799","1.5569695234298706","1.5569695234298706","1.5569695234298706","2.0057373046875","2.0057373046875","2.0057373046875","1.4027529954910278","1.4027529954910278","1.4027529954910278"
"13829","1.5680383443832397","1.5680383443832397","1.5680383443832397","1.9653148651123047","1.9653148651123047","1.9653148651123047","1.3902020454406738","1.3902020454406738","1.3902020454406738"
"13859","1.569946527481079","1.569946527481079","1.569946527481079","1.9140087366104126","1.9140087366104126","1.9140087366104126","1.330618143081665","1.330618143081665","1.330618143081665"
"13889","1.6165995597839355","1.6165995597839355","1.6165995597839355","1.998200535774231","1.998200535774231","1.998200535774231","1.4028446674346924","1.4028446674346924","1.4028446674346924"
"13919","1.609161376953125","1.609161376953125","1.609161376953125","2.066472053527832","2.066472053527832","2.066472053527832","1.4349520206451416","1.4349520206451416","1.4349520206451416"
"13949","1.581595778465271","1.581595778465271","1.581595778465271","1.9322081804275513","1.9322081804275513","1.9322081804275513","1.3414584398269653","1.3414584398269653","1.3414584398269653"
"13979","1.579811930656433","1.579811930656433","1.579811930656433","2.0742709636688232","2.0742709636688232","2.0742709636688232","1.448243260383606","1.448243260383606","1.448243260383606"
"14009","1.623732089996338","1.623732089996338","1.623732089996338","2.049262285232544","2.049262285232544","2.049262285232544","1.386393666267395","1.386393666267395","1.386393666267395"
"14039","1.6180330514907837","1.6180330514907837","1.6180330514907837","2.0078446865081787","2.0078446865081787","2.0078446865081787","1.377147912979126","1.377147912979126","1.377147912979126"
"14069","2.5508439540863037","2.5508439540863037","2.5508439540863037","10.588824272155762","10.588824272155762","10.588824272155762","1.4343585968017578","1.4343585968017578","1.4343585968017578"
"14099","1.5671086311340332","1.5671086311340332","1.5671086311340332","1.948643445968628","1.948643445968628","1.948643445968628","1.3031646013259888","1.3031646013259888","1.3031646013259888"
"14129","1.5300817489624023","1.5300817489624023","1.5300817489624023","1.876489520072937","1.876489520072937","1.876489520072937","1.2568567991256714","1.2568567991256714","1.2568567991256714"
"14159","1.581528902053833","1.581528902053833","1.581528902053833","1.9639931917190552","1.9639931917190552","1.9639931917190552","1.3434759378433228","1.3434759378433228","1.3434759378433228"
"14189","1.6399586200714111","1.6399586200714111","1.6399586200714111","1.9724007844924927","1.9724007844924927","1.9724007844924927","1.3173989057540894","1.3173989057540894","1.3173989057540894"
"14219","1.5652062892913818","1.5652062892913818","1.5652062892913818","2.00321626663208","2.00321626663208","2.00321626663208","1.3709787130355835","1.3709787130355835","1.3709787130355835"
"14249","1.553234577178955","1.553234577178955","1.553234577178955","1.9110090732574463","1.9110090732574463","1.9110090732574463","1.332544207572937","1.332544207572937","1.332544207572937"
"14279","1.5535285472869873","1.5535285472869873","1.5535285472869873","1.9435924291610718","1.9435924291610718","1.9435924291610718","1.2884496450424194","1.2884496450424194","1.2884496450424194"
"14309","1.5843921899795532","1.5843921899795532","1.5843921899795532","1.9960814714431763","1.9960814714431763","1.9960814714431763","1.4014004468917847","1.4014004468917847","1.4014004468917847"
"14339","1.5775610208511353","1.5775610208511353","1.5775610208511353","1.9457143545150757","1.9457143545150757","1.9457143545150757","1.3276937007904053","1.3276937007904053","1.3276937007904053"
"14369","1.6187821626663208","1.6187821626663208","1.6187821626663208","1.9609410762786865","1.9609410762786865","1.9609410762786865","1.3077762126922607","1.3077762126922607","1.3077762126922607"
"14399","1.5509588718414307","1.5509588718414307","1.5509588718414307","1.9139755964279175","1.9139755964279175","1.9139755964279175","1.2960760593414307","1.2960760593414307","1.2960760593414307"
"14429","1.6148390769958496","1.6148390769958496","1.6148390769958496","1.9872376918792725","1.9872376918792725","1.9872376918792725","1.3245877027511597","1.3245877027511597","1.3245877027511597"
"14459","1.5598087310791016","1.5598087310791016","1.5598087310791016","1.9706536531448364","1.9706536531448364","1.9706536531448364","1.42607581615448","1.42607581615448","1.42607581615448"
"14489","1.593733787536621","1.593733787536621","1.593733787536621","1.98431396484375","1.98431396484375","1.98431396484375","1.3454511165618896","1.3454511165618896","1.3454511165618896"
"14519","1.535473108291626","1.535473108291626","1.535473108291626","1.931771159172058","1.931771159172058","1.931771159172058","1.292419195175171","1.292419195175171","1.292419195175171"
"14549","1.5489327907562256","1.5489327907562256","1.5489327907562256","1.9729788303375244","1.9729788303375244","1.9729788303375244","1.3496733903884888","1.3496733903884888","1.3496733903884888"
"14579","1.6614012718200684","1.6614012718200684","1.6614012718200684","2.0599191188812256","2.0599191188812256","2.0599191188812256","1.4270572662353516","1.4270572662353516","1.4270572662353516"
"14609","1.5961991548538208","1.5961991548538208","1.5961991548538208","2.045741558074951","2.045741558074951","2.045741558074951","1.3575921058654785","1.3575921058654785","1.3575921058654785"
"14639","1.5600030422210693","1.5600030422210693","1.5600030422210693","1.974138617515564","1.974138617515564","1.974138617515564","1.3895827531814575","1.3895827531814575","1.3895827531814575"
"14669","1.6410162448883057","1.6410162448883057","1.6410162448883057","1.996024489402771","1.996024489402771","1.996024489402771","1.3081152439117432","1.3081152439117432","1.3081152439117432"
"14699","1.5897079706192017","1.5897079706192017","1.5897079706192017","2.007145404815674","2.007145404815674","2.007145404815674","1.3270106315612793","1.3270106315612793","1.3270106315612793"
"14729","1.591356635093689","1.591356635093689","1.591356635093689","2.0453109741210938","2.0453109741210938","2.0453109741210938","1.40290367603302","1.40290367603302","1.40290367603302"
