"Step","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX"
"4889","1.3723316192626953","1.3723316192626953","1.3723316192626953","1.202703833580017","1.202703833580017","1.202703833580017","2.099209785461426","2.099209785461426","2.099209785461426"
"4919","1.7034581899642944","1.7034581899642944","1.7034581899642944","1.7393839359283447","1.7393839359283447","1.7393839359283447","2.1671152114868164","2.1671152114868164","2.1671152114868164"
"4949","1.3025929927825928","1.3025929927825928","1.3025929927825928","1.2646995782852173","1.2646995782852173","1.2646995782852173","2.1289095878601074","2.1289095878601074","2.1289095878601074"
"4979","1.2899655103683472","1.2899655103683472","1.2899655103683472","1.2126884460449219","1.2126884460449219","1.2126884460449219","2.156494140625","2.156494140625","2.156494140625"
"5009","1.2357213497161865","1.2357213497161865","1.2357213497161865","1.0540194511413574","1.0540194511413574","1.0540194511413574","2.0094411373138428","2.0094411373138428","2.0094411373138428"
"5039","1.3269946575164795","1.3269946575164795","1.3269946575164795","1.1457316875457764","1.1457316875457764","1.1457316875457764","2.070265531539917","2.070265531539917","2.070265531539917"
"5069","1.2031956911087036","1.2031956911087036","1.2031956911087036","1.1721625328063965","1.1721625328063965","1.1721625328063965","2.0691304206848145","2.0691304206848145","2.0691304206848145"
"5099","1.189167857170105","1.189167857170105","1.189167857170105","1.1151490211486816","1.1151490211486816","1.1151490211486816","2.0653607845306396","2.0653607845306396","2.0653607845306396"
"5129","1.2614907026290894","1.2614907026290894","1.2614907026290894","1.1184507608413696","1.1184507608413696","1.1184507608413696","2.048632860183716","2.048632860183716","2.048632860183716"
"5159","1.9784084558486938","1.9784084558486938","1.9784084558486938","1.0874756574630737","1.0874756574630737","1.0874756574630737","1.9943346977233887","1.9943346977233887","1.9943346977233887"
"5189","1.1839708089828491","1.1839708089828491","1.1839708089828491","1.131558895111084","1.131558895111084","1.131558895111084","2.083357095718384","2.083357095718384","2.083357095718384"
"5219","1.3698745965957642","1.3698745965957642","1.3698745965957642","1.6340686082839966","1.6340686082839966","1.6340686082839966","1.9841808080673218","1.9841808080673218","1.9841808080673218"
"5249","1.1795116662979126","1.1795116662979126","1.1795116662979126","1.1871211528778076","1.1871211528778076","1.1871211528778076","2.105492353439331","2.105492353439331","2.105492353439331"
"5279","1.219167709350586","1.219167709350586","1.219167709350586","1.6393401622772217","1.6393401622772217","1.6393401622772217","2.0880143642425537","2.0880143642425537","2.0880143642425537"
"5309","1.3180286884307861","1.3180286884307861","1.3180286884307861","1.6038775444030762","1.6038775444030762","1.6038775444030762","1.9611356258392334","1.9611356258392334","1.9611356258392334"
"5339","1.2626707553863525","1.2626707553863525","1.2626707553863525","1.5975960493087769","1.5975960493087769","1.5975960493087769","2.04399037361145","2.04399037361145","2.04399037361145"
"5369","1.6310904026031494","1.6310904026031494","1.6310904026031494","1.2155829668045044","1.2155829668045044","1.2155829668045044","2.08467960357666","2.08467960357666","2.08467960357666"
"5399","1.0936315059661865","1.0936315059661865","1.0936315059661865","1.1000534296035767","1.1000534296035767","1.1000534296035767","1.987727165222168","1.987727165222168","1.987727165222168"
"5429","1.1279051303863525","1.1279051303863525","1.1279051303863525","1.0547945499420166","1.0547945499420166","1.0547945499420166","1.9806166887283325","1.9806166887283325","1.9806166887283325"
"5459","1.214812994003296","1.214812994003296","1.214812994003296","1.5709011554718018","1.5709011554718018","1.5709011554718018","2.005991220474243","2.005991220474243","2.005991220474243"
"5489","1.07369863986969","1.07369863986969","1.07369863986969","0.9592756628990173","0.9592756628990173","0.9592756628990173","2.018977403640747","2.018977403640747","2.018977403640747"
"5519","1.0578856468200684","1.0578856468200684","1.0578856468200684","1.0660459995269775","1.0660459995269775","1.0660459995269775","1.9489541053771973","1.9489541053771973","1.9489541053771973"
"5549","1.1190311908721924","1.1190311908721924","1.1190311908721924","1.0742168426513672","1.0742168426513672","1.0742168426513672","2.0293991565704346","2.0293991565704346","2.0293991565704346"
"5579","1.3605213165283203","1.3605213165283203","1.3605213165283203","0.938261866569519","0.938261866569519","0.938261866569519","1.8467904329299927","1.8467904329299927","1.8467904329299927"
"5609","1.114235520362854","1.114235520362854","1.114235520362854","1.4342249631881714","1.4342249631881714","1.4342249631881714","1.926562786102295","1.926562786102295","1.926562786102295"
"5639","0.9391657710075378","0.9391657710075378","0.9391657710075378","0.9954399466514587","0.9954399466514587","0.9954399466514587","2.030658483505249","2.030658483505249","2.030658483505249"
"5669","1.0118454694747925","1.0118454694747925","1.0118454694747925","1.036604642868042","1.036604642868042","1.036604642868042","1.9096484184265137","1.9096484184265137","1.9096484184265137"
"5699","1.3353147506713867","1.3353147506713867","1.3353147506713867","1.0987026691436768","1.0987026691436768","1.0987026691436768","1.9992002248764038","1.9992002248764038","1.9992002248764038"
"5729","0.965595543384552","0.965595543384552","0.965595543384552","1.0447014570236206","1.0447014570236206","1.0447014570236206","1.9895849227905273","1.9895849227905273","1.9895849227905273"
"5759","0.9520414471626282","0.9520414471626282","0.9520414471626282","0.9973104596138","0.9973104596138","0.9973104596138","2.036813259124756","2.036813259124756","2.036813259124756"
"5789","0.9340181350708008","0.9340181350708008","0.9340181350708008","1.0312554836273193","1.0312554836273193","1.0312554836273193","1.9442923069000244","1.9442923069000244","1.9442923069000244"
"5819","0.9225039482116699","0.9225039482116699","0.9225039482116699","0.9871601462364197","0.9871601462364197","0.9871601462364197","1.8707311153411865","1.8707311153411865","1.8707311153411865"
"5849","0.9085920453071594","0.9085920453071594","0.9085920453071594","1.029761552810669","1.029761552810669","1.029761552810669","1.9818679094314575","1.9818679094314575","1.9818679094314575"
"5879","0.8348829746246338","0.8348829746246338","0.8348829746246338","0.9049538969993591","0.9049538969993591","0.9049538969993591","1.9636633396148682","1.9636633396148682","1.9636633396148682"
"5909","0.9099021553993225","0.9099021553993225","0.9099021553993225","0.8771865367889404","0.8771865367889404","0.8771865367889404","1.8186211585998535","1.8186211585998535","1.8186211585998535"
"5939","1.229290246963501","1.229290246963501","1.229290246963501","1.0989768505096436","1.0989768505096436","1.0989768505096436","2.0527451038360596","2.0527451038360596","2.0527451038360596"
"5969","0.9059813618659973","0.9059813618659973","0.9059813618659973","0.9844045639038086","0.9844045639038086","0.9844045639038086","1.9089159965515137","1.9089159965515137","1.9089159965515137"
"5999","0.8114686608314514","0.8114686608314514","0.8114686608314514","0.940853476524353","0.940853476524353","0.940853476524353","1.9574483633041382","1.9574483633041382","1.9574483633041382"
"6029","0.9155563116073608","0.9155563116073608","0.9155563116073608","0.957273006439209","0.957273006439209","0.957273006439209","1.8927489519119263","1.8927489519119263","1.8927489519119263"
"6059","1.2304737567901611","1.2304737567901611","1.2304737567901611","0.9139623045921326","0.9139623045921326","0.9139623045921326","1.9265371561050415","1.9265371561050415","1.9265371561050415"
"6089","0.8307180404663086","0.8307180404663086","0.8307180404663086","0.9185436964035034","0.9185436964035034","0.9185436964035034","1.9101126194000244","1.9101126194000244","1.9101126194000244"
"6119","0.9472524523735046","0.9472524523735046","0.9472524523735046","1.2106590270996094","1.2106590270996094","1.2106590270996094","1.8455233573913574","1.8455233573913574","1.8455233573913574"
"6149","0.8442776203155518","0.8442776203155518","0.8442776203155518","0.8329241275787354","0.8329241275787354","0.8329241275787354","1.8412951231002808","1.8412951231002808","1.8412951231002808"
"6179","0.8249140977859497","0.8249140977859497","0.8249140977859497","0.7815432548522949","0.7815432548522949","0.7815432548522949","1.7318394184112549","1.7318394184112549","1.7318394184112549"
"6209","0.9108126759529114","0.9108126759529114","0.9108126759529114","0.8446415662765503","0.8446415662765503","0.8446415662765503","1.7893890142440796","1.7893890142440796","1.7893890142440796"
"6239","0.8240217566490173","0.8240217566490173","0.8240217566490173","0.9414823651313782","0.9414823651313782","0.9414823651313782","1.9572843313217163","1.9572843313217163","1.9572843313217163"
"6269","0.8028303384780884","0.8028303384780884","0.8028303384780884","0.8801518082618713","0.8801518082618713","0.8801518082618713","1.8196321725845337","1.8196321725845337","1.8196321725845337"
"6299","0.7682778239250183","0.7682778239250183","0.7682778239250183","0.9285793900489807","0.9285793900489807","0.9285793900489807","1.9063999652862549","1.9063999652862549","1.9063999652862549"
"6329","1.1560609340667725","1.1560609340667725","1.1560609340667725","1.023934245109558","1.023934245109558","1.023934245109558","1.8327393531799316","1.8327393531799316","1.8327393531799316"
"6359","0.9277531504631042","0.9277531504631042","0.9277531504631042","1.2918576002120972","1.2918576002120972","1.2918576002120972","1.8377267122268677","1.8377267122268677","1.8377267122268677"
"6389","0.7470856308937073","0.7470856308937073","0.7470856308937073","0.8702622056007385","0.8702622056007385","0.8702622056007385","1.8605680465698242","1.8605680465698242","1.8605680465698242"
"6419","0.6968749761581421","0.6968749761581421","0.6968749761581421","0.7983083724975586","0.7983083724975586","0.7983083724975586","1.8145312070846558","1.8145312070846558","1.8145312070846558"
"6449","0.6706489324569702","0.6706489324569702","0.6706489324569702","0.8086684942245483","0.8086684942245483","0.8086684942245483","1.7442926168441772","1.7442926168441772","1.7442926168441772"
"6479","0.7017577886581421","0.7017577886581421","0.7017577886581421","0.9391337633132935","0.9391337633132935","0.9391337633132935","1.8701245784759521","1.8701245784759521","1.8701245784759521"
"6509","1.3721978664398193","1.3721978664398193","1.3721978664398193","0.8326961398124695","0.8326961398124695","0.8326961398124695","1.8541369438171387","1.8541369438171387","1.8541369438171387"
"6539","0.7075860500335693","0.7075860500335693","0.7075860500335693","0.8763189315795898","0.8763189315795898","0.8763189315795898","1.8553866147994995","1.8553866147994995","1.8553866147994995"
"6569","0.7575611472129822","0.7575611472129822","0.7575611472129822","0.9178395867347717","0.9178395867347717","0.9178395867347717","1.822793960571289","1.822793960571289","1.822793960571289"
"6599","0.8048753142356873","0.8048753142356873","0.8048753142356873","0.8472737669944763","0.8472737669944763","0.8472737669944763","1.7909365892410278","1.7909365892410278","1.7909365892410278"
"6629","0.7161010503768921","0.7161010503768921","0.7161010503768921","0.8866965174674988","0.8866965174674988","0.8866965174674988","1.877120018005371","1.877120018005371","1.877120018005371"
"6659","0.8932288289070129","0.8932288289070129","0.8932288289070129","0.7788546085357666","0.7788546085357666","0.7788546085357666","1.7996044158935547","1.7996044158935547","1.7996044158935547"
"6689","0.7338902354240417","0.7338902354240417","0.7338902354240417","0.8267590403556824","0.8267590403556824","0.8267590403556824","1.7780169248580933","1.7780169248580933","1.7780169248580933"
"6719","0.6562400460243225","0.6562400460243225","0.6562400460243225","0.6922563314437866","0.6922563314437866","0.6922563314437866","1.5750573873519897","1.5750573873519897","1.5750573873519897"
"6749","1.4768116474151611","1.4768116474151611","1.4768116474151611","0.7282653450965881","0.7282653450965881","0.7282653450965881","1.6089996099472046","1.6089996099472046","1.6089996099472046"
"6779","0.6976277232170105","0.6976277232170105","0.6976277232170105","0.7594544291496277","0.7594544291496277","0.7594544291496277","1.8334912061691284","1.8334912061691284","1.8334912061691284"
"6809","0.5958778858184814","0.5958778858184814","0.5958778858184814","0.6310163736343384","0.6310163736343384","0.6310163736343384","1.6082100868225098","1.6082100868225098","1.6082100868225098"
"6839","0.9176762104034424","0.9176762104034424","0.9176762104034424","0.8007081151008606","0.8007081151008606","0.8007081151008606","1.7409133911132812","1.7409133911132812","1.7409133911132812"
"6869","0.6344740390777588","0.6344740390777588","0.6344740390777588","0.7221096754074097","0.7221096754074097","0.7221096754074097","1.6702626943588257","1.6702626943588257","1.6702626943588257"
"6899","0.7468528747558594","0.7468528747558594","0.7468528747558594","1.162968397140503","1.162968397140503","1.162968397140503","1.8155038356781006","1.8155038356781006","1.8155038356781006"
"6929","0.634510338306427","0.634510338306427","0.634510338306427","0.7383074164390564","0.7383074164390564","0.7383074164390564","1.7139363288879395","1.7139363288879395","1.7139363288879395"
"6959","0.6542196273803711","0.6542196273803711","0.6542196273803711","0.7468151450157166","0.7468151450157166","0.7468151450157166","1.786000370979309","1.786000370979309","1.786000370979309"
"6989","0.6473883390426636","0.6473883390426636","0.6473883390426636","0.7366354465484619","0.7366354465484619","0.7366354465484619","1.7380226850509644","1.7380226850509644","1.7380226850509644"
"7019","0.6022132635116577","0.6022132635116577","0.6022132635116577","0.756597638130188","0.756597638130188","0.756597638130188","1.7968169450759888","1.7968169450759888","1.7968169450759888"
"7049","0.6336817741394043","0.6336817741394043","0.6336817741394043","0.7033782601356506","0.7033782601356506","0.7033782601356506","1.679132342338562","1.679132342338562","1.679132342338562"
"7079","0.6274390816688538","0.6274390816688538","0.6274390816688538","0.7813290953636169","0.7813290953636169","0.7813290953636169","1.7572824954986572","1.7572824954986572","1.7572824954986572"
"7109","0.6049943566322327","0.6049943566322327","0.6049943566322327","0.7473745346069336","0.7473745346069336","0.7473745346069336","1.6932308673858643","1.6932308673858643","1.6932308673858643"
"7139","0.6333787441253662","0.6333787441253662","0.6333787441253662","0.7221298813819885","0.7221298813819885","0.7221298813819885","1.773299217224121","1.773299217224121","1.773299217224121"
"7169","0.5514654517173767","0.5514654517173767","0.5514654517173767","0.6606018543243408","0.6606018543243408","0.6606018543243408","1.6731921434402466","1.6731921434402466","1.6731921434402466"
"7199","0.575598418712616","0.575598418712616","0.575598418712616","0.743579626083374","0.743579626083374","0.743579626083374","1.7512043714523315","1.7512043714523315","1.7512043714523315"
"7229","0.5745109915733337","0.5745109915733337","0.5745109915733337","0.676347017288208","0.676347017288208","0.676347017288208","1.691954255104065","1.691954255104065","1.691954255104065"
"7259","0.8309563994407654","0.8309563994407654","0.8309563994407654","1.1355088949203491","1.1355088949203491","1.1355088949203491","1.7565206289291382","1.7565206289291382","1.7565206289291382"
"7289","0.6063181757926941","0.6063181757926941","0.6063181757926941","0.7115361094474792","0.7115361094474792","0.7115361094474792","1.6785504817962646","1.6785504817962646","1.6785504817962646"
"7319","0.5648698210716248","0.5648698210716248","0.5648698210716248","0.69057697057724","0.69057697057724","0.69057697057724","1.713692307472229","1.713692307472229","1.713692307472229"
"7349","0.568793773651123","0.568793773651123","0.568793773651123","0.6674188375473022","0.6674188375473022","0.6674188375473022","1.761963963508606","1.761963963508606","1.761963963508606"
"7379","0.5818944573402405","0.5818944573402405","0.5818944573402405","0.677293062210083","0.677293062210083","0.677293062210083","1.6052651405334473","1.6052651405334473","1.6052651405334473"
"7409","0.5873784422874451","0.5873784422874451","0.5873784422874451","0.8331930637359619","0.8331930637359619","0.8331930637359619","1.7286657094955444","1.7286657094955444","1.7286657094955444"
"7439","0.553485095500946","0.553485095500946","0.553485095500946","0.7087372541427612","0.7087372541427612","0.7087372541427612","1.6708513498306274","1.6708513498306274","1.6708513498306274"
"7469","0.6540859341621399","0.6540859341621399","0.6540859341621399","1.0133427381515503","1.0133427381515503","1.0133427381515503","1.7117609977722168","1.7117609977722168","1.7117609977722168"
"7499","0.4917828142642975","0.4917828142642975","0.4917828142642975","0.6765607595443726","0.6765607595443726","0.6765607595443726","1.7073702812194824","1.7073702812194824","1.7073702812194824"
"7529","0.5226208567619324","0.5226208567619324","0.5226208567619324","0.7300785779953003","0.7300785779953003","0.7300785779953003","1.6471525430679321","1.6471525430679321","1.6471525430679321"
"7559","0.536310076713562","0.536310076713562","0.536310076713562","0.7593671083450317","0.7593671083450317","0.7593671083450317","1.7368407249450684","1.7368407249450684","1.7368407249450684"
"7589","0.5120120644569397","0.5120120644569397","0.5120120644569397","0.5919893383979797","0.5919893383979797","0.5919893383979797","1.5845632553100586","1.5845632553100586","1.5845632553100586"
"7619","0.902466893196106","0.902466893196106","0.902466893196106","0.8120994567871094","0.8120994567871094","0.8120994567871094","1.7122622728347778","1.7122622728347778","1.7122622728347778"
"7649","0.5305675864219666","0.5305675864219666","0.5305675864219666","0.7367567420005798","0.7367567420005798","0.7367567420005798","1.6589818000793457","1.6589818000793457","1.6589818000793457"
"7679","0.45939719676971436","0.45939719676971436","0.45939719676971436","0.6317685842514038","0.6317685842514038","0.6317685842514038","1.6196844577789307","1.6196844577789307","1.6196844577789307"
"7709","0.5079578161239624","0.5079578161239624","0.5079578161239624","0.7261334657669067","0.7261334657669067","0.7261334657669067","1.7449074983596802","1.7449074983596802","1.7449074983596802"
"7739","0.5045458078384399","0.5045458078384399","0.5045458078384399","0.7084084749221802","0.7084084749221802","0.7084084749221802","1.6819332838058472","1.6819332838058472","1.6819332838058472"
"7769","0.473917156457901","0.473917156457901","0.473917156457901","0.6534680724143982","0.6534680724143982","0.6534680724143982","1.6182087659835815","1.6182087659835815","1.6182087659835815"
"7799","0.4772380590438843","0.4772380590438843","0.4772380590438843","0.6027360558509827","0.6027360558509827","0.6027360558509827","1.6594804525375366","1.6594804525375366","1.6594804525375366"
"7829","0.5727910995483398","0.5727910995483398","0.5727910995483398","0.8839743137359619","0.8839743137359619","0.8839743137359619","1.5476876497268677","1.5476876497268677","1.5476876497268677"
"7859","0.516713559627533","0.516713559627533","0.516713559627533","0.6586183309555054","0.6586183309555054","0.6586183309555054","1.6304830312728882","1.6304830312728882","1.6304830312728882"
"7889","0.4807981848716736","0.4807981848716736","0.4807981848716736","0.6140236258506775","0.6140236258506775","0.6140236258506775","1.5575653314590454","1.5575653314590454","1.5575653314590454"
"7919","0.48930037021636963","0.48930037021636963","0.48930037021636963","0.6649673581123352","0.6649673581123352","0.6649673581123352","1.6602686643600464","1.6602686643600464","1.6602686643600464"
"7949","0.46232870221138","0.46232870221138","0.46232870221138","0.5486758947372437","0.5486758947372437","0.5486758947372437","1.559110403060913","1.559110403060913","1.559110403060913"
"7979","0.4570288062095642","0.4570288062095642","0.4570288062095642","0.6779873371124268","0.6779873371124268","0.6779873371124268","1.6322790384292603","1.6322790384292603","1.6322790384292603"
"8009","0.6423808336257935","0.6423808336257935","0.6423808336257935","0.987384021282196","0.987384021282196","0.987384021282196","1.6893324851989746","1.6893324851989746","1.6893324851989746"
"8039","0.4996969997882843","0.4996969997882843","0.4996969997882843","0.6807368993759155","0.6807368993759155","0.6807368993759155","1.6638802289962769","1.6638802289962769","1.6638802289962769"
"8069","0.43501654267311096","0.43501654267311096","0.43501654267311096","0.5631577372550964","0.5631577372550964","0.5631577372550964","1.6122548580169678","1.6122548580169678","1.6122548580169678"
"8099","0.4174375832080841","0.4174375832080841","0.4174375832080841","0.5980876684188843","0.5980876684188843","0.5980876684188843","1.59219491481781","1.59219491481781","1.59219491481781"
"8129","0.4994083344936371","0.4994083344936371","0.4994083344936371","0.46946048736572266","0.46946048736572266","0.46946048736572266","1.5170236825942993","1.5170236825942993","1.5170236825942993"
"8159","0.426946222782135","0.426946222782135","0.426946222782135","0.5543007254600525","0.5543007254600525","0.5543007254600525","1.5325499773025513","1.5325499773025513","1.5325499773025513"
"8189","0.5146610736846924","0.5146610736846924","0.5146610736846924","0.885432779788971","0.885432779788971","0.885432779788971","1.5909008979797363","1.5909008979797363","1.5909008979797363"
"8219","0.5725163817405701","0.5725163817405701","0.5725163817405701","0.9377567768096924","0.9377567768096924","0.9377567768096924","1.621875524520874","1.621875524520874","1.621875524520874"
"8249","0.47136300802230835","0.47136300802230835","0.47136300802230835","0.5960900187492371","0.5960900187492371","0.5960900187492371","1.474863052368164","1.474863052368164","1.474863052368164"
"8279","0.44734129309654236","0.44734129309654236","0.44734129309654236","0.5867009162902832","0.5867009162902832","0.5867009162902832","1.5295559167861938","1.5295559167861938","1.5295559167861938"
"8309","0.4228780269622803","0.4228780269622803","0.4228780269622803","0.5567926168441772","0.5567926168441772","0.5567926168441772","1.5211079120635986","1.5211079120635986","1.5211079120635986"
"8339","0.4633401036262512","0.4633401036262512","0.4633401036262512","0.6529107689857483","0.6529107689857483","0.6529107689857483","1.5675923824310303","1.5675923824310303","1.5675923824310303"
"8369","0.5176064968109131","0.5176064968109131","0.5176064968109131","0.8268465399742126","0.8268465399742126","0.8268465399742126","1.5955121517181396","1.5955121517181396","1.5955121517181396"
"8399","0.4526457190513611","0.4526457190513611","0.4526457190513611","0.6163027882575989","0.6163027882575989","0.6163027882575989","1.6410961151123047","1.6410961151123047","1.6410961151123047"
"8429","0.5009791254997253","0.5009791254997253","0.5009791254997253","0.7943742275238037","0.7943742275238037","0.7943742275238037","1.5136324167251587","1.5136324167251587","1.5136324167251587"
"8459","0.4068678915500641","0.4068678915500641","0.4068678915500641","0.51032954454422","0.51032954454422","0.51032954454422","1.5537935495376587","1.5537935495376587","1.5537935495376587"
"8489","0.3965076804161072","0.3965076804161072","0.3965076804161072","0.5059212446212769","0.5059212446212769","0.5059212446212769","1.4591174125671387","1.4591174125671387","1.4591174125671387"
"8519","0.5105275511741638","0.5105275511741638","0.5105275511741638","0.8410595655441284","0.8410595655441284","0.8410595655441284","1.5717672109603882","1.5717672109603882","1.5717672109603882"
"8549","0.38427889347076416","0.38427889347076416","0.38427889347076416","0.5436349511146545","0.5436349511146545","0.5436349511146545","1.5404573678970337","1.5404573678970337","1.5404573678970337"
"8579","0.507759690284729","0.507759690284729","0.507759690284729","0.8630711436271667","0.8630711436271667","0.8630711436271667","1.573482632637024","1.573482632637024","1.573482632637024"
"8609","0.4527580142021179","0.4527580142021179","0.4527580142021179","0.6245136260986328","0.6245136260986328","0.6245136260986328","1.5828473567962646","1.5828473567962646","1.5828473567962646"
"8639","0.41193801164627075","0.41193801164627075","0.41193801164627075","0.5432013273239136","0.5432013273239136","0.5432013273239136","1.482613444328308","1.482613444328308","1.482613444328308"
"8669","0.4383572041988373","0.4383572041988373","0.4383572041988373","0.5397962331771851","0.5397962331771851","0.5397962331771851","1.5374611616134644","1.5374611616134644","1.5374611616134644"
"8699","0.4095883071422577","0.4095883071422577","0.4095883071422577","0.6158683896064758","0.6158683896064758","0.6158683896064758","1.5505965948104858","1.5505965948104858","1.5505965948104858"
"8729","0.3940872251987457","0.3940872251987457","0.3940872251987457","0.5831801295280457","0.5831801295280457","0.5831801295280457","1.4866918325424194","1.4866918325424194","1.4866918325424194"
"8759","0.4325162172317505","0.4325162172317505","0.4325162172317505","0.6089694499969482","0.6089694499969482","0.6089694499969482","1.538534164428711","1.538534164428711","1.538534164428711"
"8789","0.45549046993255615","0.45549046993255615","0.45549046993255615","0.7773033976554871","0.7773033976554871","0.7773033976554871","1.5545520782470703","1.5545520782470703","1.5545520782470703"
"8819","0.4108954966068268","0.4108954966068268","0.4108954966068268","0.46696898341178894","0.46696898341178894","0.46696898341178894","1.3890645503997803","1.3890645503997803","1.3890645503997803"
"8849","0.4019716680049896","0.4019716680049896","0.4019716680049896","0.5415941476821899","0.5415941476821899","0.5415941476821899","1.465813398361206","1.465813398361206","1.465813398361206"
"8879","0.38556617498397827","0.38556617498397827","0.38556617498397827","0.575628399848938","0.575628399848938","0.575628399848938","1.5256719589233398","1.5256719589233398","1.5256719589233398"
"8909","0.40556150674819946","0.40556150674819946","0.40556150674819946","0.5471645593643188","0.5471645593643188","0.5471645593643188","1.466296672821045","1.466296672821045","1.466296672821045"
"8939","0.40776410698890686","0.40776410698890686","0.40776410698890686","0.5089640617370605","0.5089640617370605","0.5089640617370605","1.3986679315567017","1.3986679315567017","1.3986679315567017"
"8969","0.3610019087791443","0.3610019087791443","0.3610019087791443","0.5553844571113586","0.5553844571113586","0.5553844571113586","1.5042239427566528","1.5042239427566528","1.5042239427566528"
"8999","0.4587893486022949","0.4587893486022949","0.4587893486022949","0.7401221394538879","0.7401221394538879","0.7401221394538879","1.5319799184799194","1.5319799184799194","1.5319799184799194"
"9029","0.40497875213623047","0.40497875213623047","0.40497875213623047","0.49235960841178894","0.49235960841178894","0.49235960841178894","1.4092158079147339","1.4092158079147339","1.4092158079147339"
"9059","0.42937830090522766","0.42937830090522766","0.42937830090522766","0.5982028245925903","0.5982028245925903","0.5982028245925903","1.5088849067687988","1.5088849067687988","1.5088849067687988"
"9089","0.3834008276462555","0.3834008276462555","0.3834008276462555","0.583878219127655","0.583878219127655","0.583878219127655","1.4939936399459839","1.4939936399459839","1.4939936399459839"
"9119","0.4090234041213989","0.4090234041213989","0.4090234041213989","0.5214550495147705","0.5214550495147705","0.5214550495147705","1.4868197441101074","1.4868197441101074","1.4868197441101074"
"9149","0.36730071902275085","0.36730071902275085","0.36730071902275085","0.48334407806396484","0.48334407806396484","0.48334407806396484","1.3924022912979126","1.3924022912979126","1.3924022912979126"
"9179","0.37351784110069275","0.37351784110069275","0.37351784110069275","0.5419237613677979","0.5419237613677979","0.5419237613677979","1.492844820022583","1.492844820022583","1.492844820022583"
"9209","0.44906753301620483","0.44906753301620483","0.44906753301620483","0.6647887825965881","0.6647887825965881","0.6647887825965881","1.4786641597747803","1.4786641597747803","1.4786641597747803"
"9239","0.36590710282325745","0.36590710282325745","0.36590710282325745","0.48364493250846863","0.48364493250846863","0.48364493250846863","1.4956998825073242","1.4956998825073242","1.4956998825073242"
"9269","0.3684096932411194","0.3684096932411194","0.3684096932411194","0.5279446244239807","0.5279446244239807","0.5279446244239807","1.4776071310043335","1.4776071310043335","1.4776071310043335"
"9299","0.35833048820495605","0.35833048820495605","0.35833048820495605","0.4773824214935303","0.4773824214935303","0.4773824214935303","1.450819969177246","1.450819969177246","1.450819969177246"
"9329","0.35247501730918884","0.35247501730918884","0.35247501730918884","0.5650381445884705","0.5650381445884705","0.5650381445884705","1.481669545173645","1.481669545173645","1.481669545173645"
"9359","0.37736618518829346","0.37736618518829346","0.37736618518829346","0.5146487355232239","0.5146487355232239","0.5146487355232239","1.4495431184768677","1.4495431184768677","1.4495431184768677"
"9389","0.3755998909473419","0.3755998909473419","0.3755998909473419","0.5432690382003784","0.5432690382003784","0.5432690382003784","1.4813381433486938","1.4813381433486938","1.4813381433486938"
"9419","0.3485657274723053","0.3485657274723053","0.3485657274723053","0.5090200304985046","0.5090200304985046","0.5090200304985046","1.4400081634521484","1.4400081634521484","1.4400081634521484"
"9449","0.3927450478076935","0.3927450478076935","0.3927450478076935","0.5200173258781433","0.5200173258781433","0.5200173258781433","1.4774831533432007","1.4774831533432007","1.4774831533432007"
"9479","0.3729146122932434","0.3729146122932434","0.3729146122932434","0.44111502170562744","0.44111502170562744","0.44111502170562744","1.418908715248108","1.418908715248108","1.418908715248108"
"9509","0.36171966791152954","0.36171966791152954","0.36171966791152954","0.5581300854682922","0.5581300854682922","0.5581300854682922","1.5415310859680176","1.5415310859680176","1.5415310859680176"
"9539","0.34917354583740234","0.34917354583740234","0.34917354583740234","0.5425834059715271","0.5425834059715271","0.5425834059715271","1.4757741689682007","1.4757741689682007","1.4757741689682007"
"9569","0.3910040855407715","0.3910040855407715","0.3910040855407715","0.5131348371505737","0.5131348371505737","0.5131348371505737","1.4124853610992432","1.4124853610992432","1.4124853610992432"
"9599","0.33945906162261963","0.33945906162261963","0.33945906162261963","0.43329918384552","0.43329918384552","0.43329918384552","1.341988444328308","1.341988444328308","1.341988444328308"
"9629","0.3272973299026489","0.3272973299026489","0.3272973299026489","0.4623493552207947","0.4623493552207947","0.4623493552207947","1.410561442375183","1.410561442375183","1.410561442375183"
"9659","0.41249433159828186","0.41249433159828186","0.41249433159828186","0.4439028203487396","0.4439028203487396","0.4439028203487396","1.4572341442108154","1.4572341442108154","1.4572341442108154"
