"Step","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/mse_loss__MAX"
"10139","1.3503426313400269","1.3503426313400269","1.3503426313400269","2.6323812007904053","2.6323812007904053","2.6323812007904053","0.07053732126951218","0.07053732126951218","0.07053732126951218","0.643127977848053","0.643127977848053","0.643127977848053","1.3851542472839355","1.3851542472839355","1.3851542472839355","0.1194925308227539","0.1194925308227539","0.1194925308227539"
"10169","0.3656180799007416","0.3656180799007416","0.3656180799007416","0.45274588465690613","0.45274588465690613","0.45274588465690613","0.10063410550355911","0.10063410550355911","0.10063410550355911","0.35188260674476624","0.35188260674476624","0.35188260674476624","0.42046916484832764","0.42046916484832764","0.42046916484832764","0.11929076910018921","0.11929076910018921","0.11929076910018921"
"10199","0.3231269121170044","0.3231269121170044","0.3231269121170044","0.7744958400726318","0.7744958400726318","0.7744958400726318","0.09508102387189865","0.09508102387189865","0.09508102387189865","0.2856680452823639","0.2856680452823639","0.2856680452823639","0.5980472564697266","0.5980472564697266","0.5980472564697266","0.136546328663826","0.136546328663826","0.136546328663826"
"10229","1.3257724046707153","1.3257724046707153","1.3257724046707153","0.9968001842498779","0.9968001842498779","0.9968001842498779","0.0781971886754036","0.0781971886754036","0.0781971886754036","0.43142402172088623","0.43142402172088623","0.43142402172088623","0.6846199035644531","0.6846199035644531","0.6846199035644531","0.13069067895412445","0.13069067895412445","0.13069067895412445"
"10259","0.4451676905155182","0.4451676905155182","0.4451676905155182","0.3577522337436676","0.3577522337436676","0.3577522337436676","0.07101349532604218","0.07101349532604218","0.07101349532604218","0.2806118428707123","0.2806118428707123","0.2806118428707123","0.6152905225753784","0.6152905225753784","0.6152905225753784","0.102903813123703","0.102903813123703","0.102903813123703"
"10289","0.4534122347831726","0.4534122347831726","0.4534122347831726","0.5953494906425476","0.5953494906425476","0.5953494906425476","0.09939556568861008","0.09939556568861008","0.09939556568861008","0.1862286925315857","0.1862286925315857","0.1862286925315857","0.3740771412849426","0.3740771412849426","0.3740771412849426","0.10442394763231277","0.10442394763231277","0.10442394763231277"
"10319","0.28830763697624207","0.28830763697624207","0.28830763697624207","0.4852789342403412","0.4852789342403412","0.4852789342403412","0.08283684402704239","0.08283684402704239","0.08283684402704239","0.22680003941059113","0.22680003941059113","0.22680003941059113","1.7295480966567993","1.7295480966567993","1.7295480966567993","0.13081958889961243","0.13081958889961243","0.13081958889961243"
"10349","0.2979546785354614","0.2979546785354614","0.2979546785354614","1.3951746225357056","1.3951746225357056","1.3951746225357056","0.0682799220085144","0.0682799220085144","0.0682799220085144","0.3521040380001068","0.3521040380001068","0.3521040380001068","2.958577871322632","2.958577871322632","2.958577871322632","0.26657912135124207","0.26657912135124207","0.26657912135124207"
"10379","1.3834311962127686","1.3834311962127686","1.3834311962127686","9.110384941101074","9.110384941101074","9.110384941101074","0.09655662626028061","0.09655662626028061","0.09655662626028061","1.3016141653060913","1.3016141653060913","1.3016141653060913","3.527644157409668","3.527644157409668","3.527644157409668","0.12238427996635437","0.12238427996635437","0.12238427996635437"
"10409","0.2490341067314148","0.2490341067314148","0.2490341067314148","0.2309570610523224","0.2309570610523224","0.2309570610523224","0.07421072572469711","0.07421072572469711","0.07421072572469711","0.24578234553337097","0.24578234553337097","0.24578234553337097","0.6726177930831909","0.6726177930831909","0.6726177930831909","0.12343407422304153","0.12343407422304153","0.12343407422304153"
"10439","0.53095543384552","0.53095543384552","0.53095543384552","0.6659256815910339","0.6659256815910339","0.6659256815910339","0.0727258026599884","0.0727258026599884","0.0727258026599884","0.7619401216506958","0.7619401216506958","0.7619401216506958","0.8621116280555725","0.8621116280555725","0.8621116280555725","0.13659656047821045","0.13659656047821045","0.13659656047821045"
"10469","1.4768764972686768","1.4768764972686768","1.4768764972686768","15.345473289489746","15.345473289489746","15.345473289489746","0.08222593367099762","0.08222593367099762","0.08222593367099762","2.119534492492676","2.119534492492676","2.119534492492676","27.722597122192383","27.722597122192383","27.722597122192383","0.13840429484844208","0.13840429484844208","0.13840429484844208"
"10499","0.2323542684316635","0.2323542684316635","0.2323542684316635","0.6643906235694885","0.6643906235694885","0.6643906235694885","0.10056667029857635","0.10056667029857635","0.10056667029857635","0.21508342027664185","0.21508342027664185","0.21508342027664185","0.5662177205085754","0.5662177205085754","0.5662177205085754","0.09997663646936417","0.09997663646936417","0.09997663646936417"
"10529","0.29267364740371704","0.29267364740371704","0.29267364740371704","0.6689396500587463","0.6689396500587463","0.6689396500587463","0.06998424977064133","0.06998424977064133","0.06998424977064133","0.6668970584869385","0.6668970584869385","0.6668970584869385","0.7409464716911316","0.7409464716911316","0.7409464716911316","0.09922191500663757","0.09922191500663757","0.09922191500663757"
"10559","0.27975448966026306","0.27975448966026306","0.27975448966026306","0.2693365514278412","0.2693365514278412","0.2693365514278412","0.07773617655038834","0.07773617655038834","0.07773617655038834","0.2641715705394745","0.2641715705394745","0.2641715705394745","0.5240636467933655","0.5240636467933655","0.5240636467933655","0.12370927631855011","0.12370927631855011","0.12370927631855011"
"10589","0.36869990825653076","0.36869990825653076","0.36869990825653076","1.645550012588501","1.645550012588501","1.645550012588501","0.06705491989850998","0.06705491989850998","0.06705491989850998","0.27528253197669983","0.27528253197669983","0.27528253197669983","1.03847336769104","1.03847336769104","1.03847336769104","0.11083745956420898","0.11083745956420898","0.11083745956420898"
"10619","0.2306128591299057","0.2306128591299057","0.2306128591299057","0.5556375980377197","0.5556375980377197","0.5556375980377197","0.08028405904769897","0.08028405904769897","0.08028405904769897","0.20858921110630035","0.20858921110630035","0.20858921110630035","0.4145760238170624","0.4145760238170624","0.4145760238170624","0.1376613825559616","0.1376613825559616","0.1376613825559616"
"10649","0.6116072535514832","0.6116072535514832","0.6116072535514832","3.244868278503418","3.244868278503418","3.244868278503418","0.07771436870098114","0.07771436870098114","0.07771436870098114","0.8964653015136719","0.8964653015136719","0.8964653015136719","1.2685755491256714","1.2685755491256714","1.2685755491256714","0.15723571181297302","0.15723571181297302","0.15723571181297302"
"10679","0.28085464239120483","0.28085464239120483","0.28085464239120483","0.5040878653526306","0.5040878653526306","0.5040878653526306","0.0657958909869194","0.0657958909869194","0.0657958909869194","0.22152121365070343","0.22152121365070343","0.22152121365070343","0.4508205056190491","0.4508205056190491","0.4508205056190491","0.13974982500076294","0.13974982500076294","0.13974982500076294"
"10709","0.33472713828086853","0.33472713828086853","0.33472713828086853","1.7064499855041504","1.7064499855041504","1.7064499855041504","0.06139210984110832","0.06139210984110832","0.06139210984110832","0.38726237416267395","0.38726237416267395","0.38726237416267395","1.419510006904602","1.419510006904602","1.419510006904602","0.12304658442735672","0.12304658442735672","0.12304658442735672"
"10739","0.34028127789497375","0.34028127789497375","0.34028127789497375","0.301116943359375","0.301116943359375","0.301116943359375","0.09365586936473846","0.09365586936473846","0.09365586936473846","0.20496559143066406","0.20496559143066406","0.20496559143066406","0.3578038811683655","0.3578038811683655","0.3578038811683655","0.08716320991516113","0.08716320991516113","0.08716320991516113"
"10769","0.2198723554611206","0.2198723554611206","0.2198723554611206","0.49510496854782104","0.49510496854782104","0.49510496854782104","0.09020095318555832","0.09020095318555832","0.09020095318555832","0.2664961814880371","0.2664961814880371","0.2664961814880371","0.4395976960659027","0.4395976960659027","0.4395976960659027","0.13414405286312103","0.13414405286312103","0.13414405286312103"
"10799","0.192361980676651","0.192361980676651","0.192361980676651","0.2085413932800293","0.2085413932800293","0.2085413932800293","0.079721599817276","0.079721599817276","0.079721599817276","0.26285770535469055","0.26285770535469055","0.26285770535469055","0.2774452269077301","0.2774452269077301","0.2774452269077301","0.10037244856357574","0.10037244856357574","0.10037244856357574"
"10829","0.24782808125019073","0.24782808125019073","0.24782808125019073","0.5578555464744568","0.5578555464744568","0.5578555464744568","0.09442407637834549","0.09442407637834549","0.09442407637834549","0.23525014519691467","0.23525014519691467","0.23525014519691467","0.6158949136734009","0.6158949136734009","0.6158949136734009","0.15509863197803497","0.15509863197803497","0.15509863197803497"
"10859","0.15316715836524963","0.15316715836524963","0.15316715836524963","0.27801233530044556","0.27801233530044556","0.27801233530044556","0.05515475943684578","0.05515475943684578","0.05515475943684578","0.1853615939617157","0.1853615939617157","0.1853615939617157","0.40093904733657837","0.40093904733657837","0.40093904733657837","0.0928548127412796","0.0928548127412796","0.0928548127412796"
"10889","2.39020037651062","2.39020037651062","2.39020037651062","20.27857208251953","20.27857208251953","20.27857208251953","0.06302158534526825","0.06302158534526825","0.06302158534526825","3.3736464977264404","3.3736464977264404","3.3736464977264404","21.916290283203125","21.916290283203125","21.916290283203125","0.13516943156719208","0.13516943156719208","0.13516943156719208"
"10919","5.921730041503906","5.921730041503906","5.921730041503906","19.105791091918945","19.105791091918945","19.105791091918945","0.06814878433942795","0.06814878433942795","0.06814878433942795","6.9286675453186035","6.9286675453186035","6.9286675453186035","18.53481101989746","18.53481101989746","18.53481101989746","0.1012129858136177","0.1012129858136177","0.1012129858136177"
"10949","0.2234741598367691","0.2234741598367691","0.2234741598367691","0.2310808151960373","0.2310808151960373","0.2310808151960373","0.06514975428581238","0.06514975428581238","0.06514975428581238","0.19432711601257324","0.19432711601257324","0.19432711601257324","0.3064592778682709","0.3064592778682709","0.3064592778682709","0.09222029149532318","0.09222029149532318","0.09222029149532318"
"10979","0.16227449476718903","0.16227449476718903","0.16227449476718903","0.21521316468715668","0.21521316468715668","0.21521316468715668","0.0636153593659401","0.0636153593659401","0.0636153593659401","0.20793768763542175","0.20793768763542175","0.20793768763542175","0.3128814697265625","0.3128814697265625","0.3128814697265625","0.09221938997507095","0.09221938997507095","0.09221938997507095"
"11009","0.28186464309692383","0.28186464309692383","0.28186464309692383","0.49062347412109375","0.49062347412109375","0.49062347412109375","0.07763777673244476","0.07763777673244476","0.07763777673244476","0.2778084874153137","0.2778084874153137","0.2778084874153137","0.5003277659416199","0.5003277659416199","0.5003277659416199","0.13632801175117493","0.13632801175117493","0.13632801175117493"
"11039","0.4531368017196655","0.4531368017196655","0.4531368017196655","0.6756933331489563","0.6756933331489563","0.6756933331489563","0.08497278392314911","0.08497278392314911","0.08497278392314911","0.30322781205177307","0.30322781205177307","0.30322781205177307","1.0338294506072998","1.0338294506072998","1.0338294506072998","0.1641049087047577","0.1641049087047577","0.1641049087047577"
"11069","0.5988176465034485","0.5988176465034485","0.5988176465034485","1.2172245979309082","1.2172245979309082","1.2172245979309082","0.08048448711633682","0.08048448711633682","0.08048448711633682","0.4537560045719147","0.4537560045719147","0.4537560045719147","0.42722415924072266","0.42722415924072266","0.42722415924072266","0.13219144940376282","0.13219144940376282","0.13219144940376282"
"11099","0.3006320297718048","0.3006320297718048","0.3006320297718048","0.29591765999794006","0.29591765999794006","0.29591765999794006","0.0750841349363327","0.0750841349363327","0.0750841349363327","0.2783219814300537","0.2783219814300537","0.2783219814300537","0.41550734639167786","0.41550734639167786","0.41550734639167786","0.10234265774488449","0.10234265774488449","0.10234265774488449"
"11129","0.7158536911010742","0.7158536911010742","0.7158536911010742","0.4359579384326935","0.4359579384326935","0.4359579384326935","0.08372966945171356","0.08372966945171356","0.08372966945171356","0.34985822439193726","0.34985822439193726","0.34985822439193726","0.6277765035629272","0.6277765035629272","0.6277765035629272","0.12810899317264557","0.12810899317264557","0.12810899317264557"
"11159","0.3147623836994171","0.3147623836994171","0.3147623836994171","0.3658844530582428","0.3658844530582428","0.3658844530582428","0.06030763313174248","0.06030763313174248","0.06030763313174248","0.28353625535964966","0.28353625535964966","0.28353625535964966","0.495344877243042","0.495344877243042","0.495344877243042","0.09941838681697845","0.09941838681697845","0.09941838681697845"
"11189","9.428915023803711","9.428915023803711","9.428915023803711","20.013229370117188","20.013229370117188","20.013229370117188","0.08217481523752213","0.08217481523752213","0.08217481523752213","3.4985852241516113","3.4985852241516113","3.4985852241516113","25.4708251953125","25.4708251953125","25.4708251953125","0.12872309982776642","0.12872309982776642","0.12872309982776642"
"11219","0.30424609780311584","0.30424609780311584","0.30424609780311584","0.29183632135391235","0.29183632135391235","0.29183632135391235","0.1254964917898178","0.1254964917898178","0.1254964917898178","0.2431981861591339","0.2431981861591339","0.2431981861591339","0.5455917119979858","0.5455917119979858","0.5455917119979858","0.0952310711145401","0.0952310711145401","0.0952310711145401"
"11249","0.21579305827617645","0.21579305827617645","0.21579305827617645","0.26345759630203247","0.26345759630203247","0.26345759630203247","0.07551157474517822","0.07551157474517822","0.07551157474517822","0.4258112907409668","0.4258112907409668","0.4258112907409668","0.3567916750907898","0.3567916750907898","0.3567916750907898","0.09982011467218399","0.09982011467218399","0.09982011467218399"
"11279","0.8740622401237488","0.8740622401237488","0.8740622401237488","0.7828114032745361","0.7828114032745361","0.7828114032745361","0.06764063984155655","0.06764063984155655","0.06764063984155655","0.9354641437530518","0.9354641437530518","0.9354641437530518","0.7423346042633057","0.7423346042633057","0.7423346042633057","0.11365775763988495","0.11365775763988495","0.11365775763988495"
"11309","0.6036562323570251","0.6036562323570251","0.6036562323570251","3.8272547721862793","3.8272547721862793","3.8272547721862793","0.08771996200084686","0.08771996200084686","0.08771996200084686","0.5009592175483704","0.5009592175483704","0.5009592175483704","2.019710063934326","2.019710063934326","2.019710063934326","0.12191935628652573","0.12191935628652573","0.12191935628652573"
"11339","0.24267138540744781","0.24267138540744781","0.24267138540744781","0.3144824802875519","0.3144824802875519","0.3144824802875519","0.06834618747234344","0.06834618747234344","0.06834618747234344","0.21775630116462708","0.21775630116462708","0.21775630116462708","0.369668573141098","0.369668573141098","0.369668573141098","0.1122482493519783","0.1122482493519783","0.1122482493519783"
"11369","0.9694480895996094","0.9694480895996094","0.9694480895996094","0.4226141571998596","0.4226141571998596","0.4226141571998596","0.08429625630378723","0.08429625630378723","0.08429625630378723","0.26890936493873596","0.26890936493873596","0.26890936493873596","0.4240681231021881","0.4240681231021881","0.4240681231021881","0.12410782277584076","0.12410782277584076","0.12410782277584076"
"11399","0.20409640669822693","0.20409640669822693","0.20409640669822693","0.2924374043941498","0.2924374043941498","0.2924374043941498","0.07871609926223755","0.07871609926223755","0.07871609926223755","0.28271597623825073","0.28271597623825073","0.28271597623825073","0.3105306625366211","0.3105306625366211","0.3105306625366211","0.10240186750888824","0.10240186750888824","0.10240186750888824"
"11429","4.5283613204956055","4.5283613204956055","4.5283613204956055","15.60937213897705","15.60937213897705","15.60937213897705","0.07890965044498444","0.07890965044498444","0.07890965044498444","4.650579929351807","4.650579929351807","4.650579929351807","18.93267250061035","18.93267250061035","18.93267250061035","0.11380087584257126","0.11380087584257126","0.11380087584257126"
"11459","0.22667068243026733","0.22667068243026733","0.22667068243026733","0.292084276676178","0.292084276676178","0.292084276676178","0.0713355764746666","0.0713355764746666","0.0713355764746666","0.30782550573349","0.30782550573349","0.30782550573349","0.9662995934486389","0.9662995934486389","0.9662995934486389","0.11568155139684677","0.11568155139684677","0.11568155139684677"
"11489","0.31565210223197937","0.31565210223197937","0.31565210223197937","0.6405119299888611","0.6405119299888611","0.6405119299888611","0.08717493712902069","0.08717493712902069","0.08717493712902069","0.2420310527086258","0.2420310527086258","0.2420310527086258","1.0891478061676025","1.0891478061676025","1.0891478061676025","0.13144420087337494","0.13144420087337494","0.13144420087337494"
"11519","0.33655282855033875","0.33655282855033875","0.33655282855033875","0.35694876313209534","0.35694876313209534","0.35694876313209534","0.10831984877586365","0.10831984877586365","0.10831984877586365","0.26794594526290894","0.26794594526290894","0.26794594526290894","1.0655514001846313","1.0655514001846313","1.0655514001846313","0.10163625329732895","0.10163625329732895","0.10163625329732895"
"11549","0.22373533248901367","0.22373533248901367","0.22373533248901367","0.4594440758228302","0.4594440758228302","0.4594440758228302","0.09431791305541992","0.09431791305541992","0.09431791305541992","0.36202049255371094","0.36202049255371094","0.36202049255371094","0.5130956768989563","0.5130956768989563","0.5130956768989563","0.13669870793819427","0.13669870793819427","0.13669870793819427"
"11579","1.5569541454315186","1.5569541454315186","1.5569541454315186","6.544503688812256","6.544503688812256","6.544503688812256","0.055966056883335114","0.055966056883335114","0.055966056883335114","0.45588549971580505","0.45588549971580505","0.45588549971580505","12.678276062011719","12.678276062011719","12.678276062011719","0.09950315207242966","0.09950315207242966","0.09950315207242966"
"11609","0.22469325363636017","0.22469325363636017","0.22469325363636017","0.4537109136581421","0.4537109136581421","0.4537109136581421","0.06826213002204895","0.06826213002204895","0.06826213002204895","0.21643678843975067","0.21643678843975067","0.21643678843975067","0.5042446255683899","0.5042446255683899","0.5042446255683899","0.11113839596509933","0.11113839596509933","0.11113839596509933"
"11639","0.5153563618659973","0.5153563618659973","0.5153563618659973","3.147369623184204","3.147369623184204","3.147369623184204","0.0855712965130806","0.0855712965130806","0.0855712965130806","1.066426157951355","1.066426157951355","1.066426157951355","2.996363401412964","2.996363401412964","2.996363401412964","0.10278019309043884","0.10278019309043884","0.10278019309043884"
"11669","0.2914411425590515","0.2914411425590515","0.2914411425590515","0.43157103657722473","0.43157103657722473","0.43157103657722473","0.07090746611356735","0.07090746611356735","0.07090746611356735","0.21982820332050323","0.21982820332050323","0.21982820332050323","0.39934760332107544","0.39934760332107544","0.39934760332107544","0.10924390703439713","0.10924390703439713","0.10924390703439713"
"11699","2.2493584156036377","2.2493584156036377","2.2493584156036377","9.193010330200195","9.193010330200195","9.193010330200195","0.072715625166893","0.072715625166893","0.072715625166893","0.8348067998886108","0.8348067998886108","0.8348067998886108","9.332598686218262","9.332598686218262","9.332598686218262","0.12189029157161713","0.12189029157161713","0.12189029157161713"
"11729","0.24958033859729767","0.24958033859729767","0.24958033859729767","0.23462946712970734","0.23462946712970734","0.23462946712970734","0.07164590060710907","0.07164590060710907","0.07164590060710907","0.24844935536384583","0.24844935536384583","0.24844935536384583","0.31408658623695374","0.31408658623695374","0.31408658623695374","0.08953286707401276","0.08953286707401276","0.08953286707401276"
"11759","0.2230602353811264","0.2230602353811264","0.2230602353811264","0.6256600618362427","0.6256600618362427","0.6256600618362427","0.06475895643234253","0.06475895643234253","0.06475895643234253","0.2905099391937256","0.2905099391937256","0.2905099391937256","0.6319140195846558","0.6319140195846558","0.6319140195846558","0.11727916449308395","0.11727916449308395","0.11727916449308395"
"11789","0.2762852609157562","0.2762852609157562","0.2762852609157562","0.44635024666786194","0.44635024666786194","0.44635024666786194","0.08939356356859207","0.08939356356859207","0.08939356356859207","0.22309647500514984","0.22309647500514984","0.22309647500514984","0.9799203276634216","0.9799203276634216","0.9799203276634216","0.07827290147542953","0.07827290147542953","0.07827290147542953"
"11819","0.3793189823627472","0.3793189823627472","0.3793189823627472","1.1888089179992676","1.1888089179992676","1.1888089179992676","0.08173749595880508","0.08173749595880508","0.08173749595880508","0.5802429914474487","0.5802429914474487","0.5802429914474487","0.9733179807662964","0.9733179807662964","0.9733179807662964","0.09741964191198349","0.09741964191198349","0.09741964191198349"
"11849","0.19497810304164886","0.19497810304164886","0.19497810304164886","0.23785366117954254","0.23785366117954254","0.23785366117954254","0.06791992485523224","0.06791992485523224","0.06791992485523224","0.21990150213241577","0.21990150213241577","0.21990150213241577","0.3562330901622772","0.3562330901622772","0.3562330901622772","0.13042989373207092","0.13042989373207092","0.13042989373207092"
"11879","0.25494465231895447","0.25494465231895447","0.25494465231895447","0.3616429567337036","0.3616429567337036","0.3616429567337036","0.0641852542757988","0.0641852542757988","0.0641852542757988","0.2325063794851303","0.2325063794851303","0.2325063794851303","0.3230164349079132","0.3230164349079132","0.3230164349079132","0.1016993522644043","0.1016993522644043","0.1016993522644043"
"11909","0.3710533678531647","0.3710533678531647","0.3710533678531647","5.094027519226074","5.094027519226074","5.094027519226074","0.07836933434009552","0.07836933434009552","0.07836933434009552","0.46500152349472046","0.46500152349472046","0.46500152349472046","2.355071783065796","2.355071783065796","2.355071783065796","0.14162291586399078","0.14162291586399078","0.14162291586399078"
"11939","0.30367571115493774","0.30367571115493774","0.30367571115493774","1.132682204246521","1.132682204246521","1.132682204246521","0.09235921502113342","0.09235921502113342","0.09235921502113342","0.23841480910778046","0.23841480910778046","0.23841480910778046","0.3596836030483246","0.3596836030483246","0.3596836030483246","0.08846239000558853","0.08846239000558853","0.08846239000558853"
"11969","0.2186112105846405","0.2186112105846405","0.2186112105846405","0.3022163212299347","0.3022163212299347","0.3022163212299347","0.07147456705570221","0.07147456705570221","0.07147456705570221","0.16059331595897675","0.16059331595897675","0.16059331595897675","0.4088630676269531","0.4088630676269531","0.4088630676269531","0.08769304305315018","0.08769304305315018","0.08769304305315018"
"11999","0.6205927133560181","0.6205927133560181","0.6205927133560181","4.986374378204346","4.986374378204346","4.986374378204346","0.07672618329524994","0.07672618329524994","0.07672618329524994","2.552793025970459","2.552793025970459","2.552793025970459","6.476057529449463","6.476057529449463","6.476057529449463","0.10300294309854507","0.10300294309854507","0.10300294309854507"
"12029","0.3547462522983551","0.3547462522983551","0.3547462522983551","1.6538442373275757","1.6538442373275757","1.6538442373275757","0.06340090930461884","0.06340090930461884","0.06340090930461884","0.3695756494998932","0.3695756494998932","0.3695756494998932","1.0780870914459229","1.0780870914459229","1.0780870914459229","0.08562341332435608","0.08562341332435608","0.08562341332435608"
"12059","0.1761687994003296","0.1761687994003296","0.1761687994003296","0.3607102930545807","0.3607102930545807","0.3607102930545807","0.0718153566122055","0.0718153566122055","0.0718153566122055","0.39344167709350586","0.39344167709350586","0.39344167709350586","0.26584315299987793","0.26584315299987793","0.26584315299987793","0.08460009098052979","0.08460009098052979","0.08460009098052979"
"12089","0.3370004892349243","0.3370004892349243","0.3370004892349243","0.24381476640701294","0.24381476640701294","0.24381476640701294","0.06300710886716843","0.06300710886716843","0.06300710886716843","0.20008720457553864","0.20008720457553864","0.20008720457553864","0.31700050830841064","0.31700050830841064","0.31700050830841064","0.10359097272157669","0.10359097272157669","0.10359097272157669"
"12119","1.5910274982452393","1.5910274982452393","1.5910274982452393","39.80382537841797","39.80382537841797","39.80382537841797","0.0766715332865715","0.0766715332865715","0.0766715332865715","3.2210328578948975","3.2210328578948975","3.2210328578948975","141.73606872558594","141.73606872558594","141.73606872558594","0.1598726511001587","0.1598726511001587","0.1598726511001587"
"12149","0.20613636076450348","0.20613636076450348","0.20613636076450348","0.24722184240818024","0.24722184240818024","0.24722184240818024","0.059928491711616516","0.059928491711616516","0.059928491711616516","0.22053977847099304","0.22053977847099304","0.22053977847099304","0.38566863536834717","0.38566863536834717","0.38566863536834717","0.10492587089538574","0.10492587089538574","0.10492587089538574"
"12179","0.2105540782213211","0.2105540782213211","0.2105540782213211","0.28662803769111633","0.28662803769111633","0.28662803769111633","0.06382761150598526","0.06382761150598526","0.06382761150598526","0.20914912223815918","0.20914912223815918","0.20914912223815918","0.32950717210769653","0.32950717210769653","0.32950717210769653","0.0824829638004303","0.0824829638004303","0.0824829638004303"
"12209","0.5173875093460083","0.5173875093460083","0.5173875093460083","0.7888912558555603","0.7888912558555603","0.7888912558555603","0.07264427095651627","0.07264427095651627","0.07264427095651627","0.5639491081237793","0.5639491081237793","0.5639491081237793","0.6824067831039429","0.6824067831039429","0.6824067831039429","0.1049814373254776","0.1049814373254776","0.1049814373254776"
"12239","1.0047321319580078","1.0047321319580078","1.0047321319580078","2.006795644760132","2.006795644760132","2.006795644760132","0.06276774406433105","0.06276774406433105","0.06276774406433105","1.526511549949646","1.526511549949646","1.526511549949646","1.599914789199829","1.599914789199829","1.599914789199829","0.0994538962841034","0.0994538962841034","0.0994538962841034"
"12269","0.21995458006858826","0.21995458006858826","0.21995458006858826","0.36010169982910156","0.36010169982910156","0.36010169982910156","0.06662921607494354","0.06662921607494354","0.06662921607494354","0.18847805261611938","0.18847805261611938","0.18847805261611938","0.7852088212966919","0.7852088212966919","0.7852088212966919","0.10661439597606659","0.10661439597606659","0.10661439597606659"
"12299","0.32214435935020447","0.32214435935020447","0.32214435935020447","0.8277275562286377","0.8277275562286377","0.8277275562286377","0.071312814950943","0.071312814950943","0.071312814950943","0.32874834537506104","0.32874834537506104","0.32874834537506104","2.1679818630218506","2.1679818630218506","2.1679818630218506","0.09101574867963791","0.09101574867963791","0.09101574867963791"
"12329","0.2302849143743515","0.2302849143743515","0.2302849143743515","0.3724476099014282","0.3724476099014282","0.3724476099014282","0.07493800669908524","0.07493800669908524","0.07493800669908524","0.16309189796447754","0.16309189796447754","0.16309189796447754","0.5069373250007629","0.5069373250007629","0.5069373250007629","0.12329746782779694","0.12329746782779694","0.12329746782779694"
"12359","0.28801482915878296","0.28801482915878296","0.28801482915878296","1.289076566696167","1.289076566696167","1.289076566696167","0.06723526120185852","0.06723526120185852","0.06723526120185852","0.3236839175224304","0.3236839175224304","0.3236839175224304","1.3125903606414795","1.3125903606414795","1.3125903606414795","0.08019965887069702","0.08019965887069702","0.08019965887069702"
"12389","0.43408653140068054","0.43408653140068054","0.43408653140068054","0.6830973029136658","0.6830973029136658","0.6830973029136658","0.07060142606496811","0.07060142606496811","0.07060142606496811","0.2863851487636566","0.2863851487636566","0.2863851487636566","1.4967893362045288","1.4967893362045288","1.4967893362045288","0.09892254322767258","0.09892254322767258","0.09892254322767258"
"12419","0.22068370878696442","0.22068370878696442","0.22068370878696442","0.4845353662967682","0.4845353662967682","0.4845353662967682","0.07711093872785568","0.07711093872785568","0.07711093872785568","0.2711719572544098","0.2711719572544098","0.2711719572544098","0.6327024102210999","0.6327024102210999","0.6327024102210999","0.10556083172559738","0.10556083172559738","0.10556083172559738"
"12449","0.37252378463745117","0.37252378463745117","0.37252378463745117","1.5683293342590332","1.5683293342590332","1.5683293342590332","0.10259664058685303","0.10259664058685303","0.10259664058685303","0.31248703598976135","0.31248703598976135","0.31248703598976135","2.8040378093719482","2.8040378093719482","2.8040378093719482","0.09359897673130035","0.09359897673130035","0.09359897673130035"
"12479","3.0566649436950684","3.0566649436950684","3.0566649436950684","6.880980491638184","6.880980491638184","6.880980491638184","0.0849103331565857","0.0849103331565857","0.0849103331565857","5.921012878417969","5.921012878417969","5.921012878417969","29.819339752197266","29.819339752197266","29.819339752197266","0.10748203098773956","0.10748203098773956","0.10748203098773956"
