"Step","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_10_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_5_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_0_hook_resid_mid_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX"
"9929","1.7388861179351807","1.7388861179351807","1.7388861179351807","2.0368640422821045","2.0368640422821045","2.0368640422821045","1.5782506465911865","1.5782506465911865","1.5782506465911865"
"9959","1.7999310493469238","1.7999310493469238","1.7999310493469238","2.2333908081054688","2.2333908081054688","2.2333908081054688","1.7173402309417725","1.7173402309417725","1.7173402309417725"
"9989","1.6991714239120483","1.6991714239120483","1.6991714239120483","1.9838345050811768","1.9838345050811768","1.9838345050811768","1.5110702514648438","1.5110702514648438","1.5110702514648438"
"10019","1.7362325191497803","1.7362325191497803","1.7362325191497803","2.116518259048462","2.116518259048462","2.116518259048462","1.649688482284546","1.649688482284546","1.649688482284546"
"10049","1.6928517818450928","1.6928517818450928","1.6928517818450928","1.9976812601089478","1.9976812601089478","1.9976812601089478","1.569734811782837","1.569734811782837","1.569734811782837"
"10079","1.7014994621276855","1.7014994621276855","1.7014994621276855","2.1022768020629883","2.1022768020629883","2.1022768020629883","1.6392666101455688","1.6392666101455688","1.6392666101455688"
"10109","1.7330254316329956","1.7330254316329956","1.7330254316329956","2.1245999336242676","2.1245999336242676","2.1245999336242676","1.620052456855774","1.620052456855774","1.620052456855774"
"10139","1.7157058715820312","1.7157058715820312","1.7157058715820312","2.110898017883301","2.110898017883301","2.110898017883301","1.6765602827072144","1.6765602827072144","1.6765602827072144"
"10169","1.6650335788726807","1.6650335788726807","1.6650335788726807","1.9559215307235718","1.9559215307235718","1.9559215307235718","1.5475503206253052","1.5475503206253052","1.5475503206253052"
"10199","1.709183931350708","1.709183931350708","1.709183931350708","2.042168140411377","2.042168140411377","2.042168140411377","1.5441409349441528","1.5441409349441528","1.5441409349441528"
"10229","1.7326360940933228","1.7326360940933228","1.7326360940933228","2.0907843112945557","2.0907843112945557","2.0907843112945557","1.6206982135772705","1.6206982135772705","1.6206982135772705"
"10259","1.685657262802124","1.685657262802124","1.685657262802124","2.0748708248138428","2.0748708248138428","2.0748708248138428","1.5446523427963257","1.5446523427963257","1.5446523427963257"
"10289","1.737864375114441","1.737864375114441","1.737864375114441","2.139331340789795","2.139331340789795","2.139331340789795","1.615850806236267","1.615850806236267","1.615850806236267"
"10319","1.7115012407302856","1.7115012407302856","1.7115012407302856","2.060432195663452","2.060432195663452","2.060432195663452","1.59476637840271","1.59476637840271","1.59476637840271"
"10349","1.6697372198104858","1.6697372198104858","1.6697372198104858","2.0025928020477295","2.0025928020477295","2.0025928020477295","1.5942254066467285","1.5942254066467285","1.5942254066467285"
"10379","3.0517497062683105","3.0517497062683105","3.0517497062683105","13.59703540802002","13.59703540802002","13.59703540802002","1.5573278665542603","1.5573278665542603","1.5573278665542603"
"10409","1.664500117301941","1.664500117301941","1.664500117301941","2.013622522354126","2.013622522354126","2.013622522354126","1.538684606552124","1.538684606552124","1.538684606552124"
"10439","1.6666979789733887","1.6666979789733887","1.6666979789733887","2.069624423980713","2.069624423980713","2.069624423980713","1.5773495435714722","1.5773495435714722","1.5773495435714722"
"10469","3.380324602127075","3.380324602127075","3.380324602127075","14.829093933105469","14.829093933105469","14.829093933105469","1.5596667528152466","1.5596667528152466","1.5596667528152466"
"10499","1.6842015981674194","1.6842015981674194","1.6842015981674194","2.0490024089813232","2.0490024089813232","2.0490024089813232","1.5871349573135376","1.5871349573135376","1.5871349573135376"
"10529","20.042194366455078","20.042194366455078","20.042194366455078","3.0786333084106445","3.0786333084106445","3.0786333084106445","1.603011131286621","1.603011131286621","1.603011131286621"
"10559","1.6563869714736938","1.6563869714736938","1.6563869714736938","2.037571430206299","2.037571430206299","2.037571430206299","1.5649644136428833","1.5649644136428833","1.5649644136428833"
"10589","1.7116897106170654","1.7116897106170654","1.7116897106170654","2.1011462211608887","2.1011462211608887","2.1011462211608887","1.5250686407089233","1.5250686407089233","1.5250686407089233"
"10619","1.651815414428711","1.651815414428711","1.651815414428711","2.0428597927093506","2.0428597927093506","2.0428597927093506","1.5388389825820923","1.5388389825820923","1.5388389825820923"
"10649","1.6965125799179077","1.6965125799179077","1.6965125799179077","2.1063950061798096","2.1063950061798096","2.1063950061798096","1.599678874015808","1.599678874015808","1.599678874015808"
"10679","1.6303296089172363","1.6303296089172363","1.6303296089172363","2.0171451568603516","2.0171451568603516","2.0171451568603516","1.4958206415176392","1.4958206415176392","1.4958206415176392"
"10709","2.9823570251464844","2.9823570251464844","2.9823570251464844","13.199973106384277","13.199973106384277","13.199973106384277","1.5347366333007812","1.5347366333007812","1.5347366333007812"
"10739","1.7044652700424194","1.7044652700424194","1.7044652700424194","2.065980911254883","2.065980911254883","2.065980911254883","1.5192705392837524","1.5192705392837524","1.5192705392837524"
"10769","1.6820576190948486","1.6820576190948486","1.6820576190948486","2.0281882286071777","2.0281882286071777","2.0281882286071777","1.5324368476867676","1.5324368476867676","1.5324368476867676"
"10799","1.6520719528198242","1.6520719528198242","1.6520719528198242","2.0427653789520264","2.0427653789520264","2.0427653789520264","1.5336860418319702","1.5336860418319702","1.5336860418319702"
"10829","1.6447951793670654","1.6447951793670654","1.6447951793670654","2.001600742340088","2.001600742340088","2.001600742340088","1.5445117950439453","1.5445117950439453","1.5445117950439453"
"10859","1.6821130514144897","1.6821130514144897","1.6821130514144897","2.0484976768493652","2.0484976768493652","2.0484976768493652","1.5168232917785645","1.5168232917785645","1.5168232917785645"
"10889","2.9707372188568115","2.9707372188568115","2.9707372188568115","13.196020126342773","13.196020126342773","13.196020126342773","1.5930529832839966","1.5930529832839966","1.5930529832839966"
"10919","2.9826622009277344","2.9826622009277344","2.9826622009277344","13.073312759399414","13.073312759399414","13.073312759399414","1.5355074405670166","1.5355074405670166","1.5355074405670166"
"10949","1.6518795490264893","1.6518795490264893","1.6518795490264893","1.9890613555908203","1.9890613555908203","1.9890613555908203","1.4774917364120483","1.4774917364120483","1.4774917364120483"
"10979","1.670565128326416","1.670565128326416","1.670565128326416","2.0796985626220703","2.0796985626220703","2.0796985626220703","1.6016616821289062","1.6016616821289062","1.6016616821289062"
"11009","1.6551553010940552","1.6551553010940552","1.6551553010940552","2.076165199279785","2.076165199279785","2.076165199279785","1.5861676931381226","1.5861676931381226","1.5861676931381226"
"11039","1.6876381635665894","1.6876381635665894","1.6876381635665894","2.0346133708953857","2.0346133708953857","2.0346133708953857","1.4993102550506592","1.4993102550506592","1.4993102550506592"
"11069","1.7913508415222168","1.7913508415222168","1.7913508415222168","1.9762976169586182","1.9762976169586182","1.9762976169586182","1.4466973543167114","1.4466973543167114","1.4466973543167114"
"11099","1.6728341579437256","1.6728341579437256","1.6728341579437256","2.0984997749328613","2.0984997749328613","2.0984997749328613","1.5995659828186035","1.5995659828186035","1.5995659828186035"
"11129","1.6734554767608643","1.6734554767608643","1.6734554767608643","1.9661089181900024","1.9661089181900024","1.9661089181900024","1.4596530199050903","1.4596530199050903","1.4596530199050903"
"11159","1.6995594501495361","1.6995594501495361","1.6995594501495361","2.0668179988861084","2.0668179988861084","2.0668179988861084","1.5414700508117676","1.5414700508117676","1.5414700508117676"
"11189","3.233900308609009","3.233900308609009","3.233900308609009","14.159469604492188","14.159469604492188","14.159469604492188","1.5076700448989868","1.5076700448989868","1.5076700448989868"
"11219","1.7588491439819336","1.7588491439819336","1.7588491439819336","2.051753044128418","2.051753044128418","2.051753044128418","1.5446730852127075","1.5446730852127075","1.5446730852127075"
"11249","1.7079933881759644","1.7079933881759644","1.7079933881759644","2.076028347015381","2.076028347015381","2.076028347015381","1.5363612174987793","1.5363612174987793","1.5363612174987793"
"11279","1.6401749849319458","1.6401749849319458","1.6401749849319458","1.9943532943725586","1.9943532943725586","1.9943532943725586","1.4656121730804443","1.4656121730804443","1.4656121730804443"
"11309","2.919509172439575","2.919509172439575","2.919509172439575","12.708405494689941","12.708405494689941","12.708405494689941","1.4933043718338013","1.4933043718338013","1.4933043718338013"
"11339","1.7724164724349976","1.7724164724349976","1.7724164724349976","2.1296181678771973","2.1296181678771973","2.1296181678771973","1.5242341756820679","1.5242341756820679","1.5242341756820679"
"11369","1.6027170419692993","1.6027170419692993","1.6027170419692993","1.9772943258285522","1.9772943258285522","1.9772943258285522","1.4537484645843506","1.4537484645843506","1.4537484645843506"
"11399","1.6231274604797363","1.6231274604797363","1.6231274604797363","2.0298690795898438","2.0298690795898438","2.0298690795898438","1.5234856605529785","1.5234856605529785","1.5234856605529785"
"11429","2.905787706375122","2.905787706375122","2.905787706375122","12.746729850769043","12.746729850769043","12.746729850769043","1.4994447231292725","1.4994447231292725","1.4994447231292725"
"11459","1.665004849433899","1.665004849433899","1.665004849433899","2.0388882160186768","2.0388882160186768","2.0388882160186768","1.52206289768219","1.52206289768219","1.52206289768219"
"11489","1.6857656240463257","1.6857656240463257","1.6857656240463257","2.0905041694641113","2.0905041694641113","2.0905041694641113","1.5153030157089233","1.5153030157089233","1.5153030157089233"
"11519","1.6916238069534302","1.6916238069534302","1.6916238069534302","1.9615871906280518","1.9615871906280518","1.9615871906280518","1.490197777748108","1.490197777748108","1.490197777748108"
"11549","1.6888779401779175","1.6888779401779175","1.6888779401779175","2.1209359169006348","2.1209359169006348","2.1209359169006348","1.512247920036316","1.512247920036316","1.512247920036316"
"11579","2.8685142993927","2.8685142993927","2.8685142993927","12.531716346740723","12.531716346740723","12.531716346740723","1.4863262176513672","1.4863262176513672","1.4863262176513672"
"11609","1.618817687034607","1.618817687034607","1.618817687034607","1.9837905168533325","1.9837905168533325","1.9837905168533325","1.480564832687378","1.480564832687378","1.480564832687378"
"11639","2.91557240486145","2.91557240486145","2.91557240486145","12.463217735290527","12.463217735290527","12.463217735290527","1.488867163658142","1.488867163658142","1.488867163658142"
"11669","1.6203380823135376","1.6203380823135376","1.6203380823135376","1.9988131523132324","1.9988131523132324","1.9988131523132324","1.4608983993530273","1.4608983993530273","1.4608983993530273"
"11699","2.8399362564086914","2.8399362564086914","2.8399362564086914","12.320941925048828","12.320941925048828","12.320941925048828","1.4006911516189575","1.4006911516189575","1.4006911516189575"
"11729","1.619493007659912","1.619493007659912","1.619493007659912","2.0552871227264404","2.0552871227264404","2.0552871227264404","1.4572227001190186","1.4572227001190186","1.4572227001190186"
"11759","1.594979166984558","1.594979166984558","1.594979166984558","1.9412970542907715","1.9412970542907715","1.9412970542907715","1.3911858797073364","1.3911858797073364","1.3911858797073364"
"11789","1.6872347593307495","1.6872347593307495","1.6872347593307495","2.0718705654144287","2.0718705654144287","2.0718705654144287","1.5080816745758057","1.5080816745758057","1.5080816745758057"
"11819","1.6180310249328613","1.6180310249328613","1.6180310249328613","1.9690614938735962","1.9690614938735962","1.9690614938735962","1.4466735124588013","1.4466735124588013","1.4466735124588013"
"11849","1.607684850692749","1.607684850692749","1.607684850692749","1.9613077640533447","1.9613077640533447","1.9613077640533447","1.442649483680725","1.442649483680725","1.442649483680725"
"11879","1.632432460784912","1.632432460784912","1.632432460784912","1.9912924766540527","1.9912924766540527","1.9912924766540527","1.4358097314834595","1.4358097314834595","1.4358097314834595"
"11909","2.77774715423584","2.77774715423584","2.77774715423584","12.140767097473145","12.140767097473145","12.140767097473145","1.4538183212280273","1.4538183212280273","1.4538183212280273"
"11939","1.6301155090332031","1.6301155090332031","1.6301155090332031","2.030634641647339","2.030634641647339","2.030634641647339","1.4578759670257568","1.4578759670257568","1.4578759670257568"
"11969","1.653870940208435","1.653870940208435","1.653870940208435","2.0641794204711914","2.0641794204711914","2.0641794204711914","1.5022534132003784","1.5022534132003784","1.5022534132003784"
"11999","2.849750518798828","2.849750518798828","2.849750518798828","12.265470504760742","12.265470504760742","12.265470504760742","1.5281248092651367","1.5281248092651367","1.5281248092651367"
"12029","2.8209831714630127","2.8209831714630127","2.8209831714630127","12.18051528930664","12.18051528930664","12.18051528930664","1.4511975049972534","1.4511975049972534","1.4511975049972534"
"12059","1.6261956691741943","1.6261956691741943","1.6261956691741943","2.0246596336364746","2.0246596336364746","2.0246596336364746","1.450028657913208","1.450028657913208","1.450028657913208"
"12089","1.6335484981536865","1.6335484981536865","1.6335484981536865","2.000385046005249","2.000385046005249","2.000385046005249","1.447017788887024","1.447017788887024","1.447017788887024"
"12119","38.47520065307617","38.47520065307617","38.47520065307617","123.12531280517578","123.12531280517578","123.12531280517578","25.84952163696289","25.84952163696289","25.84952163696289"
"12149","1.6338244676589966","1.6338244676589966","1.6338244676589966","2.042603015899658","2.042603015899658","2.042603015899658","1.4766374826431274","1.4766374826431274","1.4766374826431274"
"12179","1.622583270072937","1.622583270072937","1.622583270072937","1.9786564111709595","1.9786564111709595","1.9786564111709595","1.402703881263733","1.402703881263733","1.402703881263733"
"12209","1.615490436553955","1.615490436553955","1.615490436553955","2.0748138427734375","2.0748138427734375","2.0748138427734375","1.4462782144546509","1.4462782144546509","1.4462782144546509"
"12239","1.653349757194519","1.653349757194519","1.653349757194519","2.1011288166046143","2.1011288166046143","2.1011288166046143","1.5401307344436646","1.5401307344436646","1.5401307344436646"
"12269","1.595292329788208","1.595292329788208","1.595292329788208","1.9713366031646729","1.9713366031646729","1.9713366031646729","1.480886459350586","1.480886459350586","1.480886459350586"
"12299","1.6107807159423828","1.6107807159423828","1.6107807159423828","1.9962077140808105","1.9962077140808105","1.9962077140808105","1.403502106666565","1.403502106666565","1.403502106666565"
"12329","1.6195207834243774","1.6195207834243774","1.6195207834243774","1.9546117782592773","1.9546117782592773","1.9546117782592773","1.4225749969482422","1.4225749969482422","1.4225749969482422"
"12359","2.7169508934020996","2.7169508934020996","2.7169508934020996","11.745673179626465","11.745673179626465","11.745673179626465","1.4306466579437256","1.4306466579437256","1.4306466579437256"
"12389","1.6149696111679077","1.6149696111679077","1.6149696111679077","1.952939748764038","1.952939748764038","1.952939748764038","1.3945519924163818","1.3945519924163818","1.3945519924163818"
"12419","1.5677883625030518","1.5677883625030518","1.5677883625030518","1.9358419179916382","1.9358419179916382","1.9358419179916382","1.4127243757247925","1.4127243757247925","1.4127243757247925"
"12449","2.7426629066467285","2.7426629066467285","2.7426629066467285","11.792365074157715","11.792365074157715","11.792365074157715","1.4354397058486938","1.4354397058486938","1.4354397058486938"
"12479","2.7630865573883057","2.7630865573883057","2.7630865573883057","11.670248985290527","11.670248985290527","11.670248985290527","1.3999029397964478","1.3999029397964478","1.3999029397964478"
"12509","2.7409591674804688","2.7409591674804688","2.7409591674804688","11.786945343017578","11.786945343017578","11.786945343017578","1.5108920335769653","1.5108920335769653","1.5108920335769653"
"12539","1.5935429334640503","1.5935429334640503","1.5935429334640503","1.947935700416565","1.947935700416565","1.947935700416565","1.3830519914627075","1.3830519914627075","1.3830519914627075"
"12569","1.6527138948440552","1.6527138948440552","1.6527138948440552","2.059688091278076","2.059688091278076","2.059688091278076","1.5056627988815308","1.5056627988815308","1.5056627988815308"
"12599","1.6106514930725098","1.6106514930725098","1.6106514930725098","2.003535032272339","2.003535032272339","2.003535032272339","1.4020899534225464","1.4020899534225464","1.4020899534225464"
"12629","1.6404814720153809","1.6404814720153809","1.6404814720153809","2.033358097076416","2.033358097076416","2.033358097076416","1.4700499773025513","1.4700499773025513","1.4700499773025513"
"12659","1.6408746242523193","1.6408746242523193","1.6408746242523193","2.0581393241882324","2.0581393241882324","2.0581393241882324","1.4553983211517334","1.4553983211517334","1.4553983211517334"
"12689","1.6152459383010864","1.6152459383010864","1.6152459383010864","1.9610707759857178","1.9610707759857178","1.9610707759857178","1.3678312301635742","1.3678312301635742","1.3678312301635742"
"12719","1.5911505222320557","1.5911505222320557","1.5911505222320557","1.995213270187378","1.995213270187378","1.995213270187378","1.4173699617385864","1.4173699617385864","1.4173699617385864"
"12749","1.6651452779769897","1.6651452779769897","1.6651452779769897","2.0899946689605713","2.0899946689605713","2.0899946689605713","1.4920315742492676","1.4920315742492676","1.4920315742492676"
"12779","1.571605920791626","1.571605920791626","1.571605920791626","1.9472482204437256","1.9472482204437256","1.9472482204437256","1.370319128036499","1.370319128036499","1.370319128036499"
"12809","1.5610558986663818","1.5610558986663818","1.5610558986663818","1.9384772777557373","1.9384772777557373","1.9384772777557373","1.369702935218811","1.369702935218811","1.369702935218811"
"12839","1.5805200338363647","1.5805200338363647","1.5805200338363647","1.9055474996566772","1.9055474996566772","1.9055474996566772","1.351348638534546","1.351348638534546","1.351348638534546"
"12869","1.6826021671295166","1.6826021671295166","1.6826021671295166","2.0268776416778564","2.0268776416778564","2.0268776416778564","1.416858434677124","1.416858434677124","1.416858434677124"
"12899","1.6409732103347778","1.6409732103347778","1.6409732103347778","2.005166530609131","2.005166530609131","2.005166530609131","1.4100515842437744","1.4100515842437744","1.4100515842437744"
"12929","1.6116242408752441","1.6116242408752441","1.6116242408752441","1.984751582145691","1.984751582145691","1.984751582145691","1.4634191989898682","1.4634191989898682","1.4634191989898682"
"12959","3.189622640609741","3.189622640609741","3.189622640609741","14.207712173461914","14.207712173461914","14.207712173461914","1.463584303855896","1.463584303855896","1.463584303855896"
"12989","1.6133135557174683","1.6133135557174683","1.6133135557174683","1.9678586721420288","1.9678586721420288","1.9678586721420288","1.3732950687408447","1.3732950687408447","1.3732950687408447"
"13019","1.5691362619400024","1.5691362619400024","1.5691362619400024","1.9410054683685303","1.9410054683685303","1.9410054683685303","1.369396686553955","1.369396686553955","1.369396686553955"
"13049","1.5535438060760498","1.5535438060760498","1.5535438060760498","1.959359049797058","1.959359049797058","1.959359049797058","1.3698678016662598","1.3698678016662598","1.3698678016662598"
"13079","1.56437349319458","1.56437349319458","1.56437349319458","1.9057083129882812","1.9057083129882812","1.9057083129882812","1.3391849994659424","1.3391849994659424","1.3391849994659424"
"13109","1.5496267080307007","1.5496267080307007","1.5496267080307007","1.93678879737854","1.93678879737854","1.93678879737854","1.3472554683685303","1.3472554683685303","1.3472554683685303"
"13139","2.6726274490356445","2.6726274490356445","2.6726274490356445","11.325081825256348","11.325081825256348","11.325081825256348","1.3692470788955688","1.3692470788955688","1.3692470788955688"
"13169","1.5774059295654297","1.5774059295654297","1.5774059295654297","2.0141632556915283","2.0141632556915283","2.0141632556915283","1.4120570421218872","1.4120570421218872","1.4120570421218872"
"13199","1.625641107559204","1.625641107559204","1.625641107559204","2.0339481830596924","2.0339481830596924","2.0339481830596924","1.427783489227295","1.427783489227295","1.427783489227295"
"13229","1.6080322265625","1.6080322265625","1.6080322265625","1.9929109811782837","1.9929109811782837","1.9929109811782837","1.3435157537460327","1.3435157537460327","1.3435157537460327"
"13259","1.6235357522964478","1.6235357522964478","1.6235357522964478","1.984318494796753","1.984318494796753","1.984318494796753","1.4238768815994263","1.4238768815994263","1.4238768815994263"
"13289","1.6386858224868774","1.6386858224868774","1.6386858224868774","2.008478879928589","2.008478879928589","2.008478879928589","1.3944863080978394","1.3944863080978394","1.3944863080978394"
"13319","1.6066678762435913","1.6066678762435913","1.6066678762435913","2.0502004623413086","2.0502004623413086","2.0502004623413086","1.3999961614608765","1.3999961614608765","1.3999961614608765"
"13349","1.5805519819259644","1.5805519819259644","1.5805519819259644","2.003214120864868","2.003214120864868","2.003214120864868","1.411782145500183","1.411782145500183","1.411782145500183"
"13379","1.663588523864746","1.663588523864746","1.663588523864746","1.997270107269287","1.997270107269287","1.997270107269287","1.3458918333053589","1.3458918333053589","1.3458918333053589"
"13409","1.6904183626174927","1.6904183626174927","1.6904183626174927","2.0603675842285156","2.0603675842285156","2.0603675842285156","1.3597187995910645","1.3597187995910645","1.3597187995910645"
"13439","1.6623554229736328","1.6623554229736328","1.6623554229736328","2.0444509983062744","2.0444509983062744","2.0444509983062744","1.4027584791183472","1.4027584791183472","1.4027584791183472"
"13469","1.5849589109420776","1.5849589109420776","1.5849589109420776","1.9337393045425415","1.9337393045425415","1.9337393045425415","1.3493856191635132","1.3493856191635132","1.3493856191635132"
"13499","1.5958178043365479","1.5958178043365479","1.5958178043365479","2.0393307209014893","2.0393307209014893","2.0393307209014893","1.422353744506836","1.422353744506836","1.422353744506836"
"13529","1.5967786312103271","1.5967786312103271","1.5967786312103271","2.0464439392089844","2.0464439392089844","2.0464439392089844","1.394620656967163","1.394620656967163","1.394620656967163"
"13559","1.604286789894104","1.604286789894104","1.604286789894104","2.043349027633667","2.043349027633667","2.043349027633667","1.3990813493728638","1.3990813493728638","1.3990813493728638"
"13589","1.5976208448410034","1.5976208448410034","1.5976208448410034","2.0160765647888184","2.0160765647888184","2.0160765647888184","1.3573936223983765","1.3573936223983765","1.3573936223983765"
"13619","1.5750690698623657","1.5750690698623657","1.5750690698623657","1.9707965850830078","1.9707965850830078","1.9707965850830078","1.3602632284164429","1.3602632284164429","1.3602632284164429"
"13649","1.6025261878967285","1.6025261878967285","1.6025261878967285","2.0382161140441895","2.0382161140441895","2.0382161140441895","1.3913897275924683","1.3913897275924683","1.3913897275924683"
"13679","1.6118671894073486","1.6118671894073486","1.6118671894073486","1.9206860065460205","1.9206860065460205","1.9206860065460205","1.3282345533370972","1.3282345533370972","1.3282345533370972"
"13709","2.5631179809570312","2.5631179809570312","2.5631179809570312","11.006034851074219","11.006034851074219","11.006034851074219","1.3821710348129272","1.3821710348129272","1.3821710348129272"
"13739","1.62888765335083","1.62888765335083","1.62888765335083","1.9491636753082275","1.9491636753082275","1.9491636753082275","1.3254145383834839","1.3254145383834839","1.3254145383834839"
"13769","1.5723588466644287","1.5723588466644287","1.5723588466644287","1.9262648820877075","1.9262648820877075","1.9262648820877075","1.3626915216445923","1.3626915216445923","1.3626915216445923"
"13799","1.5634478330612183","1.5634478330612183","1.5634478330612183","2.0097620487213135","2.0097620487213135","2.0097620487213135","1.3965903520584106","1.3965903520584106","1.3965903520584106"
"13829","1.5712757110595703","1.5712757110595703","1.5712757110595703","1.9718788862228394","1.9718788862228394","1.9718788862228394","1.3804152011871338","1.3804152011871338","1.3804152011871338"
"13859","1.5782119035720825","1.5782119035720825","1.5782119035720825","1.9190987348556519","1.9190987348556519","1.9190987348556519","1.322194218635559","1.322194218635559","1.322194218635559"
"13889","1.623955249786377","1.623955249786377","1.623955249786377","2.002079725265503","2.002079725265503","2.002079725265503","1.3963314294815063","1.3963314294815063","1.3963314294815063"
"13919","1.6148635149002075","1.6148635149002075","1.6148635149002075","2.067999839782715","2.067999839782715","2.067999839782715","1.4267606735229492","1.4267606735229492","1.4267606735229492"
"13949","1.5930614471435547","1.5930614471435547","1.5930614471435547","1.934373140335083","1.934373140335083","1.934373140335083","1.330625295639038","1.330625295639038","1.330625295639038"
"13979","1.5936074256896973","1.5936074256896973","1.5936074256896973","2.0751991271972656","2.0751991271972656","2.0751991271972656","1.4413732290267944","1.4413732290267944","1.4413732290267944"
"14009","1.6212078332901","1.6212078332901","1.6212078332901","2.0506253242492676","2.0506253242492676","2.0506253242492676","1.3721568584442139","1.3721568584442139","1.3721568584442139"
"14039","1.6289623975753784","1.6289623975753784","1.6289623975753784","2.008681535720825","2.008681535720825","2.008681535720825","1.3669490814208984","1.3669490814208984","1.3669490814208984"
"14069","2.5498480796813965","2.5498480796813965","2.5498480796813965","10.661321640014648","10.661321640014648","10.661321640014648","1.4366717338562012","1.4366717338562012","1.4366717338562012"
"14099","1.569472312927246","1.569472312927246","1.569472312927246","1.9526946544647217","1.9526946544647217","1.9526946544647217","1.2955889701843262","1.2955889701843262","1.2955889701843262"
"14129","1.5331346988677979","1.5331346988677979","1.5331346988677979","1.8781121969223022","1.8781121969223022","1.8781121969223022","1.2505509853363037","1.2505509853363037","1.2505509853363037"
"14159","1.5877143144607544","1.5877143144607544","1.5877143144607544","1.96686851978302","1.96686851978302","1.96686851978302","1.33974289894104","1.33974289894104","1.33974289894104"
"14189","1.6385207176208496","1.6385207176208496","1.6385207176208496","1.974136471748352","1.974136471748352","1.974136471748352","1.3140136003494263","1.3140136003494263","1.3140136003494263"
"14219","1.5730358362197876","1.5730358362197876","1.5730358362197876","2.006653070449829","2.006653070449829","2.006653070449829","1.3630752563476562","1.3630752563476562","1.3630752563476562"
"14249","1.5638271570205688","1.5638271570205688","1.5638271570205688","1.914180874824524","1.914180874824524","1.914180874824524","1.3274282217025757","1.3274282217025757","1.3274282217025757"
"14279","1.560425043106079","1.560425043106079","1.560425043106079","1.9444849491119385","1.9444849491119385","1.9444849491119385","1.2807022333145142","1.2807022333145142","1.2807022333145142"
"14309","1.5817110538482666","1.5817110538482666","1.5817110538482666","1.997583270072937","1.997583270072937","1.997583270072937","1.3945989608764648","1.3945989608764648","1.3945989608764648"
"14339","1.582782506942749","1.582782506942749","1.582782506942749","1.9480276107788086","1.9480276107788086","1.9480276107788086","1.3175500631332397","1.3175500631332397","1.3175500631332397"
"14369","1.625213623046875","1.625213623046875","1.625213623046875","1.9635857343673706","1.9635857343673706","1.9635857343673706","1.3054869174957275","1.3054869174957275","1.3054869174957275"
"14399","1.5582635402679443","1.5582635402679443","1.5582635402679443","1.9149056673049927","1.9149056673049927","1.9149056673049927","1.294752836227417","1.294752836227417","1.294752836227417"
"14429","1.6248949766159058","1.6248949766159058","1.6248949766159058","1.9891408681869507","1.9891408681869507","1.9891408681869507","1.3201053142547607","1.3201053142547607","1.3201053142547607"
"14459","1.5713274478912354","1.5713274478912354","1.5713274478912354","1.9745131731033325","1.9745131731033325","1.9745131731033325","1.4147378206253052","1.4147378206253052","1.4147378206253052"
"14489","1.5933443307876587","1.5933443307876587","1.5933443307876587","1.989866018295288","1.989866018295288","1.989866018295288","1.3363115787506104","1.3363115787506104","1.3363115787506104"
"14519","1.5410314798355103","1.5410314798355103","1.5410314798355103","1.935988426208496","1.935988426208496","1.935988426208496","1.2801162004470825","1.2801162004470825","1.2801162004470825"
"14549","1.5521395206451416","1.5521395206451416","1.5521395206451416","1.9802758693695068","1.9802758693695068","1.9802758693695068","1.3426085710525513","1.3426085710525513","1.3426085710525513"
"14579","1.6705193519592285","1.6705193519592285","1.6705193519592285","2.065835475921631","2.065835475921631","2.065835475921631","1.430601716041565","1.430601716041565","1.430601716041565"
"14609","1.599709391593933","1.599709391593933","1.599709391593933","2.0514862537384033","2.0514862537384033","2.0514862537384033","1.352291226387024","1.352291226387024","1.352291226387024"
"14639","1.568045973777771","1.568045973777771","1.568045973777771","1.9773629903793335","1.9773629903793335","1.9773629903793335","1.3794082403182983","1.3794082403182983","1.3794082403182983"
"14669","1.6463712453842163","1.6463712453842163","1.6463712453842163","1.998867154121399","1.998867154121399","1.998867154121399","1.301802635192871","1.301802635192871","1.301802635192871"
"14699","1.5985971689224243","1.5985971689224243","1.5985971689224243","2.0145840644836426","2.0145840644836426","2.0145840644836426","1.3167519569396973","1.3167519569396973","1.3167519569396973"
"14729","1.604941964149475","1.604941964149475","1.604941964149475","2.04679799079895","2.04679799079895","2.04679799079895","1.3863400220870972","1.3863400220870972","1.3863400220870972"
"14759","1.5903477668762207","1.5903477668762207","1.5903477668762207","1.9751098155975342","1.9751098155975342","1.9751098155975342","1.3936092853546143","1.3936092853546143","1.3936092853546143"
