"Step","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_resid_mid_gpt2_gated_fisher_true_project_TinyStories - losses/mse_loss__MAX"
"10559","51.09938430786133","51.09938430786133","51.09938430786133","38.52175521850586","38.52175521850586","38.52175521850586","14.144478797912598","14.144478797912598","14.144478797912598","50.88903045654297","50.88903045654297","50.88903045654297","38.43465805053711","38.43465805053711","38.43465805053711","13.626598358154297","13.626598358154297","13.626598358154297"
"10589","52.607303619384766","52.607303619384766","52.607303619384766","38.39527130126953","38.39527130126953","38.39527130126953","13.753833770751953","13.753833770751953","13.753833770751953","52.46511459350586","52.46511459350586","52.46511459350586","38.55026626586914","38.55026626586914","38.55026626586914","13.689414024353027","13.689414024353027","13.689414024353027"
"10619","52.15988540649414","52.15988540649414","52.15988540649414","36.588043212890625","36.588043212890625","36.588043212890625","13.134260177612305","13.134260177612305","13.134260177612305","52.0115852355957","52.0115852355957","52.0115852355957","36.59321212768555","36.59321212768555","36.59321212768555","12.88830280303955","12.88830280303955","12.88830280303955"
"10649","50.05644989013672","50.05644989013672","50.05644989013672","34.85704040527344","34.85704040527344","34.85704040527344","14.116718292236328","14.116718292236328","14.116718292236328","50.090232849121094","50.090232849121094","50.090232849121094","34.81754684448242","34.81754684448242","34.81754684448242","14.022951126098633","14.022951126098633","14.022951126098633"
"10679","53.63121795654297","53.63121795654297","53.63121795654297","38.65597915649414","38.65597915649414","38.65597915649414","13.812807083129883","13.812807083129883","13.812807083129883","53.502899169921875","53.502899169921875","53.502899169921875","38.766902923583984","38.766902923583984","38.766902923583984","13.481304168701172","13.481304168701172","13.481304168701172"
"10709","50.611961364746094","50.611961364746094","50.611961364746094","36.45111846923828","36.45111846923828","36.45111846923828","12.806463241577148","12.806463241577148","12.806463241577148","50.55200958251953","50.55200958251953","50.55200958251953","36.399532318115234","36.399532318115234","36.399532318115234","12.658514976501465","12.658514976501465","12.658514976501465"
"10739","49.892581939697266","49.892581939697266","49.892581939697266","36.51982879638672","36.51982879638672","36.51982879638672","12.71908950805664","12.71908950805664","12.71908950805664","49.95888137817383","49.95888137817383","49.95888137817383","36.657867431640625","36.657867431640625","36.657867431640625","12.394986152648926","12.394986152648926","12.394986152648926"
"10769","54.497074127197266","54.497074127197266","54.497074127197266","39.48893356323242","39.48893356323242","39.48893356323242","15.474915504455566","15.474915504455566","15.474915504455566","54.35406494140625","54.35406494140625","54.35406494140625","39.61521911621094","39.61521911621094","39.61521911621094","14.9642333984375","14.9642333984375","14.9642333984375"
"10799","52.64015579223633","52.64015579223633","52.64015579223633","39.075767517089844","39.075767517089844","39.075767517089844","14.288344383239746","14.288344383239746","14.288344383239746","52.62500762939453","52.62500762939453","52.62500762939453","39.100341796875","39.100341796875","39.100341796875","13.955998420715332","13.955998420715332","13.955998420715332"
"10829","55.25617980957031","55.25617980957031","55.25617980957031","41.51145935058594","41.51145935058594","41.51145935058594","17.00281524658203","17.00281524658203","17.00281524658203","55.22677993774414","55.22677993774414","55.22677993774414","41.4562873840332","41.4562873840332","41.4562873840332","16.80239486694336","16.80239486694336","16.80239486694336"
"10859","53.02398681640625","53.02398681640625","53.02398681640625","38.53459548950195","38.53459548950195","38.53459548950195","12.425827026367188","12.425827026367188","12.425827026367188","53.053104400634766","53.053104400634766","53.053104400634766","38.55677795410156","38.55677795410156","38.55677795410156","12.125236511230469","12.125236511230469","12.125236511230469"
"10889","51.92893981933594","51.92893981933594","51.92893981933594","45.52500915527344","45.52500915527344","45.52500915527344","15.437287330627441","15.437287330627441","15.437287330627441","52.044960021972656","52.044960021972656","52.044960021972656","45.75084686279297","45.75084686279297","45.75084686279297","14.972169876098633","14.972169876098633","14.972169876098633"
"10919","53.87611389160156","53.87611389160156","53.87611389160156","49.34331130981445","49.34331130981445","49.34331130981445","13.472548484802246","13.472548484802246","13.472548484802246","53.64459991455078","53.64459991455078","53.64459991455078","49.40143585205078","49.40143585205078","49.40143585205078","13.046892166137695","13.046892166137695","13.046892166137695"
"10949","56.29240036010742","56.29240036010742","56.29240036010742","36.27185821533203","36.27185821533203","36.27185821533203","12.803508758544922","12.803508758544922","12.803508758544922","56.396522521972656","56.396522521972656","56.396522521972656","36.226844787597656","36.226844787597656","36.226844787597656","12.785962104797363","12.785962104797363","12.785962104797363"
"10979","52.89617919921875","52.89617919921875","52.89617919921875","36.79859924316406","36.79859924316406","36.79859924316406","13.319610595703125","13.319610595703125","13.319610595703125","52.85490036010742","52.85490036010742","52.85490036010742","36.5926628112793","36.5926628112793","36.5926628112793","13.097394943237305","13.097394943237305","13.097394943237305"
"11009","56.77239990234375","56.77239990234375","56.77239990234375","43.16775131225586","43.16775131225586","43.16775131225586","15.325145721435547","15.325145721435547","15.325145721435547","56.85141372680664","56.85141372680664","56.85141372680664","43.219886779785156","43.219886779785156","43.219886779785156","14.697050094604492","14.697050094604492","14.697050094604492"
"11039","56.37968444824219","56.37968444824219","56.37968444824219","41.15105438232422","41.15105438232422","41.15105438232422","16.13359260559082","16.13359260559082","16.13359260559082","56.39834976196289","56.39834976196289","56.39834976196289","41.087162017822266","41.087162017822266","41.087162017822266","15.93128490447998","15.93128490447998","15.93128490447998"
"11069","55.88165283203125","55.88165283203125","55.88165283203125","43.317630767822266","43.317630767822266","43.317630767822266","16.240747451782227","16.240747451782227","16.240747451782227","55.81343460083008","55.81343460083008","55.81343460083008","43.383338928222656","43.383338928222656","43.383338928222656","15.472404479980469","15.472404479980469","15.472404479980469"
"11099","50.63218688964844","50.63218688964844","50.63218688964844","34.18824768066406","34.18824768066406","34.18824768066406","13.040106773376465","13.040106773376465","13.040106773376465","50.57103729248047","50.57103729248047","50.57103729248047","34.11729049682617","34.11729049682617","34.11729049682617","12.656384468078613","12.656384468078613","12.656384468078613"
"11129","53.05204391479492","53.05204391479492","53.05204391479492","41.02041244506836","41.02041244506836","41.02041244506836","15.91748046875","15.91748046875","15.91748046875","53.00759506225586","53.00759506225586","53.00759506225586","41.07736587524414","41.07736587524414","41.07736587524414","15.406974792480469","15.406974792480469","15.406974792480469"
"11159","49.53922653198242","49.53922653198242","49.53922653198242","38.06095504760742","38.06095504760742","38.06095504760742","14.004034996032715","14.004034996032715","14.004034996032715","49.5058479309082","49.5058479309082","49.5058479309082","37.95557403564453","37.95557403564453","37.95557403564453","13.745494842529297","13.745494842529297","13.745494842529297"
"11189","53.93210220336914","53.93210220336914","53.93210220336914","49.95516586303711","49.95516586303711","49.95516586303711","13.640783309936523","13.640783309936523","13.640783309936523","54.04817199707031","54.04817199707031","54.04817199707031","50.33494567871094","50.33494567871094","50.33494567871094","13.283018112182617","13.283018112182617","13.283018112182617"
"11219","51.04118728637695","51.04118728637695","51.04118728637695","35.04144287109375","35.04144287109375","35.04144287109375","12.320693016052246","12.320693016052246","12.320693016052246","50.993499755859375","50.993499755859375","50.993499755859375","34.95497512817383","34.95497512817383","34.95497512817383","12.020190238952637","12.020190238952637","12.020190238952637"
"11249","50.34163284301758","50.34163284301758","50.34163284301758","36.3685188293457","36.3685188293457","36.3685188293457","12.681239128112793","12.681239128112793","12.681239128112793","50.39741897583008","50.39741897583008","50.39741897583008","36.2807502746582","36.2807502746582","36.2807502746582","12.4262056350708","12.4262056350708","12.4262056350708"
"11279","49.59880447387695","49.59880447387695","49.59880447387695","36.7392463684082","36.7392463684082","36.7392463684082","13.895317077636719","13.895317077636719","13.895317077636719","49.65732192993164","49.65732192993164","49.65732192993164","36.770999908447266","36.770999908447266","36.770999908447266","13.504899978637695","13.504899978637695","13.504899978637695"
"11309","56.15148162841797","56.15148162841797","56.15148162841797","43.740623474121094","43.740623474121094","43.740623474121094","15.05118465423584","15.05118465423584","15.05118465423584","56.05794906616211","56.05794906616211","56.05794906616211","43.45124053955078","43.45124053955078","43.45124053955078","14.497917175292969","14.497917175292969","14.497917175292969"
"11339","50.77875900268555","50.77875900268555","50.77875900268555","38.507240295410156","38.507240295410156","38.507240295410156","13.683781623840332","13.683781623840332","13.683781623840332","50.81829071044922","50.81829071044922","50.81829071044922","38.524314880371094","38.524314880371094","38.524314880371094","13.4493408203125","13.4493408203125","13.4493408203125"
"11369","51.37991714477539","51.37991714477539","51.37991714477539","39.89726638793945","39.89726638793945","39.89726638793945","14.306981086730957","14.306981086730957","14.306981086730957","51.35323715209961","51.35323715209961","51.35323715209961","39.716068267822266","39.716068267822266","39.716068267822266","14.037589073181152","14.037589073181152","14.037589073181152"
"11399","51.418792724609375","51.418792724609375","51.418792724609375","35.819190979003906","35.819190979003906","35.819190979003906","13.184091567993164","13.184091567993164","13.184091567993164","51.02805709838867","51.02805709838867","51.02805709838867","35.82466125488281","35.82466125488281","35.82466125488281","12.857100486755371","12.857100486755371","12.857100486755371"
"11429","53.73599624633789","53.73599624633789","53.73599624633789","46.0131721496582","46.0131721496582","46.0131721496582","14.530905723571777","14.530905723571777","14.530905723571777","53.79224395751953","53.79224395751953","53.79224395751953","46.13362503051758","46.13362503051758","46.13362503051758","14.20492172241211","14.20492172241211","14.20492172241211"
"11459","53.64016342163086","53.64016342163086","53.64016342163086","37.402095794677734","37.402095794677734","37.402095794677734","12.935441970825195","12.935441970825195","12.935441970825195","53.5380859375","53.5380859375","53.5380859375","37.421669006347656","37.421669006347656","37.421669006347656","12.614655494689941","12.614655494689941","12.614655494689941"
"11489","46.25959396362305","46.25959396362305","46.25959396362305","37.22771072387695","37.22771072387695","37.22771072387695","14.058324813842773","14.058324813842773","14.058324813842773","46.29898452758789","46.29898452758789","46.29898452758789","37.355716705322266","37.355716705322266","37.355716705322266","13.504993438720703","13.504993438720703","13.504993438720703"
"11519","50.02338409423828","50.02338409423828","50.02338409423828","35.606201171875","35.606201171875","35.606201171875","13.139083862304688","13.139083862304688","13.139083862304688","50.033851623535156","50.033851623535156","50.033851623535156","35.553157806396484","35.553157806396484","35.553157806396484","12.987662315368652","12.987662315368652","12.987662315368652"
"11549","52.6409797668457","52.6409797668457","52.6409797668457","39.17475891113281","39.17475891113281","39.17475891113281","14.032838821411133","14.032838821411133","14.032838821411133","52.79249954223633","52.79249954223633","52.79249954223633","39.29547882080078","39.29547882080078","39.29547882080078","13.565422058105469","13.565422058105469","13.565422058105469"
"11579","58.34867858886719","58.34867858886719","58.34867858886719","43.52531051635742","43.52531051635742","43.52531051635742","12.117948532104492","12.117948532104492","12.117948532104492","58.369544982910156","58.369544982910156","58.369544982910156","42.91025161743164","42.91025161743164","42.91025161743164","12.038178443908691","12.038178443908691","12.038178443908691"
"11609","50.25286102294922","50.25286102294922","50.25286102294922","32.997314453125","32.997314453125","32.997314453125","11.770947456359863","11.770947456359863","11.770947456359863","50.234466552734375","50.234466552734375","50.234466552734375","33.08713912963867","33.08713912963867","33.08713912963867","11.373031616210938","11.373031616210938","11.373031616210938"
"11639","51.346683502197266","51.346683502197266","51.346683502197266","40.16596221923828","40.16596221923828","40.16596221923828","13.89007568359375","13.89007568359375","13.89007568359375","51.35831832885742","51.35831832885742","51.35831832885742","39.96218490600586","39.96218490600586","39.96218490600586","13.64945125579834","13.64945125579834","13.64945125579834"
"11669","53.40345764160156","53.40345764160156","53.40345764160156","40.412010192871094","40.412010192871094","40.412010192871094","14.930638313293457","14.930638313293457","14.930638313293457","53.51766586303711","53.51766586303711","53.51766586303711","40.46586608886719","40.46586608886719","40.46586608886719","14.769607543945312","14.769607543945312","14.769607543945312"
"11699","55.68476486206055","55.68476486206055","55.68476486206055","40.67921447753906","40.67921447753906","40.67921447753906","15.309185028076172","15.309185028076172","15.309185028076172","55.81319046020508","55.81319046020508","55.81319046020508","40.355628967285156","40.355628967285156","40.355628967285156","15.276247024536133","15.276247024536133","15.276247024536133"
"11729","49.84954071044922","49.84954071044922","49.84954071044922","38.28297424316406","38.28297424316406","38.28297424316406","13.46236515045166","13.46236515045166","13.46236515045166","49.67879867553711","49.67879867553711","49.67879867553711","38.352596282958984","38.352596282958984","38.352596282958984","13.346654891967773","13.346654891967773","13.346654891967773"
"11759","55.62254333496094","55.62254333496094","55.62254333496094","42.89250946044922","42.89250946044922","42.89250946044922","16.14936637878418","16.14936637878418","16.14936637878418","55.54594421386719","55.54594421386719","55.54594421386719","42.96700668334961","42.96700668334961","42.96700668334961","15.830150604248047","15.830150604248047","15.830150604248047"
"11789","49.59162521362305","49.59162521362305","49.59162521362305","33.611759185791016","33.611759185791016","33.611759185791016","12.775846481323242","12.775846481323242","12.775846481323242","49.5406494140625","49.5406494140625","49.5406494140625","33.73847961425781","33.73847961425781","33.73847961425781","12.844491958618164","12.844491958618164","12.844491958618164"
"11819","52.20567321777344","52.20567321777344","52.20567321777344","36.838802337646484","36.838802337646484","36.838802337646484","13.610858917236328","13.610858917236328","13.610858917236328","52.261775970458984","52.261775970458984","52.261775970458984","36.873046875","36.873046875","36.873046875","13.487680435180664","13.487680435180664","13.487680435180664"
"11849","52.77526092529297","52.77526092529297","52.77526092529297","38.08026123046875","38.08026123046875","38.08026123046875","14.657846450805664","14.657846450805664","14.657846450805664","52.63071060180664","52.63071060180664","52.63071060180664","38.23694610595703","38.23694610595703","38.23694610595703","14.318621635437012","14.318621635437012","14.318621635437012"
"11879","51.78644943237305","51.78644943237305","51.78644943237305","35.80984878540039","35.80984878540039","35.80984878540039","13.062617301940918","13.062617301940918","13.062617301940918","51.94990539550781","51.94990539550781","51.94990539550781","35.67381286621094","35.67381286621094","35.67381286621094","12.925581932067871","12.925581932067871","12.925581932067871"
"11909","54.96979522705078","54.96979522705078","54.96979522705078","45.373592376708984","45.373592376708984","45.373592376708984","17.894445419311523","17.894445419311523","17.894445419311523","55.07830047607422","55.07830047607422","55.07830047607422","45.43783187866211","45.43783187866211","45.43783187866211","17.37104034423828","17.37104034423828","17.37104034423828"
"11939","50.2663459777832","50.2663459777832","50.2663459777832","37.37991714477539","37.37991714477539","37.37991714477539","12.630399703979492","12.630399703979492","12.630399703979492","50.01498794555664","50.01498794555664","50.01498794555664","37.28133773803711","37.28133773803711","37.28133773803711","12.501775741577148","12.501775741577148","12.501775741577148"
"11969","46.71466064453125","46.71466064453125","46.71466064453125","33.712162017822266","33.712162017822266","33.712162017822266","12.23431396484375","12.23431396484375","12.23431396484375","46.637733459472656","46.637733459472656","46.637733459472656","33.83000564575195","33.83000564575195","33.83000564575195","11.928869247436523","11.928869247436523","11.928869247436523"
"11999","55.80100631713867","55.80100631713867","55.80100631713867","51.04019546508789","51.04019546508789","51.04019546508789","13.70534896850586","13.70534896850586","13.70534896850586","55.83854293823242","55.83854293823242","55.83854293823242","51.57698440551758","51.57698440551758","51.57698440551758","13.52344799041748","13.52344799041748","13.52344799041748"
"12029","45.8781623840332","45.8781623840332","45.8781623840332","32.8343391418457","32.8343391418457","32.8343391418457","11.617323875427246","11.617323875427246","11.617323875427246","45.88384246826172","45.88384246826172","45.88384246826172","33.02493667602539","33.02493667602539","33.02493667602539","11.473573684692383","11.473573684692383","11.473573684692383"
"12059","49.04869842529297","49.04869842529297","49.04869842529297","35.42625427246094","35.42625427246094","35.42625427246094","13.105507850646973","13.105507850646973","13.105507850646973","48.899139404296875","48.899139404296875","48.899139404296875","35.454368591308594","35.454368591308594","35.454368591308594","12.871244430541992","12.871244430541992","12.871244430541992"
"12089","50.70806884765625","50.70806884765625","50.70806884765625","37.24392318725586","37.24392318725586","37.24392318725586","13.974396705627441","13.974396705627441","13.974396705627441","50.70920944213867","50.70920944213867","50.70920944213867","37.14793014526367","37.14793014526367","37.14793014526367","13.606024742126465","13.606024742126465","13.606024742126465"
"12119","60.41962432861328","60.41962432861328","60.41962432861328","79.9215087890625","79.9215087890625","79.9215087890625","14.284260749816895","14.284260749816895","14.284260749816895","60.41358947753906","60.41358947753906","60.41358947753906","80.24124908447266","80.24124908447266","80.24124908447266","14.187639236450195","14.187639236450195","14.187639236450195"
"12149","51.38308334350586","51.38308334350586","51.38308334350586","36.2444953918457","36.2444953918457","36.2444953918457","12.959975242614746","12.959975242614746","12.959975242614746","51.32619857788086","51.32619857788086","51.32619857788086","36.376136779785156","36.376136779785156","36.376136779785156","12.741670608520508","12.741670608520508","12.741670608520508"
"12179","52.30192184448242","52.30192184448242","52.30192184448242","36.734737396240234","36.734737396240234","36.734737396240234","13.110319137573242","13.110319137573242","13.110319137573242","52.36530303955078","52.36530303955078","52.36530303955078","36.641353607177734","36.641353607177734","36.641353607177734","12.828267097473145","12.828267097473145","12.828267097473145"
"12209","52.76809310913086","52.76809310913086","52.76809310913086","38.68756103515625","38.68756103515625","38.68756103515625","14.942877769470215","14.942877769470215","14.942877769470215","52.76262664794922","52.76262664794922","52.76262664794922","38.77773666381836","38.77773666381836","38.77773666381836","14.773838996887207","14.773838996887207","14.773838996887207"
"12239","49.99787902832031","49.99787902832031","49.99787902832031","33.45439147949219","33.45439147949219","33.45439147949219","13.63382339477539","13.63382339477539","13.63382339477539","50.00166320800781","50.00166320800781","50.00166320800781","33.531803131103516","33.531803131103516","33.531803131103516","13.348254203796387","13.348254203796387","13.348254203796387"
"12269","51.94797134399414","51.94797134399414","51.94797134399414","35.360965728759766","35.360965728759766","35.360965728759766","13.068668365478516","13.068668365478516","13.068668365478516","51.886775970458984","51.886775970458984","51.886775970458984","35.46563720703125","35.46563720703125","35.46563720703125","12.590495109558105","12.590495109558105","12.590495109558105"
"12299","46.639892578125","46.639892578125","46.639892578125","33.80976104736328","33.80976104736328","33.80976104736328","12.60574722290039","12.60574722290039","12.60574722290039","46.77335739135742","46.77335739135742","46.77335739135742","33.84648895263672","33.84648895263672","33.84648895263672","12.411116600036621","12.411116600036621","12.411116600036621"
"12329","50.44968795776367","50.44968795776367","50.44968795776367","38.62754440307617","38.62754440307617","38.62754440307617","13.077192306518555","13.077192306518555","13.077192306518555","50.54605484008789","50.54605484008789","50.54605484008789","38.63043975830078","38.63043975830078","38.63043975830078","12.807028770446777","12.807028770446777","12.807028770446777"
"12359","49.23017883300781","49.23017883300781","49.23017883300781","35.57200622558594","35.57200622558594","35.57200622558594","12.269248008728027","12.269248008728027","12.269248008728027","49.35005569458008","49.35005569458008","49.35005569458008","35.574893951416016","35.574893951416016","35.574893951416016","12.14808177947998","12.14808177947998","12.14808177947998"
"12389","51.41017532348633","51.41017532348633","51.41017532348633","38.98384094238281","38.98384094238281","38.98384094238281","14.609098434448242","14.609098434448242","14.609098434448242","51.47850799560547","51.47850799560547","51.47850799560547","39.00676727294922","39.00676727294922","39.00676727294922","14.299935340881348","14.299935340881348","14.299935340881348"
"12419","52.68857955932617","52.68857955932617","52.68857955932617","37.00682067871094","37.00682067871094","37.00682067871094","13.142817497253418","13.142817497253418","13.142817497253418","52.63645553588867","52.63645553588867","52.63645553588867","36.89580154418945","36.89580154418945","36.89580154418945","12.71316909790039","12.71316909790039","12.71316909790039"
"12449","49.82670974731445","49.82670974731445","49.82670974731445","35.895999908447266","35.895999908447266","35.895999908447266","13.727396965026855","13.727396965026855","13.727396965026855","49.60100555419922","49.60100555419922","49.60100555419922","35.84613800048828","35.84613800048828","35.84613800048828","13.537919998168945","13.537919998168945","13.537919998168945"
"12479","54.27840042114258","54.27840042114258","54.27840042114258","43.64686584472656","43.64686584472656","43.64686584472656","15.215961456298828","15.215961456298828","15.215961456298828","54.28435516357422","54.28435516357422","54.28435516357422","43.02374267578125","43.02374267578125","43.02374267578125","15.015509605407715","15.015509605407715","15.015509605407715"
"12509","49.5701904296875","49.5701904296875","49.5701904296875","41.79372024536133","41.79372024536133","41.79372024536133","14.19816780090332","14.19816780090332","14.19816780090332","49.67327117919922","49.67327117919922","49.67327117919922","41.96185302734375","41.96185302734375","41.96185302734375","14.001649856567383","14.001649856567383","14.001649856567383"
"12539","48.91358184814453","48.91358184814453","48.91358184814453","35.71051788330078","35.71051788330078","35.71051788330078","12.615918159484863","12.615918159484863","12.615918159484863","48.9681396484375","48.9681396484375","48.9681396484375","35.66382598876953","35.66382598876953","35.66382598876953","12.336305618286133","12.336305618286133","12.336305618286133"
"12569","51.41535186767578","51.41535186767578","51.41535186767578","38.14871597290039","38.14871597290039","38.14871597290039","13.339584350585938","13.339584350585938","13.339584350585938","51.59806442260742","51.59806442260742","51.59806442260742","38.238250732421875","38.238250732421875","38.238250732421875","13.2938814163208","13.2938814163208","13.2938814163208"
"12599","53.561527252197266","53.561527252197266","53.561527252197266","39.47510528564453","39.47510528564453","39.47510528564453","14.393503189086914","14.393503189086914","14.393503189086914","53.88603210449219","53.88603210449219","53.88603210449219","39.43745803833008","39.43745803833008","39.43745803833008","14.06961727142334","14.06961727142334","14.06961727142334"
"12629","52.28501892089844","52.28501892089844","52.28501892089844","39.58624267578125","39.58624267578125","39.58624267578125","14.344240188598633","14.344240188598633","14.344240188598633","52.24529266357422","52.24529266357422","52.24529266357422","39.6011962890625","39.6011962890625","39.6011962890625","14.2434663772583","14.2434663772583","14.2434663772583"
"12659","50.37806701660156","50.37806701660156","50.37806701660156","38.18017578125","38.18017578125","38.18017578125","15.136894226074219","15.136894226074219","15.136894226074219","50.477294921875","50.477294921875","50.477294921875","38.07831954956055","38.07831954956055","38.07831954956055","14.662550926208496","14.662550926208496","14.662550926208496"
"12689","52.75481414794922","52.75481414794922","52.75481414794922","42.661277770996094","42.661277770996094","42.661277770996094","17.016916275024414","17.016916275024414","17.016916275024414","52.77787399291992","52.77787399291992","52.77787399291992","42.748958587646484","42.748958587646484","42.748958587646484","16.33399200439453","16.33399200439453","16.33399200439453"
"12719","51.42749786376953","51.42749786376953","51.42749786376953","38.66864013671875","38.66864013671875","38.66864013671875","17.406993865966797","17.406993865966797","17.406993865966797","51.44118881225586","51.44118881225586","51.44118881225586","38.58624267578125","38.58624267578125","38.58624267578125","17.322362899780273","17.322362899780273","17.322362899780273"
"12749","51.14955139160156","51.14955139160156","51.14955139160156","36.32029724121094","36.32029724121094","36.32029724121094","13.848224639892578","13.848224639892578","13.848224639892578","51.09786605834961","51.09786605834961","51.09786605834961","36.37673568725586","36.37673568725586","36.37673568725586","13.763062477111816","13.763062477111816","13.763062477111816"
"12779","50.28596115112305","50.28596115112305","50.28596115112305","35.00218200683594","35.00218200683594","35.00218200683594","13.034543991088867","13.034543991088867","13.034543991088867","50.31220626831055","50.31220626831055","50.31220626831055","35.16323471069336","35.16323471069336","35.16323471069336","12.693015098571777","12.693015098571777","12.693015098571777"
"12809","50.76786422729492","50.76786422729492","50.76786422729492","35.944801330566406","35.944801330566406","35.944801330566406","13.207541465759277","13.207541465759277","13.207541465759277","50.73432922363281","50.73432922363281","50.73432922363281","35.75748825073242","35.75748825073242","35.75748825073242","13.228541374206543","13.228541374206543","13.228541374206543"
"12839","54.29714584350586","54.29714584350586","54.29714584350586","40.73383712768555","40.73383712768555","40.73383712768555","14.635401725769043","14.635401725769043","14.635401725769043","54.592323303222656","54.592323303222656","54.592323303222656","40.64543151855469","40.64543151855469","40.64543151855469","14.32504653930664","14.32504653930664","14.32504653930664"
"12869","49.586669921875","49.586669921875","49.586669921875","37.78763961791992","37.78763961791992","37.78763961791992","14.75664234161377","14.75664234161377","14.75664234161377","49.54302215576172","49.54302215576172","49.54302215576172","37.76736831665039","37.76736831665039","37.76736831665039","14.530611038208008","14.530611038208008","14.530611038208008"
"12899","51.639129638671875","51.639129638671875","51.639129638671875","38.878482818603516","38.878482818603516","38.878482818603516","14.176088333129883","14.176088333129883","14.176088333129883","51.616943359375","51.616943359375","51.616943359375","39.05256271362305","39.05256271362305","39.05256271362305","13.780607223510742","13.780607223510742","13.780607223510742"
"12929","51.93910217285156","51.93910217285156","51.93910217285156","40.04127502441406","40.04127502441406","40.04127502441406","15.736509323120117","15.736509323120117","15.736509323120117","51.71154022216797","51.71154022216797","51.71154022216797","40.0571174621582","40.0571174621582","40.0571174621582","15.736245155334473","15.736245155334473","15.736245155334473"
"12959","49.553714752197266","49.553714752197266","49.553714752197266","37.88544464111328","37.88544464111328","37.88544464111328","14.43268871307373","14.43268871307373","14.43268871307373","49.536903381347656","49.536903381347656","49.536903381347656","37.72948455810547","37.72948455810547","37.72948455810547","13.932300567626953","13.932300567626953","13.932300567626953"
"12989","52.602909088134766","52.602909088134766","52.602909088134766","39.85926055908203","39.85926055908203","39.85926055908203","13.216270446777344","13.216270446777344","13.216270446777344","52.559730529785156","52.559730529785156","52.559730529785156","39.9382438659668","39.9382438659668","39.9382438659668","12.933608055114746","12.933608055114746","12.933608055114746"
"13019","51.347469329833984","51.347469329833984","51.347469329833984","38.96297836303711","38.96297836303711","38.96297836303711","14.42406177520752","14.42406177520752","14.42406177520752","51.37311553955078","51.37311553955078","51.37311553955078","38.88717269897461","38.88717269897461","38.88717269897461","13.947624206542969","13.947624206542969","13.947624206542969"
"13049","53.79770278930664","53.79770278930664","53.79770278930664","39.120933532714844","39.120933532714844","39.120933532714844","14.258476257324219","14.258476257324219","14.258476257324219","53.85914611816406","53.85914611816406","53.85914611816406","38.998329162597656","38.998329162597656","38.998329162597656","14.12308406829834","14.12308406829834","14.12308406829834"
"13079","49.815975189208984","49.815975189208984","49.815975189208984","36.83279800415039","36.83279800415039","36.83279800415039","12.818056106567383","12.818056106567383","12.818056106567383","49.875457763671875","49.875457763671875","49.875457763671875","37.16138458251953","37.16138458251953","37.16138458251953","12.641777038574219","12.641777038574219","12.641777038574219"
"13109","49.461029052734375","49.461029052734375","49.461029052734375","35.92953872680664","35.92953872680664","35.92953872680664","12.666679382324219","12.666679382324219","12.666679382324219","49.49545669555664","49.49545669555664","49.49545669555664","35.967891693115234","35.967891693115234","35.967891693115234","12.524090766906738","12.524090766906738","12.524090766906738"
"13139","59.3077278137207","59.3077278137207","59.3077278137207","46.52578353881836","46.52578353881836","46.52578353881836","16.25143051147461","16.25143051147461","16.25143051147461","59.3475456237793","59.3475456237793","59.3475456237793","46.5265998840332","46.5265998840332","46.5265998840332","16.039793014526367","16.039793014526367","16.039793014526367"
"13169","50.12874984741211","50.12874984741211","50.12874984741211","35.52389144897461","35.52389144897461","35.52389144897461","13.422805786132812","13.422805786132812","13.422805786132812","50.20181655883789","50.20181655883789","50.20181655883789","35.411006927490234","35.411006927490234","35.411006927490234","13.198054313659668","13.198054313659668","13.198054313659668"
