"Step","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_10_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term__MAX","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_5_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term__MAX","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_0_hook_mlp_out_gpt2_jumprelu_fisher_true_project_Devign - losses/fisher_reg_term__MAX"
"4949","2.645749568939209","2.645749568939209","2.645749568939209","2.6336543560028076","2.6336543560028076","2.6336543560028076","3.1699137687683105","3.1699137687683105","3.1699137687683105"
"4979","2.6698944568634033","2.6698944568634033","2.6698944568634033","2.866903066635132","2.866903066635132","2.866903066635132","2.983386754989624","2.983386754989624","2.983386754989624"
"5009","2.7453179359436035","2.7453179359436035","2.7453179359436035","2.879204034805298","2.879204034805298","2.879204034805298","3.591517210006714","3.591517210006714","3.591517210006714"
"5039","2.771369457244873","2.771369457244873","2.771369457244873","2.9424633979797363","2.9424633979797363","2.9424633979797363","3.5302984714508057","3.5302984714508057","3.5302984714508057"
"5069","2.644118070602417","2.644118070602417","2.644118070602417","2.625519275665283","2.625519275665283","2.625519275665283","3.1521859169006348","3.1521859169006348","3.1521859169006348"
"5099","2.7661633491516113","2.7661633491516113","2.7661633491516113","2.7635111808776855","2.7635111808776855","2.7635111808776855","3.728170156478882","3.728170156478882","3.728170156478882"
"5129","2.825197458267212","2.825197458267212","2.825197458267212","2.5850112438201904","2.5850112438201904","2.5850112438201904","3.355374574661255","3.355374574661255","3.355374574661255"
"5159","4.53696346282959","4.53696346282959","4.53696346282959","2.8918893337249756","2.8918893337249756","2.8918893337249756","3.6210851669311523","3.6210851669311523","3.6210851669311523"
"5189","2.7267370223999023","2.7267370223999023","2.7267370223999023","2.8461241722106934","2.8461241722106934","2.8461241722106934","3.5928704738616943","3.5928704738616943","3.5928704738616943"
"5219","2.771343231201172","2.771343231201172","2.771343231201172","3.1735942363739014","3.1735942363739014","3.1735942363739014","3.5210351943969727","3.5210351943969727","3.5210351943969727"
"5249","2.751518726348877","2.751518726348877","2.751518726348877","2.7673277854919434","2.7673277854919434","2.7673277854919434","3.3352644443511963","3.3352644443511963","3.3352644443511963"
"5279","2.546491861343384","2.546491861343384","2.546491861343384","3.0528392791748047","3.0528392791748047","3.0528392791748047","3.1986260414123535","3.1986260414123535","3.1986260414123535"
"5309","2.65568470954895","2.65568470954895","2.65568470954895","3.2553374767303467","3.2553374767303467","3.2553374767303467","3.4577178955078125","3.4577178955078125","3.4577178955078125"
"5339","2.6694116592407227","2.6694116592407227","2.6694116592407227","2.925952672958374","2.925952672958374","2.925952672958374","3.7244367599487305","3.7244367599487305","3.7244367599487305"
"5369","3.145033597946167","3.145033597946167","3.145033597946167","2.784459114074707","2.784459114074707","2.784459114074707","3.3823132514953613","3.3823132514953613","3.3823132514953613"
"5399","2.765411853790283","2.765411853790283","2.765411853790283","3.027545213699341","3.027545213699341","3.027545213699341","3.5027856826782227","3.5027856826782227","3.5027856826782227"
"5429","2.5749804973602295","2.5749804973602295","2.5749804973602295","2.8121917247772217","2.8121917247772217","2.8121917247772217","3.398484945297241","3.398484945297241","3.398484945297241"
"5459","2.675773859024048","2.675773859024048","2.675773859024048","2.8680217266082764","2.8680217266082764","2.8680217266082764","3.574583053588867","3.574583053588867","3.574583053588867"
"5489","2.6801857948303223","2.6801857948303223","2.6801857948303223","2.871042490005493","2.871042490005493","2.871042490005493","3.687394857406616","3.687394857406616","3.687394857406616"
"5519","2.799129009246826","2.799129009246826","2.799129009246826","2.750364303588867","2.750364303588867","2.750364303588867","3.7283146381378174","3.7283146381378174","3.7283146381378174"
"5549","2.6271495819091797","2.6271495819091797","2.6271495819091797","2.5887980461120605","2.5887980461120605","2.5887980461120605","3.189725160598755","3.189725160598755","3.189725160598755"
"5579","3.20180344581604","3.20180344581604","3.20180344581604","3.0689098834991455","3.0689098834991455","3.0689098834991455","3.262413263320923","3.262413263320923","3.262413263320923"
"5609","2.5683398246765137","2.5683398246765137","2.5683398246765137","3.1294970512390137","3.1294970512390137","3.1294970512390137","3.643900156021118","3.643900156021118","3.643900156021118"
"5639","2.688214063644409","2.688214063644409","2.688214063644409","2.832782030105591","2.832782030105591","2.832782030105591","3.4776504039764404","3.4776504039764404","3.4776504039764404"
"5669","2.6028497219085693","2.6028497219085693","2.6028497219085693","2.749420404434204","2.749420404434204","2.749420404434204","3.27213191986084","3.27213191986084","3.27213191986084"
"5699","3.0188896656036377","3.0188896656036377","3.0188896656036377","2.633171319961548","2.633171319961548","2.633171319961548","3.4182019233703613","3.4182019233703613","3.4182019233703613"
"5729","2.5128445625305176","2.5128445625305176","2.5128445625305176","2.6287317276000977","2.6287317276000977","2.6287317276000977","3.32242751121521","3.32242751121521","3.32242751121521"
"5759","2.6244232654571533","2.6244232654571533","2.6244232654571533","2.91919207572937","2.91919207572937","2.91919207572937","3.5504438877105713","3.5504438877105713","3.5504438877105713"
"5789","2.592620372772217","2.592620372772217","2.592620372772217","2.8276913166046143","2.8276913166046143","2.8276913166046143","3.117380380630493","3.117380380630493","3.117380380630493"
"5819","2.6379644870758057","2.6379644870758057","2.6379644870758057","2.7986552715301514","2.7986552715301514","2.7986552715301514","3.661919116973877","3.661919116973877","3.661919116973877"
"5849","2.473663091659546","2.473663091659546","2.473663091659546","2.553392171859741","2.553392171859741","2.553392171859741","3.164550304412842","3.164550304412842","3.164550304412842"
"5879","2.666508674621582","2.666508674621582","2.666508674621582","2.845747232437134","2.845747232437134","2.845747232437134","3.600492477416992","3.600492477416992","3.600492477416992"
"5909","2.7187094688415527","2.7187094688415527","2.7187094688415527","3.0947301387786865","3.0947301387786865","3.0947301387786865","3.700117826461792","3.700117826461792","3.700117826461792"
"5939","2.9767532348632812","2.9767532348632812","2.9767532348632812","2.685917377471924","2.685917377471924","2.685917377471924","3.1263270378112793","3.1263270378112793","3.1263270378112793"
"5969","2.563897132873535","2.563897132873535","2.563897132873535","2.5271780490875244","2.5271780490875244","2.5271780490875244","3.0014963150024414","3.0014963150024414","3.0014963150024414"
"5999","2.5636606216430664","2.5636606216430664","2.5636606216430664","2.697902202606201","2.697902202606201","2.697902202606201","3.403435707092285","3.403435707092285","3.403435707092285"
"6029","2.515890121459961","2.515890121459961","2.515890121459961","2.8064939975738525","2.8064939975738525","2.8064939975738525","3.373049020767212","3.373049020767212","3.373049020767212"
"6059","3.4554617404937744","3.4554617404937744","3.4554617404937744","2.7183380126953125","2.7183380126953125","2.7183380126953125","3.437127113342285","3.437127113342285","3.437127113342285"
"6089","2.518510103225708","2.518510103225708","2.518510103225708","2.6892411708831787","2.6892411708831787","2.6892411708831787","3.2034900188446045","3.2034900188446045","3.2034900188446045"
"6119","2.5851171016693115","2.5851171016693115","2.5851171016693115","2.873197555541992","2.873197555541992","2.873197555541992","3.4504284858703613","3.4504284858703613","3.4504284858703613"
"6149","2.645090341567993","2.645090341567993","2.645090341567993","2.7693285942077637","2.7693285942077637","2.7693285942077637","3.450984477996826","3.450984477996826","3.450984477996826"
"6179","2.602625608444214","2.602625608444214","2.602625608444214","2.80291748046875","2.80291748046875","2.80291748046875","3.740837335586548","3.740837335586548","3.740837335586548"
"6209","3.615772008895874","3.615772008895874","3.615772008895874","2.9267399311065674","2.9267399311065674","2.9267399311065674","3.5446903705596924","3.5446903705596924","3.5446903705596924"
"6239","2.4352078437805176","2.4352078437805176","2.4352078437805176","2.8189756870269775","2.8189756870269775","2.8189756870269775","3.4513959884643555","3.4513959884643555","3.4513959884643555"
"6269","2.5354669094085693","2.5354669094085693","2.5354669094085693","2.7829713821411133","2.7829713821411133","2.7829713821411133","3.3104045391082764","3.3104045391082764","3.3104045391082764"
"6299","2.481064796447754","2.481064796447754","2.481064796447754","2.6951560974121094","2.6951560974121094","2.6951560974121094","3.240211009979248","3.240211009979248","3.240211009979248"
"6329","3.693492889404297","3.693492889404297","3.693492889404297","2.5436058044433594","2.5436058044433594","2.5436058044433594","3.2496068477630615","3.2496068477630615","3.2496068477630615"
"6359","2.4952805042266846","2.4952805042266846","2.4952805042266846","2.5954439640045166","2.5954439640045166","2.5954439640045166","3.05132794380188","3.05132794380188","3.05132794380188"
"6389","2.5453784465789795","2.5453784465789795","2.5453784465789795","2.7020201683044434","2.7020201683044434","2.7020201683044434","3.380222797393799","3.380222797393799","3.380222797393799"
"6419","2.4318177700042725","2.4318177700042725","2.4318177700042725","2.710019588470459","2.710019588470459","2.710019588470459","3.260399341583252","3.260399341583252","3.260399341583252"
"6449","2.492199659347534","2.492199659347534","2.492199659347534","2.799487352371216","2.799487352371216","2.799487352371216","3.3573591709136963","3.3573591709136963","3.3573591709136963"
"6479","2.803715705871582","2.803715705871582","2.803715705871582","2.817580461502075","2.817580461502075","2.817580461502075","4.190905570983887","4.190905570983887","4.190905570983887"
"6509","3.1271324157714844","3.1271324157714844","3.1271324157714844","3.1425182819366455","3.1425182819366455","3.1425182819366455","3.3054683208465576","3.3054683208465576","3.3054683208465576"
"6539","2.461796522140503","2.461796522140503","2.461796522140503","2.68812894821167","2.68812894821167","2.68812894821167","3.100674867630005","3.100674867630005","3.100674867630005"
"6569","2.5821621417999268","2.5821621417999268","2.5821621417999268","2.6522858142852783","2.6522858142852783","2.6522858142852783","3.216663122177124","3.216663122177124","3.216663122177124"
"6599","2.519801378250122","2.519801378250122","2.519801378250122","2.6279516220092773","2.6279516220092773","2.6279516220092773","3.4692463874816895","3.4692463874816895","3.4692463874816895"
"6629","2.6037817001342773","2.6037817001342773","2.6037817001342773","2.8579018115997314","2.8579018115997314","2.8579018115997314","3.50473690032959","3.50473690032959","3.50473690032959"
"6659","4.279584884643555","4.279584884643555","4.279584884643555","3.067458391189575","3.067458391189575","3.067458391189575","3.080765962600708","3.080765962600708","3.080765962600708"
"6689","2.47157883644104","2.47157883644104","2.47157883644104","3.0209546089172363","3.0209546089172363","3.0209546089172363","3.5389745235443115","3.5389745235443115","3.5389745235443115"
"6719","2.5812883377075195","2.5812883377075195","2.5812883377075195","3.075590133666992","3.075590133666992","3.075590133666992","3.3150463104248047","3.3150463104248047","3.3150463104248047"
"6749","2.7358322143554688","2.7358322143554688","2.7358322143554688","2.6632280349731445","2.6632280349731445","2.6632280349731445","3.631812572479248","3.631812572479248","3.631812572479248"
"6779","4.172613620758057","4.172613620758057","4.172613620758057","2.575950860977173","2.575950860977173","2.575950860977173","3.4176509380340576","3.4176509380340576","3.4176509380340576"
"6809","2.401029109954834","2.401029109954834","2.401029109954834","2.617873430252075","2.617873430252075","2.617873430252075","3.1757588386535645","3.1757588386535645","3.1757588386535645"
"6839","2.7196075916290283","2.7196075916290283","2.7196075916290283","2.6214404106140137","2.6214404106140137","2.6214404106140137","3.266138792037964","3.266138792037964","3.266138792037964"
"6869","2.507399320602417","2.507399320602417","2.507399320602417","2.702037811279297","2.702037811279297","2.702037811279297","3.4279539585113525","3.4279539585113525","3.4279539585113525"
"6899","2.614428758621216","2.614428758621216","2.614428758621216","2.9752604961395264","2.9752604961395264","2.9752604961395264","3.4968230724334717","3.4968230724334717","3.4968230724334717"
"6929","2.4266717433929443","2.4266717433929443","2.4266717433929443","2.6402804851531982","2.6402804851531982","2.6402804851531982","3.3459858894348145","3.3459858894348145","3.3459858894348145"
"6959","2.4475622177124023","2.4475622177124023","2.4475622177124023","2.9369616508483887","2.9369616508483887","2.9369616508483887","3.6794586181640625","3.6794586181640625","3.6794586181640625"
"6989","2.577125072479248","2.577125072479248","2.577125072479248","2.691939115524292","2.691939115524292","2.691939115524292","3.428553342819214","3.428553342819214","3.428553342819214"
"7019","2.538753032684326","2.538753032684326","2.538753032684326","2.798985719680786","2.798985719680786","2.798985719680786","3.5757482051849365","3.5757482051849365","3.5757482051849365"
"7049","2.754678964614868","2.754678964614868","2.754678964614868","2.8425204753875732","2.8425204753875732","2.8425204753875732","3.034237861633301","3.034237861633301","3.034237861633301"
"7079","2.5326056480407715","2.5326056480407715","2.5326056480407715","2.6496379375457764","2.6496379375457764","2.6496379375457764","3.3127832412719727","3.3127832412719727","3.3127832412719727"
"7109","2.561614990234375","2.561614990234375","2.561614990234375","3.00193190574646","3.00193190574646","3.00193190574646","3.7031097412109375","3.7031097412109375","3.7031097412109375"
"7139","2.56833815574646","2.56833815574646","2.56833815574646","2.7574663162231445","2.7574663162231445","2.7574663162231445","3.479246139526367","3.479246139526367","3.479246139526367"
"7169","2.478095531463623","2.478095531463623","2.478095531463623","2.8545925617218018","2.8545925617218018","2.8545925617218018","3.548349142074585","3.548349142074585","3.548349142074585"
"7199","2.3832461833953857","2.3832461833953857","2.3832461833953857","2.7299013137817383","2.7299013137817383","2.7299013137817383","3.672123908996582","3.672123908996582","3.672123908996582"
"7229","2.5171539783477783","2.5171539783477783","2.5171539783477783","2.7499334812164307","2.7499334812164307","2.7499334812164307","3.453474283218384","3.453474283218384","3.453474283218384"
"7259","2.99751877784729","2.99751877784729","2.99751877784729","2.7933099269866943","2.7933099269866943","2.7933099269866943","3.331348419189453","3.331348419189453","3.331348419189453"
"7289","2.568209171295166","2.568209171295166","2.568209171295166","2.9009435176849365","2.9009435176849365","2.9009435176849365","3.2892088890075684","3.2892088890075684","3.2892088890075684"
"7319","2.4534387588500977","2.4534387588500977","2.4534387588500977","2.9422547817230225","2.9422547817230225","2.9422547817230225","3.0017833709716797","3.0017833709716797","3.0017833709716797"
"7349","2.4392647743225098","2.4392647743225098","2.4392647743225098","2.6075243949890137","2.6075243949890137","2.6075243949890137","3.19461989402771","3.19461989402771","3.19461989402771"
"7379","2.385700225830078","2.385700225830078","2.385700225830078","2.8557353019714355","2.8557353019714355","2.8557353019714355","3.157672166824341","3.157672166824341","3.157672166824341"
"7409","2.4861226081848145","2.4861226081848145","2.4861226081848145","2.7890148162841797","2.7890148162841797","2.7890148162841797","3.7640957832336426","3.7640957832336426","3.7640957832336426"
"7439","2.6380553245544434","2.6380553245544434","2.6380553245544434","2.86751127243042","2.86751127243042","2.86751127243042","3.8808367252349854","3.8808367252349854","3.8808367252349854"
"7469","2.42568039894104","2.42568039894104","2.42568039894104","2.6114871501922607","2.6114871501922607","2.6114871501922607","3.3081750869750977","3.3081750869750977","3.3081750869750977"
"7499","2.4507951736450195","2.4507951736450195","2.4507951736450195","2.679558753967285","2.679558753967285","2.679558753967285","3.2434990406036377","3.2434990406036377","3.2434990406036377"
"7529","2.674798011779785","2.674798011779785","2.674798011779785","2.99308705329895","2.99308705329895","2.99308705329895","3.9149651527404785","3.9149651527404785","3.9149651527404785"
"7559","2.455658197402954","2.455658197402954","2.455658197402954","2.809436082839966","2.809436082839966","2.809436082839966","3.360337257385254","3.360337257385254","3.360337257385254"
"7589","2.5287914276123047","2.5287914276123047","2.5287914276123047","2.730466842651367","2.730466842651367","2.730466842651367","3.445230007171631","3.445230007171631","3.445230007171631"
"7619","2.93365740776062","2.93365740776062","2.93365740776062","2.587359666824341","2.587359666824341","2.587359666824341","3.255582094192505","3.255582094192505","3.255582094192505"
"7649","2.431702136993408","2.431702136993408","2.431702136993408","2.5704197883605957","2.5704197883605957","2.5704197883605957","3.3085856437683105","3.3085856437683105","3.3085856437683105"
"7679","2.562636137008667","2.562636137008667","2.562636137008667","2.7480263710021973","2.7480263710021973","2.7480263710021973","3.4977853298187256","3.4977853298187256","3.4977853298187256"
"7709","2.62054443359375","2.62054443359375","2.62054443359375","2.752506732940674","2.752506732940674","2.752506732940674","3.414769172668457","3.414769172668457","3.414769172668457"
"7739","2.4808413982391357","2.4808413982391357","2.4808413982391357","2.7162163257598877","2.7162163257598877","2.7162163257598877","3.3583836555480957","3.3583836555480957","3.3583836555480957"
"7769","2.4825541973114014","2.4825541973114014","2.4825541973114014","2.712254524230957","2.712254524230957","2.712254524230957","3.4109785556793213","3.4109785556793213","3.4109785556793213"
"7799","2.3695485591888428","2.3695485591888428","2.3695485591888428","2.629624605178833","2.629624605178833","2.629624605178833","3.4288060665130615","3.4288060665130615","3.4288060665130615"
"7829","2.410057544708252","2.410057544708252","2.410057544708252","2.686854839324951","2.686854839324951","2.686854839324951","3.4288930892944336","3.4288930892944336","3.4288930892944336"
"7859","2.4779648780822754","2.4779648780822754","2.4779648780822754","2.8242111206054688","2.8242111206054688","2.8242111206054688","3.2095561027526855","3.2095561027526855","3.2095561027526855"
"7889","2.388700008392334","2.388700008392334","2.388700008392334","3.0340232849121094","3.0340232849121094","3.0340232849121094","3.2402191162109375","3.2402191162109375","3.2402191162109375"
"7919","2.504096746444702","2.504096746444702","2.504096746444702","2.790151357650757","2.790151357650757","2.790151357650757","3.2599377632141113","3.2599377632141113","3.2599377632141113"
"7949","2.581277370452881","2.581277370452881","2.581277370452881","2.7150397300720215","2.7150397300720215","2.7150397300720215","3.3361287117004395","3.3361287117004395","3.3361287117004395"
"7979","2.4067153930664062","2.4067153930664062","2.4067153930664062","2.50551176071167","2.50551176071167","2.50551176071167","3.1318023204803467","3.1318023204803467","3.1318023204803467"
"8009","2.3351526260375977","2.3351526260375977","2.3351526260375977","2.6348745822906494","2.6348745822906494","2.6348745822906494","3.177671432495117","3.177671432495117","3.177671432495117"
"8039","2.3395493030548096","2.3395493030548096","2.3395493030548096","2.58709979057312","2.58709979057312","2.58709979057312","3.2695152759552","3.2695152759552","3.2695152759552"
"8069","2.3132290840148926","2.3132290840148926","2.3132290840148926","2.7271275520324707","2.7271275520324707","2.7271275520324707","3.206498384475708","3.206498384475708","3.206498384475708"
"8099","2.4616570472717285","2.4616570472717285","2.4616570472717285","2.7754833698272705","2.7754833698272705","2.7754833698272705","3.3814427852630615","3.3814427852630615","3.3814427852630615"
"8129","2.337641477584839","2.337641477584839","2.337641477584839","2.5292727947235107","2.5292727947235107","2.5292727947235107","3.104351043701172","3.104351043701172","3.104351043701172"
"8159","2.484673023223877","2.484673023223877","2.484673023223877","2.737420082092285","2.737420082092285","2.737420082092285","3.544510841369629","3.544510841369629","3.544510841369629"
"8189","2.463670492172241","2.463670492172241","2.463670492172241","2.683581590652466","2.683581590652466","2.683581590652466","3.3656163215637207","3.3656163215637207","3.3656163215637207"
"8219","2.4396841526031494","2.4396841526031494","2.4396841526031494","2.883761167526245","2.883761167526245","2.883761167526245","3.2272350788116455","3.2272350788116455","3.2272350788116455"
"8249","2.3384320735931396","2.3384320735931396","2.3384320735931396","2.642076253890991","2.642076253890991","2.642076253890991","3.4479191303253174","3.4479191303253174","3.4479191303253174"
"8279","2.414742946624756","2.414742946624756","2.414742946624756","2.7150230407714844","2.7150230407714844","2.7150230407714844","3.101482391357422","3.101482391357422","3.101482391357422"
"8309","2.6160967350006104","2.6160967350006104","2.6160967350006104","2.764437198638916","2.764437198638916","2.764437198638916","3.453857898712158","3.453857898712158","3.453857898712158"
"8339","2.452091693878174","2.452091693878174","2.452091693878174","3.1665518283843994","3.1665518283843994","3.1665518283843994","3.220367908477783","3.220367908477783","3.220367908477783"
"8369","2.6057705879211426","2.6057705879211426","2.6057705879211426","2.830756425857544","2.830756425857544","2.830756425857544","3.4287307262420654","3.4287307262420654","3.4287307262420654"
"8399","2.476285696029663","2.476285696029663","2.476285696029663","2.6532301902770996","2.6532301902770996","2.6532301902770996","3.3173582553863525","3.3173582553863525","3.3173582553863525"
"8429","2.4527761936187744","2.4527761936187744","2.4527761936187744","2.637138843536377","2.637138843536377","2.637138843536377","3.351036310195923","3.351036310195923","3.351036310195923"
"8459","2.3934175968170166","2.3934175968170166","2.3934175968170166","2.8090224266052246","2.8090224266052246","2.8090224266052246","3.2951083183288574","3.2951083183288574","3.2951083183288574"
"8489","2.5086476802825928","2.5086476802825928","2.5086476802825928","2.733086585998535","2.733086585998535","2.733086585998535","3.321129083633423","3.321129083633423","3.321129083633423"
"8519","2.4367926120758057","2.4367926120758057","2.4367926120758057","2.89250111579895","2.89250111579895","2.89250111579895","3.2302772998809814","3.2302772998809814","3.2302772998809814"
"8549","2.452948808670044","2.452948808670044","2.452948808670044","2.898953676223755","2.898953676223755","2.898953676223755","3.5988833904266357","3.5988833904266357","3.5988833904266357"
"8579","2.41646146774292","2.41646146774292","2.41646146774292","2.764155864715576","2.764155864715576","2.764155864715576","3.499162435531616","3.499162435531616","3.499162435531616"
"8609","2.517749786376953","2.517749786376953","2.517749786376953","2.611095428466797","2.611095428466797","2.611095428466797","3.3436174392700195","3.3436174392700195","3.3436174392700195"
"8639","2.4624385833740234","2.4624385833740234","2.4624385833740234","2.9137520790100098","2.9137520790100098","2.9137520790100098","3.1370317935943604","3.1370317935943604","3.1370317935943604"
"8669","2.3802366256713867","2.3802366256713867","2.3802366256713867","2.61385178565979","2.61385178565979","2.61385178565979","3.378041982650757","3.378041982650757","3.378041982650757"
"8699","2.603375196456909","2.603375196456909","2.603375196456909","2.7561683654785156","2.7561683654785156","2.7561683654785156","3.361314535140991","3.361314535140991","3.361314535140991"
"8729","2.463035821914673","2.463035821914673","2.463035821914673","2.728116989135742","2.728116989135742","2.728116989135742","3.196871280670166","3.196871280670166","3.196871280670166"
"8759","2.4855024814605713","2.4855024814605713","2.4855024814605713","2.732914447784424","2.732914447784424","2.732914447784424","3.2874767780303955","3.2874767780303955","3.2874767780303955"
"8789","2.3582546710968018","2.3582546710968018","2.3582546710968018","2.815103769302368","2.815103769302368","2.815103769302368","3.336099863052368","3.336099863052368","3.336099863052368"
"8819","2.48573637008667","2.48573637008667","2.48573637008667","2.847806215286255","2.847806215286255","2.847806215286255","3.192875385284424","3.192875385284424","3.192875385284424"
"8849","2.4135653972625732","2.4135653972625732","2.4135653972625732","2.7568111419677734","2.7568111419677734","2.7568111419677734","3.3658413887023926","3.3658413887023926","3.3658413887023926"
"8879","2.449298858642578","2.449298858642578","2.449298858642578","2.96142840385437","2.96142840385437","2.96142840385437","3.159235715866089","3.159235715866089","3.159235715866089"
"8909","2.3611321449279785","2.3611321449279785","2.3611321449279785","2.6763205528259277","2.6763205528259277","2.6763205528259277","3.135044574737549","3.135044574737549","3.135044574737549"
"8939","2.297402858734131","2.297402858734131","2.297402858734131","2.5653038024902344","2.5653038024902344","2.5653038024902344","3.1993494033813477","3.1993494033813477","3.1993494033813477"
"8969","2.3657355308532715","2.3657355308532715","2.3657355308532715","2.8027806282043457","2.8027806282043457","2.8027806282043457","3.3400964736938477","3.3400964736938477","3.3400964736938477"
"8999","2.3668885231018066","2.3668885231018066","2.3668885231018066","2.637856960296631","2.637856960296631","2.637856960296631","3.3980553150177","3.3980553150177","3.3980553150177"
"9029","2.296724796295166","2.296724796295166","2.296724796295166","2.606058359146118","2.606058359146118","2.606058359146118","3.079630136489868","3.079630136489868","3.079630136489868"
"9059","2.375328540802002","2.375328540802002","2.375328540802002","2.761195659637451","2.761195659637451","2.761195659637451","3.165008068084717","3.165008068084717","3.165008068084717"
"9089","2.477501153945923","2.477501153945923","2.477501153945923","2.705501079559326","2.705501079559326","2.705501079559326","3.6327030658721924","3.6327030658721924","3.6327030658721924"
"9119","2.4862213134765625","2.4862213134765625","2.4862213134765625","2.769049882888794","2.769049882888794","2.769049882888794","3.5563342571258545","3.5563342571258545","3.5563342571258545"
"9149","2.4306836128234863","2.4306836128234863","2.4306836128234863","2.896754503250122","2.896754503250122","2.896754503250122","3.346836805343628","3.346836805343628","3.346836805343628"
"9179","2.3842949867248535","2.3842949867248535","2.3842949867248535","2.83331036567688","2.83331036567688","2.83331036567688","3.345257520675659","3.345257520675659","3.345257520675659"
"9209","2.3914270401000977","2.3914270401000977","2.3914270401000977","2.6663200855255127","2.6663200855255127","2.6663200855255127","3.2358455657958984","3.2358455657958984","3.2358455657958984"
"9239","2.352993965148926","2.352993965148926","2.352993965148926","2.6466832160949707","2.6466832160949707","2.6466832160949707","3.1640543937683105","3.1640543937683105","3.1640543937683105"
"9269","2.30472731590271","2.30472731590271","2.30472731590271","2.65093994140625","2.65093994140625","2.65093994140625","3.001906633377075","3.001906633377075","3.001906633377075"
"9299","2.255364418029785","2.255364418029785","2.255364418029785","2.746751546859741","2.746751546859741","2.746751546859741","3.0781517028808594","3.0781517028808594","3.0781517028808594"
"9329","2.4225924015045166","2.4225924015045166","2.4225924015045166","2.6136322021484375","2.6136322021484375","2.6136322021484375","3.320539712905884","3.320539712905884","3.320539712905884"
"9359","2.3783833980560303","2.3783833980560303","2.3783833980560303","2.628180503845215","2.628180503845215","2.628180503845215","3.4284913539886475","3.4284913539886475","3.4284913539886475"
"9389","2.2538392543792725","2.2538392543792725","2.2538392543792725","2.4523978233337402","2.4523978233337402","2.4523978233337402","3.27285099029541","3.27285099029541","3.27285099029541"
"9419","2.37143874168396","2.37143874168396","2.37143874168396","2.5777673721313477","2.5777673721313477","2.5777673721313477","3.2720553874969482","3.2720553874969482","3.2720553874969482"
"9449","2.4298343658447266","2.4298343658447266","2.4298343658447266","2.7912065982818604","2.7912065982818604","2.7912065982818604","3.3180830478668213","3.3180830478668213","3.3180830478668213"
"9479","2.3584883213043213","2.3584883213043213","2.3584883213043213","2.8741509914398193","2.8741509914398193","2.8741509914398193","3.305394411087036","3.305394411087036","3.305394411087036"
"9509","2.3633785247802734","2.3633785247802734","2.3633785247802734","2.661113739013672","2.661113739013672","2.661113739013672","3.285209894180298","3.285209894180298","3.285209894180298"
"9539","2.4438750743865967","2.4438750743865967","2.4438750743865967","2.876401901245117","2.876401901245117","2.876401901245117","3.5123143196105957","3.5123143196105957","3.5123143196105957"
"9569","2.2707765102386475","2.2707765102386475","2.2707765102386475","2.4802682399749756","2.4802682399749756","2.4802682399749756","3.071920394897461","3.071920394897461","3.071920394897461"
"9599","2.256681203842163","2.256681203842163","2.256681203842163","2.778897523880005","2.778897523880005","2.778897523880005","3.055211067199707","3.055211067199707","3.055211067199707"
"9629","2.430356740951538","2.430356740951538","2.430356740951538","2.61661434173584","2.61661434173584","2.61661434173584","2.9504973888397217","2.9504973888397217","2.9504973888397217"
"9659","3.3900561332702637","3.3900561332702637","3.3900561332702637","2.8134124279022217","2.8134124279022217","2.8134124279022217","3.012559413909912","3.012559413909912","3.012559413909912"
"9689","2.3651483058929443","2.3651483058929443","2.3651483058929443","2.6918187141418457","2.6918187141418457","2.6918187141418457","3.104613780975342","3.104613780975342","3.104613780975342"
"9719","2.3370907306671143","2.3370907306671143","2.3370907306671143","2.53768253326416","2.53768253326416","2.53768253326416","3.1806957721710205","3.1806957721710205","3.1806957721710205"
"9749","2.194066047668457","2.194066047668457","2.194066047668457","2.326171636581421","2.326171636581421","2.326171636581421","2.951176881790161","2.951176881790161","2.951176881790161"
"9779","2.362506628036499","2.362506628036499","2.362506628036499","2.727648973464966","2.727648973464966","2.727648973464966","3.5189502239227295","3.5189502239227295","3.5189502239227295"
"9809","2.3292455673217773","2.3292455673217773","2.3292455673217773","2.770059823989868","2.770059823989868","2.770059823989868","3.4082131385803223","3.4082131385803223","3.4082131385803223"
"9839","2.340296506881714","2.340296506881714","2.340296506881714","2.6068949699401855","2.6068949699401855","2.6068949699401855","3.2332839965820312","3.2332839965820312","3.2332839965820312"
"9869","2.512411117553711","2.512411117553711","2.512411117553711","2.7696533203125","2.7696533203125","2.7696533203125","3.2759673595428467","3.2759673595428467","3.2759673595428467"
