"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_false_project_Devign - losses/mse_loss__MAX","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/mse_loss__MAX"
"9419","43.44985580444336","43.44985580444336","43.44985580444336","93.41047668457031","93.41047668457031","93.41047668457031","22.86101531982422","22.86101531982422","22.86101531982422","43.147743225097656","43.147743225097656","43.147743225097656","93.54177856445312","93.54177856445312","93.54177856445312","22.614633560180664","22.614633560180664","22.614633560180664"
"9449","45.49068832397461","45.49068832397461","45.49068832397461","90.13990020751953","90.13990020751953","90.13990020751953","24.96822166442871","24.96822166442871","24.96822166442871","45.23731231689453","45.23731231689453","45.23731231689453","89.13494110107422","89.13494110107422","89.13494110107422","24.847585678100586","24.847585678100586","24.847585678100586"
"9479","43.83708572387695","43.83708572387695","43.83708572387695","98.23814392089844","98.23814392089844","98.23814392089844","21.538555145263672","21.538555145263672","21.538555145263672","43.95883560180664","43.95883560180664","43.95883560180664","97.73445129394531","97.73445129394531","97.73445129394531","21.469507217407227","21.469507217407227","21.469507217407227"
"9509","45.79418182373047","45.79418182373047","45.79418182373047","98.77481842041016","98.77481842041016","98.77481842041016","18.962066650390625","18.962066650390625","18.962066650390625","45.56358337402344","45.56358337402344","45.56358337402344","97.63223266601562","97.63223266601562","97.63223266601562","18.91282081604004","18.91282081604004","18.91282081604004"
"9539","43.46180725097656","43.46180725097656","43.46180725097656","92.04216766357422","92.04216766357422","92.04216766357422","29.121801376342773","29.121801376342773","29.121801376342773","43.08138656616211","43.08138656616211","43.08138656616211","91.17476654052734","91.17476654052734","91.17476654052734","28.663908004760742","28.663908004760742","28.663908004760742"
"9569","45.08274459838867","45.08274459838867","45.08274459838867","101.72053527832031","101.72053527832031","101.72053527832031","23.019594192504883","23.019594192504883","23.019594192504883","45.145965576171875","45.145965576171875","45.145965576171875","101.65778350830078","101.65778350830078","101.65778350830078","22.908153533935547","22.908153533935547","22.908153533935547"
"9599","45.603816986083984","45.603816986083984","45.603816986083984","105.31182098388672","105.31182098388672","105.31182098388672","35.48649597167969","35.48649597167969","35.48649597167969","45.54777145385742","45.54777145385742","45.54777145385742","105.79354095458984","105.79354095458984","105.79354095458984","35.52466583251953","35.52466583251953","35.52466583251953"
"9629","47.88392639160156","47.88392639160156","47.88392639160156","96.43781280517578","96.43781280517578","96.43781280517578","31.226215362548828","31.226215362548828","31.226215362548828","48.06267547607422","48.06267547607422","48.06267547607422","96.7182388305664","96.7182388305664","96.7182388305664","31.179716110229492","31.179716110229492","31.179716110229492"
"9659","48.824989318847656","48.824989318847656","48.824989318847656","107.62682342529297","107.62682342529297","107.62682342529297","37.17981719970703","37.17981719970703","37.17981719970703","48.5280647277832","48.5280647277832","48.5280647277832","107.58649444580078","107.58649444580078","107.58649444580078","37.06477355957031","37.06477355957031","37.06477355957031"
"9689","43.293479919433594","43.293479919433594","43.293479919433594","99.32575988769531","99.32575988769531","99.32575988769531","19.80268096923828","19.80268096923828","19.80268096923828","42.98945617675781","42.98945617675781","42.98945617675781","99.52071380615234","99.52071380615234","99.52071380615234","19.938135147094727","19.938135147094727","19.938135147094727"
"9719","37.596073150634766","37.596073150634766","37.596073150634766","82.42271423339844","82.42271423339844","82.42271423339844","19.52035903930664","19.52035903930664","19.52035903930664","37.46261978149414","37.46261978149414","37.46261978149414","83.107421875","83.107421875","83.107421875","19.379289627075195","19.379289627075195","19.379289627075195"
"9749","46.722137451171875","46.722137451171875","46.722137451171875","102.53132629394531","102.53132629394531","102.53132629394531","24.742712020874023","24.742712020874023","24.742712020874023","46.66945266723633","46.66945266723633","46.66945266723633","102.4169921875","102.4169921875","102.4169921875","24.68282127380371","24.68282127380371","24.68282127380371"
"9779","42.10928726196289","42.10928726196289","42.10928726196289","91.14503479003906","91.14503479003906","91.14503479003906","21.285289764404297","21.285289764404297","21.285289764404297","41.79401779174805","41.79401779174805","41.79401779174805","91.09758758544922","91.09758758544922","91.09758758544922","21.00468635559082","21.00468635559082","21.00468635559082"
"9809","40.8076286315918","40.8076286315918","40.8076286315918","89.3226547241211","89.3226547241211","89.3226547241211","21.467130661010742","21.467130661010742","21.467130661010742","40.57244873046875","40.57244873046875","40.57244873046875","88.39981079101562","88.39981079101562","88.39981079101562","21.5430908203125","21.5430908203125","21.5430908203125"
"9839","46.63870620727539","46.63870620727539","46.63870620727539","106.16239929199219","106.16239929199219","106.16239929199219","28.467174530029297","28.467174530029297","28.467174530029297","46.66864776611328","46.66864776611328","46.66864776611328","106.61820220947266","106.61820220947266","106.61820220947266","28.217973709106445","28.217973709106445","28.217973709106445"
"9869","42.06752395629883","42.06752395629883","42.06752395629883","85.9432144165039","85.9432144165039","85.9432144165039","20.553686141967773","20.553686141967773","20.553686141967773","42.17551803588867","42.17551803588867","42.17551803588867","85.88175964355469","85.88175964355469","85.88175964355469","20.431825637817383","20.431825637817383","20.431825637817383"
"9899","45.16895294189453","45.16895294189453","45.16895294189453","99.19857025146484","99.19857025146484","99.19857025146484","21.2576847076416","21.2576847076416","21.2576847076416","45.075897216796875","45.075897216796875","45.075897216796875","99.49461364746094","99.49461364746094","99.49461364746094","21.22403335571289","21.22403335571289","21.22403335571289"
"9929","40.93474197387695","40.93474197387695","40.93474197387695","94.03609466552734","94.03609466552734","94.03609466552734","29.687143325805664","29.687143325805664","29.687143325805664","40.80722427368164","40.80722427368164","40.80722427368164","93.80765533447266","93.80765533447266","93.80765533447266","29.505537033081055","29.505537033081055","29.505537033081055"
"9959","44.62006759643555","44.62006759643555","44.62006759643555","92.37972259521484","92.37972259521484","92.37972259521484","27.721933364868164","27.721933364868164","27.721933364868164","44.57091522216797","44.57091522216797","44.57091522216797","92.45902252197266","92.45902252197266","92.45902252197266","27.74213409423828","27.74213409423828","27.74213409423828"
"9989","41.72466278076172","41.72466278076172","41.72466278076172","94.28824615478516","94.28824615478516","94.28824615478516","27.717498779296875","27.717498779296875","27.717498779296875","41.61806869506836","41.61806869506836","41.61806869506836","93.95155334472656","93.95155334472656","93.95155334472656","27.659008026123047","27.659008026123047","27.659008026123047"
"10019","45.34470748901367","45.34470748901367","45.34470748901367","102.34587860107422","102.34587860107422","102.34587860107422","28.194671630859375","28.194671630859375","28.194671630859375","45.31216812133789","45.31216812133789","45.31216812133789","101.86713409423828","101.86713409423828","101.86713409423828","28.098163604736328","28.098163604736328","28.098163604736328"
"10049","42.53116989135742","42.53116989135742","42.53116989135742","92.6439208984375","92.6439208984375","92.6439208984375","24.70160675048828","24.70160675048828","24.70160675048828","42.52700424194336","42.52700424194336","42.52700424194336","92.23896026611328","92.23896026611328","92.23896026611328","24.717416763305664","24.717416763305664","24.717416763305664"
"10079","43.295860290527344","43.295860290527344","43.295860290527344","94.68224334716797","94.68224334716797","94.68224334716797","27.247228622436523","27.247228622436523","27.247228622436523","43.26323699951172","43.26323699951172","43.26323699951172","95.32013702392578","95.32013702392578","95.32013702392578","27.114858627319336","27.114858627319336","27.114858627319336"
"10109","42.255428314208984","42.255428314208984","42.255428314208984","95.34268188476562","95.34268188476562","95.34268188476562","22.127695083618164","22.127695083618164","22.127695083618164","42.05365753173828","42.05365753173828","42.05365753173828","95.12071990966797","95.12071990966797","95.12071990966797","22.32842445373535","22.32842445373535","22.32842445373535"
"10139","44.95759201049805","44.95759201049805","44.95759201049805","96.58855438232422","96.58855438232422","96.58855438232422","19.01765251159668","19.01765251159668","19.01765251159668","44.87178039550781","44.87178039550781","44.87178039550781","96.6139907836914","96.6139907836914","96.6139907836914","18.868167877197266","18.868167877197266","18.868167877197266"
"10169","43.92879867553711","43.92879867553711","43.92879867553711","95.72621154785156","95.72621154785156","95.72621154785156","26.534217834472656","26.534217834472656","26.534217834472656","43.79164123535156","43.79164123535156","43.79164123535156","95.57884216308594","95.57884216308594","95.57884216308594","26.619117736816406","26.619117736816406","26.619117736816406"
"10199","48.36222457885742","48.36222457885742","48.36222457885742","102.74214935302734","102.74214935302734","102.74214935302734","27.039398193359375","27.039398193359375","27.039398193359375","48.23923873901367","48.23923873901367","48.23923873901367","102.59151458740234","102.59151458740234","102.59151458740234","26.985074996948242","26.985074996948242","26.985074996948242"
"10229","42.953250885009766","42.953250885009766","42.953250885009766","96.40933227539062","96.40933227539062","96.40933227539062","21.396942138671875","21.396942138671875","21.396942138671875","42.86626052856445","42.86626052856445","42.86626052856445","95.84793090820312","95.84793090820312","95.84793090820312","21.386322021484375","21.386322021484375","21.386322021484375"
"10259","41.19456481933594","41.19456481933594","41.19456481933594","96.0248031616211","96.0248031616211","96.0248031616211","21.768444061279297","21.768444061279297","21.768444061279297","41.01447677612305","41.01447677612305","41.01447677612305","95.7063980102539","95.7063980102539","95.7063980102539","21.626468658447266","21.626468658447266","21.626468658447266"
"10289","40.258296966552734","40.258296966552734","40.258296966552734","89.33210754394531","89.33210754394531","89.33210754394531","23.074676513671875","23.074676513671875","23.074676513671875","39.880489349365234","39.880489349365234","39.880489349365234","89.33567810058594","89.33567810058594","89.33567810058594","23.142797470092773","23.142797470092773","23.142797470092773"
"10319","40.53351593017578","40.53351593017578","40.53351593017578","83.27764129638672","83.27764129638672","83.27764129638672","17.691232681274414","17.691232681274414","17.691232681274414","40.475704193115234","40.475704193115234","40.475704193115234","83.73353576660156","83.73353576660156","83.73353576660156","17.50516700744629","17.50516700744629","17.50516700744629"
"10349","41.87418746948242","41.87418746948242","41.87418746948242","94.92335510253906","94.92335510253906","94.92335510253906","32.59891891479492","32.59891891479492","32.59891891479492","41.73713684082031","41.73713684082031","41.73713684082031","94.5172348022461","94.5172348022461","94.5172348022461","32.74886703491211","32.74886703491211","32.74886703491211"
"10379","44.10186004638672","44.10186004638672","44.10186004638672","97.56348419189453","97.56348419189453","97.56348419189453","27.940330505371094","27.940330505371094","27.940330505371094","44.0026741027832","44.0026741027832","44.0026741027832","97.69660186767578","97.69660186767578","97.69660186767578","28.180442810058594","28.180442810058594","28.180442810058594"
"10409","37.90544509887695","37.90544509887695","37.90544509887695","81.22463989257812","81.22463989257812","81.22463989257812","20.393964767456055","20.393964767456055","20.393964767456055","37.700889587402344","37.700889587402344","37.700889587402344","80.60089874267578","80.60089874267578","80.60089874267578","20.342302322387695","20.342302322387695","20.342302322387695"
"10439","42.99083709716797","42.99083709716797","42.99083709716797","94.08744049072266","94.08744049072266","94.08744049072266","19.114179611206055","19.114179611206055","19.114179611206055","42.994590759277344","42.994590759277344","42.994590759277344","93.84636688232422","93.84636688232422","93.84636688232422","19.096744537353516","19.096744537353516","19.096744537353516"
"10469","37.12112808227539","37.12112808227539","37.12112808227539","86.93791198730469","86.93791198730469","86.93791198730469","23.5823974609375","23.5823974609375","23.5823974609375","37.036277770996094","37.036277770996094","37.036277770996094","86.24809265136719","86.24809265136719","86.24809265136719","23.7606143951416","23.7606143951416","23.7606143951416"
"10499","39.78565216064453","39.78565216064453","39.78565216064453","87.6797866821289","87.6797866821289","87.6797866821289","19.865293502807617","19.865293502807617","19.865293502807617","39.577056884765625","39.577056884765625","39.577056884765625","87.96316528320312","87.96316528320312","87.96316528320312","19.893091201782227","19.893091201782227","19.893091201782227"
"10529","46.486351013183594","46.486351013183594","46.486351013183594","104.56197357177734","104.56197357177734","104.56197357177734","28.460805892944336","28.460805892944336","28.460805892944336","46.40376663208008","46.40376663208008","46.40376663208008","104.7685546875","104.7685546875","104.7685546875","28.323904037475586","28.323904037475586","28.323904037475586"
"10559","45.2159309387207","45.2159309387207","45.2159309387207","100.2621078491211","100.2621078491211","100.2621078491211","25.692794799804688","25.692794799804688","25.692794799804688","45.23249053955078","45.23249053955078","45.23249053955078","99.76099395751953","99.76099395751953","99.76099395751953","25.521869659423828","25.521869659423828","25.521869659423828"
"10589","40.139854431152344","40.139854431152344","40.139854431152344","85.87318420410156","85.87318420410156","85.87318420410156","19.608627319335938","19.608627319335938","19.608627319335938","39.94582748413086","39.94582748413086","39.94582748413086","85.42286682128906","85.42286682128906","85.42286682128906","19.381555557250977","19.381555557250977","19.381555557250977"
"10619","40.0526008605957","40.0526008605957","40.0526008605957","93.80372619628906","93.80372619628906","93.80372619628906","23.090620040893555","23.090620040893555","23.090620040893555","39.77857971191406","39.77857971191406","39.77857971191406","94.64962005615234","94.64962005615234","94.64962005615234","23.34865951538086","23.34865951538086","23.34865951538086"
"10649","50.366580963134766","50.366580963134766","50.366580963134766","104.50011444091797","104.50011444091797","104.50011444091797","27.624828338623047","27.624828338623047","27.624828338623047","50.32359313964844","50.32359313964844","50.32359313964844","104.45909881591797","104.45909881591797","104.45909881591797","27.27192497253418","27.27192497253418","27.27192497253418"
"10679","45.09636688232422","45.09636688232422","45.09636688232422","99.20914459228516","99.20914459228516","99.20914459228516","26.33185577392578","26.33185577392578","26.33185577392578","44.822425842285156","44.822425842285156","44.822425842285156","98.74462890625","98.74462890625","98.74462890625","26.060531616210938","26.060531616210938","26.060531616210938"
"10709","46.32123565673828","46.32123565673828","46.32123565673828","97.56046295166016","97.56046295166016","97.56046295166016","31.504873275756836","31.504873275756836","31.504873275756836","46.17949295043945","46.17949295043945","46.17949295043945","97.53156280517578","97.53156280517578","97.53156280517578","31.607519149780273","31.607519149780273","31.607519149780273"
"10739","46.94365310668945","46.94365310668945","46.94365310668945","100.27142333984375","100.27142333984375","100.27142333984375","24.769514083862305","24.769514083862305","24.769514083862305","47.12582778930664","47.12582778930664","47.12582778930664","99.96060180664062","99.96060180664062","99.96060180664062","25.04570770263672","25.04570770263672","25.04570770263672"
"10769","44.32194137573242","44.32194137573242","44.32194137573242","101.33342742919922","101.33342742919922","101.33342742919922","25.252880096435547","25.252880096435547","25.252880096435547","44.133094787597656","44.133094787597656","44.133094787597656","101.79936981201172","101.79936981201172","101.79936981201172","25.423954010009766","25.423954010009766","25.423954010009766"
"10799","40.99040985107422","40.99040985107422","40.99040985107422","79.61943054199219","79.61943054199219","79.61943054199219","16.530059814453125","16.530059814453125","16.530059814453125","41.008113861083984","41.008113861083984","41.008113861083984","79.49400329589844","79.49400329589844","79.49400329589844","16.421146392822266","16.421146392822266","16.421146392822266"
"10829","44.77354431152344","44.77354431152344","44.77354431152344","94.32859802246094","94.32859802246094","94.32859802246094","25.616966247558594","25.616966247558594","25.616966247558594","44.67276382446289","44.67276382446289","44.67276382446289","94.17677307128906","94.17677307128906","94.17677307128906","25.84015655517578","25.84015655517578","25.84015655517578"
"10859","43.253089904785156","43.253089904785156","43.253089904785156","96.53697204589844","96.53697204589844","96.53697204589844","27.17762565612793","27.17762565612793","27.17762565612793","43.073524475097656","43.073524475097656","43.073524475097656","97.49085998535156","97.49085998535156","97.49085998535156","27.307861328125","27.307861328125","27.307861328125"
"10889","41.43754959106445","41.43754959106445","41.43754959106445","94.3639144897461","94.3639144897461","94.3639144897461","20.761699676513672","20.761699676513672","20.761699676513672","41.31183624267578","41.31183624267578","41.31183624267578","94.48733520507812","94.48733520507812","94.48733520507812","20.632211685180664","20.632211685180664","20.632211685180664"
"10919","43.79013442993164","43.79013442993164","43.79013442993164","94.70948791503906","94.70948791503906","94.70948791503906","34.17620849609375","34.17620849609375","34.17620849609375","43.7968635559082","43.7968635559082","43.7968635559082","94.95513153076172","94.95513153076172","94.95513153076172","33.806514739990234","33.806514739990234","33.806514739990234"
"10949","45.26543426513672","45.26543426513672","45.26543426513672","98.66470336914062","98.66470336914062","98.66470336914062","24.094573974609375","24.094573974609375","24.094573974609375","45.11421585083008","45.11421585083008","45.11421585083008","98.25531005859375","98.25531005859375","98.25531005859375","24.16016960144043","24.16016960144043","24.16016960144043"
"10979","43.524375915527344","43.524375915527344","43.524375915527344","97.90937042236328","97.90937042236328","97.90937042236328","30.933279037475586","30.933279037475586","30.933279037475586","43.38180160522461","43.38180160522461","43.38180160522461","97.0316390991211","97.0316390991211","97.0316390991211","31.122215270996094","31.122215270996094","31.122215270996094"
"11009","43.25661087036133","43.25661087036133","43.25661087036133","89.58531188964844","89.58531188964844","89.58531188964844","19.63444709777832","19.63444709777832","19.63444709777832","43.20861053466797","43.20861053466797","43.20861053466797","89.20160675048828","89.20160675048828","89.20160675048828","19.78430938720703","19.78430938720703","19.78430938720703"
"11039","36.86469268798828","36.86469268798828","36.86469268798828","85.05267333984375","85.05267333984375","85.05267333984375","16.213274002075195","16.213274002075195","16.213274002075195","36.42093276977539","36.42093276977539","36.42093276977539","85.4412612915039","85.4412612915039","85.4412612915039","16.265409469604492","16.265409469604492","16.265409469604492"
"11069","40.32544708251953","40.32544708251953","40.32544708251953","85.10960388183594","85.10960388183594","85.10960388183594","23.455047607421875","23.455047607421875","23.455047607421875","40.2840576171875","40.2840576171875","40.2840576171875","85.2520523071289","85.2520523071289","85.2520523071289","23.36720848083496","23.36720848083496","23.36720848083496"
"11099","42.30244064331055","42.30244064331055","42.30244064331055","93.30016326904297","93.30016326904297","93.30016326904297","25.202627182006836","25.202627182006836","25.202627182006836","41.81269454956055","41.81269454956055","41.81269454956055","92.55091857910156","92.55091857910156","92.55091857910156","24.94687843322754","24.94687843322754","24.94687843322754"
"11129","45.105125427246094","45.105125427246094","45.105125427246094","102.05029296875","102.05029296875","102.05029296875","19.52758026123047","19.52758026123047","19.52758026123047","44.9617805480957","44.9617805480957","44.9617805480957","102.08132934570312","102.08132934570312","102.08132934570312","19.486711502075195","19.486711502075195","19.486711502075195"
"11159","40.790740966796875","40.790740966796875","40.790740966796875","88.81651306152344","88.81651306152344","88.81651306152344","17.109975814819336","17.109975814819336","17.109975814819336","40.79532241821289","40.79532241821289","40.79532241821289","89.16685485839844","89.16685485839844","89.16685485839844","16.981096267700195","16.981096267700195","16.981096267700195"
"11189","44.15861129760742","44.15861129760742","44.15861129760742","99.0071792602539","99.0071792602539","99.0071792602539","23.913026809692383","23.913026809692383","23.913026809692383","44.22053527832031","44.22053527832031","44.22053527832031","99.13483428955078","99.13483428955078","99.13483428955078","23.950599670410156","23.950599670410156","23.950599670410156"
"11219","42.75358200073242","42.75358200073242","42.75358200073242","95.94001007080078","95.94001007080078","95.94001007080078","24.66942024230957","24.66942024230957","24.66942024230957","42.66197967529297","42.66197967529297","42.66197967529297","95.13311004638672","95.13311004638672","95.13311004638672","24.935585021972656","24.935585021972656","24.935585021972656"
"11249","39.71411895751953","39.71411895751953","39.71411895751953","87.63898468017578","87.63898468017578","87.63898468017578","16.436229705810547","16.436229705810547","16.436229705810547","39.640586853027344","39.640586853027344","39.640586853027344","87.58709716796875","87.58709716796875","87.58709716796875","16.41193962097168","16.41193962097168","16.41193962097168"
"11279","41.43049621582031","41.43049621582031","41.43049621582031","97.24591827392578","97.24591827392578","97.24591827392578","27.369266510009766","27.369266510009766","27.369266510009766","41.39217758178711","41.39217758178711","41.39217758178711","96.88045501708984","96.88045501708984","96.88045501708984","27.743505477905273","27.743505477905273","27.743505477905273"
"11309","41.08238220214844","41.08238220214844","41.08238220214844","93.4935073852539","93.4935073852539","93.4935073852539","18.744760513305664","18.744760513305664","18.744760513305664","40.87061309814453","40.87061309814453","40.87061309814453","92.78268432617188","92.78268432617188","92.78268432617188","18.632524490356445","18.632524490356445","18.632524490356445"
"11339","42.684696197509766","42.684696197509766","42.684696197509766","98.47228240966797","98.47228240966797","98.47228240966797","25.92953109741211","25.92953109741211","25.92953109741211","42.65034103393555","42.65034103393555","42.65034103393555","98.27519989013672","98.27519989013672","98.27519989013672","26.147695541381836","26.147695541381836","26.147695541381836"
"11369","45.84872055053711","45.84872055053711","45.84872055053711","100.835693359375","100.835693359375","100.835693359375","33.29044723510742","33.29044723510742","33.29044723510742","45.8412971496582","45.8412971496582","45.8412971496582","101.35568237304688","101.35568237304688","101.35568237304688","32.83036804199219","32.83036804199219","32.83036804199219"
"11399","39.8220100402832","39.8220100402832","39.8220100402832","92.55647277832031","92.55647277832031","92.55647277832031","20.412763595581055","20.412763595581055","20.412763595581055","39.90079116821289","39.90079116821289","39.90079116821289","92.7503890991211","92.7503890991211","92.7503890991211","20.34389877319336","20.34389877319336","20.34389877319336"
"11429","43.74969482421875","43.74969482421875","43.74969482421875","98.74727630615234","98.74727630615234","98.74727630615234","16.701698303222656","16.701698303222656","16.701698303222656","43.53386688232422","43.53386688232422","43.53386688232422","98.5329360961914","98.5329360961914","98.5329360961914","16.66365623474121","16.66365623474121","16.66365623474121"
"11459","43.0465087890625","43.0465087890625","43.0465087890625","98.50952911376953","98.50952911376953","98.50952911376953","28.79542350769043","28.79542350769043","28.79542350769043","42.72050094604492","42.72050094604492","42.72050094604492","97.91167449951172","97.91167449951172","97.91167449951172","28.716569900512695","28.716569900512695","28.716569900512695"
"11489","43.949153900146484","43.949153900146484","43.949153900146484","87.04157257080078","87.04157257080078","87.04157257080078","21.138551712036133","21.138551712036133","21.138551712036133","43.747806549072266","43.747806549072266","43.747806549072266","86.28224182128906","86.28224182128906","86.28224182128906","21.139263153076172","21.139263153076172","21.139263153076172"
"11519","44.70848846435547","44.70848846435547","44.70848846435547","99.69243621826172","99.69243621826172","99.69243621826172","24.3018798828125","24.3018798828125","24.3018798828125","44.63876724243164","44.63876724243164","44.63876724243164","99.70536041259766","99.70536041259766","99.70536041259766","24.29833984375","24.29833984375","24.29833984375"
"11549","43.072349548339844","43.072349548339844","43.072349548339844","95.48439025878906","95.48439025878906","95.48439025878906","24.36626434326172","24.36626434326172","24.36626434326172","43.051231384277344","43.051231384277344","43.051231384277344","95.31829071044922","95.31829071044922","95.31829071044922","24.682645797729492","24.682645797729492","24.682645797729492"
"11579","39.189910888671875","39.189910888671875","39.189910888671875","85.67683410644531","85.67683410644531","85.67683410644531","20.231136322021484","20.231136322021484","20.231136322021484","39.22447204589844","39.22447204589844","39.22447204589844","85.64187622070312","85.64187622070312","85.64187622070312","20.03969383239746","20.03969383239746","20.03969383239746"
"11609","42.68198776245117","42.68198776245117","42.68198776245117","86.8404541015625","86.8404541015625","86.8404541015625","22.222713470458984","22.222713470458984","22.222713470458984","42.44057083129883","42.44057083129883","42.44057083129883","87.21809387207031","87.21809387207031","87.21809387207031","22.25749969482422","22.25749969482422","22.25749969482422"
"11639","42.15053176879883","42.15053176879883","42.15053176879883","88.71602630615234","88.71602630615234","88.71602630615234","19.628015518188477","19.628015518188477","19.628015518188477","41.84328079223633","41.84328079223633","41.84328079223633","88.8390121459961","88.8390121459961","88.8390121459961","19.733415603637695","19.733415603637695","19.733415603637695"
"11669","38.514678955078125","38.514678955078125","38.514678955078125","83.23636627197266","83.23636627197266","83.23636627197266","17.572248458862305","17.572248458862305","17.572248458862305","38.42731857299805","38.42731857299805","38.42731857299805","83.42741394042969","83.42741394042969","83.42741394042969","17.37799072265625","17.37799072265625","17.37799072265625"
"11699","45.851375579833984","45.851375579833984","45.851375579833984","96.59005737304688","96.59005737304688","96.59005737304688","17.068889617919922","17.068889617919922","17.068889617919922","45.78296661376953","45.78296661376953","45.78296661376953","96.22200775146484","96.22200775146484","96.22200775146484","17.26371955871582","17.26371955871582","17.26371955871582"
"11729","42.694217681884766","42.694217681884766","42.694217681884766","90.66221618652344","90.66221618652344","90.66221618652344","21.756141662597656","21.756141662597656","21.756141662597656","42.749080657958984","42.749080657958984","42.749080657958984","90.44549560546875","90.44549560546875","90.44549560546875","21.75059700012207","21.75059700012207","21.75059700012207"
"11759","35.00505447387695","35.00505447387695","35.00505447387695","85.1377944946289","85.1377944946289","85.1377944946289","19.49229621887207","19.49229621887207","19.49229621887207","35.13494873046875","35.13494873046875","35.13494873046875","85.11677551269531","85.11677551269531","85.11677551269531","19.546072006225586","19.546072006225586","19.546072006225586"
"11789","40.598331451416016","40.598331451416016","40.598331451416016","92.6781234741211","92.6781234741211","92.6781234741211","21.034809112548828","21.034809112548828","21.034809112548828","40.52508544921875","40.52508544921875","40.52508544921875","93.89592742919922","93.89592742919922","93.89592742919922","20.818063735961914","20.818063735961914","20.818063735961914"
"11819","42.833621978759766","42.833621978759766","42.833621978759766","87.63018035888672","87.63018035888672","87.63018035888672","16.674283981323242","16.674283981323242","16.674283981323242","42.638729095458984","42.638729095458984","42.638729095458984","87.36653900146484","87.36653900146484","87.36653900146484","16.688030242919922","16.688030242919922","16.688030242919922"
"11849","39.59364318847656","39.59364318847656","39.59364318847656","83.22042846679688","83.22042846679688","83.22042846679688","18.750732421875","18.750732421875","18.750732421875","39.76634979248047","39.76634979248047","39.76634979248047","82.99675750732422","82.99675750732422","82.99675750732422","18.76753044128418","18.76753044128418","18.76753044128418"
"11879","45.330970764160156","45.330970764160156","45.330970764160156","96.53041076660156","96.53041076660156","96.53041076660156","24.002479553222656","24.002479553222656","24.002479553222656","45.19841766357422","45.19841766357422","45.19841766357422","96.26646423339844","96.26646423339844","96.26646423339844","24.094852447509766","24.094852447509766","24.094852447509766"
"11909","36.8359260559082","36.8359260559082","36.8359260559082","81.87174224853516","81.87174224853516","81.87174224853516","17.251615524291992","17.251615524291992","17.251615524291992","36.774131774902344","36.774131774902344","36.774131774902344","81.48212432861328","81.48212432861328","81.48212432861328","17.20789909362793","17.20789909362793","17.20789909362793"
"11939","40.826393127441406","40.826393127441406","40.826393127441406","85.84916687011719","85.84916687011719","85.84916687011719","20.84078025817871","20.84078025817871","20.84078025817871","40.44663619995117","40.44663619995117","40.44663619995117","85.40574645996094","85.40574645996094","85.40574645996094","20.939115524291992","20.939115524291992","20.939115524291992"
"11969","43.69989013671875","43.69989013671875","43.69989013671875","96.80189514160156","96.80189514160156","96.80189514160156","23.854644775390625","23.854644775390625","23.854644775390625","43.54421615600586","43.54421615600586","43.54421615600586","96.2118911743164","96.2118911743164","96.2118911743164","23.867061614990234","23.867061614990234","23.867061614990234"
"11999","39.85375213623047","39.85375213623047","39.85375213623047","87.27425384521484","87.27425384521484","87.27425384521484","20.595802307128906","20.595802307128906","20.595802307128906","39.802894592285156","39.802894592285156","39.802894592285156","86.87181091308594","86.87181091308594","86.87181091308594","20.659076690673828","20.659076690673828","20.659076690673828"
"12029","37.52225112915039","37.52225112915039","37.52225112915039","84.68544006347656","84.68544006347656","84.68544006347656","17.099285125732422","17.099285125732422","17.099285125732422","37.2239990234375","37.2239990234375","37.2239990234375","84.82259368896484","84.82259368896484","84.82259368896484","17.042800903320312","17.042800903320312","17.042800903320312"
