"Step","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_10_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term__MAX","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_5_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term__MAX","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term__MIN","layer_0_hook_mlp_out_gpt2_gated_fisher_true_project_Devign - losses/fisher_reg_term__MAX"
"9659","0.9050730466842651","0.9050730466842651","0.9050730466842651","1.4022772312164307","1.4022772312164307","1.4022772312164307","0.9662931561470032","0.9662931561470032","0.9662931561470032"
"9689","0.8898786902427673","0.8898786902427673","0.8898786902427673","1.0067358016967773","1.0067358016967773","1.0067358016967773","0.4865094721317291","0.4865094721317291","0.4865094721317291"
"9719","0.7986407279968262","0.7986407279968262","0.7986407279968262","1.0039851665496826","1.0039851665496826","1.0039851665496826","0.5470852255821228","0.5470852255821228","0.5470852255821228"
"9749","0.8282504081726074","0.8282504081726074","0.8282504081726074","1.0005595684051514","1.0005595684051514","1.0005595684051514","0.6795953512191772","0.6795953512191772","0.6795953512191772"
"9779","0.8166683912277222","0.8166683912277222","0.8166683912277222","1.4711261987686157","1.4711261987686157","1.4711261987686157","0.6068790555000305","0.6068790555000305","0.6068790555000305"
"9809","0.8139126300811768","0.8139126300811768","0.8139126300811768","0.9696587920188904","0.9696587920188904","0.9696587920188904","0.5104103088378906","0.5104103088378906","0.5104103088378906"
"9839","0.830596923828125","0.830596923828125","0.830596923828125","1.4682034254074097","1.4682034254074097","1.4682034254074097","0.6789354085922241","0.6789354085922241","0.6789354085922241"
"9869","0.8421836495399475","0.8421836495399475","0.8421836495399475","1.0789297819137573","1.0789297819137573","1.0789297819137573","0.8606142997741699","0.8606142997741699","0.8606142997741699"
"9899","0.8970248103141785","0.8970248103141785","0.8970248103141785","1.1547352075576782","1.1547352075576782","1.1547352075576782","0.4360961318016052","0.4360961318016052","0.4360961318016052"
"9929","0.8167562484741211","0.8167562484741211","0.8167562484741211","1.1453919410705566","1.1453919410705566","1.1453919410705566","0.8772416710853577","0.8772416710853577","0.8772416710853577"
"9959","0.8847529888153076","0.8847529888153076","0.8847529888153076","1.1566495895385742","1.1566495895385742","1.1566495895385742","0.9476786851882935","0.9476786851882935","0.9476786851882935"
"9989","0.8065008521080017","0.8065008521080017","0.8065008521080017","1.1154814958572388","1.1154814958572388","1.1154814958572388","0.7575074434280396","0.7575074434280396","0.7575074434280396"
"10019","0.8678796291351318","0.8678796291351318","0.8678796291351318","1.3305164575576782","1.3305164575576782","1.3305164575576782","0.7415997385978699","0.7415997385978699","0.7415997385978699"
"10049","0.812494158744812","0.812494158744812","0.812494158744812","0.9383888840675354","0.9383888840675354","0.9383888840675354","0.66025710105896","0.66025710105896","0.66025710105896"
"10079","0.8173624277114868","0.8173624277114868","0.8173624277114868","1.0782514810562134","1.0782514810562134","1.0782514810562134","0.8792283535003662","0.8792283535003662","0.8792283535003662"
"10109","0.8682613372802734","0.8682613372802734","0.8682613372802734","1.6032439470291138","1.6032439470291138","1.6032439470291138","0.8904613852500916","0.8904613852500916","0.8904613852500916"
"10139","0.8426960706710815","0.8426960706710815","0.8426960706710815","1.3431310653686523","1.3431310653686523","1.3431310653686523","0.46329110860824585","0.46329110860824585","0.46329110860824585"
"10169","0.7933069467544556","0.7933069467544556","0.7933069467544556","1.015446424484253","1.015446424484253","1.015446424484253","0.7262930274009705","0.7262930274009705","0.7262930274009705"
"10199","0.9479801654815674","0.9479801654815674","0.9479801654815674","1.2622078657150269","1.2622078657150269","1.2622078657150269","0.6040710806846619","0.6040710806846619","0.6040710806846619"
"10229","0.8458720445632935","0.8458720445632935","0.8458720445632935","0.9500321745872498","0.9500321745872498","0.9500321745872498","0.6115545630455017","0.6115545630455017","0.6115545630455017"
"10259","0.7788780331611633","0.7788780331611633","0.7788780331611633","1.3236480951309204","1.3236480951309204","1.3236480951309204","0.45625850558280945","0.45625850558280945","0.45625850558280945"
"10289","0.7473686933517456","0.7473686933517456","0.7473686933517456","1.1271694898605347","1.1271694898605347","1.1271694898605347","0.7003172039985657","0.7003172039985657","0.7003172039985657"
"10319","0.8197389245033264","0.8197389245033264","0.8197389245033264","0.8734861016273499","0.8734861016273499","0.8734861016273499","0.5435625314712524","0.5435625314712524","0.5435625314712524"
"10349","0.8833169341087341","0.8833169341087341","0.8833169341087341","1.2730793952941895","1.2730793952941895","1.2730793952941895","0.8765749931335449","0.8765749931335449","0.8765749931335449"
"10379","0.8402181267738342","0.8402181267738342","0.8402181267738342","1.107476830482483","1.107476830482483","1.107476830482483","0.8109003901481628","0.8109003901481628","0.8109003901481628"
"10409","0.7714669704437256","0.7714669704437256","0.7714669704437256","0.811767041683197","0.811767041683197","0.811767041683197","0.6642606854438782","0.6642606854438782","0.6642606854438782"
"10439","0.8522904515266418","0.8522904515266418","0.8522904515266418","1.1703343391418457","1.1703343391418457","1.1703343391418457","0.46660593152046204","0.46660593152046204","0.46660593152046204"
"10469","0.7276375889778137","0.7276375889778137","0.7276375889778137","0.9254623055458069","0.9254623055458069","0.9254623055458069","0.9539898633956909","0.9539898633956909","0.9539898633956909"
"10499","0.7873488664627075","0.7873488664627075","0.7873488664627075","0.9440513253211975","0.9440513253211975","0.9440513253211975","0.5459520220756531","0.5459520220756531","0.5459520220756531"
"10529","0.8658243417739868","0.8658243417739868","0.8658243417739868","1.119350552558899","1.119350552558899","1.119350552558899","0.7356995940208435","0.7356995940208435","0.7356995940208435"
"10559","0.9805447459220886","0.9805447459220886","0.9805447459220886","1.1398341655731201","1.1398341655731201","1.1398341655731201","0.8487827181816101","0.8487827181816101","0.8487827181816101"
"10589","0.7857713103294373","0.7857713103294373","0.7857713103294373","1.0404919385910034","1.0404919385910034","1.0404919385910034","0.569907009601593","0.569907009601593","0.569907009601593"
"10619","0.7820217609405518","0.7820217609405518","0.7820217609405518","1.0364469289779663","1.0364469289779663","1.0364469289779663","0.7749927639961243","0.7749927639961243","0.7749927639961243"
"10649","0.9231835603713989","0.9231835603713989","0.9231835603713989","1.1910841464996338","1.1910841464996338","1.1910841464996338","0.7962608337402344","0.7962608337402344","0.7962608337402344"
"10679","0.8226004838943481","0.8226004838943481","0.8226004838943481","1.3070874214172363","1.3070874214172363","1.3070874214172363","0.9112147092819214","0.9112147092819214","0.9112147092819214"
"10709","0.8124535083770752","0.8124535083770752","0.8124535083770752","0.9058374762535095","0.9058374762535095","0.9058374762535095","0.9897481799125671","0.9897481799125671","0.9897481799125671"
"10739","0.819526731967926","0.819526731967926","0.819526731967926","0.9456592202186584","0.9456592202186584","0.9456592202186584","0.5585834383964539","0.5585834383964539","0.5585834383964539"
"10769","0.825430154800415","0.825430154800415","0.825430154800415","1.2306326627731323","1.2306326627731323","1.2306326627731323","0.7149717807769775","0.7149717807769775","0.7149717807769775"
"10799","0.8417220115661621","0.8417220115661621","0.8417220115661621","0.9742304086685181","0.9742304086685181","0.9742304086685181","0.5048536658287048","0.5048536658287048","0.5048536658287048"
"10829","0.7877246141433716","0.7877246141433716","0.7877246141433716","0.9277465343475342","0.9277465343475342","0.9277465343475342","0.6091433167457581","0.6091433167457581","0.6091433167457581"
"10859","0.7803678512573242","0.7803678512573242","0.7803678512573242","1.2074044942855835","1.2074044942855835","1.2074044942855835","0.6828414797782898","0.6828414797782898","0.6828414797782898"
"10889","0.8304485082626343","0.8304485082626343","0.8304485082626343","1.1269874572753906","1.1269874572753906","1.1269874572753906","0.6621243357658386","0.6621243357658386","0.6621243357658386"
"10919","0.8067450523376465","0.8067450523376465","0.8067450523376465","0.9271066188812256","0.9271066188812256","0.9271066188812256","0.8964391946792603","0.8964391946792603","0.8964391946792603"
"10949","0.8339789509773254","0.8339789509773254","0.8339789509773254","0.9395812153816223","0.9395812153816223","0.9395812153816223","0.5211703181266785","0.5211703181266785","0.5211703181266785"
"10979","0.8854510188102722","0.8854510188102722","0.8854510188102722","0.980622410774231","0.980622410774231","0.980622410774231","0.7509416937828064","0.7509416937828064","0.7509416937828064"
"11009","0.7453699111938477","0.7453699111938477","0.7453699111938477","1.2251635789871216","1.2251635789871216","1.2251635789871216","0.503184974193573","0.503184974193573","0.503184974193573"
"11039","0.7782899141311646","0.7782899141311646","0.7782899141311646","0.9405676126480103","0.9405676126480103","0.9405676126480103","0.3684992790222168","0.3684992790222168","0.3684992790222168"
"11069","0.7926660776138306","0.7926660776138306","0.7926660776138306","0.8029420375823975","0.8029420375823975","0.8029420375823975","0.7276415228843689","0.7276415228843689","0.7276415228843689"
"11099","0.841805636882782","0.841805636882782","0.841805636882782","0.8758038282394409","0.8758038282394409","0.8758038282394409","0.8788009285926819","0.8788009285926819","0.8788009285926819"
"11129","0.784764289855957","0.784764289855957","0.784764289855957","0.9131909608840942","0.9131909608840942","0.9131909608840942","0.4136200547218323","0.4136200547218323","0.4136200547218323"
"11159","0.774553656578064","0.774553656578064","0.774553656578064","0.9415880441665649","0.9415880441665649","0.9415880441665649","0.4347952604293823","0.4347952604293823","0.4347952604293823"
"11189","0.7965797185897827","0.7965797185897827","0.7965797185897827","0.8963081240653992","0.8963081240653992","0.8963081240653992","0.8090730309486389","0.8090730309486389","0.8090730309486389"
"11219","0.7545700073242188","0.7545700073242188","0.7545700073242188","0.9897894263267517","0.9897894263267517","0.9897894263267517","0.5766207575798035","0.5766207575798035","0.5766207575798035"
"11249","0.698198676109314","0.698198676109314","0.698198676109314","0.867682933807373","0.867682933807373","0.867682933807373","0.34890204668045044","0.34890204668045044","0.34890204668045044"
"11279","0.7484532594680786","0.7484532594680786","0.7484532594680786","1.2455713748931885","1.2455713748931885","1.2455713748931885","0.7772343158721924","0.7772343158721924","0.7772343158721924"
"11309","0.7763312458992004","0.7763312458992004","0.7763312458992004","1.399226188659668","1.399226188659668","1.399226188659668","0.6623355150222778","0.6623355150222778","0.6623355150222778"
"11339","0.7511566281318665","0.7511566281318665","0.7511566281318665","1.6574180126190186","1.6574180126190186","1.6574180126190186","0.7357040047645569","0.7357040047645569","0.7357040047645569"
"11369","0.7162776589393616","0.7162776589393616","0.7162776589393616","1.088130235671997","1.088130235671997","1.088130235671997","0.9567451477050781","0.9567451477050781","0.9567451477050781"
"11399","0.759506106376648","0.759506106376648","0.759506106376648","0.9126214385032654","0.9126214385032654","0.9126214385032654","0.4950633943080902","0.4950633943080902","0.4950633943080902"
"11429","0.7647672891616821","0.7647672891616821","0.7647672891616821","1.221836805343628","1.221836805343628","1.221836805343628","0.5119232535362244","0.5119232535362244","0.5119232535362244"
"11459","0.7577245235443115","0.7577245235443115","0.7577245235443115","1.0975091457366943","1.0975091457366943","1.0975091457366943","0.7796342372894287","0.7796342372894287","0.7796342372894287"
"11489","0.7428464293479919","0.7428464293479919","0.7428464293479919","0.8851776719093323","0.8851776719093323","0.8851776719093323","0.5082217454910278","0.5082217454910278","0.5082217454910278"
"11519","0.7769255042076111","0.7769255042076111","0.7769255042076111","0.9325137138366699","0.9325137138366699","0.9325137138366699","0.7707650065422058","0.7707650065422058","0.7707650065422058"
"11549","0.7938197255134583","0.7938197255134583","0.7938197255134583","1.0609503984451294","1.0609503984451294","1.0609503984451294","0.5566738247871399","0.5566738247871399","0.5566738247871399"
"11579","0.6909611225128174","0.6909611225128174","0.6909611225128174","0.958658754825592","0.958658754825592","0.958658754825592","0.8886662125587463","0.8886662125587463","0.8886662125587463"
"11609","0.7110500931739807","0.7110500931739807","0.7110500931739807","1.1050984859466553","1.1050984859466553","1.1050984859466553","0.5070335865020752","0.5070335865020752","0.5070335865020752"
"11639","0.7559853792190552","0.7559853792190552","0.7559853792190552","0.9789133071899414","0.9789133071899414","0.9789133071899414","0.7435788512229919","0.7435788512229919","0.7435788512229919"
"11669","0.71614009141922","0.71614009141922","0.71614009141922","1.0946060419082642","1.0946060419082642","1.0946060419082642","0.46870824694633484","0.46870824694633484","0.46870824694633484"
"11699","0.9401534199714661","0.9401534199714661","0.9401534199714661","1.5427697896957397","1.5427697896957397","1.5427697896957397","0.5467163920402527","0.5467163920402527","0.5467163920402527"
"11729","0.981201171875","0.981201171875","0.981201171875","1.1369102001190186","1.1369102001190186","1.1369102001190186","0.6249843239784241","0.6249843239784241","0.6249843239784241"
"11759","0.6700049638748169","0.6700049638748169","0.6700049638748169","0.8884977698326111","0.8884977698326111","0.8884977698326111","0.6268749237060547","0.6268749237060547","0.6268749237060547"
"11789","0.7252952456474304","0.7252952456474304","0.7252952456474304","1.279662847518921","1.279662847518921","1.279662847518921","0.38689762353897095","0.38689762353897095","0.38689762353897095"
"11819","0.6832472085952759","0.6832472085952759","0.6832472085952759","1.247192144393921","1.247192144393921","1.247192144393921","0.39005422592163086","0.39005422592163086","0.39005422592163086"
"11849","0.7202063798904419","0.7202063798904419","0.7202063798904419","0.8193453550338745","0.8193453550338745","0.8193453550338745","0.41712287068367004","0.41712287068367004","0.41712287068367004"
"11879","0.7354571223258972","0.7354571223258972","0.7354571223258972","0.7886903285980225","0.7886903285980225","0.7886903285980225","0.7424379587173462","0.7424379587173462","0.7424379587173462"
"11909","0.7367537617683411","0.7367537617683411","0.7367537617683411","1.1592144966125488","1.1592144966125488","1.1592144966125488","0.6571933031082153","0.6571933031082153","0.6571933031082153"
"11939","0.7105305194854736","0.7105305194854736","0.7105305194854736","1.3766354322433472","1.3766354322433472","1.3766354322433472","0.5182524919509888","0.5182524919509888","0.5182524919509888"
"11969","0.70809406042099","0.70809406042099","0.70809406042099","1.40565025806427","1.40565025806427","1.40565025806427","0.49392589926719666","0.49392589926719666","0.49392589926719666"
"11999","0.7253126502037048","0.7253126502037048","0.7253126502037048","0.8917234539985657","0.8917234539985657","0.8917234539985657","0.6779869198799133","0.6779869198799133","0.6779869198799133"
"12029","0.6971940398216248","0.6971940398216248","0.6971940398216248","0.8358141779899597","0.8358141779899597","0.8358141779899597","0.612800121307373","0.612800121307373","0.612800121307373"
"12059","0.731643557548523","0.731643557548523","0.731643557548523","0.8284875154495239","0.8284875154495239","0.8284875154495239","0.58442223072052","0.58442223072052","0.58442223072052"
"12089","0.6846577525138855","0.6846577525138855","0.6846577525138855","0.9657325744628906","0.9657325744628906","0.9657325744628906","0.6234724521636963","0.6234724521636963","0.6234724521636963"
"12119","5.825022220611572","5.825022220611572","5.825022220611572","7.250616073608398","7.250616073608398","7.250616073608398","3.5919761657714844","3.5919761657714844","3.5919761657714844"
"12149","0.6771688461303711","0.6771688461303711","0.6771688461303711","0.9649611711502075","0.9649611711502075","0.9649611711502075","0.3780832886695862","0.3780832886695862","0.3780832886695862"
"12179","0.7502812147140503","0.7502812147140503","0.7502812147140503","1.0984355211257935","1.0984355211257935","1.0984355211257935","0.5378453135490417","0.5378453135490417","0.5378453135490417"
"12209","0.6835426092147827","0.6835426092147827","0.6835426092147827","0.7659250497817993","0.7659250497817993","0.7659250497817993","0.5629387497901917","0.5629387497901917","0.5629387497901917"
"12239","0.69295334815979","0.69295334815979","0.69295334815979","0.8067017793655396","0.8067017793655396","0.8067017793655396","0.3892063796520233","0.3892063796520233","0.3892063796520233"
"12269","0.6300811767578125","0.6300811767578125","0.6300811767578125","0.9959713816642761","0.9959713816642761","0.9959713816642761","0.42929893732070923","0.42929893732070923","0.42929893732070923"
"12299","0.6997408270835876","0.6997408270835876","0.6997408270835876","0.9528477787971497","0.9528477787971497","0.9528477787971497","0.57916259765625","0.57916259765625","0.57916259765625"
"12329","0.6419443488121033","0.6419443488121033","0.6419443488121033","0.8694013953208923","0.8694013953208923","0.8694013953208923","0.5946370363235474","0.5946370363235474","0.5946370363235474"
"12359","0.7015525102615356","0.7015525102615356","0.7015525102615356","1.0757976770401","1.0757976770401","1.0757976770401","0.531279444694519","0.531279444694519","0.531279444694519"
"12389","0.6807663440704346","0.6807663440704346","0.6807663440704346","0.911280632019043","0.911280632019043","0.911280632019043","0.9162559509277344","0.9162559509277344","0.9162559509277344"
"12419","0.6900305151939392","0.6900305151939392","0.6900305151939392","0.8461050987243652","0.8461050987243652","0.8461050987243652","0.7431936264038086","0.7431936264038086","0.7431936264038086"
"12449","0.6899242997169495","0.6899242997169495","0.6899242997169495","1.0999808311462402","1.0999808311462402","1.0999808311462402","0.6236854791641235","0.6236854791641235","0.6236854791641235"
"12479","0.7662762403488159","0.7662762403488159","0.7662762403488159","1.185874104499817","1.185874104499817","1.185874104499817","0.4732516407966614","0.4732516407966614","0.4732516407966614"
"12509","0.7362598776817322","0.7362598776817322","0.7362598776817322","0.8580358028411865","0.8580358028411865","0.8580358028411865","0.623126208782196","0.623126208782196","0.623126208782196"
"12539","0.8219747543334961","0.8219747543334961","0.8219747543334961","1.2659014463424683","1.2659014463424683","1.2659014463424683","0.3151416778564453","0.3151416778564453","0.3151416778564453"
"12569","0.7727072238922119","0.7727072238922119","0.7727072238922119","0.6619556546211243","0.6619556546211243","0.6619556546211243","0.5630362033843994","0.5630362033843994","0.5630362033843994"
"12599","0.6955792307853699","0.6955792307853699","0.6955792307853699","0.8605625033378601","0.8605625033378601","0.8605625033378601","0.5367751717567444","0.5367751717567444","0.5367751717567444"
"12629","0.6390367150306702","0.6390367150306702","0.6390367150306702","1.1954680681228638","1.1954680681228638","1.1954680681228638","0.4629438817501068","0.4629438817501068","0.4629438817501068"
"12659","0.7019718885421753","0.7019718885421753","0.7019718885421753","0.994089663028717","0.994089663028717","0.994089663028717","0.49728456139564514","0.49728456139564514","0.49728456139564514"
"12689","0.694584310054779","0.694584310054779","0.694584310054779","0.9105819463729858","0.9105819463729858","0.9105819463729858","0.47362685203552246","0.47362685203552246","0.47362685203552246"
"12719","0.7103684544563293","0.7103684544563293","0.7103684544563293","1.2047704458236694","1.2047704458236694","1.2047704458236694","0.398009717464447","0.398009717464447","0.398009717464447"
"12749","0.6694245934486389","0.6694245934486389","0.6694245934486389","0.9227699041366577","0.9227699041366577","0.9227699041366577","0.7445581555366516","0.7445581555366516","0.7445581555366516"
"12779","0.6815317273139954","0.6815317273139954","0.6815317273139954","0.8188923597335815","0.8188923597335815","0.8188923597335815","0.4318169355392456","0.4318169355392456","0.4318169355392456"
"12809","0.6422675251960754","0.6422675251960754","0.6422675251960754","0.9863627552986145","0.9863627552986145","0.9863627552986145","0.5579045414924622","0.5579045414924622","0.5579045414924622"
"12839","0.7369425892829895","0.7369425892829895","0.7369425892829895","1.163120150566101","1.163120150566101","1.163120150566101","0.5752370357513428","0.5752370357513428","0.5752370357513428"
"12869","0.8125219345092773","0.8125219345092773","0.8125219345092773","1.4169458150863647","1.4169458150863647","1.4169458150863647","0.7765012979507446","0.7765012979507446","0.7765012979507446"
"12899","0.661394476890564","0.661394476890564","0.661394476890564","0.964156985282898","0.964156985282898","0.964156985282898","0.4723416864871979","0.4723416864871979","0.4723416864871979"
"12929","0.7022019624710083","0.7022019624710083","0.7022019624710083","0.8612425327301025","0.8612425327301025","0.8612425327301025","0.44681304693222046","0.44681304693222046","0.44681304693222046"
"12959","0.6754156947135925","0.6754156947135925","0.6754156947135925","0.836586594581604","0.836586594581604","0.836586594581604","0.5673663020133972","0.5673663020133972","0.5673663020133972"
"12989","0.6318092942237854","0.6318092942237854","0.6318092942237854","0.9441084265708923","0.9441084265708923","0.9441084265708923","0.5015780329704285","0.5015780329704285","0.5015780329704285"
"13019","0.6323674917221069","0.6323674917221069","0.6323674917221069","0.7078669667243958","0.7078669667243958","0.7078669667243958","0.44734740257263184","0.44734740257263184","0.44734740257263184"
"13049","0.7144190669059753","0.7144190669059753","0.7144190669059753","1.200331211090088","1.200331211090088","1.200331211090088","0.7875803709030151","0.7875803709030151","0.7875803709030151"
"13079","0.6224833130836487","0.6224833130836487","0.6224833130836487","0.7647683024406433","0.7647683024406433","0.7647683024406433","0.3528261184692383","0.3528261184692383","0.3528261184692383"
"13109","0.7173207402229309","0.7173207402229309","0.7173207402229309","0.831720769405365","0.831720769405365","0.831720769405365","0.4467812180519104","0.4467812180519104","0.4467812180519104"
"13139","0.6831719875335693","0.6831719875335693","0.6831719875335693","1.0325653553009033","1.0325653553009033","1.0325653553009033","0.8278196454048157","0.8278196454048157","0.8278196454048157"
"13169","0.6058101654052734","0.6058101654052734","0.6058101654052734","0.8249477744102478","0.8249477744102478","0.8249477744102478","0.4706244468688965","0.4706244468688965","0.4706244468688965"
"13199","0.713683009147644","0.713683009147644","0.713683009147644","1.9298244714736938","1.9298244714736938","1.9298244714736938","0.4981788396835327","0.4981788396835327","0.4981788396835327"
"13229","0.6497177481651306","0.6497177481651306","0.6497177481651306","0.7473285794258118","0.7473285794258118","0.7473285794258118","0.35628169775009155","0.35628169775009155","0.35628169775009155"
"13259","0.6993622183799744","0.6993622183799744","0.6993622183799744","0.7235881090164185","0.7235881090164185","0.7235881090164185","0.418416827917099","0.418416827917099","0.418416827917099"
"13289","0.6473215818405151","0.6473215818405151","0.6473215818405151","0.7585991024971008","0.7585991024971008","0.7585991024971008","0.4164176881313324","0.4164176881313324","0.4164176881313324"
"13319","0.678710401058197","0.678710401058197","0.678710401058197","1.1130908727645874","1.1130908727645874","1.1130908727645874","0.3349934220314026","0.3349934220314026","0.3349934220314026"
"13349","0.7099898457527161","0.7099898457527161","0.7099898457527161","0.777127206325531","0.777127206325531","0.777127206325531","0.511845052242279","0.511845052242279","0.511845052242279"
"13379","0.647304356098175","0.647304356098175","0.647304356098175","0.9062286019325256","0.9062286019325256","0.9062286019325256","0.5718233585357666","0.5718233585357666","0.5718233585357666"
"13409","0.648283064365387","0.648283064365387","0.648283064365387","0.7105477452278137","0.7105477452278137","0.7105477452278137","0.4549698531627655","0.4549698531627655","0.4549698531627655"
"13439","0.7028536200523376","0.7028536200523376","0.7028536200523376","0.9064004421234131","0.9064004421234131","0.9064004421234131","0.5670161843299866","0.5670161843299866","0.5670161843299866"
"13469","0.6461610794067383","0.6461610794067383","0.6461610794067383","0.9648367166519165","0.9648367166519165","0.9648367166519165","0.4543592631816864","0.4543592631816864","0.4543592631816864"
"13499","0.6777998208999634","0.6777998208999634","0.6777998208999634","0.7529944181442261","0.7529944181442261","0.7529944181442261","0.5724114179611206","0.5724114179611206","0.5724114179611206"
"13529","0.6085320711135864","0.6085320711135864","0.6085320711135864","1.103115200996399","1.103115200996399","1.103115200996399","0.43810102343559265","0.43810102343559265","0.43810102343559265"
"13559","0.6496588587760925","0.6496588587760925","0.6496588587760925","0.7904589176177979","0.7904589176177979","0.7904589176177979","0.42202478647232056","0.42202478647232056","0.42202478647232056"
"13589","0.6612339615821838","0.6612339615821838","0.6612339615821838","0.7266445755958557","0.7266445755958557","0.7266445755958557","0.5740402340888977","0.5740402340888977","0.5740402340888977"
"13619","1.2584792375564575","1.2584792375564575","1.2584792375564575","0.8377149701118469","0.8377149701118469","0.8377149701118469","0.5550419688224792","0.5550419688224792","0.5550419688224792"
"13649","0.6567513942718506","0.6567513942718506","0.6567513942718506","0.8556650876998901","0.8556650876998901","0.8556650876998901","0.6080837249755859","0.6080837249755859","0.6080837249755859"
"13679","0.6567385792732239","0.6567385792732239","0.6567385792732239","0.7807822823524475","0.7807822823524475","0.7807822823524475","0.35099220275878906","0.35099220275878906","0.35099220275878906"
"13709","0.6599524617195129","0.6599524617195129","0.6599524617195129","0.9042520523071289","0.9042520523071289","0.9042520523071289","0.6534794569015503","0.6534794569015503","0.6534794569015503"
"13739","0.6140979528427124","0.6140979528427124","0.6140979528427124","0.947529673576355","0.947529673576355","0.947529673576355","0.5392778515815735","0.5392778515815735","0.5392778515815735"
"13769","0.6401487588882446","0.6401487588882446","0.6401487588882446","0.9503263831138611","0.9503263831138611","0.9503263831138611","0.5631718039512634","0.5631718039512634","0.5631718039512634"
"13799","0.6871417164802551","0.6871417164802551","0.6871417164802551","0.710242748260498","0.710242748260498","0.710242748260498","0.4153951406478882","0.4153951406478882","0.4153951406478882"
"13829","0.6449009776115417","0.6449009776115417","0.6449009776115417","0.6731941103935242","0.6731941103935242","0.6731941103935242","0.972237229347229","0.972237229347229","0.972237229347229"
"13859","0.6846336126327515","0.6846336126327515","0.6846336126327515","0.9477989077568054","0.9477989077568054","0.9477989077568054","0.4478522539138794","0.4478522539138794","0.4478522539138794"
"13889","0.644443929195404","0.644443929195404","0.644443929195404","0.869537889957428","0.869537889957428","0.869537889957428","0.41157183051109314","0.41157183051109314","0.41157183051109314"
"13919","0.6156911253929138","0.6156911253929138","0.6156911253929138","0.7175898551940918","0.7175898551940918","0.7175898551940918","0.35354915261268616","0.35354915261268616","0.35354915261268616"
"13949","0.6437670588493347","0.6437670588493347","0.6437670588493347","0.8421565294265747","0.8421565294265747","0.8421565294265747","0.33590540289878845","0.33590540289878845","0.33590540289878845"
"13979","0.6275701522827148","0.6275701522827148","0.6275701522827148","0.8622859120368958","0.8622859120368958","0.8622859120368958","0.4948475658893585","0.4948475658893585","0.4948475658893585"
"14009","0.5854523181915283","0.5854523181915283","0.5854523181915283","0.6937687397003174","0.6937687397003174","0.6937687397003174","0.2958728075027466","0.2958728075027466","0.2958728075027466"
"14039","0.6171237230300903","0.6171237230300903","0.6171237230300903","0.6916796565055847","0.6916796565055847","0.6916796565055847","0.3884231448173523","0.3884231448173523","0.3884231448173523"
"14069","0.6023913025856018","0.6023913025856018","0.6023913025856018","0.8013654351234436","0.8013654351234436","0.8013654351234436","0.5260438323020935","0.5260438323020935","0.5260438323020935"
"14099","0.6023117303848267","0.6023117303848267","0.6023117303848267","0.8215457201004028","0.8215457201004028","0.8215457201004028","0.44685089588165283","0.44685089588165283","0.44685089588165283"
"14129","0.7882081270217896","0.7882081270217896","0.7882081270217896","1.030967354774475","1.030967354774475","1.030967354774475","0.36331167817115784","0.36331167817115784","0.36331167817115784"
"14159","0.6397144198417664","0.6397144198417664","0.6397144198417664","0.9433242678642273","0.9433242678642273","0.9433242678642273","0.598059892654419","0.598059892654419","0.598059892654419"
"14189","0.6575214266777039","0.6575214266777039","0.6575214266777039","0.735145628452301","0.735145628452301","0.735145628452301","0.5264080762863159","0.5264080762863159","0.5264080762863159"
"14219","0.6075724363327026","0.6075724363327026","0.6075724363327026","0.7454986572265625","0.7454986572265625","0.7454986572265625","0.5028364658355713","0.5028364658355713","0.5028364658355713"
"14249","0.6216367483139038","0.6216367483139038","0.6216367483139038","0.9137280583381653","0.9137280583381653","0.9137280583381653","0.4368131458759308","0.4368131458759308","0.4368131458759308"
"14279","0.6264660358428955","0.6264660358428955","0.6264660358428955","0.8809948563575745","0.8809948563575745","0.8809948563575745","0.48935988545417786","0.48935988545417786","0.48935988545417786"
"14309","0.611710786819458","0.611710786819458","0.611710786819458","1.8945506811141968","1.8945506811141968","1.8945506811141968","0.6332409977912903","0.6332409977912903","0.6332409977912903"
"14339","0.5759000778198242","0.5759000778198242","0.5759000778198242","0.9636572003364563","0.9636572003364563","0.9636572003364563","0.38607096672058105","0.38607096672058105","0.38607096672058105"
"14369","0.6138418912887573","0.6138418912887573","0.6138418912887573","1.8755004405975342","1.8755004405975342","1.8755004405975342","0.7302090525627136","0.7302090525627136","0.7302090525627136"
"14399","0.6118093729019165","0.6118093729019165","0.6118093729019165","0.739784836769104","0.739784836769104","0.739784836769104","0.4058719575405121","0.4058719575405121","0.4058719575405121"
"14429","0.5846725106239319","0.5846725106239319","0.5846725106239319","0.7766042351722717","0.7766042351722717","0.7766042351722717","0.4596550762653351","0.4596550762653351","0.4596550762653351"
