"Step","standard-16384-LR-3e-05-Tokens-1.000e+08 - losses/l1_loss","standard-16384-LR-3e-05-Tokens-1.000e+08 - losses/l1_loss__MIN","standard-16384-LR-3e-05-Tokens-1.000e+08 - losses/l1_loss__MAX","standard-16384-LR-3e-05-Tokens-5.000e+07 - losses/l1_loss","standard-16384-LR-3e-05-Tokens-5.000e+07 - losses/l1_loss__MIN","standard-16384-LR-3e-05-Tokens-5.000e+07 - losses/l1_loss__MAX","standard-16384-LR-3e-05-Tokens-2.500e+07 - losses/l1_loss","standard-16384-LR-3e-05-Tokens-2.500e+07 - losses/l1_loss__MIN","standard-16384-LR-3e-05-Tokens-2.500e+07 - losses/l1_loss__MAX","standard-16384-LR-3e-05-Tokens-1.000e+07 - losses/l1_loss","standard-16384-LR-3e-05-Tokens-1.000e+07 - losses/l1_loss__MIN","standard-16384-LR-3e-05-Tokens-1.000e+07 - losses/l1_loss__MAX","standard-16384-LR-3e-05-Tokens-5.000e+06 - losses/l1_loss","standard-16384-LR-3e-05-Tokens-5.000e+06 - losses/l1_loss__MIN","standard-16384-LR-3e-05-Tokens-5.000e+06 - losses/l1_loss__MAX","standard-16384-LR-3e-05-Tokens-1.000e+06 - losses/l1_loss","standard-16384-LR-3e-05-Tokens-1.000e+06 - losses/l1_loss__MIN","standard-16384-LR-3e-05-Tokens-1.000e+06 - losses/l1_loss__MAX"
"8879","652.4539794921875","652.4539794921875","652.4539794921875","652.4539794921875","652.4539794921875","652.4539794921875","","","","","","","","","","","",""
"8909","656.788818359375","656.788818359375","656.788818359375","656.788818359375","656.788818359375","656.788818359375","","","","","","","","","","","",""
"8939","656.6849365234375","656.6849365234375","656.6849365234375","656.6849365234375","656.6849365234375","656.6849365234375","","","","","","","","","","","",""
"8969","718.6564331054688","718.6564331054688","718.6564331054688","718.6564331054688","718.6564331054688","718.6564331054688","","","","","","","","","","","",""
"8999","704.140625","704.140625","704.140625","704.140625","704.140625","704.140625","","","","","","","","","","","",""
"9029","729.2434692382812","729.2434692382812","729.2434692382812","729.2434692382812","729.2434692382812","729.2434692382812","","","","","","","","","","","",""
"9059","628.363525390625","628.363525390625","628.363525390625","628.363525390625","628.363525390625","628.363525390625","","","","","","","","","","","",""
"9089","583.8255004882812","583.8255004882812","583.8255004882812","583.8255004882812","583.8255004882812","583.8255004882812","","","","","","","","","","","",""
"9119","569.8773803710938","569.8773803710938","569.8773803710938","569.8773803710938","569.8773803710938","569.8773803710938","","","","","","","","","","","",""
"9149","634.6312255859375","634.6312255859375","634.6312255859375","634.6312255859375","634.6312255859375","634.6312255859375","","","","","","","","","","","",""
"9179","595.6367797851562","595.6367797851562","595.6367797851562","595.6367797851562","595.6367797851562","595.6367797851562","","","","","","","","","","","",""
"9209","791.78076171875","791.78076171875","791.78076171875","791.78076171875","791.78076171875","791.78076171875","","","","","","","","","","","",""
"9239","772.5224609375","772.5224609375","772.5224609375","772.5224609375","772.5224609375","772.5224609375","","","","","","","","","","","",""
"9269","666.0408935546875","666.0408935546875","666.0408935546875","666.0408935546875","666.0408935546875","666.0408935546875","","","","","","","","","","","",""
"9299","632.1979370117188","632.1979370117188","632.1979370117188","632.1979370117188","632.1979370117188","632.1979370117188","","","","","","","","","","","",""
"9329","728.8827514648438","728.8827514648438","728.8827514648438","728.8827514648438","728.8827514648438","728.8827514648438","","","","","","","","","","","",""
"9359","562.9842529296875","562.9842529296875","562.9842529296875","562.9842529296875","562.9842529296875","562.9842529296875","","","","","","","","","","","",""
"9389","583.863037109375","583.863037109375","583.863037109375","583.863037109375","583.863037109375","583.863037109375","","","","","","","","","","","",""
"9419","588.368408203125","588.368408203125","588.368408203125","588.368408203125","588.368408203125","588.368408203125","","","","","","","","","","","",""
"9449","649.9859008789062","649.9859008789062","649.9859008789062","649.9859008789062","649.9859008789062","649.9859008789062","","","","","","","","","","","",""
"9479","650.3611450195312","650.3611450195312","650.3611450195312","650.3611450195312","650.3611450195312","650.3611450195312","","","","","","","","","","","",""
"9509","502.979736328125","502.979736328125","502.979736328125","502.979736328125","502.979736328125","502.979736328125","","","","","","","","","","","",""
"9539","746.679443359375","746.679443359375","746.679443359375","746.679443359375","746.679443359375","746.679443359375","","","","","","","","","","","",""
"9569","719.943603515625","719.943603515625","719.943603515625","719.943603515625","719.943603515625","719.943603515625","","","","","","","","","","","",""
"9599","696.1001586914062","696.1001586914062","696.1001586914062","696.1001586914062","696.1001586914062","696.1001586914062","","","","","","","","","","","",""
"9629","591.45947265625","591.45947265625","591.45947265625","591.45947265625","591.45947265625","591.45947265625","","","","","","","","","","","",""
"9659","714.5750732421875","714.5750732421875","714.5750732421875","714.5750732421875","714.5750732421875","714.5750732421875","","","","","","","","","","","",""
"9689","744.1546630859375","744.1546630859375","744.1546630859375","744.1546630859375","744.1546630859375","744.1546630859375","","","","","","","","","","","",""
"9719","618.7948608398438","618.7948608398438","618.7948608398438","618.7948608398438","618.7948608398438","618.7948608398438","","","","","","","","","","","",""
"9749","631.2051391601562","631.2051391601562","631.2051391601562","631.2051391601562","631.2051391601562","631.2051391601562","","","","","","","","","","","",""
"9779","651.2760620117188","651.2760620117188","651.2760620117188","651.2760620117188","651.2760620117188","651.2760620117188","","","","","","","","","","","",""
"9809","619.1869506835938","619.1869506835938","619.1869506835938","619.1869506835938","619.1869506835938","619.1869506835938","","","","","","","","","","","",""
"9839","620.7607421875","620.7607421875","620.7607421875","620.7607421875","620.7607421875","620.7607421875","","","","","","","","","","","",""
"9869","725.6915893554688","725.6915893554688","725.6915893554688","725.6915893554688","725.6915893554688","725.6915893554688","","","","","","","","","","","",""
"9899","652.5181884765625","652.5181884765625","652.5181884765625","652.5181884765625","652.5181884765625","652.5181884765625","","","","","","","","","","","",""
"9929","657.0050659179688","657.0050659179688","657.0050659179688","657.0050659179688","657.0050659179688","657.0050659179688","","","","","","","","","","","",""
"9959","523.482421875","523.482421875","523.482421875","523.482421875","523.482421875","523.482421875","","","","","","","","","","","",""
"9989","595.786376953125","595.786376953125","595.786376953125","595.786376953125","595.786376953125","595.786376953125","","","","","","","","","","","",""
"10019","652.286376953125","652.286376953125","652.286376953125","652.286376953125","652.286376953125","652.286376953125","","","","","","","","","","","",""
"10049","762.0728759765625","762.0728759765625","762.0728759765625","762.0728759765625","762.0728759765625","762.0728759765625","","","","","","","","","","","",""
"10079","659.5743408203125","659.5743408203125","659.5743408203125","659.5743408203125","659.5743408203125","659.5743408203125","","","","","","","","","","","",""
"10109","635.589599609375","635.589599609375","635.589599609375","635.589599609375","635.589599609375","635.589599609375","","","","","","","","","","","",""
"10139","624.24609375","624.24609375","624.24609375","624.24609375","624.24609375","624.24609375","","","","","","","","","","","",""
"10169","677.6969604492188","677.6969604492188","677.6969604492188","677.6969604492188","677.6969604492188","677.6969604492188","","","","","","","","","","","",""
"10199","533.706298828125","533.706298828125","533.706298828125","533.706298828125","533.706298828125","533.706298828125","","","","","","","","","","","",""
"10229","527.8516845703125","527.8516845703125","527.8516845703125","527.8516845703125","527.8516845703125","527.8516845703125","","","","","","","","","","","",""
"10259","635.5523681640625","635.5523681640625","635.5523681640625","635.5523681640625","635.5523681640625","635.5523681640625","","","","","","","","","","","",""
"10289","595.744873046875","595.744873046875","595.744873046875","595.744873046875","595.744873046875","595.744873046875","","","","","","","","","","","",""
"10319","574.5245361328125","574.5245361328125","574.5245361328125","574.5245361328125","574.5245361328125","574.5245361328125","","","","","","","","","","","",""
"10349","588.8453979492188","588.8453979492188","588.8453979492188","588.8453979492188","588.8453979492188","588.8453979492188","","","","","","","","","","","",""
"10379","639.7098999023438","639.7098999023438","639.7098999023438","639.7098999023438","639.7098999023438","639.7098999023438","","","","","","","","","","","",""
"10409","654.1943359375","654.1943359375","654.1943359375","654.1943359375","654.1943359375","654.1943359375","","","","","","","","","","","",""
"10439","605.4344482421875","605.4344482421875","605.4344482421875","605.4344482421875","605.4344482421875","605.4344482421875","","","","","","","","","","","",""
"10469","607.172119140625","607.172119140625","607.172119140625","607.172119140625","607.172119140625","607.172119140625","","","","","","","","","","","",""
"10499","620.384521484375","620.384521484375","620.384521484375","620.384521484375","620.384521484375","620.384521484375","","","","","","","","","","","",""
"10529","691.7798461914062","691.7798461914062","691.7798461914062","691.7798461914062","691.7798461914062","691.7798461914062","","","","","","","","","","","",""
"10559","573.1980590820312","573.1980590820312","573.1980590820312","573.1980590820312","573.1980590820312","573.1980590820312","","","","","","","","","","","",""
"10589","617.6493530273438","617.6493530273438","617.6493530273438","617.6493530273438","617.6493530273438","617.6493530273438","","","","","","","","","","","",""
"10619","552.6434326171875","552.6434326171875","552.6434326171875","552.6434326171875","552.6434326171875","552.6434326171875","","","","","","","","","","","",""
"10649","661.6319580078125","661.6319580078125","661.6319580078125","661.6319580078125","661.6319580078125","661.6319580078125","","","","","","","","","","","",""
"10679","622.3493041992188","622.3493041992188","622.3493041992188","622.3493041992188","622.3493041992188","622.3493041992188","","","","","","","","","","","",""
"10709","600.0068359375","600.0068359375","600.0068359375","600.0068359375","600.0068359375","600.0068359375","","","","","","","","","","","",""
"10739","584.3974609375","584.3974609375","584.3974609375","584.3974609375","584.3974609375","584.3974609375","","","","","","","","","","","",""
"10769","636.426513671875","636.426513671875","636.426513671875","636.426513671875","636.426513671875","636.426513671875","","","","","","","","","","","",""
"10799","641.1275634765625","641.1275634765625","641.1275634765625","641.1275634765625","641.1275634765625","641.1275634765625","","","","","","","","","","","",""
"10829","610.9064331054688","610.9064331054688","610.9064331054688","610.9064331054688","610.9064331054688","610.9064331054688","","","","","","","","","","","",""
"10859","626.35498046875","626.35498046875","626.35498046875","626.35498046875","626.35498046875","626.35498046875","","","","","","","","","","","",""
"10889","639.5687866210938","639.5687866210938","639.5687866210938","639.5687866210938","639.5687866210938","639.5687866210938","","","","","","","","","","","",""
"10919","654.548095703125","654.548095703125","654.548095703125","654.548095703125","654.548095703125","654.548095703125","","","","","","","","","","","",""
"10949","597.8084716796875","597.8084716796875","597.8084716796875","597.8084716796875","597.8084716796875","597.8084716796875","","","","","","","","","","","",""
"10979","474.80078125","474.80078125","474.80078125","474.80078125","474.80078125","474.80078125","","","","","","","","","","","",""
"11009","578.8927001953125","578.8927001953125","578.8927001953125","578.8927001953125","578.8927001953125","578.8927001953125","","","","","","","","","","","",""
"11039","706.7559814453125","706.7559814453125","706.7559814453125","706.7559814453125","706.7559814453125","706.7559814453125","","","","","","","","","","","",""
"11069","618.183837890625","618.183837890625","618.183837890625","618.183837890625","618.183837890625","618.183837890625","","","","","","","","","","","",""
"11099","614.9027709960938","614.9027709960938","614.9027709960938","614.9027709960938","614.9027709960938","614.9027709960938","","","","","","","","","","","",""
"11129","562.1517333984375","562.1517333984375","562.1517333984375","562.1517333984375","562.1517333984375","562.1517333984375","","","","","","","","","","","",""
"11159","550.4651489257812","550.4651489257812","550.4651489257812","550.4651489257812","550.4651489257812","550.4651489257812","","","","","","","","","","","",""
"11189","569.9370727539062","569.9370727539062","569.9370727539062","569.9370727539062","569.9370727539062","569.9370727539062","","","","","","","","","","","",""
"11219","553.65673828125","553.65673828125","553.65673828125","553.65673828125","553.65673828125","553.65673828125","","","","","","","","","","","",""
"11249","535.50439453125","535.50439453125","535.50439453125","535.50439453125","535.50439453125","535.50439453125","","","","","","","","","","","",""
"11279","642.5712890625","642.5712890625","642.5712890625","642.5712890625","642.5712890625","642.5712890625","","","","","","","","","","","",""
"11309","619.95263671875","619.95263671875","619.95263671875","619.95263671875","619.95263671875","619.95263671875","","","","","","","","","","","",""
"11339","578.1756591796875","578.1756591796875","578.1756591796875","578.1756591796875","578.1756591796875","578.1756591796875","","","","","","","","","","","",""
"11369","592.3192138671875","592.3192138671875","592.3192138671875","592.3192138671875","592.3192138671875","592.3192138671875","","","","","","","","","","","",""
"11399","549.1126708984375","549.1126708984375","549.1126708984375","549.1126708984375","549.1126708984375","549.1126708984375","","","","","","","","","","","",""
"11429","657.1356201171875","657.1356201171875","657.1356201171875","657.1356201171875","657.1356201171875","657.1356201171875","","","","","","","","","","","",""
"11459","646.6673583984375","646.6673583984375","646.6673583984375","646.6673583984375","646.6673583984375","646.6673583984375","","","","","","","","","","","",""
"11489","614.00537109375","614.00537109375","614.00537109375","614.00537109375","614.00537109375","614.00537109375","","","","","","","","","","","",""
"11519","600.7620849609375","600.7620849609375","600.7620849609375","600.7620849609375","600.7620849609375","600.7620849609375","","","","","","","","","","","",""
"11549","567.350341796875","567.350341796875","567.350341796875","567.350341796875","567.350341796875","567.350341796875","","","","","","","","","","","",""
"11579","557.0087890625","557.0087890625","557.0087890625","557.0087890625","557.0087890625","557.0087890625","","","","","","","","","","","",""
"11609","566.7807006835938","566.7807006835938","566.7807006835938","566.7807006835938","566.7807006835938","566.7807006835938","","","","","","","","","","","",""
"11639","669.8692016601562","669.8692016601562","669.8692016601562","669.8692016601562","669.8692016601562","669.8692016601562","","","","","","","","","","","",""
"11669","583.0265502929688","583.0265502929688","583.0265502929688","583.0265502929688","583.0265502929688","583.0265502929688","","","","","","","","","","","",""
"11699","611.366943359375","611.366943359375","611.366943359375","611.366943359375","611.366943359375","611.366943359375","","","","","","","","","","","",""
"11729","543.6087646484375","543.6087646484375","543.6087646484375","543.6087646484375","543.6087646484375","543.6087646484375","","","","","","","","","","","",""
"11759","562.4334716796875","562.4334716796875","562.4334716796875","562.4334716796875","562.4334716796875","562.4334716796875","","","","","","","","","","","",""
"11789","602.353515625","602.353515625","602.353515625","602.353515625","602.353515625","602.353515625","","","","","","","","","","","",""
"11819","592.2468872070312","592.2468872070312","592.2468872070312","592.2468872070312","592.2468872070312","592.2468872070312","","","","","","","","","","","",""
"11849","573.4378662109375","573.4378662109375","573.4378662109375","573.4378662109375","573.4378662109375","573.4378662109375","","","","","","","","","","","",""
"11879","548.1236572265625","548.1236572265625","548.1236572265625","548.1236572265625","548.1236572265625","548.1236572265625","","","","","","","","","","","",""
"11909","618.3411865234375","618.3411865234375","618.3411865234375","618.3411865234375","618.3411865234375","618.3411865234375","","","","","","","","","","","",""
"11939","555.8786010742188","555.8786010742188","555.8786010742188","555.8786010742188","555.8786010742188","555.8786010742188","","","","","","","","","","","",""
"11969","528.5931396484375","528.5931396484375","528.5931396484375","528.5931396484375","528.5931396484375","528.5931396484375","","","","","","","","","","","",""
"11999","503.5789794921875","503.5789794921875","503.5789794921875","503.5789794921875","503.5789794921875","503.5789794921875","","","","","","","","","","","",""
"12029","566.8580322265625","566.8580322265625","566.8580322265625","566.8580322265625","566.8580322265625","566.8580322265625","","","","","","","","","","","",""
"12059","631.697265625","631.697265625","631.697265625","631.697265625","631.697265625","631.697265625","","","","","","","","","","","",""
"12089","495.3826904296875","495.3826904296875","495.3826904296875","495.3826904296875","495.3826904296875","495.3826904296875","","","","","","","","","","","",""
"12119","494.2250671386719","494.2250671386719","494.2250671386719","494.2250671386719","494.2250671386719","494.2250671386719","","","","","","","","","","","",""
"12149","738.2982177734375","738.2982177734375","738.2982177734375","738.2982177734375","738.2982177734375","738.2982177734375","","","","","","","","","","","",""
"12179","518.6766357421875","518.6766357421875","518.6766357421875","518.6766357421875","518.6766357421875","518.6766357421875","","","","","","","","","","","",""
"12209","594.0897216796875","594.0897216796875","594.0897216796875","","","","","","","","","","","","","","",""
"12239","589.11083984375","589.11083984375","589.11083984375","","","","","","","","","","","","","","",""
"12269","568.8038330078125","568.8038330078125","568.8038330078125","","","","","","","","","","","","","","",""
"12299","607.4849243164062","607.4849243164062","607.4849243164062","","","","","","","","","","","","","","",""
"12329","614.9949951171875","614.9949951171875","614.9949951171875","","","","","","","","","","","","","","",""
"12359","506.09710693359375","506.09710693359375","506.09710693359375","","","","","","","","","","","","","","",""
"12389","606.6029052734375","606.6029052734375","606.6029052734375","","","","","","","","","","","","","","",""
"12419","583.6810302734375","583.6810302734375","583.6810302734375","","","","","","","","","","","","","","",""
"12449","571.3622436523438","571.3622436523438","571.3622436523438","","","","","","","","","","","","","","",""
"12479","558.1044921875","558.1044921875","558.1044921875","","","","","","","","","","","","","","",""
"12509","576.7623901367188","576.7623901367188","576.7623901367188","","","","","","","","","","","","","","",""
"12539","588.10400390625","588.10400390625","588.10400390625","","","","","","","","","","","","","","",""
"12569","666.9610595703125","666.9610595703125","666.9610595703125","","","","","","","","","","","","","","",""
"12599","590.1051635742188","590.1051635742188","590.1051635742188","","","","","","","","","","","","","","",""
"12629","532.4796752929688","532.4796752929688","532.4796752929688","","","","","","","","","","","","","","",""
"12659","615.1304321289062","615.1304321289062","615.1304321289062","","","","","","","","","","","","","","",""
"12689","525.3423461914062","525.3423461914062","525.3423461914062","","","","","","","","","","","","","","",""
"12719","589.56591796875","589.56591796875","589.56591796875","","","","","","","","","","","","","","",""
"12749","557.0899658203125","557.0899658203125","557.0899658203125","","","","","","","","","","","","","","",""
"12779","552.7818603515625","552.7818603515625","552.7818603515625","","","","","","","","","","","","","","",""
"12809","529.9775390625","529.9775390625","529.9775390625","","","","","","","","","","","","","","",""
"12839","591.0184936523438","591.0184936523438","591.0184936523438","","","","","","","","","","","","","","",""
"12869","568.2474365234375","568.2474365234375","568.2474365234375","","","","","","","","","","","","","","",""
"12899","570.6704711914062","570.6704711914062","570.6704711914062","","","","","","","","","","","","","","",""
"12929","516.7543334960938","516.7543334960938","516.7543334960938","","","","","","","","","","","","","","",""
"12959","547.6470947265625","547.6470947265625","547.6470947265625","","","","","","","","","","","","","","",""
"12989","556.1400146484375","556.1400146484375","556.1400146484375","","","","","","","","","","","","","","",""
"13019","534.8744506835938","534.8744506835938","534.8744506835938","","","","","","","","","","","","","","",""
"13049","505.8798522949219","505.8798522949219","505.8798522949219","","","","","","","","","","","","","","",""
"13079","610.7152099609375","610.7152099609375","610.7152099609375","","","","","","","","","","","","","","",""
"13109","499.2471923828125","499.2471923828125","499.2471923828125","","","","","","","","","","","","","","",""
"13139","612.2584228515625","612.2584228515625","612.2584228515625","","","","","","","","","","","","","","",""
"13169","575.8613891601562","575.8613891601562","575.8613891601562","","","","","","","","","","","","","","",""
"13199","537.6654663085938","537.6654663085938","537.6654663085938","","","","","","","","","","","","","","",""
"13229","561.1194458007812","561.1194458007812","561.1194458007812","","","","","","","","","","","","","","",""
"13259","651.11181640625","651.11181640625","651.11181640625","","","","","","","","","","","","","","",""
"13289","487.2001647949219","487.2001647949219","487.2001647949219","","","","","","","","","","","","","","",""
"13319","529.6854248046875","529.6854248046875","529.6854248046875","","","","","","","","","","","","","","",""
"13349","631.3687133789062","631.3687133789062","631.3687133789062","","","","","","","","","","","","","","",""
"13379","602.2352294921875","602.2352294921875","602.2352294921875","","","","","","","","","","","","","","",""
"13409","568.5640869140625","568.5640869140625","568.5640869140625","","","","","","","","","","","","","","",""
"13439","522.8279418945312","522.8279418945312","522.8279418945312","","","","","","","","","","","","","","",""
"13469","552.0089111328125","552.0089111328125","552.0089111328125","","","","","","","","","","","","","","",""
"13499","519.40283203125","519.40283203125","519.40283203125","","","","","","","","","","","","","","",""
"13529","514.8399658203125","514.8399658203125","514.8399658203125","","","","","","","","","","","","","","",""
"13559","519.9741821289062","519.9741821289062","519.9741821289062","","","","","","","","","","","","","","",""
"13589","589.14013671875","589.14013671875","589.14013671875","","","","","","","","","","","","","","",""
"13619","554.2588500976562","554.2588500976562","554.2588500976562","","","","","","","","","","","","","","",""
"13649","552.73388671875","552.73388671875","552.73388671875","","","","","","","","","","","","","","",""
"13679","510.69586181640625","510.69586181640625","510.69586181640625","","","","","","","","","","","","","","",""
"13709","513.6949462890625","513.6949462890625","513.6949462890625","","","","","","","","","","","","","","",""
"13739","550.1888427734375","550.1888427734375","550.1888427734375","","","","","","","","","","","","","","",""
"13769","615.4341430664062","615.4341430664062","615.4341430664062","","","","","","","","","","","","","","",""
"13799","525.8804321289062","525.8804321289062","525.8804321289062","","","","","","","","","","","","","","",""
"13829","558.1320190429688","558.1320190429688","558.1320190429688","","","","","","","","","","","","","","",""
"13859","551.5589599609375","551.5589599609375","551.5589599609375","","","","","","","","","","","","","","",""
"13889","602.6724243164062","602.6724243164062","602.6724243164062","","","","","","","","","","","","","","",""
"13919","467.5105895996094","467.5105895996094","467.5105895996094","","","","","","","","","","","","","","",""
"13949","533.6583862304688","533.6583862304688","533.6583862304688","","","","","","","","","","","","","","",""
"13979","549.006591796875","549.006591796875","549.006591796875","","","","","","","","","","","","","","",""
"14009","553.0581665039062","553.0581665039062","553.0581665039062","","","","","","","","","","","","","","",""
"14039","573.6710205078125","573.6710205078125","573.6710205078125","","","","","","","","","","","","","","",""
"14069","532.209716796875","532.209716796875","532.209716796875","","","","","","","","","","","","","","",""
"14099","575.5547485351562","575.5547485351562","575.5547485351562","","","","","","","","","","","","","","",""
"14129","604.027099609375","604.027099609375","604.027099609375","","","","","","","","","","","","","","",""
"14159","521.2830810546875","521.2830810546875","521.2830810546875","","","","","","","","","","","","","","",""
"14189","521.7723388671875","521.7723388671875","521.7723388671875","","","","","","","","","","","","","","",""
"14219","515.19873046875","515.19873046875","515.19873046875","","","","","","","","","","","","","","",""
"14249","469.9994201660156","469.9994201660156","469.9994201660156","","","","","","","","","","","","","","",""
"14279","519.19921875","519.19921875","519.19921875","","","","","","","","","","","","","","",""
"14309","497.9788818359375","497.9788818359375","497.9788818359375","","","","","","","","","","","","","","",""
"14339","522.4202270507812","522.4202270507812","522.4202270507812","","","","","","","","","","","","","","",""
"14369","504.08380126953125","504.08380126953125","504.08380126953125","","","","","","","","","","","","","","",""
"14399","515.8438110351562","515.8438110351562","515.8438110351562","","","","","","","","","","","","","","",""
"14429","510.8115234375","510.8115234375","510.8115234375","","","","","","","","","","","","","","",""
"14459","530.6546630859375","530.6546630859375","530.6546630859375","","","","","","","","","","","","","","",""
"14489","476.419189453125","476.419189453125","476.419189453125","","","","","","","","","","","","","","",""
"14519","524.6273193359375","524.6273193359375","524.6273193359375","","","","","","","","","","","","","","",""
"14549","504.24041748046875","504.24041748046875","504.24041748046875","","","","","","","","","","","","","","",""
"14579","510.3353271484375","510.3353271484375","510.3353271484375","","","","","","","","","","","","","","",""
"14609","518.2572021484375","518.2572021484375","518.2572021484375","","","","","","","","","","","","","","",""
"14639","550.6466064453125","550.6466064453125","550.6466064453125","","","","","","","","","","","","","","",""
"14669","535.317626953125","535.317626953125","535.317626953125","","","","","","","","","","","","","","",""
"14699","527.9561157226562","527.9561157226562","527.9561157226562","","","","","","","","","","","","","","",""
"14729","562.4824829101562","562.4824829101562","562.4824829101562","","","","","","","","","","","","","","",""
"14759","556.2235717773438","556.2235717773438","556.2235717773438","","","","","","","","","","","","","","",""
"14789","539.0040893554688","539.0040893554688","539.0040893554688","","","","","","","","","","","","","","",""
"14819","621.864013671875","621.864013671875","621.864013671875","","","","","","","","","","","","","","",""
"14849","505.99835205078125","505.99835205078125","505.99835205078125","","","","","","","","","","","","","","",""
"14879","533.134033203125","533.134033203125","533.134033203125","","","","","","","","","","","","","","",""
"14909","513.90625","513.90625","513.90625","","","","","","","","","","","","","","",""
"14939","532.46142578125","532.46142578125","532.46142578125","","","","","","","","","","","","","","",""
"14969","476.84368896484375","476.84368896484375","476.84368896484375","","","","","","","","","","","","","","",""
"14999","484.904052734375","484.904052734375","484.904052734375","","","","","","","","","","","","","","",""
"15029","527.110595703125","527.110595703125","527.110595703125","","","","","","","","","","","","","","",""
"15059","527.4801025390625","527.4801025390625","527.4801025390625","","","","","","","","","","","","","","",""
"15089","529.051025390625","529.051025390625","529.051025390625","","","","","","","","","","","","","","",""
"15119","559.1043701171875","559.1043701171875","559.1043701171875","","","","","","","","","","","","","","",""
"15149","525.9716796875","525.9716796875","525.9716796875","","","","","","","","","","","","","","",""
"15179","522.0172119140625","522.0172119140625","522.0172119140625","","","","","","","","","","","","","","",""
"15209","535.808837890625","535.808837890625","535.808837890625","","","","","","","","","","","","","","",""
"15239","502.857666015625","502.857666015625","502.857666015625","","","","","","","","","","","","","","",""
"15269","516.9321899414062","516.9321899414062","516.9321899414062","","","","","","","","","","","","","","",""
"15299","511.99566650390625","511.99566650390625","511.99566650390625","","","","","","","","","","","","","","",""
"15329","495.1334228515625","495.1334228515625","495.1334228515625","","","","","","","","","","","","","","",""
"15359","460.02410888671875","460.02410888671875","460.02410888671875","","","","","","","","","","","","","","",""
"15389","498.92987060546875","498.92987060546875","498.92987060546875","","","","","","","","","","","","","","",""
"15419","508.3721008300781","508.3721008300781","508.3721008300781","","","","","","","","","","","","","","",""
"15449","513.9163208007812","513.9163208007812","513.9163208007812","","","","","","","","","","","","","","",""
"15479","479.6166076660156","479.6166076660156","479.6166076660156","","","","","","","","","","","","","","",""
"15509","496.9706115722656","496.9706115722656","496.9706115722656","","","","","","","","","","","","","","",""
"15539","480.4451904296875","480.4451904296875","480.4451904296875","","","","","","","","","","","","","","",""
"15569","459.64251708984375","459.64251708984375","459.64251708984375","","","","","","","","","","","","","","",""
"15599","502.9796142578125","502.9796142578125","502.9796142578125","","","","","","","","","","","","","","",""
"15629","564.0907592773438","564.0907592773438","564.0907592773438","","","","","","","","","","","","","","",""
"15659","521.98388671875","521.98388671875","521.98388671875","","","","","","","","","","","","","","",""
"15689","549.33935546875","549.33935546875","549.33935546875","","","","","","","","","","","","","","",""
"15719","594.3206787109375","594.3206787109375","594.3206787109375","","","","","","","","","","","","","","",""
"15749","510.37506103515625","510.37506103515625","510.37506103515625","","","","","","","","","","","","","","",""
"15779","522.7911376953125","522.7911376953125","522.7911376953125","","","","","","","","","","","","","","",""
"15809","525.847412109375","525.847412109375","525.847412109375","","","","","","","","","","","","","","",""
"15839","506.2562255859375","506.2562255859375","506.2562255859375","","","","","","","","","","","","","","",""
"15869","514.9232177734375","514.9232177734375","514.9232177734375","","","","","","","","","","","","","","",""
"15899","528.4403076171875","528.4403076171875","528.4403076171875","","","","","","","","","","","","","","",""
"15929","510.14544677734375","510.14544677734375","510.14544677734375","","","","","","","","","","","","","","",""
"15959","510.237060546875","510.237060546875","510.237060546875","","","","","","","","","","","","","","",""
"15989","435.3720397949219","435.3720397949219","435.3720397949219","","","","","","","","","","","","","","",""
"16019","503.078369140625","503.078369140625","503.078369140625","","","","","","","","","","","","","","",""
"16049","510.3082275390625","510.3082275390625","510.3082275390625","","","","","","","","","","","","","","",""
"16079","465.27581787109375","465.27581787109375","465.27581787109375","","","","","","","","","","","","","","",""
"16109","490.6412658691406","490.6412658691406","490.6412658691406","","","","","","","","","","","","","","",""
"16139","517.6444702148438","517.6444702148438","517.6444702148438","","","","","","","","","","","","","","",""
"16169","517.8951416015625","517.8951416015625","517.8951416015625","","","","","","","","","","","","","","",""
"16199","449.637939453125","449.637939453125","449.637939453125","","","","","","","","","","","","","","",""
"16229","531.706787109375","531.706787109375","531.706787109375","","","","","","","","","","","","","","",""
"16259","476.7044982910156","476.7044982910156","476.7044982910156","","","","","","","","","","","","","","",""
"16289","518.0296020507812","518.0296020507812","518.0296020507812","","","","","","","","","","","","","","",""
"16319","514.0079956054688","514.0079956054688","514.0079956054688","","","","","","","","","","","","","","",""
"16349","480.0413818359375","480.0413818359375","480.0413818359375","","","","","","","","","","","","","","",""
"16379","527.7444458007812","527.7444458007812","527.7444458007812","","","","","","","","","","","","","","",""
"16409","482.8269348144531","482.8269348144531","482.8269348144531","","","","","","","","","","","","","","",""
"16439","544.5166015625","544.5166015625","544.5166015625","","","","","","","","","","","","","","",""
"16469","513.195068359375","513.195068359375","513.195068359375","","","","","","","","","","","","","","",""
"16499","523.241455078125","523.241455078125","523.241455078125","","","","","","","","","","","","","","",""
"16529","534.0301513671875","534.0301513671875","534.0301513671875","","","","","","","","","","","","","","",""
"16559","561.998779296875","561.998779296875","561.998779296875","","","","","","","","","","","","","","",""
"16589","531.104736328125","531.104736328125","531.104736328125","","","","","","","","","","","","","","",""
