"Step","layer_10_hook_resid_pre_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss","layer_10_hook_resid_pre_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_resid_pre_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_resid_pre_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss","layer_5_hook_resid_pre_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_resid_pre_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_resid_pre_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss","layer_0_hook_resid_pre_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_resid_pre_gpt2_jumprelu_fisher_false_project_TinyStories - losses/mse_loss__MAX","layer_10_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss","layer_10_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_10_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_5_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss","layer_5_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_5_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MAX","layer_0_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss","layer_0_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MIN","layer_0_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/mse_loss__MAX"
"10949","0.2361113727092743","0.2361113727092743","0.2361113727092743","0.2404477894306183","0.2404477894306183","0.2404477894306183","0.14725938439369202","0.14725938439369202","0.14725938439369202","0.2500765919685364","0.2500765919685364","0.2500765919685364","0.25013262033462524","0.25013262033462524","0.25013262033462524","0.15205959975719452","0.15205959975719452","0.15205959975719452"
"10979","0.19049713015556335","0.19049713015556335","0.19049713015556335","0.2220434695482254","0.2220434695482254","0.2220434695482254","0.1778741478919983","0.1778741478919983","0.1778741478919983","0.22237731516361237","0.22237731516361237","0.22237731516361237","0.24956107139587402","0.24956107139587402","0.24956107139587402","0.1980987936258316","0.1980987936258316","0.1980987936258316"
"11009","0.4283621907234192","0.4283621907234192","0.4283621907234192","0.6270503997802734","0.6270503997802734","0.6270503997802734","0.2634838819503784","0.2634838819503784","0.2634838819503784","0.315725713968277","0.315725713968277","0.315725713968277","0.4293970465660095","0.4293970465660095","0.4293970465660095","0.19374939799308777","0.19374939799308777","0.19374939799308777"
"11039","0.6062743663787842","0.6062743663787842","0.6062743663787842","0.9465453028678894","0.9465453028678894","0.9465453028678894","0.265198290348053","0.265198290348053","0.265198290348053","0.4159892499446869","0.4159892499446869","0.4159892499446869","0.9638718366622925","0.9638718366622925","0.9638718366622925","0.17292945086956024","0.17292945086956024","0.17292945086956024"
"11069","1.2291618585586548","1.2291618585586548","1.2291618585586548","0.8002515435218811","0.8002515435218811","0.8002515435218811","0.24322089552879333","0.24322089552879333","0.24322089552879333","0.6024641394615173","0.6024641394615173","0.6024641394615173","0.6076626181602478","0.6076626181602478","0.6076626181602478","0.2543332576751709","0.2543332576751709","0.2543332576751709"
"11099","0.27233701944351196","0.27233701944351196","0.27233701944351196","0.2597199082374573","0.2597199082374573","0.2597199082374573","0.1824442595243454","0.1824442595243454","0.1824442595243454","0.3212655484676361","0.3212655484676361","0.3212655484676361","0.3896726965904236","0.3896726965904236","0.3896726965904236","0.16316893696784973","0.16316893696784973","0.16316893696784973"
"11129","1.3384931087493896","1.3384931087493896","1.3384931087493896","0.4849860966205597","0.4849860966205597","0.4849860966205597","0.19944697618484497","0.19944697618484497","0.19944697618484497","0.4420938789844513","0.4420938789844513","0.4420938789844513","0.5504207015037537","0.5504207015037537","0.5504207015037537","0.16597077250480652","0.16597077250480652","0.16597077250480652"
"11159","0.2744397819042206","0.2744397819042206","0.2744397819042206","0.39332878589630127","0.39332878589630127","0.39332878589630127","0.22494040429592133","0.22494040429592133","0.22494040429592133","0.2953627407550812","0.2953627407550812","0.2953627407550812","0.37601974606513977","0.37601974606513977","0.37601974606513977","0.1789882928133011","0.1789882928133011","0.1789882928133011"
"11189","6.859796524047852","6.859796524047852","6.859796524047852","12.467870712280273","12.467870712280273","12.467870712280273","0.2682670056819916","0.2682670056819916","0.2682670056819916","3.695601224899292","3.695601224899292","3.695601224899292","33.92628479003906","33.92628479003906","33.92628479003906","0.22783194482326508","0.22783194482326508","0.22783194482326508"
"11219","0.381844162940979","0.381844162940979","0.381844162940979","0.45862388610839844","0.45862388610839844","0.45862388610839844","0.20848266780376434","0.20848266780376434","0.20848266780376434","0.23636256158351898","0.23636256158351898","0.23636256158351898","0.7363783717155457","0.7363783717155457","0.7363783717155457","0.16216591000556946","0.16216591000556946","0.16216591000556946"
"11249","0.3739440143108368","0.3739440143108368","0.3739440143108368","0.26265037059783936","0.26265037059783936","0.26265037059783936","0.22151078283786774","0.22151078283786774","0.22151078283786774","0.2694004476070404","0.2694004476070404","0.2694004476070404","0.42022207379341125","0.42022207379341125","0.42022207379341125","0.18976473808288574","0.18976473808288574","0.18976473808288574"
"11279","0.48892462253570557","0.48892462253570557","0.48892462253570557","0.45461219549179077","0.45461219549179077","0.45461219549179077","0.16494998335838318","0.16494998335838318","0.16494998335838318","0.6420577764511108","0.6420577764511108","0.6420577764511108","0.450358510017395","0.450358510017395","0.450358510017395","0.19837726652622223","0.19837726652622223","0.19837726652622223"
"11309","0.8999140858650208","0.8999140858650208","0.8999140858650208","2.4232020378112793","2.4232020378112793","2.4232020378112793","0.2713017165660858","0.2713017165660858","0.2713017165660858","0.5673059225082397","0.5673059225082397","0.5673059225082397","1.9081783294677734","1.9081783294677734","1.9081783294677734","0.2022140622138977","0.2022140622138977","0.2022140622138977"
"11339","0.37157729268074036","0.37157729268074036","0.37157729268074036","0.2910442054271698","0.2910442054271698","0.2910442054271698","0.21962222456932068","0.21962222456932068","0.21962222456932068","0.3224179148674011","0.3224179148674011","0.3224179148674011","0.38174641132354736","0.38174641132354736","0.38174641132354736","0.18316589295864105","0.18316589295864105","0.18316589295864105"
"11369","0.6133424043655396","0.6133424043655396","0.6133424043655396","0.40495914220809937","0.40495914220809937","0.40495914220809937","0.21572096645832062","0.21572096645832062","0.21572096645832062","0.2627883553504944","0.2627883553504944","0.2627883553504944","0.3969784080982208","0.3969784080982208","0.3969784080982208","0.2069556564092636","0.2069556564092636","0.2069556564092636"
"11399","0.23756390810012817","0.23756390810012817","0.23756390810012817","0.3021950125694275","0.3021950125694275","0.3021950125694275","0.17303310334682465","0.17303310334682465","0.17303310334682465","0.28170594573020935","0.28170594573020935","0.28170594573020935","0.2930517792701721","0.2930517792701721","0.2930517792701721","0.15099570155143738","0.15099570155143738","0.15099570155143738"
"11429","8.411974906921387","8.411974906921387","8.411974906921387","16.558542251586914","16.558542251586914","16.558542251586914","0.21362170577049255","0.21362170577049255","0.21362170577049255","8.603469848632812","8.603469848632812","8.603469848632812","30.188323974609375","30.188323974609375","30.188323974609375","0.2278241366147995","0.2278241366147995","0.2278241366147995"
"11459","0.2704649567604065","0.2704649567604065","0.2704649567604065","0.24895252287387848","0.24895252287387848","0.24895252287387848","0.18309378623962402","0.18309378623962402","0.18309378623962402","0.3090361952781677","0.3090361952781677","0.3090361952781677","0.7862381339073181","0.7862381339073181","0.7862381339073181","0.1503237634897232","0.1503237634897232","0.1503237634897232"
"11489","0.4657086133956909","0.4657086133956909","0.4657086133956909","0.30408453941345215","0.30408453941345215","0.30408453941345215","0.21695555746555328","0.21695555746555328","0.21695555746555328","0.3720005452632904","0.3720005452632904","0.3720005452632904","1.274958610534668","1.274958610534668","1.274958610534668","0.19656582176685333","0.19656582176685333","0.19656582176685333"
"11519","0.4346623122692108","0.4346623122692108","0.4346623122692108","0.36422309279441833","0.36422309279441833","0.36422309279441833","0.1897948533296585","0.1897948533296585","0.1897948533296585","0.24955204129219055","0.24955204129219055","0.24955204129219055","0.6429299116134644","0.6429299116134644","0.6429299116134644","0.1767560988664627","0.1767560988664627","0.1767560988664627"
"11549","0.29701361060142517","0.29701361060142517","0.29701361060142517","0.42927736043930054","0.42927736043930054","0.42927736043930054","0.17638351023197174","0.17638351023197174","0.17638351023197174","0.38591232895851135","0.38591232895851135","0.38591232895851135","0.46782541275024414","0.46782541275024414","0.46782541275024414","0.19671659171581268","0.19671659171581268","0.19671659171581268"
"11579","4.94094181060791","4.94094181060791","4.94094181060791","7.767902851104736","7.767902851104736","7.767902851104736","0.15033435821533203","0.15033435821533203","0.15033435821533203","4.004103183746338","4.004103183746338","4.004103183746338","6.55842399597168","6.55842399597168","6.55842399597168","0.14414414763450623","0.14414414763450623","0.14414414763450623"
"11609","0.29787296056747437","0.29787296056747437","0.29787296056747437","0.30866485834121704","0.30866485834121704","0.30866485834121704","0.13106012344360352","0.13106012344360352","0.13106012344360352","0.23961104452610016","0.23961104452610016","0.23961104452610016","0.6747722625732422","0.6747722625732422","0.6747722625732422","0.13212445378303528","0.13212445378303528","0.13212445378303528"
"11639","0.4710499942302704","0.4710499942302704","0.4710499942302704","10.810568809509277","10.810568809509277","10.810568809509277","0.15997974574565887","0.15997974574565887","0.15997974574565887","0.8746374249458313","0.8746374249458313","0.8746374249458313","4.764605522155762","4.764605522155762","4.764605522155762","0.19199904799461365","0.19199904799461365","0.19199904799461365"
"11669","0.28911399841308594","0.28911399841308594","0.28911399841308594","0.5344492197036743","0.5344492197036743","0.5344492197036743","0.19288261234760284","0.19288261234760284","0.19288261234760284","0.2810165584087372","0.2810165584087372","0.2810165584087372","0.41983142495155334","0.41983142495155334","0.41983142495155334","0.16161496937274933","0.16161496937274933","0.16161496937274933"
"11699","3.9425055980682373","3.9425055980682373","3.9425055980682373","8.683817863464355","8.683817863464355","8.683817863464355","0.18505080044269562","0.18505080044269562","0.18505080044269562","3.5026676654815674","3.5026676654815674","3.5026676654815674","15.77030086517334","15.77030086517334","15.77030086517334","0.21646949648857117","0.21646949648857117","0.21646949648857117"
"11729","0.23635421693325043","0.23635421693325043","0.23635421693325043","0.20228412747383118","0.20228412747383118","0.20228412747383118","0.26254597306251526","0.26254597306251526","0.26254597306251526","0.42267921566963196","0.42267921566963196","0.42267921566963196","0.44107627868652344","0.44107627868652344","0.44107627868652344","0.18229293823242188","0.18229293823242188","0.18229293823242188"
"11759","0.3380821943283081","0.3380821943283081","0.3380821943283081","0.7288620471954346","0.7288620471954346","0.7288620471954346","0.2300257682800293","0.2300257682800293","0.2300257682800293","0.5724213719367981","0.5724213719367981","0.5724213719367981","0.5279848575592041","0.5279848575592041","0.5279848575592041","0.27030402421951294","0.27030402421951294","0.27030402421951294"
"11789","0.35473671555519104","0.35473671555519104","0.35473671555519104","0.5206058621406555","0.5206058621406555","0.5206058621406555","0.18203628063201904","0.18203628063201904","0.18203628063201904","0.23665374517440796","0.23665374517440796","0.23665374517440796","0.4658961296081543","0.4658961296081543","0.4658961296081543","0.1730118840932846","0.1730118840932846","0.1730118840932846"
"11819","0.4778372049331665","0.4778372049331665","0.4778372049331665","0.4823465645313263","0.4823465645313263","0.4823465645313263","0.1819825917482376","0.1819825917482376","0.1819825917482376","0.4399256110191345","0.4399256110191345","0.4399256110191345","0.7686905264854431","0.7686905264854431","0.7686905264854431","0.16269828379154205","0.16269828379154205","0.16269828379154205"
"11849","0.2258349061012268","0.2258349061012268","0.2258349061012268","0.2679380476474762","0.2679380476474762","0.2679380476474762","0.2144864946603775","0.2144864946603775","0.2144864946603775","0.22972562909126282","0.22972562909126282","0.22972562909126282","0.4416695237159729","0.4416695237159729","0.4416695237159729","0.20915842056274414","0.20915842056274414","0.20915842056274414"
"11879","0.21917422115802765","0.21917422115802765","0.21917422115802765","0.3561658263206482","0.3561658263206482","0.3561658263206482","0.1671183705329895","0.1671183705329895","0.1671183705329895","0.3450603783130646","0.3450603783130646","0.3450603783130646","0.30033642053604126","0.30033642053604126","0.30033642053604126","0.18111348152160645","0.18111348152160645","0.18111348152160645"
"11909","0.9678562879562378","0.9678562879562378","0.9678562879562378","2.407475233078003","2.407475233078003","2.407475233078003","0.32362645864486694","0.32362645864486694","0.32362645864486694","0.6124357581138611","0.6124357581138611","0.6124357581138611","3.008864641189575","3.008864641189575","3.008864641189575","0.28644439578056335","0.28644439578056335","0.28644439578056335"
"11939","0.2463383674621582","0.2463383674621582","0.2463383674621582","0.8029252290725708","0.8029252290725708","0.8029252290725708","0.17691154778003693","0.17691154778003693","0.17691154778003693","0.2752494812011719","0.2752494812011719","0.2752494812011719","0.47601553797721863","0.47601553797721863","0.47601553797721863","0.13996553421020508","0.13996553421020508","0.13996553421020508"
"11969","0.22166644036769867","0.22166644036769867","0.22166644036769867","0.25427523255348206","0.25427523255348206","0.25427523255348206","0.14537779986858368","0.14537779986858368","0.14537779986858368","0.5013044476509094","0.5013044476509094","0.5013044476509094","0.42086777091026306","0.42086777091026306","0.42086777091026306","0.13802984356880188","0.13802984356880188","0.13802984356880188"
"11999","0.6956578493118286","0.6956578493118286","0.6956578493118286","3.983428955078125","3.983428955078125","3.983428955078125","0.20233619213104248","0.20233619213104248","0.20233619213104248","3.913057804107666","3.913057804107666","3.913057804107666","11.55390453338623","11.55390453338623","11.55390453338623","0.1993090808391571","0.1993090808391571","0.1993090808391571"
"12029","0.8337939381599426","0.8337939381599426","0.8337939381599426","2.1403391361236572","2.1403391361236572","2.1403391361236572","0.14685030281543732","0.14685030281543732","0.14685030281543732","0.5010496973991394","0.5010496973991394","0.5010496973991394","1.2222412824630737","1.2222412824630737","1.2222412824630737","0.19232961535453796","0.19232961535453796","0.19232961535453796"
"12059","0.2518104016780853","0.2518104016780853","0.2518104016780853","0.2773114740848541","0.2773114740848541","0.2773114740848541","0.14118453860282898","0.14118453860282898","0.14118453860282898","0.2830789387226105","0.2830789387226105","0.2830789387226105","0.4562739431858063","0.4562739431858063","0.4562739431858063","0.16440296173095703","0.16440296173095703","0.16440296173095703"
"12089","0.24339289963245392","0.24339289963245392","0.24339289963245392","0.20884503424167633","0.20884503424167633","0.20884503424167633","0.1975686252117157","0.1975686252117157","0.1975686252117157","0.2531674802303314","0.2531674802303314","0.2531674802303314","0.40575823187828064","0.40575823187828064","0.40575823187828064","0.19877900183200836","0.19877900183200836","0.19877900183200836"
"12119","2.8875811100006104","2.8875811100006104","2.8875811100006104","72.86549377441406","72.86549377441406","72.86549377441406","0.23199976980686188","0.23199976980686188","0.23199976980686188","7.646608829498291","7.646608829498291","7.646608829498291","144.2416534423828","144.2416534423828","144.2416534423828","0.244717076420784","0.244717076420784","0.244717076420784"
"12149","0.2961283326148987","0.2961283326148987","0.2961283326148987","0.2681162655353546","0.2681162655353546","0.2681162655353546","0.2956409156322479","0.2956409156322479","0.2956409156322479","0.3023226261138916","0.3023226261138916","0.3023226261138916","0.3083794414997101","0.3083794414997101","0.3083794414997101","0.19227051734924316","0.19227051734924316","0.19227051734924316"
"12179","0.26373860239982605","0.26373860239982605","0.26373860239982605","0.24846911430358887","0.24846911430358887","0.24846911430358887","0.1944655179977417","0.1944655179977417","0.1944655179977417","0.23662270605564117","0.23662270605564117","0.23662270605564117","0.34367072582244873","0.34367072582244873","0.34367072582244873","0.18087539076805115","0.18087539076805115","0.18087539076805115"
"12209","1.14597487449646","1.14597487449646","1.14597487449646","0.6370945572853088","0.6370945572853088","0.6370945572853088","0.3097364604473114","0.3097364604473114","0.3097364604473114","0.6950501203536987","0.6950501203536987","0.6950501203536987","0.6145200729370117","0.6145200729370117","0.6145200729370117","0.24441222846508026","0.24441222846508026","0.24441222846508026"
"12239","1.3059661388397217","1.3059661388397217","1.3059661388397217","2.9627342224121094","2.9627342224121094","2.9627342224121094","0.19581805169582367","0.19581805169582367","0.19581805169582367","0.8169554471969604","0.8169554471969604","0.8169554471969604","1.6759737730026245","1.6759737730026245","1.6759737730026245","0.16683532297611237","0.16683532297611237","0.16683532297611237"
"12269","0.2446926087141037","0.2446926087141037","0.2446926087141037","0.3307116627693176","0.3307116627693176","0.3307116627693176","0.22480487823486328","0.22480487823486328","0.22480487823486328","0.26873940229415894","0.26873940229415894","0.26873940229415894","0.39046522974967957","0.39046522974967957","0.39046522974967957","0.16737157106399536","0.16737157106399536","0.16737157106399536"
"12299","1.5247488021850586","1.5247488021850586","1.5247488021850586","0.5691699385643005","0.5691699385643005","0.5691699385643005","0.17475935816764832","0.17475935816764832","0.17475935816764832","0.22944308817386627","0.22944308817386627","0.22944308817386627","0.36212196946144104","0.36212196946144104","0.36212196946144104","0.15966635942459106","0.15966635942459106","0.15966635942459106"
"12329","0.29472026228904724","0.29472026228904724","0.29472026228904724","0.6221673488616943","0.6221673488616943","0.6221673488616943","0.24689246714115143","0.24689246714115143","0.24689246714115143","0.33079612255096436","0.33079612255096436","0.33079612255096436","0.45659202337265015","0.45659202337265015","0.45659202337265015","0.15231020748615265","0.15231020748615265","0.15231020748615265"
"12359","1.1188468933105469","1.1188468933105469","1.1188468933105469","1.2357338666915894","1.2357338666915894","1.2357338666915894","0.2095508575439453","0.2095508575439453","0.2095508575439453","0.5931185483932495","0.5931185483932495","0.5931185483932495","1.0820677280426025","1.0820677280426025","1.0820677280426025","0.16871297359466553","0.16871297359466553","0.16871297359466553"
"12389","0.5094391703605652","0.5094391703605652","0.5094391703605652","1.006117820739746","1.006117820739746","1.006117820739746","0.2308713048696518","0.2308713048696518","0.2308713048696518","0.608404278755188","0.608404278755188","0.608404278755188","0.9848884344100952","0.9848884344100952","0.9848884344100952","0.18265829980373383","0.18265829980373383","0.18265829980373383"
"12419","0.34655898809432983","0.34655898809432983","0.34655898809432983","0.5055108666419983","0.5055108666419983","0.5055108666419983","0.1950802057981491","0.1950802057981491","0.1950802057981491","0.2664297819137573","0.2664297819137573","0.2664297819137573","0.7574561834335327","0.7574561834335327","0.7574561834335327","0.19529010355472565","0.19529010355472565","0.19529010355472565"
"12449","0.7362112402915955","0.7362112402915955","0.7362112402915955","2.505814552307129","2.505814552307129","2.505814552307129","0.19286254048347473","0.19286254048347473","0.19286254048347473","0.4712749421596527","0.4712749421596527","0.4712749421596527","0.7134411334991455","0.7134411334991455","0.7134411334991455","0.16611413657665253","0.16611413657665253","0.16611413657665253"
"12479","2.477895736694336","2.477895736694336","2.477895736694336","11.891999244689941","11.891999244689941","11.891999244689941","0.226170152425766","0.226170152425766","0.226170152425766","5.574591159820557","5.574591159820557","5.574591159820557","24.965282440185547","24.965282440185547","24.965282440185547","0.1937919706106186","0.1937919706106186","0.1937919706106186"
"12509","0.5679200291633606","0.5679200291633606","0.5679200291633606","1.7087599039077759","1.7087599039077759","1.7087599039077759","0.19512397050857544","0.19512397050857544","0.19512397050857544","1.9966621398925781","1.9966621398925781","1.9966621398925781","2.5197010040283203","2.5197010040283203","2.5197010040283203","0.21575883030891418","0.21575883030891418","0.21575883030891418"
"12539","0.4851795732975006","0.4851795732975006","0.4851795732975006","0.3848738670349121","0.3848738670349121","0.3848738670349121","0.2334054559469223","0.2334054559469223","0.2334054559469223","0.2600674629211426","0.2600674629211426","0.2600674629211426","0.4436300992965698","0.4436300992965698","0.4436300992965698","0.2901836633682251","0.2901836633682251","0.2901836633682251"
"12569","0.3386499583721161","0.3386499583721161","0.3386499583721161","0.2477356493473053","0.2477356493473053","0.2477356493473053","0.18537364900112152","0.18537364900112152","0.18537364900112152","0.26677852869033813","0.26677852869033813","0.26677852869033813","0.4025527834892273","0.4025527834892273","0.4025527834892273","0.19123975932598114","0.19123975932598114","0.19123975932598114"
"12599","0.3206035792827606","0.3206035792827606","0.3206035792827606","0.22671130299568176","0.22671130299568176","0.22671130299568176","0.23180155456066132","0.23180155456066132","0.23180155456066132","0.3027156889438629","0.3027156889438629","0.3027156889438629","0.3481021523475647","0.3481021523475647","0.3481021523475647","0.18472005426883698","0.18472005426883698","0.18472005426883698"
"12629","0.19956079125404358","0.19956079125404358","0.19956079125404358","0.21613900363445282","0.21613900363445282","0.21613900363445282","0.17064151167869568","0.17064151167869568","0.17064151167869568","0.20463237166404724","0.20463237166404724","0.20463237166404724","0.2715425491333008","0.2715425491333008","0.2715425491333008","0.16567794978618622","0.16567794978618622","0.16567794978618622"
"12659","0.6070208549499512","0.6070208549499512","0.6070208549499512","0.7510178089141846","0.7510178089141846","0.7510178089141846","0.2069496065378189","0.2069496065378189","0.2069496065378189","0.992000162601471","0.992000162601471","0.992000162601471","0.5990797877311707","0.5990797877311707","0.5990797877311707","0.18406802415847778","0.18406802415847778","0.18406802415847778"
"12689","0.2599775195121765","0.2599775195121765","0.2599775195121765","0.2625066936016083","0.2625066936016083","0.2625066936016083","0.20931954681873322","0.20931954681873322","0.20931954681873322","0.2134930044412613","0.2134930044412613","0.2134930044412613","0.39112094044685364","0.39112094044685364","0.39112094044685364","0.3108833432197571","0.3108833432197571","0.3108833432197571"
"12719","0.25272053480148315","0.25272053480148315","0.25272053480148315","0.2953460216522217","0.2953460216522217","0.2953460216522217","0.17891894280910492","0.17891894280910492","0.17891894280910492","0.312783807516098","0.312783807516098","0.312783807516098","0.5248441100120544","0.5248441100120544","0.5248441100120544","0.24587081372737885","0.24587081372737885","0.24587081372737885"
"12749","0.483303964138031","0.483303964138031","0.483303964138031","0.23653361201286316","0.23653361201286316","0.23653361201286316","0.18970449268817902","0.18970449268817902","0.18970449268817902","0.3373332917690277","0.3373332917690277","0.3373332917690277","1.607310175895691","1.607310175895691","1.607310175895691","0.18742147088050842","0.18742147088050842","0.18742147088050842"
"12779","0.49352720379829407","0.49352720379829407","0.49352720379829407","0.4074798822402954","0.4074798822402954","0.4074798822402954","0.15908531844615936","0.15908531844615936","0.15908531844615936","0.2955874800682068","0.2955874800682068","0.2955874800682068","0.39597830176353455","0.39597830176353455","0.39597830176353455","0.18123553693294525","0.18123553693294525","0.18123553693294525"
"12809","0.20667430758476257","0.20667430758476257","0.20667430758476257","0.2260739654302597","0.2260739654302597","0.2260739654302597","0.26979801058769226","0.26979801058769226","0.26979801058769226","0.6365883946418762","0.6365883946418762","0.6365883946418762","0.3570866584777832","0.3570866584777832","0.3570866584777832","0.1775791347026825","0.1775791347026825","0.1775791347026825"
"12839","0.4627212882041931","0.4627212882041931","0.4627212882041931","0.3602004051208496","0.3602004051208496","0.3602004051208496","0.28042709827423096","0.28042709827423096","0.28042709827423096","0.29503923654556274","0.29503923654556274","0.29503923654556274","0.7835936546325684","0.7835936546325684","0.7835936546325684","0.2230922281742096","0.2230922281742096","0.2230922281742096"
"12869","0.23786883056163788","0.23786883056163788","0.23786883056163788","0.4016396105289459","0.4016396105289459","0.4016396105289459","0.23411601781845093","0.23411601781845093","0.23411601781845093","0.23912978172302246","0.23912978172302246","0.23912978172302246","0.5614368915557861","0.5614368915557861","0.5614368915557861","0.19231586158275604","0.19231586158275604","0.19231586158275604"
"12899","0.24707843363285065","0.24707843363285065","0.24707843363285065","0.25625404715538025","0.25625404715538025","0.25625404715538025","0.2024635225534439","0.2024635225534439","0.2024635225534439","0.4396521747112274","0.4396521747112274","0.4396521747112274","0.45665186643600464","0.45665186643600464","0.45665186643600464","0.2074972689151764","0.2074972689151764","0.2074972689151764"
"12929","0.37116539478302","0.37116539478302","0.37116539478302","0.38111060857772827","0.38111060857772827","0.38111060857772827","0.1968841552734375","0.1968841552734375","0.1968841552734375","0.37710312008857727","0.37710312008857727","0.37710312008857727","0.501713752746582","0.501713752746582","0.501713752746582","0.17874707281589508","0.17874707281589508","0.17874707281589508"
"12959","1.5028539896011353","1.5028539896011353","1.5028539896011353","8.708706855773926","8.708706855773926","8.708706855773926","0.16370826959609985","0.16370826959609985","0.16370826959609985","0.5890488028526306","0.5890488028526306","0.5890488028526306","3.766392707824707","3.766392707824707","3.766392707824707","0.1529705822467804","0.1529705822467804","0.1529705822467804"
"12989","0.2862480580806732","0.2862480580806732","0.2862480580806732","0.2790197730064392","0.2790197730064392","0.2790197730064392","0.16344957053661346","0.16344957053661346","0.16344957053661346","0.41110193729400635","0.41110193729400635","0.41110193729400635","0.47422125935554504","0.47422125935554504","0.47422125935554504","0.1623888909816742","0.1623888909816742","0.1623888909816742"
"13019","0.8607978820800781","0.8607978820800781","0.8607978820800781","0.49792978167533875","0.49792978167533875","0.49792978167533875","0.21105536818504333","0.21105536818504333","0.21105536818504333","0.2849753797054291","0.2849753797054291","0.2849753797054291","0.3753943145275116","0.3753943145275116","0.3753943145275116","0.19104672968387604","0.19104672968387604","0.19104672968387604"
"13049","0.39551177620887756","0.39551177620887756","0.39551177620887756","0.37603461742401123","0.37603461742401123","0.37603461742401123","0.17650410532951355","0.17650410532951355","0.17650410532951355","0.202410489320755","0.202410489320755","0.202410489320755","0.5226317644119263","0.5226317644119263","0.5226317644119263","0.1781495362520218","0.1781495362520218","0.1781495362520218"
"13079","0.3985185921192169","0.3985185921192169","0.3985185921192169","0.43010184168815613","0.43010184168815613","0.43010184168815613","0.17822544276714325","0.17822544276714325","0.17822544276714325","0.3753983676433563","0.3753983676433563","0.3753983676433563","0.5971058011054993","0.5971058011054993","0.5971058011054993","0.16406232118606567","0.16406232118606567","0.16406232118606567"
"13109","0.2674811780452728","0.2674811780452728","0.2674811780452728","0.30662569403648376","0.30662569403648376","0.30662569403648376","0.215956911444664","0.215956911444664","0.215956911444664","0.204538032412529","0.204538032412529","0.204538032412529","0.48486989736557007","0.48486989736557007","0.48486989736557007","0.17027725279331207","0.17027725279331207","0.17027725279331207"
"13139","0.8928166627883911","0.8928166627883911","0.8928166627883911","2.419886827468872","2.419886827468872","2.419886827468872","0.25620037317276","0.25620037317276","0.25620037317276","1.485571265220642","1.485571265220642","1.485571265220642","2.64523983001709","2.64523983001709","2.64523983001709","0.20860271155834198","0.20860271155834198","0.20860271155834198"
"13169","0.21607643365859985","0.21607643365859985","0.21607643365859985","0.3465212881565094","0.3465212881565094","0.3465212881565094","0.1822843849658966","0.1822843849658966","0.1822843849658966","0.3597473204135895","0.3597473204135895","0.3597473204135895","0.42966124415397644","0.42966124415397644","0.42966124415397644","0.1599496603012085","0.1599496603012085","0.1599496603012085"
"13199","0.32561615109443665","0.32561615109443665","0.32561615109443665","0.2847786545753479","0.2847786545753479","0.2847786545753479","0.20452769100666046","0.20452769100666046","0.20452769100666046","0.1988636702299118","0.1988636702299118","0.1988636702299118","0.27943310141563416","0.27943310141563416","0.27943310141563416","0.16188295185565948","0.16188295185565948","0.16188295185565948"
"13229","0.24956220388412476","0.24956220388412476","0.24956220388412476","0.4340791702270508","0.4340791702270508","0.4340791702270508","0.1997256875038147","0.1997256875038147","0.1997256875038147","0.20707976818084717","0.20707976818084717","0.20707976818084717","0.5477350354194641","0.5477350354194641","0.5477350354194641","0.16636128723621368","0.16636128723621368","0.16636128723621368"
"13259","0.5243121385574341","0.5243121385574341","0.5243121385574341","0.2792922258377075","0.2792922258377075","0.2792922258377075","0.18847571313381195","0.18847571313381195","0.18847571313381195","0.4593521058559418","0.4593521058559418","0.4593521058559418","0.3557538390159607","0.3557538390159607","0.3557538390159607","0.17855244874954224","0.17855244874954224","0.17855244874954224"
"13289","0.3899340331554413","0.3899340331554413","0.3899340331554413","0.1906970590353012","0.1906970590353012","0.1906970590353012","0.1410217434167862","0.1410217434167862","0.1410217434167862","0.24378599226474762","0.24378599226474762","0.24378599226474762","0.2791570723056793","0.2791570723056793","0.2791570723056793","0.1643914431333542","0.1643914431333542","0.1643914431333542"
