"Step","layer_10_hook_resid_pre_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_10_hook_resid_pre_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_10_hook_resid_pre_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_5_hook_resid_pre_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_5_hook_resid_pre_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_5_hook_resid_pre_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_0_hook_resid_pre_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_0_hook_resid_pre_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_0_hook_resid_pre_gpt2_standard_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX"
"4979","2.356424570083618","2.356424570083618","2.356424570083618","2.3945584297180176","2.3945584297180176","2.3945584297180176","2.0511229038238525","2.0511229038238525","2.0511229038238525"
"5009","2.3861260414123535","2.3861260414123535","2.3861260414123535","2.3379669189453125","2.3379669189453125","2.3379669189453125","1.9834306240081787","1.9834306240081787","1.9834306240081787"
"5039","2.4002528190612793","2.4002528190612793","2.4002528190612793","2.2826759815216064","2.2826759815216064","2.2826759815216064","1.9656391143798828","1.9656391143798828","1.9656391143798828"
"5069","2.3174870014190674","2.3174870014190674","2.3174870014190674","2.258378267288208","2.258378267288208","2.258378267288208","1.983150839805603","1.983150839805603","1.983150839805603"
"5099","2.3582570552825928","2.3582570552825928","2.3582570552825928","2.336960792541504","2.336960792541504","2.336960792541504","1.9613010883331299","1.9613010883331299","1.9613010883331299"
"5129","2.3978497982025146","2.3978497982025146","2.3978497982025146","2.4084041118621826","2.4084041118621826","2.4084041118621826","2.171476125717163","2.171476125717163","2.171476125717163"
"5159","7.010200023651123","7.010200023651123","7.010200023651123","3.1298513412475586","3.1298513412475586","3.1298513412475586","2.0413641929626465","2.0413641929626465","2.0413641929626465"
"5189","2.3885815143585205","2.3885815143585205","2.3885815143585205","2.349787473678589","2.349787473678589","2.349787473678589","2.0762012004852295","2.0762012004852295","2.0762012004852295"
"5219","8.010952949523926","8.010952949523926","8.010952949523926","26.7374267578125","26.7374267578125","26.7374267578125","2.136986017227173","2.136986017227173","2.136986017227173"
"5249","2.4532997608184814","2.4532997608184814","2.4532997608184814","2.3352878093719482","2.3352878093719482","2.3352878093719482","1.9378142356872559","1.9378142356872559","1.9378142356872559"
"5279","7.970893383026123","7.970893383026123","7.970893383026123","26.53213882446289","26.53213882446289","26.53213882446289","1.9964224100112915","1.9964224100112915","1.9964224100112915"
"5309","7.793604373931885","7.793604373931885","7.793604373931885","26.337913513183594","26.337913513183594","26.337913513183594","1.9901957511901855","1.9901957511901855","1.9901957511901855"
"5339","7.882676124572754","7.882676124572754","7.882676124572754","26.429872512817383","26.429872512817383","26.429872512817383","2.065591335296631","2.065591335296631","2.065591335296631"
"5369","7.298743724822998","7.298743724822998","7.298743724822998","3.473554849624634","3.473554849624634","3.473554849624634","1.8877177238464355","1.8877177238464355","1.8877177238464355"
"5399","2.2604942321777344","2.2604942321777344","2.2604942321777344","2.246335744857788","2.246335744857788","2.246335744857788","1.9025285243988037","1.9025285243988037","1.9025285243988037"
"5429","2.168290138244629","2.168290138244629","2.168290138244629","2.1708905696868896","2.1708905696868896","2.1708905696868896","1.8353219032287598","1.8353219032287598","1.8353219032287598"
"5459","7.455347061157227","7.455347061157227","7.455347061157227","25.614784240722656","25.614784240722656","25.614784240722656","1.9189202785491943","1.9189202785491943","1.9189202785491943"
"5489","2.4699912071228027","2.4699912071228027","2.4699912071228027","2.5644023418426514","2.5644023418426514","2.5644023418426514","2.3536794185638428","2.3536794185638428","2.3536794185638428"
"5519","2.276770830154419","2.276770830154419","2.276770830154419","2.3350613117218018","2.3350613117218018","2.3350613117218018","2.0854649543762207","2.0854649543762207","2.0854649543762207"
"5549","2.2294163703918457","2.2294163703918457","2.2294163703918457","2.1808125972747803","2.1808125972747803","2.1808125972747803","1.8917416334152222","1.8917416334152222","1.8917416334152222"
"5579","9.434541702270508","9.434541702270508","9.434541702270508","3.481013298034668","3.481013298034668","3.481013298034668","2.078134059906006","2.078134059906006","2.078134059906006"
"5609","7.182715892791748","7.182715892791748","7.182715892791748","25.28675651550293","25.28675651550293","25.28675651550293","1.9181573390960693","1.9181573390960693","1.9181573390960693"
"5639","2.3506808280944824","2.3506808280944824","2.3506808280944824","2.394714593887329","2.394714593887329","2.394714593887329","2.1270811557769775","2.1270811557769775","2.1270811557769775"
"5669","2.19122576713562","2.19122576713562","2.19122576713562","2.2181050777435303","2.2181050777435303","2.2181050777435303","1.9680606126785278","1.9680606126785278","1.9680606126785278"
"5699","8.266420364379883","8.266420364379883","8.266420364379883","3.564548969268799","3.564548969268799","3.564548969268799","2.1146180629730225","2.1146180629730225","2.1146180629730225"
"5729","2.2430245876312256","2.2430245876312256","2.2430245876312256","2.322782278060913","2.322782278060913","2.322782278060913","2.012982130050659","2.012982130050659","2.012982130050659"
"5759","2.1682722568511963","2.1682722568511963","2.1682722568511963","2.2704927921295166","2.2704927921295166","2.2704927921295166","2.044987201690674","2.044987201690674","2.044987201690674"
"5789","2.210444688796997","2.210444688796997","2.210444688796997","2.2531936168670654","2.2531936168670654","2.2531936168670654","1.8866610527038574","1.8866610527038574","1.8866610527038574"
"5819","2.347651243209839","2.347651243209839","2.347651243209839","2.4061977863311768","2.4061977863311768","2.4061977863311768","2.0601232051849365","2.0601232051849365","2.0601232051849365"
"5849","2.15622878074646","2.15622878074646","2.15622878074646","2.200702428817749","2.200702428817749","2.200702428817749","1.9341208934783936","1.9341208934783936","1.9341208934783936"
"5879","2.3109636306762695","2.3109636306762695","2.3109636306762695","2.4382760524749756","2.4382760524749756","2.4382760524749756","2.242619514465332","2.242619514465332","2.242619514465332"
"5909","2.20358943939209","2.20358943939209","2.20358943939209","2.263733148574829","2.263733148574829","2.263733148574829","1.907513976097107","1.907513976097107","1.907513976097107"
"5939","10.14669418334961","10.14669418334961","10.14669418334961","3.655062198638916","3.655062198638916","3.655062198638916","1.9056780338287354","1.9056780338287354","1.9056780338287354"
"5969","2.1809842586517334","2.1809842586517334","2.1809842586517334","2.2700252532958984","2.2700252532958984","2.2700252532958984","1.9123389720916748","1.9123389720916748","1.9123389720916748"
"5999","2.2910213470458984","2.2910213470458984","2.2910213470458984","2.312541961669922","2.312541961669922","2.312541961669922","2.017611265182495","2.017611265182495","2.017611265182495"
"6029","2.160820960998535","2.160820960998535","2.160820960998535","2.1998729705810547","2.1998729705810547","2.1998729705810547","1.903813123703003","1.903813123703003","1.903813123703003"
"6059","7.865818977355957","7.865818977355957","7.865818977355957","4.213931560516357","4.213931560516357","4.213931560516357","2.059912919998169","2.059912919998169","2.059912919998169"
"6089","2.14347243309021","2.14347243309021","2.14347243309021","2.181837558746338","2.181837558746338","2.181837558746338","1.8600572347640991","1.8600572347640991","1.8600572347640991"
"6119","6.490015506744385","6.490015506744385","6.490015506744385","24.33882713317871","24.33882713317871","24.33882713317871","2.0496671199798584","2.0496671199798584","2.0496671199798584"
"6149","2.4178292751312256","2.4178292751312256","2.4178292751312256","2.452590227127075","2.452590227127075","2.452590227127075","2.1437506675720215","2.1437506675720215","2.1437506675720215"
"6179","2.262934923171997","2.262934923171997","2.262934923171997","2.391282320022583","2.391282320022583","2.391282320022583","2.0459938049316406","2.0459938049316406","2.0459938049316406"
"6209","8.468923568725586","8.468923568725586","8.468923568725586","2.6938998699188232","2.6938998699188232","2.6938998699188232","1.9042004346847534","1.9042004346847534","1.9042004346847534"
"6239","2.153123617172241","2.153123617172241","2.153123617172241","2.2288312911987305","2.2288312911987305","2.2288312911987305","1.926107406616211","1.926107406616211","1.926107406616211"
"6269","2.191884756088257","2.191884756088257","2.191884756088257","2.282925605773926","2.282925605773926","2.282925605773926","2.042564630508423","2.042564630508423","2.042564630508423"
"6299","2.1800734996795654","2.1800734996795654","2.1800734996795654","2.233271598815918","2.233271598815918","2.233271598815918","1.959458589553833","1.959458589553833","1.959458589553833"
"6329","8.990145683288574","8.990145683288574","8.990145683288574","4.077066898345947","4.077066898345947","4.077066898345947","1.9764522314071655","1.9764522314071655","1.9764522314071655"
"6359","6.278013706207275","6.278013706207275","6.278013706207275","23.6668643951416","23.6668643951416","23.6668643951416","1.8538854122161865","1.8538854122161865","1.8538854122161865"
"6389","2.22914981842041","2.22914981842041","2.22914981842041","2.3350670337677","2.3350670337677","2.3350670337677","2.0321691036224365","2.0321691036224365","2.0321691036224365"
"6419","2.180133104324341","2.180133104324341","2.180133104324341","2.3284175395965576","2.3284175395965576","2.3284175395965576","2.1155471801757812","2.1155471801757812","2.1155471801757812"
"6449","2.278812885284424","2.278812885284424","2.278812885284424","2.3768248558044434","2.3768248558044434","2.3768248558044434","2.1773293018341064","2.1773293018341064","2.1773293018341064"
"6479","2.1101231575012207","2.1101231575012207","2.1101231575012207","2.2206554412841797","2.2206554412841797","2.2206554412841797","1.9330254793167114","1.9330254793167114","1.9330254793167114"
"6509","8.851017951965332","8.851017951965332","8.851017951965332","2.806658983230591","2.806658983230591","2.806658983230591","1.9500702619552612","1.9500702619552612","1.9500702619552612"
"6539","2.1307551860809326","2.1307551860809326","2.1307551860809326","2.204972743988037","2.204972743988037","2.204972743988037","1.926855444908142","1.926855444908142","1.926855444908142"
"6569","2.118131637573242","2.118131637573242","2.118131637573242","2.22292423248291","2.22292423248291","2.22292423248291","2.0086710453033447","2.0086710453033447","2.0086710453033447"
"6599","2.1989269256591797","2.1989269256591797","2.1989269256591797","2.2438008785247803","2.2438008785247803","2.2438008785247803","1.8501865863800049","1.8501865863800049","1.8501865863800049"
"6629","2.1728789806365967","2.1728789806365967","2.1728789806365967","2.248255968093872","2.248255968093872","2.248255968093872","1.8306405544281006","1.8306405544281006","1.8306405544281006"
"6659","10.58403205871582","10.58403205871582","10.58403205871582","2.841020345687866","2.841020345687866","2.841020345687866","1.9306719303131104","1.9306719303131104","1.9306719303131104"
"6689","2.1064891815185547","2.1064891815185547","2.1064891815185547","2.1600606441497803","2.1600606441497803","2.1600606441497803","1.8449273109436035","1.8449273109436035","1.8449273109436035"
"6719","2.0991973876953125","2.0991973876953125","2.0991973876953125","2.2166028022766113","2.2166028022766113","2.2166028022766113","1.9630026817321777","1.9630026817321777","1.9630026817321777"
"6749","17.31256103515625","17.31256103515625","17.31256103515625","3.0220561027526855","3.0220561027526855","3.0220561027526855","2.0810983180999756","2.0810983180999756","2.0810983180999756"
"6779","7.739488124847412","7.739488124847412","7.739488124847412","3.398301839828491","3.398301839828491","3.398301839828491","1.9299125671386719","1.9299125671386719","1.9299125671386719"
"6809","2.124133348464966","2.124133348464966","2.124133348464966","2.2246456146240234","2.2246456146240234","2.2246456146240234","1.9786906242370605","1.9786906242370605","1.9786906242370605"
"6839","8.72147274017334","8.72147274017334","8.72147274017334","3.175166368484497","3.175166368484497","3.175166368484497","1.8764580488204956","1.8764580488204956","1.8764580488204956"
"6869","2.0878028869628906","2.0878028869628906","2.0878028869628906","2.219850778579712","2.219850778579712","2.219850778579712","1.942453145980835","1.942453145980835","1.942453145980835"
"6899","6.471768856048584","6.471768856048584","6.471768856048584","24.49627685546875","24.49627685546875","24.49627685546875","1.9507707357406616","1.9507707357406616","1.9507707357406616"
"6929","2.039212226867676","2.039212226867676","2.039212226867676","2.1660706996917725","2.1660706996917725","2.1660706996917725","1.9048364162445068","1.9048364162445068","1.9048364162445068"
"6959","2.1213974952697754","2.1213974952697754","2.1213974952697754","2.276245355606079","2.276245355606079","2.276245355606079","1.9562968015670776","1.9562968015670776","1.9562968015670776"
"6989","2.1184396743774414","2.1184396743774414","2.1184396743774414","2.180213689804077","2.180213689804077","2.180213689804077","1.836955189704895","1.836955189704895","1.836955189704895"
"7019","2.1128406524658203","2.1128406524658203","2.1128406524658203","2.181445360183716","2.181445360183716","2.181445360183716","1.9338268041610718","1.9338268041610718","1.9338268041610718"
"7049","9.374961853027344","9.374961853027344","9.374961853027344","3.3153300285339355","3.3153300285339355","3.3153300285339355","2.0533101558685303","2.0533101558685303","2.0533101558685303"
"7079","2.0131959915161133","2.0131959915161133","2.0131959915161133","2.079711437225342","2.079711437225342","2.079711437225342","1.8075796365737915","1.8075796365737915","1.8075796365737915"
"7109","2.09999680519104","2.09999680519104","2.09999680519104","2.150171995162964","2.150171995162964","2.150171995162964","1.9138578176498413","1.9138578176498413","1.9138578176498413"
"7139","2.1647348403930664","2.1647348403930664","2.1647348403930664","2.237788200378418","2.237788200378418","2.237788200378418","1.8784259557724","1.8784259557724","1.8784259557724"
"7169","2.1456587314605713","2.1456587314605713","2.1456587314605713","2.2546353340148926","2.2546353340148926","2.2546353340148926","1.9763420820236206","1.9763420820236206","1.9763420820236206"
"7199","2.0866312980651855","2.0866312980651855","2.0866312980651855","2.2751898765563965","2.2751898765563965","2.2751898765563965","1.960819959640503","1.960819959640503","1.960819959640503"
"7229","2.061523675918579","2.061523675918579","2.061523675918579","2.1746232509613037","2.1746232509613037","2.1746232509613037","1.9245011806488037","1.9245011806488037","1.9245011806488037"
"7259","10.943934440612793","10.943934440612793","10.943934440612793","21.470609664916992","21.470609664916992","21.470609664916992","1.9220139980316162","1.9220139980316162","1.9220139980316162"
"7289","2.1481850147247314","2.1481850147247314","2.1481850147247314","2.1983158588409424","2.1983158588409424","2.1983158588409424","1.9108996391296387","1.9108996391296387","1.9108996391296387"
"7319","2.139331102371216","2.139331102371216","2.139331102371216","2.3720242977142334","2.3720242977142334","2.3720242977142334","2.2055232524871826","2.2055232524871826","2.2055232524871826"
"7349","2.0922601222991943","2.0922601222991943","2.0922601222991943","2.208686113357544","2.208686113357544","2.208686113357544","1.9278627634048462","1.9278627634048462","1.9278627634048462"
"7379","2.1371679306030273","2.1371679306030273","2.1371679306030273","2.153714895248413","2.153714895248413","2.153714895248413","1.77581787109375","1.77581787109375","1.77581787109375"
"7409","2.0494544506073","2.0494544506073","2.0494544506073","2.124976873397827","2.124976873397827","2.124976873397827","1.8198703527450562","1.8198703527450562","1.8198703527450562"
"7439","2.097083330154419","2.097083330154419","2.097083330154419","2.2804811000823975","2.2804811000823975","2.2804811000823975","1.908612608909607","1.908612608909607","1.908612608909607"
"7469","5.272759914398193","5.272759914398193","5.272759914398193","20.69542694091797","20.69542694091797","20.69542694091797","1.8178619146347046","1.8178619146347046","1.8178619146347046"
"7499","2.103062629699707","2.103062629699707","2.103062629699707","2.2714364528656006","2.2714364528656006","2.2714364528656006","2.0631210803985596","2.0631210803985596","2.0631210803985596"
"7529","2.029717445373535","2.029717445373535","2.029717445373535","2.146066427230835","2.146066427230835","2.146066427230835","1.8699315786361694","1.8699315786361694","1.8699315786361694"
"7559","1.9871758222579956","1.9871758222579956","1.9871758222579956","2.0896718502044678","2.0896718502044678","2.0896718502044678","1.8722814321517944","1.8722814321517944","1.8722814321517944"
"7589","2.0815844535827637","2.0815844535827637","2.0815844535827637","2.1953887939453125","2.1953887939453125","2.1953887939453125","1.945027470588684","1.945027470588684","1.945027470588684"
"7619","12.181079864501953","12.181079864501953","12.181079864501953","3.9998016357421875","3.9998016357421875","3.9998016357421875","1.8288606405258179","1.8288606405258179","1.8288606405258179"
"7649","2.0148417949676514","2.0148417949676514","2.0148417949676514","2.1318306922912598","2.1318306922912598","2.1318306922912598","1.8080544471740723","1.8080544471740723","1.8080544471740723"
"7679","2.072615385055542","2.072615385055542","2.072615385055542","2.1821017265319824","2.1821017265319824","2.1821017265319824","1.9001623392105103","1.9001623392105103","1.9001623392105103"
"7709","2.0382890701293945","2.0382890701293945","2.0382890701293945","2.269012451171875","2.269012451171875","2.269012451171875","2.0190203189849854","2.0190203189849854","2.0190203189849854"
"7739","1.958445429801941","1.958445429801941","1.958445429801941","2.0643210411071777","2.0643210411071777","2.0643210411071777","1.8125680685043335","1.8125680685043335","1.8125680685043335"
"7769","2.0382683277130127","2.0382683277130127","2.0382683277130127","2.245041608810425","2.245041608810425","2.245041608810425","1.9668171405792236","1.9668171405792236","1.9668171405792236"
"7799","2.110883951187134","2.110883951187134","2.110883951187134","2.243828296661377","2.243828296661377","2.243828296661377","1.9781055450439453","1.9781055450439453","1.9781055450439453"
"7829","5.073462963104248","5.073462963104248","5.073462963104248","20.18570899963379","20.18570899963379","20.18570899963379","1.9038430452346802","1.9038430452346802","1.9038430452346802"
"7859","1.993337869644165","1.993337869644165","1.993337869644165","2.105804204940796","2.105804204940796","2.105804204940796","1.8785353899002075","1.8785353899002075","1.8785353899002075"
"7889","2.041480779647827","2.041480779647827","2.041480779647827","2.244063377380371","2.244063377380371","2.244063377380371","1.990822434425354","1.990822434425354","1.990822434425354"
"7919","2.0377893447875977","2.0377893447875977","2.0377893447875977","2.157012939453125","2.157012939453125","2.157012939453125","1.9008413553237915","1.9008413553237915","1.9008413553237915"
"7949","1.9953243732452393","1.9953243732452393","1.9953243732452393","2.214675188064575","2.214675188064575","2.214675188064575","1.9640014171600342","1.9640014171600342","1.9640014171600342"
"7979","2.0993545055389404","2.0993545055389404","2.0993545055389404","2.202260732650757","2.202260732650757","2.202260732650757","1.9665576219558716","1.9665576219558716","1.9665576219558716"
"8009","4.959660530090332","4.959660530090332","4.959660530090332","19.71550941467285","19.71550941467285","19.71550941467285","1.93464195728302","1.93464195728302","1.93464195728302"
"8039","1.9570553302764893","1.9570553302764893","1.9570553302764893","2.1051857471466064","2.1051857471466064","2.1051857471466064","1.788112759590149","1.788112759590149","1.788112759590149"
"8069","2.0571062564849854","2.0571062564849854","2.0571062564849854","2.2902255058288574","2.2902255058288574","2.2902255058288574","2.095655679702759","2.095655679702759","2.095655679702759"
"8099","1.9975354671478271","1.9975354671478271","1.9975354671478271","2.160335063934326","2.160335063934326","2.160335063934326","1.913957118988037","1.913957118988037","1.913957118988037"
"8129","2.0619308948516846","2.0619308948516846","2.0619308948516846","2.311448335647583","2.311448335647583","2.311448335647583","2.087019681930542","2.087019681930542","2.087019681930542"
"8159","1.980771541595459","1.980771541595459","1.980771541595459","2.054058313369751","2.054058313369751","2.054058313369751","1.7836750745773315","1.7836750745773315","1.7836750745773315"
"8189","4.8807878494262695","4.8807878494262695","4.8807878494262695","19.47496795654297","19.47496795654297","19.47496795654297","2.003432035446167","2.003432035446167","2.003432035446167"
"8219","4.784492492675781","4.784492492675781","4.784492492675781","19.306528091430664","19.306528091430664","19.306528091430664","1.7546851634979248","1.7546851634979248","1.7546851634979248"
"8249","2.0293915271759033","2.0293915271759033","2.0293915271759033","2.2080624103546143","2.2080624103546143","2.2080624103546143","1.920440673828125","1.920440673828125","1.920440673828125"
"8279","2.0547006130218506","2.0547006130218506","2.0547006130218506","2.3088343143463135","2.3088343143463135","2.3088343143463135","2.1105308532714844","2.1105308532714844","2.1105308532714844"
"8309","2.0010900497436523","2.0010900497436523","2.0010900497436523","2.129976511001587","2.129976511001587","2.129976511001587","1.8624825477600098","1.8624825477600098","1.8624825477600098"
"8339","1.9325896501541138","1.9325896501541138","1.9325896501541138","2.1291842460632324","2.1291842460632324","2.1291842460632324","1.882728934288025","1.882728934288025","1.882728934288025"
"8369","4.7570672035217285","4.7570672035217285","4.7570672035217285","18.93720245361328","18.93720245361328","18.93720245361328","1.8799632787704468","1.8799632787704468","1.8799632787704468"
"8399","1.9141875505447388","1.9141875505447388","1.9141875505447388","2.1122496128082275","2.1122496128082275","2.1122496128082275","1.8665093183517456","1.8665093183517456","1.8665093183517456"
"8429","4.742337226867676","4.742337226867676","4.742337226867676","18.95355796813965","18.95355796813965","18.95355796813965","1.925363302230835","1.925363302230835","1.925363302230835"
"8459","2.0452542304992676","2.0452542304992676","2.0452542304992676","2.2732417583465576","2.2732417583465576","2.2732417583465576","2.0716562271118164","2.0716562271118164","2.0716562271118164"
"8489","1.991915225982666","1.991915225982666","1.991915225982666","2.23687744140625","2.23687744140625","2.23687744140625","1.9699804782867432","1.9699804782867432","1.9699804782867432"
"8519","4.610599040985107","4.610599040985107","4.610599040985107","18.5679874420166","18.5679874420166","18.5679874420166","1.7904305458068848","1.7904305458068848","1.7904305458068848"
"8549","2.1487300395965576","2.1487300395965576","2.1487300395965576","2.329974889755249","2.329974889755249","2.329974889755249","2.0989184379577637","2.0989184379577637","2.0989184379577637"
"8579","4.570402145385742","4.570402145385742","4.570402145385742","18.42044448852539","18.42044448852539","18.42044448852539","1.7563872337341309","1.7563872337341309","1.7563872337341309"
"8609","1.9046730995178223","1.9046730995178223","1.9046730995178223","2.0550472736358643","2.0550472736358643","2.0550472736358643","1.7193093299865723","1.7193093299865723","1.7193093299865723"
"8639","1.974587082862854","1.974587082862854","1.974587082862854","2.1337826251983643","2.1337826251983643","2.1337826251983643","1.9362603425979614","1.9362603425979614","1.9362603425979614"
"8669","1.9238622188568115","1.9238622188568115","1.9238622188568115","2.1689846515655518","2.1689846515655518","2.1689846515655518","1.9952105283737183","1.9952105283737183","1.9952105283737183"
"8699","1.974091649055481","1.974091649055481","1.974091649055481","2.073052406311035","2.073052406311035","2.073052406311035","1.786849021911621","1.786849021911621","1.786849021911621"
"8729","1.9416537284851074","1.9416537284851074","1.9416537284851074","2.1998531818389893","2.1998531818389893","2.1998531818389893","1.8841955661773682","1.8841955661773682","1.8841955661773682"
"8759","1.971152424812317","1.971152424812317","1.971152424812317","2.2121896743774414","2.2121896743774414","2.2121896743774414","1.9301965236663818","1.9301965236663818","1.9301965236663818"
"8789","5.027314186096191","5.027314186096191","5.027314186096191","19.85725975036621","19.85725975036621","19.85725975036621","1.9315769672393799","1.9315769672393799","1.9315769672393799"
"8819","1.9657448530197144","1.9657448530197144","1.9657448530197144","2.214616298675537","2.214616298675537","2.214616298675537","2.0619442462921143","2.0619442462921143","2.0619442462921143"
"8849","1.9200458526611328","1.9200458526611328","1.9200458526611328","2.10032320022583","2.10032320022583","2.10032320022583","1.8030248880386353","1.8030248880386353","1.8030248880386353"
"8879","1.9543585777282715","1.9543585777282715","1.9543585777282715","2.248645544052124","2.248645544052124","2.248645544052124","2.1279757022857666","2.1279757022857666","2.1279757022857666"
"8909","1.9014418125152588","1.9014418125152588","1.9014418125152588","2.0417306423187256","2.0417306423187256","2.0417306423187256","1.866402506828308","1.866402506828308","1.866402506828308"
"8939","1.9291232824325562","1.9291232824325562","1.9291232824325562","2.117954969406128","2.117954969406128","2.117954969406128","1.9611958265304565","1.9611958265304565","1.9611958265304565"
"8969","1.964747428894043","1.964747428894043","1.964747428894043","2.1497271060943604","2.1497271060943604","2.1497271060943604","1.952982783317566","1.952982783317566","1.952982783317566"
"8999","4.440530776977539","4.440530776977539","4.440530776977539","17.766498565673828","17.766498565673828","17.766498565673828","2.089071273803711","2.089071273803711","2.089071273803711"
"9029","1.9180418252944946","1.9180418252944946","1.9180418252944946","2.1314568519592285","2.1314568519592285","2.1314568519592285","1.834387183189392","1.834387183189392","1.834387183189392"
"9059","1.9294500350952148","1.9294500350952148","1.9294500350952148","2.166285991668701","2.166285991668701","2.166285991668701","1.8634825944900513","1.8634825944900513","1.8634825944900513"
"9089","1.9287594556808472","1.9287594556808472","1.9287594556808472","2.1314761638641357","2.1314761638641357","2.1314761638641357","1.9752451181411743","1.9752451181411743","1.9752451181411743"
"9119","1.902382731437683","1.902382731437683","1.902382731437683","2.123861074447632","2.123861074447632","2.123861074447632","1.921492576599121","1.921492576599121","1.921492576599121"
"9149","1.9550143480300903","1.9550143480300903","1.9550143480300903","2.179743528366089","2.179743528366089","2.179743528366089","1.9247881174087524","1.9247881174087524","1.9247881174087524"
"9179","1.8540542125701904","1.8540542125701904","1.8540542125701904","2.060680389404297","2.060680389404297","2.060680389404297","1.787831425666809","1.787831425666809","1.787831425666809"
"9209","4.3055524826049805","4.3055524826049805","4.3055524826049805","17.278242111206055","17.278242111206055","17.278242111206055","2.0094282627105713","2.0094282627105713","2.0094282627105713"
"9239","1.9087870121002197","1.9087870121002197","1.9087870121002197","2.183119058609009","2.183119058609009","2.183119058609009","2.094592809677124","2.094592809677124","2.094592809677124"
"9269","1.9885973930358887","1.9885973930358887","1.9885973930358887","2.2967529296875","2.2967529296875","2.2967529296875","2.0736117362976074","2.0736117362976074","2.0736117362976074"
"9299","1.9704868793487549","1.9704868793487549","1.9704868793487549","2.2470521926879883","2.2470521926879883","2.2470521926879883","2.0780389308929443","2.0780389308929443","2.0780389308929443"
"9329","1.9527413845062256","1.9527413845062256","1.9527413845062256","2.186251401901245","2.186251401901245","2.186251401901245","1.8912432193756104","1.8912432193756104","1.8912432193756104"
"9359","1.888275146484375","1.888275146484375","1.888275146484375","2.1479642391204834","2.1479642391204834","2.1479642391204834","1.9383233785629272","1.9383233785629272","1.9383233785629272"
"9389","1.8350704908370972","1.8350704908370972","1.8350704908370972","2.0376815795898438","2.0376815795898438","2.0376815795898438","1.754356026649475","1.754356026649475","1.754356026649475"
"9419","1.8653905391693115","1.8653905391693115","1.8653905391693115","2.144033193588257","2.144033193588257","2.144033193588257","2.0153191089630127","2.0153191089630127","2.0153191089630127"
"9449","1.8198596239089966","1.8198596239089966","1.8198596239089966","1.9933676719665527","1.9933676719665527","1.9933676719665527","1.7367385625839233","1.7367385625839233","1.7367385625839233"
"9479","1.9085150957107544","1.9085150957107544","1.9085150957107544","2.1347105503082275","2.1347105503082275","2.1347105503082275","1.8740109205245972","1.8740109205245972","1.8740109205245972"
"9509","1.8200799226760864","1.8200799226760864","1.8200799226760864","2.052091360092163","2.052091360092163","2.052091360092163","1.7906785011291504","1.7906785011291504","1.7906785011291504"
"9539","1.8306416273117065","1.8306416273117065","1.8306416273117065","2.091146230697632","2.091146230697632","2.091146230697632","1.8418325185775757","1.8418325185775757","1.8418325185775757"
"9569","1.8338024616241455","1.8338024616241455","1.8338024616241455","2.1032326221466064","2.1032326221466064","2.1032326221466064","1.9046056270599365","1.9046056270599365","1.9046056270599365"
"9599","1.8697848320007324","1.8697848320007324","1.8697848320007324","2.18088960647583","2.18088960647583","2.18088960647583","2.053473711013794","2.053473711013794","2.053473711013794"
"9629","1.8581273555755615","1.8581273555755615","1.8581273555755615","2.1631808280944824","2.1631808280944824","2.1631808280944824","1.8935211896896362","1.8935211896896362","1.8935211896896362"
"9659","13.904533386230469","13.904533386230469","13.904533386230469","2.7342019081115723","2.7342019081115723","2.7342019081115723","2.0455102920532227","2.0455102920532227","2.0455102920532227"
"9689","1.9385210275650024","1.9385210275650024","1.9385210275650024","2.174021005630493","2.174021005630493","2.174021005630493","1.9294226169586182","1.9294226169586182","1.9294226169586182"
"9719","1.84987211227417","1.84987211227417","1.84987211227417","2.0766401290893555","2.0766401290893555","2.0766401290893555","1.7812997102737427","1.7812997102737427","1.7812997102737427"
"9749","1.78895103931427","1.78895103931427","1.78895103931427","2.0326597690582275","2.0326597690582275","2.0326597690582275","1.879981517791748","1.879981517791748","1.879981517791748"
"9779","1.8608654737472534","1.8608654737472534","1.8608654737472534","2.1957204341888428","2.1957204341888428","2.1957204341888428","2.021771192550659","2.021771192550659","2.021771192550659"
"9809","1.924227237701416","1.924227237701416","1.924227237701416","2.151282548904419","2.151282548904419","2.151282548904419","1.893166422843933","1.893166422843933","1.893166422843933"
"9839","1.8987438678741455","1.8987438678741455","1.8987438678741455","2.1414172649383545","2.1414172649383545","2.1414172649383545","1.9846948385238647","1.9846948385238647","1.9846948385238647"
"9869","4.032515048980713","4.032515048980713","4.032515048980713","16.097742080688477","16.097742080688477","16.097742080688477","2.1309492588043213","2.1309492588043213","2.1309492588043213"
"9899","1.8363240957260132","1.8363240957260132","1.8363240957260132","2.0827689170837402","2.0827689170837402","2.0827689170837402","1.7894139289855957","1.7894139289855957","1.7894139289855957"
