"Step","layer_10_hook_resid_pre_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_10_hook_resid_pre_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_10_hook_resid_pre_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_5_hook_resid_pre_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_5_hook_resid_pre_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_5_hook_resid_pre_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_0_hook_resid_pre_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_0_hook_resid_pre_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_0_hook_resid_pre_gpt2_gated_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX"
"9569","0.44963717460632324","0.44963717460632324","0.44963717460632324","0.4895387887954712","0.4895387887954712","0.4895387887954712","0.27262574434280396","0.27262574434280396","0.27262574434280396"
"9599","0.38572174310684204","0.38572174310684204","0.38572174310684204","0.4293612539768219","0.4293612539768219","0.4293612539768219","0.15951135754585266","0.15951135754585266","0.15951135754585266"
"9629","0.37691378593444824","0.37691378593444824","0.37691378593444824","0.47785258293151855","0.47785258293151855","0.47785258293151855","0.18873783946037292","0.18873783946037292","0.18873783946037292"
"9659","0.4223545491695404","0.4223545491695404","0.4223545491695404","0.43221181631088257","0.43221181631088257","0.43221181631088257","0.20239697396755219","0.20239697396755219","0.20239697396755219"
"9689","0.448895126581192","0.448895126581192","0.448895126581192","0.5956934094429016","0.5956934094429016","0.5956934094429016","0.24446777999401093","0.24446777999401093","0.24446777999401093"
"9719","0.3814331591129303","0.3814331591129303","0.3814331591129303","0.4102069139480591","0.4102069139480591","0.4102069139480591","0.18286718428134918","0.18286718428134918","0.18286718428134918"
"9749","0.43289488554000854","0.43289488554000854","0.43289488554000854","0.44764259457588196","0.44764259457588196","0.44764259457588196","0.16420459747314453","0.16420459747314453","0.16420459747314453"
"9779","0.3874596655368805","0.3874596655368805","0.3874596655368805","0.462006151676178","0.462006151676178","0.462006151676178","0.1597718447446823","0.1597718447446823","0.1597718447446823"
"9809","0.3897644579410553","0.3897644579410553","0.3897644579410553","0.458728164434433","0.458728164434433","0.458728164434433","0.20469015836715698","0.20469015836715698","0.20469015836715698"
"9839","0.3738538324832916","0.3738538324832916","0.3738538324832916","0.460774689912796","0.460774689912796","0.460774689912796","0.19412082433700562","0.19412082433700562","0.19412082433700562"
"9869","0.43555811047554016","0.43555811047554016","0.43555811047554016","0.6223089694976807","0.6223089694976807","0.6223089694976807","0.22783654928207397","0.22783654928207397","0.22783654928207397"
"9899","0.3946482241153717","0.3946482241153717","0.3946482241153717","0.4723859429359436","0.4723859429359436","0.4723859429359436","0.17871545255184174","0.17871545255184174","0.17871545255184174"
"9929","0.41478314995765686","0.41478314995765686","0.41478314995765686","0.5161980986595154","0.5161980986595154","0.5161980986595154","0.20318548381328583","0.20318548381328583","0.20318548381328583"
"9959","0.3841416835784912","0.3841416835784912","0.3841416835784912","0.5674010515213013","0.5674010515213013","0.5674010515213013","0.26332923769950867","0.26332923769950867","0.26332923769950867"
"9989","0.4325880706310272","0.4325880706310272","0.4325880706310272","0.5229948163032532","0.5229948163032532","0.5229948163032532","0.21003302931785583","0.21003302931785583","0.21003302931785583"
"10019","0.37536895275115967","0.37536895275115967","0.37536895275115967","0.4650774300098419","0.4650774300098419","0.4650774300098419","0.2389632761478424","0.2389632761478424","0.2389632761478424"
"10049","0.39010894298553467","0.39010894298553467","0.39010894298553467","0.4368041753768921","0.4368041753768921","0.4368041753768921","0.18680539727210999","0.18680539727210999","0.18680539727210999"
"10079","0.36865663528442383","0.36865663528442383","0.36865663528442383","0.4040450155735016","0.4040450155735016","0.4040450155735016","0.14188149571418762","0.14188149571418762","0.14188149571418762"
"10109","0.3640087842941284","0.3640087842941284","0.3640087842941284","0.4501250386238098","0.4501250386238098","0.4501250386238098","0.17045259475708008","0.17045259475708008","0.17045259475708008"
"10139","0.3554406762123108","0.3554406762123108","0.3554406762123108","0.4582756757736206","0.4582756757736206","0.4582756757736206","0.19383648037910461","0.19383648037910461","0.19383648037910461"
"10169","0.36154723167419434","0.36154723167419434","0.36154723167419434","0.44540268182754517","0.44540268182754517","0.44540268182754517","0.16678735613822937","0.16678735613822937","0.16678735613822937"
"10199","0.372791051864624","0.372791051864624","0.372791051864624","0.4717858135700226","0.4717858135700226","0.4717858135700226","0.20020373165607452","0.20020373165607452","0.20020373165607452"
"10229","0.3809836804866791","0.3809836804866791","0.3809836804866791","0.42929643392562866","0.42929643392562866","0.42929643392562866","0.20254790782928467","0.20254790782928467","0.20254790782928467"
"10259","0.3718707263469696","0.3718707263469696","0.3718707263469696","0.43588829040527344","0.43588829040527344","0.43588829040527344","0.13887456059455872","0.13887456059455872","0.13887456059455872"
"10289","0.35201147198677063","0.35201147198677063","0.35201147198677063","0.46341922879219055","0.46341922879219055","0.46341922879219055","0.1860949695110321","0.1860949695110321","0.1860949695110321"
"10319","0.37533873319625854","0.37533873319625854","0.37533873319625854","0.45588216185569763","0.45588216185569763","0.45588216185569763","0.18640998005867004","0.18640998005867004","0.18640998005867004"
"10349","0.3946262300014496","0.3946262300014496","0.3946262300014496","0.4574824273586273","0.4574824273586273","0.4574824273586273","0.1721968799829483","0.1721968799829483","0.1721968799829483"
"10379","0.41652414202690125","0.41652414202690125","0.41652414202690125","0.5773845314979553","0.5773845314979553","0.5773845314979553","0.16841012239456177","0.16841012239456177","0.16841012239456177"
"10409","0.36549216508865356","0.36549216508865356","0.36549216508865356","0.45019465684890747","0.45019465684890747","0.45019465684890747","0.2525474727153778","0.2525474727153778","0.2525474727153778"
"10439","0.3416174352169037","0.3416174352169037","0.3416174352169037","0.4771519601345062","0.4771519601345062","0.4771519601345062","0.17902125418186188","0.17902125418186188","0.17902125418186188"
"10469","0.43358930945396423","0.43358930945396423","0.43358930945396423","0.6163227558135986","0.6163227558135986","0.6163227558135986","0.24735137820243835","0.24735137820243835","0.24735137820243835"
"10499","0.343801349401474","0.343801349401474","0.343801349401474","0.39475470781326294","0.39475470781326294","0.39475470781326294","0.15953096747398376","0.15953096747398376","0.15953096747398376"
"10529","0.40226808190345764","0.40226808190345764","0.40226808190345764","0.4413251280784607","0.4413251280784607","0.4413251280784607","0.18159589171409607","0.18159589171409607","0.18159589171409607"
"10559","0.3521476984024048","0.3521476984024048","0.3521476984024048","0.4345841109752655","0.4345841109752655","0.4345841109752655","0.18284112215042114","0.18284112215042114","0.18284112215042114"
"10589","0.3571234941482544","0.3571234941482544","0.3571234941482544","0.447335809469223","0.447335809469223","0.447335809469223","0.17187190055847168","0.17187190055847168","0.17187190055847168"
"10619","0.34000957012176514","0.34000957012176514","0.34000957012176514","0.3992733061313629","0.3992733061313629","0.3992733061313629","0.15472033619880676","0.15472033619880676","0.15472033619880676"
"10649","0.32196730375289917","0.32196730375289917","0.32196730375289917","0.4424144923686981","0.4424144923686981","0.4424144923686981","0.19459421932697296","0.19459421932697296","0.19459421932697296"
"10679","0.3465205430984497","0.3465205430984497","0.3465205430984497","0.43137678503990173","0.43137678503990173","0.43137678503990173","0.21587319672107697","0.21587319672107697","0.21587319672107697"
"10709","0.39504730701446533","0.39504730701446533","0.39504730701446533","0.5533392429351807","0.5533392429351807","0.5533392429351807","0.1751675009727478","0.1751675009727478","0.1751675009727478"
"10739","0.32059627771377563","0.32059627771377563","0.32059627771377563","0.37269294261932373","0.37269294261932373","0.37269294261932373","0.13064567744731903","0.13064567744731903","0.13064567744731903"
"10769","0.3583104610443115","0.3583104610443115","0.3583104610443115","0.45878860354423523","0.45878860354423523","0.45878860354423523","0.19749309122562408","0.19749309122562408","0.19749309122562408"
"10799","0.3447692096233368","0.3447692096233368","0.3447692096233368","0.4331674873828888","0.4331674873828888","0.4331674873828888","0.1877085268497467","0.1877085268497467","0.1877085268497467"
"10829","0.3592277467250824","0.3592277467250824","0.3592277467250824","0.4808901846408844","0.4808901846408844","0.4808901846408844","0.29730454087257385","0.29730454087257385","0.29730454087257385"
"10859","0.3631156086921692","0.3631156086921692","0.3631156086921692","0.3646158277988434","0.3646158277988434","0.3646158277988434","0.13094009459018707","0.13094009459018707","0.13094009459018707"
"10889","0.4012640416622162","0.4012640416622162","0.4012640416622162","0.5673111081123352","0.5673111081123352","0.5673111081123352","0.2520832419395447","0.2520832419395447","0.2520832419395447"
"10919","0.39598143100738525","0.39598143100738525","0.39598143100738525","0.5576715469360352","0.5576715469360352","0.5576715469360352","0.18278667330741882","0.18278667330741882","0.18278667330741882"
"10949","0.3588936924934387","0.3588936924934387","0.3588936924934387","0.38452842831611633","0.38452842831611633","0.38452842831611633","0.1306696981191635","0.1306696981191635","0.1306696981191635"
"10979","0.32654106616973877","0.32654106616973877","0.32654106616973877","0.36435773968696594","0.36435773968696594","0.36435773968696594","0.1988343447446823","0.1988343447446823","0.1988343447446823"
"11009","0.35672831535339355","0.35672831535339355","0.35672831535339355","0.4233008921146393","0.4233008921146393","0.4233008921146393","0.1860770881175995","0.1860770881175995","0.1860770881175995"
"11039","0.35949164628982544","0.35949164628982544","0.35949164628982544","0.43415167927742004","0.43415167927742004","0.43415167927742004","0.18712875247001648","0.18712875247001648","0.18712875247001648"
"11069","0.3771398067474365","0.3771398067474365","0.3771398067474365","0.46605539321899414","0.46605539321899414","0.46605539321899414","0.23644447326660156","0.23644447326660156","0.23644447326660156"
"11099","0.3168932795524597","0.3168932795524597","0.3168932795524597","0.3561824858188629","0.3561824858188629","0.3561824858188629","0.15453657507896423","0.15453657507896423","0.15453657507896423"
"11129","0.3673435151576996","0.3673435151576996","0.3673435151576996","0.443450927734375","0.443450927734375","0.443450927734375","0.1619623750448227","0.1619623750448227","0.1619623750448227"
"11159","0.3183571398258209","0.3183571398258209","0.3183571398258209","0.4192035496234894","0.4192035496234894","0.4192035496234894","0.15773825347423553","0.15773825347423553","0.15773825347423553"
"11189","0.39496979117393494","0.39496979117393494","0.39496979117393494","0.5634464621543884","0.5634464621543884","0.5634464621543884","0.19934643805027008","0.19934643805027008","0.19934643805027008"
"11219","0.3321874439716339","0.3321874439716339","0.3321874439716339","0.3513413071632385","0.3513413071632385","0.3513413071632385","0.121833436191082","0.121833436191082","0.121833436191082"
"11249","0.3149142861366272","0.3149142861366272","0.3149142861366272","0.3575841784477234","0.3575841784477234","0.3575841784477234","0.15459567308425903","0.15459567308425903","0.15459567308425903"
"11279","0.31720221042633057","0.31720221042633057","0.31720221042633057","0.3731008768081665","0.3731008768081665","0.3731008768081665","0.13996191322803497","0.13996191322803497","0.13996191322803497"
"11309","0.3919244706630707","0.3919244706630707","0.3919244706630707","0.5554988980293274","0.5554988980293274","0.5554988980293274","0.2340417355298996","0.2340417355298996","0.2340417355298996"
"11339","0.32567787170410156","0.32567787170410156","0.32567787170410156","0.38321417570114136","0.38321417570114136","0.38321417570114136","0.14509373903274536","0.14509373903274536","0.14509373903274536"
"11369","0.3208109140396118","0.3208109140396118","0.3208109140396118","0.40176650881767273","0.40176650881767273","0.40176650881767273","0.17190803587436676","0.17190803587436676","0.17190803587436676"
"11399","0.30996400117874146","0.30996400117874146","0.30996400117874146","0.3606754243373871","0.3606754243373871","0.3606754243373871","0.15811076760292053","0.15811076760292053","0.15811076760292053"
"11429","0.3817513883113861","0.3817513883113861","0.3817513883113861","0.5267856121063232","0.5267856121063232","0.5267856121063232","0.2237931787967682","0.2237931787967682","0.2237931787967682"
"11459","0.32012152671813965","0.32012152671813965","0.32012152671813965","0.36237388849258423","0.36237388849258423","0.36237388849258423","0.13575980067253113","0.13575980067253113","0.13575980067253113"
"11489","0.306880921125412","0.306880921125412","0.306880921125412","0.43078291416168213","0.43078291416168213","0.43078291416168213","0.16492526233196259","0.16492526233196259","0.16492526233196259"
"11519","0.31404754519462585","0.31404754519462585","0.31404754519462585","0.3742615282535553","0.3742615282535553","0.3742615282535553","0.14422017335891724","0.14422017335891724","0.14422017335891724"
"11549","0.3485596477985382","0.3485596477985382","0.3485596477985382","0.4111097753047943","0.4111097753047943","0.4111097753047943","0.16684028506278992","0.16684028506278992","0.16684028506278992"
"11579","0.39749252796173096","0.39749252796173096","0.39749252796173096","0.5215245485305786","0.5215245485305786","0.5215245485305786","0.15113328397274017","0.15113328397274017","0.15113328397274017"
"11609","0.3084486722946167","0.3084486722946167","0.3084486722946167","0.2915625274181366","0.2915625274181366","0.2915625274181366","0.11915385723114014","0.11915385723114014","0.11915385723114014"
"11639","0.38795173168182373","0.38795173168182373","0.38795173168182373","0.5024759769439697","0.5024759769439697","0.5024759769439697","0.17510966956615448","0.17510966956615448","0.17510966956615448"
"11669","0.29514896869659424","0.29514896869659424","0.29514896869659424","0.3873499929904938","0.3873499929904938","0.3873499929904938","0.1619112342596054","0.1619112342596054","0.1619112342596054"
"11699","0.405974417924881","0.405974417924881","0.405974417924881","0.5485628247261047","0.5485628247261047","0.5485628247261047","0.20455977320671082","0.20455977320671082","0.20455977320671082"
"11729","0.2906522750854492","0.2906522750854492","0.2906522750854492","0.3364202082157135","0.3364202082157135","0.3364202082157135","0.13889345526695251","0.13889345526695251","0.13889345526695251"
"11759","0.3408798277378082","0.3408798277378082","0.3408798277378082","0.4658794403076172","0.4658794403076172","0.4658794403076172","0.19100843369960785","0.19100843369960785","0.19100843369960785"
"11789","0.284443736076355","0.284443736076355","0.284443736076355","0.3277461528778076","0.3277461528778076","0.3277461528778076","0.13401471078395844","0.13401471078395844","0.13401471078395844"
"11819","0.310781329870224","0.310781329870224","0.310781329870224","0.36253416538238525","0.36253416538238525","0.36253416538238525","0.13294634222984314","0.13294634222984314","0.13294634222984314"
"11849","0.3159126341342926","0.3159126341342926","0.3159126341342926","0.4269917905330658","0.4269917905330658","0.4269917905330658","0.16379430890083313","0.16379430890083313","0.16379430890083313"
"11879","0.2926899194717407","0.2926899194717407","0.2926899194717407","0.33593177795410156","0.33593177795410156","0.33593177795410156","0.13655559718608856","0.13655559718608856","0.13655559718608856"
"11909","0.3811577558517456","0.3811577558517456","0.3811577558517456","0.5417917370796204","0.5417917370796204","0.5417917370796204","0.2639182209968567","0.2639182209968567","0.2639182209968567"
"11939","0.30275261402130127","0.30275261402130127","0.30275261402130127","0.3343886733055115","0.3343886733055115","0.3343886733055115","0.14024172723293304","0.14024172723293304","0.14024172723293304"
"11969","0.26587238907814026","0.26587238907814026","0.26587238907814026","0.32294291257858276","0.32294291257858276","0.32294291257858276","0.14978474378585815","0.14978474378585815","0.14978474378585815"
"11999","0.36153677105903625","0.36153677105903625","0.36153677105903625","0.49605169892311096","0.49605169892311096","0.49605169892311096","0.18974028527736664","0.18974028527736664","0.18974028527736664"
"12029","0.33525291085243225","0.33525291085243225","0.33525291085243225","0.44785162806510925","0.44785162806510925","0.44785162806510925","0.15686307847499847","0.15686307847499847","0.15686307847499847"
"12059","0.2828344404697418","0.2828344404697418","0.2828344404697418","0.3377166986465454","0.3377166986465454","0.3377166986465454","0.12861163914203644","0.12861163914203644","0.12861163914203644"
"12089","0.30131393671035767","0.30131393671035767","0.30131393671035767","0.3733230531215668","0.3733230531215668","0.3733230531215668","0.14657793939113617","0.14657793939113617","0.14657793939113617"
"12119","2.400782346725464","2.400782346725464","2.400782346725464","3.5554492473602295","3.5554492473602295","3.5554492473602295","1.147294044494629","1.147294044494629","1.147294044494629"
"12149","0.2825706899166107","0.2825706899166107","0.2825706899166107","0.34740447998046875","0.34740447998046875","0.34740447998046875","0.1483360081911087","0.1483360081911087","0.1483360081911087"
"12179","0.3081112205982208","0.3081112205982208","0.3081112205982208","0.33390671014785767","0.33390671014785767","0.33390671014785767","0.13077916204929352","0.13077916204929352","0.13077916204929352"
"12209","0.27050676941871643","0.27050676941871643","0.27050676941871643","0.346856027841568","0.346856027841568","0.346856027841568","0.17652088403701782","0.17652088403701782","0.17652088403701782"
"12239","0.2698926031589508","0.2698926031589508","0.2698926031589508","0.34131571650505066","0.34131571650505066","0.34131571650505066","0.13992632925510406","0.13992632925510406","0.13992632925510406"
"12269","0.2879866063594818","0.2879866063594818","0.2879866063594818","0.33586761355400085","0.33586761355400085","0.33586761355400085","0.15231145918369293","0.15231145918369293","0.15231145918369293"
"12299","0.2798583209514618","0.2798583209514618","0.2798583209514618","0.34443995356559753","0.34443995356559753","0.34443995356559753","0.15478402376174927","0.15478402376174927","0.15478402376174927"
"12329","0.27231261134147644","0.27231261134147644","0.27231261134147644","0.3132580816745758","0.3132580816745758","0.3132580816745758","0.1296674907207489","0.1296674907207489","0.1296674907207489"
"12359","0.35353055596351624","0.35353055596351624","0.35353055596351624","0.45303016901016235","0.45303016901016235","0.45303016901016235","0.15090304613113403","0.15090304613113403","0.15090304613113403"
"12389","0.3056502938270569","0.3056502938270569","0.3056502938270569","0.3708483874797821","0.3708483874797821","0.3708483874797821","0.13183659315109253","0.13183659315109253","0.13183659315109253"
"12419","0.2902635633945465","0.2902635633945465","0.2902635633945465","0.34993377327919006","0.34993377327919006","0.34993377327919006","0.11740967631340027","0.11740967631340027","0.11740967631340027"
"12449","0.31576862931251526","0.31576862931251526","0.31576862931251526","0.4303930699825287","0.4303930699825287","0.4303930699825287","0.14596879482269287","0.14596879482269287","0.14596879482269287"
"12479","0.3602134585380554","0.3602134585380554","0.3602134585380554","0.4951097071170807","0.4951097071170807","0.4951097071170807","0.18873713910579681","0.18873713910579681","0.18873713910579681"
"12509","0.33309048414230347","0.33309048414230347","0.33309048414230347","0.4556402862071991","0.4556402862071991","0.4556402862071991","0.18514323234558105","0.18514323234558105","0.18514323234558105"
"12539","0.26763954758644104","0.26763954758644104","0.26763954758644104","0.3123007118701935","0.3123007118701935","0.3123007118701935","0.1594913750886917","0.1594913750886917","0.1594913750886917"
"12569","0.28486958146095276","0.28486958146095276","0.28486958146095276","0.3495209515094757","0.3495209515094757","0.3495209515094757","0.14668779075145721","0.14668779075145721","0.14668779075145721"
"12599","0.29384779930114746","0.29384779930114746","0.29384779930114746","0.3929792642593384","0.3929792642593384","0.3929792642593384","0.16923394799232483","0.16923394799232483","0.16923394799232483"
"12629","0.28936633467674255","0.28936633467674255","0.28936633467674255","0.3524083197116852","0.3524083197116852","0.3524083197116852","0.16880466043949127","0.16880466043949127","0.16880466043949127"
"12659","0.3043696880340576","0.3043696880340576","0.3043696880340576","0.38636672496795654","0.38636672496795654","0.38636672496795654","0.18384358286857605","0.18384358286857605","0.18384358286857605"
"12689","0.30213630199432373","0.30213630199432373","0.30213630199432373","0.42553555965423584","0.42553555965423584","0.42553555965423584","0.21592850983142853","0.21592850983142853","0.21592850983142853"
"12719","0.28956398367881775","0.28956398367881775","0.28956398367881775","0.391792893409729","0.391792893409729","0.391792893409729","0.21816202998161316","0.21816202998161316","0.21816202998161316"
"12749","0.27610740065574646","0.27610740065574646","0.27610740065574646","0.32623857259750366","0.32623857259750366","0.32623857259750366","0.1378924697637558","0.1378924697637558","0.1378924697637558"
"12779","0.28258731961250305","0.28258731961250305","0.28258731961250305","0.2699907124042511","0.2699907124042511","0.2699907124042511","0.0980801209807396","0.0980801209807396","0.0980801209807396"
"12809","0.2679988741874695","0.2679988741874695","0.2679988741874695","0.31367990374565125","0.31367990374565125","0.31367990374565125","0.1463797390460968","0.1463797390460968","0.1463797390460968"
"12839","0.303317129611969","0.303317129611969","0.303317129611969","0.3975827395915985","0.3975827395915985","0.3975827395915985","0.16428348422050476","0.16428348422050476","0.16428348422050476"
"12869","0.2614048719406128","0.2614048719406128","0.2614048719406128","0.34229719638824463","0.34229719638824463","0.34229719638824463","0.1453215628862381","0.1453215628862381","0.1453215628862381"
"12899","0.28675171732902527","0.28675171732902527","0.28675171732902527","0.385605126619339","0.385605126619339","0.385605126619339","0.16802941262722015","0.16802941262722015","0.16802941262722015"
"12929","0.2706418037414551","0.2706418037414551","0.2706418037414551","0.37210777401924133","0.37210777401924133","0.37210777401924133","0.2169584184885025","0.2169584184885025","0.2169584184885025"
"12959","0.3198615610599518","0.3198615610599518","0.3198615610599518","0.4368702471256256","0.4368702471256256","0.4368702471256256","0.17795886099338531","0.17795886099338531","0.17795886099338531"
"12989","0.26534128189086914","0.26534128189086914","0.26534128189086914","0.34836918115615845","0.34836918115615845","0.34836918115615845","0.1490163803100586","0.1490163803100586","0.1490163803100586"
"13019","0.2980916202068329","0.2980916202068329","0.2980916202068329","0.3510500192642212","0.3510500192642212","0.3510500192642212","0.12371589243412018","0.12371589243412018","0.12371589243412018"
"13049","0.2586196959018707","0.2586196959018707","0.2586196959018707","0.31626540422439575","0.31626540422439575","0.31626540422439575","0.1349361091852188","0.1349361091852188","0.1349361091852188"
"13079","0.25823497772216797","0.25823497772216797","0.25823497772216797","0.316263347864151","0.316263347864151","0.316263347864151","0.1394740790128708","0.1394740790128708","0.1394740790128708"
"13109","0.26271364092826843","0.26271364092826843","0.26271364092826843","0.32257094979286194","0.32257094979286194","0.32257094979286194","0.12311237305402756","0.12311237305402756","0.12311237305402756"
"13139","0.3561513125896454","0.3561513125896454","0.3561513125896454","0.5000694394111633","0.5000694394111633","0.5000694394111633","0.19908559322357178","0.19908559322357178","0.19908559322357178"
"13169","0.2733599543571472","0.2733599543571472","0.2733599543571472","0.2827634811401367","0.2827634811401367","0.2827634811401367","0.1211247593164444","0.1211247593164444","0.1211247593164444"
"13199","0.27322253584861755","0.27322253584861755","0.27322253584861755","0.3203476369380951","0.3203476369380951","0.3203476369380951","0.1353728473186493","0.1353728473186493","0.1353728473186493"
"13229","0.2675281763076782","0.2675281763076782","0.2675281763076782","0.2835202217102051","0.2835202217102051","0.2835202217102051","0.09727301448583603","0.09727301448583603","0.09727301448583603"
"13259","0.26797354221343994","0.26797354221343994","0.26797354221343994","0.32878097891807556","0.32878097891807556","0.32878097891807556","0.15319930016994476","0.15319930016994476","0.15319930016994476"
"13289","0.2636365592479706","0.2636365592479706","0.2636365592479706","0.27021101117134094","0.27021101117134094","0.27021101117134094","0.11364955455064774","0.11364955455064774","0.11364955455064774"
"13319","0.27704334259033203","0.27704334259033203","0.27704334259033203","0.34143829345703125","0.34143829345703125","0.34143829345703125","0.1373087614774704","0.1373087614774704","0.1373087614774704"
"13349","0.2573222219944","0.2573222219944","0.2573222219944","0.2794419527053833","0.2794419527053833","0.2794419527053833","0.11002620309591293","0.11002620309591293","0.11002620309591293"
"13379","0.26130449771881104","0.26130449771881104","0.26130449771881104","0.31409889459609985","0.31409889459609985","0.31409889459609985","0.12548434734344482","0.12548434734344482","0.12548434734344482"
"13409","0.24559731781482697","0.24559731781482697","0.24559731781482697","0.23440179228782654","0.23440179228782654","0.23440179228782654","0.08564203232526779","0.08564203232526779","0.08564203232526779"
"13439","0.273827463388443","0.273827463388443","0.273827463388443","0.33843329548835754","0.33843329548835754","0.33843329548835754","0.14442406594753265","0.14442406594753265","0.14442406594753265"
"13469","0.25840649008750916","0.25840649008750916","0.25840649008750916","0.3323359191417694","0.3323359191417694","0.3323359191417694","0.12604954838752747","0.12604954838752747","0.12604954838752747"
"13499","0.26263585686683655","0.26263585686683655","0.26263585686683655","0.3054753839969635","0.3054753839969635","0.3054753839969635","0.16004188358783722","0.16004188358783722","0.16004188358783722"
"13529","0.28093546628952026","0.28093546628952026","0.28093546628952026","0.3485957980155945","0.3485957980155945","0.3485957980155945","0.14739294350147247","0.14739294350147247","0.14739294350147247"
"13559","0.27961140871047974","0.27961140871047974","0.27961140871047974","0.3057200312614441","0.3057200312614441","0.3057200312614441","0.1266127973794937","0.1266127973794937","0.1266127973794937"
"13589","0.25859910249710083","0.25859910249710083","0.25859910249710083","0.31352323293685913","0.31352323293685913","0.31352323293685913","0.11296035349369049","0.11296035349369049","0.11296035349369049"
"13619","0.2575131058692932","0.2575131058692932","0.2575131058692932","0.3044437766075134","0.3044437766075134","0.3044437766075134","0.11293252557516098","0.11293252557516098","0.11293252557516098"
"13649","0.21198299527168274","0.21198299527168274","0.21198299527168274","0.26401281356811523","0.26401281356811523","0.26401281356811523","0.11283145844936371","0.11283145844936371","0.11283145844936371"
"13679","0.25396251678466797","0.25396251678466797","0.25396251678466797","0.3169579803943634","0.3169579803943634","0.3169579803943634","0.11577298492193222","0.11577298492193222","0.11577298492193222"
"13709","0.32536470890045166","0.32536470890045166","0.32536470890045166","0.4324176609516144","0.4324176609516144","0.4324176609516144","0.1653251200914383","0.1653251200914383","0.1653251200914383"
"13739","0.2669133245944977","0.2669133245944977","0.2669133245944977","0.331259161233902","0.331259161233902","0.331259161233902","0.15156708657741547","0.15156708657741547","0.15156708657741547"
"13769","0.2655888497829437","0.2655888497829437","0.2655888497829437","0.3332292139530182","0.3332292139530182","0.3332292139530182","0.13873930275440216","0.13873930275440216","0.13873930275440216"
"13799","0.24512900412082672","0.24512900412082672","0.24512900412082672","0.29398396611213684","0.29398396611213684","0.29398396611213684","0.13651520013809204","0.13651520013809204","0.13651520013809204"
"13829","0.27309277653694153","0.27309277653694153","0.27309277653694153","0.3408302366733551","0.3408302366733551","0.3408302366733551","0.1535157859325409","0.1535157859325409","0.1535157859325409"
"13859","0.2545807957649231","0.2545807957649231","0.2545807957649231","0.31722933053970337","0.31722933053970337","0.31722933053970337","0.13585729897022247","0.13585729897022247","0.13585729897022247"
"13889","0.25310447812080383","0.25310447812080383","0.25310447812080383","0.2910071909427643","0.2910071909427643","0.2910071909427643","0.12010925263166428","0.12010925263166428","0.12010925263166428"
"13919","0.24683934450149536","0.24683934450149536","0.24683934450149536","0.2855907082557678","0.2855907082557678","0.2855907082557678","0.10634795576334","0.10634795576334","0.10634795576334"
"13949","0.2544652223587036","0.2544652223587036","0.2544652223587036","0.2798127830028534","0.2798127830028534","0.2798127830028534","0.10661926120519638","0.10661926120519638","0.10661926120519638"
"13979","0.24978911876678467","0.24978911876678467","0.24978911876678467","0.2501201331615448","0.2501201331615448","0.2501201331615448","0.09917950630187988","0.09917950630187988","0.09917950630187988"
"14009","0.2253057360649109","0.2253057360649109","0.2253057360649109","0.27919596433639526","0.27919596433639526","0.27919596433639526","0.1529838740825653","0.1529838740825653","0.1529838740825653"
"14039","0.2585645020008087","0.2585645020008087","0.2585645020008087","0.2943086624145508","0.2943086624145508","0.2943086624145508","0.10824472457170486","0.10824472457170486","0.10824472457170486"
"14069","0.3233897387981415","0.3233897387981415","0.3233897387981415","0.41364753246307373","0.41364753246307373","0.41364753246307373","0.16899459064006805","0.16899459064006805","0.16899459064006805"
"14099","0.22482308745384216","0.22482308745384216","0.22482308745384216","0.265642911195755","0.265642911195755","0.265642911195755","0.16448874771595","0.16448874771595","0.16448874771595"
"14129","0.2779230773448944","0.2779230773448944","0.2779230773448944","0.33090484142303467","0.33090484142303467","0.33090484142303467","0.16056254506111145","0.16056254506111145","0.16056254506111145"
"14159","0.2319391369819641","0.2319391369819641","0.2319391369819641","0.2869494557380676","0.2869494557380676","0.2869494557380676","0.1515413224697113","0.1515413224697113","0.1515413224697113"
"14189","0.25514498353004456","0.25514498353004456","0.25514498353004456","0.28678593039512634","0.28678593039512634","0.28678593039512634","0.12718841433525085","0.12718841433525085","0.12718841433525085"
"14219","0.25095605850219727","0.25095605850219727","0.25095605850219727","0.2919847369194031","0.2919847369194031","0.2919847369194031","0.13387776911258698","0.13387776911258698","0.13387776911258698"
"14249","0.25176137685775757","0.25176137685775757","0.25176137685775757","0.29970166087150574","0.29970166087150574","0.29970166087150574","0.14468464255332947","0.14468464255332947","0.14468464255332947"
"14279","0.23601678013801575","0.23601678013801575","0.23601678013801575","0.259799599647522","0.259799599647522","0.259799599647522","0.10636810958385468","0.10636810958385468","0.10636810958385468"
