"Step","layer_10_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_10_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_10_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_5_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_5_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_5_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX","layer_0_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term","layer_0_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MIN","layer_0_hook_resid_pre_gpt2_jumprelu_fisher_true_project_TinyStories - losses/fisher_reg_term__MAX"
"9929","1.8536357879638672","1.8536357879638672","1.8536357879638672","2.0848944187164307","2.0848944187164307","2.0848944187164307","1.9347076416015625","1.9347076416015625","1.9347076416015625"
"9959","1.9352773427963257","1.9352773427963257","1.9352773427963257","2.2729012966156006","2.2729012966156006","2.2729012966156006","2.137737274169922","2.137737274169922","2.137737274169922"
"9989","1.8150132894515991","1.8150132894515991","1.8150132894515991","2.040350914001465","2.040350914001465","2.040350914001465","1.7873057126998901","1.7873057126998901","1.7873057126998901"
"10019","1.8649417161941528","1.8649417161941528","1.8649417161941528","2.1742165088653564","2.1742165088653564","2.1742165088653564","2.0512850284576416","2.0512850284576416","2.0512850284576416"
"10049","1.7878249883651733","1.7878249883651733","1.7878249883651733","2.043975830078125","2.043975830078125","2.043975830078125","2.0112342834472656","2.0112342834472656","2.0112342834472656"
"10079","1.8301225900650024","1.8301225900650024","1.8301225900650024","2.167250633239746","2.167250633239746","2.167250633239746","2.0793275833129883","2.0793275833129883","2.0793275833129883"
"10109","1.8465200662612915","1.8465200662612915","1.8465200662612915","2.1695480346679688","2.1695480346679688","2.1695480346679688","2.050224542617798","2.050224542617798","2.050224542617798"
"10139","1.8411060571670532","1.8411060571670532","1.8411060571670532","2.1676669120788574","2.1676669120788574","2.1676669120788574","2.151179075241089","2.151179075241089","2.151179075241089"
"10169","1.7610212564468384","1.7610212564468384","1.7610212564468384","1.9938485622406006","1.9938485622406006","1.9938485622406006","1.8931936025619507","1.8931936025619507","1.8931936025619507"
"10199","1.8344855308532715","1.8344855308532715","1.8344855308532715","2.0847320556640625","2.0847320556640625","2.0847320556640625","1.921341061592102","1.921341061592102","1.921341061592102"
"10229","1.8448477983474731","1.8448477983474731","1.8448477983474731","2.1192843914031982","2.1192843914031982","2.1192843914031982","2.0262343883514404","2.0262343883514404","2.0262343883514404"
"10259","1.8257558345794678","1.8257558345794678","1.8257558345794678","2.096949338912964","2.096949338912964","2.096949338912964","1.9353870153427124","1.9353870153427124","1.9353870153427124"
"10289","1.8841546773910522","1.8841546773910522","1.8841546773910522","2.192474842071533","2.192474842071533","2.192474842071533","2.0369229316711426","2.0369229316711426","2.0369229316711426"
"10319","1.8382493257522583","1.8382493257522583","1.8382493257522583","2.08742618560791","2.08742618560791","2.08742618560791","1.8776943683624268","1.8776943683624268","1.8776943683624268"
"10349","1.7754082679748535","1.7754082679748535","1.7754082679748535","2.0583479404449463","2.0583479404449463","2.0583479404449463","1.8925238847732544","1.8925238847732544","1.8925238847732544"
"10379","3.794481039047241","3.794481039047241","3.794481039047241","15.02988338470459","15.02988338470459","15.02988338470459","1.875585913658142","1.875585913658142","1.875585913658142"
"10409","1.766174554824829","1.766174554824829","1.766174554824829","2.0528247356414795","2.0528247356414795","2.0528247356414795","1.9333992004394531","1.9333992004394531","1.9333992004394531"
"10439","1.798299789428711","1.798299789428711","1.798299789428711","2.1084578037261963","2.1084578037261963","2.1084578037261963","1.98280668258667","1.98280668258667","1.98280668258667"
"10469","4.205666542053223","4.205666542053223","4.205666542053223","16.510234832763672","16.510234832763672","16.510234832763672","1.9617797136306763","1.9617797136306763","1.9617797136306763"
"10499","1.8030861616134644","1.8030861616134644","1.8030861616134644","2.1067490577697754","2.1067490577697754","2.1067490577697754","2.026817798614502","2.026817798614502","2.026817798614502"
"10529","14.208305358886719","14.208305358886719","14.208305358886719","2.8853509426116943","2.8853509426116943","2.8853509426116943","2.099167585372925","2.099167585372925","2.099167585372925"
"10559","1.77959406375885","1.77959406375885","1.77959406375885","2.090146064758301","2.090146064758301","2.090146064758301","1.912044882774353","1.912044882774353","1.912044882774353"
"10589","1.8407949209213257","1.8407949209213257","1.8407949209213257","2.159815549850464","2.159815549850464","2.159815549850464","1.9602477550506592","1.9602477550506592","1.9602477550506592"
"10619","1.7693252563476562","1.7693252563476562","1.7693252563476562","2.093773365020752","2.093773365020752","2.093773365020752","1.9862759113311768","1.9862759113311768","1.9862759113311768"
"10649","1.8117247819900513","1.8117247819900513","1.8117247819900513","2.1415200233459473","2.1415200233459473","2.1415200233459473","2.0727803707122803","2.0727803707122803","2.0727803707122803"
"10679","1.7506458759307861","1.7506458759307861","1.7506458759307861","2.0673816204071045","2.0673816204071045","2.0673816204071045","1.9094775915145874","1.9094775915145874","1.9094775915145874"
"10709","3.694265604019165","3.694265604019165","3.694265604019165","14.593310356140137","14.593310356140137","14.593310356140137","1.9254875183105469","1.9254875183105469","1.9254875183105469"
"10739","1.8259152173995972","1.8259152173995972","1.8259152173995972","2.1249282360076904","2.1249282360076904","2.1249282360076904","1.9409977197647095","1.9409977197647095","1.9409977197647095"
"10769","1.8087728023529053","1.8087728023529053","1.8087728023529053","2.0817995071411133","2.0817995071411133","2.0817995071411133","1.8596223592758179","1.8596223592758179","1.8596223592758179"
"10799","1.7601815462112427","1.7601815462112427","1.7601815462112427","2.1047370433807373","2.1047370433807373","2.1047370433807373","2.037872076034546","2.037872076034546","2.037872076034546"
"10829","1.7531774044036865","1.7531774044036865","1.7531774044036865","2.041018009185791","2.041018009185791","2.041018009185791","1.9166194200515747","1.9166194200515747","1.9166194200515747"
"10859","1.8172860145568848","1.8172860145568848","1.8172860145568848","2.0790927410125732","2.0790927410125732","2.0790927410125732","1.898869276046753","1.898869276046753","1.898869276046753"
"10889","3.682661771774292","3.682661771774292","3.682661771774292","14.458879470825195","14.458879470825195","14.458879470825195","1.9830840826034546","1.9830840826034546","1.9830840826034546"
"10919","3.6576201915740967","3.6576201915740967","3.6576201915740967","14.340564727783203","14.340564727783203","14.340564727783203","1.9664491415023804","1.9664491415023804","1.9664491415023804"
"10949","1.7549405097961426","1.7549405097961426","1.7549405097961426","2.037449598312378","2.037449598312378","2.037449598312378","1.9031511545181274","1.9031511545181274","1.9031511545181274"
"10979","1.787097454071045","1.787097454071045","1.787097454071045","2.1343588829040527","2.1343588829040527","2.1343588829040527","2.132817268371582","2.132817268371582","2.132817268371582"
"11009","1.7811907529830933","1.7811907529830933","1.7811907529830933","2.1202428340911865","2.1202428340911865","2.1202428340911865","2.0426836013793945","2.0426836013793945","2.0426836013793945"
"11039","1.8015782833099365","1.8015782833099365","1.8015782833099365","2.0825984477996826","2.0825984477996826","2.0825984477996826","1.9089200496673584","1.9089200496673584","1.9089200496673584"
"11069","1.8849014043807983","1.8849014043807983","1.8849014043807983","2.009066343307495","2.009066343307495","2.009066343307495","1.8453903198242188","1.8453903198242188","1.8453903198242188"
"11099","1.7894762754440308","1.7894762754440308","1.7894762754440308","2.1638009548187256","2.1638009548187256","2.1638009548187256","2.154386281967163","2.154386281967163","2.154386281967163"
"11129","1.7627397775650024","1.7627397775650024","1.7627397775650024","2.014298439025879","2.014298439025879","2.014298439025879","1.8800792694091797","1.8800792694091797","1.8800792694091797"
"11159","1.8195747137069702","1.8195747137069702","1.8195747137069702","2.1169536113739014","2.1169536113739014","2.1169536113739014","1.9771026372909546","1.9771026372909546","1.9771026372909546"
"11189","3.993849515914917","3.993849515914917","3.993849515914917","15.679057121276855","15.679057121276855","15.679057121276855","1.9184014797210693","1.9184014797210693","1.9184014797210693"
"11219","1.8416072130203247","1.8416072130203247","1.8416072130203247","2.1145591735839844","2.1145591735839844","2.1145591735839844","2.0383410453796387","2.0383410453796387","2.0383410453796387"
"11249","1.821313738822937","1.821313738822937","1.821313738822937","2.132340431213379","2.132340431213379","2.132340431213379","2.0486268997192383","2.0486268997192383","2.0486268997192383"
"11279","1.7506002187728882","1.7506002187728882","1.7506002187728882","2.047886610031128","2.047886610031128","2.047886610031128","1.8714059591293335","1.8714059591293335","1.8714059591293335"
"11309","3.592700481414795","3.592700481414795","3.592700481414795","13.985905647277832","13.985905647277832","13.985905647277832","1.9859099388122559","1.9859099388122559","1.9859099388122559"
"11339","1.9102282524108887","1.9102282524108887","1.9102282524108887","2.185873031616211","2.185873031616211","2.185873031616211","1.9694832563400269","1.9694832563400269","1.9694832563400269"
"11369","1.7046667337417603","1.7046667337417603","1.7046667337417603","2.021502733230591","2.021502733230591","2.021502733230591","1.8534883260726929","1.8534883260726929","1.8534883260726929"
"11399","1.7396001815795898","1.7396001815795898","1.7396001815795898","2.073270320892334","2.073270320892334","2.073270320892334","1.9922796487808228","1.9922796487808228","1.9922796487808228"
"11429","3.5881881713867188","3.5881881713867188","3.5881881713867188","13.974005699157715","13.974005699157715","13.974005699157715","2.0407872200012207","2.0407872200012207","2.0407872200012207"
"11459","1.777561902999878","1.777561902999878","1.777561902999878","2.109168767929077","2.109168767929077","2.109168767929077","1.981785535812378","1.981785535812378","1.981785535812378"
"11489","1.794517159461975","1.794517159461975","1.794517159461975","2.146350622177124","2.146350622177124","2.146350622177124","1.989640712738037","1.989640712738037","1.989640712738037"
"11519","1.7531216144561768","1.7531216144561768","1.7531216144561768","1.9975594282150269","1.9975594282150269","1.9975594282150269","1.9645835161209106","1.9645835161209106","1.9645835161209106"
"11549","1.7974931001663208","1.7974931001663208","1.7974931001663208","2.180875778198242","2.180875778198242","2.180875778198242","1.9913853406906128","1.9913853406906128","1.9913853406906128"
"11579","3.5265934467315674","3.5265934467315674","3.5265934467315674","13.768532752990723","13.768532752990723","13.768532752990723","1.9718774557113647","1.9718774557113647","1.9718774557113647"
"11609","1.7286654710769653","1.7286654710769653","1.7286654710769653","2.040057420730591","2.040057420730591","2.040057420730591","1.9557114839553833","1.9557114839553833","1.9557114839553833"
"11639","3.560772657394409","3.560772657394409","3.560772657394409","13.701991081237793","13.701991081237793","13.701991081237793","2.023092031478882","2.023092031478882","2.023092031478882"
"11669","1.7400144338607788","1.7400144338607788","1.7400144338607788","2.0412991046905518","2.0412991046905518","2.0412991046905518","1.8888568878173828","1.8888568878173828","1.8888568878173828"
"11699","3.4797966480255127","3.4797966480255127","3.4797966480255127","13.51699161529541","13.51699161529541","13.51699161529541","1.7516430616378784","1.7516430616378784","1.7516430616378784"
"11729","1.7274349927902222","1.7274349927902222","1.7274349927902222","2.116318702697754","2.116318702697754","2.116318702697754","1.9558467864990234","1.9558467864990234","1.9558467864990234"
"11759","1.6965794563293457","1.6965794563293457","1.6965794563293457","1.987223505973816","1.987223505973816","1.987223505973816","1.7674938440322876","1.7674938440322876","1.7674938440322876"
"11789","1.8108636140823364","1.8108636140823364","1.8108636140823364","2.130121946334839","2.130121946334839","2.130121946334839","2.001857042312622","2.001857042312622","2.001857042312622"
"11819","1.7394371032714844","1.7394371032714844","1.7394371032714844","2.007394552230835","2.007394552230835","2.007394552230835","1.850637435913086","1.850637435913086","1.850637435913086"
"11849","1.704459309577942","1.704459309577942","1.704459309577942","2.0021705627441406","2.0021705627441406","2.0021705627441406","1.8893427848815918","1.8893427848815918","1.8893427848815918"
"11879","1.7429461479187012","1.7429461479187012","1.7429461479187012","2.0439670085906982","2.0439670085906982","2.0439670085906982","1.9389312267303467","1.9389312267303467","1.9389312267303467"
"11909","3.416374683380127","3.416374683380127","3.416374683380127","13.30962085723877","13.30962085723877","13.30962085723877","1.7776846885681152","1.7776846885681152","1.7776846885681152"
"11939","1.7499765157699585","1.7499765157699585","1.7499765157699585","2.0864830017089844","2.0864830017089844","2.0864830017089844","1.9593288898468018","1.9593288898468018","1.9593288898468018"
"11969","1.7827444076538086","1.7827444076538086","1.7827444076538086","2.1186325550079346","2.1186325550079346","2.1186325550079346","2.0761172771453857","2.0761172771453857","2.0761172771453857"
"11999","3.4953715801239014","3.4953715801239014","3.4953715801239014","13.507465362548828","13.507465362548828","13.507465362548828","2.0542407035827637","2.0542407035827637","2.0542407035827637"
"12029","3.468573808670044","3.468573808670044","3.468573808670044","13.396430015563965","13.396430015563965","13.396430015563965","1.9600837230682373","1.9600837230682373","1.9600837230682373"
"12059","1.7481600046157837","1.7481600046157837","1.7481600046157837","2.0671019554138184","2.0671019554138184","2.0671019554138184","1.9678524732589722","1.9678524732589722","1.9678524732589722"
"12089","1.7747488021850586","1.7747488021850586","1.7747488021850586","2.0438408851623535","2.0438408851623535","2.0438408851623535","1.9808050394058228","1.9808050394058228","1.9808050394058228"
"12119","45.15986251831055","45.15986251831055","45.15986251831055","133.76344299316406","133.76344299316406","133.76344299316406","32.186729431152344","32.186729431152344","32.186729431152344"
"12149","1.76741361618042","1.76741361618042","1.76741361618042","2.098991632461548","2.098991632461548","2.098991632461548","2.001920223236084","2.001920223236084","2.001920223236084"
"12179","1.7233123779296875","1.7233123779296875","1.7233123779296875","2.03476881980896","2.03476881980896","2.03476881980896","1.8628944158554077","1.8628944158554077","1.8628944158554077"
"12209","1.7525373697280884","1.7525373697280884","1.7525373697280884","2.118596076965332","2.118596076965332","2.118596076965332","1.9637844562530518","1.9637844562530518","1.9637844562530518"
"12239","1.7689827680587769","1.7689827680587769","1.7689827680587769","2.167712688446045","2.167712688446045","2.167712688446045","2.187065601348877","2.187065601348877","2.187065601348877"
"12269","1.7127143144607544","1.7127143144607544","1.7127143144607544","2.0137765407562256","2.0137765407562256","2.0137765407562256","2.028542995452881","2.028542995452881","2.028542995452881"
"12299","1.735685110092163","1.735685110092163","1.735685110092163","2.0391664505004883","2.0391664505004883","2.0391664505004883","1.9147249460220337","1.9147249460220337","1.9147249460220337"
"12329","1.7358087301254272","1.7358087301254272","1.7358087301254272","2.0013723373413086","2.0013723373413086","2.0013723373413086","1.8324058055877686","1.8324058055877686","1.8324058055877686"
"12359","3.33516788482666","3.33516788482666","3.33516788482666","12.928908348083496","12.928908348083496","12.928908348083496","1.9112213850021362","1.9112213850021362","1.9112213850021362"
"12389","1.7298043966293335","1.7298043966293335","1.7298043966293335","1.987676978111267","1.987676978111267","1.987676978111267","1.8681129217147827","1.8681129217147827","1.8681129217147827"
"12419","1.68184494972229","1.68184494972229","1.68184494972229","1.9755750894546509","1.9755750894546509","1.9755750894546509","1.8636863231658936","1.8636863231658936","1.8636863231658936"
"12449","3.382838010787964","3.382838010787964","3.382838010787964","12.943382263183594","12.943382263183594","12.943382263183594","2.0020358562469482","2.0020358562469482","2.0020358562469482"
"12479","3.3772571086883545","3.3772571086883545","3.3772571086883545","12.793838500976562","12.793838500976562","12.793838500976562","1.815643072128296","1.815643072128296","1.815643072128296"
"12509","3.393627882003784","3.393627882003784","3.393627882003784","12.943626403808594","12.943626403808594","12.943626403808594","2.0740914344787598","2.0740914344787598","2.0740914344787598"
"12539","1.6900687217712402","1.6900687217712402","1.6900687217712402","1.986559271812439","1.986559271812439","1.986559271812439","1.8291680812835693","1.8291680812835693","1.8291680812835693"
"12569","1.7800195217132568","1.7800195217132568","1.7800195217132568","2.123255491256714","2.123255491256714","2.123255491256714","2.037947177886963","2.037947177886963","2.037947177886963"
"12599","1.722124695777893","1.722124695777893","1.722124695777893","2.054079294204712","2.054079294204712","2.054079294204712","1.8797069787979126","1.8797069787979126","1.8797069787979126"
"12629","1.7597603797912598","1.7597603797912598","1.7597603797912598","2.0778229236602783","2.0778229236602783","2.0778229236602783","1.984426498413086","1.984426498413086","1.984426498413086"
"12659","1.7599701881408691","1.7599701881408691","1.7599701881408691","2.102888822555542","2.102888822555542","2.102888822555542","1.9883190393447876","1.9883190393447876","1.9883190393447876"
"12689","1.7358793020248413","1.7358793020248413","1.7358793020248413","1.9992629289627075","1.9992629289627075","1.9992629289627075","1.8331005573272705","1.8331005573272705","1.8331005573272705"
"12719","1.711405634880066","1.711405634880066","1.711405634880066","2.040940284729004","2.040940284729004","2.040940284729004","1.9078713655471802","1.9078713655471802","1.9078713655471802"
"12749","1.806169033050537","1.806169033050537","1.806169033050537","2.1448700428009033","2.1448700428009033","2.1448700428009033","2.00095272064209","2.00095272064209","2.00095272064209"
"12779","1.6669622659683228","1.6669622659683228","1.6669622659683228","1.9808869361877441","1.9808869361877441","1.9808869361877441","1.8922284841537476","1.8922284841537476","1.8922284841537476"
"12809","1.6730700731277466","1.6730700731277466","1.6730700731277466","1.9739208221435547","1.9739208221435547","1.9739208221435547","1.902478575706482","1.902478575706482","1.902478575706482"
"12839","1.6973437070846558","1.6973437070846558","1.6973437070846558","1.9446903467178345","1.9446903467178345","1.9446903467178345","1.774841547012329","1.774841547012329","1.774841547012329"
"12869","1.7960048913955688","1.7960048913955688","1.7960048913955688","2.0587430000305176","2.0587430000305176","2.0587430000305176","1.891209363937378","1.891209363937378","1.891209363937378"
"12899","1.740813136100769","1.740813136100769","1.740813136100769","2.0449700355529785","2.0449700355529785","2.0449700355529785","1.9227101802825928","1.9227101802825928","1.9227101802825928"
"12929","1.7463302612304688","1.7463302612304688","1.7463302612304688","2.0319294929504395","2.0319294929504395","2.0319294929504395","1.9916300773620605","1.9916300773620605","1.9916300773620605"
"12959","4.0010175704956055","4.0010175704956055","4.0010175704956055","15.568015098571777","15.568015098571777","15.568015098571777","2.050441026687622","2.050441026687622","2.050441026687622"
"12989","1.7342755794525146","1.7342755794525146","1.7342755794525146","2.0043554306030273","2.0043554306030273","2.0043554306030273","1.906704306602478","1.906704306602478","1.906704306602478"
"13019","1.6794253587722778","1.6794253587722778","1.6794253587722778","1.9828780889511108","1.9828780889511108","1.9828780889511108","1.8500186204910278","1.8500186204910278","1.8500186204910278"
"13049","1.6718008518218994","1.6718008518218994","1.6718008518218994","1.9934529066085815","1.9934529066085815","1.9934529066085815","1.8865007162094116","1.8865007162094116","1.8865007162094116"
"13079","1.6682279109954834","1.6682279109954834","1.6682279109954834","1.937152624130249","1.937152624130249","1.937152624130249","1.7904130220413208","1.7904130220413208","1.7904130220413208"
"13109","1.6726915836334229","1.6726915836334229","1.6726915836334229","1.9742341041564941","1.9742341041564941","1.9742341041564941","1.8411818742752075","1.8411818742752075","1.8411818742752075"
"13139","3.288588762283325","3.288588762283325","3.288588762283325","12.364794731140137","12.364794731140137","12.364794731140137","1.792171597480774","1.792171597480774","1.792171597480774"
"13169","1.6926652193069458","1.6926652193069458","1.6926652193069458","2.0785346031188965","2.0785346031188965","2.0785346031188965","2.007648468017578","2.007648468017578","2.007648468017578"
"13199","1.7510061264038086","1.7510061264038086","1.7510061264038086","2.0769870281219482","2.0769870281219482","2.0769870281219482","2.0099453926086426","2.0099453926086426","2.0099453926086426"
"13229","1.7199153900146484","1.7199153900146484","1.7199153900146484","2.0288708209991455","2.0288708209991455","2.0288708209991455","1.8739376068115234","1.8739376068115234","1.8739376068115234"
"13259","1.7396520376205444","1.7396520376205444","1.7396520376205444","2.0224218368530273","2.0224218368530273","2.0224218368530273","1.9372860193252563","1.9372860193252563","1.9372860193252563"
"13289","1.7689040899276733","1.7689040899276733","1.7689040899276733","2.0604493618011475","2.0604493618011475","2.0604493618011475","1.9567930698394775","1.9567930698394775","1.9567930698394775"
"13319","1.7252132892608643","1.7252132892608643","1.7252132892608643","2.0884904861450195","2.0884904861450195","2.0884904861450195","1.9774694442749023","1.9774694442749023","1.9774694442749023"
"13349","1.6952341794967651","1.6952341794967651","1.6952341794967651","2.0469837188720703","2.0469837188720703","2.0469837188720703","1.9868505001068115","1.9868505001068115","1.9868505001068115"
"13379","1.787738561630249","1.787738561630249","1.787738561630249","2.026740312576294","2.026740312576294","2.026740312576294","1.9069091081619263","1.9069091081619263","1.9069091081619263"
"13409","1.803106665611267","1.803106665611267","1.803106665611267","2.1064164638519287","2.1064164638519287","2.1064164638519287","1.9605756998062134","1.9605756998062134","1.9605756998062134"
"13439","1.7951780557632446","1.7951780557632446","1.7951780557632446","2.1010282039642334","2.1010282039642334","2.1010282039642334","1.9196099042892456","1.9196099042892456","1.9196099042892456"
"13469","1.6813650131225586","1.6813650131225586","1.6813650131225586","1.9778887033462524","1.9778887033462524","1.9778887033462524","1.8285787105560303","1.8285787105560303","1.8285787105560303"
"13499","1.7274093627929688","1.7274093627929688","1.7274093627929688","2.0744757652282715","2.0744757652282715","2.0744757652282715","2.051891803741455","2.051891803741455","2.051891803741455"
"13529","1.7288013696670532","1.7288013696670532","1.7288013696670532","2.0885369777679443","2.0885369777679443","2.0885369777679443","1.9419375658035278","1.9419375658035278","1.9419375658035278"
"13559","1.7044726610183716","1.7044726610183716","1.7044726610183716","2.090773820877075","2.090773820877075","2.090773820877075","2.00494647026062","2.00494647026062","2.00494647026062"
"13589","1.7154427766799927","1.7154427766799927","1.7154427766799927","2.0612239837646484","2.0612239837646484","2.0612239837646484","1.8881677389144897","1.8881677389144897","1.8881677389144897"
"13619","1.68999183177948","1.68999183177948","1.68999183177948","2.0018362998962402","2.0018362998962402","2.0018362998962402","1.9559992551803589","1.9559992551803589","1.9559992551803589"
"13649","1.728990077972412","1.728990077972412","1.728990077972412","2.0919761657714844","2.0919761657714844","2.0919761657714844","2.0103251934051514","2.0103251934051514","2.0103251934051514"
"13679","1.7229992151260376","1.7229992151260376","1.7229992151260376","1.9600226879119873","1.9600226879119873","1.9600226879119873","1.8580870628356934","1.8580870628356934","1.8580870628356934"
"13709","3.1377317905426025","3.1377317905426025","3.1377317905426025","11.961392402648926","11.961392402648926","11.961392402648926","1.9825866222381592","1.9825866222381592","1.9825866222381592"
"13739","1.742788314819336","1.742788314819336","1.742788314819336","1.987644910812378","1.987644910812378","1.987644910812378","1.8699300289154053","1.8699300289154053","1.8699300289154053"
"13769","1.6781197786331177","1.6781197786331177","1.6781197786331177","1.9725326299667358","1.9725326299667358","1.9725326299667358","1.8914660215377808","1.8914660215377808","1.8914660215377808"
"13799","1.6855320930480957","1.6855320930480957","1.6855320930480957","2.057541847229004","2.057541847229004","2.057541847229004","2.047372579574585","2.047372579574585","2.047372579574585"
"13829","1.692719578742981","1.692719578742981","1.692719578742981","2.0045952796936035","2.0045952796936035","2.0045952796936035","1.9732574224472046","1.9732574224472046","1.9732574224472046"
"13859","1.6854463815689087","1.6854463815689087","1.6854463815689087","1.9473708868026733","1.9473708868026733","1.9473708868026733","1.7768746614456177","1.7768746614456177","1.7768746614456177"
"13889","1.7683418989181519","1.7683418989181519","1.7683418989181519","2.0478906631469727","2.0478906631469727","2.0478906631469727","2.058464288711548","2.058464288711548","2.058464288711548"
"13919","1.7471657991409302","1.7471657991409302","1.7471657991409302","2.121830701828003","2.121830701828003","2.121830701828003","2.175184488296509","2.175184488296509","2.175184488296509"
"13949","1.705472707748413","1.705472707748413","1.705472707748413","1.977419137954712","1.977419137954712","1.977419137954712","1.9133707284927368","1.9133707284927368","1.9133707284927368"
"13979","1.706952452659607","1.706952452659607","1.706952452659607","2.123363494873047","2.123363494873047","2.123363494873047","2.1786110401153564","2.1786110401153564","2.1786110401153564"
"14009","1.7642391920089722","1.7642391920089722","1.7642391920089722","2.0943892002105713","2.0943892002105713","2.0943892002105713","1.9869335889816284","1.9869335889816284","1.9869335889816284"
"14039","1.740411639213562","1.740411639213562","1.740411639213562","2.0536208152770996","2.0536208152770996","2.0536208152770996","1.963783621788025","1.963783621788025","1.963783621788025"
"14069","3.113856792449951","3.113856792449951","3.113856792449951","11.609922409057617","11.609922409057617","11.609922409057617","2.0056064128875732","2.0056064128875732","2.0056064128875732"
"14099","1.6684551239013672","1.6684551239013672","1.6684551239013672","1.983293056488037","1.983293056488037","1.983293056488037","1.837264060974121","1.837264060974121","1.837264060974121"
"14129","1.6431617736816406","1.6431617736816406","1.6431617736816406","1.9063996076583862","1.9063996076583862","1.9063996076583862","1.721039891242981","1.721039891242981","1.721039891242981"
"14159","1.7004446983337402","1.7004446983337402","1.7004446983337402","2.0130155086517334","2.0130155086517334","2.0130155086517334","1.9329817295074463","1.9329817295074463","1.9329817295074463"
"14189","1.7642748355865479","1.7642748355865479","1.7642748355865479","1.9998944997787476","1.9998944997787476","1.9998944997787476","1.8778413534164429","1.8778413534164429","1.8778413534164429"
"14219","1.7064776420593262","1.7064776420593262","1.7064776420593262","2.049368381500244","2.049368381500244","2.049368381500244","1.9550683498382568","1.9550683498382568","1.9550683498382568"
"14249","1.679127812385559","1.679127812385559","1.679127812385559","1.9573670625686646","1.9573670625686646","1.9573670625686646","1.8854460716247559","1.8854460716247559","1.8854460716247559"
"14279","1.6901100873947144","1.6901100873947144","1.6901100873947144","1.9840542078018188","1.9840542078018188","1.9840542078018188","1.7718867063522339","1.7718867063522339","1.7718867063522339"
"14309","1.7071484327316284","1.7071484327316284","1.7071484327316284","2.0448529720306396","2.0448529720306396","2.0448529720306396","2.043968439102173","2.043968439102173","2.043968439102173"
"14339","1.6979514360427856","1.6979514360427856","1.6979514360427856","1.9878464937210083","1.9878464937210083","1.9878464937210083","1.8812671899795532","1.8812671899795532","1.8812671899795532"
"14369","1.7437740564346313","1.7437740564346313","1.7437740564346313","2.0044658184051514","2.0044658184051514","2.0044658184051514","1.9256653785705566","1.9256653785705566","1.9256653785705566"
"14399","1.6633703708648682","1.6633703708648682","1.6633703708648682","1.9468352794647217","1.9468352794647217","1.9468352794647217","1.7912981510162354","1.7912981510162354","1.7912981510162354"
"14429","1.7508622407913208","1.7508622407913208","1.7508622407913208","2.022498369216919","2.022498369216919","2.022498369216919","1.89202880859375","1.89202880859375","1.89202880859375"
"14459","1.694487452507019","1.694487452507019","1.694487452507019","2.021482229232788","2.021482229232788","2.021482229232788","2.191122055053711","2.191122055053711","2.191122055053711"
"14489","1.7301133871078491","1.7301133871078491","1.7301133871078491","2.033332586288452","2.033332586288452","2.033332586288452","1.9585208892822266","1.9585208892822266","1.9585208892822266"
"14519","1.6663134098052979","1.6663134098052979","1.6663134098052979","1.9659708738327026","1.9659708738327026","1.9659708738327026","1.823482871055603","1.823482871055603","1.823482871055603"
"14549","1.6851232051849365","1.6851232051849365","1.6851232051849365","2.0266990661621094","2.0266990661621094","2.0266990661621094","1.972409725189209","1.972409725189209","1.972409725189209"
"14579","1.771745204925537","1.771745204925537","1.771745204925537","2.115896701812744","2.115896701812744","2.115896701812744","2.103817939758301","2.103817939758301","2.103817939758301"
"14609","1.7299374341964722","1.7299374341964722","1.7299374341964722","2.0932071208953857","2.0932071208953857","2.0932071208953857","2.0006816387176514","2.0006816387176514","2.0006816387176514"
"14639","1.6897045373916626","1.6897045373916626","1.6897045373916626","2.005197286605835","2.005197286605835","2.005197286605835","2.0455739498138428","2.0455739498138428","2.0455739498138428"
"14669","1.757759928703308","1.757759928703308","1.757759928703308","2.028747081756592","2.028747081756592","2.028747081756592","1.881142497062683","1.881142497062683","1.881142497062683"
"14699","1.7357031106948853","1.7357031106948853","1.7357031106948853","2.0496628284454346","2.0496628284454346","2.0496628284454346","1.9499125480651855","1.9499125480651855","1.9499125480651855"
"14729","1.7278599739074707","1.7278599739074707","1.7278599739074707","2.1044251918792725","2.1044251918792725","2.1044251918792725","2.089308977127075","2.089308977127075","2.089308977127075"
"14759","1.7136873006820679","1.7136873006820679","1.7136873006820679","2.0183351039886475","2.0183351039886475","2.0183351039886475","2.0029869079589844","2.0029869079589844","2.0029869079589844"
"14789","1.7498953342437744","1.7498953342437744","1.7498953342437744","2.038766622543335","2.038766622543335","2.038766622543335","1.8859405517578125","1.8859405517578125","1.8859405517578125"
